ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93BeginPeriode;SBI93EindePeriode;Perioden;WerknemersBlijvers_1
8915;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;6;24 september 2004 tot 30 september 2005;6.9
8916;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;6;30 september 2005 tot 29 september 2006;12.5
8917;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;6;29 september 2006 tot 28 september 2007;13.0
8918;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;6;28 september 2007 tot 26 september 2008;13.0
8919;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;24 september 1999 tot 29 september 2000;0.4
8920;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;29 september 2000 tot 28 september 2001;0.6
8921;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;28 september 2001 tot 27 september 2002;1.1
8922;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;27 september 2002 tot 26 september 2003;1.4
8923;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;26 september 2003 tot 24 september 2004;1.4
8924;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;24 september 2004 tot 30 september 2005;0.5
8925;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;30 september 2005 tot 29 september 2006;1.8
8926;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;29 september 2006 tot 28 september 2007;1.3
8927;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;7;28 september 2007 tot 26 september 2008;0.8
8928;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;24 september 1999 tot 29 september 2000;5.8
8929;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;29 september 2000 tot 28 september 2001;6.4
8930;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;28 september 2001 tot 27 september 2002;5.9
8931;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;27 september 2002 tot 26 september 2003;5.3
8932;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;26 september 2003 tot 24 september 2004;4.1
8933;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;24 september 2004 tot 30 september 2005;4.5
8934;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;30 september 2005 tot 29 september 2006;7.2
8935;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;29 september 2006 tot 28 september 2007;5.9
8936;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;8;28 september 2007 tot 26 september 2008;6.9
8937;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;24 september 1999 tot 29 september 2000;497.7
8938;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;29 september 2000 tot 28 september 2001;515.2
8939;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;28 september 2001 tot 27 september 2002;539.5
8940;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;27 september 2002 tot 26 september 2003;545.9
8941;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;26 september 2003 tot 24 september 2004;535.2
8942;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;24 september 2004 tot 30 september 2005;547.8
8943;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;30 september 2005 tot 29 september 2006;542.2
8944;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;29 september 2006 tot 28 september 2007;609.3
8945;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;9;28 september 2007 tot 26 september 2008;626.7
8946;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;24 september 1999 tot 29 september 2000;18.1
8947;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;29 september 2000 tot 28 september 2001;19.6
8948;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;28 september 2001 tot 27 september 2002;16.7
8949;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;27 september 2002 tot 26 september 2003;20.4
8950;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;26 september 2003 tot 24 september 2004;16.3
8951;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;24 september 2004 tot 30 september 2005;13.0
8952;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;30 september 2005 tot 29 september 2006;16.8
8953;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;29 september 2006 tot 28 september 2007;14.8
8954;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;50-52 Handel en reparatie;28 september 2007 tot 26 september 2008;17.1
8955;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;24 september 1999 tot 29 september 2000;3.1
8956;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;29 september 2000 tot 28 september 2001;3.2
8957;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;28 september 2001 tot 27 september 2002;3.8
8958;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;27 september 2002 tot 26 september 2003;3.8
8959;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;26 september 2003 tot 24 september 2004;3.3
8960;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;24 september 2004 tot 30 september 2005;3.5
8961;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;30 september 2005 tot 29 september 2006;4.3
8962;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;29 september 2006 tot 28 september 2007;4.2
8963;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;55 Horeca;28 september 2007 tot 26 september 2008;4.4
8964;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;24 september 1999 tot 29 september 2000;8.0
8965;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;29 september 2000 tot 28 september 2001;7.5
8966;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;28 september 2001 tot 27 september 2002;7.7
8967;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;27 september 2002 tot 26 september 2003;7.2
8968;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;26 september 2003 tot 24 september 2004;5.0
8969;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;24 september 2004 tot 30 september 2005;5.1
8970;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;30 september 2005 tot 29 september 2006;7.8
8971;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;29 september 2006 tot 28 september 2007;11.3
8972;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;60-64 Vervoer, opslag en communicatie;28 september 2007 tot 26 september 2008;7.3
8973;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;24 september 1999 tot 29 september 2000;8.3
8974;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;29 september 2000 tot 28 september 2001;7.8
8975;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;28 september 2001 tot 27 september 2002;7.3
8976;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;27 september 2002 tot 26 september 2003;10.3
8977;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;26 september 2003 tot 24 september 2004;6.3
8978;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;24 september 2004 tot 30 september 2005;7.9
8979;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;30 september 2005 tot 29 september 2006;15.7
8980;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;29 september 2006 tot 28 september 2007;19.2
8981;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;65-67 Financiële instellingen;28 september 2007 tot 26 september 2008;14.2
8982;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;24 september 1999 tot 29 september 2000;460.2
8983;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;29 september 2000 tot 28 september 2001;477.2
8984;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;28 september 2001 tot 27 september 2002;504.0
8985;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;27 september 2002 tot 26 september 2003;504.1
8986;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;26 september 2003 tot 24 september 2004;504.3
8987;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;24 september 2004 tot 30 september 2005;518.2
8988;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;30 september 2005 tot 29 september 2006;497.5
8989;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;29 september 2006 tot 28 september 2007;559.8
8990;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;70-74 Onroer.goed, zakelijke dienstv.;28 september 2007 tot 26 september 2008;583.6
8991;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;24 september 1999 tot 29 september 2000;10.2
8992;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;29 september 2000 tot 28 september 2001;10.7
8993;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;28 september 2001 tot 27 september 2002;10.7
8994;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;27 september 2002 tot 26 september 2003;10.4
8995;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;26 september 2003 tot 24 september 2004;9.2
8996;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;24 september 2004 tot 30 september 2005;9.5
8997;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;30 september 2005 tot 29 september 2006;11.8
8998;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;29 september 2006 tot 28 september 2007;11.9
8999;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;74501 Uitzendbureaus;28 september 2007 tot 26 september 2008;15.0
9000;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;24 september 1999 tot 29 september 2000;1.2
9001;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;29 september 2000 tot 28 september 2001;2.7
9002;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;28 september 2001 tot 27 september 2002;1.0
9003;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;27 september 2002 tot 26 september 2003;1.2
9004;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;26 september 2003 tot 24 september 2004;1.0
9005;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;24 september 2004 tot 30 september 2005;0.7
9006;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;30 september 2005 tot 29 september 2006;1.0
9007;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;29 september 2006 tot 28 september 2007;0.8
9008;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;747 Reiniging gebouwen,transportmiddelen;28 september 2007 tot 26 september 2008;0.9
9009;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 1999 tot 29 september 2000;448.8
9010;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2000 tot 28 september 2001;463.7
9011;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2001 tot 27 september 2002;492.3
9012;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;27 september 2002 tot 26 september 2003;492.5
9013;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;26 september 2003 tot 24 september 2004;494.0
9014;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 2004 tot 30 september 2005;508.0
9015;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;30 september 2005 tot 29 september 2006;484.8
9016;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2006 tot 28 september 2007;547.2
9017;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2007 tot 26 september 2008;567.8
9018;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;24 september 1999 tot 29 september 2000;20.7
9019;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;29 september 2000 tot 28 september 2001;26.3
9020;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;28 september 2001 tot 27 september 2002;26.4
9021;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;27 september 2002 tot 26 september 2003;26.2
9022;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;26 september 2003 tot 24 september 2004;19.0
9023;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;24 september 2004 tot 30 september 2005;16.1
9024;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;30 september 2005 tot 29 september 2006;21.1
9025;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;29 september 2006 tot 28 september 2007;23.0
9026;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75-99 Niet-commerciële dienstverlening;28 september 2007 tot 26 september 2008;23.0
9027;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;24 september 1999 tot 29 september 2000;6.3
9028;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;29 september 2000 tot 28 september 2001;8.9
9029;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;28 september 2001 tot 27 september 2002;8.1
9030;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;27 september 2002 tot 26 september 2003;7.0
9031;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;26 september 2003 tot 24 september 2004;4.8
9032;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;24 september 2004 tot 30 september 2005;3.7
9033;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;30 september 2005 tot 29 september 2006;5.0
9034;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;29 september 2006 tot 28 september 2007;6.4
9035;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;75 Openbaar bestuur, soc. verzekeringen;28 september 2007 tot 26 september 2008;5.3
9036;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;24 september 1999 tot 29 september 2000;4.0
9037;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;29 september 2000 tot 28 september 2001;4.7
9038;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;28 september 2001 tot 27 september 2002;5.8
9039;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;27 september 2002 tot 26 september 2003;4.5
9040;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;26 september 2003 tot 24 september 2004;3.8
9041;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;24 september 2004 tot 30 september 2005;3.6
9042;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;30 september 2005 tot 29 september 2006;3.3
9043;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;29 september 2006 tot 28 september 2007;4.0
9044;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;80 Onderwijs;28 september 2007 tot 26 september 2008;4.6
9045;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;24 september 1999 tot 29 september 2000;5.8
9046;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;29 september 2000 tot 28 september 2001;7.1
9047;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;28 september 2001 tot 27 september 2002;7.6
9048;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;27 september 2002 tot 26 september 2003;10.0
9049;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;26 september 2003 tot 24 september 2004;6.2
9050;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;24 september 2004 tot 30 september 2005;5.3
9051;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;30 september 2005 tot 29 september 2006;6.5
9052;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;29 september 2006 tot 28 september 2007;7.4
9053;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;85 Gezondheids- en welzijnszorg;28 september 2007 tot 26 september 2008;7.2
9054;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;24 september 1999 tot 29 september 2000;4.6
9055;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;29 september 2000 tot 28 september 2001;5.6
9056;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;28 september 2001 tot 27 september 2002;4.9
9057;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;27 september 2002 tot 26 september 2003;4.7
9058;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;26 september 2003 tot 24 september 2004;4.3
9059;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;24 september 2004 tot 30 september 2005;3.6
9060;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;30 september 2005 tot 29 september 2006;6.4
9061;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;29 september 2006 tot 28 september 2007;5.1
9062;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;90-99 Milieu, cultuur, recr, ov dienstv.;28 september 2007 tot 26 september 2008;5.9
9063;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;24 september 1999 tot 29 september 2000;0.8
9064;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;29 september 2000 tot 28 september 2001;0.8
9065;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;28 september 2001 tot 27 september 2002;1.3
9066;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;27 september 2002 tot 26 september 2003;1.1
9067;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;26 september 2003 tot 24 september 2004;1.3
9068;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;24 september 2004 tot 30 september 2005;1.2
9069;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;30 september 2005 tot 29 september 2006;0.2
9070;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;29 september 2006 tot 28 september 2007;0.2
9071;Totaal mannen en vrouwen;0;1;Rest 70-74 onr.goed, zakelijke dienstv.;Onbekend;28 september 2007 tot 26 september 2008;0.5
9072;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;24 september 1999 tot 29 september 2000;1624.0
9073;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;29 september 2000 tot 28 september 2001;1675.0
9074;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;28 september 2001 tot 27 september 2002;1750.8
9075;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;27 september 2002 tot 26 september 2003;1830.0
9076;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;26 september 2003 tot 24 september 2004;1863.6
9077;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;24 september 2004 tot 30 september 2005;1866.7
9078;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;30 september 2005 tot 29 september 2006;1851.7
9079;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;29 september 2006 tot 28 september 2007;1883.6
9080;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;0;28 september 2007 tot 26 september 2008;1930.7
9081;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;24 september 1999 tot 29 september 2000;1.3
9082;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;29 september 2000 tot 28 september 2001;1.0
9083;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;28 september 2001 tot 27 september 2002;1.1
9084;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;27 september 2002 tot 26 september 2003;1.0
9085;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;26 september 2003 tot 24 september 2004;1.1
9086;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;24 september 2004 tot 30 september 2005;0.9
9087;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;30 september 2005 tot 29 september 2006;1.3
9088;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;29 september 2006 tot 28 september 2007;1.1
9089;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;1;28 september 2007 tot 26 september 2008;1.1
9090;Totaal mannen en vrouwen;0;1;75-99 Niet-commerciële dienstverlening;2;24 september 1999 tot 29 september 2000;12.4
