ID;Bromfietssoort;Geslacht;Persoonskenmerken;Perioden;PersonenInBezitVanVoertuigen_1;PersonenInBezitVanVoertuigen_2
921;Bromfiets;Mannen;Leeftijd: 55 tot 65 jaar;2013;44500;4.1
922;Bromfiets;Mannen;Leeftijd: 55 tot 65 jaar;2014;46000;4.3
923;Bromfiets;Mannen;Leeftijd: 55 tot 65 jaar;2015;47600;4.4
924;Bromfiets;Mannen;Leeftijd: 65 tot 75 jaar;2010;11500;1.7
925;Bromfiets;Mannen;Leeftijd: 65 tot 75 jaar;2011;12500;1.8
926;Bromfiets;Mannen;Leeftijd: 65 tot 75 jaar;2012;14100;1.9
927;Bromfiets;Mannen;Leeftijd: 65 tot 75 jaar;2013;15900;2.0
928;Bromfiets;Mannen;Leeftijd: 65 tot 75 jaar;2014;17400;2.1
929;Bromfiets;Mannen;Leeftijd: 65 tot 75 jaar;2015;18900;2.2
930;Bromfiets;Mannen;Leeftijd: 75 jaar of ouder;2010;3000;0.7
931;Bromfiets;Mannen;Leeftijd: 75 jaar of ouder;2011;3100;0.7
932;Bromfiets;Mannen;Leeftijd: 75 jaar of ouder;2012;3300;0.7
933;Bromfiets;Mannen;Leeftijd: 75 jaar of ouder;2013;3400;0.7
934;Bromfiets;Mannen;Leeftijd: 75 jaar of ouder;2014;3600;0.8
935;Bromfiets;Mannen;Leeftijd: 75 jaar of ouder;2015;3800;0.8
936;Bromfiets;Mannen;Herkomst: autochtoon;2010;245100;4.7
937;Bromfiets;Mannen;Herkomst: autochtoon;2011;250900;4.8
938;Bromfiets;Mannen;Herkomst: autochtoon;2012;246800;4.7
939;Bromfiets;Mannen;Herkomst: autochtoon;2013;241900;4.6
940;Bromfiets;Mannen;Herkomst: autochtoon;2014;235400;4.4
941;Bromfiets;Mannen;Herkomst: autochtoon;2015;232200;4.4
942;Bromfiets;Mannen;Herkomst: westerse allochtoon;2010;23900;3.9
943;Bromfiets;Mannen;Herkomst: westerse allochtoon;2011;24700;4.0
944;Bromfiets;Mannen;Herkomst: westerse allochtoon;2012;25000;4.0
945;Bromfiets;Mannen;Herkomst: westerse allochtoon;2013;25000;3.9
946;Bromfiets;Mannen;Herkomst: westerse allochtoon;2014;24800;3.9
947;Bromfiets;Mannen;Herkomst: westerse allochtoon;2015;24700;3.8
948;Bromfiets;Mannen;Herkomst: niet-westerse allochtoon;2010;25900;3.9
949;Bromfiets;Mannen;Herkomst: niet-westerse allochtoon;2011;27100;4.0
950;Bromfiets;Mannen;Herkomst: niet-westerse allochtoon;2012;27000;3.8
951;Bromfiets;Mannen;Herkomst: niet-westerse allochtoon;2013;26500;3.7
952;Bromfiets;Mannen;Herkomst: niet-westerse allochtoon;2014;26100;3.6
953;Bromfiets;Mannen;Herkomst: niet-westerse allochtoon;2015;26200;3.5
954;Bromfiets;Mannen;Werknemer;2010;192600;5.3
955;Bromfiets;Mannen;Werknemer;2011;191500;5.4
956;Bromfiets;Mannen;Werknemer;2012;185200;5.2
957;Bromfiets;Mannen;Werknemer;2013;178800;5.1
958;Bromfiets;Mannen;Werknemer;2014;171700;5.0
959;Bromfiets;Mannen;Werknemer;2015;169000;4.9
960;Bromfiets;Mannen;Zelfstandige;2010;27200;4.4
961;Bromfiets;Mannen;Zelfstandige;2011;29300;4.7
962;Bromfiets;Mannen;Zelfstandige;2012;31000;4.7
963;Bromfiets;Mannen;Zelfstandige;2013;31900;4.8
964;Bromfiets;Mannen;Zelfstandige;2014;32400;4.7
965;Bromfiets;Mannen;Zelfstandige;2015;31700;4.8
966;Bromfiets;Mannen;Uitkeringsontvanger;2010;25300;5.2
967;Bromfiets;Mannen;Uitkeringsontvanger;2011;28600;5.5
968;Bromfiets;Mannen;Uitkeringsontvanger;2012;28800;5.5
969;Bromfiets;Mannen;Uitkeringsontvanger;2013;30200;5.6
970;Bromfiets;Mannen;Uitkeringsontvanger;2014;32300;5.6
971;Bromfiets;Mannen;Uitkeringsontvanger;2015;33500;5.5
972;Bromfiets;Mannen;Pensioenontvanger;2010;18400;1.5
973;Bromfiets;Mannen;Pensioenontvanger;2011;19700;1.6
974;Bromfiets;Mannen;Pensioenontvanger;2012;20500;1.6
975;Bromfiets;Mannen;Pensioenontvanger;2013;21500;1.7
976;Bromfiets;Mannen;Pensioenontvanger;2014;22300;1.7
977;Bromfiets;Mannen;Pensioenontvanger;2015;23200;1.8
978;Bromfiets;Mannen;Student;2010;23000;5.7
979;Bromfiets;Mannen;Student;2011;26500;6.2
980;Bromfiets;Mannen;Student;2012;27800;6.4
981;Bromfiets;Mannen;Student;2013;26000;5.8
982;Bromfiets;Mannen;Student;2014;22500;4.9
983;Bromfiets;Mannen;Student;2015;19900;4.2
984;Bromfiets;Mannen;Overig niet actief /zonder inkomen;2010;8300;4.3
985;Bromfiets;Mannen;Overig niet actief /zonder inkomen;2011;7200;3.6
986;Bromfiets;Mannen;Overig niet actief /zonder inkomen;2012;5500;2.8
987;Bromfiets;Mannen;Overig niet actief /zonder inkomen;2013;5000;2.4
988;Bromfiets;Mannen;Overig niet actief /zonder inkomen;2014;5000;2.3
989;Bromfiets;Mannen;Overig niet actief /zonder inkomen;2015;5900;2.5
990;Bromfiets;Vrouwen;Totaal persoonskenmerken;2010;107600;1.6
991;Bromfiets;Vrouwen;Totaal persoonskenmerken;2011;110300;1.6
992;Bromfiets;Vrouwen;Totaal persoonskenmerken;2012;107000;1.6
993;Bromfiets;Vrouwen;Totaal persoonskenmerken;2013;102000;1.5
994;Bromfiets;Vrouwen;Totaal persoonskenmerken;2014;97500;1.4
995;Bromfiets;Vrouwen;Totaal persoonskenmerken;2015;94500;1.4
996;Bromfiets;Vrouwen;Leeftijd: 16 tot 18 jaar;2010;13200;6.8
997;Bromfiets;Vrouwen;Leeftijd: 16 tot 18 jaar;2011;10600;5.5
998;Bromfiets;Vrouwen;Leeftijd: 16 tot 18 jaar;2012;5600;2.9
999;Bromfiets;Vrouwen;Leeftijd: 16 tot 18 jaar;2013;3300;1.8
1000;Bromfiets;Vrouwen;Leeftijd: 16 tot 18 jaar;2014;2200;1.2
1001;Bromfiets;Vrouwen;Leeftijd: 16 tot 18 jaar;2015;2200;1.2
1002;Bromfiets;Vrouwen;Leeftijd: 18 tot 20 jaar;2010;10200;5.1
1003;Bromfiets;Vrouwen;Leeftijd: 18 tot 20 jaar;2011;11500;5.8
1004;Bromfiets;Vrouwen;Leeftijd: 18 tot 20 jaar;2012;12200;6.2
1005;Bromfiets;Vrouwen;Leeftijd: 18 tot 20 jaar;2013;9000;4.5
1006;Bromfiets;Vrouwen;Leeftijd: 18 tot 20 jaar;2014;5200;2.7
1007;Bromfiets;Vrouwen;Leeftijd: 18 tot 20 jaar;2015;3900;2.0
1008;Bromfiets;Vrouwen;Leeftijd: 20 tot 25 jaar;2010;12000;2.4
1009;Bromfiets;Vrouwen;Leeftijd: 20 tot 25 jaar;2011;13300;2.6
1010;Bromfiets;Vrouwen;Leeftijd: 20 tot 25 jaar;2012;14300;2.8
1011;Bromfiets;Vrouwen;Leeftijd: 20 tot 25 jaar;2013;15500;3.0
1012;Bromfiets;Vrouwen;Leeftijd: 20 tot 25 jaar;2014;16600;3.2
1013;Bromfiets;Vrouwen;Leeftijd: 20 tot 25 jaar;2015;15600;3.0
1014;Bromfiets;Vrouwen;Leeftijd: 25 tot 30 jaar;2010;6800;1.4
1015;Bromfiets;Vrouwen;Leeftijd: 25 tot 30 jaar;2011;7300;1.5
1016;Bromfiets;Vrouwen;Leeftijd: 25 tot 30 jaar;2012;8000;1.6
1017;Bromfiets;Vrouwen;Leeftijd: 25 tot 30 jaar;2013;8500;1.7
1018;Bromfiets;Vrouwen;Leeftijd: 25 tot 30 jaar;2014;8800;1.7
1019;Bromfiets;Vrouwen;Leeftijd: 25 tot 30 jaar;2015;9100;1.8
1020;Bromfiets;Vrouwen;Leeftijd: 30 tot 35 jaar;2010;6200;1.3
1021;Bromfiets;Vrouwen;Leeftijd: 30 tot 35 jaar;2011;6600;1.3
1022;Bromfiets;Vrouwen;Leeftijd: 30 tot 35 jaar;2012;6500;1.3
1023;Bromfiets;Vrouwen;Leeftijd: 30 tot 35 jaar;2013;6400;1.3
1024;Bromfiets;Vrouwen;Leeftijd: 30 tot 35 jaar;2014;6400;1.3
1025;Bromfiets;Vrouwen;Leeftijd: 30 tot 35 jaar;2015;6400;1.3
1026;Bromfiets;Vrouwen;Leeftijd: 35 tot 40 jaar;2010;7900;1.3
1027;Bromfiets;Vrouwen;Leeftijd: 35 tot 40 jaar;2011;7500;1.3
1028;Bromfiets;Vrouwen;Leeftijd: 35 tot 40 jaar;2012;7100;1.3
1029;Bromfiets;Vrouwen;Leeftijd: 35 tot 40 jaar;2013;6700;1.3
1030;Bromfiets;Vrouwen;Leeftijd: 35 tot 40 jaar;2014;6400;1.3
1031;Bromfiets;Vrouwen;Leeftijd: 35 tot 40 jaar;2015;6300;1.3
1032;Bromfiets;Vrouwen;Leeftijd: 40 tot 45 jaar;2010;13900;2.2
1033;Bromfiets;Vrouwen;Leeftijd: 40 tot 45 jaar;2011;13500;2.1
1034;Bromfiets;Vrouwen;Leeftijd: 40 tot 45 jaar;2012;12500;2.0
1035;Bromfiets;Vrouwen;Leeftijd: 40 tot 45 jaar;2013;11500;1.8
1036;Bromfiets;Vrouwen;Leeftijd: 40 tot 45 jaar;2014;10600;1.7
1037;Bromfiets;Vrouwen;Leeftijd: 40 tot 45 jaar;2015;9600;1.6
1038;Bromfiets;Vrouwen;Leeftijd: 45 tot 50 jaar;2010;16900;2.7
1039;Bromfiets;Vrouwen;Leeftijd: 45 tot 50 jaar;2011;17400;2.7
1040;Bromfiets;Vrouwen;Leeftijd: 45 tot 50 jaar;2012;16800;2.6
1041;Bromfiets;Vrouwen;Leeftijd: 45 tot 50 jaar;2013;15800;2.5
1042;Bromfiets;Vrouwen;Leeftijd: 45 tot 50 jaar;2014;15000;2.4
1043;Bromfiets;Vrouwen;Leeftijd: 45 tot 50 jaar;2015;14100;2.2
1044;Bromfiets;Vrouwen;Leeftijd: 50 tot 55 jaar;2010;10400;1.8
1045;Bromfiets;Vrouwen;Leeftijd: 50 tot 55 jaar;2011;11400;1.9
1046;Bromfiets;Vrouwen;Leeftijd: 50 tot 55 jaar;2012;12100;2.0
1047;Bromfiets;Vrouwen;Leeftijd: 50 tot 55 jaar;2013;12500;2.0
1048;Bromfiets;Vrouwen;Leeftijd: 50 tot 55 jaar;2014;12700;2.0
1049;Bromfiets;Vrouwen;Leeftijd: 50 tot 55 jaar;2015;12700;2.0
1050;Bromfiets;Vrouwen;Leeftijd: 55 tot 60 jaar;2010;5300;1.0
1051;Bromfiets;Vrouwen;Leeftijd: 55 tot 60 jaar;2011;6000;1.1
1052;Bromfiets;Vrouwen;Leeftijd: 55 tot 60 jaar;2012;6300;1.2
1053;Bromfiets;Vrouwen;Leeftijd: 55 tot 60 jaar;2013;6700;1.2
1054;Bromfiets;Vrouwen;Leeftijd: 55 tot 60 jaar;2014;7000;1.3
1055;Bromfiets;Vrouwen;Leeftijd: 55 tot 60 jaar;2015;7300;1.3
1056;Bromfiets;Vrouwen;Leeftijd: 60 tot 65 jaar;2010;2800;0.5
1057;Bromfiets;Vrouwen;Leeftijd: 60 tot 65 jaar;2011;3100;0.6
1058;Bromfiets;Vrouwen;Leeftijd: 60 tot 65 jaar;2012;3300;0.6
1059;Bromfiets;Vrouwen;Leeftijd: 60 tot 65 jaar;2013;3500;0.7
1060;Bromfiets;Vrouwen;Leeftijd: 60 tot 65 jaar;2014;3700;0.7
1061;Bromfiets;Vrouwen;Leeftijd: 60 tot 65 jaar;2015;3900;0.8
1062;Bromfiets;Vrouwen;Leeftijd: 65 tot 70 jaar;2010;1200;0.3
1063;Bromfiets;Vrouwen;Leeftijd: 65 tot 70 jaar;2011;1300;0.3
1064;Bromfiets;Vrouwen;Leeftijd: 65 tot 70 jaar;2012;1500;0.3
1065;Bromfiets;Vrouwen;Leeftijd: 65 tot 70 jaar;2013;1700;0.4
1066;Bromfiets;Vrouwen;Leeftijd: 65 tot 70 jaar;2014;1900;0.4
1067;Bromfiets;Vrouwen;Leeftijd: 65 tot 70 jaar;2015;2000;0.4
1068;Bromfiets;Vrouwen;Leeftijd: 70 tot 75 jaar;2010;500;0.2
1069;Bromfiets;Vrouwen;Leeftijd: 70 tot 75 jaar;2011;600;0.2
1070;Bromfiets;Vrouwen;Leeftijd: 70 tot 75 jaar;2012;600;0.2
1071;Bromfiets;Vrouwen;Leeftijd: 70 tot 75 jaar;2013;600;0.2
1072;Bromfiets;Vrouwen;Leeftijd: 70 tot 75 jaar;2014;700;0.2
1073;Bromfiets;Vrouwen;Leeftijd: 70 tot 75 jaar;2015;800;0.2
1074;Bromfiets;Vrouwen;Leeftijd: 75 tot 80 jaar;2010;200;0.1
1075;Bromfiets;Vrouwen;Leeftijd: 75 tot 80 jaar;2011;200;0.1
1076;Bromfiets;Vrouwen;Leeftijd: 75 tot 80 jaar;2012;200;0.1
1077;Bromfiets;Vrouwen;Leeftijd: 75 tot 80 jaar;2013;200;0.1
1078;Bromfiets;Vrouwen;Leeftijd: 75 tot 80 jaar;2014;300;0.1
1079;Bromfiets;Vrouwen;Leeftijd: 75 tot 80 jaar;2015;300;0.1
1080;Bromfiets;Vrouwen;Leeftijd: 80 tot 85 jaar;2010;100;0.0
1081;Bromfiets;Vrouwen;Leeftijd: 80 tot 85 jaar;2011;100;0.0
1082;Bromfiets;Vrouwen;Leeftijd: 80 tot 85 jaar;2012;100;0.0
1083;Bromfiets;Vrouwen;Leeftijd: 80 tot 85 jaar;2013;100;0.0
1084;Bromfiets;Vrouwen;Leeftijd: 80 tot 85 jaar;2014;100;0.0
1085;Bromfiets;Vrouwen;Leeftijd: 80 tot 85 jaar;2015;100;0.0
1086;Bromfiets;Vrouwen;Leeftijd: 85 jaar of ouder;2010;0;0.0
1087;Bromfiets;Vrouwen;Leeftijd: 85 jaar of ouder;2011;0;0.0
1088;Bromfiets;Vrouwen;Leeftijd: 85 jaar of ouder;2012;0;0.0
1089;Bromfiets;Vrouwen;Leeftijd: 85 jaar of ouder;2013;0;0.0
1090;Bromfiets;Vrouwen;Leeftijd: 85 jaar of ouder;2014;0;0.0
1091;Bromfiets;Vrouwen;Leeftijd: 85 jaar of ouder;2015;0;0.0
1092;Bromfiets;Vrouwen;Leeftijd: 16 tot 25 jaar;2010;35400;4.0
1093;Bromfiets;Vrouwen;Leeftijd: 16 tot 25 jaar;2011;35400;3.9
1094;Bromfiets;Vrouwen;Leeftijd: 16 tot 25 jaar;2012;32200;3.6
1095;Bromfiets;Vrouwen;Leeftijd: 16 tot 25 jaar;2013;27800;3.1
1096;Bromfiets;Vrouwen;Leeftijd: 16 tot 25 jaar;2014;24000;2.7
1097;Bromfiets;Vrouwen;Leeftijd: 16 tot 25 jaar;2015;21800;2.4
1098;Bromfiets;Vrouwen;Leeftijd: 25 tot 35 jaar;2010;13000;1.3
1099;Bromfiets;Vrouwen;Leeftijd: 25 tot 35 jaar;2011;13900;1.4
1100;Bromfiets;Vrouwen;Leeftijd: 25 tot 35 jaar;2012;14400;1.4
1101;Bromfiets;Vrouwen;Leeftijd: 25 tot 35 jaar;2013;14900;1.5
1102;Bromfiets;Vrouwen;Leeftijd: 25 tot 35 jaar;2014;15200;1.5
1103;Bromfiets;Vrouwen;Leeftijd: 25 tot 35 jaar;2015;15500;1.5
1104;Bromfiets;Vrouwen;Leeftijd: 35 tot 45 jaar;2010;21800;1.8
1105;Bromfiets;Vrouwen;Leeftijd: 35 tot 45 jaar;2011;21000;1.8
1106;Bromfiets;Vrouwen;Leeftijd: 35 tot 45 jaar;2012;19600;1.7
1107;Bromfiets;Vrouwen;Leeftijd: 35 tot 45 jaar;2013;18200;1.6
1108;Bromfiets;Vrouwen;Leeftijd: 35 tot 45 jaar;2014;17000;1.5
1109;Bromfiets;Vrouwen;Leeftijd: 35 tot 45 jaar;2015;15900;1.5
1110;Bromfiets;Vrouwen;Leeftijd: 45 tot 55 jaar;2010;27300;2.2
1111;Bromfiets;Vrouwen;Leeftijd: 45 tot 55 jaar;2011;28800;2.3
1112;Bromfiets;Vrouwen;Leeftijd: 45 tot 55 jaar;2012;28900;2.3
1113;Bromfiets;Vrouwen;Leeftijd: 45 tot 55 jaar;2013;28300;2.3
1114;Bromfiets;Vrouwen;Leeftijd: 45 tot 55 jaar;2014;27600;2.2
1115;Bromfiets;Vrouwen;Leeftijd: 45 tot 55 jaar;2015;26800;2.1
1116;Bromfiets;Vrouwen;Leeftijd: 55 tot 65 jaar;2010;8100;0.8
1117;Bromfiets;Vrouwen;Leeftijd: 55 tot 65 jaar;2011;9100;0.8
1118;Bromfiets;Vrouwen;Leeftijd: 55 tot 65 jaar;2012;9600;0.9
1119;Bromfiets;Vrouwen;Leeftijd: 55 tot 65 jaar;2013;10200;0.9
1120;Bromfiets;Vrouwen;Leeftijd: 55 tot 65 jaar;2014;10700;1.0
1121;Bromfiets;Vrouwen;Leeftijd: 55 tot 65 jaar;2015;11200;1.0
1122;Bromfiets;Vrouwen;Leeftijd: 65 tot 75 jaar;2010;1700;0.2
1123;Bromfiets;Vrouwen;Leeftijd: 65 tot 75 jaar;2011;1800;0.3
1124;Bromfiets;Vrouwen;Leeftijd: 65 tot 75 jaar;2012;2100;0.3
1125;Bromfiets;Vrouwen;Leeftijd: 65 tot 75 jaar;2013;2300;0.3
1126;Bromfiets;Vrouwen;Leeftijd: 65 tot 75 jaar;2014;2600;0.3
1127;Bromfiets;Vrouwen;Leeftijd: 65 tot 75 jaar;2015;2900;0.3
1128;Bromfiets;Vrouwen;Leeftijd: 75 jaar of ouder;2010;300;0.0
1129;Bromfiets;Vrouwen;Leeftijd: 75 jaar of ouder;2011;300;0.0
1130;Bromfiets;Vrouwen;Leeftijd: 75 jaar of ouder;2012;300;0.0
1131;Bromfiets;Vrouwen;Leeftijd: 75 jaar of ouder;2013;300;0.1
1132;Bromfiets;Vrouwen;Leeftijd: 75 jaar of ouder;2014;400;0.1
1133;Bromfiets;Vrouwen;Leeftijd: 75 jaar of ouder;2015;400;0.1
1134;Bromfiets;Vrouwen;Herkomst: autochtoon;2010;92100;1.7
1135;Bromfiets;Vrouwen;Herkomst: autochtoon;2011;94000;1.7
1136;Bromfiets;Vrouwen;Herkomst: autochtoon;2012;90900;1.7
1137;Bromfiets;Vrouwen;Herkomst: autochtoon;2013;86400;1.6
1138;Bromfiets;Vrouwen;Herkomst: autochtoon;2014;82300;1.5
1139;Bromfiets;Vrouwen;Herkomst: autochtoon;2015;79400;1.5
1140;Bromfiets;Vrouwen;Herkomst: westerse allochtoon;2010;9300;1.4
1141;Bromfiets;Vrouwen;Herkomst: westerse allochtoon;2011;9700;1.4
1142;Bromfiets;Vrouwen;Herkomst: westerse allochtoon;2012;9600;1.4
1143;Bromfiets;Vrouwen;Herkomst: westerse allochtoon;2013;9400;1.3
1144;Bromfiets;Vrouwen;Herkomst: westerse allochtoon;2014;9200;1.3
1145;Bromfiets;Vrouwen;Herkomst: westerse allochtoon;2015;9000;1.2
1146;Bromfiets;Vrouwen;Herkomst: niet-westerse allochtoon;2010;6200;0.9
1147;Bromfiets;Vrouwen;Herkomst: niet-westerse allochtoon;2011;6500;1.0
1148;Bromfiets;Vrouwen;Herkomst: niet-westerse allochtoon;2012;6500;0.9
1149;Bromfiets;Vrouwen;Herkomst: niet-westerse allochtoon;2013;6300;0.9
1150;Bromfiets;Vrouwen;Herkomst: niet-westerse allochtoon;2014;6100;0.8
1151;Bromfiets;Vrouwen;Herkomst: niet-westerse allochtoon;2015;6100;0.8
1152;Bromfiets;Vrouwen;Werknemer;2010;66500;2.1
1153;Bromfiets;Vrouwen;Werknemer;2011;65900;2.0
1154;Bromfiets;Vrouwen;Werknemer;2012;61400;1.9
1155;Bromfiets;Vrouwen;Werknemer;2013;57600;1.8
1156;Bromfiets;Vrouwen;Werknemer;2014;54600;1.7
1157;Bromfiets;Vrouwen;Werknemer;2015;52800;1.7
1158;Bromfiets;Vrouwen;Zelfstandige;2010;5600;1.8
1159;Bromfiets;Vrouwen;Zelfstandige;2011;6100;1.9
1160;Bromfiets;Vrouwen;Zelfstandige;2012;6400;1.9
1161;Bromfiets;Vrouwen;Zelfstandige;2013;6500;1.8
1162;Bromfiets;Vrouwen;Zelfstandige;2014;6500;1.8
1163;Bromfiets;Vrouwen;Zelfstandige;2015;6300;1.7
1164;Bromfiets;Vrouwen;Uitkeringsontvanger;2010;10300;1.9
1165;Bromfiets;Vrouwen;Uitkeringsontvanger;2011;11300;2.0
1166;Bromfiets;Vrouwen;Uitkeringsontvanger;2012;11400;1.9
1167;Bromfiets;Vrouwen;Uitkeringsontvanger;2013;11500;1.9
1168;Bromfiets;Vrouwen;Uitkeringsontvanger;2014;12000;1.9
1169;Bromfiets;Vrouwen;Uitkeringsontvanger;2015;12400;1.8
1170;Bromfiets;Vrouwen;Pensioenontvanger;2010;3700;0.3
1171;Bromfiets;Vrouwen;Pensioenontvanger;2011;4200;0.3
1172;Bromfiets;Vrouwen;Pensioenontvanger;2012;4200;0.3
1173;Bromfiets;Vrouwen;Pensioenontvanger;2013;4300;0.3
1174;Bromfiets;Vrouwen;Pensioenontvanger;2014;4400;0.3
1175;Bromfiets;Vrouwen;Pensioenontvanger;2015;4500;0.3
1176;Bromfiets;Vrouwen;Student;2010;13200;3.0
1177;Bromfiets;Vrouwen;Student;2011;15400;3.3
1178;Bromfiets;Vrouwen;Student;2012;16900;3.6
1179;Bromfiets;Vrouwen;Student;2013;15900;3.3
1180;Bromfiets;Vrouwen;Student;2014;14000;2.9
1181;Bromfiets;Vrouwen;Student;2015;12600;2.5
1182;Bromfiets;Vrouwen;Overig niet actief /zonder inkomen;2010;8400;1.2
1183;Bromfiets;Vrouwen;Overig niet actief /zonder inkomen;2011;7500;1.1
1184;Bromfiets;Vrouwen;Overig niet actief /zonder inkomen;2012;6700;1.0
1185;Bromfiets;Vrouwen;Overig niet actief /zonder inkomen;2013;6200;1.0
1186;Bromfiets;Vrouwen;Overig niet actief /zonder inkomen;2014;6000;1.0
1187;Bromfiets;Vrouwen;Overig niet actief /zonder inkomen;2015;5900;1.0
1188;Brommobiel;Totaal mannen en vrouwen;Totaal persoonskenmerken;2010;18700;0.1
1189;Brommobiel;Totaal mannen en vrouwen;Totaal persoonskenmerken;2011;19200;0.1
1190;Brommobiel;Totaal mannen en vrouwen;Totaal persoonskenmerken;2012;19500;0.1
1191;Brommobiel;Totaal mannen en vrouwen;Totaal persoonskenmerken;2013;19500;0.1
1192;Brommobiel;Totaal mannen en vrouwen;Totaal persoonskenmerken;2014;19100;0.1
1193;Brommobiel;Totaal mannen en vrouwen;Totaal persoonskenmerken;2015;18700;0.1
1194;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 18 jaar;2010;700;0.2
1195;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 18 jaar;2011;700;0.2
1196;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 18 jaar;2012;600;0.1
1197;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 18 jaar;2013;500;0.1
1198;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 18 jaar;2014;400;0.1
1199;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 16 tot 18 jaar;2015;400;0.1
1200;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 18 tot 20 jaar;2010;300;0.1
1201;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 18 tot 20 jaar;2011;300;0.1
1202;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 18 tot 20 jaar;2012;400;0.1
1203;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 18 tot 20 jaar;2013;300;0.1
1204;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 18 tot 20 jaar;2014;200;0.1
1205;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 18 tot 20 jaar;2015;200;0.0
1206;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 20 tot 25 jaar;2010;300;0.0
1207;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 20 tot 25 jaar;2011;400;0.0
1208;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 20 tot 25 jaar;2012;400;0.0
1209;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 20 tot 25 jaar;2013;400;0.0
1210;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 20 tot 25 jaar;2014;500;0.0
1211;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 20 tot 25 jaar;2015;400;0.0
1212;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 30 jaar;2010;300;0.0
1213;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 30 jaar;2011;300;0.0
1214;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 30 jaar;2012;400;0.0
1215;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 30 jaar;2013;400;0.0
1216;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 30 jaar;2014;400;0.0
1217;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 25 tot 30 jaar;2015;400;0.0
1218;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 30 tot 35 jaar;2010;600;0.1
1219;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 30 tot 35 jaar;2011;600;0.1
1220;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 30 tot 35 jaar;2012;600;0.1
1221;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 30 tot 35 jaar;2013;600;0.1
1222;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 30 tot 35 jaar;2014;500;0.1
1223;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 30 tot 35 jaar;2015;400;0.0
1224;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 40 jaar;2010;1000;0.1
1225;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 40 jaar;2011;1000;0.1
1226;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 40 jaar;2012;900;0.1
1227;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 40 jaar;2013;900;0.1
1228;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 40 jaar;2014;900;0.1
1229;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 35 tot 40 jaar;2015;800;0.1
1230;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 40 tot 45 jaar;2010;1500;0.1
1231;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 40 tot 45 jaar;2011;1600;0.1
1232;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 40 tot 45 jaar;2012;1600;0.1
1233;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 40 tot 45 jaar;2013;1600;0.1
1234;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 40 tot 45 jaar;2014;1500;0.1
1235;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 40 tot 45 jaar;2015;1300;0.1
1236;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 50 jaar;2010;1800;0.1
1237;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 50 jaar;2011;1900;0.1
1238;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 50 jaar;2012;2000;0.2
1239;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 50 jaar;2013;2100;0.2
1240;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 50 jaar;2014;2100;0.2
1241;Brommobiel;Totaal mannen en vrouwen;Leeftijd: 45 tot 50 jaar;2015;2000;0.2
