ID;Arbeidspositie;Arbeidsduur;Geslacht;Persoonskenmerken;Perioden;Totaal_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd35UurOfMeerPerWeek_9;Onbekend_10;GemiddeldAantalExtraGewensteUren_11
9536;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;15;12;1;;1;11;7;4;2;1;
9537;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;13;10;0;;0;10;7;3;2;1;
9538;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;12;10;1;;1;9;5;4;2;0;
9539;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;13;11;1;;1;10;6;4;2;0;
9540;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;28;24;2;;2;22;18;4;4;0;
9541;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;26;21;2;;2;18;15;4;5;0;
9542;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;29;26;2;;2;23;18;6;3;0;
9543;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;28;22;2;;2;20;15;4;6;0;
9544;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2013;28;23;2;;2;21;16;4;5;0;11.1
9545;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;30;23;2;;2;21;16;5;7;0;
9546;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;31;27;2;;2;25;17;8;4;0;11.1
9547;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;31;26;2;;2;24;19;5;5;0;11.3
9548;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;28;23;2;;2;21;16;5;5;0;
9549;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2014;30;25;2;;2;23;17;6;5;0;11.6
9550;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;27;22;1;;1;21;14;6;6;0;
9551;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;27;22;2;;2;19;14;5;5;0;
9552;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;28;21;1;;1;20;15;5;7;0;
9553;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;30;25;1;;1;24;18;5;5;0;
9554;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 ;28;22;1;;1;21;15;6;6;0;12.3
9555;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;24;20;1;;1;19;14;4;3;0;
9556;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;23;18;1;;1;17;12;5;5;1;
9557;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;19;17;1;;1;16;13;3;2;0;
9558;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;22;20;1;;1;19;16;3;2;0;
9559;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016;22;19;1;;1;18;14;4;3;0;10.9
9560;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;21;17;2;;2;15;10;5;4;1;
9561;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;23;18;1;;1;17;13;4;5;0;
9562;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;20;18;1;;1;16;12;5;2;0;
9563;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;18;15;2;;2;13;8;5;3;0;
9564;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017;21;17;2;;2;15;11;5;3;0;11.9
9565;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;17;15;1;;1;14;9;5;2;0;
9566;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;12;10;1;;1;9;6;4;2;0;
9567;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;14;12;3;;3;10;8;2;2;0;
9568;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;15;13;0;;0;12;10;2;3;0;
9569;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018;14;12;1;;1;11;8;3;2;0;
9570;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;16;13;1;;1;13;9;3;2;0;
9571;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;14;12;0;;0;12;7;5;1;0;
9572;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;16;13;0;;0;13;10;4;2;0;
9573;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;13;10;1;;1;10;7;3;2;0;
9574;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019;14;12;0;;0;12;8;4;2;0;
9575;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;13;11;1;;1;10;7;4;1;0;
9576;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;15;13;0;;0;13;10;4;1;0;
9577;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;13;11;1;;1;10;8;2;2;0;
9578;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;17;14;0;;0;14;11;3;3;0;
9579;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020;14;13;1;;1;12;9;3;2;0;
9580;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;13;11;1;;1;11;9;1;0;2;
9581;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;15;14;2;;2;12;8;4;0;1;
9582;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;12;11;1;;1;10;8;1;2;0;
9583;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;14;13;2;;2;11;9;2;1;0;
9584;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;14;12;2;;2;11;9;2;1;1;
9585;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;10;9;1;;1;7;5;2;0;1;
9586;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;11;10;1;;1;10;6;4;1;0;
9587;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;9;8;1;;1;7;7;1;1;0;
9588;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;10;9;1;;1;8;7;1;1;0;
9589;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;10;9;1;;1;8;6;2;1;0;
9590;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;11;10;0;;0;10;9;1;1;0;
9591;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;13;11;2;;2;10;8;2;1;0;
9592;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;14;12;1;;1;11;9;2;1;0;
9593;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;10;10;1;;1;9;6;3;0;0;
9594;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;12;11;1;;1;10;8;2;1;0;
9595;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;15;14;1;;1;12;10;3;1;0;
9596;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;12;10;1;;1;10;7;3;1;0;
9597;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;15;13;1;;1;11;9;3;2;0;
9598;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;11;9;2;;2;7;5;2;1;0;
9599;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;13;11;1;;1;10;8;2;1;0;
9600;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;38;31;1;;1;31;23;7;7;0;11.8
9601;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;38;31;3;;3;28;23;6;6;1;11.0
9602;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;42;35;2;;2;33;26;7;6;1;11.1
9603;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;41;32;2;;2;29;21;8;9;0;12.6
9604;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013;40;32;2;;2;30;23;7;7;0;11.6
9605;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;39;32;2;;2;30;20;10;6;0;11.6
9606;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;37;30;2;;2;28;20;8;6;0;11.4
9607;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;37;32;2;;2;31;20;11;4;1;11.1
9608;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;44;36;2;;2;34;24;10;8;0;11.9
9609;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014;39;33;2;;2;31;21;10;6;0;11.5
9610;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;42;36;2;;2;33;23;10;6;0;11.3
9611;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;38;32;2;;2;31;21;10;6;0;11.6
9612;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;46;39;1;;1;37;25;13;7;0;11.8
9613;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;43;36;2;;2;34;27;7;7;0;10.9
9614;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 ;42;36;2;;2;34;24;10;6;0;11.4
9615;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;42;37;2;;2;35;24;11;5;0;11.1
9616;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;47;42;3;;3;40;31;9;5;0;10.2
9617;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;40;35;4;;4;31;25;6;5;0;10.3
9618;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;40;35;2;;2;32;22;10;4;1;11.0
9619;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016;42;37;3;;3;34;26;9;5;0;10.6
9620;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;39;36;2;;2;34;23;11;3;0;10.8
9621;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;34;29;1;;1;28;22;7;4;0;10.4
9622;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;36;30;1;;1;30;22;7;6;0;11.3
9623;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;32;28;1;;1;27;18;8;4;0;11.4
9624;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017;35;31;1;;1;30;21;8;4;0;11.0
9625;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;33;28;1;;1;27;18;9;5;0;11.6
9626;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;29;24;2;;2;22;16;6;5;0;
9627;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;28;25;1;;1;24;19;5;3;0;
9628;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;34;29;1;;1;29;22;7;4;0;10.9
9629;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018;31;27;1;;1;25;19;7;4;0;11.2
9630;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;25;22;1;;1;21;15;5;3;1;
9631;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;23;19;3;;3;16;15;1;4;1;
9632;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;22;19;2;;2;17;15;3;3;0;
9633;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;22;19;2;;2;17;13;4;3;0;
9634;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019;23;20;2;;2;18;15;3;3;0;10.1
9635;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;25;20;1;;1;18;16;3;5;0;
9636;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;19;15;1;;1;14;10;4;4;0;
9637;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;20;18;1;;1;18;13;5;2;0;
9638;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;18;16;1;;1;15;12;3;2;0;
9639;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020;21;17;1;;1;16;13;4;3;0;11.3
9640;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;18;13;0;;0;13;8;5;5;0;
9641;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;24;21;3;;3;18;15;3;2;0;
9642;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;21;17;2;;2;15;11;4;2;2;
9643;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;20;18;2;;2;16;13;3;1;1;
9644;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;21;17;2;;2;16;12;4;3;1;10.1
9645;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;20;18;2;;2;17;13;3;1;0;
9646;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;16;16;1;;1;14;13;1;1;0;
9647;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;14;14;2;;2;12;11;1;0;0;
9648;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;17;16;2;;2;14;12;2;1;1;
9649;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;17;16;2;;2;14;12;2;1;0;8.1
9650;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;16;14;1;;1;13;11;2;1;1;
9651;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;10;9;1;;1;8;7;1;1;0;
9652;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;13;11;1;;1;11;9;2;1;0;
9653;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;15;13;1;;1;12;9;2;1;1;
9654;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;13;12;1;;1;11;9;2;1;0;
9655;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;10;10;1;;1;8;6;2;1;0;
9656;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;8;7;1;;1;5;4;2;1;1;
9657;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;12;10;1;;1;9;7;2;1;1;
9658;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;10;8;0;;0;8;6;2;1;1;
9659;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;10;9;1;;1;8;6;2;1;0;
9660;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;19;16;1;;1;15;12;4;3;0;
9661;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;15;11;1;;1;10;7;3;3;0;
9662;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;15;11;1;;1;11;7;4;3;0;
9663;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;17;13;1;;1;12;9;4;4;0;
9664;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013;16;13;1;;1;12;9;4;3;0;12.4
9665;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;18;14;2;;2;12;7;4;4;0;
9666;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;20;15;1;;1;14;10;4;4;0;
9667;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;22;15;1;;1;14;10;4;7;0;
9668;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;19;15;1;;1;14;9;5;4;0;
9669;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014;20;15;1;;1;14;9;4;5;0;12.7
9670;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;20;16;0;;0;16;10;5;4;0;
9671;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;16;13;1;;1;12;8;4;3;0;
9672;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;18;14;1;;1;13;9;4;3;0;
9673;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;18;15;1;;1;14;8;5;3;0;
9674;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 ;18;14;1;;1;14;9;5;3;0;12.0
9675;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;24;20;2;;2;18;11;7;4;1;
9676;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;18;15;1;;1;14;10;3;3;0;
9677;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;22;18;1;;1;17;13;4;4;0;
9678;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;21;18;1;;1;17;12;5;2;1;
9679;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016;21;17;1;;1;16;12;5;3;0;11.7
9680;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;23;19;2;;2;17;10;7;4;0;
9681;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;22;16;1;;1;16;11;5;5;0;
9682;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;19;15;0;;0;15;10;5;3;1;
