ID;Geslacht;Thuiswerker;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
7434;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2015;48
7435;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2016;45
7436;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2017;51
7437;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2018;51
7438;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2019;56
7439;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2020;62
7440;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2013;10
7441;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2014;11
7442;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2015;13
7443;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2016;11
7444;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2017;8
7445;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2018;11
7446;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2019;10
7447;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2020;12
7448;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2013;16
7449;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2014;18
7450;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2015;18
7451;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2016;14
7452;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2017;16
7453;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2018;19
7454;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2019;20
7455;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2020;17
7456;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2013;6
7457;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2014;7
7458;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2015;5
7459;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2016;3
7460;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2017;8
7461;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2018;7
7462;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2019;9
7463;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2020;5
7464;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2013;33
7465;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2014;25
7466;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2015;30
7467;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2016;32
7468;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2017;36
7469;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2018;33
7470;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2019;36
7471;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2020;45
7472;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2013;86
7473;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2014;95
7474;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2015;96
7475;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2016;95
7476;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2017;93
7477;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2018;87
7478;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2019;106
7479;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2020;93
7480;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2013;13
7481;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2014;12
7482;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2015;15
7483;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2016;15
7484;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2017;12
7485;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2018;8
7486;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2019;12
7487;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2020;9
7488;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2013;48
7489;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2014;42
7490;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2015;46
7491;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2016;42
7492;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2017;43
7493;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2018;42
7494;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2019;54
7495;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2020;46
7496;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2013;73
7497;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2014;84
7498;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2015;81
7499;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2016;82
7500;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2017;88
7501;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2018;88
7502;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2019;96
7503;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2020;100
7504;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2013;1
7505;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2014;0
7506;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2015;2
7507;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2016;1
7508;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2017;2
7509;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2018;0
7510;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2019;0
7511;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Onderwijsniveau: weet niet of onbekend;2020;1
7512;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2013;4
7513;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2014;3
7514;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2015;6
7515;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2016;6
7516;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2017;3
7517;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2018;4
7518;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2019;4
7519;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 15 tot 25 jaar;2020;6
7520;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2013;60
7521;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2014;65
7522;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2015;58
7523;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2016;59
7524;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2017;61
7525;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2018;62
7526;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2019;62
7527;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 45 jaar;2020;64
7528;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2013;22
7529;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2014;29
7530;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2015;23
7531;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2016;23
7532;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2017;26
7533;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2018;25
7534;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2019;25
7535;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 25 tot 35 jaar;2020;24
7536;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2013;38
7537;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2014;36
7538;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2015;35
7539;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2016;36
7540;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2017;35
7541;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2018;37
7542;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2019;37
7543;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 35 tot 45 jaar;2020;41
7544;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2013;34
7545;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2014;36
7546;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2015;43
7547;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2016;39
7548;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2017;40
7549;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2018;40
7550;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2019;45
7551;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 55 jaar;2020;46
7552;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2013;71
7553;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2014;70
7554;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2015;79
7555;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2016;75
7556;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2017;80
7557;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2018;73
7558;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2019;96
7559;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 45 tot 75 jaar;2020;85
7560;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2013;29
7561;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2014;23
7562;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2015;26
7563;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2016;28
7564;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2017;30
7565;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2018;25
7566;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2019;38
7567;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 55 tot 65 jaar;2020;29
7568;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2013;8
7569;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2014;11
7570;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2015;10
7571;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2016;9
7572;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2017;9
7573;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2018;9
7574;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2019;12
7575;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Leeftijd: 65 tot 75 jaar;2020;10
7576;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2013;24
7577;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2014;20
7578;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2015;24
7579;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2016;26
7580;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2017;29
7581;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2018;23
7582;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2019;29
7583;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: alleenstaande;2020;28
7584;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2013;62
7585;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2014;66
7586;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2015;71
7587;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2016;71
7588;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2017;69
7589;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2018;68
7590;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2019;79
7591;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder;2020;80
7592;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2013;4
7593;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2014;5
7594;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2015;5
7595;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2016;6
7596;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2017;4
7597;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2018;5
7598;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2019;5
7599;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: ouder in éénouderhuishouden;2020;4
7600;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2013;103
7601;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2014;106
7602;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2015;109
7603;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2016;104
7604;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2017;105
7605;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2018;106
7606;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2019;122
7607;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar;2020;117
7608;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2013;58
7609;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2014;61
7610;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2015;66
7611;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2016;65
7612;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2017;64
