ID;Geslacht;Onderwijssoort;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenInSpeciaalBasisonderwijs_1
6876;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2013/'14;130.0
6877;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2014/'15;130.0
6878;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2015/'16;100.0
6879;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2016/'17;100.0
6880;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2017/'18;90.0
6881;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2018/'19;70.0
6882;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2019/'20;80.0
6883;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2020/'21;70.0
6884;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2021/'22;70.0
6885;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2022/'23;20.0
6886;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2023/'24;20.0
6887;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2024/'25;50.0
6888;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2011/'12;620.0
6889;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2012/'13;600.0
6890;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2013/'14;540.0
6891;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2014/'15;510.0
6892;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2015/'16;490.0
6893;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2016/'17;480.0
6894;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2017/'18;460.0
6895;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2018/'19;430.0
6896;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2019/'20;380.0
6897;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2020/'21;370.0
6898;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2021/'22;360.0
6899;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2022/'23;330.0
6900;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2023/'24;330.0
6901;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2024/'25;300.0
6902;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2011/'12;210.0
6903;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2012/'13;210.0
6904;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2013/'14;210.0
6905;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2014/'15;200.0
6906;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2015/'16;200.0
6907;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2016/'17;210.0
6908;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2017/'18;200.0
6909;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2018/'19;200.0
6910;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2019/'20;190.0
6911;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2020/'21;180.0
6912;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2021/'22;180.0
6913;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2022/'23;170.0
6914;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2023/'24;170.0
6915;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2024/'25;160.0
6916;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2011/'12;240.0
6917;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2012/'13;240.0
6918;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2013/'14;240.0
6919;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2014/'15;230.0
6920;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2015/'16;220.0
6921;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2016/'17;200.0
6922;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2017/'18;200.0
6923;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2018/'19;190.0
6924;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2019/'20;180.0
6925;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2020/'21;180.0
6926;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2021/'22;170.0
6927;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2022/'23;160.0
6928;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2023/'24;130.0
6929;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Drenthe (PV);2024/'25;130.0
6930;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2011/'12;4460.0
6931;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2012/'13;4240.0
6932;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2013/'14;3940.0
6933;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2014/'15;3670.0
6934;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2015/'16;3370.0
6935;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2016/'17;3100.0
6936;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2017/'18;2860.0
6937;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2018/'19;2660.0
6938;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2019/'20;2470.0
6939;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2020/'21;2290.0
6940;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2021/'22;2210.0
6941;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2022/'23;2080.0
6942;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2023/'24;1950.0
6943;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Overijssel (PV);2024/'25;1800.0
6944;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2011/'12;920.0
6945;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2012/'13;920.0
6946;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2013/'14;900.0
6947;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2014/'15;850.0
6948;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2015/'16;780.0
6949;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2016/'17;750.0
6950;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2017/'18;710.0
6951;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2018/'19;700.0
6952;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2019/'20;680.0
6953;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2020/'21;680.0
6954;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2021/'22;690.0
6955;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2022/'23;710.0
6956;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2023/'24;700.0
6957;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Flevoland (PV);2024/'25;700.0
6958;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2011/'12;5210.0
6959;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2012/'13;4990.0
6960;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2013/'14;4680.0
6961;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2014/'15;4390.0
6962;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2015/'16;4130.0
6963;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2016/'17;3890.0
6964;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2017/'18;3640.0
6965;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2018/'19;3430.0
6966;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2019/'20;3260.0
6967;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2020/'21;3160.0
6968;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2021/'22;2950.0
6969;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2022/'23;2810.0
6970;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2023/'24;2690.0
6971;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Gelderland (PV);2024/'25;2590.0
6972;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2011/'12;3600.0
6973;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2012/'13;3450.0
6974;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2013/'14;3250.0
6975;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2014/'15;3060.0
6976;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2015/'16;2950.0
6977;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2016/'17;2840.0
6978;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2017/'18;2720.0
6979;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2018/'19;2610.0
6980;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2019/'20;2690.0
6981;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2020/'21;2610.0
6982;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2021/'22;2490.0
6983;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2022/'23;2420.0
6984;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2023/'24;2290.0
6985;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Utrecht (PV);2024/'25;2170.0
6986;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2011/'12;9510.0
6987;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2012/'13;9230.0
6988;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2013/'14;8910.0
6989;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2014/'15;8590.0
6990;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2015/'16;8390.0
6991;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2016/'17;8210.0
6992;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2017/'18;7960.0
6993;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2018/'19;7760.0
6994;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2019/'20;7610.0
6995;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2020/'21;7430.0
6996;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2021/'22;7250.0
6997;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2022/'23;7000.0
6998;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2023/'24;6750.0
6999;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Holland (PV);2024/'25;6520.0
7000;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2011/'12;16940.0
7001;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2012/'13;16300.0
7002;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2013/'14;15690.0
7003;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2014/'15;15150.0
7004;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2015/'16;14710.0
7005;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2016/'17;14340.0
7006;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2017/'18;13880.0
7007;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2018/'19;13460.0
7008;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2019/'20;12840.0
7009;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2020/'21;12560.0
7010;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2021/'22;12230.0
7011;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2022/'23;11820.0
7012;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2023/'24;11370.0
7013;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zuid-Holland (PV);2024/'25;10890.0
7014;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2011/'12;430.0
7015;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2012/'13;420.0
7016;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2013/'14;400.0
7017;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2014/'15;370.0
7018;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2015/'16;350.0
7019;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2016/'17;340.0
7020;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2017/'18;320.0
7021;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2018/'19;290.0
7022;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2019/'20;270.0
7023;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2020/'21;250.0
7024;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2021/'22;250.0
7025;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2022/'23;250.0
7026;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2023/'24;230.0
7027;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Zeeland (PV);2024/'25;220.0
7028;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2011/'12;6550.0
7029;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2012/'13;6270.0
7030;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2013/'14;6050.0
7031;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2014/'15;5680.0
7032;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2015/'16;5380.0
7033;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2016/'17;5070.0
7034;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2017/'18;4790.0
7035;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2018/'19;4600.0
7036;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2019/'20;4370.0
7037;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2020/'21;4170.0
7038;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2021/'22;3900.0
7039;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2022/'23;3720.0
7040;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2023/'24;3540.0
7041;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Noord-Brabant (PV);2024/'25;3390.0
7042;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Limburg (PV);2011/'12;1670.0
7043;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Limburg (PV);2012/'13;1620.0
7044;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Limburg (PV);2013/'14;1530.0
7045;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Limburg (PV);2014/'15;1430.0
7046;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Limburg (PV);2015/'16;1320.0
7047;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Limburg (PV);2016/'17;1240.0
7048;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;Limburg (PV);2017/'18;1160.0
