ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;MboStudenten_1
6715;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Met migratieachtergrond;2017/'18;4434
6716;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Met migratieachtergrond;2018/'19;4378
6717;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Met migratieachtergrond;2019/'20;4330
6718;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Met migratieachtergrond;2020/'21;4464
6719;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Met migratieachtergrond;2021/'22;4323
6720;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Westerse migratieachtergrond;2015/'16;1141
6721;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Westerse migratieachtergrond;2016/'17;1133
6722;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Westerse migratieachtergrond;2017/'18;1072
6723;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Westerse migratieachtergrond;2018/'19;980
6724;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Westerse migratieachtergrond;2019/'20;905
6725;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Westerse migratieachtergrond;2020/'21;867
6726;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Westerse migratieachtergrond;2021/'22;809
6727;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2015/'16;3874
6728;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2016/'17;3636
6729;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2017/'18;3362
6730;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2018/'19;3398
6731;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2019/'20;3425
6732;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2020/'21;3597
6733;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2021/'22;3514
6734;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Turkije;2015/'16;827
6735;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Turkije;2016/'17;841
6736;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Turkije;2017/'18;824
6737;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Turkije;2018/'19;828
6738;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Turkije;2019/'20;812
6739;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Turkije;2020/'21;848
6740;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Turkije;2021/'22;779
6741;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Marokko;2015/'16;680
6742;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Marokko;2016/'17;651
6743;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Marokko;2017/'18;630
6744;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Marokko;2018/'19;621
6745;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Marokko;2019/'20;595
6746;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Marokko;2020/'21;643
6747;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Marokko;2021/'22;664
6748;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Suriname;2015/'16;564
6749;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Suriname;2016/'17;514
6750;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Suriname;2017/'18;454
6751;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Suriname;2018/'19;438
6752;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Suriname;2019/'20;405
6753;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Suriname;2020/'21;375
6754;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Suriname;2021/'22;368
6755;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;(voormalige) Nederlandse Antillen, Aruba;2015/'16;530
6756;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;(voormalige) Nederlandse Antillen, Aruba;2016/'17;458
6757;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;(voormalige) Nederlandse Antillen, Aruba;2017/'18;381
6758;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;(voormalige) Nederlandse Antillen, Aruba;2018/'19;339
6759;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;(voormalige) Nederlandse Antillen, Aruba;2019/'20;316
6760;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;(voormalige) Nederlandse Antillen, Aruba;2020/'21;329
6761;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;(voormalige) Nederlandse Antillen, Aruba;2021/'22;317
6762;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Overige niet-westerse migratieachterg...;2015/'16;1273
6763;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Overige niet-westerse migratieachterg...;2016/'17;1172
6764;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Overige niet-westerse migratieachterg...;2017/'18;1073
6765;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Overige niet-westerse migratieachterg...;2018/'19;1172
6766;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Overige niet-westerse migratieachterg...;2019/'20;1297
6767;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Overige niet-westerse migratieachterg...;2020/'21;1402
6768;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Overige niet-westerse migratieachterg...;2021/'22;1386
6769;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Onbekende migratieachtergrond;2015/'16;21
6770;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Onbekende migratieachtergrond;2016/'17;13
6771;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Onbekende migratieachtergrond;2017/'18;10
6772;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Onbekende migratieachtergrond;2018/'19;6
6773;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Onbekende migratieachtergrond;2019/'20;10
6774;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Onbekende migratieachtergrond;2020/'21;6
6775;Totaal mannen en vrouwen;Totaal;Bol totaal;79020 Techniek en procesindustrie;Onbekende migratieachtergrond;2021/'22;8
6776;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Totaal;2015/'16;6554
6777;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Totaal;2016/'17;6834
6778;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Totaal;2017/'18;6951
6779;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Totaal;2018/'19;6815
6780;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Totaal;2019/'20;6682
6781;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Totaal;2020/'21;6676
6782;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Totaal;2021/'22;6213
6783;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Nederlandse achtergrond;2015/'16;5040
6784;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Nederlandse achtergrond;2016/'17;5298
6785;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Nederlandse achtergrond;2017/'18;5350
6786;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Nederlandse achtergrond;2018/'19;5187
6787;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Nederlandse achtergrond;2019/'20;5031
6788;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Nederlandse achtergrond;2020/'21;4970
6789;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Nederlandse achtergrond;2021/'22;4544
6790;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Met migratieachtergrond;2015/'16;1513
6791;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Met migratieachtergrond;2016/'17;1533
6792;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Met migratieachtergrond;2017/'18;1600
6793;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Met migratieachtergrond;2018/'19;1627
6794;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Met migratieachtergrond;2019/'20;1651
6795;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Met migratieachtergrond;2020/'21;1706
6796;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Met migratieachtergrond;2021/'22;1669
6797;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Westerse migratieachtergrond;2015/'16;393
6798;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Westerse migratieachtergrond;2016/'17;416
6799;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Westerse migratieachtergrond;2017/'18;422
6800;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Westerse migratieachtergrond;2018/'19;429
6801;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Westerse migratieachtergrond;2019/'20;424
6802;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Westerse migratieachtergrond;2020/'21;410
6803;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Westerse migratieachtergrond;2021/'22;401
6804;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Niet-westerse migratieachtergrond;2015/'16;1120
6805;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Niet-westerse migratieachtergrond;2016/'17;1117
6806;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Niet-westerse migratieachtergrond;2017/'18;1178
6807;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Niet-westerse migratieachtergrond;2018/'19;1198
6808;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Niet-westerse migratieachtergrond;2019/'20;1227
6809;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Niet-westerse migratieachtergrond;2020/'21;1296
6810;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Niet-westerse migratieachtergrond;2021/'22;1268
6811;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Turkije;2015/'16;218
6812;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Turkije;2016/'17;211
6813;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Turkije;2017/'18;225
6814;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Turkije;2018/'19;216
6815;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Turkije;2019/'20;215
6816;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Turkije;2020/'21;197
6817;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Turkije;2021/'22;168
6818;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Marokko;2015/'16;137
6819;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Marokko;2016/'17;132
6820;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Marokko;2017/'18;137
6821;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Marokko;2018/'19;125
6822;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Marokko;2019/'20;137
6823;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Marokko;2020/'21;142
6824;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Marokko;2021/'22;150
6825;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Suriname;2015/'16;187
6826;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Suriname;2016/'17;187
6827;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Suriname;2017/'18;209
6828;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Suriname;2018/'19;219
6829;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Suriname;2019/'20;208
6830;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Suriname;2020/'21;205
6831;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Suriname;2021/'22;190
6832;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;(voormalige) Nederlandse Antillen, Aruba;2015/'16;129
6833;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;(voormalige) Nederlandse Antillen, Aruba;2016/'17;132
6834;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;(voormalige) Nederlandse Antillen, Aruba;2017/'18;135
6835;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;(voormalige) Nederlandse Antillen, Aruba;2018/'19;112
6836;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;(voormalige) Nederlandse Antillen, Aruba;2019/'20;106
6837;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;(voormalige) Nederlandse Antillen, Aruba;2020/'21;106
6838;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;(voormalige) Nederlandse Antillen, Aruba;2021/'22;97
6839;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Overige niet-westerse migratieachterg...;2015/'16;449
6840;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Overige niet-westerse migratieachterg...;2016/'17;455
6841;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Overige niet-westerse migratieachterg...;2017/'18;472
6842;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Overige niet-westerse migratieachterg...;2018/'19;526
6843;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Overige niet-westerse migratieachterg...;2019/'20;561
6844;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Overige niet-westerse migratieachterg...;2020/'21;646
6845;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Overige niet-westerse migratieachterg...;2021/'22;663
6846;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Onbekende migratieachtergrond;2015/'16;1
6847;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Onbekende migratieachtergrond;2016/'17;3
6848;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Onbekende migratieachtergrond;2017/'18;1
6849;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Onbekende migratieachtergrond;2018/'19;1
6850;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Onbekende migratieachtergrond;2019/'20;0
6851;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Onbekende migratieachtergrond;2020/'21;0
6852;Totaal mannen en vrouwen;Totaal;Bol totaal;79030 Ambacht, laboratorium en gezon...;Onbekende migratieachtergrond;2021/'22;0
6853;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Totaal;2015/'16;24691
6854;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Totaal;2016/'17;25019
6855;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Totaal;2017/'18;24957
6856;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Totaal;2018/'19;24517
6857;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Totaal;2019/'20;24277
6858;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Totaal;2020/'21;24347
6859;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Totaal;2021/'22;23375
6860;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Nederlandse achtergrond;2015/'16;19991
6861;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Nederlandse achtergrond;2016/'17;20362
6862;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Nederlandse achtergrond;2017/'18;20340
6863;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Nederlandse achtergrond;2018/'19;20076
6864;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Nederlandse achtergrond;2019/'20;19763
6865;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Nederlandse achtergrond;2020/'21;19738
6866;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Nederlandse achtergrond;2021/'22;18795
6867;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Met migratieachtergrond;2015/'16;4694
6868;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Met migratieachtergrond;2016/'17;4652
6869;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Met migratieachtergrond;2017/'18;4609
6870;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Met migratieachtergrond;2018/'19;4437
6871;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Met migratieachtergrond;2019/'20;4510
6872;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Met migratieachtergrond;2020/'21;4606
6873;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Met migratieachtergrond;2021/'22;4578
6874;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Westerse migratieachtergrond;2015/'16;1819
6875;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Westerse migratieachtergrond;2016/'17;1799
6876;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Westerse migratieachtergrond;2017/'18;1761
6877;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Westerse migratieachtergrond;2018/'19;1732
6878;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Westerse migratieachtergrond;2019/'20;1727
6879;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Westerse migratieachtergrond;2020/'21;1793
6880;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Westerse migratieachtergrond;2021/'22;1740
6881;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Niet-westerse migratieachtergrond;2015/'16;2875
6882;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Niet-westerse migratieachtergrond;2016/'17;2853
6883;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Niet-westerse migratieachtergrond;2017/'18;2848
6884;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Niet-westerse migratieachtergrond;2018/'19;2705
6885;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Niet-westerse migratieachtergrond;2019/'20;2783
6886;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Niet-westerse migratieachtergrond;2020/'21;2813
6887;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Niet-westerse migratieachtergrond;2021/'22;2838
6888;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Turkije;2015/'16;358
6889;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Turkije;2016/'17;384
6890;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Turkije;2017/'18;358
6891;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Turkije;2018/'19;359
6892;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Turkije;2019/'20;348
6893;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Turkije;2020/'21;338
6894;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Turkije;2021/'22;335
6895;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Marokko;2015/'16;259
6896;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Marokko;2016/'17;246
6897;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Marokko;2017/'18;236
6898;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Marokko;2018/'19;234
6899;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Marokko;2019/'20;212
6900;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Marokko;2020/'21;236
6901;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Marokko;2021/'22;223
6902;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Suriname;2015/'16;663
6903;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Suriname;2016/'17;660
6904;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Suriname;2017/'18;671
6905;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Suriname;2018/'19;601
6906;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Suriname;2019/'20;603
6907;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Suriname;2020/'21;590
6908;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Suriname;2021/'22;594
6909;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;(voormalige) Nederlandse Antillen, Aruba;2015/'16;348
6910;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;(voormalige) Nederlandse Antillen, Aruba;2016/'17;351
6911;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;(voormalige) Nederlandse Antillen, Aruba;2017/'18;327
6912;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;(voormalige) Nederlandse Antillen, Aruba;2018/'19;317
6913;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;(voormalige) Nederlandse Antillen, Aruba;2019/'20;307
6914;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;(voormalige) Nederlandse Antillen, Aruba;2020/'21;311
6915;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;(voormalige) Nederlandse Antillen, Aruba;2021/'22;320
6916;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Overige niet-westerse migratieachterg...;2015/'16;1247
6917;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Overige niet-westerse migratieachterg...;2016/'17;1212
6918;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Overige niet-westerse migratieachterg...;2017/'18;1256
6919;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Overige niet-westerse migratieachterg...;2018/'19;1194
6920;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Overige niet-westerse migratieachterg...;2019/'20;1313
6921;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Overige niet-westerse migratieachterg...;2020/'21;1338
6922;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Overige niet-westerse migratieachterg...;2021/'22;1366
6923;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Onbekende migratieachtergrond;2015/'16;6
6924;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Onbekende migratieachtergrond;2016/'17;5
6925;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Onbekende migratieachtergrond;2017/'18;8
6926;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Onbekende migratieachtergrond;2018/'19;4
6927;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Onbekende migratieachtergrond;2019/'20;4
6928;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Onbekende migratieachtergrond;2020/'21;3
6929;Totaal mannen en vrouwen;Totaal;Bol totaal;79040 Media en vormgeving;Onbekende migratieachtergrond;2021/'22;2
