ID;LeeftijdMoederOp31December;Geboortegeneratie;WaarnemingEnPrognoseTotaal_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5
1154;27 jaar;1971;0.0979;0.06;0.02909;0.0071;0.00171
1155;27 jaar;1972;0.09905;0.06012;0.02956;0.00743;0.00194
1156;27 jaar;1973;0.1032;0.06242;0.0307;0.00827;0.00181
1157;27 jaar;1974;0.09985;0.06058;0.03054;0.0068;0.00193
1158;27 jaar;1975;0.10234;0.06171;0.03102;0.00787;0.00174
1159;27 jaar;1976;0.10219;0.06187;0.03116;0.0074;0.00175
1160;27 jaar;1977;0.10057;0.0608;0.03106;0.00701;0.00171
1161;27 jaar;1978;0.09835;0.0586;0.03086;0.00735;0.00155
1162;27 jaar;1979;0.1002;0.05848;0.03226;0.0079;0.00155
1163;27 jaar;1980;0.09915;0.05803;0.03227;0.00726;0.0016
1164;27 jaar;1981;0.10433;0.06201;0.03293;0.00782;0.00157
1165;27 jaar;1982;0.10382;0.06166;0.03306;0.00745;0.00165
1166;27 jaar;1983;0.1036;0.06125;0.03276;0.00768;0.00192
1167;27 jaar;1984;0.10155;0.06024;0.03221;0.00764;0.00145
1168;27 jaar;1985;0.1015;0.06035;0.03196;0.00741;0.00178
1169;27 jaar;1986;0.09724;0.05807;0.0308;0.00687;0.0015
1170;27 jaar;1987;0.09864;0.05901;0.03107;0.00696;0.0016
1171;27 jaar;1988;0.10205;0.06138;0.03206;0.00708;0.00152
1172;27 jaar;1989;0.10299;0.06194;0.03239;0.00712;0.00154
1173;27 jaar;1990;0.10299;0.06203;0.03237;0.00702;0.00157
1174;27 jaar;1991;0.10257;0.06202;0.03212;0.00691;0.00153
1175;27 jaar;1992;0.10282;0.06223;0.03217;0.00689;0.00153
1176;27 jaar;1993;0.10325;0.06256;0.03226;0.00691;0.00152
1177;27 jaar;1994;0.10325;0.06253;0.03232;0.00688;0.00152
1178;27 jaar;1995;0.10291;0.06231;0.03225;0.00684;0.00152
1179;27 jaar;1996;0.10283;0.06228;0.03221;0.00683;0.00151
1180;27 jaar;1997;0.10283;0.06231;0.03223;0.00678;0.00151
1181;27 jaar;1998;0.10288;0.06234;0.03225;0.00678;0.00151
1182;27 jaar;1999;0.10285;0.06232;0.03225;0.00677;0.00151
1183;27 jaar;2000;0.10282;0.06229;0.03224;0.00677;0.00151
1184;27 jaar;2001;0.10282;0.0623;0.03224;0.00677;0.00151
1185;27 jaar;2002;0.10283;0.06231;0.03224;0.00676;0.00151
1186;27 jaar;2003;0.10283;0.06231;0.03225;0.00677;0.00151
1187;27 jaar;2004;0.10283;0.06231;0.03224;0.00677;0.00151
1188;27 jaar;2005;0.10283;0.0623;0.03224;0.00677;0.00151
1189;27 jaar;2006;0.10283;0.06231;0.03224;0.00677;0.00151
1190;27 jaar;2007;0.10283;0.06231;0.03224;0.00677;0.00151
1191;27 jaar;2008;0.10283;0.06231;0.03224;0.00677;0.00151
1192;27 jaar;2009;0.10283;0.06231;0.03224;0.00677;0.00151
1193;27 jaar;2010;0.10283;0.06231;0.03224;0.00677;0.00151
1194;27 jaar;2011;0.10283;0.06231;0.03224;0.00677;0.00151
1195;27 jaar;2012;0.10283;0.06231;0.03224;0.00677;0.00151
1196;27 jaar;2013;0.10283;0.06231;0.03224;0.00677;0.00151
1197;27 jaar;2014;0.10283;0.06231;0.03224;0.00677;0.00151
1198;27 jaar;2015;0.10283;0.06231;0.03224;0.00677;0.00151
1199;27 jaar;2016;0.10283;0.06231;0.03224;0.00677;0.00151
1200;27 jaar;2017;0.10283;0.06231;0.03224;0.00677;0.00151
1201;27 jaar;2018;0.10283;0.06231;0.03224;0.00677;0.00151
1202;27 jaar;2019;0.10283;0.06231;0.03224;0.00677;0.00151
1203;27 jaar;2020;0.10283;0.06231;0.03224;0.00677;0.00151
1204;28 jaar;1935;0.21736;0.06156;0.08495;0.0441;0.02675
1205;28 jaar;1936;0.21346;0.06074;0.08369;0.04417;0.02486
1206;28 jaar;1937;0.2081;0.06115;0.08384;0.04186;0.02125
1207;28 jaar;1938;0.1975;0.05806;0.08275;0.0388;0.01789
1208;28 jaar;1939;0.19408;0.05775;0.08358;0.03731;0.01544
1209;28 jaar;1940;0.18642;0.05328;0.08314;0.03602;0.01398
1210;28 jaar;1941;0.1925;0.05251;0.08661;0.0389;0.01448
1211;28 jaar;1942;0.17931;0.04594;0.08358;0.03617;0.01362
1212;28 jaar;1943;0.16651;0.04508;0.07917;0.0317;0.01056
1213;28 jaar;1944;0.15708;0.04577;0.07575;0.02724;0.00832
1214;28 jaar;1945;0.14343;0.04345;0.07178;0.02201;0.00619
1215;28 jaar;1946;0.13872;0.04469;0.07164;0.01801;0.00438
1216;28 jaar;1947;0.13561;0.04471;0.0702;0.01645;0.00425
1217;28 jaar;1948;0.13815;0.04712;0.06891;0.01773;0.00439
1218;28 jaar;1949;0.1389;0.04745;0.06962;0.01776;0.00407
1219;28 jaar;1950;0.14271;0.04986;0.06855;0.01924;0.00506
1220;28 jaar;1951;0.14057;0.05095;0.06561;0.0195;0.00451
1221;28 jaar;1952;0.14516;0.05315;0.06542;0.02134;0.00525
1222;28 jaar;1953;0.14284;0.05444;0.063;0.0204;0.005
1223;28 jaar;1954;0.13732;0.05146;0.05985;0.02055;0.00546
1224;28 jaar;1955;0.13363;0.05338;0.05676;0.01845;0.00504
1225;28 jaar;1956;0.13842;0.05872;0.05718;0.01748;0.00504
1226;28 jaar;1957;0.13889;0.0603;0.05628;0.01747;0.00484
1227;28 jaar;1958;0.14532;0.06256;0.05982;0.01785;0.00509
1228;28 jaar;1959;0.14239;0.06321;0.05708;0.01721;0.00489
1229;28 jaar;1960;0.13912;0.06388;0.05364;0.01659;0.00501
1230;28 jaar;1961;0.13544;0.06336;0.05178;0.01583;0.00447
1231;28 jaar;1962;0.13761;0.06712;0.05108;0.01499;0.00442
1232;28 jaar;1963;0.13515;0.06878;0.04856;0.01395;0.00386
1233;28 jaar;1964;0.12765;0.06427;0.04641;0.01272;0.00425
1234;28 jaar;1965;0.12323;0.06384;0.04402;0.01168;0.00369
1235;28 jaar;1966;0.12318;0.06432;0.0435;0.01212;0.00324
1236;28 jaar;1967;0.11706;0.06224;0.04166;0.01014;0.00302
1237;28 jaar;1968;0.11457;0.06322;0.03856;0.00959;0.0032
1238;28 jaar;1969;0.11479;0.0659;0.03666;0.00933;0.0029
1239;28 jaar;1970;0.1183;0.06904;0.03722;0.00904;0.003
1240;28 jaar;1971;0.11664;0.06812;0.03666;0.00923;0.00263
1241;28 jaar;1972;0.11893;0.06941;0.03712;0.00975;0.00265
1242;28 jaar;1973;0.11752;0.06864;0.03724;0.0091;0.00254
1243;28 jaar;1974;0.11731;0.06763;0.03762;0.00973;0.00232
1244;28 jaar;1975;0.11829;0.06687;0.0395;0.00965;0.00228
1245;28 jaar;1976;0.11488;0.06589;0.0375;0.00921;0.00228
1246;28 jaar;1977;0.1162;0.06503;0.03949;0.00938;0.0023
1247;28 jaar;1978;0.11713;0.06497;0.03999;0.00972;0.00245
1248;28 jaar;1979;0.11525;0.06416;0.03906;0.00975;0.00227
1249;28 jaar;1980;0.11814;0.06566;0.04018;0.00982;0.00249
1250;28 jaar;1981;0.12062;0.06787;0.03999;0.01029;0.00247
1251;28 jaar;1982;0.12158;0.06826;0.04092;0.01003;0.00237
1252;28 jaar;1983;0.11837;0.06549;0.03983;0.01046;0.00259
1253;28 jaar;1984;0.11685;0.06547;0.03931;0.00956;0.00251
1254;28 jaar;1985;0.1139;0.06395;0.03832;0.00917;0.00245
1255;28 jaar;1986;0.11707;0.06611;0.03908;0.0095;0.00238
1256;28 jaar;1987;0.1194;0.06762;0.03984;0.00949;0.00245
1257;28 jaar;1988;0.12101;0.0685;0.0405;0.00961;0.0024
1258;28 jaar;1989;0.12139;0.06906;0.04047;0.00945;0.00241
1259;28 jaar;1990;0.12101;0.06904;0.04022;0.00936;0.0024
1260;28 jaar;1991;0.12154;0.06941;0.04035;0.00939;0.00239
1261;28 jaar;1992;0.12157;0.06946;0.04038;0.00933;0.00239
1262;28 jaar;1993;0.1217;0.06959;0.04039;0.00934;0.00238
1263;28 jaar;1994;0.12167;0.0696;0.04041;0.00929;0.00238
1264;28 jaar;1995;0.1214;0.06941;0.04034;0.00927;0.00237
1265;28 jaar;1996;0.12143;0.06943;0.04036;0.00928;0.00237
1266;28 jaar;1997;0.12138;0.06942;0.04037;0.00922;0.00237
1267;28 jaar;1998;0.1214;0.06944;0.04037;0.00922;0.00237
1268;28 jaar;1999;0.12138;0.06943;0.04037;0.00922;0.00236
1269;28 jaar;2000;0.12136;0.06941;0.04036;0.00922;0.00236
1270;28 jaar;2001;0.12136;0.06942;0.04036;0.00921;0.00236
1271;28 jaar;2002;0.12136;0.06942;0.04037;0.00921;0.00236
1272;28 jaar;2003;0.12137;0.06942;0.04036;0.00922;0.00236
1273;28 jaar;2004;0.12136;0.06942;0.04036;0.00922;0.00236
1274;28 jaar;2005;0.12136;0.06942;0.04036;0.00922;0.00236
1275;28 jaar;2006;0.12136;0.06942;0.04036;0.00921;0.00236
1276;28 jaar;2007;0.12136;0.06942;0.04036;0.00921;0.00236
1277;28 jaar;2008;0.12136;0.06942;0.04036;0.00922;0.00236
1278;28 jaar;2009;0.12136;0.06942;0.04036;0.00922;0.00236
1279;28 jaar;2010;0.12136;0.06942;0.04036;0.00922;0.00236
1280;28 jaar;2011;0.12136;0.06942;0.04036;0.00922;0.00236
1281;28 jaar;2012;0.12136;0.06942;0.04036;0.00922;0.00236
1282;28 jaar;2013;0.12136;0.06942;0.04036;0.00922;0.00236
1283;28 jaar;2014;0.12136;0.06942;0.04036;0.00922;0.00236
1284;28 jaar;2015;0.12136;0.06942;0.04036;0.00922;0.00236
1285;28 jaar;2016;0.12136;0.06942;0.04036;0.00922;0.00236
1286;28 jaar;2017;0.12136;0.06942;0.04036;0.00922;0.00236
1287;28 jaar;2018;0.12136;0.06942;0.04036;0.00922;0.00236
1288;28 jaar;2019;0.12136;0.06942;0.04036;0.00922;0.00236
1289;28 jaar;2020;0.12136;0.06942;0.04036;0.00922;0.00236
1290;29 jaar;1935;0.20182;0.04792;0.07505;0.04702;0.03183
1291;29 jaar;1936;0.19225;0.04746;0.0741;0.04373;0.02696
1292;29 jaar;1937;0.18745;0.04696;0.0753;0.04209;0.0231
1293;29 jaar;1938;0.17594;0.04439;0.07279;0.03908;0.01968
1294;29 jaar;1939;0.17135;0.04187;0.07331;0.03834;0.01783
1295;29 jaar;1940;0.17385;0.03897;0.07592;0.04051;0.01845
1296;29 jaar;1941;0.16528;0.03618;0.07428;0.03897;0.01585
1297;29 jaar;1942;0.15219;0.03393;0.0681;0.03616;0.014
1298;29 jaar;1943;0.13802;0.03301;0.06448;0.02976;0.01077
1299;29 jaar;1944;0.12473;0.03227;0.06091;0.02368;0.00787
1300;29 jaar;1945;0.11759;0.03117;0.05977;0.0201;0.00655
1301;29 jaar;1946;0.11766;0.03417;0.05963;0.01876;0.0051
1302;29 jaar;1947;0.11843;0.03485;0.05991;0.01862;0.00505
1303;29 jaar;1948;0.12102;0.03518;0.06133;0.0195;0.00501
1304;29 jaar;1949;0.12454;0.03789;0.0616;0.02038;0.00467
1305;29 jaar;1950;0.12807;0.03998;0.05973;0.02202;0.00634
1306;29 jaar;1951;0.13119;0.0413;0.06053;0.02332;0.00604
1307;29 jaar;1952;0.13235;0.04216;0.06031;0.02359;0.00629
1308;29 jaar;1953;0.12741;0.04174;0.05726;0.02172;0.00669
1309;29 jaar;1954;0.12766;0.04472;0.05536;0.02097;0.00661
1310;29 jaar;1955;0.12997;0.04827;0.05461;0.02036;0.00673
1311;29 jaar;1956;0.13441;0.0501;0.05738;0.02088;0.00605
1312;29 jaar;1957;0.14053;0.05437;0.05878;0.02107;0.00631
1313;29 jaar;1958;0.14331;0.05779;0.05839;0.02086;0.00627
1314;29 jaar;1959;0.13938;0.05859;0.0555;0.01941;0.00588
1315;29 jaar;1960;0.14113;0.05969;0.05555;0.01939;0.0065
1316;29 jaar;1961;0.14445;0.06395;0.05655;0.01836;0.00559
1317;29 jaar;1962;0.14151;0.06443;0.0542;0.0173;0.00558
1318;29 jaar;1963;0.13704;0.06423;0.05195;0.01588;0.00498
1319;29 jaar;1964;0.13658;0.0646;0.05231;0.01482;0.00485
1320;29 jaar;1965;0.1335;0.06507;0.04908;0.01481;0.00454
1321;29 jaar;1966;0.13029;0.06584;0.04752;0.0129;0.00403
1322;29 jaar;1967;0.12894;0.06708;0.04634;0.01205;0.00347
1323;29 jaar;1968;0.12849;0.06819;0.04485;0.01179;0.00366
1324;29 jaar;1969;0.13253;0.07295;0.04453;0.01132;0.00373
1325;29 jaar;1970;0.13225;0.07301;0.04427;0.01159;0.00338
1326;29 jaar;1971;0.13337;0.07374;0.0449;0.01131;0.00342
1327;29 jaar;1972;0.13229;0.07182;0.04497;0.01168;0.00382
1328;29 jaar;1973;0.13066;0.071;0.04488;0.01151;0.00327
1329;29 jaar;1974;0.13307;0.07196;0.04555;0.01229;0.00328
1330;29 jaar;1975;0.13106;0.07026;0.04629;0.01134;0.00316
1331;29 jaar;1976;0.13189;0.07066;0.04639;0.01168;0.00316
1332;29 jaar;1977;0.13039;0.06867;0.04698;0.01144;0.00329
1333;29 jaar;1978;0.1276;0.06815;0.04422;0.01206;0.00317
1334;29 jaar;1979;0.13414;0.06979;0.04886;0.01248;0.00301
1335;29 jaar;1980;0.1366;0.07298;0.04789;0.01253;0.0032
1336;29 jaar;1981;0.13477;0.07187;0.04763;0.01224;0.00303
1337;29 jaar;1982;0.13301;0.07028;0.04707;0.01223;0.00344
1338;29 jaar;1983;0.13098;0.06835;0.04644;0.01226;0.00393
1339;29 jaar;1984;0.12678;0.06628;0.04564;0.01171;0.00314
1340;29 jaar;1985;0.13155;0.06981;0.04645;0.01188;0.00341
1341;29 jaar;1986;0.13399;0.07142;0.04745;0.01184;0.00328
1342;29 jaar;1987;0.13614;0.07279;0.04795;0.01196;0.00345
1343;29 jaar;1988;0.13636;0.07258;0.04833;0.01205;0.0034
1344;29 jaar;1989;0.13663;0.07343;0.04803;0.01185;0.00332
1345;29 jaar;1990;0.1371;0.07379;0.04812;0.01185;0.00335
1346;29 jaar;1991;0.13733;0.0739;0.04825;0.01184;0.00335
1347;29 jaar;1992;0.13719;0.07385;0.04819;0.01179;0.00336
1348;29 jaar;1993;0.13718;0.07389;0.04816;0.0118;0.00334
1349;29 jaar;1994;0.13724;0.07399;0.04818;0.01175;0.00332
1350;29 jaar;1995;0.13708;0.07384;0.04817;0.01175;0.00333
1351;29 jaar;1996;0.13706;0.07382;0.04818;0.01175;0.00332
1352;29 jaar;1997;0.13699;0.0738;0.04817;0.0117;0.00332
1353;29 jaar;1998;0.13701;0.07382;0.04817;0.0117;0.00332
1354;29 jaar;1999;0.13702;0.07383;0.04817;0.0117;0.00332
1355;29 jaar;2000;0.137;0.07381;0.04817;0.01171;0.00332
1356;29 jaar;2001;0.13699;0.07381;0.04817;0.01169;0.00332
1357;29 jaar;2002;0.13699;0.07381;0.04817;0.01169;0.00332
1358;29 jaar;2003;0.137;0.07382;0.04817;0.0117;0.00332
1359;29 jaar;2004;0.137;0.07382;0.04817;0.0117;0.00332
1360;29 jaar;2005;0.137;0.07381;0.04817;0.0117;0.00332
1361;29 jaar;2006;0.13699;0.07381;0.04817;0.01169;0.00332
1362;29 jaar;2007;0.13699;0.07382;0.04817;0.01169;0.00332
1363;29 jaar;2008;0.137;0.07382;0.04817;0.0117;0.00332
1364;29 jaar;2009;0.137;0.07382;0.04817;0.0117;0.00332
1365;29 jaar;2010;0.13699;0.07382;0.04817;0.01169;0.00332
1366;29 jaar;2011;0.13699;0.07382;0.04817;0.01169;0.00332
1367;29 jaar;2012;0.13699;0.07382;0.04817;0.01169;0.00332
1368;29 jaar;2013;0.13699;0.07382;0.04817;0.01169;0.00332
1369;29 jaar;2014;0.13699;0.07382;0.04817;0.01169;0.00332
1370;29 jaar;2015;0.13699;0.07382;0.04817;0.01169;0.00332
1371;29 jaar;2016;0.13699;0.07382;0.04817;0.01169;0.00332
1372;29 jaar;2017;0.13699;0.07382;0.04817;0.01169;0.00332
1373;29 jaar;2018;0.13699;0.07382;0.04817;0.01169;0.00332
1374;29 jaar;2019;0.13699;0.07382;0.04817;0.01169;0.00332
1375;29 jaar;2020;0.13699;0.07382;0.04817;0.01169;0.00332
1376;30 jaar;1935;0.17809;0.03442;0.0644;0.04603;0.03324
1377;30 jaar;1936;0.16912;0.03349;0.06376;0.04345;0.02842
1378;30 jaar;1937;0.16201;0.0325;0.06314;0.04137;0.025
1379;30 jaar;1938;0.15428;0.03019;0.06148;0.04002;0.02259
1380;30 jaar;1939;0.15754;0.02948;0.06316;0.04328;0.02162
1381;30 jaar;1940;0.14882;0.02621;0.0624;0.04136;0.01885
1382;30 jaar;1941;0.13586;0.0254;0.05684;0.03695;0.01667
1383;30 jaar;1942;0.12131;0.02425;0.05366;0.03089;0.01251
1384;30 jaar;1943;0.10756;0.02371;0.04953;0.02463;0.00969
1385;30 jaar;1944;0.10026;0.02244;0.04836;0.02224;0.00722
1386;30 jaar;1945;0.0969;0.02277;0.04802;0.01954;0.00657
1387;30 jaar;1946;0.09924;0.02422;0.04963;0.01946;0.00593
1388;30 jaar;1947;0.10074;0.02595;0.04959;0.01956;0.00564
1389;30 jaar;1948;0.10572;0.02676;0.05164;0.02121;0.00611
1390;30 jaar;1949;0.10833;0.02934;0.05096;0.02172;0.00631
1391;30 jaar;1950;0.11473;0.0306;0.05177;0.02425;0.00811
1392;30 jaar;1951;0.1142;0.03291;0.05026;0.02363;0.0074
1393;30 jaar;1952;0.11099;0.03219;0.04915;0.02208;0.00757
1394;30 jaar;1953;0.11369;0.03557;0.04923;0.02114;0.00775
1395;30 jaar;1954;0.11689;0.03911;0.04799;0.0219;0.00789
1396;30 jaar;1955;0.12312;0.04136;0.05191;0.02219;0.00766
1397;30 jaar;1956;0.13193;0.04689;0.05463;0.02302;0.00739
1398;30 jaar;1957;0.13493;0.04901;0.0558;0.02265;0.00747
1399;30 jaar;1958;0.13578;0.05099;0.0551;0.02212;0.00757
1400;30 jaar;1959;0.13619;0.0518;0.05524;0.02188;0.00727
1401;30 jaar;1960;0.1439;0.05805;0.05577;0.02247;0.00761
1402;30 jaar;1961;0.14209;0.05947;0.05546;0.0205;0.00666
1403;30 jaar;1962;0.13999;0.05816;0.05589;0.01926;0.00668
1404;30 jaar;1963;0.13867;0.06085;0.05457;0.01738;0.00587
1405;30 jaar;1964;0.1384;0.06135;0.05367;0.01729;0.00609
1406;30 jaar;1965;0.13604;0.06188;0.05334;0.0157;0.00512
1407;30 jaar;1966;0.13745;0.06484;0.05219;0.01549;0.00493
1408;30 jaar;1967;0.13822;0.06888;0.05114;0.01387;0.00433
1409;30 jaar;1968;0.14452;0.07433;0.05087;0.01453;0.00479
1410;30 jaar;1969;0.14272;0.0734;0.05162;0.01343;0.00427
1411;30 jaar;1970;0.14737;0.07542;0.05317;0.01416;0.00462
1412;30 jaar;1971;0.14293;0.07299;0.05225;0.01357;0.00412
1413;30 jaar;1972;0.14371;0.07204;0.05421;0.01327;0.00418
1414;30 jaar;1973;0.14337;0.07078;0.05469;0.01375;0.00415
1415;30 jaar;1974;0.13981;0.07099;0.05128;0.01334;0.0042
1416;30 jaar;1975;0.1398;0.07034;0.05106;0.01436;0.00403
1417;30 jaar;1976;0.14084;0.06929;0.05272;0.01484;0.00398
1418;30 jaar;1977;0.13968;0.06811;0.05292;0.01443;0.00422
1419;30 jaar;1978;0.14468;0.07109;0.05414;0.01539;0.00407
1420;30 jaar;1979;0.14487;0.07282;0.0531;0.01497;0.00398
1421;30 jaar;1980;0.1458;0.07306;0.05322;0.01513;0.00439
1422;30 jaar;1981;0.1435;0.0711;0.05316;0.01532;0.00391
1423;30 jaar;1982;0.14155;0.06934;0.05308;0.01511;0.00402
1424;30 jaar;1983;0.13785;0.06807;0.05111;0.01432;0.00435
1425;30 jaar;1984;0.14044;0.06962;0.05209;0.01462;0.00411
1426;30 jaar;1985;0.14412;0.07206;0.05323;0.01468;0.00416
1427;30 jaar;1986;0.14634;0.07322;0.05423;0.01484;0.00405
1428;30 jaar;1987;0.14777;0.07439;0.05437;0.01486;0.00416
1429;30 jaar;1988;0.14727;0.07408;0.0543;0.01473;0.00416
1430;30 jaar;1989;0.14844;0.0752;0.0544;0.01472;0.00411
1431;30 jaar;1990;0.14858;0.07527;0.0545;0.01472;0.0041
1432;30 jaar;1991;0.14871;0.07531;0.05459;0.01471;0.0041
1433;30 jaar;1992;0.14846;0.07526;0.05445;0.01464;0.00411
1434;30 jaar;1993;0.14845;0.0753;0.05441;0.01464;0.0041
1435;30 jaar;1994;0.14863;0.07542;0.05449;0.01462;0.00409
1436;30 jaar;1995;0.14843;0.07525;0.05447;0.01462;0.00409
1437;30 jaar;1996;0.1484;0.07523;0.05447;0.01462;0.00408
1438;30 jaar;1997;0.14833;0.07523;0.05445;0.01457;0.00408
1439;30 jaar;1998;0.14837;0.07525;0.05446;0.01458;0.00408
1440;30 jaar;1999;0.14839;0.07526;0.05447;0.01458;0.00408
1441;30 jaar;2000;0.14836;0.07524;0.05447;0.01458;0.00408
1442;30 jaar;2001;0.14834;0.07524;0.05446;0.01456;0.00408
1443;30 jaar;2002;0.14834;0.07524;0.05446;0.01457;0.00408
1444;30 jaar;2003;0.14836;0.07525;0.05446;0.01457;0.00408
1445;30 jaar;2004;0.14836;0.07524;0.05446;0.01457;0.00408
1446;30 jaar;2005;0.14835;0.07524;0.05446;0.01457;0.00408
1447;30 jaar;2006;0.14835;0.07524;0.05446;0.01457;0.00408
1448;30 jaar;2007;0.14835;0.07524;0.05446;0.01457;0.00408
1449;30 jaar;2008;0.14835;0.07524;0.05446;0.01457;0.00408
1450;30 jaar;2009;0.14835;0.07524;0.05446;0.01457;0.00408
1451;30 jaar;2010;0.14835;0.07524;0.05446;0.01457;0.00408
1452;30 jaar;2011;0.14835;0.07524;0.05446;0.01457;0.00408
1453;30 jaar;2012;0.14835;0.07524;0.05446;0.01457;0.00408
1454;30 jaar;2013;0.14835;0.07524;0.05446;0.01457;0.00408
1455;30 jaar;2014;0.14835;0.07524;0.05446;0.01457;0.00408
1456;30 jaar;2015;0.14835;0.07524;0.05446;0.01457;0.00408
1457;30 jaar;2016;0.14835;0.07524;0.05446;0.01457;0.00408
1458;30 jaar;2017;0.14835;0.07524;0.05446;0.01457;0.00408
1459;30 jaar;2018;0.14835;0.07524;0.05446;0.01457;0.00408
1460;30 jaar;2019;0.14835;0.07524;0.05446;0.01457;0.00408
1461;30 jaar;2020;0.14835;0.07524;0.05446;0.01457;0.00408
1462;31 jaar;1935;0.15095;0.02412;0.05077;0.04253;0.03353
1463;31 jaar;1936;0.14342;0.02327;0.05055;0.03985;0.02975
1464;31 jaar;1937;0.13754;0.02266;0.04903;0.03913;0.02672
1465;31 jaar;1938;0.14059;0.02188;0.05058;0.04123;0.0269
1466;31 jaar;1939;0.12958;0.01994;0.04876;0.03877;0.02211
1467;31 jaar;1940;0.11498;0.01899;0.04474;0.03356;0.01769
1468;31 jaar;1941;0.10297;0.01915;0.04133;0.0284;0.01409
1469;31 jaar;1942;0.08849;0.01686;0.03584;0.02432;0.01147
1470;31 jaar;1943;0.08264;0.01753;0.03613;0.02046;0.00852
1471;31 jaar;1944;0.07976;0.0178;0.03614;0.01845;0.00737
1472;31 jaar;1945;0.07898;0.01733;0.03524;0.0189;0.00751
1473;31 jaar;1946;0.08076;0.01805;0.03789;0.01864;0.00618
1474;31 jaar;1947;0.08409;0.01908;0.03909;0.01962;0.0063
1475;31 jaar;1948;0.08679;0.02094;0.03881;0.02047;0.00657
1476;31 jaar;1949;0.09332;0.02246;0.0404;0.02245;0.00801
1477;31 jaar;1950;0.09442;0.022;0.04014;0.02329;0.00899
1478;31 jaar;1951;0.0914;0.02319;0.03888;0.02097;0.00836
1479;31 jaar;1952;0.09346;0.02467;0.03924;0.02087;0.00868
1480;31 jaar;1953;0.10005;0.02873;0.04119;0.02168;0.00845
1481;31 jaar;1954;0.10664;0.03214;0.04425;0.0215;0.00875
1482;31 jaar;1955;0.11346;0.03479;0.04691;0.0231;0.00866
1483;31 jaar;1956;0.12173;0.03932;0.0502;0.02353;0.00868
1484;31 jaar;1957;0.12243;0.04172;0.04919;0.0229;0.00862
1485;31 jaar;1958;0.12522;0.0425;0.05169;0.02262;0.00841
1486;31 jaar;1959;0.133;0.04644;0.05413;0.02396;0.00847
1487;31 jaar;1960;0.13317;0.04751;0.05484;0.02272;0.0081
1488;31 jaar;1961;0.13394;0.04945;0.05494;0.02183;0.00772
1489;31 jaar;1962;0.13505;0.05139;0.05544;0.02082;0.0074
1490;31 jaar;1963;0.13792;0.05356;0.05724;0.02007;0.00705
1491;31 jaar;1964;0.13398;0.05461;0.05555;0.01781;0.00601
1492;31 jaar;1965;0.13452;0.0562;0.05493;0.01747;0.00592
1493;31 jaar;1966;0.13781;0.06088;0.05428;0.01693;0.00572
1494;31 jaar;1967;0.14486;0.0663;0.05634;0.01637;0.00585
1495;31 jaar;1968;0.14426;0.066;0.0562;0.01655;0.00551
1496;31 jaar;1969;0.14795;0.06723;0.05899;0.01648;0.00525
1497;31 jaar;1970;0.14345;0.06577;0.05683;0.01603;0.00482
1498;31 jaar;1971;0.14692;0.0675;0.05881;0.01569;0.00491
1499;31 jaar;1972;0.1465;0.06796;0.05796;0.01546;0.00512
1500;31 jaar;1973;0.14345;0.06499;0.05774;0.01608;0.00464
1501;31 jaar;1974;0.14323;0.06506;0.05702;0.01608;0.00506
1502;31 jaar;1975;0.14548;0.06544;0.05784;0.01718;0.00502
1503;31 jaar;1976;0.14343;0.06463;0.05766;0.01612;0.00503
1504;31 jaar;1977;0.14695;0.06561;0.05903;0.0176;0.0047
1505;31 jaar;1978;0.14795;0.06793;0.0581;0.01686;0.00506
1506;31 jaar;1979;0.14838;0.06776;0.05801;0.01742;0.00518
1507;31 jaar;1980;0.14807;0.06646;0.05923;0.01739;0.00499
1508;31 jaar;1981;0.14552;0.06564;0.05805;0.01685;0.00498
1509;31 jaar;1982;0.14108;0.06287;0.05622;0.01673;0.00526
1510;31 jaar;1983;0.1439;0.06451;0.05714;0.01675;0.0055
1511;31 jaar;1984;0.14611;0.06613;0.05814;0.01674;0.0051
1512;31 jaar;1985;0.14888;0.06772;0.05915;0.01688;0.00514
1513;31 jaar;1986;0.15014;0.06837;0.05959;0.01699;0.00519
1514;31 jaar;1987;0.15126;0.06968;0.05942;0.0169;0.00526
1515;31 jaar;1988;0.15147;0.06943;0.05982;0.01696;0.00526
1516;31 jaar;1989;0.15224;0.07028;0.05988;0.01689;0.00518
1517;31 jaar;1990;0.15224;0.07029;0.05989;0.01689;0.00518
1518;31 jaar;1991;0.15228;0.07029;0.05991;0.01688;0.0052
1519;31 jaar;1992;0.15207;0.07028;0.05978;0.0168;0.0052
1520;31 jaar;1993;0.15214;0.07032;0.05981;0.01683;0.00519
1521;31 jaar;1994;0.15225;0.0704;0.05987;0.01681;0.00518
1522;31 jaar;1995;0.15207;0.07025;0.05984;0.0168;0.00518
1523;31 jaar;1996;0.15204;0.07024;0.05983;0.0168;0.00517
1524;31 jaar;1997;0.152;0.07024;0.05982;0.01677;0.00517
1525;31 jaar;1998;0.15204;0.07026;0.05983;0.01678;0.00517
1526;31 jaar;1999;0.15205;0.07027;0.05984;0.01678;0.00516
1527;31 jaar;2000;0.15202;0.07025;0.05983;0.01678;0.00516
1528;31 jaar;2001;0.152;0.07025;0.05983;0.01676;0.00516
1529;31 jaar;2002;0.15201;0.07025;0.05983;0.01676;0.00516
