ID;Geslacht;Leeftijd;Herkomstgroepering;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
8992;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);9 jaar;2015 ;
8993;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;1999 ;605.0
8994;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2000 ;610.0
8995;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2001;555.0
8996;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2002 ;505.0
8997;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2003;485.0
8998;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2004 ;500.0
8999;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2005 ;390.0
9000;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2006;
9001;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2007 ;
9002;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2008;
9003;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2009;
9004;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2010 ;
9005;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2011;
9006;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2012 ;
9007;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2013 ;
9008;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2014 ;
9009;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Overige (zonder inkomen);10 jaar;2015 ;
9010;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;1999 ;1455.0
9011;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2000 ;1275.0
9012;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2001;1290.0
9013;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2002 ;1260.0
9014;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2003;1555.0
9015;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2004 ;1650.0
9016;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2005 ;1555.0
9017;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2006;2185.0
9018;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2007 ;3185.0
9019;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2008;5065.0
9020;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2009;4130.0
9021;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2010 ;4615.0
9022;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2011;5930.0
9023;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2012 ;5870.0
9024;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2013 ;6700.0
9025;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2014 ;9315.0
9026;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);1 jaar;2015 ;
9027;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;1999 ;3000.0
9028;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2000 ;2920.0
9029;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2001;3120.0
9030;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2002 ;3025.0
9031;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2003;3270.0
9032;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2004 ;3305.0
9033;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2005 ;3115.0
9034;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2006;4030.0
9035;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2007 ;5515.0
9036;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2008;8535.0
9037;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2009;7045.0
9038;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2010 ;8180.0
9039;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2011;9430.0
9040;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2012 ;9315.0
9041;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2013 ;10320.0
9042;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2014 ;
9043;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);2 jaar;2015 ;
9044;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;1999 ;4170.0
9045;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2000 ;4305.0
9046;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2001;4625.0
9047;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2002 ;4290.0
9048;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2003;4495.0
9049;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2004 ;4485.0
9050;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2005 ;4285.0
9051;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2006;5385.0
9052;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2007 ;7220.0
9053;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2008;10600.0
9054;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2009;8850.0
9055;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2010 ;10220.0
9056;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2011;11435.0
9057;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2012 ;11185.0
9058;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2013 ;
9059;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2014 ;
9060;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);3 jaar;2015 ;
9061;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;1999 ;5080.0
9062;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2000 ;5325.0
9063;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2001;5570.0
9064;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2002 ;5195.0
9065;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2003;5300.0
9066;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2004 ;5235.0
9067;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2005 ;5000.0
9068;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2006;6330.0
9069;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2007 ;8350.0
9070;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2008;12005.0
9071;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2009;10035.0
9072;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2010 ;11420.0
9073;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2011;12800.0
9074;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2012 ;
9075;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2013 ;
9076;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2014 ;
9077;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);4 jaar;2015 ;
9078;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;1999 ;5790.0
9079;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2000 ;6080.0
9080;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2001;6465.0
9081;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2002 ;5890.0
9082;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2003;5910.0
9083;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2004 ;5860.0
9084;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2005 ;5630.0
9085;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2006;7045.0
9086;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2007 ;9205.0
9087;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2008;13115.0
9088;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2009;11010.0
9089;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2010 ;12345.0
9090;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2011;
9091;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2012 ;
9092;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2013 ;
9093;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2014 ;
9094;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);5 jaar;2015 ;
9095;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;1999 ;6285.0
9096;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2000 ;6695.0
9097;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2001;7075.0
9098;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2002 ;6375.0
9099;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2003;6305.0
9100;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2004 ;6235.0
9101;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2005 ;6020.0
9102;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2006;7510.0
9103;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2007 ;9820.0
9104;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2008;13810.0
9105;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2009;11625.0
9106;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2010 ;
9107;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2011;
9108;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2012 ;
9109;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2013 ;
9110;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2014 ;
9111;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);6 jaar;2015 ;
9112;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;1999 ;6680.0
9113;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2000 ;7160.0
9114;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2001;7475.0
9115;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2002 ;6690.0
9116;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2003;6540.0
9117;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2004 ;6525.0
9118;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2005 ;6310.0
9119;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2006;7875.0
9120;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2007 ;10260.0
9121;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2008;14275.0
9122;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2009;
9123;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2010 ;
9124;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2011;
9125;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2012 ;
9126;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2013 ;
9127;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2014 ;
9128;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);7 jaar;2015 ;
9129;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;1999 ;7040.0
9130;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2000 ;7490.0
9131;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2001;7720.0
9132;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2002 ;6940.0
9133;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2003;6725.0
9134;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2004 ;6735.0
9135;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2005 ;6525.0
9136;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2006;8100.0
9137;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2007 ;10520.0
9138;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2008;
9139;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2009;
9140;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2010 ;
9141;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2011;
9142;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2012 ;
9143;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2013 ;
9144;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2014 ;
9145;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);8 jaar;2015 ;
9146;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;1999 ;7280.0
9147;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2000 ;7685.0
9148;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2001;7915.0
9149;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2002 ;7075.0
9150;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2003;6885.0
9151;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2004 ;6895.0
9152;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2005 ;6675.0
9153;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2006;8305.0
9154;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2007 ;
9155;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2008;
9156;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2009;
9157;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2010 ;
9158;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2011;
9159;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2012 ;
9160;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2013 ;
9161;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2014 ;
9162;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);9 jaar;2015 ;
9163;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;1999 ;7455.0
9164;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2000 ;7840.0
9165;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2001;8085.0
9166;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2002 ;7270.0
9167;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2003;7005.0
9168;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2004 ;7045.0
9169;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2005 ;6815.0
9170;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2006;
9171;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2007 ;
9172;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2008;
9173;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2009;
9174;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2010 ;
9175;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2011;
9176;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2012 ;
9177;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2013 ;
9178;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2014 ;
9179;Totaal mannen en vrouwen;Totaal;Allochtoon;Arbeid;Niet van toepassing (immigrant afwezig);10 jaar;2015 ;
9180;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;1999 ;16675.0
9181;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2000 ;24195.0
9182;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2001;22995.0
9183;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2002 ;16410.0
9184;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2003;7145.0
9185;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2004 ;3305.0
9186;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2005 ;2400.0
9187;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2006;2100.0
9188;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2007 ;3760.0
9189;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2008;6900.0
9190;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2009;8635.0
9191;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2010 ;7480.0
9192;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2011;6630.0
9193;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2012 ;4980.0
9194;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2013 ;6325.0
9195;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2014 ;14205.0
9196;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;1 jaar;2015 ;26910.0
9197;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;1999 ;16675.0
9198;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2000 ;24195.0
9199;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2001;22995.0
9200;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2002 ;16410.0
9201;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2003;7145.0
9202;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2004 ;3305.0
9203;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2005 ;2400.0
9204;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2006;2100.0
9205;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2007 ;3760.0
