ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;Persoonskenmerken;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
8349;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 7e 10%-groep;2012;;;;;
8350;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 7e 10%-groep;2013;;;;;
8351;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 7e 10%-groep;2014;;;;;
8352;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 8e 10%-groep;2009;;;;;
8353;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 8e 10%-groep;2010;;;;;
8354;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 8e 10%-groep;2011;;;;;
8355;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 8e 10%-groep;2012;;;;;
8356;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 8e 10%-groep;2013;;;;;
8357;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 8e 10%-groep;2014;;;;;
8358;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 9e 10%-groep;2009;;;;;
8359;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 9e 10%-groep;2010;;;;;
8360;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 9e 10%-groep;2011;;;;;
8361;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 9e 10%-groep;2012;;;;;
8362;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 9e 10%-groep;2013;;;;;
8363;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 9e 10%-groep;2014;;;;;
8364;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 10e 10%-groep;2009;;;;;
8365;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 10e 10%-groep;2010;;;;;
8366;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 10e 10%-groep;2011;;;;;
8367;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 10e 10%-groep;2012;;;;;
8368;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 10e 10%-groep;2013;;;;;
8369;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 10e 10%-groep;2014;;;;;
8370;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 1e 20%-groep;2009;;;;;
8371;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 1e 20%-groep;2010;;;;;
8372;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 1e 20%-groep;2011;;;;;
8373;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 1e 20%-groep;2012;;;;;
8374;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 1e 20%-groep;2013;;;;;
8375;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 1e 20%-groep;2014;;;;;
8376;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 2e 20%-groep;2009;;;;;
8377;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 2e 20%-groep;2010;;;;;
8378;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 2e 20%-groep;2011;;;;;
8379;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 2e 20%-groep;2012;;;;;
8380;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 2e 20%-groep;2013;;;;;
8381;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 2e 20%-groep;2014;;;;;
8382;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 3e 20%-groep;2009;;;;;
8383;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 3e 20%-groep;2010;;;;;
8384;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 3e 20%-groep;2011;;;;;
8385;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 3e 20%-groep;2012;;;;;
8386;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 3e 20%-groep;2013;;;;;
8387;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 3e 20%-groep;2014;;;;;
8388;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 4e 20%-groep;2009;;;;;
8389;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 4e 20%-groep;2010;;;;;
8390;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 4e 20%-groep;2011;;;;;
8391;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 4e 20%-groep;2012;;;;;
8392;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 4e 20%-groep;2013;;;;;
8393;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 4e 20%-groep;2014;;;;;
8394;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 5e 20%-groep;2009;;;;;
8395;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 5e 20%-groep;2010;;;;;
8396;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 5e 20%-groep;2011;;;;;
8397;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 5e 20%-groep;2012;;;;;
8398;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 5e 20%-groep;2013;;;;;
8399;Totaal mannen en vrouwen;Totaal leeftijd;Lichamelijke handicap;Totaal zzp Geestelijke gezondheidszorg;Inkomen: 5e 20%-groep;2014;;;;;
8400;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal;2009;76830.0;0.46;73180.0;0.44;
8401;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal;2010;85220.0;0.5;80460.0;0.48;
8402;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal;2011;90125.0;0.53;85330.0;0.51;
8403;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal;2012;94965.0;0.56;90460.0;0.54;
8404;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal;2013;97465.0;0.57;93320.0;0.55;
8405;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal;2014;100725.0;0.59;96155.0;0.57;
8406;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: autochtoon;2009;64645.0;0.48;61730.0;0.47;
8407;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: autochtoon;2010;70825.0;0.53;67290.0;0.51;
8408;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: autochtoon;2011;74430.0;0.56;71010.0;0.54;
8409;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: autochtoon;2012;78110.0;0.58;74860.0;0.57;
8410;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: autochtoon;2013;79960.0;0.6;76930.0;0.58;
8411;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: autochtoon;2014;82325.0;0.61;79050.0;0.6;
8412;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: allochtoon;2009;12185.0;0.35;11455.0;0.34;
8413;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: allochtoon;2010;14400.0;0.41;13170.0;0.38;
8414;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: allochtoon;2011;15695.0;0.43;14320.0;0.41;
8415;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: allochtoon;2012;16855.0;0.46;15600.0;0.44;
8416;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: allochtoon;2013;17505.0;0.47;16390.0;0.46;
8417;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: allochtoon;2014;18400.0;0.48;17100.0;0.47;
8418;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: westerse allochtoon;2009;5580.0;0.36;5320.0;0.35;
8419;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: westerse allochtoon;2010;6185.0;0.39;5825.0;0.38;
8420;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: westerse allochtoon;2011;6500.0;0.4;6150.0;0.4;
8421;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: westerse allochtoon;2012;6790.0;0.41;6450.0;0.41;
8422;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: westerse allochtoon;2013;6925.0;0.41;6655.0;0.42;
8423;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: westerse allochtoon;2014;7180.0;0.42;6825.0;0.42;
8424;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: niet-westerse allochtoon;2009;6605.0;0.35;6135.0;0.33;
8425;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: niet-westerse allochtoon;2010;8215.0;0.42;7345.0;0.39;
8426;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: niet-westerse allochtoon;2011;9190.0;0.46;8165.0;0.42;
8427;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: niet-westerse allochtoon;2012;10065.0;0.5;9155.0;0.47;
8428;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: niet-westerse allochtoon;2013;10580.0;0.51;9735.0;0.49;
8429;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: niet-westerse allochtoon;2014;11220.0;0.53;10280.0;0.51;
8430;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Suriname;2009;1960.0;0.56;1850.0;0.54;
8431;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Suriname;2010;2395.0;0.68;2185.0;0.63;
8432;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Suriname;2011;2620.0;0.74;2345.0;0.68;
8433;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Suriname;2012;2815.0;0.79;2595.0;0.75;
8434;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Suriname;2013;2905.0;0.82;2690.0;0.77;
8435;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Suriname;2014;2995.0;0.84;2790.0;0.8;
8436;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Nederlandse Antillen of Aruba;2009;1270.0;0.89;1170.0;0.84;
8437;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Nederlandse Antillen of Aruba;2010;1530.0;1.04;1350.0;0.96;
8438;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Nederlandse Antillen of Aruba;2011;1675.0;1.12;1500.0;1.04;
8439;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Nederlandse Antillen of Aruba;2012;1815.0;1.2;1635.0;1.13;
8440;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Nederlandse Antillen of Aruba;2013;1925.0;1.26;1750.0;1.19;
8441;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Nederlandse Antillen of Aruba;2014;2010.0;1.3;1835.0;1.23;
8442;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Turkije;2009;900.0;0.23;850.0;0.22;
8443;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Turkije;2010;1130.0;0.29;1010.0;0.26;
8444;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Turkije;2011;1255.0;0.31;1110.0;0.28;
8445;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Turkije;2012;1365.0;0.34;1265.0;0.32;
8446;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Turkije;2013;1440.0;0.36;1340.0;0.34;
8447;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Turkije;2014;1545.0;0.38;1415.0;0.36;
8448;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Marokko;2009;795.0;0.22;720.0;0.21;
8449;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Marokko;2010;1070.0;0.3;935.0;0.26;
8450;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Marokko;2011;1255.0;0.34;1080.0;0.3;
8451;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Marokko;2012;1440.0;0.38;1260.0;0.34;
8452;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Marokko;2013;1505.0;0.4;1380.0;0.37;
8453;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: Marokko;2014;1635.0;0.42;1460.0;0.38;
8454;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: overig niet-westers allochtoon;2009;1675.0;0.25;1545.0;0.24;
8455;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: overig niet-westers allochtoon;2010;2090.0;0.3;1865.0;0.28;
8456;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: overig niet-westers allochtoon;2011;2390.0;0.33;2130.0;0.31;
8457;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: overig niet-westers allochtoon;2012;2630.0;0.35;2395.0;0.34;
8458;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: overig niet-westers allochtoon;2013;2805.0;0.37;2575.0;0.35;
8459;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Herkomst: overig niet-westers allochtoon;2014;3045.0;0.38;2775.0;0.37;
8460;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 1e 10%-groep;2009;29345.0;1.74;28075.0;1.74;
8461;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 1e 10%-groep;2010;40890.0;2.42;39115.0;2.41;
8462;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 1e 10%-groep;2011;41790.0;2.46;40100.0;2.47;
8463;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 1e 10%-groep;2012;40600.0;2.38;39225.0;2.41;
8464;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 1e 10%-groep;2013;39540.0;2.31;38265.0;2.35;
8465;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 1e 10%-groep;2014;36505.0;2.12;35155.0;2.14;
8466;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 2e 10%-groep;2009;27840.0;1.65;26820.0;1.63;
8467;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 2e 10%-groep;2010;21630.0;1.28;20435.0;1.24;
8468;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 2e 10%-groep;2011;24495.0;1.44;23295.0;1.4;
8469;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 2e 10%-groep;2012;28215.0;1.65;26930.0;1.62;
8470;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 2e 10%-groep;2013;31450.0;1.84;30195.0;1.81;
8471;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 2e 10%-groep;2014;36660.0;2.13;35295.0;2.11;
8472;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 3e 10%-groep;2009;5575.0;0.33;5230.0;0.32;
8473;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 3e 10%-groep;2010;7305.0;0.43;6790.0;0.41;
8474;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 3e 10%-groep;2011;8200.0;0.48;7665.0;0.46;
8475;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 3e 10%-groep;2012;8870.0;0.52;8360.0;0.5;
8476;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 3e 10%-groep;2013;9420.0;0.55;8915.0;0.53;
8477;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 3e 10%-groep;2014;9610.0;0.56;9045.0;0.54;
8478;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 4e 10%-groep;2009;4145.0;0.25;3900.0;0.23;
8479;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 4e 10%-groep;2010;3950.0;0.23;3625.0;0.22;
8480;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 4e 10%-groep;2011;4200.0;0.25;3835.0;0.23;
8481;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 4e 10%-groep;2012;4695.0;0.27;4340.0;0.26;
8482;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 4e 10%-groep;2013;4560.0;0.27;4285.0;0.25;
8483;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 4e 10%-groep;2014;4885.0;0.28;4530.0;0.27;
8484;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 5e 10%-groep;2009;2615.0;0.16;2425.0;0.15;
8485;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 5e 10%-groep;2010;3030.0;0.18;2745.0;0.16;
8486;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 5e 10%-groep;2011;2865.0;0.17;2600.0;0.15;
8487;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 5e 10%-groep;2012;3155.0;0.18;2855.0;0.17;
8488;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 5e 10%-groep;2013;3095.0;0.18;2865.0;0.17;
8489;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 5e 10%-groep;2014;3170.0;0.18;2955.0;0.17;
8490;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 6e 10%-groep;2009;2060.0;0.12;1935.0;0.12;
8491;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 6e 10%-groep;2010;2315.0;0.14;2090.0;0.12;
8492;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 6e 10%-groep;2011;2285.0;0.13;2045.0;0.12;
8493;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 6e 10%-groep;2012;2525.0;0.15;2310.0;0.14;
8494;Totaal mannen en vrouwen;Totaal leeftijd;Verstandelijke handicap;Totaal indicatie en/of gebruik ZMV-AWBZ;Inkomen: 6e 10%-groep;2013;2490.0;0.15;2315.0;0.14;
