ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;GemiddeldAardgasverbruik_5;GemiddeldElektriciteitsverbruik_6;Stadsverwarming_7
9371;Totaal woningen;Verspreide huizen Kladde;Bergen op Zoom                          ;Buurt     ;BU07480507;1;2260.0;4320.0;
9372;Totaal woningen;Verspreide huizen Klutsdorp;Bergen op Zoom                          ;Buurt     ;BU07480508;1;1980.0;4040.0;
9373;Totaal woningen;Verspreide huizen Oud Glymespolder;Bergen op Zoom                          ;Buurt     ;BU07480509;1;2400.0;5450.0;
9374;Totaal woningen;Best;Best                                    ;Gemeente  ;GM0753    ;.;1480.0;3550.0;
9375;Totaal woningen;Wijk 00 Best;Best                                    ;Wijk      ;WK075300  ;1;1480.0;3550.0;
9376;Totaal woningen;Centrum;Best                                    ;Buurt     ;BU07530001;1;970.0;2370.0;
9377;Totaal woningen;Hoge Akker;Best                                    ;Buurt     ;BU07530002;1;1410.0;2970.0;
9378;Totaal woningen;Speelheide;Best                                    ;Buurt     ;BU07530003;1;1780.0;3970.0;
9379;Totaal woningen;De Leeuwerik;Best                                    ;Buurt     ;BU07530004;1;1290.0;3100.0;
9380;Totaal woningen;Villawijk;Best                                    ;Buurt     ;BU07530005;1;4330.0;6670.0;
9381;Totaal woningen;Batadorp;Best                                    ;Buurt     ;BU07530006;1;1570.0;3710.0;
9382;Totaal woningen;Salderes;Best                                    ;Buurt     ;BU07530007;1;1500.0;3720.0;
9383;Totaal woningen;Wilhelminadorp;Best                                    ;Buurt     ;BU07530008;1;1320.0;3000.0;
9384;Totaal woningen;Naastenbest;Best                                    ;Buurt     ;BU07530009;1;1350.0;3210.0;
9385;Totaal woningen;'t Zand;Best                                    ;Buurt     ;BU07530010;1;2370.0;4710.0;
9386;Totaal woningen;Breeven;Best                                    ;Buurt     ;BU07530011;1;;;
9387;Totaal woningen;Heide;Best                                    ;Buurt     ;BU07530012;1;;;
9388;Totaal woningen;Heuveleind;Best                                    ;Buurt     ;BU07530013;1;1440.0;4160.0;
9389;Totaal woningen;Heivelden;Best                                    ;Buurt     ;BU07530014;1;1420.0;4050.0;
9390;Totaal woningen;Buitengebied;Best                                    ;Buurt     ;BU07530015;1;2270.0;4790.0;
9391;Totaal woningen;Dijkstraten;Best                                    ;Buurt     ;BU07530016;1;1300.0;4460.0;
9392;Totaal woningen;Kantonnier;Best                                    ;Buurt     ;BU07530017;1;1310.0;3720.0;
9393;Totaal woningen;Boekel;Boekel                                  ;Gemeente  ;GM0755    ;.;1680.0;3860.0;
9394;Totaal woningen;Wijk 00 Boekel;Boekel                                  ;Wijk      ;WK075500  ;1;1660.0;3780.0;
9395;Totaal woningen;Boekel;Boekel                                  ;Buurt     ;BU07550000;1;1600.0;3500.0;
9396;Totaal woningen;Verspreide huizen Logt en Berkhoek;Boekel                                  ;Buurt     ;BU07550005;1;1810.0;4500.0;
9397;Totaal woningen;Verspreide huizen Arendnest-Zijp;Boekel                                  ;Buurt     ;BU07550006;1;1400.0;4240.0;
9398;Totaal woningen;Verspreide huizen Zandhoek en Peelstraat;Boekel                                  ;Buurt     ;BU07550007;1;2440.0;5290.0;
9399;Totaal woningen;Verspr.h. Molenwijk, Elzen en Neerbroek;Boekel                                  ;Buurt     ;BU07550008;1;1870.0;4600.0;
9400;Totaal woningen;Verspr.h. Bovenstehuis en Peelsehuis;Boekel                                  ;Buurt     ;BU07550009;1;2140.0;5210.0;
9401;Totaal woningen;Wijk 01 Venhorst;Boekel                                  ;Wijk      ;WK075501  ;1;1770.0;4340.0;
9402;Totaal woningen;Venhorst;Boekel                                  ;Buurt     ;BU07550100;1;1610.0;3940.0;
9403;Totaal woningen;Verspreide huizen Venhorst;Boekel                                  ;Buurt     ;BU07550109;1;2500.0;5750.0;
9404;Totaal woningen;Boxmeer;Boxmeer                                 ;Gemeente  ;GM0756    ;.;1550.0;3610.0;
9405;Totaal woningen;Wijk 00 Boxmeer;Boxmeer                                 ;Wijk      ;WK075600  ;1;1320.0;3420.0;
9406;Totaal woningen;Boxmeer Centrum;Boxmeer                                 ;Buurt     ;BU07560000;1;1190.0;2500.0;
9407;Totaal woningen;Bakelgeert-Noord;Boxmeer                                 ;Buurt     ;BU07560001;1;1170.0;3670.0;
9408;Totaal woningen;Bakelgeert-Zuid;Boxmeer                                 ;Buurt     ;BU07560002;1;1340.0;3100.0;
9409;Totaal woningen;De Elzen;Boxmeer                                 ;Buurt     ;BU07560003;1;1310.0;3140.0;
9410;Totaal woningen;Villapark 't Zand;Boxmeer                                 ;Buurt     ;BU07560004;1;2600.0;4350.0;
9411;Totaal woningen;Luneven;Boxmeer                                 ;Buurt     ;BU07560005;1;1240.0;3300.0;
9412;Totaal woningen;Hollesteeg;Boxmeer                                 ;Buurt     ;BU07560006;1;1510.0;3660.0;
9413;Totaal woningen;Maasbroeksche Blokken;Boxmeer                                 ;Buurt     ;BU07560007;1;1250.0;4000.0;
9414;Totaal woningen;Bedrijventerrein Saxa Gotha;Boxmeer                                 ;Buurt     ;BU07560008;1;1630.0;3430.0;
9415;Totaal woningen;Verspreide huizen Boxmeer;Boxmeer                                 ;Buurt     ;BU07560009;1;2550.0;4810.0;
9416;Totaal woningen;Wijk 01 Sambeek;Boxmeer                                 ;Wijk      ;WK075601  ;1;1770.0;3840.0;
9417;Totaal woningen;Sambeek Centrum;Boxmeer                                 ;Buurt     ;BU07560100;1;1700.0;3680.0;
9418;Totaal woningen;Verspreide huizen Sambeek;Boxmeer                                 ;Buurt     ;BU07560109;1;2340.0;4920.0;
9419;Totaal woningen;Wijk 02 Beugen;Boxmeer                                 ;Wijk      ;WK075602  ;1;1910.0;4070.0;
9420;Totaal woningen;Beugen Centrum;Boxmeer                                 ;Buurt     ;BU07560200;1;1810.0;3870.0;
9421;Totaal woningen;Verspreide huizen Beugen;Boxmeer                                 ;Buurt     ;BU07560209;1;2180.0;4650.0;
9422;Totaal woningen;Wijk 03 Oeffelt;Boxmeer                                 ;Wijk      ;WK075603  ;1;1700.0;3800.0;
9423;Totaal woningen;Oeffelt Centrum;Boxmeer                                 ;Buurt     ;BU07560300;1;1650.0;3620.0;
9424;Totaal woningen;Verspreide huizen Oeffelt;Boxmeer                                 ;Buurt     ;BU07560309;1;2010.0;4930.0;
9425;Totaal woningen;Wijk 04 Rijkevoort;Boxmeer                                 ;Wijk      ;WK075604  ;1;1730.0;3980.0;
9426;Totaal woningen;Rijkevoort Centrum;Boxmeer                                 ;Buurt     ;BU07560400;1;1600.0;3740.0;
9427;Totaal woningen;Verspreide huizen Rijkevoort;Boxmeer                                 ;Buurt     ;BU07560409;1;2610.0;5630.0;
9428;Totaal woningen;Wijk 05 Vortum-Mullem;Boxmeer                                 ;Wijk      ;WK075605  ;1;2200.0;4580.0;
9429;Totaal woningen;Vortum-Mullem Centrum;Boxmeer                                 ;Buurt     ;BU07560500;1;2080.0;4400.0;
9430;Totaal woningen;Verspreide huizen Vortum-Mullem;Boxmeer                                 ;Buurt     ;BU07560509;1;2570.0;5120.0;
9431;Totaal woningen;Wijk 06 Vierlingsbeek;Boxmeer                                 ;Wijk      ;WK075606  ;1;1660.0;3840.0;
9432;Totaal woningen;Vierlingsbeek Centrum;Boxmeer                                 ;Buurt     ;BU07560600;1;1570.0;3640.0;
9433;Totaal woningen;Groeningen Centrum;Boxmeer                                 ;Buurt     ;BU07560601;1;2020.0;4500.0;
9434;Totaal woningen;Verspr.h. Vierlingsbeek en Groeningen;Boxmeer                                 ;Buurt     ;BU07560609;1;2400.0;5250.0;
9435;Totaal woningen;Wijk 07 Overloon;Boxmeer                                 ;Wijk      ;WK075607  ;1;1710.0;3910.0;
9436;Totaal woningen;Overloon Centrum;Boxmeer                                 ;Buurt     ;BU07560700;1;1600.0;3650.0;
9437;Totaal woningen;Verspreide huizen Westerbeek;Boxmeer                                 ;Buurt     ;BU07560707;1;;6200.0;
9438;Totaal woningen;Verspreide huizen Stevensbeek;Boxmeer                                 ;Buurt     ;BU07560708;1;;5880.0;
9439;Totaal woningen;Verspreide huizen Overloon;Boxmeer                                 ;Buurt     ;BU07560709;1;2230.0;5120.0;
9440;Totaal woningen;Wijk 08 Maashees;Boxmeer                                 ;Wijk      ;WK075608  ;1;1820.0;3770.0;
9441;Totaal woningen;Maashees Centrum;Boxmeer                                 ;Buurt     ;BU07560800;1;1720.0;3610.0;
9442;Totaal woningen;Verspreide huizen Maashees;Boxmeer                                 ;Buurt     ;BU07560809;1;2420.0;4640.0;
9443;Totaal woningen;Wijk 09 Holthees;Boxmeer                                 ;Wijk      ;WK075609  ;1;1910.0;4190.0;
9444;Totaal woningen;Holthees Centrum;Boxmeer                                 ;Buurt     ;BU07560900;1;1840.0;4140.0;
9445;Totaal woningen;Verspreide Huizen Holthees;Boxmeer                                 ;Buurt     ;BU07560909;1;2630.0;4600.0;
9446;Totaal woningen;Boxtel;Boxtel                                  ;Gemeente  ;GM0757    ;.;1410.0;3260.0;
9447;Totaal woningen;Wijk 00 Boxtel;Boxtel                                  ;Wijk      ;WK075700  ;1;1340.0;3100.0;
9448;Totaal woningen;Boxtel-Centrum;Boxtel                                  ;Buurt     ;BU07570000;1;1250.0;2800.0;
9449;Totaal woningen;Boxtel-Oost;Boxtel                                  ;Buurt     ;BU07570001;1;1400.0;3140.0;
9450;Totaal woningen;Boxtel-Noord;Boxtel                                  ;Buurt     ;BU07570002;1;1210.0;2810.0;
9451;Totaal woningen;Munsel-Selissen;Boxtel                                  ;Buurt     ;BU07570003;1;1270.0;4160.0;
9452;Totaal woningen;Industrieterrein Boxtel;Boxtel                                  ;Buurt     ;BU07570004;1;2310.0;4900.0;
9453;Totaal woningen;Verspreide huizen Kleinderliempde;Boxtel                                  ;Buurt     ;BU07570005;1;1960.0;4340.0;
9454;Totaal woningen;Verspr.h. Tongeren, Luissel en Nergena;Boxtel                                  ;Buurt     ;BU07570006;1;2780.0;4730.0;
9455;Totaal woningen;Verspreide huizen Hal en Heult;Boxtel                                  ;Buurt     ;BU07570007;1;3280.0;5820.0;
9456;Totaal woningen;Verspreide huizen Langenberg;Boxtel                                  ;Buurt     ;BU07570008;1;2310.0;5180.0;
9457;Totaal woningen;Verspreide huizen Roond;Boxtel                                  ;Buurt     ;BU07570009;1;2390.0;4740.0;
9458;Totaal woningen;Wijk 01 Lennisheuvel;Boxtel                                  ;Wijk      ;WK075701  ;1;1840.0;4350.0;
9459;Totaal woningen;Lennisheuvel;Boxtel                                  ;Buurt     ;BU07570100;1;1670.0;4110.0;
9460;Totaal woningen;Verspreide huizen Lennisheuvel;Boxtel                                  ;Buurt     ;BU07570109;1;2460.0;5210.0;
9461;Totaal woningen;Wijk 02 Liempde;Boxtel                                  ;Wijk      ;WK075702  ;1;1720.0;3890.0;
9462;Totaal woningen;Liempde;Boxtel                                  ;Buurt     ;BU07570200;1;1680.0;3800.0;
9463;Totaal woningen;Hezelaar;Boxtel                                  ;Buurt     ;BU07570206;1;1660.0;4540.0;
9464;Totaal woningen;Vrilkhoven;Boxtel                                  ;Buurt     ;BU07570207;1;2750.0;5020.0;
9465;Totaal woningen;Verspreide huizen Kasteren en Berg;Boxtel                                  ;Buurt     ;BU07570208;1;1840.0;4350.0;
9466;Totaal woningen;Verspr.h. Velders, Bosch en De Scheeken;Boxtel                                  ;Buurt     ;BU07570209;1;2850.0;4940.0;
9467;Totaal woningen;Breda;Breda                                   ;Gemeente  ;GM0758    ;.;1040.0;3040.0;21.6
9468;Totaal woningen;Breda Centrum;Breda                                   ;Wijk      ;WK075800  ;1;840.0;2380.0;9.2
9469;Totaal woningen;Valkenberg;Breda                                   ;Buurt     ;BU07580001;1;1220.0;2640.0;
9470;Totaal woningen;Chassé;Breda                                   ;Buurt     ;BU07580002;3;560.0;2690.0;38.8
9471;Totaal woningen;Fellenoord;Breda                                   ;Buurt     ;BU07580003;3;1010.0;2250.0;
9472;Totaal woningen;Schorsmolen;Breda                                   ;Buurt     ;BU07580004;3;770.0;2050.0;
9473;Totaal woningen;Station;Breda                                   ;Buurt     ;BU07580005;1;840.0;2360.0;7.6
9474;Totaal woningen;City;Breda                                   ;Buurt     ;BU07580006;3;1120.0;2480.0;
9475;Totaal woningen;Breda Noord;Breda                                   ;Wijk      ;WK075801  ;3;520.0;2660.0;53.9
9476;Totaal woningen;Belcrum;Breda                                   ;Buurt     ;BU07580100;3;1280.0;2800.0;
9477;Totaal woningen;Doornbos-Linie;Breda                                   ;Buurt     ;BU07580101;1;960.0;2400.0;19.0
9478;Totaal woningen;Biesdonk;Breda                                   ;Buurt     ;BU07580102;1;170.0;2800.0;90.7
9479;Totaal woningen;Geeren-Zuid;Breda                                   ;Buurt     ;BU07580103;1;630.0;2520.0;38.6
9480;Totaal woningen;Wisselaar;Breda                                   ;Buurt     ;BU07580104;1;80.0;2680.0;92.4
9481;Totaal woningen;Krogten;Breda                                   ;Buurt     ;BU07580105;3;1830.0;4010.0;6.6
9482;Totaal woningen;Geeren-Noord;Breda                                   ;Buurt     ;BU07580106;1;340.0;2630.0;65.3
9483;Totaal woningen;Waterdonken;Breda                                   ;Buurt     ;BU07580107;1;;2840.0;100.0
9484;Totaal woningen;Breda Oost;Breda                                   ;Wijk      ;WK075802  ;3;1330.0;2910.0;9.4
9485;Totaal woningen;Brabantpark;Breda                                   ;Buurt     ;BU07580200;1;1170.0;2610.0;9.8
9486;Totaal woningen;Sportpark;Breda                                   ;Buurt     ;BU07580201;1;1440.0;3130.0;
9487;Totaal woningen;Zandberg;Breda                                   ;Buurt     ;BU07580202;1;1760.0;3350.0;
9488;Totaal woningen;Heusdenhout;Breda                                   ;Buurt     ;BU07580203;1;1080.0;2880.0;21.1
9489;Totaal woningen;Moleneind-Oost;Breda                                   ;Buurt     ;BU07580204;1;2420.0;3930.0;
9490;Totaal woningen;Hoogeind;Breda                                   ;Buurt     ;BU07580205;3;2530.0;4590.0;
9491;Totaal woningen;Breda Zuid-Oost;Breda                                   ;Wijk      ;WK075803  ;1;1370.0;3100.0;15.7
9492;Totaal woningen;Blauwe Kei;Breda                                   ;Buurt     ;BU07580300;3;1520.0;3100.0;
9493;Totaal woningen;Ypelaar;Breda                                   ;Buurt     ;BU07580301;3;660.0;2770.0;47.4
9494;Totaal woningen;Overakker;Breda                                   ;Buurt     ;BU07580302;1;1470.0;2840.0;
9495;Totaal woningen;Ginneken;Breda                                   ;Buurt     ;BU07580303;3;1840.0;3560.0;
9496;Totaal woningen;Mastbos;Breda                                   ;Buurt     ;BU07580309;1;3140.0;5230.0;
9497;Totaal woningen;Breda Zuid;Breda                                   ;Wijk      ;WK075804  ;1;1650.0;3070.0;
9498;Totaal woningen;Boeimeer;Breda                                   ;Buurt     ;BU07580400;1;1430.0;2890.0;
9499;Totaal woningen;Ruitersbos;Breda                                   ;Buurt     ;BU07580401;1;2170.0;3490.0;
9500;Totaal woningen;Breda West;Breda                                   ;Wijk      ;WK075805  ;3;1200.0;2790.0;
9501;Totaal woningen;Haagpoort;Breda                                   ;Buurt     ;BU07580500;3;1270.0;2800.0;
9502;Totaal woningen;Heuvel;Breda                                   ;Buurt     ;BU07580501;3;1080.0;2350.0;
9503;Totaal woningen;Tuinzigt;Breda                                   ;Buurt     ;BU07580502;1;1060.0;2390.0;10.4
9504;Totaal woningen;Princenhage;Breda                                   ;Buurt     ;BU07580503;1;1360.0;3020.0;
9505;Totaal woningen;Westerpark;Breda                                   ;Buurt     ;BU07580504;1;1030.0;3300.0;
9506;Totaal woningen;Heilaar;Breda                                   ;Buurt     ;BU07580505;1;2310.0;5280.0;
9507;Totaal woningen;Hazeldonk;Breda                                   ;Buurt     ;BU07580506;1;2160.0;6960.0;
9508;Totaal woningen;Steenakker;Breda                                   ;Buurt     ;BU07580507;3;1600.0;4610.0;23.5
9509;Totaal woningen;Effen-Rith;Breda                                   ;Buurt     ;BU07580508;1;2330.0;4720.0;
9510;Totaal woningen;Liesbos;Breda                                   ;Buurt     ;BU07580509;1;2630.0;4370.0;
9511;Totaal woningen;Breda Noord-West;Breda                                   ;Wijk      ;WK075806  ;3;340.0;3470.0;69.3
9512;Totaal woningen;Gageldonk;Breda                                   ;Buurt     ;BU07580600;1;430.0;3410.0;63.0
9513;Totaal woningen;Kievitsloop;Breda                                   ;Buurt     ;BU07580601;1;;3650.0;99.2
9514;Totaal woningen;Kesteren;Breda                                   ;Buurt     ;BU07580602;1;;3190.0;99.9
9515;Totaal woningen;Muizenberg;Breda                                   ;Buurt     ;BU07580603;1;;3520.0;99.9
9516;Totaal woningen;Heksenwiel;Breda                                   ;Buurt     ;BU07580604;1;630.0;3420.0;37.9
9517;Totaal woningen;Overkroeten;Breda                                   ;Buurt     ;BU07580605;1;1190.0;3540.0;
9518;Totaal woningen;Kroeten;Breda                                   ;Buurt     ;BU07580606;1;;3490.0;100.0
9519;Totaal woningen;Emer;Breda                                   ;Buurt     ;BU07580607;3;2450.0;4880.0;7.7
9520;Totaal woningen;Hagebeemd;Breda                                   ;Buurt     ;BU07580609;1;2080.0;5630.0;18.3
9521;Totaal woningen;Bavel;Breda                                   ;Wijk      ;WK075807  ;3;1470.0;4070.0;10.9
9522;Totaal woningen;Bavel;Breda                                   ;Buurt     ;BU07580700;1;1680.0;3720.0;
9523;Totaal woningen;Nieuw Wolfslaar;Breda                                   ;Buurt     ;BU07580701;3;880.0;4890.0;39.5
9524;Totaal woningen;Buitengebied Bavel;Breda                                   ;Buurt     ;BU07580709;3;2490.0;5360.0;
9525;Totaal woningen;Ulvenhout;Breda                                   ;Wijk      ;WK075808  ;1;2010.0;3620.0;
9526;Totaal woningen;Ulvenhout;Breda                                   ;Buurt     ;BU07580800;1;1990.0;3580.0;
9527;Totaal woningen;Buitengebied Ulvenhout;Breda                                   ;Buurt     ;BU07580809;1;2520.0;5070.0;
9528;Totaal woningen;Prinsenbeek;Breda                                   ;Wijk      ;WK075809  ;1;1640.0;3590.0;
9529;Totaal woningen;Prinsenbeek;Breda                                   ;Buurt     ;BU07580900;1;1590.0;3500.0;
9530;Totaal woningen;Buitengebied Prinsenbeek;Breda                                   ;Buurt     ;BU07580909;1;2440.0;5080.0;
9531;Totaal woningen;Teteringen;Breda                                   ;Wijk      ;WK075810  ;3;1520.0;3570.0;
9532;Totaal woningen;Teteringen;Breda                                   ;Buurt     ;BU07581000;1;1500.0;3530.0;
9533;Totaal woningen;Vuchtpolder;Breda                                   ;Buurt     ;BU07581008;3;2430.0;5210.0;
9534;Totaal woningen;Buitengebied Teteringen;Breda                                   ;Buurt     ;BU07581009;1;3010.0;5530.0;
9535;Totaal woningen;Deurne;Deurne                                  ;Gemeente  ;GM0762    ;.;1590.0;3650.0;
9536;Totaal woningen;Wijk 00 Deurne;Deurne                                  ;Wijk      ;WK076200  ;1;1540.0;3510.0;
9537;Totaal woningen;Deurne-Centrum;Deurne                                  ;Buurt     ;BU07620000;1;1520.0;3090.0;
9538;Totaal woningen;Sint Jozefparochie;Deurne                                  ;Buurt     ;BU07620001;1;1520.0;3520.0;
9539;Totaal woningen;Zeilberg;Deurne                                  ;Buurt     ;BU07620002;1;1610.0;3640.0;
9540;Totaal woningen;Walsberg;Deurne                                  ;Buurt     ;BU07620003;1;2230.0;4280.0;
9541;Totaal woningen;Koolhof;Deurne                                  ;Buurt     ;BU07620004;1;1380.0;3280.0;
9542;Totaal woningen;Heiakker;Deurne                                  ;Buurt     ;BU07620005;1;1290.0;3550.0;
9543;Totaal woningen;Industrieterrein;Deurne                                  ;Buurt     ;BU07620006;1;1910.0;3980.0;
9544;Totaal woningen;De Vennen;Deurne                                  ;Buurt     ;BU07620007;1;1640.0;4480.0;
9545;Totaal woningen;Verspreide huizen Deurne;Deurne                                  ;Buurt     ;BU07620009;1;1950.0;4690.0;
9546;Totaal woningen;Wijk 01 Vlierden;Deurne                                  ;Wijk      ;WK076201  ;1;1920.0;4310.0;
9547;Totaal woningen;Vlierden;Deurne                                  ;Buurt     ;BU07620100;1;1850.0;4230.0;
9548;Totaal woningen;Verspreide huizen Vlierden;Deurne                                  ;Buurt     ;BU07620109;1;2400.0;4690.0;
9549;Totaal woningen;Wijk 02 Liessel;Deurne                                  ;Wijk      ;WK076202  ;1;1720.0;3950.0;
9550;Totaal woningen;Liessel;Deurne                                  ;Buurt     ;BU07620200;1;1570.0;3700.0;
9551;Totaal woningen;Verspreide huizen Liessel;Deurne                                  ;Buurt     ;BU07620209;1;2300.0;5080.0;
9552;Totaal woningen;Wijk 03 Neerkant;Deurne                                  ;Wijk      ;WK076203  ;1;1790.0;3990.0;
9553;Totaal woningen;Neerkant;Deurne                                  ;Buurt     ;BU07620300;1;1670.0;3750.0;
9554;Totaal woningen;Verspreide huizen Neerkant;Deurne                                  ;Buurt     ;BU07620309;1;2220.0;4870.0;
9555;Totaal woningen;Wijk 04 Helenaveen;Deurne                                  ;Wijk      ;WK076204  ;1;1760.0;4010.0;
9556;Totaal woningen;Helenaveen;Deurne                                  ;Buurt     ;BU07620400;1;1660.0;3880.0;
9557;Totaal woningen;Verspreide huizen Helenaveen;Deurne                                  ;Buurt     ;BU07620409;1;2190.0;4570.0;
9558;Totaal woningen;Pekela;Pekela                                  ;Gemeente  ;GM0765    ;.;1730.0;3040.0;
9559;Totaal woningen;Wijk 00;Pekela                                  ;Wijk      ;WK076500  ;1;1700.0;3020.0;
9560;Totaal woningen;Oude Pekela;Pekela                                  ;Buurt     ;BU07650000;1;1690.0;3000.0;
9561;Totaal woningen;Verspreide huizen Oude Pekela;Pekela                                  ;Buurt     ;BU07650009;1;1990.0;4020.0;
9562;Totaal woningen;Wijk 01;Pekela                                  ;Wijk      ;WK076501  ;1;1840.0;3140.0;
9563;Totaal woningen;Nieuwe Pekela;Pekela                                  ;Buurt     ;BU07650100;1;1800.0;3040.0;
9564;Totaal woningen;Boven-Pekela;Pekela                                  ;Buurt     ;BU07650101;1;2060.0;3700.0;
9565;Totaal woningen;Verspreide huizen Nieuwe Pekela;Pekela                                  ;Buurt     ;BU07650109;1;2160.0;4860.0;
9566;Totaal woningen;Dongen;Dongen                                  ;Gemeente  ;GM0766    ;.;1380.0;3380.0;
9567;Totaal woningen;Dongen;Dongen                                  ;Wijk      ;WK076601  ;3;1360.0;3350.0;
9568;Totaal woningen;West 1;Dongen                                  ;Buurt     ;BU07660101;3;1310.0;3070.0;
9569;Totaal woningen;Buitengebied West 1;Dongen                                  ;Buurt     ;BU07660102;3;1970.0;5190.0;
9570;Totaal woningen;West 2;Dongen                                  ;Buurt     ;BU07660103;3;1250.0;3100.0;
9571;Totaal woningen;Buitengebied West 2;Dongen                                  ;Buurt     ;BU07660104;3;2000.0;4260.0;
9572;Totaal woningen;Centrum;Dongen                                  ;Buurt     ;BU07660105;3;1350.0;3000.0;
9573;Totaal woningen;Beljaart;Dongen                                  ;Buurt     ;BU07660106;3;530.0;3440.0;42.8
9574;Totaal woningen;Biezen;Dongen                                  ;Buurt     ;BU07660107;3;1340.0;3460.0;
9575;Totaal woningen;Hoge Akker;Dongen                                  ;Buurt     ;BU07660108;3;1250.0;4040.0;
9576;Totaal woningen;Oud Dongen;Dongen                                  ;Buurt     ;BU07660109;3;1550.0;3310.0;
9577;Totaal woningen;Buitengebied Oost;Dongen                                  ;Buurt     ;BU07660110;3;2060.0;4890.0;
9578;Totaal woningen;Klein Dongen;Dongen                                  ;Buurt     ;BU07660111;3;1920.0;4440.0;14.5
9579;Totaal woningen;Dongen-Vaart;Dongen                                  ;Buurt     ;BU07660112;3;1540.0;3900.0;
9580;Totaal woningen;Buitengebied Klein Dongen/Dongen-Vaart;Dongen                                  ;Buurt     ;BU07660113;3;1950.0;4230.0;
9581;Totaal woningen;Tichelrijt;Dongen                                  ;Buurt     ;BU07660114;3;2450.0;4160.0;
9582;Totaal woningen;Wildert;Dongen                                  ;Buurt     ;BU07660115;3;;;
9583;Totaal woningen;'s Gravenmoer;Dongen                                  ;Wijk      ;WK076602  ;3;1670.0;3670.0;
9584;Totaal woningen;'s Gravenmoer;Dongen                                  ;Buurt     ;BU07660216;3;1670.0;3660.0;
9585;Totaal woningen;Buitengebied 's Gravenmoer;Dongen                                  ;Buurt     ;BU07660217;3;;;
9586;Totaal woningen;Eersel;Eersel                                  ;Gemeente  ;GM0770    ;.;1670.0;3620.0;
9587;Totaal woningen;Wijk 00 Eersel;Eersel                                  ;Wijk      ;WK077000  ;1;1530.0;3390.0;
9588;Totaal woningen;Eersel-kom en Lindeakkers;Eersel                                  ;Buurt     ;BU07700000;1;1440.0;3160.0;
9589;Totaal woningen;Molenakkers;Eersel                                  ;Buurt     ;BU07700001;1;2300.0;4020.0;
9590;Totaal woningen;Eersel-Zuid;Eersel                                  ;Buurt     ;BU07700002;1;1380.0;3250.0;
9591;Totaal woningen;De Dijken;Eersel                                  ;Buurt     ;BU07700003;1;1310.0;3150.0;
9592;Totaal woningen;Kortkruis;Eersel                                  ;Buurt     ;BU07700004;1;1290.0;3530.0;
9593;Totaal woningen;Bedrijventerrein Eersel;Eersel                                  ;Buurt     ;BU07700005;1;;;
9594;Totaal woningen;Molenveld en Schadewijkstraat;Eersel                                  ;Buurt     ;BU07700006;1;2260.0;4370.0;
9595;Totaal woningen;Stokkelen en Hoogstraat;Eersel                                  ;Buurt     ;BU07700007;1;1850.0;4450.0;
9596;Totaal woningen;De Hees en Genderweg;Eersel                                  ;Buurt     ;BU07700008;1;2610.0;5230.0;
9597;Totaal woningen;Verspreide huizen Eersel;Eersel                                  ;Buurt     ;BU07700009;1;2020.0;4490.0;
9598;Totaal woningen;Wijk 01 Duizel;Eersel                                  ;Wijk      ;WK077001  ;1;1670.0;3880.0;
9599;Totaal woningen;Duizel;Eersel                                  ;Buurt     ;BU07700100;1;1620.0;3800.0;
9600;Totaal woningen;De Donksbergen;Eersel                                  ;Buurt     ;BU07700101;1;;;
9601;Totaal woningen;Bedrijventerrein Duizel;Eersel                                  ;Buurt     ;BU07700102;1;1600.0;5000.0;
9602;Totaal woningen;Verspreide huizen Duizel;Eersel                                  ;Buurt     ;BU07700109;1;2350.0;4870.0;
9603;Totaal woningen;Wijk 02 Steensel;Eersel                                  ;Wijk      ;WK077002  ;1;1850.0;3710.0;
9604;Totaal woningen;Steensel;Eersel                                  ;Buurt     ;BU07700200;1;1820.0;3670.0;
9605;Totaal woningen;Verspreide huizen Steensel;Eersel                                  ;Buurt     ;BU07700209;1;2310.0;4430.0;
9606;Totaal woningen;Wijk 03 Vessem;Eersel                                  ;Wijk      ;WK077003  ;1;1880.0;3940.0;
9607;Totaal woningen;Vessem-kom;Eersel                                  ;Buurt     ;BU07700300;1;1840.0;3860.0;
9608;Totaal woningen;Verspreide huizen Vessem;Eersel                                  ;Buurt     ;BU07700309;1;2160.0;4610.0;
9609;Totaal woningen;Wijk 04 Wintelre;Eersel                                  ;Wijk      ;WK077004  ;1;1730.0;3890.0;
9610;Totaal woningen;Wintelre-kom;Eersel                                  ;Buurt     ;BU07700400;1;1630.0;3750.0;
9611;Totaal woningen;Verspreide huizen Wintelre;Eersel                                  ;Buurt     ;BU07700409;1;2020.0;4340.0;
9612;Totaal woningen;Wijk 05 Knegsel;Eersel                                  ;Wijk      ;WK077005  ;1;2040.0;4120.0;
9613;Totaal woningen;Knegsel-kom;Eersel                                  ;Buurt     ;BU07700500;1;1660.0;3840.0;
9614;Totaal woningen;Knegsel-Oeyenbos;Eersel                                  ;Buurt     ;BU07700501;1;2840.0;4720.0;
9615;Totaal woningen;Verspreide huizen Knegsel;Eersel                                  ;Buurt     ;BU07700509;1;2640.0;4710.0;
9616;Totaal woningen;Eindhoven;Eindhoven                               ;Gemeente  ;GM0772    ;.;1190.0;2810.0;
