ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0EnKleinerDan0_1;PercentageGroterDan0TotEnMet5_2;PercentageGroterDan5TotEnMet7_3;PercentageGroterDan7TotEnMet10_4;PercentageGroterDan10_5;Percentage0EnKleinerDan0_6;PercentageGroterDan0TotEnMet10_7;PercentageGroterDan10TotEnMet20_8;PercentageGroterDan20TotEnMet30_9;PercentageGroterDan30_10;Percentage0EnKleinerDan0_11;PercentageGroterDan0TotEnMet10_12;PercentageGroterDan10TotEnMet20_13;PercentageGroterDan20TotEnMet30_14;PercentageGroterDan30_15;Ratio0EnKleinerDan0_16;RatioGroterDan0TotEnMet05_17;RatioGroterDan05TotEnMet1_18;RatioGroterDan1_19;Ratio0EnKleinerDan0_20;RatioGroterDan0TotEnMet11_21;RatioGroterDan11TotEnMet15_22;RatioGroterDan15_23;Percentage0EnKleinerDan0_24;PercentageGroterDan0TotEnMet20_25;PercentageGroterDan20TotEnMet35_26;PercentageGroterDan35_27
100;03 Visserij;1 werkzame persoon;2010;36.0;28.0;20.0;2.0;14.0;27.3;15.2;9.1;21.2;27.3;30.6;26.5;14.3;10.2;18.4;2.3;15.9;13.6;68.2;2.2;28.9;4.4;64.4;32.7;8.2;6.1;53.1
101;03 Visserij;1 werkzame persoon;2011;25.0;47.7;4.5;6.8;15.9;37.5;28.1;12.5;9.4;12.5;32.6;30.2;16.3;0.0;20.9;2.4;12.2;12.2;73.2;2.4;24.4;9.8;63.4;25.6;11.6;0.0;62.8
102;03 Visserij;1 werkzame persoon;2012;25.0;43.8;8.3;2.1;20.8;7.9;34.2;10.5;15.8;31.6;8.3;41.7;25.0;10.4;14.6;4.4;13.3;6.7;75.6;4.4;22.2;4.4;68.9;20.8;10.4;4.2;64.6
103;03 Visserij;1 werkzame persoon;2013;21.3;53.2;12.8;2.1;10.6;13.5;29.7;5.4;10.8;40.5;14.9;36.2;21.3;6.4;21.3;0.0;11.1;11.1;77.8;0.0;24.4;0.0;75.6;21.3;10.6;6.4;61.7
104;03 Visserij;2 tot 10 werkzame personen;2006;23.6;36.0;14.6;7.9;18.0;39.1;15.6;12.5;4.7;28.1;38.6;28.4;13.6;6.8;12.5;7.3;25.6;18.3;48.8;7.2;36.1;9.6;47.0;27.3;14.8;9.1;48.9
105;03 Visserij;2 tot 10 werkzame personen;2007;19.1;42.7;16.9;7.9;13.5;30.7;16.1;6.5;11.3;35.5;31.5;24.7;13.5;9.0;21.3;8.5;32.9;18.3;40.2;6.0;48.8;10.7;34.5;30.3;14.6;2.2;52.8
106;03 Visserij;2 tot 10 werkzame personen;2008;10.9;43.6;25.5;5.5;14.5;30.8;18.0;10.3;23.1;18.0;38.2;18.2;20.0;9.1;14.5;5.6;29.6;22.2;42.6;3.6;41.8;16.4;38.2;29.1;16.4;7.3;47.3
107;03 Visserij;2 tot 10 werkzame personen;2009;7.3;49.1;20.0;5.5;18.2;27.8;16.7;25.0;11.1;19.4;32.7;23.6;23.6;9.1;10.9;0.0;18.0;10.0;72.0;0.0;26.9;5.8;67.3;34.5;9.1;1.8;54.5
108;03 Visserij;2 tot 10 werkzame personen;2010;11.8;50.0;18.4;5.3;14.5;14.8;31.5;20.4;13.0;20.4;22.4;38.2;18.4;7.9;13.2;1.4;21.4;5.7;71.4;0.0;28.2;2.8;69.0;28.9;6.6;5.3;59.2
109;03 Visserij;2 tot 10 werkzame personen;2011;8.2;61.6;8.2;6.8;15.1;34.6;28.9;11.5;7.7;17.3;35.6;37.0;11.0;5.5;11.0;2.8;20.8;12.5;63.9;0.0;34.7;5.6;59.7;28.8;9.6;5.5;56.2
110;03 Visserij;2 tot 10 werkzame personen;2012;15.3;57.6;8.5;5.1;13.6;20.9;20.9;16.3;11.6;30.2;25.4;28.8;23.7;8.5;13.6;1.7;20.3;5.1;72.9;0.0;30.5;5.1;64.4;27.1;10.2;6.8;55.9
111;03 Visserij;2 tot 10 werkzame personen;2013;8.3;68.3;5.0;5.0;13.3;19.6;10.9;17.4;19.6;32.6;21.7;21.7;31.7;8.3;16.7;0.0;16.7;13.3;70.0;0.0;30.0;8.3;61.7;23.3;8.3;13.3;55.0
112;03 Visserij;10 tot 50 werkzame personen;2006;0.0;20.0;40.0;20.0;20.0;60.0;0.0;20.0;20.0;0.0;40.0;40.0;0.0;20.0;0.0;0.0;20.0;0.0;80.0;0.0;40.0;0.0;60.0;0.0;0.0;20.0;80.0
113;03 Visserij;10 tot 50 werkzame personen;2007;0.0;50.0;50.0;0.0;0.0;33.3;33.3;33.3;0.0;0.0;0.0;75.0;25.0;0.0;0.0;0.0;50.0;0.0;50.0;0.0;50.0;0.0;50.0;25.0;0.0;25.0;50.0
114;03 Visserij;10 tot 50 werkzame personen;2008;0.0;66.7;16.7;16.7;0.0;33.3;0.0;0.0;66.7;0.0;33.3;16.7;16.7;16.7;16.7;0.0;33.3;16.7;50.0;0.0;50.0;0.0;50.0;50.0;0.0;33.3;16.7
115;03 Visserij;10 tot 50 werkzame personen;2009;0.0;100.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;40.0;20.0;20.0;20.0;0.0;0.0;20.0;40.0;40.0;0.0;60.0;0.0;40.0;60.0;20.0;0.0;20.0
116;03 Visserij;10 tot 50 werkzame personen;2010;0.0;83.3;0.0;16.7;0.0;0.0;0.0;50.0;0.0;50.0;0.0;16.7;33.3;50.0;0.0;0.0;20.0;20.0;60.0;0.0;33.3;16.7;50.0;33.3;33.3;0.0;33.3
117;03 Visserij;10 tot 50 werkzame personen;2011;0.0;75.0;0.0;0.0;25.0;0.0;0.0;33.3;0.0;66.7;25.0;25.0;0.0;25.0;25.0;0.0;50.0;0.0;50.0;0.0;50.0;25.0;25.0;25.0;25.0;25.0;25.0
118;03 Visserij;10 tot 50 werkzame personen;2012;0.0;100.0;0.0;0.0;0.0;20.0;0.0;0.0;40.0;40.0;20.0;20.0;20.0;20.0;20.0;0.0;20.0;40.0;40.0;0.0;40.0;20.0;40.0;0.0;20.0;40.0;40.0
119;03 Visserij;10 tot 50 werkzame personen;2013;25.0;75.0;0.0;0.0;0.0;0.0;0.0;25.0;25.0;50.0;0.0;25.0;25.0;0.0;50.0;0.0;25.0;25.0;50.0;0.0;50.0;25.0;25.0;0.0;25.0;25.0;50.0
120;03 Visserij;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121;03 Visserij;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122;03 Visserij;50 tot 100 werkzame personen;2008;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
123;03 Visserij;50 tot 100 werkzame personen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124;03 Visserij;50 tot 100 werkzame personen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;03 Visserij;50 tot 100 werkzame personen;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;03 Visserij;50 tot 100 werkzame personen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127;03 Visserij;50 tot 100 werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128;03 Visserij;100 tot 250 werkzame personen;2006;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
129;03 Visserij;100 tot 250 werkzame personen;2007;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
130;03 Visserij;100 tot 250 werkzame personen;2008;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
131;03 Visserij;100 tot 250 werkzame personen;2009;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;
132;03 Visserij;100 tot 250 werkzame personen;2010;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
133;03 Visserij;100 tot 250 werkzame personen;2011;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
134;03 Visserij;100 tot 250 werkzame personen;2012;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
135;03 Visserij;100 tot 250 werkzame personen;2013;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
136;03 Visserij;250 of meer werkzame personen;2006;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0
137;03 Visserij;250 of meer werkzame personen;2007;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
138;03 Visserij;250 of meer werkzame personen;2008;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
139;03 Visserij;250 of meer werkzame personen;2009;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
140;03 Visserij;250 of meer werkzame personen;2010;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
141;03 Visserij;250 of meer werkzame personen;2011;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
142;03 Visserij;250 of meer werkzame personen;2012;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
143;03 Visserij;250 of meer werkzame personen;2013;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
144;06 Winning van aardolie en aardgas;1 werkzame persoon;2006;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
145;06 Winning van aardolie en aardgas;1 werkzame persoon;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;06 Winning van aardolie en aardgas;1 werkzame persoon;2008;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;
147;06 Winning van aardolie en aardgas;1 werkzame persoon;2009;;;0.0;0.0;0.0;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;;;0.0;0.0;;;0.0;
148;06 Winning van aardolie en aardgas;1 werkzame persoon;2010;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;
149;06 Winning van aardolie en aardgas;1 werkzame persoon;2011;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
150;06 Winning van aardolie en aardgas;1 werkzame persoon;2012;;;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;;;;0.0;
151;06 Winning van aardolie en aardgas;1 werkzame persoon;2013;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0
152;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2006;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
153;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2007;40.0;40.0;20.0;0.0;0.0;0.0;25.0;0.0;0.0;75.0;20.0;40.0;0.0;0.0;40.0;0.0;50.0;0.0;50.0;0.0;50.0;0.0;50.0;20.0;20.0;0.0;60.0
154;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2008;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;;0.0;;0.0;;0.0;;0.0;0.0;;
155;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2009;;0.0;0.0;0.0;;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;
156;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2010;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0
157;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2011;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0
158;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2012;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0
159;06 Winning van aardolie en aardgas;2 tot 10 werkzame personen;2013;;;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;
160;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2007;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
162;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2008;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
163;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2009;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
164;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2011;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;
166;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2012;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
167;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2006;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;;0.0;;0.0;;0.0;;0.0;0.0;0.0;
169;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;
170;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
171;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2009;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0
172;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2010;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
173;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2011;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;;;;0.0;0.0
174;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2012;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;0.0;0.0;;;0.0;;0.0;;;;0.0;0.0
175;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2013;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;;;0.0;0.0;;0.0;0.0;;;0.0;0.0
176;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0;;0.0;0.0;;;;0.0;;;0.0;0.0;;;
177;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2007;0.0;100.0;0.0;0.0;0.0;0.0;0.0;25.0;25.0;50.0;0.0;50.0;25.0;25.0;0.0;0.0;50.0;0.0;50.0;0.0;75.0;0.0;25.0;0.0;50.0;0.0;50.0
178;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2008;0.0;50.0;25.0;0.0;25.0;25.0;25.0;0.0;25.0;25.0;0.0;75.0;0.0;0.0;25.0;0.0;0.0;25.0;75.0;0.0;50.0;0.0;50.0;0.0;25.0;25.0;50.0
179;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2009;;;;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;;;
180;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2010;0.0;50.0;25.0;25.0;0.0;0.0;0.0;0.0;25.0;75.0;0.0;25.0;50.0;25.0;0.0;0.0;0.0;25.0;75.0;0.0;25.0;0.0;75.0;0.0;25.0;75.0;0.0
181;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2011;25.0;25.0;50.0;0.0;0.0;0.0;0.0;0.0;25.0;75.0;0.0;25.0;25.0;25.0;25.0;0.0;0.0;50.0;50.0;0.0;25.0;50.0;25.0;0.0;25.0;75.0;0.0
182;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2012;20.0;0.0;20.0;20.0;40.0;20.0;0.0;0.0;20.0;60.0;20.0;20.0;20.0;40.0;0.0;0.0;0.0;0.0;100.0;0.0;20.0;20.0;60.0;0.0;40.0;40.0;20.0
183;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2013;20.0;40.0;0.0;40.0;0.0;0.0;0.0;0.0;20.0;80.0;0.0;20.0;20.0;60.0;0.0;0.0;0.0;20.0;80.0;0.0;20.0;20.0;60.0;0.0;40.0;40.0;20.0
184;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
185;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2007;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
186;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2008;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;0.0;;;;0.0;;0.0;0.0;0.0;;;0.0
187;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2009;0.0;;;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0;0.0;;0.0;0.0;;;0.0;;;0.0;0.0;;;0.0
188;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2010;0.0;;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;;0.0
189;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2011;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
190;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2012;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;;0.0
191;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2013;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;
192;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2006;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;
193;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2007;80.0;20.0;0.0;0.0;0.0;25.0;50.0;25.0;0.0;0.0;20.0;60.0;0.0;0.0;20.0;0.0;0.0;20.0;80.0;0.0;40.0;20.0;40.0;20.0;0.0;20.0;60.0
194;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2008;28.6;42.9;0.0;0.0;28.6;16.7;0.0;16.7;0.0;66.7;28.6;14.3;0.0;28.6;28.6;0.0;28.6;14.3;57.1;0.0;42.9;14.3;42.9;14.3;14.3;14.3;57.1
195;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2009;60.0;20.0;20.0;0.0;0.0;50.0;0.0;0.0;0.0;50.0;60.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;100.0;0.0;20.0;0.0;80.0;20.0;0.0;0.0;80.0
196;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2010;25.0;25.0;25.0;0.0;25.0;0.0;25.0;25.0;0.0;50.0;0.0;50.0;0.0;25.0;25.0;0.0;0.0;0.0;100.0;0.0;25.0;0.0;75.0;0.0;0.0;0.0;100.0
197;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2011;37.5;37.5;0.0;0.0;25.0;28.6;14.3;0.0;42.9;14.3;25.0;12.5;25.0;12.5;25.0;0.0;0.0;0.0;100.0;0.0;0.0;25.0;75.0;12.5;0.0;0.0;87.5
198;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2012;;0.0;0.0;;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;
199;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2013;50.0;0.0;0.0;0.0;50.0;75.0;0.0;0.0;0.0;25.0;75.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0
200;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2006;21.7;47.8;17.4;0.0;13.0;27.3;27.3;22.7;4.6;18.2;21.7;43.5;13.0;13.0;8.7;0.0;26.1;17.4;56.5;0.0;43.5;8.7;47.8;4.3;21.7;0.0;73.9
201;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2007;4.8;61.9;14.3;4.8;14.3;21.1;10.5;31.6;10.5;26.3;23.8;28.6;28.6;14.3;4.8;4.8;28.6;19.1;47.6;4.8;42.9;23.8;28.6;9.5;9.5;19.0;61.9
202;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2008;0.0;60.0;20.0;13.3;6.7;33.3;0.0;33.3;25.0;8.3;33.3;20.0;40.0;6.7;0.0;13.3;6.7;40.0;40.0;13.3;46.7;13.3;26.7;20.0;6.7;13.3;60.0
203;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2009;7.1;50.0;35.7;0.0;7.1;33.3;16.7;25.0;0.0;25.0;28.6;42.9;14.3;14.3;0.0;0.0;7.1;7.1;85.7;0.0;14.3;7.1;78.6;14.3;7.1;7.1;71.4
204;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2010;8.7;65.2;17.4;0.0;8.7;45.0;25.0;10.0;5.0;15.0;39.1;47.8;4.3;4.3;4.3;0.0;13.6;9.1;77.3;0.0;26.1;13.0;60.9;13.0;17.4;8.7;60.9
205;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2011;8.7;73.9;13.0;4.3;0.0;25.0;40.0;15.0;5.0;15.0;21.7;52.2;13.0;4.3;8.7;0.0;21.7;13.0;65.2;0.0;34.8;8.7;56.5;13.0;8.7;8.7;69.6
