ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
324;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2013;57
325;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2014;56
326;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2015;60
327;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2016;71
328;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2017;72
329;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2018;85
330;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2019;63
331;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2020;63
332;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2021;55
333;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2022;66
334;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2023;61
335;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederlands);Saba;2024;54
336;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2011;3975
337;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2012;4447
338;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2013;4825
339;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2014;4982
340;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2015;4917
341;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2016;4532
342;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2017;4047
343;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2018;4300
344;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2019;4269
345;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2020;4632
346;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2021;4742
347;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2022;5090
348;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2023;5912
349;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2024;6603
350;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2011;2284
351;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2012;2556
352;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2013;2834
353;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2014;3097
354;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2015;3202
355;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2016;3361
356;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2017;2785
357;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2018;2883
358;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2019;3155
359;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2020;3483
360;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2021;3651
361;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2022;3991
362;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2023;4668
363;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2024;5337
364;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2011;1052
365;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2012;1114
366;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2013;1192
367;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2014;1223
368;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2015;1138
369;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2016;516
370;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2017;549
371;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2018;603
372;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2019;521
373;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2020;529
374;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2021;491
375;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2022;520
376;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2023;558
377;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2024;553
378;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2011;639
379;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2012;777
380;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2013;799
381;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2014;662
382;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2015;577
383;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2016;655
384;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2017;713
385;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2018;814
386;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2019;593
387;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2020;620
388;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2021;600
389;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2022;579
390;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2023;686
391;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2024;713
392;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2011;7
393;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2012;8
394;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2013;8
395;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2014;10
396;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2015;8
397;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2016;4
398;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2017;3
399;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2018;7
400;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2019;6
401;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2020;9
402;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2021;12
403;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2022;7
404;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2023;6
405;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2024;6
406;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2011;2
407;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2012;3
408;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2013;3
409;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2014;3
410;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2015;3
411;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2016;3
412;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2017;2
413;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2018;6
414;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2019;6
415;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2020;9
416;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2021;9
417;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2022;4
418;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2023;6
419;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2024;6
420;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2011;4
421;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2012;4
422;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2013;4
423;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2014;4
424;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2015;4
425;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2016;0
426;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2017;0
427;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2018;0
428;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2019;0
429;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2020;0
430;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2021;0
431;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2022;0
432;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2023;0
433;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2024;0
434;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2011;1
435;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2012;1
436;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2013;1
437;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2014;3
438;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2015;1
439;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2016;1
440;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2017;1
441;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2018;1
442;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2019;0
443;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2020;0
444;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2021;3
445;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2022;3
446;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2023;0
447;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2024;0
448;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2011;1241
449;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2012;1589
450;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2013;1757
451;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2014;1677
452;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2015;1527
453;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2016;1270
454;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2017;906
455;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2018;965
456;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2019;777
457;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2020;836
458;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2021;858
459;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2022;850
460;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2023;1036
461;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2024;1058
462;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2011;391
463;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2012;568
464;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2013;678
465;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2014;777
466;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2015;796
467;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2016;804
468;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2017;394
469;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2018;358
470;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2019;383
471;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2020;440
472;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2021;477
473;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2022;513
474;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2023;624
475;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2024;685
476;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2011;427
477;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2012;461
478;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2013;510
479;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2014;490
480;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2015;416
481;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2016;93
482;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2017;94
483;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2018;87
484;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2019;65
485;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2020;61
486;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2021;65
487;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2022;69
488;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2023;80
489;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2024;63
490;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2011;423
491;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2012;560
492;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2013;569
493;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2014;410
494;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2015;315
495;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2016;373
496;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2017;418
497;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2018;520
498;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2019;329
499;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2020;335
500;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2021;316
501;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2022;268
502;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2023;332
503;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2024;310
504;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2011;2734
505;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2012;2858
506;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2013;3068
507;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2014;3305
508;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2015;3390
509;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2016;3262
510;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2017;3141
511;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2018;3335
512;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2019;3492
513;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2020;3796
514;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2021;3884
515;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2022;4240
516;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2023;4876
517;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2024;5545
518;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2011;1893
519;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2012;1988
520;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2013;2156
521;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2014;2320
522;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2015;2406
523;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2016;2557
524;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2017;2391
525;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2018;2525
526;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2019;2772
527;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2020;3043
528;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2021;3174
529;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2022;3478
530;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2023;4044
531;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2024;4652
532;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2011;625
533;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2012;653
534;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2013;682
535;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2014;733
536;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2015;722
537;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2016;423
538;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2017;455
539;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2018;516
540;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2019;456
541;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2020;468
542;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2021;426
543;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2022;451
544;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2023;478
545;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2024;490
546;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2011;216
547;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2012;217
548;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2013;230
549;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2014;252
550;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2015;262
551;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2016;282
552;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2017;295
553;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2018;294
554;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2019;264
555;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2020;285
556;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2021;284
557;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2022;311
558;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2023;354
559;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2024;403
560;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2011;251
561;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2012;331
562;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2013;380
563;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2014;436
564;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2015;417
565;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2016;443
566;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2017;416
567;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2018;442
568;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2019;426
569;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2020;458
570;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2021;392
571;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2022;402
572;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2023;425
573;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2024;446
574;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2011;162
575;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2012;201
576;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2013;228
577;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2014;273
578;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2015;293
579;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2016;313
580;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2017;279
581;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2018;295
582;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2019;312
583;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2020;335
584;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2021;307
585;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2022;306
586;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2023;338
587;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2024;366
588;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2011;53
589;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2012;80
590;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2013;97
591;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2014;109
592;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2015;69
593;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2016;63
594;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2017;68
595;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2018;65
596;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2019;54
597;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2020;64
598;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2021;57
599;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2022;60
600;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2023;55
601;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2024;51
602;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2011;36
603;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2012;50
604;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2013;55
