ID;KenmerkenWerknemers;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
386;Arbeidsbelemmering: licht belemmerd;Waarde;2022;27.9;9.8;10.1;;19.3;2.5;8.3;2.1;5.7;5.1;3.0;3.5;3.4;0.6;3.3;;;;;9.6;65.8;18.9;51.1;2.0;2.9;1.2;5.4;16.0;38.7;4.0
387;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2015;25.5;8.9;10.5;5.0;;;;;;;;;;;;18.6;10.8;9.7;6.7;;;;;;;;;15.3;44.0;3.6
389;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2017;25.3;9.5;10.8;5.0;;;;;;;;;;;;17.4;11.0;10.1;6.8;;;;;;;;;16.0;43.1;3.8
391;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2019;25.2;10.3;10.4;;19.2;2.2;7.5;2.3;6.7;5.4;2.9;3.1;2.8;0.3;3.1;17.8;11.4;10.9;7.8;;;;;;;;;15.6;40.2;3.8
393;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2021;24.6;9.0;9.5;;17.3;2.1;6.8;2.0;5.2;4.5;2.4;2.9;2.3;0.4;2.8;16.5;9.9;9.2;11.6;;;;;;;;;15.3;39.1;4.1
395;Arbeidsbelemmering: licht belemmerd;Ondergrens 95%-interval;2022;26.5;8.9;9.2;;18.1;2.1;7.5;1.7;5.0;4.5;2.5;2.9;2.9;0.4;2.7;;;;;8.6;64.3;17.7;49.5;1.6;2.4;0.9;4.7;14.9;37.2;3.9
396;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2015;27.8;10.4;12.1;6.2;;;;;;;;;;;;20.7;12.5;11.3;8.0;;;;;;;;;17.2;46.6;3.8
398;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2017;27.6;11.1;12.5;6.2;;;;;;;;;;;;19.4;12.6;11.7;8.2;;;;;;;;;17.9;45.7;4.0
400;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2019;27.2;11.7;11.8;;21.0;2.9;8.8;3.1;7.9;6.5;3.7;3.9;3.7;0.7;4.0;19.6;12.9;12.4;9.1;;;;;;;;;17.3;42.4;3.9
402;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2021;26.8;10.6;11.1;;19.3;2.9;8.1;2.8;6.4;5.6;3.3;3.8;3.1;0.7;3.8;18.4;11.5;10.8;13.3;;;;;;;;;17.2;41.6;4.2
404;Arbeidsbelemmering: licht belemmerd;Bovengrens 95%-interval;2022;29.3;10.8;11.0;;20.6;3.0;9.2;2.6;6.5;5.9;3.5;4.1;4.0;0.9;3.9;;;;;10.6;67.3;20.1;52.7;2.5;3.5;1.6;6.1;17.2;40.3;4.1
405;Arbeidsbelemmering: sterk belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;Arbeidsbelemmering: sterk belemmerd;Waarde;2015;34.2;13.7;15.1;8.3;;;;;;;;;;;;21.1;15.4;14.1;8.4;;;;;;;;;23.1;51.9;3.5
407;Arbeidsbelemmering: sterk belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;Arbeidsbelemmering: sterk belemmerd;Waarde;2017;34.2;15.3;16.3;7.5;;;;;;;;;;;;21.4;14.1;14.3;8.0;;;;;;;;;25.1;50.7;3.6
409;Arbeidsbelemmering: sterk belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;Arbeidsbelemmering: sterk belemmerd;Waarde;2019;33.5;15.2;14.9;;25.8;4.9;11.8;4.2;8.4;7.6;4.7;6.0;3.7;0.9;4.3;21.2;15.1;15.6;10.7;;;;;;;;;26.6;50.2;3.7
411;Arbeidsbelemmering: sterk belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;Arbeidsbelemmering: sterk belemmerd;Waarde;2021;31.7;12.9;14.6;;23.4;3.7;11.0;3.0;7.4;7.5;3.7;4.3;2.9;1.1;5.4;18.4;13.7;11.9;16.9;;;;;;;;;22.0;45.2;3.8
413;Arbeidsbelemmering: sterk belemmerd;Waarde;2022;35.5;13.6;13.8;;23.5;3.7;10.4;3.4;9.1;6.7;3.5;4.5;3.5;0.8;5.4;;;;;12.4;68.5;20.7;54.6;2.7;4.4;1.0;6.6;24.0;47.6;3.8
414;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2015;31.6;11.8;13.2;6.9;;;;;;;;;;;;18.9;13.5;12.2;6.9;;;;;;;;;20.8;49.0;3.3
416;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2017;31.6;13.4;14.2;6.1;;;;;;;;;;;;19.2;12.3;12.5;6.6;;;;;;;;;22.7;47.9;3.4
418;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2019;31.3;13.6;13.3;;23.8;3.9;10.3;3.4;7.2;6.4;3.8;4.9;2.9;0.6;3.5;19.4;13.5;14.0;9.3;;;;;;;;;24.6;47.8;3.5
420;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2021;29.3;11.2;12.8;;21.2;2.8;9.5;2.2;6.1;6.2;2.8;3.3;2.1;0.6;4.3;16.4;12.0;10.2;15.0;;;;;;;;;19.9;42.6;3.7
422;Arbeidsbelemmering: sterk belemmerd;Ondergrens 95%-interval;2022;32.3;11.4;11.6;;20.7;2.6;8.5;2.4;7.2;5.2;2.4;3.2;2.4;0.4;4.0;;;;;10.3;65.2;18.0;51.1;1.7;3.2;0.5;5.0;21.2;44.1;3.6
423;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2015;37.0;15.8;17.3;10.1;;;;;;;;;;;;23.6;17.6;16.2;10.2;;;;;;;;;25.6;54.7;3.7
425;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2017;37.0;17.5;18.5;9.2;;;;;;;;;;;;23.9;16.3;16.5;9.7;;;;;;;;;27.7;53.5;3.7
427;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2019;35.8;17.0;16.6;;27.9;6.0;13.4;5.3;9.9;8.9;5.8;7.2;4.8;1.5;5.4;23.3;16.9;17.4;12.2;;;;;;;;;28.8;52.5;3.8
429;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2021;34.2;14.8;16.5;;25.7;4.8;12.8;4.1;8.9;9.0;4.8;5.5;3.9;1.8;6.9;20.5;15.7;13.8;19.0;;;;;;;;;24.2;47.8;4.0
431;Arbeidsbelemmering: sterk belemmerd;Bovengrens 95%-interval;2022;38.9;16.2;16.3;;26.6;5.2;12.8;4.8;11.4;8.6;5.0;6.4;5.1;1.6;7.3;;;;;15.0;71.7;23.7;58.0;4.2;6.2;2.0;8.6;27.1;51.0;4.0
