ID;RegioS;Herkomst;Kenmerken;ParticuliereHuishoudensMetInkomen_1;BesteedbaarInkomen_2;GestandaardiseerdInkomen_3;AantalHuishoudensMet52WekenInkomen_4;BesteedbaarInkomen_5;GestandaardiseerdInkomen_6;MetLaagInkomen_7;MetLangdurigLaagInkomen_8;OnderOfRondSociaalMinimum_9
5647;Breda;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;18.0;12.8;0.3;19.9;14.1;0.1;;0.1
5648;Breda;19;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
5649;Breda;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5650;Breda;20;Totaal Kenmerken;0.7;21.1;12.2;0.7;21.9;12.6;0.2;0.1;0.1
5651;Breda;20;Sociaal-economische categorie: actief;0.5;23.8;13.5;0.5;24.1;13.6;0.1;;0.0
5652;Breda;20;Sociaal economische categorie: pensioen;;;;;;;;;
5653;Breda;20;Soc. econ. categorie:overige uitkeringen;0.2;15.6;9.3;0.2;17.2;10.0;0.1;0.0;0.1
5654;Breda;20;Eenpersoonshuishoudens;0.1;11.8;11.8;0.1;13.7;13.7;;;
5655;Breda;20;Meerpersoonshuishoudens zonder kinderen;0.2;20.1;13.1;0.2;20.1;13.1;0.1;;0.0
5656;Breda;20;Meerpersoonshuishoudens met kinderen;0.4;23.6;12.0;0.4;24.0;12.2;0.1;0.0;0.1
5657;Breda;20;Leeftijd hoofdkostwinner: tot 45 jaar;0.6;21.7;12.4;0.5;22.7;12.8;0.1;0.0;0.1
5658;Breda;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;19.2;11.7;0.1;19.3;11.7;0.1;;0.0
5659;Breda;20;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5660;Breda;21;Totaal Kenmerken;1.2;21.1;12.4;1.1;21.9;12.8;0.5;0.2;0.3
5661;Breda;21;Sociaal-economische categorie: actief;0.7;24.9;14.8;0.7;25.9;15.3;0.1;;
5662;Breda;21;Sociaal economische categorie: pensioen;0.0;17.4;10.0;0.0;17.4;10.0;;;
5663;Breda;21;Soc. econ. categorie:overige uitkeringen;0.4;15.0;8.6;0.4;15.6;8.9;0.4;0.2;0.2
5664;Breda;21;Eenpersoonshuishoudens;0.2;11.1;11.1;0.2;12.6;12.6;0.1;;
5665;Breda;21;Meerpersoonshuishoudens zonder kinderen;0.2;22.7;14.7;0.2;23.3;15.1;0.1;;0.1
5666;Breda;21;Meerpersoonshuishoudens met kinderen;0.7;23.9;12.1;0.7;24.1;12.2;0.3;0.2;0.2
5667;Breda;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.8;21.8;12.9;0.8;23.0;13.6;0.2;0.1;0.2
5668;Breda;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.3;19.7;11.3;0.3;19.7;11.3;0.2;0.1;0.1
5669;Breda;21;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;17.1;9.8;0.0;17.1;9.8;;;
5670;Breda;22;Totaal Kenmerken;0.8;19.2;13.7;0.7;20.5;14.5;0.2;0.1;0.2
5671;Breda;22;Sociaal-economische categorie: actief;0.5;22.1;15.5;0.5;24.1;16.7;;;
5672;Breda;22;Sociaal economische categorie: pensioen;0.1;15.4;11.7;0.1;15.4;11.7;;;
5673;Breda;22;Soc. econ. categorie:overige uitkeringen;0.2;11.6;9.0;0.2;11.9;9.2;0.1;;0.1
5674;Breda;22;Eenpersoonshuishoudens;0.4;11.6;11.6;0.3;12.8;12.8;0.1;;0.1
5675;Breda;22;Meerpersoonshuishoudens zonder kinderen;0.2;25.9;17.4;0.2;26.1;17.5;;;
5676;Breda;22;Meerpersoonshuishoudens met kinderen;0.2;27.1;14.4;0.2;27.1;14.4;0.1;;
5677;Breda;22;Leeftijd hoofdkostwinner: tot 45 jaar;0.5;18.4;13.2;0.4;20.3;14.3;0.1;;0.1
5678;Breda;22;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;23.3;16.1;0.2;23.8;16.3;;;
5679;Breda;22;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;11.7;10.4;0.1;11.7;10.4;;;0.1
5680;Breda;23;Totaal Kenmerken;0.7;19.3;13.5;0.6;21.3;14.9;0.2;0.1;0.1
5681;Breda;23;Sociaal-economische categorie: actief;0.5;21.5;14.9;0.5;24.2;16.7;0.0;;
5682;Breda;23;Sociaal economische categorie: pensioen;;;;;;;;;
5683;Breda;23;Soc. econ. categorie:overige uitkeringen;0.2;11.9;8.8;0.2;12.4;9.1;0.1;0.1;0.1
5684;Breda;23;Eenpersoonshuishoudens;0.3;11.6;11.6;0.2;15.0;15.0;;;
5685;Breda;23;Meerpersoonshuishoudens zonder kinderen;0.1;26.9;17.6;0.1;27.9;18.2;;;
5686;Breda;23;Meerpersoonshuishoudens met kinderen;0.3;22.6;13.1;0.3;22.6;13.1;0.1;;0.1
5687;Breda;23;Leeftijd hoofdkostwinner: tot 45 jaar;0.5;18.7;12.7;0.4;21.7;14.7;0.1;;0.1
5688;Breda;23;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;21.2;15.7;0.2;21.2;15.7;0.1;;0.0
5689;Breda;23;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5690;Breda;24;Totaal Kenmerken;1.4;19.2;13.0;1.2;20.9;14.1;0.4;0.2;0.3
5691;Breda;24;Sociaal-economische categorie: actief;1.0;21.6;14.5;0.9;23.3;15.6;0.2;0.0;0.1
5692;Breda;24;Sociaal economische categorie: pensioen;;;;;;;;;
5693;Breda;24;Soc. econ. categorie:overige uitkeringen;0.4;12.8;8.6;0.3;14.1;9.5;0.3;0.1;0.2
5694;Breda;24;Eenpersoonshuishoudens;0.5;12.3;12.3;0.4;14.1;14.1;0.2;;0.1
5695;Breda;24;Meerpersoonshuishoudens zonder kinderen;0.3;25.9;17.1;0.2;27.4;18.2;0.0;;0.0
5696;Breda;24;Meerpersoonshuishoudens met kinderen;0.6;22.0;11.8;0.6;23.0;12.4;0.3;0.1;0.2
5697;Breda;24;Leeftijd hoofdkostwinner: tot 45 jaar;1.0;18.5;12.6;0.9;20.4;13.9;0.3;0.1;0.2
5698;Breda;24;Leeftijd hoofdkostwinner: 45-65 jaar;0.3;22.0;13.8;0.3;23.0;14.4;0.1;0.1;0.1
5699;Breda;24;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;19.7;16.4;0.0;19.7;16.4;;;
5700;Eindhoven;10;Totaal Kenmerken;91.1;24.4;17.8;88.6;24.8;18.1;12.1;5.5;9.0
5701;Eindhoven;10;Sociaal-economische categorie: actief;55.6;28.0;19.4;54.4;28.5;19.8;3.5;0.6;2.3
5702;Eindhoven;10;Sociaal economische categorie: pensioen;22.7;20.4;16.9;22.7;20.4;16.9;2.8;1.8;2.3
5703;Eindhoven;10;Soc. econ. categorie:overige uitkeringen;12.8;15.9;12.0;11.5;16.2;12.2;5.9;3.1;4.4
5704;Eindhoven;10;Eenpersoonshuishoudens;35.9;15.7;15.7;34.2;16.2;16.2;7.1;3.7;5.3
5705;Eindhoven;10;Meerpersoonshuishoudens zonder kinderen;34.7;30.2;20.9;34.4;30.4;20.9;1.9;0.7;1.6
5706;Eindhoven;10;Meerpersoonshuishoudens met kinderen;20.5;29.7;16.1;20.1;30.0;16.3;3.2;1.2;2.1
5707;Eindhoven;10;Leeftijd hoofdkostwinner: tot 45 jaar;43.2;24.5;17.4;41.3;25.2;17.9;5.7;1.8;4.0
5708;Eindhoven;10;Leeftijd hoofdkostwinner: 45-65 jaar;27.6;27.2;18.9;27.0;27.5;19.1;3.9;2.0;2.8
5709;Eindhoven;10;Leeftijd hoofdkostwinner: 65 jr en ouder;20.3;20.3;16.9;20.3;20.4;16.9;2.6;1.8;2.3
5710;Eindhoven;11;Totaal Kenmerken;71.4;24.8;18.2;69.8;25.1;18.4;8.2;4.1;6.2
5711;Eindhoven;11;Sociaal-economische categorie: actief;42.8;28.6;20.0;42.2;28.9;20.2;2.2;0.4;1.5
5712;Eindhoven;11;Sociaal economische categorie: pensioen;19.7;20.3;16.8;19.7;20.4;16.8;2.3;1.6;1.9
5713;Eindhoven;11;Soc. econ. categorie:overige uitkeringen;8.8;16.4;12.7;8.0;16.5;12.7;3.7;2.1;2.7
5714;Eindhoven;11;Eenpersoonshuishoudens;28.4;15.9;15.9;27.3;16.3;16.3;5.2;2.9;3.8
5715;Eindhoven;11;Meerpersoonshuishoudens zonder kinderen;28.5;30.5;21.1;28.3;30.6;21.1;1.3;0.5;1.1
5716;Eindhoven;11;Meerpersoonshuishoudens met kinderen;14.5;30.8;16.8;14.2;31.1;17.0;1.7;0.6;1.2
5717;Eindhoven;11;Leeftijd hoofdkostwinner: tot 45 jaar;31.6;25.2;18.1;30.5;25.7;18.4;3.5;1.1;2.5
5718;Eindhoven;11;Leeftijd hoofdkostwinner: 45-65 jaar;22.1;27.8;19.4;21.6;28.1;19.5;2.6;1.4;1.8
5719;Eindhoven;11;Leeftijd hoofdkostwinner: 65 jr en ouder;17.7;20.3;16.9;17.7;20.3;16.9;2.1;1.5;1.8
5720;Eindhoven;12;Totaal Kenmerken;19.6;23.0;16.3;18.7;23.9;16.8;3.9;1.5;2.8
5721;Eindhoven;12;Sociaal-economische categorie: actief;12.7;26.0;17.8;12.2;27.0;18.4;1.2;0.2;0.8
5722;Eindhoven;12;Sociaal economische categorie: pensioen;3.0;21.0;17.2;3.0;21.0;17.2;0.5;0.3;0.4
5723;Eindhoven;12;Soc. econ. categorie:overige uitkeringen;3.9;14.8;10.5;3.5;15.4;11.0;2.2;1.0;1.7
5724;Eindhoven;12;Eenpersoonshuishoudens;7.4;14.9;14.9;6.8;15.8;15.8;1.8;0.8;1.4
5725;Eindhoven;12;Meerpersoonshuishoudens zonder kinderen;6.1;29.0;19.7;6.0;29.4;20.0;0.6;0.2;0.5
5726;Eindhoven;12;Meerpersoonshuishoudens met kinderen;6.1;27.0;14.4;5.9;27.5;14.7;1.4;0.5;0.9
5727;Eindhoven;12;Leeftijd hoofdkostwinner: tot 45 jaar;11.6;22.6;15.6;10.8;23.9;16.5;2.2;0.6;1.5
5728;Eindhoven;12;Leeftijd hoofdkostwinner: 45-65 jaar;5.5;24.9;17.1;5.3;25.2;17.3;1.3;0.6;0.9
5729;Eindhoven;12;Leeftijd hoofdkostwinner: 65 jr en ouder;2.6;20.8;17.2;2.6;20.9;17.2;0.4;0.3;0.4
5730;Eindhoven;13;Totaal Kenmerken;0.1;18.1;14.2;0.1;18.9;14.2;;;
5731;Eindhoven;13;Sociaal-economische categorie: actief;0.1;19.8;14.9;0.1;21.1;15.6;;;
5732;Eindhoven;13;Sociaal economische categorie: pensioen;;;;;;;;;
5733;Eindhoven;13;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
5734;Eindhoven;13;Eenpersoonshuishoudens;;;;;;;;;
5735;Eindhoven;13;Meerpersoonshuishoudens zonder kinderen;0.0;25.2;18.3;0.0;25.2;18.3;;;
5736;Eindhoven;13;Meerpersoonshuishoudens met kinderen;;;;;;;;;
5737;Eindhoven;13;Leeftijd hoofdkostwinner: tot 45 jaar;0.1;18.8;14.8;0.0;19.1;14.2;;;
5738;Eindhoven;13;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
5739;Eindhoven;13;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5740;Eindhoven;14;Totaal Kenmerken;10.6;24.7;18.3;10.3;25.3;18.7;1.4;0.6;1.1
5741;Eindhoven;14;Sociaal-economische categorie: actief;6.5;28.1;19.9;6.3;28.9;20.5;0.4;0.1;0.3
5742;Eindhoven;14;Sociaal economische categorie: pensioen;2.7;21.4;17.6;2.7;21.4;17.6;0.3;0.2;0.3
5743;Eindhoven;14;Soc. econ. categorie:overige uitkeringen;1.4;15.9;12.3;1.3;16.0;12.4;0.7;0.4;0.5
5744;Eindhoven;14;Eenpersoonshuishoudens;4.4;16.7;16.7;4.1;17.3;17.3;0.8;0.5;0.7
5745;Eindhoven;14;Meerpersoonshuishoudens zonder kinderen;4.1;30.6;20.9;4.1;30.8;21.1;0.3;0.1;0.2
5746;Eindhoven;14;Meerpersoonshuishoudens met kinderen;2.1;29.9;16.4;2.1;30.3;16.6;0.3;0.1;0.2
5747;Eindhoven;14;Leeftijd hoofdkostwinner: tot 45 jaar;4.6;25.2;18.4;4.3;26.3;19.1;0.5;0.1;0.3
5748;Eindhoven;14;Leeftijd hoofdkostwinner: 45-65 jaar;3.7;26.3;18.7;3.6;26.7;18.9;0.6;0.3;0.4
5749;Eindhoven;14;Leeftijd hoofdkostwinner: 65 jr en ouder;2.4;21.3;17.6;2.4;21.3;17.6;0.3;0.2;0.3
5750;Eindhoven;15;Totaal Kenmerken;9.0;21.0;13.8;8.4;22.1;14.5;2.5;0.8;1.8
5751;Eindhoven;15;Sociaal-economische categorie: actief;6.2;23.9;15.6;5.9;25.0;16.2;0.8;0.1;0.5
5752;Eindhoven;15;Sociaal economische categorie: pensioen;0.3;17.9;13.7;0.3;17.9;13.7;0.1;0.1;0.1
5753;Eindhoven;15;Soc. econ. categorie:overige uitkeringen;2.5;14.1;9.5;2.2;15.0;10.1;1.5;0.6;1.2
5754;Eindhoven;15;Eenpersoonshuishoudens;3.1;12.2;12.2;2.7;13.5;13.5;1.0;0.3;0.7
5755;Eindhoven;15;Meerpersoonshuishoudens zonder kinderen;2.0;25.7;17.2;1.9;26.3;17.6;0.3;0.1;0.3
5756;Eindhoven;15;Meerpersoonshuishoudens met kinderen;4.0;25.4;13.4;3.8;26.1;13.7;1.1;0.4;0.7
5757;Eindhoven;15;Leeftijd hoofdkostwinner: tot 45 jaar;7.0;20.9;13.8;6.4;22.3;14.7;1.7;0.5;1.1
5758;Eindhoven;15;Leeftijd hoofdkostwinner: 45-65 jaar;1.8;21.9;14.0;1.7;22.3;14.1;0.7;0.3;0.5
5759;Eindhoven;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.3;16.6;13.1;0.2;17.0;13.4;0.1;0.1;0.1
5760;Eindhoven;16;Totaal Kenmerken;4.6;24.6;18.2;4.4;25.6;19.0;0.6;0.2;0.5
5761;Eindhoven;16;Sociaal-economische categorie: actief;2.8;27.6;19.7;2.6;29.3;20.8;0.2;;0.1
5762;Eindhoven;16;Sociaal economische categorie: pensioen;1.2;21.9;18.0;1.2;21.9;18.0;0.1;0.1;0.1
5763;Eindhoven;16;Soc. econ. categorie:overige uitkeringen;0.6;16.3;12.4;0.6;16.4;12.6;0.3;0.1;0.2
5764;Eindhoven;16;Eenpersoonshuishoudens;2.0;17.2;17.2;1.8;18.5;18.5;0.4;0.2;0.3
5765;Eindhoven;16;Meerpersoonshuishoudens zonder kinderen;1.6;30.5;20.8;1.6;30.9;21.1;0.1;0.0;0.1
5766;Eindhoven;16;Meerpersoonshuishoudens met kinderen;1.0;29.7;16.2;1.0;30.2;16.5;0.1;0.0;0.1
5767;Eindhoven;16;Leeftijd hoofdkostwinner: tot 45 jaar;1.9;25.1;18.3;1.7;27.3;19.8;0.2;;0.1
5768;Eindhoven;16;Leeftijd hoofdkostwinner: 45-65 jaar;1.7;25.7;18.3;1.6;26.2;18.6;0.3;0.1;0.2
5769;Eindhoven;16;Leeftijd hoofdkostwinner: 65 jr en ouder;1.1;21.9;18.2;1.1;21.9;18.2;0.1;0.1;0.1
5770;Eindhoven;17;Totaal Kenmerken;6.0;24.9;18.4;5.9;25.0;18.5;0.8;0.4;0.6
5771;Eindhoven;17;Sociaal-economische categorie: actief;3.7;28.4;20.1;3.7;28.6;20.2;0.2;0.0;0.1
5772;Eindhoven;17;Sociaal economische categorie: pensioen;1.5;20.9;17.3;1.5;20.9;17.3;0.2;0.1;0.2
5773;Eindhoven;17;Soc. econ. categorie:overige uitkeringen;0.8;15.6;12.2;0.8;15.8;12.3;0.4;0.2;0.3
5774;Eindhoven;17;Eenpersoonshuishoudens;2.4;16.3;16.3;2.3;16.4;16.4;0.5;0.3;0.4
5775;Eindhoven;17;Meerpersoonshuishoudens zonder kinderen;2.5;30.6;21.0;2.5;30.7;21.1;0.2;0.1;0.2
5776;Eindhoven;17;Meerpersoonshuishoudens met kinderen;1.1;30.0;16.6;1.1;30.3;16.8;0.2;0.1;0.1
5777;Eindhoven;17;Leeftijd hoofdkostwinner: tot 45 jaar;2.7;25.3;18.5;2.6;25.7;18.7;0.3;0.1;0.2
5778;Eindhoven;17;Leeftijd hoofdkostwinner: 45-65 jaar;2.0;26.9;19.0;2.0;27.0;19.1;0.3;0.2;0.2
5779;Eindhoven;17;Leeftijd hoofdkostwinner: 65 jr en ouder;1.3;20.7;17.1;1.3;20.7;17.1;0.2;0.1;0.2
5780;Eindhoven;18;Totaal Kenmerken;8.1;21.0;13.7;7.5;22.1;14.4;2.2;0.8;1.6
5781;Eindhoven;18;Sociaal-economische categorie: actief;5.5;24.1;15.5;5.2;25.2;16.2;0.7;0.1;0.4
5782;Eindhoven;18;Sociaal economische categorie: pensioen;0.3;16.6;12.9;0.3;16.6;12.9;0.1;0.1;0.1
5783;Eindhoven;18;Soc. econ. categorie:overige uitkeringen;2.3;14.1;9.4;2.0;15.1;10.0;1.4;0.6;1.1
5784;Eindhoven;18;Eenpersoonshuishoudens;2.6;12.2;12.2;2.3;13.5;13.5;0.9;0.3;0.7
5785;Eindhoven;18;Meerpersoonshuishoudens zonder kinderen;1.7;25.0;16.7;1.7;25.7;17.2;0.3;0.1;0.3
5786;Eindhoven;18;Meerpersoonshuishoudens met kinderen;3.7;25.3;13.3;3.5;26.0;13.6;1.1;0.4;0.7
5787;Eindhoven;18;Leeftijd hoofdkostwinner: tot 45 jaar;6.1;20.9;13.7;5.6;22.4;14.6;1.4;0.5;1.0
5788;Eindhoven;18;Leeftijd hoofdkostwinner: 45-65 jaar;1.7;21.8;13.8;1.7;22.1;14.0;0.7;0.3;0.5
5789;Eindhoven;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;15.8;12.4;0.2;16.2;12.7;0.1;0.1;0.1
5790;Eindhoven;19;Totaal Kenmerken;1.0;21.4;15.2;0.9;22.1;15.7;0.2;;0.2
5791;Eindhoven;19;Sociaal-economische categorie: actief;0.8;22.5;15.8;0.7;23.4;16.4;0.1;;0.1
5792;Eindhoven;19;Sociaal economische categorie: pensioen;;;;;;;;;
5793;Eindhoven;19;Soc. econ. categorie:overige uitkeringen;0.2;14.1;11.1;0.1;14.0;11.0;0.1;;0.1
5794;Eindhoven;19;Eenpersoonshuishoudens;0.4;12.6;12.6;0.4;13.3;13.3;0.1;;0.1
5795;Eindhoven;19;Meerpersoonshuishoudens zonder kinderen;0.3;30.2;20.2;0.3;30.7;20.5;;;
5796;Eindhoven;19;Meerpersoonshuishoudens met kinderen;0.3;26.5;14.6;0.3;26.9;14.8;0.1;;0.1
5797;Eindhoven;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.9;20.9;14.8;0.9;21.6;15.4;0.2;;0.2
5798;Eindhoven;19;Leeftijd hoofdkostwinner: 45-65 jaar;0.0;28.3;19.8;0.0;28.3;19.8;;;
5799;Eindhoven;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5800;Eindhoven;20;Totaal Kenmerken;2.6;24.0;14.4;2.5;24.5;14.7;0.6;0.2;0.5
5801;Eindhoven;20;Sociaal-economische categorie: actief;1.7;27.5;16.2;1.7;27.9;16.4;0.2;0.0;0.1
5802;Eindhoven;20;Sociaal economische categorie: pensioen;0.1;15.9;11.4;0.1;15.9;11.4;0.1;;0.0
5803;Eindhoven;20;Soc. econ. categorie:overige uitkeringen;0.8;17.0;10.8;0.7;17.5;11.1;0.4;0.2;0.3
5804;Eindhoven;20;Eenpersoonshuishoudens;0.5;12.4;12.4;0.5;12.9;12.9;0.2;;0.1
5805;Eindhoven;20;Meerpersoonshuishoudens zonder kinderen;0.6;25.7;16.6;0.6;26.0;16.8;0.1;0.0;0.1
5806;Eindhoven;20;Meerpersoonshuishoudens met kinderen;1.4;27.6;14.2;1.4;28.0;14.4;0.3;0.1;0.2
5807;Eindhoven;20;Leeftijd hoofdkostwinner: tot 45 jaar;2.0;24.8;14.8;1.9;25.5;15.1;0.4;0.1;0.3
5808;Eindhoven;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.6;21.8;13.6;0.5;21.9;13.7;0.2;0.1;0.2
5809;Eindhoven;20;Leeftijd hoofdkostwinner: 65 jr en ouder;0.0;12.6;9.9;0.0;12.6;9.9;;;
5810;Eindhoven;21;Totaal Kenmerken;1.1;21.7;12.9;1.1;22.3;13.2;0.4;0.2;0.3
5811;Eindhoven;21;Sociaal-economische categorie: actief;0.7;25.3;14.9;0.7;26.0;15.3;0.1;;0.0
5812;Eindhoven;21;Sociaal economische categorie: pensioen;0.1;16.8;10.6;0.1;16.8;10.6;0.0;;0.0
5813;Eindhoven;21;Soc. econ. categorie:overige uitkeringen;0.4;15.9;9.7;0.4;16.3;9.9;0.3;0.2;0.2
5814;Eindhoven;21;Eenpersoonshuishoudens;0.3;11.8;11.8;0.2;12.7;12.7;0.1;;0.1
5815;Eindhoven;21;Meerpersoonshuishoudens zonder kinderen;0.2;22.3;14.8;0.2;22.7;15.0;0.1;0.0;0.1
5816;Eindhoven;21;Meerpersoonshuishoudens met kinderen;0.6;25.6;12.7;0.6;25.7;12.7;0.2;0.1;0.1
5817;Eindhoven;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.8;21.9;13.1;0.8;22.6;13.5;0.3;0.1;0.2
5818;Eindhoven;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;22.6;12.7;0.2;22.7;12.7;0.1;0.1;0.1
5819;Eindhoven;21;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;14.9;10.5;0.1;14.9;10.5;0.0;;0.0
5820;Eindhoven;22;Totaal Kenmerken;1.4;22.9;15.9;1.4;23.4;16.2;0.3;0.1;0.2
5821;Eindhoven;22;Sociaal-economische categorie: actief;1.0;26.5;17.8;1.0;26.7;18.0;0.1;;
5822;Eindhoven;22;Sociaal economische categorie: pensioen;0.1;18.0;15.1;0.1;18.0;15.1;;;
5823;Eindhoven;22;Soc. econ. categorie:overige uitkeringen;0.3;13.0;10.1;0.3;13.6;10.5;0.2;0.1;0.1
5824;Eindhoven;22;Eenpersoonshuishoudens;0.5;14.5;14.5;0.5;14.9;14.9;0.2;0.1;0.1
5825;Eindhoven;22;Meerpersoonshuishoudens zonder kinderen;0.3;29.6;19.9;0.3;29.8;20.0;;;
5826;Eindhoven;22;Meerpersoonshuishoudens met kinderen;0.5;27.6;15.0;0.5;28.1;15.3;0.1;0.0;0.1
5827;Eindhoven;22;Leeftijd hoofdkostwinner: tot 45 jaar;1.0;22.8;15.8;0.9;23.3;16.2;0.2;;0.1
5828;Eindhoven;22;Leeftijd hoofdkostwinner: 45-65 jaar;0.3;24.6;16.5;0.3;24.9;16.6;0.1;;0.1
5829;Eindhoven;22;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;17.4;14.9;0.1;17.4;14.9;;;
5830;Eindhoven;23;Totaal Kenmerken;0.9;18.8;13.8;0.8;20.5;15.0;0.2;0.1;0.2
5831;Eindhoven;23;Sociaal-economische categorie: actief;0.7;20.6;15.0;0.6;22.5;16.3;0.1;;0.1
5832;Eindhoven;23;Sociaal economische categorie: pensioen;;;;;;;;;
5833;Eindhoven;23;Soc. econ. categorie:overige uitkeringen;0.1;10.7;8.3;0.1;11.3;8.6;0.1;;0.1
5834;Eindhoven;23;Eenpersoonshuishoudens;0.4;12.6;12.6;0.3;14.3;14.3;0.1;;0.1
5835;Eindhoven;23;Meerpersoonshuishoudens zonder kinderen;0.2;25.4;17.5;0.2;26.0;17.8;;;
5836;Eindhoven;23;Meerpersoonshuishoudens met kinderen;0.3;22.4;12.4;0.2;24.0;13.2;0.1;;0.0
5837;Eindhoven;23;Leeftijd hoofdkostwinner: tot 45 jaar;0.7;17.9;13.5;0.6;19.8;14.8;0.1;;0.1
5838;Eindhoven;23;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;22.4;15.1;0.2;23.2;15.6;0.1;;
5839;Eindhoven;23;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5840;Eindhoven;24;Totaal Kenmerken;3.0;17.9;12.8;2.7;19.7;14.0;0.9;0.2;0.6
5841;Eindhoven;24;Sociaal-economische categorie: actief;2.1;20.3;14.4;1.9;22.0;15.5;0.4;0.1;0.2
5842;Eindhoven;24;Sociaal economische categorie: pensioen;0.1;24.2;18.7;0.1;24.2;18.7;;;
5843;Eindhoven;24;Soc. econ. categorie:overige uitkeringen;0.9;11.6;8.3;0.7;13.1;9.3;0.5;0.1;0.4
5844;Eindhoven;24;Eenpersoonshuishoudens;1.3;11.2;11.2;1.1;13.1;13.1;0.4;0.1;0.3
5845;Eindhoven;24;Meerpersoonshuishoudens zonder kinderen;0.6;25.0;17.2;0.6;26.4;18.2;0.1;;0.1
5846;Eindhoven;24;Meerpersoonshuishoudens met kinderen;1.1;22.0;12.1;1.0;23.0;12.6;0.4;0.1;0.3
5847;Eindhoven;24;Leeftijd hoofdkostwinner: tot 45 jaar;2.5;17.5;12.7;2.2;19.5;14.1;0.7;0.1;0.4
5848;Eindhoven;24;Leeftijd hoofdkostwinner: 45-65 jaar;0.5;19.7;12.7;0.5;20.1;13.0;0.2;0.1;0.2
5849;Eindhoven;24;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;21.2;16.0;0.1;23.7;17.9;;;
5850;'s-Hertogenbosch;10;Totaal Kenmerken;55.9;26.2;18.5;54.9;26.5;18.7;6.7;3.2;4.9
5851;'s-Hertogenbosch;10;Sociaal-economische categorie: actief;37.2;29.8;20.2;36.8;30.1;20.4;1.9;0.4;1.2
5852;'s-Hertogenbosch;10;Sociaal economische categorie: pensioen;12.0;20.4;16.7;12.0;20.4;16.7;1.7;1.1;1.3
5853;'s-Hertogenbosch;10;Soc. econ. categorie:overige uitkeringen;6.7;17.0;12.5;6.2;17.3;12.6;3.1;1.7;2.4
5854;'s-Hertogenbosch;10;Eenpersoonshuishoudens;19.3;16.0;16.0;18.7;16.3;16.3;3.8;1.9;2.8
5855;'s-Hertogenbosch;10;Meerpersoonshuishoudens zonder kinderen;21.8;32.0;21.9;21.7;32.1;21.9;1.0;0.4;0.9
5856;'s-Hertogenbosch;10;Meerpersoonshuishoudens met kinderen;14.8;31.0;16.8;14.6;31.2;16.9;1.9;0.8;1.3
5857;'s-Hertogenbosch;10;Leeftijd hoofdkostwinner: tot 45 jaar;27.4;26.4;18.2;26.7;26.9;18.5;3.1;1.0;2.1
5858;'s-Hertogenbosch;10;Leeftijd hoofdkostwinner: 45-65 jaar;17.9;29.4;19.9;17.7;29.5;20.0;2.1;1.1;1.6
5859;'s-Hertogenbosch;10;Leeftijd hoofdkostwinner: 65 jr en ouder;10.6;20.4;16.8;10.6;20.4;16.8;1.5;1.0;1.2
5860;'s-Hertogenbosch;11;Totaal Kenmerken;47.3;26.6;18.9;46.7;26.8;19.0;5.0;2.4;3.7
5861;'s-Hertogenbosch;11;Sociaal-economische categorie: actief;31.5;30.1;20.5;31.3;30.3;20.7;1.5;0.3;1.0
5862;'s-Hertogenbosch;11;Sociaal economische categorie: pensioen;10.9;20.5;16.8;10.9;20.5;16.8;1.4;0.9;1.1
5863;'s-Hertogenbosch;11;Soc. econ. categorie:overige uitkeringen;4.9;17.5;13.1;4.6;17.6;13.2;2.1;1.1;1.6
5864;'s-Hertogenbosch;11;Eenpersoonshuishoudens;16.5;16.3;16.3;16.1;16.5;16.5;3.1;1.6;2.3
5865;'s-Hertogenbosch;11;Meerpersoonshuishoudens zonder kinderen;19.1;32.2;22.1;19.0;32.3;22.1;0.8;0.3;0.7
