ID;Geslacht;LeeftijdBeginPeriode;ArbeidsmarktpositieEindePeriode;Perioden;TotaleBevolkingBeginPeriode_1;WerkzaamBeginPeriode_2;NietWerkzaamBeginPeriode_3;ImmigratieGeboorteTijdensPeriode_4
7497;Mannen;85;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.2;0.1;0.0;0.0
7498;Mannen;85;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.2;0.2;0.0;0.0
7499;Mannen;85;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.2;0.2;0.0;0.0
7500;Mannen;85;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.2;0.2;0.0;0.0
7501;Mannen;85;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.2;0.1;0.0;0.0
7502;Mannen;85;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.2;0.2;0.0;0.0
7503;Mannen;85;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.2;0.2;0.1;0.0
7504;Mannen;85;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.3;0.2;0.1;0.0
7505;Mannen;85;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.3;0.3;0.0;0.0
7506;Mannen;85;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;12.1;0.0;12.0;0.0
7507;Mannen;85;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;12.1;0.1;12.1;0.0
7508;Mannen;85;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;12.5;0.0;12.4;0.0
7509;Mannen;85;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;12.3;0.0;12.3;0.0
7510;Mannen;85;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;11.8;0.1;11.7;0.0
7511;Mannen;85;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;16.7;0.0;16.6;0.0
7512;Mannen;85;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;15.8;0.1;15.7;0.0
7513;Mannen;85;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;16.6;0.1;16.5;0.0
7514;Mannen;85;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;17.2;0.1;17.1;0.0
7515;Mannen;85;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;2.0;0.0;2.0;0.0
7516;Mannen;85;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.9;0.0;1.9;0.0
7517;Mannen;85;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;2.0;0.0;1.9;0.0
7518;Mannen;85;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.9;0.0;1.9;0.0
7519;Mannen;85;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.7;0.0;1.7;0.0
7520;Mannen;85;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;2.3;0.0;2.3;0.0
7521;Mannen;85;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;2.2;0.0;2.2;0.0
7522;Mannen;85;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;2.1;0.0;2.1;0.0
7523;Mannen;85;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;2.3;0.0;2.3;0.0
7524;Mannen;86;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;12.8;0.2;12.6;0.0
7525;Mannen;86;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;12.3;0.2;12.1;0.0
7526;Mannen;86;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;12.3;0.2;12.1;0.0
7527;Mannen;86;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;12.7;0.2;12.5;0.0
7528;Mannen;86;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;12.5;0.2;12.3;0.0
7529;Mannen;86;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;12.0;0.2;11.8;0.0
7530;Mannen;86;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;16.9;0.2;16.7;0.0
7531;Mannen;86;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;16.0;0.2;15.8;0.0
7532;Mannen;86;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;17.0;0.3;16.6;0.0
7533;Mannen;86;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.2;0.1;0.0;0.0
7534;Mannen;86;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.1;0.1;0.0;0.0
7535;Mannen;86;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.2;0.2;0.0;0.0
7536;Mannen;86;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.2;0.1;0.0;0.0
7537;Mannen;86;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.1;0.1;0.0;0.0
7538;Mannen;86;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.1;0.1;0.0;0.0
7539;Mannen;86;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.2;0.2;0.0;0.0
7540;Mannen;86;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.3;0.2;0.1;0.0
7541;Mannen;86;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.2;0.2;0.0;0.0
7542;Mannen;86;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;10.7;0.0;10.7;0.0
7543;Mannen;86;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;10.4;0.0;10.4;0.0
7544;Mannen;86;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;10.4;0.0;10.4;0.0
7545;Mannen;86;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;10.6;0.0;10.6;0.0
7546;Mannen;86;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;10.6;0.0;10.6;0.0
7547;Mannen;86;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;10.2;0.0;10.2;0.0
7548;Mannen;86;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;14.4;0.1;14.3;0.0
7549;Mannen;86;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;13.8;0.0;13.8;0.0
7550;Mannen;86;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;14.6;0.1;14.5;0.0
7551;Mannen;86;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.9;0.0;1.9;0.0
7552;Mannen;86;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.7;0.0;1.7;0.0
7553;Mannen;86;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.8;0.0;1.8;0.0
7554;Mannen;86;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.9;0.0;1.9;0.0
7555;Mannen;86;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.7;0.0;1.7;0.0
7556;Mannen;86;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.6;0.0;1.6;0.0
7557;Mannen;86;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;2.3;0.0;2.3;0.0
7558;Mannen;86;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.9;0.0;1.9;0.0
7559;Mannen;86;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;2.2;0.0;2.1;0.0
7560;Mannen;87;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;10.5;0.2;10.4;0.0
7561;Mannen;87;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;10.9;0.2;10.7;0.0
7562;Mannen;87;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;10.6;0.1;10.4;0.0
7563;Mannen;87;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;10.6;0.2;10.4;0.0
7564;Mannen;87;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;10.8;0.2;10.6;0.0
7565;Mannen;87;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;10.7;0.1;10.6;0.0
7566;Mannen;87;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;10.3;0.1;10.2;0.0
7567;Mannen;87;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;14.6;0.2;14.4;0.0
7568;Mannen;87;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;14.1;0.3;13.8;0.0
7569;Mannen;87;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.1;0.1;0.0;0.0
7570;Mannen;87;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.1;0.1;0.0;0.0
7571;Mannen;87;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.1;0.1;0.0;0.0
7572;Mannen;87;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.1;0.1;0.0;0.0
7573;Mannen;87;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.1;0.1;0.0;0.0
7574;Mannen;87;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.1;0.1;0.0;0.0
7575;Mannen;87;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.1;0.1;0.0;0.0
7576;Mannen;87;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.2;0.1;0.1;0.0
7577;Mannen;87;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.1;0.1;0.0;0.0
7578;Mannen;87;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;8.7;0.0;8.7;0.0
7579;Mannen;87;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;9.0;0.0;9.0;0.0
7580;Mannen;87;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;8.8;0.0;8.8;0.0
7581;Mannen;87;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;8.7;0.0;8.7;0.0
7582;Mannen;87;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;9.0;0.0;9.0;0.0
7583;Mannen;87;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;9.0;0.0;9.0;0.0
7584;Mannen;87;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;8.7;0.0;8.7;0.0
7585;Mannen;87;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;12.3;0.0;12.3;0.0
7586;Mannen;87;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;12.1;0.1;12.0;0.0
7587;Mannen;87;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.7;0.0;1.7;0.0
7588;Mannen;87;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.8;0.0;1.7;0.0
7589;Mannen;87;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.7;0.0;1.7;0.0
7590;Mannen;87;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.7;0.0;1.7;0.0
7591;Mannen;87;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.7;0.0;1.6;0.0
7592;Mannen;87;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.7;0.0;1.7;0.0
7593;Mannen;87;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.5;0.0;1.5;0.0
7594;Mannen;87;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;2.1;0.0;2.0;0.0
7595;Mannen;87;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.9;0.0;1.9;0.0
7596;Mannen;88;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;8.5;0.1;8.3;0.0
7597;Mannen;88;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;8.8;0.1;8.7;0.0
7598;Mannen;88;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;9.1;0.1;9.0;0.0
7599;Mannen;88;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;8.9;0.1;8.8;0.0
7600;Mannen;88;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;8.9;0.1;8.7;0.0
7601;Mannen;88;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;9.1;0.1;9.0;0.0
7602;Mannen;88;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;9.1;0.1;9.0;0.0
7603;Mannen;88;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;8.8;0.1;8.7;0.0
7604;Mannen;88;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;12.5;0.2;12.3;0.0
7605;Mannen;88;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.1;0.1;0.0;0.0
7606;Mannen;88;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.1;0.1;0.0;0.0
7607;Mannen;88;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.1;0.1;0.0;0.0
7608;Mannen;88;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.1;0.1;0.0;0.0
7609;Mannen;88;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.1;0.1;0.0;0.0
7610;Mannen;88;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.1;0.1;0.0;0.0
7611;Mannen;88;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.1;0.1;0.0;0.0
7612;Mannen;88;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.1;0.1;0.0;0.0
7613;Mannen;88;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.1;0.1;0.0;0.0
7614;Mannen;88;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;6.8;0.0;6.8;0.0
7615;Mannen;88;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;7.2;0.0;7.2;0.0
7616;Mannen;88;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;7.4;0.0;7.4;0.0
7617;Mannen;88;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;7.3;0.0;7.2;0.0
7618;Mannen;88;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;7.3;0.0;7.2;0.0
7619;Mannen;88;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;7.5;0.0;7.5;0.0
7620;Mannen;88;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;7.5;0.0;7.5;0.0
7621;Mannen;88;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;7.3;0.0;7.3;0.0
7622;Mannen;88;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;10.4;0.1;10.3;0.0
7623;Mannen;88;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.5;0.0;1.5;0.0
7624;Mannen;88;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.5;0.0;1.5;0.0
7625;Mannen;88;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.6;0.0;1.6;0.0
7626;Mannen;88;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.5;0.0;1.5;0.0
7627;Mannen;88;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.5;0.0;1.5;0.0
7628;Mannen;88;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.5;0.0;1.5;0.0
7629;Mannen;88;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.5;0.0;1.5;0.0
7630;Mannen;88;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.4;0.0;1.4;0.0
7631;Mannen;88;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;2.0;0.0;2.0;0.0
7632;Mannen;89;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;6.5;0.1;6.4;0.0
7633;Mannen;89;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;6.9;0.1;6.9;0.0
7634;Mannen;89;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;7.3;0.1;7.2;0.0
7635;Mannen;89;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;7.5;0.1;7.4;0.0
7636;Mannen;89;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;7.3;0.1;7.3;0.0
7637;Mannen;89;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;7.4;0.1;7.3;0.0
7638;Mannen;89;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;7.6;0.1;7.5;0.0
7639;Mannen;89;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;7.6;0.1;7.5;0.0
7640;Mannen;89;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;7.4;0.1;7.3;0.0
7641;Mannen;89;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.1;0.1;0.0;0.0
7642;Mannen;89;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.1;0.1;0.0;0.0
7643;Mannen;89;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.1;0.1;0.0;0.0
7644;Mannen;89;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.1;0.1;0.0;0.0
7645;Mannen;89;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
7646;Mannen;89;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.1;0.1;0.0;0.0
7647;Mannen;89;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.1;0.1;0.0;0.0
7648;Mannen;89;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.1;0.1;0.0;0.0
7649;Mannen;89;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
7650;Mannen;89;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;5.2;0.0;5.2;0.0
7651;Mannen;89;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;5.6;0.0;5.5;0.0
7652;Mannen;89;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;5.9;0.0;5.9;0.0
7653;Mannen;89;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;6.0;0.0;6.0;0.0
7654;Mannen;89;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;5.8;0.0;5.8;0.0
7655;Mannen;89;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;5.9;0.0;5.9;0.0
7656;Mannen;89;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;6.2;0.0;6.2;0.0
7657;Mannen;89;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;6.2;0.0;6.2;0.0
7658;Mannen;89;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;6.1;0.0;6.1;0.0
7659;Mannen;89;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.2;0.0;1.2;0.0
7660;Mannen;89;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.3;0.0;1.3;0.0
7661;Mannen;89;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.4;0.0;1.4;0.0
7662;Mannen;89;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.4;0.0;1.4;0.0
7663;Mannen;89;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.5;0.0;1.4;0.0
7664;Mannen;89;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.4;0.0;1.4;0.0
7665;Mannen;89;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.3;0.0;1.3;0.0
7666;Mannen;89;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.3;0.0;1.3;0.0
7667;Mannen;89;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.3;0.0;1.3;0.0
7668;Mannen;90;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;5.3;0.1;5.2;0.0
7669;Mannen;90;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;5.3;0.1;5.2;0.0
7670;Mannen;90;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;5.6;0.1;5.6;0.0
7671;Mannen;90;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;5.9;0.1;5.9;0.0
7672;Mannen;90;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;6.1;0.1;6.0;0.0
7673;Mannen;90;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;5.9;0.0;5.8;0.0
7674;Mannen;90;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;6.0;0.1;5.9;0.0
7675;Mannen;90;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;6.3;0.1;6.2;0.0
7676;Mannen;90;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;6.3;0.1;6.2;0.0
7677;Mannen;90;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.1;0.0;0.0;0.0
7678;Mannen;90;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7679;Mannen;90;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7680;Mannen;90;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.1;0.0;0.0;0.0
7681;Mannen;90;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.1;0.1;0.0;0.0
7682;Mannen;90;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
7683;Mannen;90;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.1;0.0;0.0;0.0
7684;Mannen;90;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0
7685;Mannen;90;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.1;0.0;0.0;0.0
7686;Mannen;90;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;4.1;0.0;4.1;0.0
7687;Mannen;90;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;4.2;0.0;4.1;0.0
7688;Mannen;90;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;4.4;0.0;4.4;0.0
7689;Mannen;90;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;4.7;0.0;4.7;0.0
7690;Mannen;90;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;4.8;0.0;4.8;0.0
7691;Mannen;90;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;4.7;0.0;4.7;0.0
7692;Mannen;90;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;4.8;0.0;4.7;0.0
7693;Mannen;90;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;5.0;0.0;5.0;0.0
7694;Mannen;90;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;5.1;0.0;5.0;0.0
7695;Mannen;90;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.1;0.0;1.1;0.0
7696;Mannen;90;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.1;0.0;1.1;0.0
7697;Mannen;90;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.2;0.0;1.1;0.0
7698;Mannen;90;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.2;0.0;1.2;0.0
7699;Mannen;90;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.2;0.0;1.2;0.0
7700;Mannen;90;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.2;0.0;1.2;0.0
7701;Mannen;90;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.2;0.0;1.2;0.0
7702;Mannen;90;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.2;0.0;1.2;0.0
7703;Mannen;90;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.2;0.0;1.2;0.0
7704;Mannen;91;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;4.0;0.0;4.0;0.0
7705;Mannen;91;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;4.1;0.1;4.1;0.0
7706;Mannen;91;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;4.2;0.0;4.2;0.0
7707;Mannen;91;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;4.5;0.0;4.4;0.0
7708;Mannen;91;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;4.7;0.1;4.7;0.0
7709;Mannen;91;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;4.8;0.1;4.8;0.0
7710;Mannen;91;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;4.7;0.0;4.7;0.0
7711;Mannen;91;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;4.8;0.1;4.8;0.0
7712;Mannen;91;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;5.1;0.1;5.0;0.0
7713;Mannen;91;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
7714;Mannen;91;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7715;Mannen;91;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7716;Mannen;91;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
7717;Mannen;91;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
7718;Mannen;91;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
7719;Mannen;91;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
7720;Mannen;91;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0
7721;Mannen;91;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
7722;Mannen;91;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;3.0;0.0;3.0;0.0
7723;Mannen;91;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;3.2;0.0;3.2;0.0
7724;Mannen;91;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;3.2;0.0;3.2;0.0
7725;Mannen;91;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;3.4;0.0;3.4;0.0
7726;Mannen;91;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;3.7;0.0;3.7;0.0
7727;Mannen;91;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;3.7;0.0;3.7;0.0
7728;Mannen;91;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;3.7;0.0;3.7;0.0
7729;Mannen;91;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;3.7;0.0;3.7;0.0
7730;Mannen;91;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;4.0;0.0;4.0;0.0
7731;Mannen;91;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.9;0.0;0.9;0.0
7732;Mannen;91;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.9;0.0;0.9;0.0
7733;Mannen;91;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.9;0.0;0.9;0.0
