ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoon;Herkomstland;GeboortelandOuders;Perioden;PersonenMetVoorziening_1
8495;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023 december;
8496;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 januari;
8497;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 februari;
8498;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 maart;
8499;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 april;
8500;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 mei;
8501;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 juni;
8502;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 juli;
8503;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 augustus;
8504;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024 september;
8505;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 januari;20.0
8506;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 februari;30.0
8507;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 maart;20.0
8508;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 april;20.0
8509;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 mei;20.0
8510;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 juni;50.0
8511;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 juli;30.0
8512;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 augustus;40.0
8513;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 september;30.0
8514;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 oktober;20.0
8515;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 november;20.0
8516;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023 december;130.0
8517;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 januari;40.0
8518;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 februari;30.0
8519;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 maart;30.0
8520;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 april;30.0
8521;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 mei;30.0
8522;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 juni;60.0
8523;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 juli;40.0
8524;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 augustus;40.0
8525;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2024 september;30.0
8526;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 januari;40.0
8527;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 februari;30.0
8528;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 maart;40.0
8529;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 april;30.0
8530;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 mei;30.0
8531;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 juni;50.0
8532;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 juli;40.0
8533;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 augustus;30.0
8534;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 september;20.0
8535;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 oktober;40.0
8536;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 november;30.0
8537;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 december;150.0
8538;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 januari;30.0
8539;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 februari;40.0
8540;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 maart;50.0
8541;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 april;30.0
8542;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 mei;30.0
8543;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 juni;50.0
8544;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 juli;40.0
8545;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 augustus;40.0
8546;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Geboren buiten Nederland;2024 september;40.0
8547;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 januari;
8548;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 februari;
8549;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 maart;
8550;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 april;
8551;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 mei;
8552;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 juni;
8553;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 juli;
8554;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 augustus;
8555;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 september;
8556;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 oktober;
8557;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 november;
8558;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2023 december;
8559;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 januari;
8560;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 februari;
8561;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 maart;
8562;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 april;
8563;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 mei;
8564;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 juni;
8565;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 juli;
8566;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 augustus;
8567;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Europa (exclusief Nederland);Onbekend;2024 september;
8568;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 januari;250.0
8569;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 februari;230.0
8570;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 maart;240.0
8571;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 april;210.0
8572;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 mei;210.0
8573;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 juni;460.0
8574;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 juli;280.0
8575;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 augustus;320.0
8576;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 september;280.0
8577;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 oktober;330.0
8578;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 november;310.0
8579;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2023 december;1230.0
8580;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 januari;330.0
8581;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 februari;260.0
8582;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 maart;340.0
8583;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 april;280.0
8584;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 mei;260.0
8585;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 juni;490.0
8586;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 juli;290.0
8587;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 augustus;380.0
8588;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Totaal;2024 september;330.0
8589;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 januari;80.0
8590;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 februari;70.0
8591;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 maart;70.0
8592;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 april;60.0
8593;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 mei;70.0
8594;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 juni;130.0
8595;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 juli;80.0
8596;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 augustus;100.0
8597;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 september;80.0
8598;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 oktober;80.0
8599;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 november;70.0
8600;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2023 december;400.0
8601;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 januari;100.0
8602;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 februari;80.0
8603;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 maart;100.0
8604;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 april;90.0
8605;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 mei;90.0
8606;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 juni;150.0
8607;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 juli;90.0
8608;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 augustus;120.0
8609;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in Nederland;2024 september;100.0
8610;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 januari;
8611;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 februari;
8612;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 maart;
8613;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 april;
8614;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 mei;
8615;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 juni;
8616;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 juli;
8617;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 augustus;
8618;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 september;
8619;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 oktober;
8620;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 november;
8621;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2023 december;
8622;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 januari;
8623;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 februari;
8624;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 maart;
8625;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 april;
8626;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 mei;
8627;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 juni;
8628;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 juli;
8629;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 augustus;
8630;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouders in NL;2024 september;
8631;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 januari;80.0
8632;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 februari;70.0
8633;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 maart;70.0
8634;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 april;60.0
8635;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 mei;70.0
8636;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 juni;130.0
8637;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 juli;80.0
8638;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 augustus;100.0
8639;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 september;80.0
8640;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 oktober;80.0
8641;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 november;70.0
8642;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023 december;400.0
8643;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 januari;100.0
8644;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 februari;80.0
8645;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 maart;100.0
