ID;Geslacht;Persoonskenmerken;GeregistreerdWerkzoekendeBijUWV;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;Deeltijd_7;MinderDan20UurPerWeek_8;MinderDan12UurPerWeek_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;Voltijd_12;Onbekend_13;NietBeroepsbevolking_14;BeschikbaarNietGezocht_15;NietGezochtVanwegeOntmoediging_16;NietGezochtVanwegeAndereReden_17;GezochtNietBeschikbaar_18;NietGezochtNietBeschikbaar_19;WilWerken_20;WilOfKanNietWerken_21;VanwegeZorgGezinHuishouden_22;VanwegeOpleidingStudie_23;VanwegeVutPensioenHogeLeeftijd_24;VanwegeZiekteArbeidsongeschiktheid_25;VanwegeAndereRedenen_26
7110;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2019 1e kwartaal;157.0;78.0;11.0;67.0;79.0;21.0;8.0;1.0;0.0;0.0;7.0;12.0;2.0;58.0;7.0;4.0;3.0;8.0;43.0;6.0;37.0;1.0;2.0;3.0;30.0;2.0
7111;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2019 2e kwartaal;137.0;57.0;8.0;49.0;80.0;21.0;10.0;2.0;1.0;2.0;7.0;11.0;1.0;59.0;7.0;2.0;4.0;6.0;46.0;7.0;39.0;0.0;2.0;3.0;30.0;4.0
7112;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2019 3e kwartaal;155.0;74.0;13.0;61.0;81.0;20.0;11.0;1.0;0.0;1.0;10.0;9.0;1.0;61.0;6.0;2.0;4.0;10.0;45.0;7.0;38.0;1.0;2.0;2.0;30.0;3.0
7113;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2019 4e kwartaal;151.0;71.0;14.0;58.0;80.0;19.0;9.0;2.0;0.0;2.0;7.0;9.0;1.0;61.0;10.0;5.0;5.0;6.0;45.0;7.0;38.0;1.0;3.0;2.0;29.0;4.0
7114;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2019;150.0;70.0;11.0;59.0;80.0;20.0;9.0;1.0;0.0;1.0;8.0;10.0;1.0;60.0;7.0;3.0;4.0;8.0;45.0;7.0;38.0;1.0;2.0;2.0;30.0;3.0
7115;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2020 1e kwartaal;148.0;63.0;11.0;52.0;85.0;15.0;5.0;0.0;0.0;0.0;5.0;8.0;1.0;70.0;10.0;2.0;8.0;8.0;52.0;13.0;39.0;1.0;3.0;3.0;29.0;3.0
7116;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2020 2e kwartaal;150.0;62.0;10.0;52.0;88.0;19.0;5.0;0.0;0.0;0.0;4.0;14.0;0.0;70.0;12.0;5.0;7.0;6.0;53.0;9.0;43.0;1.0;3.0;4.0;31.0;5.0
7117;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2020 3e kwartaal;153.0;67.0;12.0;55.0;86.0;20.0;6.0;1.0;0.0;1.0;5.0;14.0;0.0;67.0;9.0;4.0;5.0;7.0;50.0;7.0;43.0;1.0;4.0;2.0;32.0;4.0
7118;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2020 4e kwartaal;155.0;67.0;12.0;55.0;88.0;21.0;9.0;1.0;0.0;1.0;8.0;12.0;0.0;66.0;9.0;5.0;4.0;10.0;48.0;8.0;39.0;1.0;3.0;3.0;29.0;3.0
7119;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2020;151.0;65.0;11.0;53.0;87.0;19.0;6.0;1.0;0.0;0.0;5.0;12.0;1.0;68.0;10.0;4.0;6.0;8.0;51.0;9.0;41.0;1.0;3.0;3.0;30.0;4.0
7120;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2021 1e kwartaal;125.0;54.0;7.0;47.0;71.0;18.0;11.0;2.0;0.0;2.0;8.0;7.0;0.0;54.0;4.0;1.0;4.0;2.0;47.0;;;0.0;3.0;4.0;37.0;2.0
7121;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2021 2e kwartaal;133.0;50.0;5.0;44.0;83.0;18.0;6.0;1.0;0.0;1.0;5.0;11.0;1.0;65.0;6.0;1.0;5.0;6.0;53.0;;;3.0;4.0;4.0;37.0;5.0
7122;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2021 3e kwartaal;124.0;53.0;7.0;47.0;71.0;11.0;6.0;1.0;0.0;0.0;5.0;5.0;0.0;60.0;7.0;2.0;5.0;4.0;49.0;;;1.0;3.0;4.0;35.0;6.0
7123;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2021 4e kwartaal;121.0;50.0;5.0;45.0;71.0;14.0;8.0;1.0;0.0;1.0;6.0;6.0;1.0;58.0;4.0;0.0;4.0;4.0;49.0;;;2.0;4.0;4.0;36.0;4.0
7124;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2021;126.0;52.0;6.0;46.0;74.0;15.0;7.0;1.0;0.0;1.0;6.0;7.0;1.0;59.0;5.0;1.0;5.0;4.0;50.0;;;1.0;4.0;4.0;36.0;4.0
7125;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2022 1e kwartaal;120.0;50.0;5.0;45.0;71.0;14.0;5.0;1.0;1.0;1.0;4.0;8.0;1.0;57.0;6.0;2.0;4.0;3.0;48.0;;;2.0;3.0;3.0;36.0;5.0
7126;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2022 2e kwartaal;119.0;48.0;3.0;45.0;71.0;12.0;6.0;1.0;0.0;0.0;6.0;4.0;2.0;59.0;7.0;2.0;5.0;3.0;48.0;;;2.0;4.0;3.0;38.0;2.0
7127;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2022 3e kwartaal;121.0;49.0;4.0;45.0;72.0;14.0;8.0;0.0;0.0;0.0;8.0;5.0;1.0;58.0;3.0;0.0;3.0;4.0;50.0;;;1.0;3.0;4.0;39.0;3.0
7128;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2022 4e kwartaal;123.0;49.0;5.0;44.0;74.0;14.0;7.0;1.0;0.0;1.0;6.0;7.0;0.0;60.0;5.0;1.0;4.0;5.0;51.0;;;2.0;4.0;2.0;41.0;2.0
7129;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2022;121.0;49.0;4.0;45.0;72.0;14.0;7.0;1.0;0.0;1.0;6.0;6.0;1.0;58.0;5.0;1.0;4.0;4.0;49.0;;;2.0;4.0;3.0;38.0;3.0
7130;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2023 1e kwartaal;125.0;54.0;5.0;48.0;72.0;16.0;7.0;1.0;0.0;1.0;7.0;7.0;1.0;56.0;4.0;1.0;3.0;4.0;48.0;;;1.0;3.0;2.0;40.0;2.0
7131;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2023 2e kwartaal;121.0;49.0;5.0;45.0;71.0;13.0;7.0;1.0;0.0;1.0;6.0;6.0;1.0;58.0;4.0;1.0;2.0;4.0;50.0;;;1.0;4.0;1.0;40.0;3.0
7132;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2023 3e kwartaal;122.0;49.0;3.0;46.0;73.0;12.0;7.0;0.0;0.0;0.0;7.0;5.0;1.0;61.0;5.0;1.0;4.0;5.0;51.0;;;1.0;4.0;3.0;39.0;4.0
7133;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2023 4e kwartaal;128.0;53.0;6.0;47.0;74.0;13.0;8.0;1.0;0.0;1.0;7.0;4.0;1.0;62.0;6.0;2.0;3.0;5.0;51.0;;;1.0;3.0;3.0;42.0;2.0
7134;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2023;124.0;51.0;5.0;46.0;73.0;13.0;7.0;1.0;0.0;1.0;6.0;6.0;1.0;59.0;5.0;1.0;3.0;5.0;50.0;;;1.0;3.0;2.0;40.0;3.0
7135;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2024 1e kwartaal;129.0;52.0;4.0;48.0;78.0;12.0;7.0;0.0;0.0;0.0;6.0;5.0;0.0;66.0;5.0;0.0;5.0;5.0;56.0;;;2.0;5.0;3.0;43.0;3.0
7136;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2024 2e kwartaal;128.0;46.0;3.0;43.0;82.0;13.0;7.0;0.0;0.0;0.0;7.0;4.0;1.0;69.0;5.0;1.0;5.0;5.0;59.0;;;2.0;6.0;4.0;44.0;4.0
7137;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2024 3e kwartaal;134.0;48.0;4.0;44.0;85.0;14.0;8.0;1.0;1.0;0.0;8.0;5.0;1.0;71.0;4.0;0.0;4.0;4.0;63.0;;;1.0;5.0;4.0;49.0;4.0
7138;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2024 4e kwartaal;130.0;51.0;4.0;47.0;78.0;12.0;5.0;1.0;0.0;1.0;4.0;5.0;1.0;67.0;4.0;1.0;3.0;7.0;56.0;;;2.0;5.0;3.0;43.0;3.0
7139;Mannen;2 Havo, vwo, mbo2-4;Geregistr. werkzoekend UWV, geen WW;2024;130.0;49.0;4.0;45.0;81.0;12.0;7.0;1.0;0.0;0.0;6.0;5.0;1.0;68.0;5.0;1.0;4.0;5.0;59.0;;;1.0;5.0;4.0;45.0;3.0
7140;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7141;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7142;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7143;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7144;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
7145;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7146;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7147;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7148;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7149;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
7150;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7151;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7152;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7153;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7154;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2015 ;;;;;;;;;;;;;;;;;;;;;;;;;;
7155;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7156;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7157;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7158;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7159;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
7160;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7161;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7162;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7163;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7164;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
7165;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2018 1e kwartaal;2336.0;1819.0;69.0;1751.0;517.0;45.0;31.0;19.0;12.0;7.0;11.0;13.0;2.0;472.0;29.0;13.0;16.0;8.0;435.0;15.0;421.0;3.0;66.0;271.0;70.0;10.0
7166;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2018 2e kwartaal;2337.0;1828.0;82.0;1745.0;509.0;40.0;24.0;16.0;9.0;7.0;9.0;14.0;2.0;469.0;25.0;11.0;14.0;13.0;431.0;13.0;418.0;3.0;61.0;272.0;67.0;15.0
7167;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2018 3e kwartaal;2369.0;1848.0;69.0;1779.0;521.0;41.0;27.0;17.0;11.0;5.0;10.0;12.0;2.0;479.0;31.0;8.0;22.0;13.0;435.0;12.0;423.0;2.0;59.0;277.0;70.0;16.0
7168;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2018 4e kwartaal;2379.0;1851.0;82.0;1768.0;528.0;48.0;30.0;20.0;10.0;10.0;11.0;14.0;3.0;480.0;32.0;12.0;20.0;9.0;439.0;16.0;424.0;3.0;61.0;268.0;76.0;16.0
7169;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2018;2355.0;1837.0;76.0;1761.0;519.0;43.0;28.0;18.0;11.0;7.0;10.0;13.0;2.0;475.0;29.0;11.0;18.0;11.0;435.0;14.0;422.0;3.0;62.0;272.0;71.0;14.0
7170;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2019 1e kwartaal;2337.0;1828.0;78.0;1750.0;509.0;43.0;26.0;17.0;12.0;5.0;9.0;16.0;1.0;466.0;32.0;11.0;20.0;8.0;426.0;16.0;410.0;3.0;62.0;255.0;72.0;17.0
7171;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2019 2e kwartaal;2344.0;1852.0;79.0;1773.0;492.0;41.0;24.0;13.0;8.0;5.0;11.0;14.0;2.0;452.0;29.0;13.0;16.0;16.0;407.0;16.0;391.0;4.0;54.0;256.0;62.0;15.0
7172;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2019 3e kwartaal;2360.0;1866.0;78.0;1788.0;494.0;47.0;31.0;16.0;8.0;8.0;14.0;16.0;1.0;447.0;32.0;9.0;23.0;11.0;404.0;16.0;388.0;2.0;58.0;244.0;66.0;17.0
7173;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2019 4e kwartaal;2335.0;1838.0;69.0;1769.0;497.0;47.0;30.0;19.0;11.0;8.0;12.0;14.0;3.0;450.0;35.0;13.0;22.0;11.0;404.0;17.0;387.0;3.0;57.0;246.0;66.0;14.0
7174;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2019;2344.0;1846.0;76.0;1770.0;498.0;45.0;28.0;16.0;10.0;7.0;12.0;15.0;2.0;454.0;32.0;11.0;20.0;12.0;410.0;16.0;394.0;3.0;58.0;250.0;67.0;16.0
7175;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2020 1e kwartaal;2344.0;1841.0;74.0;1767.0;503.0;46.0;27.0;18.0;9.0;9.0;9.0;15.0;4.0;458.0;37.0;8.0;28.0;10.0;411.0;23.0;389.0;3.0;60.0;254.0;60.0;11.0
7176;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2020 2e kwartaal;2351.0;1828.0;97.0;1731.0;523.0;54.0;35.0;20.0;12.0;7.0;15.0;16.0;3.0;469.0;48.0;18.0;30.0;9.0;412.0;19.0;392.0;2.0;63.0;251.0;61.0;15.0
7177;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2020 3e kwartaal;2385.0;1852.0;78.0;1774.0;533.0;61.0;40.0;28.0;13.0;15.0;12.0;20.0;1.0;472.0;34.0;9.0;25.0;12.0;427.0;17.0;409.0;2.0;61.0;266.0;67.0;14.0
7178;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2020 4e kwartaal;2376.0;1840.0;82.0;1758.0;536.0;54.0;39.0;21.0;12.0;9.0;17.0;14.0;1.0;482.0;37.0;10.0;27.0;10.0;435.0;18.0;417.0;2.0;72.0;261.0;69.0;13.0
7179;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2020;2364.0;1840.0;83.0;1757.0;524.0;54.0;35.0;22.0;12.0;10.0;13.0;16.0;2.0;470.0;39.0;11.0;28.0;10.0;421.0;19.0;402.0;2.0;64.0;258.0;64.0;13.0
7180;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2021 1e kwartaal;2346.0;1820.0;88.0;1733.0;526.0;45.0;29.0;18.0;10.0;8.0;11.0;15.0;1.0;481.0;47.0;9.0;38.0;11.0;423.0;;;5.0;69.0;280.0;60.0;9.0
7181;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2021 2e kwartaal;2380.0;1855.0;86.0;1770.0;524.0;37.0;26.0;13.0;5.0;9.0;13.0;7.0;4.0;487.0;32.0;8.0;24.0;14.0;442.0;;;4.0;72.0;293.0;67.0;6.0
7182;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2021 3e kwartaal;2367.0;1871.0;74.0;1797.0;496.0;45.0;27.0;19.0;9.0;10.0;8.0;12.0;6.0;451.0;34.0;2.0;32.0;13.0;404.0;;;5.0;61.0;265.0;67.0;5.0
7183;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2021 4e kwartaal;2336.0;1844.0;65.0;1779.0;492.0;37.0;23.0;14.0;7.0;7.0;9.0;12.0;2.0;455.0;29.0;3.0;26.0;13.0;414.0;;;7.0;75.0;259.0;67.0;6.0
7184;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2021;2357.0;1848.0;78.0;1770.0;509.0;41.0;26.0;16.0;8.0;9.0;10.0;12.0;3.0;468.0;35.0;5.0;30.0;12.0;421.0;;;5.0;69.0;274.0;65.0;7.0
7185;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2022 1e kwartaal;2317.0;1837.0;71.0;1767.0;480.0;38.0;27.0;14.0;7.0;7.0;13.0;10.0;1.0;442.0;37.0;3.0;34.0;11.0;393.0;;;7.0;60.0;253.0;69.0;5.0
7186;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2022 2e kwartaal;2332.0;1863.0;67.0;1797.0;468.0;41.0;25.0;12.0;6.0;7.0;13.0;13.0;3.0;428.0;25.0;4.0;21.0;13.0;390.0;;;5.0;60.0;250.0;68.0;7.0
7187;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2022 3e kwartaal;2361.0;1890.0;70.0;1820.0;470.0;49.0;35.0;19.0;10.0;9.0;16.0;11.0;3.0;421.0;23.0;3.0;21.0;9.0;389.0;;;8.0;55.0;243.0;76.0;8.0
7188;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2022 4e kwartaal;2368.0;1909.0;76.0;1833.0;459.0;40.0;29.0;15.0;7.0;8.0;14.0;9.0;2.0;419.0;37.0;5.0;32.0;11.0;371.0;;;7.0;54.0;234.0;67.0;9.0
7189;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2022;2344.0;1875.0;71.0;1804.0;470.0;42.0;29.0;15.0;8.0;8.0;14.0;11.0;2.0;428.0;31.0;4.0;27.0;11.0;386.0;;;7.0;57.0;245.0;70.0;7.0
7190;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2023 1e kwartaal;2346.0;1894.0;81.0;1813.0;452.0;46.0;28.0;14.0;8.0;6.0;14.0;15.0;3.0;406.0;33.0;4.0;29.0;10.0;363.0;;;6.0;54.0;232.0;64.0;7.0
7191;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2023 2e kwartaal;2341.0;1904.0;82.0;1822.0;437.0;39.0;25.0;15.0;9.0;6.0;10.0;12.0;3.0;398.0;26.0;3.0;23.0;9.0;363.0;;;7.0;47.0;229.0;74.0;6.0
7192;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2023 3e kwartaal;2356.0;1925.0;73.0;1852.0;431.0;48.0;29.0;16.0;6.0;10.0;13.0;14.0;5.0;383.0;26.0;1.0;25.0;9.0;348.0;;;6.0;47.0;216.0;71.0;9.0
7193;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2023 4e kwartaal;2362.0;1931.0;73.0;1857.0;432.0;41.0;26.0;14.0;6.0;7.0;12.0;12.0;3.0;390.0;35.0;5.0;30.0;6.0;349.0;;;5.0;54.0;208.0;73.0;9.0
7194;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2023;2352.0;1914.0;77.0;1836.0;438.0;44.0;27.0;15.0;7.0;8.0;12.0;13.0;3.0;395.0;30.0;3.0;27.0;9.0;356.0;;;6.0;51.0;221.0;70.0;8.0
7195;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2024 1e kwartaal;2360.0;1930.0;82.0;1848.0;430.0;43.0;29.0;15.0;7.0;8.0;14.0;11.0;3.0;387.0;28.0;2.0;26.0;10.0;349.0;;;8.0;47.0;210.0;77.0;7.0
7196;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2024 2e kwartaal;2341.0;1918.0;76.0;1841.0;423.0;42.0;26.0;16.0;5.0;11.0;10.0;14.0;2.0;382.0;21.0;3.0;18.0;11.0;349.0;;;7.0;42.0;221.0;74.0;6.0
7197;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2024 3e kwartaal;2356.0;1919.0;73.0;1846.0;437.0;47.0;33.0;19.0;8.0;10.0;15.0;9.0;5.0;389.0;25.0;2.0;22.0;10.0;354.0;;;7.0;48.0;222.0;69.0;9.0
7198;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2024 4e kwartaal;2357.0;1909.0;69.0;1840.0;448.0;39.0;24.0;14.0;6.0;8.0;10.0;12.0;2.0;409.0;25.0;2.0;23.0;10.0;374.0;;;6.0;46.0;242.0;74.0;5.0
7199;Mannen;2 Havo, vwo, mbo2-4;Niet geregistreerd werkzoekende bij UWV;2024;2353.0;1919.0;75.0;1844.0;434.0;43.0;28.0;16.0;7.0;9.0;12.0;11.0;3.0;392.0;25.0;2.0;22.0;10.0;357.0;;;7.0;46.0;224.0;73.0;7.0
7200;Mannen;3 Hbo, wo;Totaal;2013 1e kwartaal;1811.0;1442.0;81.0;1361.0;369.0;70.0;19.0;3.0;1.0;2.0;16.0;49.0;2.0;299.0;36.0;10.0;25.0;9.0;255.0;13.0;242.0;2.0;17.0;176.0;34.0;13.0
7201;Mannen;3 Hbo, wo;Totaal;2013 2e kwartaal;1840.0;1449.0;86.0;1362.0;391.0;73.0;23.0;5.0;2.0;2.0;18.0;49.0;1.0;318.0;31.0;8.0;22.0;13.0;275.0;14.0;261.0;1.0;18.0;201.0;32.0;8.0
7202;Mannen;3 Hbo, wo;Totaal;2013 3e kwartaal;1871.0;1459.0;74.0;1385.0;412.0;87.0;26.0;6.0;2.0;4.0;19.0;60.0;2.0;325.0;36.0;7.0;29.0;14.0;275.0;15.0;260.0;1.0;15.0;198.0;36.0;9.0
7203;Mannen;3 Hbo, wo;Totaal;2013 4e kwartaal;1862.0;1456.0;87.0;1368.0;406.0;86.0;27.0;9.0;5.0;4.0;19.0;58.0;1.0;320.0;36.0;9.0;27.0;10.0;274.0;14.0;260.0;1.0;18.0;196.0;36.0;9.0
7204;Mannen;3 Hbo, wo;Totaal;2013;1846.0;1451.0;82.0;1369.0;395.0;79.0;24.0;6.0;3.0;3.0;18.0;54.0;1.0;316.0;35.0;9.0;26.0;11.0;270.0;14.0;256.0;2.0;17.0;193.0;35.0;10.0
7205;Mannen;3 Hbo, wo;Totaal;2014 1e kwartaal;1875.0;1467.0;80.0;1387.0;408.0;82.0;22.0;8.0;4.0;3.0;15.0;58.0;2.0;327.0;42.0;9.0;33.0;10.0;275.0;10.0;265.0;1.0;15.0;199.0;37.0;13.0
7206;Mannen;3 Hbo, wo;Totaal;2014 2e kwartaal;1880.0;1481.0;87.0;1394.0;398.0;78.0;24.0;7.0;5.0;2.0;17.0;53.0;1.0;320.0;36.0;7.0;29.0;9.0;275.0;11.0;264.0;1.0;14.0;205.0;32.0;13.0
7207;Mannen;3 Hbo, wo;Totaal;2014 3e kwartaal;1883.0;1494.0;85.0;1409.0;389.0;72.0;22.0;6.0;4.0;2.0;16.0;47.0;3.0;317.0;39.0;8.0;31.0;14.0;264.0;12.0;252.0;2.0;13.0;193.0;31.0;12.0
7208;Mannen;3 Hbo, wo;Totaal;2014 4e kwartaal;1886.0;1508.0;85.0;1423.0;378.0;70.0;24.0;6.0;3.0;4.0;17.0;43.0;3.0;308.0;32.0;8.0;24.0;12.0;265.0;13.0;252.0;1.0;15.0;200.0;24.0;12.0
