ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2;Kinderen_3;KinderenRelatief_4
4238;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;10.6;2.1;3.6;2.2
4239;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;10.5;2.1;3.5;2.1
4240;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;10.4;2.1;3.5;2.2
4241;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;8.3;1.7;2.7;1.7
4242;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;11.8;2.4;3.7;2.4
4243;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;6.2;1.2;1.9;1.2
4244;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;4.9;1.0;1.5;0.9
4245;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;4.9;1.0;1.4;0.9
4246;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;4.0;0.8;1.1;0.7
4247;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;3.9;0.8;1.1;0.7
4248;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;3.6;0.7;1.0;0.6
4249;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;4.0;0.7;1.1;0.6
4250;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;4.8;0.8;1.2;0.7
4251;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;0.9;0.2;0.3;0.2
4252;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;1.1;0.2;0.3;0.2
4253;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;1.1;0.2;0.4;0.2
4254;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;1.1;0.2;0.4;0.2
4255;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;1.0;0.2;0.3;0.2
4256;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;0.9;0.2;0.3;0.2
4257;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;0.7;0.2;0.2;0.1
4258;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;0.6;0.1;0.2;0.1
4259;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;0.5;0.1;0.2;0.1
4260;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;0.4;0.1;0.1;0.1
4261;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;0.5;0.1;0.2;0.1
4262;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;0.5;0.1;0.2;0.1
4263;Bron: Inkomen als dir.-grootaandeelh.;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;0.6;0.1;0.2;0.1
4264;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;10.9;26.2;3.2;28.5
4265;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;11.4;28.6;3.4;31.0
4266;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;14.0;30.4;4.2;33.7
4267;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;15.0;29.3;4.5;32.9
4268;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;13.4;27.2;3.9;29.6
4269;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;11.9;24.5;3.4;26.8
4270;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;10.4;22.6;2.9;23.9
4271;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;9.9;23.5;2.7;25.3
4272;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;9.6;24.4;2.3;24.3
4273;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;8.0;21.6;1.8;20.6
4274;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;8.0;20.7;1.7;18.8
4275;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;9.1;21.7;2.0;20.8
4276;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;10.2;27.4;2.1;26.1
4277;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;2.3;7.0;0.7;8.2
4278;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;2.5;7.8;0.8;9.1
4279;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;3.0;7.9;1.0;9.3
4280;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;3.1;7.6;1.0;9.1
4281;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;2.9;7.3;0.9;8.2
4282;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;2.7;7.0;0.8;7.8
4283;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;2.4;6.4;0.7;7.0
4284;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;2.3;6.9;0.6;7.2
4285;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;2.0;6.5;0.5;6.2
4286;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;1.7;5.7;0.4;5.6
4287;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;1.6;5.3;0.4;4.8
4288;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;1.4;4.3;0.3;4.1
4289;Bron: Inkomen als overige zelfstandige;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;1.5;5.3;0.3;4.7
4290;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;9.2;22.2;2.7;23.6
4291;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;9.6;24.2;2.8;25.4
4292;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;11.1;24.2;3.2;25.7
4293;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;11.6;22.7;3.4;24.4
4294;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;10.1;20.5;2.8;21.1
4295;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;9.1;18.6;2.4;19.1
4296;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;8.0;17.4;2.1;17.2
4297;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;7.6;18.1;1.9;18.2
4298;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;7.5;19.1;1.7;18.1
4299;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;6.5;17.5;1.5;16.6
4300;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;6.5;16.9;1.4;14.9
4301;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;7.3;17.3;1.5;15.5
4302;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;9.0;24.2;1.8;22.4
4303;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;1.7;5.3;0.5;5.8
4304;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;1.9;5.9;0.6;6.4
4305;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;2.3;6.0;0.7;6.8
4306;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;2.3;5.6;0.7;6.3
4307;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;1.9;4.9;0.5;5.1
4308;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;1.8;4.7;0.5;4.6
4309;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;1.7;4.7;0.4;4.4
4310;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;1.7;5.1;0.4;4.8
4311;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;1.6;4.9;0.3;4.4
4312;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;1.2;4.2;0.3;3.8
4313;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;1.2;4.1;0.3;3.6
4314;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;1.1;3.4;0.2;3.1
4315;Bron: Inkomen als overige zelfstandige;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;1.3;4.4;0.3;4.2
4316;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;10.4;25.2;3.0;27.1
4317;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;10.8;27.2;3.2;28.8
4318;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;12.7;27.5;3.7;29.8
4319;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;13.8;27.0;4.0;29.2
4320;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;12.3;24.8;3.4;25.8
4321;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;10.9;22.3;3.0;23.2
4322;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;9.6;20.7;2.5;21.1
4323;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;8.9;21.4;2.4;22.3
4324;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;8.7;22.1;2.0;21.3
4325;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;7.4;20.1;1.7;19.2
4326;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;7.6;19.7;1.6;18.0
4327;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;8.5;20.3;1.8;18.5
4328;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;10.2;27.4;2.2;26.3
4329;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;2.3;7.0;0.7;8.2
4330;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;2.5;7.9;0.8;9.0
4331;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;2.9;7.8;0.9;9.0
4332;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;3.1;7.5;1.0;8.8
4333;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;2.7;6.8;0.8;7.4
4334;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;2.6;6.5;0.7;6.9
4335;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;2.4;6.4;0.7;6.8
4336;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;2.3;6.8;0.6;7.3
4337;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;2.0;6.4;0.5;6.2
4338;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;1.6;5.5;0.4;5.5
4339;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;1.6;5.3;0.4;5.1
4340;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;1.5;4.7;0.4;4.7
4341;Bron: Inkomen als overige zelfstandige;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;1.7;6.0;0.4;6.1
4342;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;11.7;28.2;3.5;30.7
4343;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;12.0;30.2;3.6;32.7
4344;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;14.1;30.7;4.2;33.6
4345;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;15.6;30.5;4.6;33.5
4346;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;14.0;28.3;4.0;30.6
4347;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;12.5;25.6;3.5;27.5
4348;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;10.9;23.7;3.0;24.9
4349;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;10.2;24.4;2.8;26.0
4350;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;9.9;25.1;2.4;25.0
4351;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;8.5;23.0;2.0;22.5
4352;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;8.6;22.3;1.9;21.0
4353;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;9.7;23.3;2.2;22.4
4354;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;11.4;30.5;2.5;30.5
4355;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;2.9;9.0;1.0;10.6
4356;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;3.2;10.1;1.1;11.9
4357;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;3.6;9.8;1.2;11.4
4358;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;3.8;9.4;1.3;11.3
4359;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;3.5;8.9;1.1;10.0
4360;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;3.3;8.5;1.0;9.5
4361;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;3.0;8.1;0.9;9.2
4362;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;2.9;8.6;0.9;9.8
4363;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;2.5;8.1;0.7;8.4
4364;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;2.1;7.0;0.6;7.6
4365;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;2.0;6.8;0.5;7.0
4366;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;1.9;5.9;0.5;6.2
4367;Bron: Inkomen als overige zelfstandige;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;2.1;7.5;0.5;7.7
4368;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;558.4;12.9;148.5;46.2
4369;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;658.5;14.8;170.1;51.0
4370;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;759.3;16.5;192.2;54.2
4371;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;751.5;16.1;193.7;52.3
4372;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;740.3;15.9;187.8;53.0
4373;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;736.5;15.8;184.1;52.3
4374;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;745.1;16.0;178.6;51.4
4375;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;745.4;16.3;173.3;52.5
4376;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;699.5;15.4;157.8;49.8
4377;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;667.7;14.4;151.4;46.2
4378;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;611.6;13.3;132.7;43.3
4379;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;401.4;8.9;95.3;34.7
4380;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;342.3;7.5;75.8;26.8
4381;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;214.3;5.2;66.7;23.8
4382;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;236.6;5.5;71.9;24.3
4383;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;267.2;6.0;80.1;25.1
4384;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;278.3;6.2;81.8;24.6
4385;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;313.6;7.0;87.4;27.7
4386;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;327.0;7.4;87.6;28.8
4387;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;323.2;7.3;82.2;28.0
4388;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;325.1;7.5;77.5;28.4
4389;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;327.5;7.5;73.8;27.8
4390;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;322.0;7.2;74.7;26.4
4391;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;309.1;7.0;67.7;25.2
4392;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;193.1;4.5;48.8;20.5
4393;Bron: Overdrachtsinkomen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;115.0;2.7;31.4;13.5
4394;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;526.5;12.1;117.9;36.7
4395;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;573.9;12.9;129.4;38.8
4396;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;614.6;13.4;138.6;39.1
4397;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;642.4;13.8;147.0;39.7
4398;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;639.7;13.8;141.7;40.0
4399;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;668.6;14.4;144.9;41.2
4400;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;668.1;14.3;138.3;39.8
4401;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;655.3;14.3;133.0;40.3
4402;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;633.1;13.9;123.9;39.1
4403;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;663.5;14.3;129.4;39.5
4404;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;624.2;13.6;114.9;37.5
4405;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;593.4;13.2;101.9;37.1
4406;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;611.5;13.5;105.8;37.4
4407;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;152.2;3.7;27.1;9.7
4408;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;176.4;4.1;33.1;11.2
4409;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;195.7;4.4;38.0;11.9
4410;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;215.5;4.8;42.5;12.8
4411;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;234.6;5.3;45.5;14.4
4412;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;251.5;5.7;47.9;15.7
4413;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;264.0;6.0;48.6;16.6
4414;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;275.6;6.3;48.9;18.0
4415;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;287.1;6.6;48.1;18.2
4416;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;307.4;6.9;52.0;18.4
4417;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;304.3;6.9;49.0;18.2
4418;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;297.6;6.9;43.7;18.4
4419;Bron: Overdrachtsinkomen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;294.7;6.8;41.6;17.9
4420;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;882.5;20.3;182.1;56.7
4421;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;915.5;20.6;191.2;57.3
4422;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;971.0;21.1;201.0;56.7
4423;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;998.8;21.4;210.5;56.9
4424;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;1000.1;21.5;204.7;57.7
4425;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;1028.2;22.1;210.0;59.7
4426;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;1030.7;22.1;205.5;59.1
4427;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;1004.9;21.9;197.6;59.8
4428;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;971.5;21.4;188.0;59.3
4429;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;1002.2;21.6;192.4;58.7
4430;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;954.8;20.7;178.2;58.1
4431;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;918.1;20.4;161.2;58.6
4432;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;933.9;20.6;165.9;58.7
4433;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;417.4;10.0;81.7;29.1
4434;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;456.2;10.7;89.7;30.4
4435;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;492.2;11.1;97.9;30.6
4436;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;497.7;11.1;99.0;29.8
4437;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;511.1;11.5;101.6;32.2
