ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTwoonplaatsnaam_7;Gemeentenaam_8
1580;Etten;237;Gendringen                 ;29;Oude-IJsselgebied (oostelijk deel)                ;25;Gld.;ja ;nee
1581;Etten;777;Etten-Leur                 ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
1582;Etten-Leur;777;Etten-Leur                 ;104;Gebied om Breda                                   ;30;NB. ;ja ;ja 
1583;Etzenrade;881;Onderbanken                ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
1584;Europoort;599;Rotterdam                  ;84;Rotterdam                                         ;28;ZH. ;ja ;nee
1585;928;107;Beilen                     ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
1586;Eursinge;117;Havelte                    ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
1587;Eursinge;127;Ruinen                     ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
1588;Eursinge;134;Westerbork                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
1589;101;14;Groningen                  ;7;Stad Groningen                                    ;20;Gr. ;nee;nee
1590;Euvelwegen;793;Heeze                      ;117;Valkenswaard en oostelijke randgemeenten          ;30;NB. ;nee;nee
1591;Euverem;913;Gulpen                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
1592;Everdingen;620;Vianen                     ;78;Vijfheerenlanden                                  ;28;ZH. ;ja ;nee
1593;Everinge;654;Borsele                    ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;nee;nee
1594;Everland;838;Roosendaal en Nispen       ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;nee
1595;Everlo;918;Helden                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
1596;Eversdijk;678;Kapelle                    ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;nee;nee
1597;Everse;846;Sint-Oedenrode             ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
1598;Evertsoord;964;Sevenum                    ;120;Noord-Limburg                                     ;31;L.  ;ja ;nee
1599;Everwenninkhoek;278;Ruurlo                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
1600;Ewer;1663;De Marne                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
1601;Ewijcksluis, Van;366;Anna Paulowna              ;52;Overige gemeenten Kop van Noord-Holland           ;27;NH. ;nee;nee
1602;Ewijk;209;Beuningen                  ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;nee
1603;Ewinkel;1684;Cuijk                      ;119;Land van Cuijk                                    ;30;NB. ;nee;nee
1604;Exel;262;Lochem                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
1605;Exel-Tol;262;Lochem                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
1606;Exloerboerkijl;122;Odoorn                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;nee;nee
1607;Exloerkijl;122;Odoorn                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;nee;nee
1608;Exloermond;122;Odoorn                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;nee;nee
1609;Exloerveen;122;Odoorn                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;ja ;nee
1610;Exloo;122;Odoorn                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;ja ;nee
1611;Exmorra;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
1612;Exmorrazijl;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
1613;Eys;990;Wittem                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;ja ;nee
1614;Eyserheide;990;Wittem                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
1615;415;53;Winsum                     ;6;Groninger centrale Weidestreek                    ;20;Gr. ;ja ;nee
1616;512;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
1617;123;15;Grootegast                 ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;nee;nee
1618;69;10;Delfzijl                   ;2;Appingedam, Delfzijl                              ;20;Gr. ;ja ;nee
1619;Feanwâldsterwâl;737;Tytsjerksteradiel          ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
1620;416;53;Winsum                     ;6;Groninger centrale Weidestreek                    ;20;Gr. ;ja ;nee
1621;140;17;Haren                      ;8;Randgebied stad Groningen                         ;20;Gr. ;nee;nee
1622;599;68;Ferwerderadeel             ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
1623;600;68;Ferwerderadeel             ;12;Friese bouwstreek                                 ;21;F.  ;nee;ja 
1624;Ferwoude;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
1625;70;10;Delfzijl                   ;2;Appingedam, Delfzijl                              ;20;Gr. ;nee;nee
1626;Fijnaart;778;Fijnaart en Heijningen     ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;ja ;nee
1627;Fijnaart en Heijningen;778;Fijnaart en Heijningen     ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;ja 
1628;365;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
1629;707;81;Leeuwarderadeel            ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
1630;Finsterwolde;1661;Reiderland                 ;3;Groninger Oldambt                                 ;20;Gr. ;ja ;nee
1631;Finsterwolderhamrik;1661;Reiderland                 ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
1632;625;70;Franekeradeel              ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
1633;71;10;Delfzijl                   ;2;Appingedam, Delfzijl                              ;20;Gr. ;nee;nee
1634;445;55;Boarnsterhim               ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
1635;49;9;Ten Boer                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
1636;Fleringen;183;Tubbergen                  ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
1637;Flieren;238;Gendt                      ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
1638;Fluitenberg;127;Ruinen                     ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
1639;753;85;Ooststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
1640;Fokkershoek;1721;Bernheze                   ;111;Maaskant                                          ;30;NB. ;nee;nee
1641;812;90;Smallingerland             ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
1642;723;82;Lemsterland                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
1643;Folsgare;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
1644;Fonden;213;Brummen                    ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;nee;nee
1645;Formerhoek;278;Ruurlo                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
1646;833;93;Terschelling               ;13;Friese Waddeneilanden                             ;21;F.  ;ja ;nee
1647;Fort;137;Zuidwolde                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
1648;Fort Ferdinandus;650;Axel                       ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;nee;nee
1649;Fort, 't;748;Bergen op Zoom             ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;nee
1650;Fortmond;174;Olst                       ;22;Zuidwest-Overijssel                               ;23;O.  ;nee;nee
1651;513;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
1652;Foxel;114;Emmen                      ;15;Emmen, Schoonebeek                                ;22;D.  ;nee;nee
1653;156;18;Hoogezand-Sappemeer        ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
1654;157;18;Hoogezand-Sappemeer        ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;nee
1655;158;18;Hoogezand-Sappemeer        ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
1656;Foxwolde;125;Roden                      ;14;Noorddrents randgebied                            ;22;D.  ;ja ;nee
1657;195;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
1658;626;70;Franekeradeel              ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
1659;627;70;Franekeradeel              ;12;Friese bouwstreek                                 ;21;F.  ;nee;ja 
1660;Frankhuis;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
1661;Frankrijk;243;Harderwijk                 ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
1662;Franse Hoef;754;Bladel en Netersel         ;116;Kempenland                                        ;30;NB. ;nee;nee
1663;479;56;Zuidhorn                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
1664;Frederiksoord;132;Vledder                    ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
1665;446;55;Boarnsterhim               ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
1666;783;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
1667;Frieswijk;152;Diepenveen                 ;22;Zuidwest-Overijssel                               ;23;O.  ;nee;nee
1668;Friezenwijk;733;Lingewaal                  ;38;Westelijke Betuwe                                 ;25;Gld.;nee;nee
1669;Frik;398;Heerhugowaard              ;53;Westelijk West-Friesland                          ;27;NH. ;nee;nee
1670;Fromberg;986;Voerendaal                 ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
1671;278;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;nee
1672;Gaag (ged.);555;Maasland                   ;81;Westland                                          ;28;ZH. ;nee;nee
1673;Gaag (ged.);607;Schipluiden                ;81;Westland                                          ;28;ZH. ;nee;nee
1674;Gaal;1685;Landerd                    ;111;Maaskant                                          ;30;NB. ;nee;nee
1675;Gaanderen;222;Doetinchem                 ;27;Oude-IJsselgebied (westelijk deel)                ;25;Gld.;ja ;nee
1676;480;56;Zuidhorn                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
1677;279;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
1678;Gaas, In de;965;Simpelveld                 ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
1679;Gaaserdam;457;Weesp                      ;65;Vechtstreek in Noord-Holland                      ;27;NH. ;nee;nee
1680;Gaasp;457;Weesp                      ;65;Vechtstreek in Noord-Holland                      ;27;NH. ;nee;nee
1681;366;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
1682;Gaast;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
1683;813;90;Smallingerland             ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
1684;Gaasterlan-Sleat;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;nee;ja 
1685;Gaastmeer;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
1686;Gaddijk;612;Spijkenisse                ;91;Voorne-Putten en Rozenburg                        ;28;ZH. ;nee;nee
1687;Gaete;802;Hooge en Lage Zwaluwe      ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;nee
1688;Gagel, De;815;Mill en Sint Hubert        ;119;Land van Cuijk                                    ;30;NB. ;nee;nee
1689;Gageldonk;758;Breda                      ;103;Breda                                             ;30;NB. ;nee;nee
1690;882;104;Nijefurd                   ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
1691;Galberg;1684;Cuijk                      ;119;Land van Cuijk                                    ;30;NB. ;nee;nee
1692;Galder;817;Nieuw-Ginneken             ;104;Gebied om Breda                                   ;30;NB. ;ja ;nee
1693;Gameren;257;Kerkwijk                   ;42;Bommelerwaard                                     ;25;Gld.;ja ;nee
1694;Gammelke;188;Weerselo                   ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
1695;Ganzedijk;1661;Reiderland                 ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
1696;Ganzert (ged.);261;Lienden                    ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
1697;Ganzert (ged.);264;Maurik                     ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
1698;Ganzert en Veerhuis;264;Maurik                     ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
1699;Gapinge;717;Veere                      ;96;Overige gemeenten Walcheren                       ;29;Z.  ;ja ;nee
1700;Garderbroek;203;Barneveld                  ;31;Gelderse Vallei                                   ;25;Gld.;nee;nee
1701;Garderen;203;Barneveld                  ;31;Gelderse Vallei                                   ;25;Gld.;ja ;nee
1702;50;9;Ten Boer                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
1703;Garminge;134;Westerbork                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
