ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
6093;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 May;3.0;2.0
6094;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 June;3.0;2.0
6095;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 July;3.0;2.0
6096;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 August;3.0;2.0
6097;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 September;3.0;2.0
6098;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 October;2.0;2.0
6099;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 November;3.0;2.0
6100;Total countries;66370 Refractory ceramic goods (e.g.,...;2017 December;2.0;2.0
6101;Total countries;66370 Refractory ceramic goods (e.g.,...;2017;33.0;22.0
6102;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 January;2.0;2.0
6103;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 February;3.0;2.0
6104;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 March;6.0;2.0
6105;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 April;3.0;2.0
6106;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 May;3.0;2.0
6107;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 June;3.0;1.0
6108;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 July;3.0;2.0
6109;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 August;3.0;1.0
6110;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 September;3.0;2.0
6111;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 October;3.0;2.0
6112;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 November;4.0;3.0
6113;Total countries;66370 Refractory ceramic goods (e.g.,...;2018 December;2.0;1.0
6114;Total countries;66370 Refractory ceramic goods (e.g.,...;2018;36.0;22.0
6115;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 January;3.0;2.0
6116;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 February;3.0;1.0
6117;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 March;2.0;2.0
6118;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 April;3.0;2.0
6119;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 May;3.0;2.0
6120;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 June;3.0;2.0
6121;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 July;4.0;2.0
6122;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 August;3.0;2.0
6123;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 September;3.0;1.0
6124;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 October;3.0;3.0
6125;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 November;3.0;2.0
6126;Total countries;66370 Refractory ceramic goods (e.g.,...;2019 December;2.0;2.0
6127;Total countries;66370 Refractory ceramic goods (e.g.,...;2019;35.0;22.0
6128;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 January;3.0;2.0
6129;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 February;3.0;1.0
6130;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 March;3.0;2.0
6131;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 April;3.0;2.0
6132;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 May;2.0;1.0
6133;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 June;3.0;1.0
6134;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 July;2.0;1.0
6135;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 August;2.0;1.0
6136;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 September;3.0;2.0
6137;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 October;2.0;2.0
6138;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 November;2.0;1.0
6139;Total countries;66370 Refractory ceramic goods (e.g.,...;2020 December;2.0;1.0
6140;Total countries;66370 Refractory ceramic goods (e.g.,...;2020;30.0;19.0
6141;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 January;;
6142;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 February;;
6143;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 March;;
6144;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 April;;
6145;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 May;;
6146;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 June;;
6147;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 July;;
6148;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 August;;
6149;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 September;;
6150;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 October;;
6151;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 November;;
6152;Total countries;66370 Refractory ceramic goods (e.g.,...;2021 December;;
6153;Total countries;66370 Refractory ceramic goods (e.g.,...;2021;;
6154;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 January;4.0;2.0
6155;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 February;3.0;3.0
6156;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 March;4.0;3.0
6157;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 April;3.0;3.0
6158;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 May;3.0;2.0
6159;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 June;4.0;2.0
6160;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 July;3.0;2.0
6161;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 August;3.0;3.0
6162;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 September;4.0;7.0
6163;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 October;4.0;3.0
6164;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 November;3.0;5.0
6165;Total countries;66370 Refractory ceramic goods (e.g.,...;2022 December;2.0;3.0
6166;Total countries;66370 Refractory ceramic goods (e.g.,...;2022;41.0;38.0
6167;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 January;3.0;3.0
6168;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 February;2.0;2.0
6169;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 March;3.0;4.0
6170;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 April;3.0;5.0
6171;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 May;3.0;6.0
6172;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 June;3.0;3.0
6173;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 July;4.0;5.0
6174;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 August;3.0;4.0
6175;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 September;2.0;2.0
6176;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 October;3.0;3.0
6177;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 November;3.0;3.0
6178;Total countries;66370 Refractory ceramic goods (e.g.,...;2023 December;3.0;2.0
6179;Total countries;66370 Refractory ceramic goods (e.g.,...;2023;35.0;42.0
6180;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 January;2.0;2.0
6181;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 February;2.0;3.0
6182;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 March;3.0;4.0
6183;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 April;3.0;6.0
6184;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 May;3.0;5.0
6185;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 June;3.0;5.0
6186;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 July;3.0;6.0
6187;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 August;2.0;6.0
6188;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 September;3.0;6.0
6189;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 October;2.0;5.0
6190;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 November;3.0;5.0
6191;Total countries;66370 Refractory ceramic goods (e.g.,...;2024 January-November;30.0;51.0
6192;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 January;0.0;0.0
6193;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 February;0.0;0.0
6194;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 March;0.0;0.0
6195;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 April;0.0;0.0
6196;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 May;0.0;0.0
6197;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 June;0.0;0.0
6198;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 July;0.0;0.0
6199;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 August;0.0;0.0
6200;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 September;0.0;0.0
6201;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 October;0.0;0.0
6202;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 November;0.0;0.0
6203;Total countries;"66381 Fabricated asbestos fibres; mix...";2015 December;0.0;0.0
6204;Total countries;"66381 Fabricated asbestos fibres; mix...";2015;0.0;0.0
6205;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 January;0.0;0.0
6206;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 February;0.0;0.0
6207;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 March;0.0;0.0
6208;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 April;0.0;0.0
6209;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 May;0.0;0.0
6210;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 June;0.0;0.0
6211;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 July;0.0;0.0
6212;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 August;0.0;0.0
6213;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 September;0.0;0.0
6214;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 October;0.0;0.0
6215;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 November;0.0;0.0
6216;Total countries;"66381 Fabricated asbestos fibres; mix...";2016 December;0.0;0.0
6217;Total countries;"66381 Fabricated asbestos fibres; mix...";2016;0.0;0.0
6218;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 January;0.0;0.0
6219;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 February;0.0;0.0
6220;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 March;0.0;0.0
6221;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 April;0.0;0.0
6222;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 May;0.0;0.0
6223;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 June;0.0;0.0
6224;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 July;0.0;0.0
6225;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 August;0.0;0.0
6226;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 September;0.0;0.0
6227;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 October;0.0;0.0
6228;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 November;0.0;0.0
6229;Total countries;"66381 Fabricated asbestos fibres; mix...";2017 December;0.0;0.0
6230;Total countries;"66381 Fabricated asbestos fibres; mix...";2017;0.0;1.0
6231;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 January;0.0;0.0
6232;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 February;0.0;0.0
6233;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 March;0.0;0.0
6234;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 April;0.0;0.0
6235;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 May;0.0;0.0
6236;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 June;0.0;0.0
6237;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 July;0.0;0.0
6238;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 August;0.0;0.0
6239;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 September;0.0;0.0
6240;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 October;1.0;0.0
6241;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 November;0.0;0.0
6242;Total countries;"66381 Fabricated asbestos fibres; mix...";2018 December;0.0;0.0
6243;Total countries;"66381 Fabricated asbestos fibres; mix...";2018;1.0;1.0
6244;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 January;0.0;0.0
6245;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 February;0.0;0.0
6246;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 March;0.0;0.0
6247;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 April;0.0;0.0
6248;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 May;0.0;0.0
6249;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 June;0.0;0.0
6250;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 July;0.0;0.0
6251;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 August;0.0;0.0
6252;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 September;0.0;0.0
6253;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 October;0.0;0.0
6254;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 November;0.0;0.0
6255;Total countries;"66381 Fabricated asbestos fibres; mix...";2019 December;0.0;0.0
6256;Total countries;"66381 Fabricated asbestos fibres; mix...";2019;0.0;0.0
6257;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 January;0.0;
6258;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 February;0.0;0.0
6259;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 March;0.0;0.0
6260;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 April;0.0;0.0
6261;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 May;0.0;0.0
6262;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 June;0.0;0.0
6263;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 July;0.0;0.0
6264;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 August;0.0;0.0
6265;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 September;0.0;0.0
6266;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 October;0.0;0.0
6267;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 November;0.0;0.0
6268;Total countries;"66381 Fabricated asbestos fibres; mix...";2020 December;0.0;0.0
6269;Total countries;"66381 Fabricated asbestos fibres; mix...";2020;2.0;0.0
6270;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 January;;
6271;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 February;;
6272;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 March;;
6273;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 April;;
6274;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 May;;
6275;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 June;;
6276;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 July;;
6277;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 August;;
6278;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 September;;
6279;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 October;;
6280;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 November;;
6281;Total countries;"66381 Fabricated asbestos fibres; mix...";2021 December;;
6282;Total countries;"66381 Fabricated asbestos fibres; mix...";2021;;
6283;Total countries;"66381 Fabricated asbestos fibres; mix...";2022 January;0.0;0.0
6284;Total countries;"66381 Fabricated asbestos fibres; mix...";2022 February;0.0;0.0
6285;Total countries;"66381 Fabricated asbestos fibres; mix...";2022 March;0.0;0.0
6286;Total countries;"66381 Fabricated asbestos fibres; mix...";2022 April;0.0;1.0
6287;Total countries;"66381 Fabricated asbestos fibres; mix...";2022 May;0.0;0.0
6288;Total countries;"66381 Fabricated asbestos fibres; mix...";2022 June;0.0;0.0
