ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
8237;JZ Totaal jeugdzorg;Zoetermeer;2018;4210.0;12.8;
8238;JZ Totaal jeugdzorg;Zoetermeer;1e halfjaar 2019;3460.0;10.6;
8239;JZ Totaal jeugdzorg;Zoetermeer;2e halfjaar 2019;3570.0;10.9;
8240;JZ Totaal jeugdzorg;Zoetermeer;2019;4005.0;12.3;
8241;JZ Totaal jeugdzorg;Zoetermeer;1e halfjaar 2020;3035.0;9.3;
8242;JZ Totaal jeugdzorg;Zoetermeer;2e halfjaar 2020;3110.0;9.5;
8243;JZ Totaal jeugdzorg;Zoetermeer;2020;3620.0;11.1;
8244;JZ Totaal jeugdzorg;Zoeterwoude;1e halfjaar 2015;140.0;6.7;
8245;JZ Totaal jeugdzorg;Zoeterwoude;2e halfjaar 2015;160.0;7.6;
8246;JZ Totaal jeugdzorg;Zoeterwoude;2015;180.0;8.6;
8247;JZ Totaal jeugdzorg;Zoeterwoude;1e halfjaar 2016;170.0;8.3;
8248;JZ Totaal jeugdzorg;Zoeterwoude;2e halfjaar 2016;190.0;9.2;
8249;JZ Totaal jeugdzorg;Zoeterwoude;2016;215.0;10.4;
8250;JZ Totaal jeugdzorg;Zoeterwoude;1e halfjaar 2017;205.0;9.7;
8251;JZ Totaal jeugdzorg;Zoeterwoude;2e halfjaar 2017;200.0;9.4;
8252;JZ Totaal jeugdzorg;Zoeterwoude;2017;235.0;11.1;
8253;JZ Totaal jeugdzorg;Zoeterwoude;1e halfjaar 2018;230.0;10.9;
8254;JZ Totaal jeugdzorg;Zoeterwoude;2e halfjaar 2018;210.0;9.9;
8255;JZ Totaal jeugdzorg;Zoeterwoude;2018;255.0;12.1;
8256;JZ Totaal jeugdzorg;Zoeterwoude;1e halfjaar 2019;200.0;9.4;
8257;JZ Totaal jeugdzorg;Zoeterwoude;2e halfjaar 2019;185.0;8.7;
8258;JZ Totaal jeugdzorg;Zoeterwoude;2019;225.0;10.6;
8259;JZ Totaal jeugdzorg;Zoeterwoude;1e halfjaar 2020;190.0;8.7;
8260;JZ Totaal jeugdzorg;Zoeterwoude;2e halfjaar 2020;195.0;8.9;
8261;JZ Totaal jeugdzorg;Zoeterwoude;2020;235.0;10.8;
8262;JZ Totaal jeugdzorg;Zuidhorn;1e halfjaar 2015;465.0;8.4;
8263;JZ Totaal jeugdzorg;Zuidhorn;2e halfjaar 2015;500.0;9.1;
8264;JZ Totaal jeugdzorg;Zuidhorn;2015;540.0;9.8;
8265;JZ Totaal jeugdzorg;Zuidhorn;1e halfjaar 2016;430.0;7.8;
8266;JZ Totaal jeugdzorg;Zuidhorn;2e halfjaar 2016;430.0;7.8;
8267;JZ Totaal jeugdzorg;Zuidhorn;2016;490.0;8.9;
8268;JZ Totaal jeugdzorg;Zuidhorn;1e halfjaar 2017;470.0;8.6;
8269;JZ Totaal jeugdzorg;Zuidhorn;2e halfjaar 2017;495.0;9.0;
8270;JZ Totaal jeugdzorg;Zuidhorn;2017;545.0;9.9;
8271;JZ Totaal jeugdzorg;Zuidhorn;1e halfjaar 2018;440.0;8.0;
8272;JZ Totaal jeugdzorg;Zuidhorn;2e halfjaar 2018;435.0;7.9;
8273;JZ Totaal jeugdzorg;Zuidhorn;2018;495.0;9.0;
8274;JZ Totaal jeugdzorg;Zuidhorn;1e halfjaar 2019;;;
8275;JZ Totaal jeugdzorg;Zuidhorn;2e halfjaar 2019;;;
8276;JZ Totaal jeugdzorg;Zuidhorn;2019;;;
8277;JZ Totaal jeugdzorg;Zuidhorn;1e halfjaar 2020;;;
8278;JZ Totaal jeugdzorg;Zuidhorn;2e halfjaar 2020;;;
8279;JZ Totaal jeugdzorg;Zuidhorn;2020;;;
8280;JZ Totaal jeugdzorg;Zuidplas;1e halfjaar 2015;815.0;7.1;
8281;JZ Totaal jeugdzorg;Zuidplas;2e halfjaar 2015;860.0;7.5;
8282;JZ Totaal jeugdzorg;Zuidplas;2015;965.0;8.4;
8283;JZ Totaal jeugdzorg;Zuidplas;1e halfjaar 2016;825.0;7.2;
8284;JZ Totaal jeugdzorg;Zuidplas;2e halfjaar 2016;860.0;7.5;
8285;JZ Totaal jeugdzorg;Zuidplas;2016;955.0;8.3;
8286;JZ Totaal jeugdzorg;Zuidplas;1e halfjaar 2017;820.0;7.1;
8287;JZ Totaal jeugdzorg;Zuidplas;2e halfjaar 2017;850.0;7.4;
8288;JZ Totaal jeugdzorg;Zuidplas;2017;985.0;8.5;
8289;JZ Totaal jeugdzorg;Zuidplas;1e halfjaar 2018;820.0;7.1;
8290;JZ Totaal jeugdzorg;Zuidplas;2e halfjaar 2018;910.0;7.8;
8291;JZ Totaal jeugdzorg;Zuidplas;2018;990.0;8.5;
8292;JZ Totaal jeugdzorg;Zuidplas;1e halfjaar 2019;960.0;8.1;
8293;JZ Totaal jeugdzorg;Zuidplas;2e halfjaar 2019;1005.0;8.5;
8294;JZ Totaal jeugdzorg;Zuidplas;2019;1110.0;9.4;
8295;JZ Totaal jeugdzorg;Zuidplas;1e halfjaar 2020;980.0;8.0;
8296;JZ Totaal jeugdzorg;Zuidplas;2e halfjaar 2020;1005.0;8.3;
8297;JZ Totaal jeugdzorg;Zuidplas;2020;1155.0;9.5;
8298;JZ Totaal jeugdzorg;Zundert;1e halfjaar 2015;315.0;6.2;
8299;JZ Totaal jeugdzorg;Zundert;2e halfjaar 2015;350.0;6.9;
8300;JZ Totaal jeugdzorg;Zundert;2015;360.0;7.1;
8301;JZ Totaal jeugdzorg;Zundert;1e halfjaar 2016;320.0;6.4;
8302;JZ Totaal jeugdzorg;Zundert;2e halfjaar 2016;310.0;6.2;
8303;JZ Totaal jeugdzorg;Zundert;2016;340.0;6.8;
8304;JZ Totaal jeugdzorg;Zundert;1e halfjaar 2017;280.0;5.6;
8305;JZ Totaal jeugdzorg;Zundert;2e halfjaar 2017;320.0;6.4;
8306;JZ Totaal jeugdzorg;Zundert;2017;355.0;7.1;
8307;JZ Totaal jeugdzorg;Zundert;1e halfjaar 2018;295.0;6.1;
8308;JZ Totaal jeugdzorg;Zundert;2e halfjaar 2018;340.0;7.1;
8309;JZ Totaal jeugdzorg;Zundert;2018;365.0;7.6;
8310;JZ Totaal jeugdzorg;Zundert;1e halfjaar 2019;310.0;6.4;
8311;JZ Totaal jeugdzorg;Zundert;2e halfjaar 2019;290.0;6.0;
8312;JZ Totaal jeugdzorg;Zundert;2019;340.0;7.0;
8313;JZ Totaal jeugdzorg;Zundert;1e halfjaar 2020;275.0;5.7;
8314;JZ Totaal jeugdzorg;Zundert;2e halfjaar 2020;285.0;5.9;
8315;JZ Totaal jeugdzorg;Zundert;2020;340.0;7.0;
8316;JZ Totaal jeugdzorg;Zutphen;1e halfjaar 2015;1170.0;9.6;
8317;JZ Totaal jeugdzorg;Zutphen;2e halfjaar 2015;1260.0;10.4;
8318;JZ Totaal jeugdzorg;Zutphen;2015;1360.0;11.2;
8319;JZ Totaal jeugdzorg;Zutphen;1e halfjaar 2016;1260.0;10.4;
8320;JZ Totaal jeugdzorg;Zutphen;2e halfjaar 2016;1315.0;10.9;
8321;JZ Totaal jeugdzorg;Zutphen;2016;1460.0;12.1;
8322;JZ Totaal jeugdzorg;Zutphen;1e halfjaar 2017;1165.0;9.6;
8323;JZ Totaal jeugdzorg;Zutphen;2e halfjaar 2017;1190.0;9.8;
8324;JZ Totaal jeugdzorg;Zutphen;2017;1365.0;11.2;
8325;JZ Totaal jeugdzorg;Zutphen;1e halfjaar 2018;1205.0;10.0;
8326;JZ Totaal jeugdzorg;Zutphen;2e halfjaar 2018;1270.0;10.5;
8327;JZ Totaal jeugdzorg;Zutphen;2018;1435.0;11.9;
8328;JZ Totaal jeugdzorg;Zutphen;1e halfjaar 2019;1195.0;10.0;
8329;JZ Totaal jeugdzorg;Zutphen;2e halfjaar 2019;1190.0;10.0;
8330;JZ Totaal jeugdzorg;Zutphen;2019;1380.0;11.6;
8331;JZ Totaal jeugdzorg;Zutphen;1e halfjaar 2020;1170.0;9.9;
8332;JZ Totaal jeugdzorg;Zutphen;2e halfjaar 2020;1170.0;9.9;
8333;JZ Totaal jeugdzorg;Zutphen;2020;1345.0;11.3;
8334;JZ Totaal jeugdzorg;Zwartewaterland;1e halfjaar 2015;400.0;5.5;
8335;JZ Totaal jeugdzorg;Zwartewaterland;2e halfjaar 2015;440.0;6.0;
8336;JZ Totaal jeugdzorg;Zwartewaterland;2015;470.0;6.4;
8337;JZ Totaal jeugdzorg;Zwartewaterland;1e halfjaar 2016;430.0;5.9;
8338;JZ Totaal jeugdzorg;Zwartewaterland;2e halfjaar 2016;455.0;6.2;
8339;JZ Totaal jeugdzorg;Zwartewaterland;2016;495.0;6.8;
8340;JZ Totaal jeugdzorg;Zwartewaterland;1e halfjaar 2017;460.0;6.4;
8341;JZ Totaal jeugdzorg;Zwartewaterland;2e halfjaar 2017;500.0;6.9;
8342;JZ Totaal jeugdzorg;Zwartewaterland;2017;540.0;7.5;
8343;JZ Totaal jeugdzorg;Zwartewaterland;1e halfjaar 2018;455.0;6.3;
8344;JZ Totaal jeugdzorg;Zwartewaterland;2e halfjaar 2018;465.0;6.4;
8345;JZ Totaal jeugdzorg;Zwartewaterland;2018;515.0;7.1;
8346;JZ Totaal jeugdzorg;Zwartewaterland;1e halfjaar 2019;465.0;6.5;
8347;JZ Totaal jeugdzorg;Zwartewaterland;2e halfjaar 2019;470.0;6.5;
8348;JZ Totaal jeugdzorg;Zwartewaterland;2019;535.0;7.4;
8349;JZ Totaal jeugdzorg;Zwartewaterland;1e halfjaar 2020;480.0;6.7;
8350;JZ Totaal jeugdzorg;Zwartewaterland;2e halfjaar 2020;485.0;6.7;
8351;JZ Totaal jeugdzorg;Zwartewaterland;2020;560.0;7.8;
8352;JZ Totaal jeugdzorg;Zwijndrecht;1e halfjaar 2015;890.0;7.9;
8353;JZ Totaal jeugdzorg;Zwijndrecht;2e halfjaar 2015;1015.0;9.0;
8354;JZ Totaal jeugdzorg;Zwijndrecht;2015;1125.0;10.0;
8355;JZ Totaal jeugdzorg;Zwijndrecht;1e halfjaar 2016;1020.0;9.1;
8356;JZ Totaal jeugdzorg;Zwijndrecht;2e halfjaar 2016;1070.0;9.6;
8357;JZ Totaal jeugdzorg;Zwijndrecht;2016;1235.0;11.0;
8358;JZ Totaal jeugdzorg;Zwijndrecht;1e halfjaar 2017;1010.0;9.0;
8359;JZ Totaal jeugdzorg;Zwijndrecht;2e halfjaar 2017;1075.0;9.6;
8360;JZ Totaal jeugdzorg;Zwijndrecht;2017;1210.0;10.8;
8361;JZ Totaal jeugdzorg;Zwijndrecht;1e halfjaar 2018;1040.0;9.3;
8362;JZ Totaal jeugdzorg;Zwijndrecht;2e halfjaar 2018;1100.0;9.8;
8363;JZ Totaal jeugdzorg;Zwijndrecht;2018;1250.0;11.1;
8364;JZ Totaal jeugdzorg;Zwijndrecht;1e halfjaar 2019;1315.0;11.7;
8365;JZ Totaal jeugdzorg;Zwijndrecht;2e halfjaar 2019;1350.0;12.0;
8366;JZ Totaal jeugdzorg;Zwijndrecht;2019;1545.0;13.8;
8367;JZ Totaal jeugdzorg;Zwijndrecht;1e halfjaar 2020;1280.0;11.5;
8368;JZ Totaal jeugdzorg;Zwijndrecht;2e halfjaar 2020;1260.0;11.3;
8369;JZ Totaal jeugdzorg;Zwijndrecht;2020;1500.0;13.4;
8370;JZ Totaal jeugdzorg;Zwolle;1e halfjaar 2015;2920.0;8.3;
8371;JZ Totaal jeugdzorg;Zwolle;2e halfjaar 2015;3165.0;9.0;
8372;JZ Totaal jeugdzorg;Zwolle;2015;3395.0;9.7;
8373;JZ Totaal jeugdzorg;Zwolle;1e halfjaar 2016;3040.0;8.6;
8374;JZ Totaal jeugdzorg;Zwolle;2e halfjaar 2016;3105.0;8.8;
8375;JZ Totaal jeugdzorg;Zwolle;2016;3410.0;9.7;
8376;JZ Totaal jeugdzorg;Zwolle;1e halfjaar 2017;3040.0;8.6;
8377;JZ Totaal jeugdzorg;Zwolle;2e halfjaar 2017;3180.0;9.0;
8378;JZ Totaal jeugdzorg;Zwolle;2017;3510.0;9.9;
8379;JZ Totaal jeugdzorg;Zwolle;1e halfjaar 2018;2900.0;8.2;
8380;JZ Totaal jeugdzorg;Zwolle;2e halfjaar 2018;3065.0;8.7;
8381;JZ Totaal jeugdzorg;Zwolle;2018;3455.0;9.8;
8382;JZ Totaal jeugdzorg;Zwolle;1e halfjaar 2019;3120.0;8.8;
8383;JZ Totaal jeugdzorg;Zwolle;2e halfjaar 2019;3110.0;8.8;
8384;JZ Totaal jeugdzorg;Zwolle;2019;3600.0;10.2;
8385;JZ Totaal jeugdzorg;Zwolle;1e halfjaar 2020;2975.0;8.4;
8386;JZ Totaal jeugdzorg;Zwolle;2e halfjaar 2020;2960.0;8.3;
8387;JZ Totaal jeugdzorg;Zwolle;2020;3465.0;9.8;
8388;JZ Totaal jeugdzorg;Achterhoek (JZ);1e halfjaar 2015;5700.0;7.6;
8389;JZ Totaal jeugdzorg;Achterhoek (JZ);2e halfjaar 2015;5760.0;7.6;
8390;JZ Totaal jeugdzorg;Achterhoek (JZ);2015;6610.0;8.8;
8391;JZ Totaal jeugdzorg;Achterhoek (JZ);1e halfjaar 2016;5460.0;7.3;
8392;JZ Totaal jeugdzorg;Achterhoek (JZ);2e halfjaar 2016;5810.0;7.8;
8393;JZ Totaal jeugdzorg;Achterhoek (JZ);2016;6585.0;8.8;
8394;JZ Totaal jeugdzorg;Achterhoek (JZ);1e halfjaar 2017;5625.0;7.6;
8395;JZ Totaal jeugdzorg;Achterhoek (JZ);2e halfjaar 2017;5935.0;8.0;
8396;JZ Totaal jeugdzorg;Achterhoek (JZ);2017;6670.0;9.0;
8397;JZ Totaal jeugdzorg;Achterhoek (JZ);1e halfjaar 2018;6090.0;8.3;
8398;JZ Totaal jeugdzorg;Achterhoek (JZ);2e halfjaar 2018;6380.0;8.7;
8399;JZ Totaal jeugdzorg;Achterhoek (JZ);2018;7105.0;9.7;
8400;JZ Totaal jeugdzorg;Achterhoek (JZ);1e halfjaar 2019;6410.0;8.8;
8401;JZ Totaal jeugdzorg;Achterhoek (JZ);2e halfjaar 2019;6590.0;9.1;
8402;JZ Totaal jeugdzorg;Achterhoek (JZ);2019;7455.0;10.2;
8403;JZ Totaal jeugdzorg;Achterhoek (JZ);1e halfjaar 2020;6295.0;8.7;
8404;JZ Totaal jeugdzorg;Achterhoek (JZ);2e halfjaar 2020;6480.0;9.0;
8405;JZ Totaal jeugdzorg;Achterhoek (JZ);2020;7455.0;10.4;
8406;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2015;4660.0;6.6;
8407;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2015;4800.0;6.8;
8408;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2015;5500.0;7.8;
8409;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2016;5045.0;6.8;
8410;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2016;5380.0;7.3;
8411;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2016;6095.0;8.2;
8412;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2017;5125.0;6.9;
8413;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2017;5240.0;7.0;
8414;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2017;6055.0;8.1;
8415;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2018;5240.0;7.0;
8416;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2018;5785.0;7.8;
8417;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2018;6320.0;8.5;
8418;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2019;6070.0;8.2;
8419;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2019;6250.0;8.4;
8420;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2019;7060.0;9.5;
8421;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);1e halfjaar 2020;5930.0;8.0;
8422;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2e halfjaar 2020;6275.0;8.4;
8423;JZ Totaal jeugdzorg;Alkmaar (Noord-Kennemerland) (JZ);2020;7265.0;9.8;
8424;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);1e halfjaar 2015;14240.0;5.6;
8425;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2e halfjaar 2015;14745.0;5.8;
8426;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2015;16875.0;6.6;
8427;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);1e halfjaar 2016;19910.0;7.8;
8428;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2e halfjaar 2016;20360.0;8.0;
8429;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2016;23760.0;9.3;
8430;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);1e halfjaar 2017;20620.0;8.1;
8431;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2e halfjaar 2017;20375.0;8.0;
8432;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2017;24025.0;9.4;
8433;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);1e halfjaar 2018;19515.0;7.7;
8434;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2e halfjaar 2018;20565.0;8.1;
8435;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2018;23630.0;9.3;
8436;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);1e halfjaar 2019;20985.0;8.2;
8437;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2e halfjaar 2019;20975.0;8.2;
8438;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2019;24650.0;9.7;
8439;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);1e halfjaar 2020;20635.0;8.1;
8440;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2e halfjaar 2020;20845.0;8.1;
8441;JZ Totaal jeugdzorg;Amsterdam-Amstelland (JZ);2020;24615.0;9.6;
8442;JZ Totaal jeugdzorg;Arnhem (JZ);1e halfjaar 2015;8060.0;6.8;
8443;JZ Totaal jeugdzorg;Arnhem (JZ);2e halfjaar 2015;8625.0;7.3;
8444;JZ Totaal jeugdzorg;Arnhem (JZ);2015;9700.0;8.2;
8445;JZ Totaal jeugdzorg;Arnhem (JZ);1e halfjaar 2016;8640.0;7.3;
8446;JZ Totaal jeugdzorg;Arnhem (JZ);2e halfjaar 2016;9255.0;7.8;
8447;JZ Totaal jeugdzorg;Arnhem (JZ);2016;10435.0;8.8;
8448;JZ Totaal jeugdzorg;Arnhem (JZ);1e halfjaar 2017;9755.0;8.2;
8449;JZ Totaal jeugdzorg;Arnhem (JZ);2e halfjaar 2017;10310.0;8.7;
8450;JZ Totaal jeugdzorg;Arnhem (JZ);2017;11595.0;9.8;
8451;JZ Totaal jeugdzorg;Arnhem (JZ);1e halfjaar 2018;10410.0;8.8;
8452;JZ Totaal jeugdzorg;Arnhem (JZ);2e halfjaar 2018;11045.0;9.4;
8453;JZ Totaal jeugdzorg;Arnhem (JZ);2018;12380.0;10.5;
8454;JZ Totaal jeugdzorg;Arnhem (JZ);1e halfjaar 2019;11000.0;9.4;
8455;JZ Totaal jeugdzorg;Arnhem (JZ);2e halfjaar 2019;11175.0;9.5;
8456;JZ Totaal jeugdzorg;Arnhem (JZ);2019;12770.0;10.9;
8457;JZ Totaal jeugdzorg;Arnhem (JZ);1e halfjaar 2020;10180.0;8.7;
8458;JZ Totaal jeugdzorg;Arnhem (JZ);2e halfjaar 2020;10195.0;8.7;
8459;JZ Totaal jeugdzorg;Arnhem (JZ);2020;12055.0;10.3;
8460;JZ Totaal jeugdzorg;Drenthe (JZ);1e halfjaar 2015;11415.0;9.2;
8461;JZ Totaal jeugdzorg;Drenthe (JZ);2e halfjaar 2015;12055.0;9.8;
8462;JZ Totaal jeugdzorg;Drenthe (JZ);2015;13070.0;10.6;
8463;JZ Totaal jeugdzorg;Drenthe (JZ);1e halfjaar 2016;11155.0;9.1;
8464;JZ Totaal jeugdzorg;Drenthe (JZ);2e halfjaar 2016;11045.0;9.0;
8465;JZ Totaal jeugdzorg;Drenthe (JZ);2016;12490.0;10.2;
8466;JZ Totaal jeugdzorg;Drenthe (JZ);1e halfjaar 2017;12470.0;10.1;
8467;JZ Totaal jeugdzorg;Drenthe (JZ);2e halfjaar 2017;13125.0;10.6;
8468;JZ Totaal jeugdzorg;Drenthe (JZ);2017;14140.0;11.5;
8469;JZ Totaal jeugdzorg;Drenthe (JZ);1e halfjaar 2018;12485.0;10.2;
8470;JZ Totaal jeugdzorg;Drenthe (JZ);2e halfjaar 2018;12785.0;10.4;
8471;JZ Totaal jeugdzorg;Drenthe (JZ);2018;14405.0;11.8;
8472;JZ Totaal jeugdzorg;Drenthe (JZ);1e halfjaar 2019;12665.0;10.4;
8473;JZ Totaal jeugdzorg;Drenthe (JZ);2e halfjaar 2019;12380.0;10.2;
8474;JZ Totaal jeugdzorg;Drenthe (JZ);2019;14340.0;11.8;
8475;JZ Totaal jeugdzorg;Drenthe (JZ);1e halfjaar 2020;11870.0;9.8;
8476;JZ Totaal jeugdzorg;Drenthe (JZ);2e halfjaar 2020;12015.0;10.0;
8477;JZ Totaal jeugdzorg;Drenthe (JZ);2020;13555.0;11.2;
8478;JZ Totaal jeugdzorg;Eemland (JZ);1e halfjaar 2015;5570.0;6.7;
8479;JZ Totaal jeugdzorg;Eemland (JZ);2e halfjaar 2015;5895.0;7.1;
8480;JZ Totaal jeugdzorg;Eemland (JZ);2015;6700.0;8.1;
8481;JZ Totaal jeugdzorg;Eemland (JZ);1e halfjaar 2016;6385.0;7.7;
8482;JZ Totaal jeugdzorg;Eemland (JZ);2e halfjaar 2016;6635.0;8.0;
8483;JZ Totaal jeugdzorg;Eemland (JZ);2016;7560.0;9.2;
8484;JZ Totaal jeugdzorg;Eemland (JZ);1e halfjaar 2017;6745.0;8.2;
8485;JZ Totaal jeugdzorg;Eemland (JZ);2e halfjaar 2017;7010.0;8.5;
8486;JZ Totaal jeugdzorg;Eemland (JZ);2017;8085.0;9.8;
8487;JZ Totaal jeugdzorg;Eemland (JZ);1e halfjaar 2018;7110.0;8.6;
8488;JZ Totaal jeugdzorg;Eemland (JZ);2e halfjaar 2018;7555.0;9.1;
8489;JZ Totaal jeugdzorg;Eemland (JZ);2018;8375.0;10.1;
8490;JZ Totaal jeugdzorg;Eemland (JZ);1e halfjaar 2019;6630.0;8.0;
8491;JZ Totaal jeugdzorg;Eemland (JZ);2e halfjaar 2019;6790.0;8.2;
8492;JZ Totaal jeugdzorg;Eemland (JZ);2019;7840.0;9.5;
8493;JZ Totaal jeugdzorg;Eemland (JZ);1e halfjaar 2020;6330.0;7.6;
8494;JZ Totaal jeugdzorg;Eemland (JZ);2e halfjaar 2020;6380.0;7.7;
8495;JZ Totaal jeugdzorg;Eemland (JZ);2020;7590.0;9.2;
8496;JZ Totaal jeugdzorg;Flevoland (JZ);1e halfjaar 2015;9255.0;7.5;
8497;JZ Totaal jeugdzorg;Flevoland (JZ);2e halfjaar 2015;9630.0;7.8;
8498;JZ Totaal jeugdzorg;Flevoland (JZ);2015;10905.0;8.9;
8499;JZ Totaal jeugdzorg;Flevoland (JZ);1e halfjaar 2016;9210.0;7.5;
8500;JZ Totaal jeugdzorg;Flevoland (JZ);2e halfjaar 2016;9705.0;7.9;
8501;JZ Totaal jeugdzorg;Flevoland (JZ);2016;11160.0;9.1;
8502;JZ Totaal jeugdzorg;Flevoland (JZ);1e halfjaar 2017;9550.0;7.8;
8503;JZ Totaal jeugdzorg;Flevoland (JZ);2e halfjaar 2017;9790.0;8.0;
8504;JZ Totaal jeugdzorg;Flevoland (JZ);2017;11235.0;9.2;
8505;JZ Totaal jeugdzorg;Flevoland (JZ);1e halfjaar 2018;9620.0;7.9;
8506;JZ Totaal jeugdzorg;Flevoland (JZ);2e halfjaar 2018;10195.0;8.3;
8507;JZ Totaal jeugdzorg;Flevoland (JZ);2018;11575.0;9.5;
8508;JZ Totaal jeugdzorg;Flevoland (JZ);1e halfjaar 2019;9945.0;8.1;
8509;JZ Totaal jeugdzorg;Flevoland (JZ);2e halfjaar 2019;10085.0;8.2;
8510;JZ Totaal jeugdzorg;Flevoland (JZ);2019;11705.0;9.5;
8511;JZ Totaal jeugdzorg;Flevoland (JZ);1e halfjaar 2020;9640.0;7.8;
8512;JZ Totaal jeugdzorg;Flevoland (JZ);2e halfjaar 2020;10245.0;8.3;
8513;JZ Totaal jeugdzorg;Flevoland (JZ);2020;11845.0;9.6;
8514;JZ Totaal jeugdzorg;Food Valley (JZ);1e halfjaar 2015;5595.0;6.1;
8515;JZ Totaal jeugdzorg;Food Valley (JZ);2e halfjaar 2015;6200.0;6.7;
8516;JZ Totaal jeugdzorg;Food Valley (JZ);2015;6910.0;7.5;
8517;JZ Totaal jeugdzorg;Food Valley (JZ);1e halfjaar 2016;6320.0;6.9;
8518;JZ Totaal jeugdzorg;Food Valley (JZ);2e halfjaar 2016;6665.0;7.2;
8519;JZ Totaal jeugdzorg;Food Valley (JZ);2016;7560.0;8.2;
8520;JZ Totaal jeugdzorg;Food Valley (JZ);1e halfjaar 2017;6640.0;7.2;
8521;JZ Totaal jeugdzorg;Food Valley (JZ);2e halfjaar 2017;6855.0;7.4;
8522;JZ Totaal jeugdzorg;Food Valley (JZ);2017;7855.0;8.5;
8523;JZ Totaal jeugdzorg;Food Valley (JZ);1e halfjaar 2018;7590.0;8.1;
8524;JZ Totaal jeugdzorg;Food Valley (JZ);2e halfjaar 2018;7850.0;8.4;
8525;JZ Totaal jeugdzorg;Food Valley (JZ);2018;8805.0;9.4;
8526;JZ Totaal jeugdzorg;Food Valley (JZ);1e halfjaar 2019;7750.0;8.3;
8527;JZ Totaal jeugdzorg;Food Valley (JZ);2e halfjaar 2019;7755.0;8.3;
8528;JZ Totaal jeugdzorg;Food Valley (JZ);2019;8940.0;9.5;
8529;JZ Totaal jeugdzorg;Food Valley (JZ);1e halfjaar 2020;7510.0;8.0;
8530;JZ Totaal jeugdzorg;Food Valley (JZ);2e halfjaar 2020;7685.0;8.2;
8531;JZ Totaal jeugdzorg;Food Valley (JZ);2020;8865.0;9.4;
8532;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);1e halfjaar 2015;13495.0;7.8;
8533;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2e halfjaar 2015;13970.0;8.1;
8534;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2015;15645.0;9.0;
8535;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);1e halfjaar 2016;12830.0;7.5;
8536;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2e halfjaar 2016;12965.0;7.5;
8537;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2016;14840.0;8.6;
8538;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);1e halfjaar 2017;14990.0;8.8;
