ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
7592;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 55 tot 65 jaar;2021;3.0;3.0;;;;;0.0
7593;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 55 tot 65 jaar;2022;3.0;3.0;;;;;0.0
7594;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 55 tot 65 jaar;2023;2.0;2.0;;;;;0.0
7595;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 55 tot 65 jaar;2024;2.0;;;;;;
7596;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2013;8.0;8.0;;;;;0.0
7597;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2014;8.0;8.0;;;;;1.0
7598;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2015;12.0;12.0;;;;;0.0
7599;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2016;13.0;13.0;;;;;0.0
7600;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2017;10.0;10.0;;;;;0.0
7601;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2018;8.0;8.0;;;;;0.0
7602;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2019;12.0;12.0;;;;;0.0
7603;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2020;12.0;12.0;;;;;0.0
7604;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2021;5.0;5.0;;;;;0.0
7605;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2022;5.0;5.0;;;;;0.0
7606;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2023;7.0;7.0;;;;;0.0
7607;Mannen;Niet gezocht vanwege ontmoediging;Leeftijd: 65 tot 75 jaar;2024;4.0;;;;;;
7608;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2013;14.0;14.0;;;;;0.0
7609;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2014;17.0;15.0;1.6;16.2;17.2;15.6;1.0
7610;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2015;19.0;18.0;0.4;16.7;16.6;14.5;1.0
7611;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2016;20.0;19.0;0.7;17.1;17.3;15.2;1.0
7612;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2017;15.0;14.0;;;;;1.0
7613;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2018;14.0;14.0;;;;;1.0
7614;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2019;13.0;12.0;;;;;0.0
7615;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2020;16.0;16.0;1.2;19.3;19.9;17.5;1.0
7616;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2021;6.0;5.0;;;;;0.0
7617;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2022;5.0;5.0;;;;;0.0
7618;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2023;4.0;4.0;;;;;0.0
7619;Mannen;Niet gezocht vanwege ontmoediging;Positie: alleenstaande;2024;3.0;;;;;;
7620;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2013;7.0;7.0;;;;;0.0
7621;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2014;6.0;6.0;;;;;0.0
7622;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2015;8.0;8.0;;;;;0.0
7623;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2016;7.0;6.0;;;;;0.0
7624;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2017;5.0;5.0;;;;;1.0
7625;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2018;4.0;4.0;;;;;0.0
7626;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2019;4.0;4.0;;;;;0.0
7627;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2020;4.0;4.0;;;;;0.0
7628;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2021;2.0;2.0;;;;;0.0
7629;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2022;1.0;1.0;;;;;0.0
7630;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2023;1.0;1.0;;;;;0.0
7631;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder;2024;1.0;;;;;;
7632;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2013;1.0;1.0;;;;;0.0
7633;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2014;1.0;1.0;;;;;0.0
7634;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2015;1.0;1.0;;;;;0.0
7635;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2016;1.0;1.0;;;;;0.0
7636;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2017;1.0;1.0;;;;;0.0
7637;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2018;0.0;0.0;;;;;0.0
7638;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2019;0.0;0.0;;;;;0.0
7639;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2020;0.0;0.0;;;;;0.0
7640;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2021;0.0;0.0;;;;;0.0
7641;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2022;0.0;0.0;;;;;0.0
7642;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2023;0.0;0.0;;;;;0.0
7643;Mannen;Niet gezocht vanwege ontmoediging;Positie: ouder in éénouderhuishouden;2024;0.0;;;;;;
7644;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2013;20.0;20.0;2.1;24.5;25.8;24.0;0.0
7645;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2014;18.0;17.0;3.6;21.7;24.3;28.3;1.0
7646;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2015;24.0;23.0;1.5;23.7;24.6;25.1;0.0
7647;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2016;22.0;22.0;0.9;24.2;24.7;25.6;1.0
7648;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2017;18.0;17.0;0.8;20.0;20.3;23.9;1.0
7649;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2018;14.0;13.0;;;;;1.0
7650;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2019;15.0;14.0;;;;;0.0
7651;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2020;17.0;16.0;0.9;25.7;26.2;29.0;1.0
7652;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2021;8.0;8.0;;;;;0.0
7653;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2022;6.0;6.0;;;;;0.0
7654;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2023;8.0;8.0;;;;;0.0
7655;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar;2024;5.0;;;;;;
7656;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2013;7.0;6.0;;;;;0.0
7657;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2014;6.0;5.0;;;;;0.0
7658;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2015;7.0;7.0;;;;;0.0
7659;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2016;6.0;6.0;;;;;0.0
7660;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2017;4.0;4.0;;;;;1.0
7661;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2018;4.0;3.0;;;;;0.0
7662;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2019;4.0;4.0;;;;;0.0
7663;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2020;4.0;3.0;;;;;0.0
7664;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2021;1.0;1.0;;;;;0.0
7665;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2022;1.0;1.0;;;;;0.0
7666;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2023;1.0;1.0;;;;;0.0
7667;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar met kind;2024;1.0;;;;;;
7668;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2013;14.0;14.0;;;;;0.0
7669;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2014;12.0;11.0;;;;;1.0
7670;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2015;16.0;16.0;0.9;27.8;28.3;27.5;0.0
7671;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2016;16.0;16.0;0.4;28.6;28.7;28.0;1.0
7672;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2017;13.0;13.0;;;;;0.0
7673;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2018;11.0;10.0;;;;;1.0
7674;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2019;11.0;11.0;;;;;0.0
7675;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2020;14.0;13.0;;;;;1.0
7676;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2021;7.0;7.0;;;;;0.0
7677;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2022;5.0;5.0;;;;;0.0
7678;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2023;7.0;7.0;;;;;0.0
7679;Mannen;Niet gezocht vanwege ontmoediging;Positie: partner in paar, geen kind;2024;4.0;;;;;;
7680;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2013;5.0;5.0;;;;;0.0
7681;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2014;6.0;5.0;;;;;0.0
7682;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2015;11.0;11.0;;;;;0.0
7683;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2016;10.0;9.0;;;;;0.0
7684;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2017;7.0;7.0;;;;;0.0
7685;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2018;6.0;5.0;;;;;0.0
7686;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2019;5.0;5.0;;;;;0.0
7687;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2020;10.0;9.0;;;;;1.0
7688;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2021;3.0;3.0;;;;;0.0
7689;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2022;1.0;1.0;;;;;0.0
7690;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2023;2.0;2.0;;;;;0.0
7691;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind;2024;1.0;;;;;;
7692;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2013;4.0;4.0;;;;;0.0
7693;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2014;5.0;4.0;;;;;0.0
7694;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2015;6.0;6.0;;;;;0.0
7695;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2016;6.0;6.0;;;;;0.0
7696;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2017;4.0;4.0;;;;;0.0
7697;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2018;3.0;3.0;;;;;0.0
7698;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2019;3.0;3.0;;;;;0.0
7699;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2020;6.0;6.0;;;;;0.0
7700;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2021;3.0;3.0;;;;;0.0
7701;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2022;1.0;1.0;;;;;0.0
7702;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2023;1.0;1.0;;;;;0.0
7703;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind >= 18 jaar;2024;0.0;;;;;;
7704;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2013;1.0;1.0;;;;;0.0
7705;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2014;1.0;1.0;;;;;0.0
7706;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2015;5.0;5.0;;;;;0.0
7707;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2016;4.0;4.0;;;;;0.0
7708;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2017;3.0;3.0;;;;;0.0
7709;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2018;2.0;2.0;;;;;0.0
7710;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2019;2.0;2.0;;;;;0.0
7711;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2020;3.0;3.0;;;;;0.0
7712;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2021;0.0;0.0;;;;;0.0
7713;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2022;0.0;0.0;;;;;0.0
7714;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2023;1.0;1.0;;;;;0.0
7715;Mannen;Niet gezocht vanwege ontmoediging;Positie: kind < 18 jaar;2024;0.0;;;;;;
7716;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2013;1.0;1.0;;;;;0.0
7717;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2014;1.0;1.0;;;;;0.0
7718;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2015;1.0;1.0;;;;;0.0
7719;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2016;1.0;1.0;;;;;0.0
7720;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2017;1.0;1.0;;;;;0.0
7721;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2018;1.0;1.0;;;;;0.0
7722;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2019;1.0;1.0;;;;;0.0
7723;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2020;1.0;1.0;;;;;0.0
7724;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2021;1.0;1.0;;;;;0.0
7725;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2022;0.0;0.0;;;;;0.0
7726;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2023;0.0;0.0;;;;;0.0
7727;Mannen;Niet gezocht vanwege ontmoediging;Positie: overig lid;2024;0.0;;;;;;
7728;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2013;129.0;124.0;2.5;16.0;17.9;23.5;5.0
7729;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2014;128.0;122.0;2.2;16.9;18.6;25.2;6.0
7730;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2015;102.0;98.0;2.8;16.2;18.4;24.6;4.0
7731;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2016;99.0;94.0;3.3;13.5;16.2;24.5;5.0
7732;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2017;88.0;82.0;3.2;12.5;15.1;24.7;6.0
7733;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2018;81.0;75.0;5.2;13.8;18.3;26.8;6.0
7734;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2019;75.0;70.0;3.3;13.6;16.1;25.9;5.0
7735;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2020;88.0;81.0;4.1;13.9;17.2;28.0;7.0
7736;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2021;108.0;104.0;3.7;11.0;14.2;30.5;4.0
7737;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2022;89.0;87.0;5.4;14.6;19.1;35.2;2.0
7738;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2023;87.0;85.0;5.7;18.2;23.1;37.4;2.0
7739;Mannen;Niet gezocht vanwege andere reden;Totaal personen;2024;92.0;;;;;;
7740;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2013;56.0;54.0;1.5;7.1;8.2;22.6;2.0
7741;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2014;57.0;53.0;1.5;7.5;8.7;25.3;4.0
7742;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2015;47.0;45.0;1.5;8.6;9.8;24.0;2.0
7743;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2016;44.0;42.0;1.7;6.4;7.7;25.2;2.0
7744;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2017;42.0;39.0;1.9;6.7;8.2;24.6;3.0
7745;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2018;38.0;35.0;1.8;7.0;8.4;27.8;3.0
7746;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2019;31.0;29.0;2.0;7.5;9.0;27.2;2.0
7747;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2020;36.0;33.0;2.0;8.2;9.8;28.5;3.0
7748;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2021;45.0;44.0;2.6;5.3;7.7;32.4;1.0
7749;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2022;32.0;31.0;3.2;5.8;8.2;31.8;1.0
7750;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2023;33.0;33.0;3.5;9.7;12.5;35.1;1.0
7751;Mannen;Niet gezocht vanwege andere reden;1 Basisonderwijs, vmbo, mbo1;2024;39.0;;;;;;
7752;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2013;43.0;42.0;3.3;16.6;19.1;21.8;1.0
7753;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2014;40.0;39.0;2.7;15.8;17.8;22.0;1.0
7754;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2015;34.0;32.0;3.4;15.6;18.2;21.8;2.0
7755;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2016;34.0;32.0;2.7;13.9;15.7;21.7;2.0
7756;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2017;30.0;28.0;4.7;13.0;17.0;24.3;2.0
7757;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2018;24.0;22.0;4.3;13.4;16.8;22.3;2.0
7758;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2019;26.0;25.0;4.3;13.1;16.5;23.1;1.0
7759;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2020;35.0;33.0;5.2;13.2;17.5;26.4;2.0
7760;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2021;36.0;35.0;5.1;12.3;16.5;29.6;1.0
7761;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2022;32.0;32.0;5.2;15.7;20.1;32.9;0.0
7762;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2023;30.0;30.0;7.3;14.3;20.6;36.1;0.0
7763;Mannen;Niet gezocht vanwege andere reden;2 Havo, vwo, mbo2-4;2024;27.0;;;;;;
7764;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2013;26.0;25.0;3.3;34.7;37.2;28.8;1.0
7765;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2014;29.0;28.0;3.0;36.0;38.4;30.0;1.0
7766;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2015;21.0;20.0;4.6;34.1;38.0;30.8;0.0
7767;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2016;20.0;19.0;8.1;28.7;36.0;28.0;1.0
7768;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2017;16.0;15.0;;;;;1.0
7769;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2018;18.0;17.0;13.6;29.0;41.3;30.8;1.0
7770;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2019;17.0;16.0;3.9;25.4;28.3;27.9;1.0
7771;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2020;15.0;15.0;;;;;1.0
7772;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2021;25.0;23.0;3.8;19.6;22.8;28.9;2.0
7773;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2022;24.0;23.0;8.8;23.7;31.2;43.6;1.0
7774;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2023;23.0;22.0;7.1;36.6;42.7;43.1;1.0
7775;Mannen;Niet gezocht vanwege andere reden;3 Hbo, wo;2024;26.0;;;;;;
7776;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2013;4.0;3.0;;;;;1.0
7777;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2014;2.0;1.0;;;;;0.0
7778;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2015;1.0;1.0;;;;;0.0
7779;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2016;1.0;1.0;;;;;0.0
7780;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2017;1.0;1.0;;;;;0.0
7781;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2018;1.0;1.0;;;;;0.0
7782;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2019;1.0;0.0;;;;;0.0
7783;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2020;1.0;1.0;;;;;0.0
7784;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2021;1.0;1.0;;;;;0.0
7785;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2022;1.0;1.0;;;;;0.0
7786;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2023;1.0;1.0;;;;;0.0
7787;Mannen;Niet gezocht vanwege andere reden;Onderwijsniveau: weet niet of onbekend;2024;1.0;;;;;;
7788;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2013;53.0;50.0;1.1;1.5;2.5;23.8;3.0
7789;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2014;51.0;48.0;1.2;1.6;2.6;25.9;3.0
7790;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2015;39.0;37.0;1.2;1.5;2.5;25.0;2.0
7791;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2016;43.0;40.0;1.2;1.0;2.1;25.5;3.0
7792;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2017;39.0;36.0;1.6;1.5;2.9;27.0;3.0
7793;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2018;34.0;31.0;1.9;1.1;2.8;29.1;3.0
7794;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2019;30.0;27.0;2.0;1.0;2.8;29.3;2.0
7795;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2020;36.0;32.0;2.3;1.3;3.3;32.0;4.0
7796;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2021;48.0;47.0;1.9;1.0;2.6;35.2;1.0
7797;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2022;36.0;36.0;2.4;1.2;3.3;35.6;0.0
7798;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2023;31.0;31.0;3.4;1.0;4.1;41.3;0.0
7799;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 15 tot 25 jaar;2024;37.0;;;;;;
7800;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2013;18.0;17.0;4.7;11.6;15.2;16.1;1.0
7801;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2014;21.0;19.0;4.2;11.0;14.2;16.8;2.0
7802;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2015;16.0;15.0;4.0;11.9;14.9;17.3;1.0
7803;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2016;16.0;16.0;3.5;10.6;13.3;17.1;1.0
7804;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2017;16.0;15.0;;;;;1.0
7805;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2018;14.0;13.0;;;;;1.0
7806;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2019;15.0;14.0;;;;;1.0
7807;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2020;16.0;15.0;;;;;1.0
7808;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2021;18.0;16.0;5.6;6.7;11.3;20.4;1.0
7809;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2022;18.0;17.0;12.2;9.5;19.8;25.4;1.0
7810;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2023;15.0;15.0;;;;;1.0
7811;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 45 jaar;2024;16.0;;;;;;
7812;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 35 jaar;2013;10.0;9.0;;;;;1.0
7813;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 35 jaar;2014;12.0;12.0;;;;;0.0
7814;Mannen;Niet gezocht vanwege andere reden;Leeftijd: 25 tot 35 jaar;2015;10.0;9.0;;;;;1.0
