ID;MigratieachtergrondMoeder;GeneratieMoeder;Perioden;LevendGeborenKinderen_1;LevendGeborenKinderenRelatief_2;GemiddeldeLeeftijdMoederBijGeboorte_3;GemiddeldKindertalPerVrouw_4
923;Duitsland;Moeder: Nederlandse achtergrond;2010;;;;
924;Duitsland;Moeder: Nederlandse achtergrond;2011;;;;
925;Duitsland;Moeder: Nederlandse achtergrond;2012;;;;
926;Duitsland;Moeder: Nederlandse achtergrond;2013;;;;
927;Duitsland;Moeder: Nederlandse achtergrond;2014;;;;
928;Duitsland;Moeder: Nederlandse achtergrond;2015;;;;
929;Duitsland;Moeder: Nederlandse achtergrond;2016;;;;
930;Duitsland;Moeder: Nederlandse achtergrond;2017;;;;
931;Duitsland;Moeder: Nederlandse achtergrond;2018;;;;
932;Duitsland;Moeder: Nederlandse achtergrond;2019;;;;
933;Duitsland;Moeder: Nederlandse achtergrond;2020;;;;
934;Duitsland;Moeder: Nederlandse achtergrond;2021;;;;
935;Duitsland;Moeder: Nederlandse achtergrond;2022;;;;
936;Duitsland;Moeder: met migratieachtergrond;2010;2473.0;36.3;31.8;1.442
937;Duitsland;Moeder: met migratieachtergrond;2011;2292.0;33.72;31.8;1.361
938;Duitsland;Moeder: met migratieachtergrond;2012;2204.0;32.92;31.9;1.346
939;Duitsland;Moeder: met migratieachtergrond;2013;2225.0;34.02;31.8;1.388
940;Duitsland;Moeder: met migratieachtergrond;2014;2141.0;33.7;31.9;1.377
941;Duitsland;Moeder: met migratieachtergrond;2015;2111.0;34.02;32.0;1.375
942;Duitsland;Moeder: met migratieachtergrond;2016;2037.0;33.41;32.2;1.341
943;Duitsland;Moeder: met migratieachtergrond;2017;2029.0;33.7;32.3;1.328
944;Duitsland;Moeder: met migratieachtergrond;2018;2021.0;33.71;32.4;1.316
945;Duitsland;Moeder: met migratieachtergrond;2019;2018.0;33.79;32.5;1.302
946;Duitsland;Moeder: met migratieachtergrond;2020;2040.0;34.25;32.7;1.299
947;Duitsland;Moeder: met migratieachtergrond;2021;2186.0;36.77;32.9;1.374
948;Duitsland;Moeder: met migratieachtergrond;2022;1989.0;33.45;33.0;1.22
949;Duitsland;Moeder: 1e generatie migratieachtergrond;2010;1146.0;35.82;32.5;1.328
950;Duitsland;Moeder: 1e generatie migratieachtergrond;2011;1100.0;33.72;32.8;1.274
951;Duitsland;Moeder: 1e generatie migratieachtergrond;2012;1061.0;32.75;32.7;1.264
952;Duitsland;Moeder: 1e generatie migratieachtergrond;2013;1095.0;34.59;32.8;1.313
953;Duitsland;Moeder: 1e generatie migratieachtergrond;2014;1068.0;34.94;32.8;1.324
954;Duitsland;Moeder: 1e generatie migratieachtergrond;2015;1022.0;34.35;33.0;1.267
955;Duitsland;Moeder: 1e generatie migratieachtergrond;2016;1018.0;34.61;33.2;1.283
956;Duitsland;Moeder: 1e generatie migratieachtergrond;2017;1030.0;35.04;33.4;1.27
957;Duitsland;Moeder: 1e generatie migratieachtergrond;2018;1029.0;34.58;33.2;1.266
958;Duitsland;Moeder: 1e generatie migratieachtergrond;2019;1044.0;34.51;33.3;1.267
959;Duitsland;Moeder: 1e generatie migratieachtergrond;2020;1114.0;36.36;33.6;1.321
960;Duitsland;Moeder: 1e generatie migratieachtergrond;2021;1151.0;37.06;33.8;1.336
961;Duitsland;Moeder: 1e generatie migratieachtergrond;2022;1022.0;32.47;33.8;1.155
962;Duitsland;Moeder: 2e generatie migratieachtergrond;2010;1327.0;36.73;30.9;1.635
963;Duitsland;Moeder: 2e generatie migratieachtergrond;2011;1192.0;33.73;30.7;1.537
964;Duitsland;Moeder: 2e generatie migratieachtergrond;2012;1143.0;33.07;30.8;1.521
965;Duitsland;Moeder: 2e generatie migratieachtergrond;2013;1130.0;33.49;30.7;1.548
966;Duitsland;Moeder: 2e generatie migratieachtergrond;2014;1073.0;32.56;30.9;1.494
967;Duitsland;Moeder: 2e generatie migratieachtergrond;2015;1089.0;33.72;31.0;1.536
968;Duitsland;Moeder: 2e generatie migratieachtergrond;2016;1019.0;32.29;31.1;1.451
969;Duitsland;Moeder: 2e generatie migratieachtergrond;2017;999.0;32.43;31.1;1.43
970;Duitsland;Moeder: 2e generatie migratieachtergrond;2018;992.0;32.84;31.4;1.414
971;Duitsland;Moeder: 2e generatie migratieachtergrond;2019;974.0;33.05;31.4;1.38
972;Duitsland;Moeder: 2e generatie migratieachtergrond;2020;926.0;32.02;31.6;1.298
973;Duitsland;Moeder: 2e generatie migratieachtergrond;2021;1035.0;36.44;31.8;1.439
974;Duitsland;Moeder: 2e generatie migratieachtergrond;2022;967.0;34.54;31.9;1.324
975;Indonesië;Totaal;2010;4140.0;43.2;32.0;1.565
976;Indonesië;Totaal;2011;3892.0;42.18;31.8;1.533
977;Indonesië;Totaal;2012;3673.0;41.58;31.9;1.496
978;Indonesië;Totaal;2013;3479.0;41.16;31.8;1.476
979;Indonesië;Totaal;2014;3404.0;42.17;32.0;1.488
980;Indonesië;Totaal;2015;3336.0;43.29;32.0;1.521
981;Indonesië;Totaal;2016;3028.0;41.09;32.1;1.428
982;Indonesië;Totaal;2017;3010.0;42.69;32.3;1.47
983;Indonesië;Totaal;2018;2810.0;41.7;32.3;1.433
984;Indonesië;Totaal;2019;2710.0;42.25;32.3;1.453
985;Indonesië;Totaal;2020;2449.0;40.14;32.6;1.36
986;Indonesië;Totaal;2021;2526.0;43.37;32.6;1.483
987;Indonesië;Totaal;2022;2225.0;39.74;32.7;1.37
988;Indonesië;Moeder: Nederlandse achtergrond;2010;;;;
989;Indonesië;Moeder: Nederlandse achtergrond;2011;;;;
990;Indonesië;Moeder: Nederlandse achtergrond;2012;;;;
991;Indonesië;Moeder: Nederlandse achtergrond;2013;;;;
992;Indonesië;Moeder: Nederlandse achtergrond;2014;;;;
993;Indonesië;Moeder: Nederlandse achtergrond;2015;;;;
994;Indonesië;Moeder: Nederlandse achtergrond;2016;;;;
995;Indonesië;Moeder: Nederlandse achtergrond;2017;;;;
996;Indonesië;Moeder: Nederlandse achtergrond;2018;;;;
997;Indonesië;Moeder: Nederlandse achtergrond;2019;;;;
998;Indonesië;Moeder: Nederlandse achtergrond;2020;;;;
999;Indonesië;Moeder: Nederlandse achtergrond;2021;;;;
1000;Indonesië;Moeder: Nederlandse achtergrond;2022;;;;
1001;Indonesië;Moeder: met migratieachtergrond;2010;4140.0;43.2;32.0;1.565
1002;Indonesië;Moeder: met migratieachtergrond;2011;3892.0;42.18;31.8;1.533
1003;Indonesië;Moeder: met migratieachtergrond;2012;3673.0;41.58;31.9;1.496
1004;Indonesië;Moeder: met migratieachtergrond;2013;3479.0;41.16;31.8;1.476
1005;Indonesië;Moeder: met migratieachtergrond;2014;3404.0;42.17;32.0;1.488
1006;Indonesië;Moeder: met migratieachtergrond;2015;3336.0;43.29;32.0;1.521
1007;Indonesië;Moeder: met migratieachtergrond;2016;3028.0;41.09;32.1;1.428
1008;Indonesië;Moeder: met migratieachtergrond;2017;3010.0;42.69;32.3;1.47
1009;Indonesië;Moeder: met migratieachtergrond;2018;2810.0;41.7;32.3;1.433
1010;Indonesië;Moeder: met migratieachtergrond;2019;2710.0;42.25;32.3;1.453
1011;Indonesië;Moeder: met migratieachtergrond;2020;2449.0;40.14;32.6;1.36
1012;Indonesië;Moeder: met migratieachtergrond;2021;2526.0;43.37;32.6;1.483
1013;Indonesië;Moeder: met migratieachtergrond;2022;2225.0;39.74;32.7;1.37
1014;Indonesië;Moeder: 1e generatie migratieachtergrond;2010;498.0;44.95;31.6;1.547
1015;Indonesië;Moeder: 1e generatie migratieachtergrond;2011;443.0;41.69;31.7;1.389
1016;Indonesië;Moeder: 1e generatie migratieachtergrond;2012;423.0;41.24;31.9;1.331
1017;Indonesië;Moeder: 1e generatie migratieachtergrond;2013;423.0;42.41;31.7;1.434
1018;Indonesië;Moeder: 1e generatie migratieachtergrond;2014;414.0;42.54;32.1;1.402
1019;Indonesië;Moeder: 1e generatie migratieachtergrond;2015;441.0;46.1;31.8;1.579
1020;Indonesië;Moeder: 1e generatie migratieachtergrond;2016;375.0;39.28;32.3;1.346
1021;Indonesië;Moeder: 1e generatie migratieachtergrond;2017;379.0;39.72;32.3;1.407
1022;Indonesië;Moeder: 1e generatie migratieachtergrond;2018;368.0;38.83;32.6;1.381
1023;Indonesië;Moeder: 1e generatie migratieachtergrond;2019;382.0;40.39;32.4;1.469
1024;Indonesië;Moeder: 1e generatie migratieachtergrond;2020;310.0;33.47;32.4;1.215
1025;Indonesië;Moeder: 1e generatie migratieachtergrond;2021;324.0;35.24;32.9;1.26
1026;Indonesië;Moeder: 1e generatie migratieachtergrond;2022;350.0;37.02;32.9;1.316
1027;Indonesië;Moeder: 2e generatie migratieachtergrond;2010;3642.0;42.97;32.0;1.575
1028;Indonesië;Moeder: 2e generatie migratieachtergrond;2011;3449.0;42.25;31.8;1.557
1029;Indonesië;Moeder: 2e generatie migratieachtergrond;2012;3250.0;41.63;31.9;1.519
1030;Indonesië;Moeder: 2e generatie migratieachtergrond;2013;3056.0;41.0;31.8;1.484
1031;Indonesië;Moeder: 2e generatie migratieachtergrond;2014;2990.0;42.12;31.9;1.5
1032;Indonesië;Moeder: 2e generatie migratieachtergrond;2015;2895.0;42.89;32.0;1.512
1033;Indonesië;Moeder: 2e generatie migratieachtergrond;2016;2653.0;41.36;32.1;1.44
1034;Indonesië;Moeder: 2e generatie migratieachtergrond;2017;2631.0;43.15;32.3;1.481
1035;Indonesië;Moeder: 2e generatie migratieachtergrond;2018;2442.0;42.17;32.3;1.442
1036;Indonesië;Moeder: 2e generatie migratieachtergrond;2019;2328.0;42.58;32.3;1.45
1037;Indonesië;Moeder: 2e generatie migratieachtergrond;2020;2139.0;41.33;32.6;1.382
1038;Indonesië;Moeder: 2e generatie migratieachtergrond;2021;2202.0;44.89;32.5;1.522
1039;Indonesië;Moeder: 2e generatie migratieachtergrond;2022;1875.0;40.29;32.6;1.381
1040;Marokko;Totaal;2010;7853.0;80.92;31.4;2.514
1041;Marokko;Totaal;2011;7792.0;78.66;31.3;2.467
1042;Marokko;Totaal;2012;7683.0;76.05;31.2;2.416
1043;Marokko;Totaal;2013;7424.0;72.04;31.0;2.315
1044;Marokko;Totaal;2014;7669.0;73.08;31.2;2.383
1045;Marokko;Totaal;2015;7527.0;70.32;31.1;2.336
1046;Marokko;Totaal;2016;7495.0;68.85;31.2;2.325
1047;Marokko;Totaal;2017;7300.0;65.71;31.2;2.258
1048;Marokko;Totaal;2018;7088.0;62.55;31.3;2.18
1049;Marokko;Totaal;2019;7358.0;63.66;31.2;2.247
1050;Marokko;Totaal;2020;7325.0;62.22;31.4;2.219
1051;Marokko;Totaal;2021;7396.0;61.79;31.4;2.222
1052;Marokko;Totaal;2022;7330.0;60.22;31.4;2.177
1053;Marokko;Moeder: Nederlandse achtergrond;2010;;;;
1054;Marokko;Moeder: Nederlandse achtergrond;2011;;;;
1055;Marokko;Moeder: Nederlandse achtergrond;2012;;;;
1056;Marokko;Moeder: Nederlandse achtergrond;2013;;;;
1057;Marokko;Moeder: Nederlandse achtergrond;2014;;;;
1058;Marokko;Moeder: Nederlandse achtergrond;2015;;;;
1059;Marokko;Moeder: Nederlandse achtergrond;2016;;;;
1060;Marokko;Moeder: Nederlandse achtergrond;2017;;;;
1061;Marokko;Moeder: Nederlandse achtergrond;2018;;;;
1062;Marokko;Moeder: Nederlandse achtergrond;2019;;;;
1063;Marokko;Moeder: Nederlandse achtergrond;2020;;;;
1064;Marokko;Moeder: Nederlandse achtergrond;2021;;;;
1065;Marokko;Moeder: Nederlandse achtergrond;2022;;;;
1066;Marokko;Moeder: met migratieachtergrond;2010;7853.0;80.92;31.4;2.514
1067;Marokko;Moeder: met migratieachtergrond;2011;7792.0;78.66;31.3;2.467
1068;Marokko;Moeder: met migratieachtergrond;2012;7683.0;76.05;31.2;2.416
1069;Marokko;Moeder: met migratieachtergrond;2013;7424.0;72.04;31.0;2.315
1070;Marokko;Moeder: met migratieachtergrond;2014;7669.0;73.08;31.2;2.383
1071;Marokko;Moeder: met migratieachtergrond;2015;7527.0;70.32;31.1;2.336
1072;Marokko;Moeder: met migratieachtergrond;2016;7495.0;68.85;31.2;2.325
1073;Marokko;Moeder: met migratieachtergrond;2017;7300.0;65.71;31.2;2.258
1074;Marokko;Moeder: met migratieachtergrond;2018;7088.0;62.55;31.3;2.18
1075;Marokko;Moeder: met migratieachtergrond;2019;7358.0;63.66;31.2;2.247
1076;Marokko;Moeder: met migratieachtergrond;2020;7325.0;62.22;31.4;2.219
1077;Marokko;Moeder: met migratieachtergrond;2021;7396.0;61.79;31.4;2.222
1078;Marokko;Moeder: met migratieachtergrond;2022;7330.0;60.22;31.4;2.177
1079;Marokko;Moeder: 1e generatie migratieachtergrond;2010;5482.0;95.66;30.9;2.811
1080;Marokko;Moeder: 1e generatie migratieachtergrond;2011;5311.0;93.73;30.5;2.905
1081;Marokko;Moeder: 1e generatie migratieachtergrond;2012;4875.0;87.41;30.3;2.845
1082;Marokko;Moeder: 1e generatie migratieachtergrond;2013;4432.0;80.99;30.0;2.792
1083;Marokko;Moeder: 1e generatie migratieachtergrond;2014;4370.0;81.62;30.3;2.869
1084;Marokko;Moeder: 1e generatie migratieachtergrond;2015;3953.0;75.56;29.9;2.864
1085;Marokko;Moeder: 1e generatie migratieachtergrond;2016;3740.0;73.58;30.2;2.863
1086;Marokko;Moeder: 1e generatie migratieachtergrond;2017;3442.0;69.37;30.1;2.845
1087;Marokko;Moeder: 1e generatie migratieachtergrond;2018;3047.0;63.08;30.0;2.712
1088;Marokko;Moeder: 1e generatie migratieachtergrond;2019;3077.0;65.57;29.9;2.992
1089;Marokko;Moeder: 1e generatie migratieachtergrond;2020;2886.0;63.64;29.8;2.995
1090;Marokko;Moeder: 1e generatie migratieachtergrond;2021;2587.0;59.26;30.3;2.768
1091;Marokko;Moeder: 1e generatie migratieachtergrond;2022;2495.0;59.08;30.2;2.847
1092;Marokko;Moeder: 2e generatie migratieachtergrond;2010;2371.0;59.66;31.3;2.129
1093;Marokko;Moeder: 2e generatie migratieachtergrond;2011;2481.0;58.52;30.6;1.93
1094;Marokko;Moeder: 2e generatie migratieachtergrond;2012;2808.0;62.05;31.0;2.074
1095;Marokko;Moeder: 2e generatie migratieachtergrond;2013;2992.0;61.91;30.8;2.012
1096;Marokko;Moeder: 2e generatie migratieachtergrond;2014;3299.0;64.18;31.1;2.089
1097;Marokko;Moeder: 2e generatie migratieachtergrond;2015;3574.0;65.3;31.2;2.131
1098;Marokko;Moeder: 2e generatie migratieachtergrond;2016;3755.0;64.71;31.0;2.085
1099;Marokko;Moeder: 2e generatie migratieachtergrond;2017;3858.0;62.75;31.4;2.063
1100;Marokko;Moeder: 2e generatie migratieachtergrond;2018;4041.0;62.15;31.4;2.048
1101;Marokko;Moeder: 2e generatie migratieachtergrond;2019;4281.0;62.36;31.4;2.054
1102;Marokko;Moeder: 2e generatie migratieachtergrond;2020;4439.0;61.33;31.5;2.037
1103;Marokko;Moeder: 2e generatie migratieachtergrond;2021;4809.0;63.24;31.5;2.105
1104;Marokko;Moeder: 2e generatie migratieachtergrond;2022;4835.0;60.84;31.5;2.028
1105;(voormalige) Nederlandse Antillen, Aruba;Totaal;2010;2216.0;53.6;30.0;1.75
1106;(voormalige) Nederlandse Antillen, Aruba;Totaal;2011;2243.0;53.51;29.8;1.728
1107;(voormalige) Nederlandse Antillen, Aruba;Totaal;2012;2172.0;51.44;29.9;1.657
1108;(voormalige) Nederlandse Antillen, Aruba;Totaal;2013;2199.0;51.89;29.8;1.661
1109;(voormalige) Nederlandse Antillen, Aruba;Totaal;2014;2265.0;53.22;30.0;1.708
1110;(voormalige) Nederlandse Antillen, Aruba;Totaal;2015;2231.0;52.11;30.1;1.666
1111;(voormalige) Nederlandse Antillen, Aruba;Totaal;2016;2309.0;53.39;30.3;1.707
1112;(voormalige) Nederlandse Antillen, Aruba;Totaal;2017;2202.0;50.08;30.2;1.596
1113;(voormalige) Nederlandse Antillen, Aruba;Totaal;2018;2290.0;50.94;30.7;1.627
1114;(voormalige) Nederlandse Antillen, Aruba;Totaal;2019;2241.0;48.66;30.9;1.55
1115;(voormalige) Nederlandse Antillen, Aruba;Totaal;2020;2361.0;49.87;30.6;1.568
1116;(voormalige) Nederlandse Antillen, Aruba;Totaal;2021;2490.0;51.23;30.8;1.605
1117;(voormalige) Nederlandse Antillen, Aruba;Totaal;2022;2410.0;48.2;30.6;1.498
1118;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2010;;;;
1119;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2011;;;;
1120;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2012;;;;
1121;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2013;;;;
1122;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2014;;;;
1123;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2015;;;;
1124;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2016;;;;
1125;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2017;;;;
1126;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2018;;;;
1127;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2019;;;;
1128;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2020;;;;
1129;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2021;;;;
1130;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2022;;;;
1131;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2010;2216.0;53.6;30.0;1.75
1132;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2011;2243.0;53.51;29.8;1.728
1133;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2012;2172.0;51.44;29.9;1.657
1134;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2013;2199.0;51.89;29.8;1.661
1135;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2014;2265.0;53.22;30.0;1.708
1136;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2015;2231.0;52.11;30.1;1.666
1137;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2016;2309.0;53.39;30.3;1.707
1138;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2017;2202.0;50.08;30.2;1.596
1139;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2018;2290.0;50.94;30.7;1.627
1140;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2019;2241.0;48.66;30.9;1.55
1141;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2020;2361.0;49.87;30.6;1.568
1142;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2021;2490.0;51.23;30.8;1.605
1143;(voormalige) Nederlandse Antillen, Aruba;Moeder: met migratieachtergrond;2022;2410.0;48.2;30.6;1.498
1144;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2010;1470.0;55.13;29.4;1.813
1145;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2011;1426.0;53.63;29.2;1.762
1146;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2012;1337.0;50.88;29.5;1.651
1147;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2013;1371.0;53.32;29.4;1.717
1148;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2014;1353.0;53.77;29.6;1.728
1149;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2015;1300.0;52.73;29.6;1.674
1150;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2016;1274.0;52.34;30.0;1.648
1151;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2017;1183.0;48.84;29.8;1.543
1152;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2018;1256.0;51.43;30.6;1.595
1153;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2019;1183.0;47.7;30.5;1.483
1154;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2020;1277.0;50.47;30.4;1.545
1155;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2021;1236.0;47.92;30.6;1.46
1156;(voormalige) Nederlandse Antillen, Aruba;Moeder: 1e generatie migratieachtergrond;2022;1240.0;47.05;30.4;1.42
1157;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2010;746.0;50.81;30.8;1.717
1158;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2011;817.0;53.31;30.4;1.759
1159;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2012;835.0;52.37;30.4;1.721
1160;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2013;828.0;49.69;30.3;1.625
1161;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2014;912.0;52.44;30.4;1.726
1162;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2015;931.0;51.26;30.6;1.712
1163;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2016;1035.0;54.74;30.7;1.831
1164;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2017;1019.0;51.61;30.6;1.71
1165;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2018;1034.0;50.35;30.8;1.679
1166;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2019;1058.0;49.79;31.2;1.674
1167;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2020;1084.0;49.19;30.9;1.613
1168;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2021;1254.0;54.97;31.1;1.809
1169;(voormalige) Nederlandse Antillen, Aruba;Moeder: 2e generatie migratieachtergrond;2022;1170.0;49.48;30.9;1.603
1170;Polen;Totaal;2010;1887.0;64.25;29.7;1.693
1171;Polen;Totaal;2011;2156.0;64.21;29.4;1.694
1172;Polen;Totaal;2012;2458.0;65.01;29.0;1.697
1173;Polen;Totaal;2013;2660.0;63.77;29.1;1.658
1174;Polen;Totaal;2014;3077.0;66.33;29.3;1.728
1175;Polen;Totaal;2015;3258.0;63.92;29.2;1.693
1176;Polen;Totaal;2016;3419.0;62.41;29.6;1.644
1177;Polen;Totaal;2017;3679.0;63.02;29.6;1.674
1178;Polen;Totaal;2018;3786.0;61.16;29.7;1.662
1179;Polen;Totaal;2019;3775.0;57.59;30.2;1.57
1180;Polen;Totaal;2020;3588.0;51.92;30.4;1.429
1181;Polen;Totaal;2021;3640.0;50.18;30.6;1.406
1182;Polen;Totaal;2022;3093.0;40.7;30.9;1.15
1183;Polen;Moeder: Nederlandse achtergrond;2010;;;;
1184;Polen;Moeder: Nederlandse achtergrond;2011;;;;
1185;Polen;Moeder: Nederlandse achtergrond;2012;;;;
1186;Polen;Moeder: Nederlandse achtergrond;2013;;;;
1187;Polen;Moeder: Nederlandse achtergrond;2014;;;;
1188;Polen;Moeder: Nederlandse achtergrond;2015;;;;
1189;Polen;Moeder: Nederlandse achtergrond;2016;;;;
1190;Polen;Moeder: Nederlandse achtergrond;2017;;;;
1191;Polen;Moeder: Nederlandse achtergrond;2018;;;;
1192;Polen;Moeder: Nederlandse achtergrond;2019;;;;
1193;Polen;Moeder: Nederlandse achtergrond;2020;;;;
1194;Polen;Moeder: Nederlandse achtergrond;2021;;;;
1195;Polen;Moeder: Nederlandse achtergrond;2022;;;;
1196;Polen;Moeder: met migratieachtergrond;2010;1887.0;64.25;29.7;1.693
1197;Polen;Moeder: met migratieachtergrond;2011;2156.0;64.21;29.4;1.694
1198;Polen;Moeder: met migratieachtergrond;2012;2458.0;65.01;29.0;1.697
1199;Polen;Moeder: met migratieachtergrond;2013;2660.0;63.77;29.1;1.658
1200;Polen;Moeder: met migratieachtergrond;2014;3077.0;66.33;29.3;1.728
1201;Polen;Moeder: met migratieachtergrond;2015;3258.0;63.92;29.2;1.693
1202;Polen;Moeder: met migratieachtergrond;2016;3419.0;62.41;29.6;1.644
1203;Polen;Moeder: met migratieachtergrond;2017;3679.0;63.02;29.6;1.674
1204;Polen;Moeder: met migratieachtergrond;2018;3786.0;61.16;29.7;1.662
1205;Polen;Moeder: met migratieachtergrond;2019;3775.0;57.59;30.2;1.57
1206;Polen;Moeder: met migratieachtergrond;2020;3588.0;51.92;30.4;1.429
1207;Polen;Moeder: met migratieachtergrond;2021;3640.0;50.18;30.6;1.406
1208;Polen;Moeder: met migratieachtergrond;2022;3093.0;40.7;30.9;1.15
1209;Polen;Moeder: 1e generatie migratieachtergrond;2010;1801.0;67.58;29.3;1.762
1210;Polen;Moeder: 1e generatie migratieachtergrond;2011;2075.0;67.44;29.0;1.779
1211;Polen;Moeder: 1e generatie migratieachtergrond;2012;2381.0;68.19;28.4;1.806
1212;Polen;Moeder: 1e generatie migratieachtergrond;2013;2585.0;66.76;28.6;1.757
1213;Polen;Moeder: 1e generatie migratieachtergrond;2014;2978.0;68.81;28.9;1.802
1214;Polen;Moeder: 1e generatie migratieachtergrond;2015;3152.0;66.02;28.8;1.765
1215;Polen;Moeder: 1e generatie migratieachtergrond;2016;3296.0;64.11;29.3;1.692
1216;Polen;Moeder: 1e generatie migratieachtergrond;2017;3575.0;65.17;29.3;1.743
1217;Polen;Moeder: 1e generatie migratieachtergrond;2018;3665.0;62.99;29.4;1.719
1218;Polen;Moeder: 1e generatie migratieachtergrond;2019;3624.0;58.83;29.9;1.608
1219;Polen;Moeder: 1e generatie migratieachtergrond;2020;3446.0;53.11;30.1;1.464
1220;Polen;Moeder: 1e generatie migratieachtergrond;2021;3476.0;51.13;30.4;1.43
1221;Polen;Moeder: 1e generatie migratieachtergrond;2022;2938.0;41.34;30.8;1.158
1222;Polen;Moeder: 2e generatie migratieachtergrond;2010;86.0;31.63;;
1223;Polen;Moeder: 2e generatie migratieachtergrond;2011;81.0;28.85;;
1224;Polen;Moeder: 2e generatie migratieachtergrond;2012;77.0;26.63;;
1225;Polen;Moeder: 2e generatie migratieachtergrond;2013;75.0;25.09;;
1226;Polen;Moeder: 2e generatie migratieachtergrond;2014;99.0;31.82;;
1227;Polen;Moeder: 2e generatie migratieachtergrond;2015;106.0;32.83;;
1228;Polen;Moeder: 2e generatie migratieachtergrond;2016;123.0;36.51;;
1229;Polen;Moeder: 2e generatie migratieachtergrond;2017;104.0;29.48;;
1230;Polen;Moeder: 2e generatie migratieachtergrond;2018;121.0;32.55;;
1231;Polen;Moeder: 2e generatie migratieachtergrond;2019;151.0;38.24;;
1232;Polen;Moeder: 2e generatie migratieachtergrond;2020;142.0;33.59;;
1233;Polen;Moeder: 2e generatie migratieachtergrond;2021;164.0;35.95;;
1234;Polen;Moeder: 2e generatie migratieachtergrond;2022;155.0;31.5;;
1235;Suriname;Totaal;2010;4956.0;47.42;30.2;1.702
1236;Suriname;Totaal;2011;4727.0;45.46;30.1;1.624
