ID;Inkomensbegrippen;Inkomensklassen;Geslacht;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;GemiddeldInkomen_2;MediaanInkomen_3
7960;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2015;158.5;34.8;34.8
7961;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2016;162.2;34.8;34.8
7962;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2017;167.9;34.9;34.8
7963;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2018;176.1;34.9;34.8
7964;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2019;180.3;34.9;34.8
7965;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2020;175.2;34.9;34.9
7966;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;175.7;35.0;35.0
7967;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;169.1;35.0;35.1
7968;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;156.1;35.1;35.2
7969;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2011;146.9;34.7;34.6
7970;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2012;143.9;34.7;34.6
7971;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2013;143.2;34.8;34.6
7972;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2014;140.1;34.8;34.7
7973;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2015;139.3;34.8;34.7
7974;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2016;138.5;34.8;34.7
7975;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2017;139.4;34.8;34.7
7976;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2018;140.3;34.8;34.7
7977;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2019;142.7;34.8;34.6
7978;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2020;139.4;34.8;34.6
7979;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;139.6;34.8;34.7
7980;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;142.1;34.9;34.8
7981;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;139.4;35.0;35.0
7982;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2011;147.4;34.7;34.6
7983;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2012;148.7;34.7;34.7
7984;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2013;151.3;34.8;34.7
7985;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2014;151.1;34.8;34.7
7986;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2015;154.3;34.8;34.7
7987;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2016;155.7;34.8;34.7
7988;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2017;159.9;34.8;34.7
7989;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2018;163.2;34.8;34.6
7990;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2019;165.5;34.8;34.6
7991;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2020;160.0;34.8;34.7
7992;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;156.3;34.8;34.7
7993;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;156.4;34.8;34.8
7994;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;150.9;35.0;34.9
7995;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2011;64.2;34.7;34.6
7996;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2012;68.5;34.7;34.6
7997;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2013;74.9;34.8;34.7
7998;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2014;80.1;34.8;34.7
7999;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2015;86.1;34.8;34.7
8000;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2016;91.6;34.8;34.7
8001;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2017;97.5;34.8;34.7
8002;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2018;104.2;34.8;34.6
8003;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2019;110.8;34.8;34.6
8004;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2020;114.5;34.7;34.6
8005;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;119.1;34.7;34.6
8006;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;125.2;34.8;34.7
8007;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;127.6;34.9;34.8
8008;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2011;1.3;34.3;34.0
8009;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2012;1.6;34.3;33.9
8010;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2013;1.7;34.3;34.0
8011;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2014;1.8;34.3;34.1
8012;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2015;1.9;34.3;34.0
8013;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2016;2.4;34.3;34.0
8014;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2017;3.2;34.4;34.1
8015;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2018;4.3;34.4;34.2
8016;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2019;6.0;34.5;34.3
8017;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2020;6.9;34.6;34.4
8018;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;7.8;34.6;34.4
8019;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;9.6;34.6;34.5
8020;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;12.1;34.6;34.5
8021;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2011;0.1;34.1;33.4
8022;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2012;0.1;34.0;33.6
8023;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2013;0.1;34.2;34.1
8024;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2014;0.2;34.1;33.7
8025;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2015;0.2;34.3;34.1
8026;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2016;0.2;34.1;33.9
8027;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2017;0.3;34.5;34.2
8028;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2018;0.3;34.1;33.6
8029;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2019;0.3;34.3;34.3
8030;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2020;0.3;34.2;33.8
8031;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2021;0.4;34.1;33.8
8032;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2022;0.5;34.2;33.8
8033;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 75 tot 85 jaar;2023;0.6;34.4;34.0
8034;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2011;0.0;;
8035;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2012;0.0;;
8036;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2013;0.0;;
8037;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2014;0.0;;
8038;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2015;0.0;;
8039;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2016;0.0;;
8040;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2017;0.0;;
8041;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2018;0.0;;
8042;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2019;0.0;;
8043;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2020;0.0;;
8044;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2021;0.0;;
8045;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2022;0.0;;
8046;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Leeftijd: 85 jaar of ouder;2023;0.1;;
8047;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2011;470.8;34.7;34.6
8048;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2012;468.5;34.7;34.6
8049;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2013;473.5;34.7;34.6
8050;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2014;472.9;34.8;34.7
8051;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2015;481.0;34.8;34.7
8052;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2016;488.5;34.8;34.7
8053;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2017;503.3;34.8;34.7
8054;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2018;519.3;34.8;34.7
8055;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2019;532.2;34.8;34.7
8056;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2020;521.0;34.8;34.7
8057;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2021;;;
8058;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2022;;;
8059;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: Nederland;2023;;;
8060;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2011;51.6;34.8;34.7
8061;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2012;51.0;34.8;34.7
8062;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2013;51.2;34.8;34.7
8063;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2014;51.4;34.8;34.7
8064;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2015;53.3;34.8;34.7
8065;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2016;55.2;34.8;34.6
8066;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2017;58.8;34.7;34.6
8067;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2018;64.2;34.7;34.6
8068;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2019;69.3;34.7;34.5
8069;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2020;71.3;34.7;34.6
8070;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2021;;;
8071;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2022;;;
8072;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: westers;2023;;;
8073;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2011;46.8;34.7;34.6
8074;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2012;46.2;34.7;34.6
8075;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2013;46.1;34.7;34.6
8076;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2014;45.7;34.7;34.6
8077;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2015;47.7;34.7;34.6
8078;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2016;50.7;34.8;34.6
8079;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2017;54.1;34.7;34.6
8080;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2018;60.5;34.7;34.5
8081;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2019;66.3;34.7;34.6
8082;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2020;68.8;34.7;34.6
8083;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2021;;;
8084;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2022;;;
8085;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Migratieachtergrond: niet-westers;2023;;;
8086;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2011;217.1;35.1;35.1
8087;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2012;214.4;35.0;35.1
8088;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2013;214.5;35.1;35.1
8089;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2014;210.5;35.1;35.1
8090;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2015;215.5;35.1;35.1
8091;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2016;218.0;35.1;35.1
8092;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2017;219.0;35.1;35.1
8093;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2018;224.6;35.0;35.0
8094;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2019;225.3;35.0;35.0
8095;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2020;220.2;35.0;35.0
8096;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2021;218.5;35.0;35.0
8097;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2022;216.4;35.0;35.0
8098;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostwinner;2023;210.3;35.1;35.1
8099;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2011;133.0;35.0;34.9
8100;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2012;130.8;35.0;35.0
8101;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2013;129.0;35.0;35.0
8102;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2014;126.2;35.0;34.9
8103;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2015;128.7;35.0;35.0
8104;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2016;131.5;34.9;34.9
8105;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2017;134.2;35.0;34.9
8106;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2018;141.5;34.9;34.9
8107;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2019;145.6;34.9;34.8
8108;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2020;143.5;34.9;34.8
8109;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2021;144.7;34.9;34.8
8110;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2022;150.2;34.9;34.8
8111;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. zonder partner;2023;151.6;35.0;34.9
8112;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2011;84.0;35.2;35.3
8113;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2012;83.6;35.2;35.3
8114;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2013;85.4;35.2;35.3
8115;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2014;84.3;35.2;35.3
8116;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2015;86.8;35.2;35.3
8117;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2016;86.5;35.2;35.3
8118;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2017;84.8;35.2;35.4
8119;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2018;83.1;35.2;35.3
8120;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2019;79.7;35.2;35.3
8121;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2020;76.7;35.2;35.3
8122;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2021;73.8;35.3;35.4
8123;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2022;66.3;35.3;35.4
8124;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: hoofdkostw. met partner;2023;58.8;35.3;35.5
8125;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2011;314.2;34.5;34.3
8126;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2012;314.8;34.5;34.4
8127;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2013;320.5;34.6;34.4
8128;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2014;324.5;34.6;34.4
8129;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2015;329.8;34.6;34.4
8130;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2016;336.5;34.6;34.4
8131;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2017;352.4;34.7;34.5
8132;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2018;368.3;34.6;34.4
8133;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2019;385.0;34.7;34.5
8134;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2020;380.6;34.7;34.5
8135;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2021;384.6;34.7;34.6
8136;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2022;392.8;34.8;34.7
8137;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: partner van hoofdkostwinner;2023;381.9;35.0;34.9
8138;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: kind < 18 jaar;2011;0.0;;
8139;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: kind < 18 jaar;2012;0.0;;
8140;Persoonlijk primair inkomen;Inkomen: 30 000 tot 40 000 euro;Vrouwen;Positie hh: kind < 18 jaar;2013;0.0;;
