ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1233;Hardenberg;Paar met kinderen;8.2;40.1;21.0
1234;Hardenberg;Eenoudergezin;1.0;27.6;18.5
1235;Harderwijk;Totaal particulier huishouden;16.6;31.9;21.5
1236;Harderwijk;Eenpersoonshuishouden;4.6;18.8;18.8
1237;Harderwijk;Paar zonder kinderen;4.8;33.4;24.4
1238;Harderwijk;Paar met kinderen;5.6;40.7;21.6
1239;Harderwijk;Eenoudergezin;0.9;28.2;19.1
1240;Hardinxveld-Giessendam;Totaal particulier huishouden;6.5;33.8;21.8
1241;Hardinxveld-Giessendam;Eenpersoonshuishouden;1.5;18.4;18.4
1242;Hardinxveld-Giessendam;Paar zonder kinderen;1.9;31.8;23.2
1243;Hardinxveld-Giessendam;Paar met kinderen;2.6;43.4;22.5
1244;Hardinxveld-Giessendam;Eenoudergezin;0.3;32.2;21.9
1245;Haren;Totaal particulier huishouden;8.0;37.5;26.3
1246;Haren;Eenpersoonshuishouden;2.6;21.4;21.4
1247;Haren;Paar zonder kinderen;2.7;43.7;31.9
1248;Haren;Paar met kinderen;2.2;48.9;26.1
1249;Haren;Eenoudergezin;0.3;28.5;20.0
1250;Harenkarspel;Totaal particulier huishouden;6.3;33.3;22.0
1251;Harenkarspel;Eenpersoonshuishouden;1.7;17.3;17.3
1252;Harenkarspel;Paar zonder kinderen;1.9;33.8;24.7
1253;Harenkarspel;Paar met kinderen;2.2;44.7;23.4
1254;Harenkarspel;Eenoudergezin;0.3;28.0;19.0
1255;Harlingen;Totaal particulier huishouden;6.5;27.6;19.4
1256;Harlingen;Eenpersoonshuishouden;2.1;17.3;17.3
1257;Harlingen;Paar zonder kinderen;2.0;29.6;21.6
1258;Harlingen;Paar met kinderen;1.9;37.0;20.0
1259;Harlingen;Eenoudergezin;0.4;25.0;17.4
1260;Hattem;Totaal particulier huishouden;4.6;34.4;23.2
1261;Hattem;Eenpersoonshuishouden;1.1;21.7;21.7
1262;Hattem;Paar zonder kinderen;1.6;34.6;25.3
1263;Hattem;Paar met kinderen;1.6;43.6;23.0
1264;Hattem;Eenoudergezin;0.2;23.6;16.1
1265;Heemskerk;Totaal particulier huishouden;15.9;32.2;22.2
1266;Heemskerk;Eenpersoonshuishouden;4.8;19.2;19.2
1267;Heemskerk;Paar zonder kinderen;4.9;34.4;25.1
1268;Heemskerk;Paar met kinderen;4.6;43.9;23.3
1269;Heemskerk;Eenoudergezin;1.1;25.2;17.3
1270;Heemstede;Totaal particulier huishouden;10.8;40.7;28.4
1271;Heemstede;Eenpersoonshuishouden;3.7;23.0;23.0
1272;Heemstede;Paar zonder kinderen;3.3;46.1;33.6
1273;Heemstede;Paar met kinderen;3.0;58.0;31.0
1274;Heemstede;Eenoudergezin;0.6;30.2;20.6
1275;Heerde;Totaal particulier huishouden;7.0;33.3;22.0
1276;Heerde;Eenpersoonshuishouden;1.7;18.1;18.1
1277;Heerde;Paar zonder kinderen;2.4;33.1;24.1
1278;Heerde;Paar met kinderen;2.5;42.0;22.3
1279;Heerde;Eenoudergezin;0.3;30.4;20.5
1280;Heerenveen;Totaal particulier huishouden;18.3;29.8;20.7
1281;Heerenveen;Eenpersoonshuishouden;5.7;17.0;17.0
1282;Heerenveen;Paar zonder kinderen;5.9;32.6;23.8
1283;Heerenveen;Paar met kinderen;5.1;40.9;21.8
1284;Heerenveen;Eenoudergezin;1.1;24.6;16.9
1285;Heerhugowaard;Totaal particulier huishouden;19.5;32.9;22.0
1286;Heerhugowaard;Eenpersoonshuishouden;4.9;18.6;18.6
1287;Heerhugowaard;Paar zonder kinderen;6.0;34.1;24.9
1288;Heerhugowaard;Paar met kinderen;6.8;42.3;22.6
1289;Heerhugowaard;Eenoudergezin;1.1;24.9;16.8
1290;Heerlen;Totaal particulier huishouden;42.6;25.5;18.7
1291;Heerlen;Eenpersoonshuishouden;17.0;16.6;16.6
1292;Heerlen;Paar zonder kinderen;11.8;29.2;21.3
1293;Heerlen;Paar met kinderen;9.5;36.4;19.8
1294;Heerlen;Eenoudergezin;3.1;22.6;15.7
1295;Heeze-Leende;Totaal particulier huishouden;5.8;37.4;24.7
1296;Heeze-Leende;Eenpersoonshuishouden;1.3;19.8;19.8
1297;Heeze-Leende;Paar zonder kinderen;2.0;37.5;27.4
1298;Heeze-Leende;Paar met kinderen;2.0;48.8;26.0
1299;Heeze-Leende;Eenoudergezin;0.3;27.5;18.5
1300;Heiloo;Totaal particulier huishouden;9.1;37.0;25.5
1301;Heiloo;Eenpersoonshuishouden;2.7;22.1;22.1
1302;Heiloo;Paar zonder kinderen;3.0;39.1;28.6
1303;Heiloo;Paar met kinderen;2.9;48.9;26.1
1304;Heiloo;Eenoudergezin;0.4;30.7;20.9
1305;Helden;Totaal particulier huishouden;7.2;33.4;21.7
1306;Helden;Eenpersoonshuishouden;1.4;17.7;17.7
1307;Helden;Paar zonder kinderen;2.5;31.6;23.1
1308;Helden;Paar met kinderen;2.7;42.4;22.5
1309;Helden;Eenoudergezin;0.3;28.6;19.3
1310;Hellendoorn;Totaal particulier huishouden;13.5;32.2;21.0
1311;Hellendoorn;Eenpersoonshuishouden;3.0;17.7;17.7
1312;Hellendoorn;Paar zonder kinderen;4.4;30.6;22.3
1313;Hellendoorn;Paar met kinderen;5.1;40.7;21.5
1314;Hellendoorn;Eenoudergezin;0.5;29.7;20.2
1315;Hellevoetsluis;Totaal particulier huishouden;16.2;32.7;22.2
1316;Hellevoetsluis;Eenpersoonshuishouden;4.0;18.3;18.3
1317;Hellevoetsluis;Paar zonder kinderen;5.2;35.1;25.6
1318;Hellevoetsluis;Paar met kinderen;5.3;41.9;22.8
1319;Hellevoetsluis;Eenoudergezin;1.1;25.0;17.2
1320;Helmond;Totaal particulier huishouden;35.7;29.6;20.3
1321;Helmond;Eenpersoonshuishouden;10.3;17.5;17.5
1322;Helmond;Paar zonder kinderen;10.8;31.5;23.0
1323;Helmond;Paar met kinderen;11.2;39.0;21.0
1324;Helmond;Eenoudergezin;2.1;22.8;15.8
1325;Hendrik-Ido-Ambacht;Totaal particulier huishouden;9.3;35.5;23.3
1326;Hendrik-Ido-Ambacht;Eenpersoonshuishouden;2.0;19.4;19.4
1327;Hendrik-Ido-Ambacht;Paar zonder kinderen;3.0;35.8;26.2
1328;Hendrik-Ido-Ambacht;Paar met kinderen;3.7;44.1;23.4
1329;Hendrik-Ido-Ambacht;Eenoudergezin;0.4;27.5;18.7
1330;Hengelo (O.);Totaal particulier huishouden;34.9;28.8;20.2
1331;Hengelo (O.);Eenpersoonshuishouden;11.7;17.6;17.6
1332;Hengelo (O.);Paar zonder kinderen;10.3;31.5;23.0
1333;Hengelo (O.);Paar met kinderen;9.9;39.0;21.0
1334;Hengelo (O.);Eenoudergezin;1.9;24.1;16.5
1335;het Bildt;Totaal particulier huishouden;4.4;28.3;19.1
1336;het Bildt;Eenpersoonshuishouden;1.2;15.0;15.0
1337;het Bildt;Paar zonder kinderen;1.4;31.4;22.9
1338;het Bildt;Paar met kinderen;1.5;36.7;19.4
1339;het Bildt;Eenoudergezin;0.2;22.5;15.5
1340;Heumen;Totaal particulier huishouden;6.4;35.8;23.9
1341;Heumen;Eenpersoonshuishouden;1.5;19.9;19.9
1342;Heumen;Paar zonder kinderen;2.1;37.4;27.3
1343;Heumen;Paar met kinderen;2.3;44.6;23.8
1344;Heumen;Eenoudergezin;0.4;26.5;18.3
1345;Heusden;Totaal particulier huishouden;16.7;33.6;22.2
1346;Heusden;Eenpersoonshuishouden;3.9;18.2;18.2
1347;Heusden;Paar zonder kinderen;5.2;34.4;25.1
1348;Heusden;Paar met kinderen;6.1;42.7;22.7
1349;Heusden;Eenoudergezin;0.9;27.0;18.4
1350;Hillegom;Totaal particulier huishouden;8.3;33.6;22.9
1351;Hillegom;Eenpersoonshuishouden;2.5;19.1;19.1
1352;Hillegom;Paar zonder kinderen;2.6;35.1;25.6
1353;Hillegom;Paar met kinderen;2.6;46.1;24.5
1354;Hillegom;Eenoudergezin;0.4;25.4;17.1
1355;Hilvarenbeek;Totaal particulier huishouden;5.7;36.0;23.6
1356;Hilvarenbeek;Eenpersoonshuishouden;1.2;20.5;20.5
1357;Hilvarenbeek;Paar zonder kinderen;1.9;34.7;25.3
1358;Hilvarenbeek;Paar met kinderen;2.2;45.0;23.8
1359;Hilvarenbeek;Eenoudergezin;0.3;32.7;22.2
1360;Hilversum;Totaal particulier huishouden;37.5;32.9;23.4
1361;Hilversum;Eenpersoonshuishouden;14.6;20.0;20.0
1362;Hilversum;Paar zonder kinderen;10.1;36.3;26.5
1363;Hilversum;Paar met kinderen;9.4;49.2;26.5
1364;Hilversum;Eenoudergezin;2.1;26.5;18.3
1365;Hof van Twente;Totaal particulier huishouden;13.9;32.9;22.0
1366;Hof van Twente;Eenpersoonshuishouden;3.6;18.1;18.1
1367;Hof van Twente;Paar zonder kinderen;4.5;33.7;24.6
1368;Hof van Twente;Paar met kinderen;4.5;41.8;22.2
1369;Hof van Twente;Eenoudergezin;0.5;29.1;20.1
1370;Hoogeveen;Totaal particulier huishouden;22.2;28.7;19.6
1371;Hoogeveen;Eenpersoonshuishouden;6.4;17.4;17.4
1372;Hoogeveen;Paar zonder kinderen;6.9;29.4;21.5
1373;Hoogeveen;Paar met kinderen;7.0;37.8;20.1
1374;Hoogeveen;Eenoudergezin;1.2;24.2;16.3
1375;Hoogezand-Sappemeer;Totaal particulier huishouden;14.7;26.7;18.7
1376;Hoogezand-Sappemeer;Eenpersoonshuishouden;4.7;16.2;16.2
1377;Hoogezand-Sappemeer;Paar zonder kinderen;4.7;28.8;21.0
1378;Hoogezand-Sappemeer;Paar met kinderen;4.0;36.6;19.7
1379;Hoogezand-Sappemeer;Eenoudergezin;0.9;22.0;15.0
1380;Hoorn;Totaal particulier huishouden;29.0;30.9;21.4
1381;Hoorn;Eenpersoonshuishouden;9.6;17.8;17.8
1382;Hoorn;Paar zonder kinderen;8.0;35.5;25.9
1383;Hoorn;Paar met kinderen;8.4;41.9;22.5
1384;Hoorn;Eenoudergezin;2.1;24.4;16.5
1385;Horst aan de Maas;Totaal particulier huishouden;11.1;32.3;21.4
1386;Horst aan de Maas;Eenpersoonshuishouden;2.7;18.8;18.8
1387;Horst aan de Maas;Paar zonder kinderen;3.6;31.5;23.0
1388;Horst aan de Maas;Paar met kinderen;4.1;41.3;21.8
1389;Horst aan de Maas;Eenoudergezin;0.5;26.7;18.5
1390;Houten;Totaal particulier huishouden;16.7;38.4;24.7
1391;Houten;Eenpersoonshuishouden;3.7;20.4;20.4
1392;Houten;Paar zonder kinderen;4.4;37.7;27.5
1393;Houten;Paar met kinderen;7.1;48.7;25.9
1394;Houten;Eenoudergezin;1.0;28.7;19.2
1395;Huizen;Totaal particulier huishouden;17.4;35.2;24.0
1396;Huizen;Eenpersoonshuishouden;5.5;20.0;20.0
1397;Huizen;Paar zonder kinderen;4.7;38.8;28.3
1398;Huizen;Paar met kinderen;5.5;48.0;25.6
1399;Huizen;Eenoudergezin;1.1;27.1;18.1
1400;Hulst;Totaal particulier huishouden;11.9;30.5;21.1
1401;Hulst;Eenpersoonshuishouden;3.5;17.5;17.5
1402;Hulst;Paar zonder kinderen;4.1;31.6;23.1
1403;Hulst;Paar met kinderen;3.6;41.6;22.6
1404;Hulst;Eenoudergezin;0.5;26.4;18.4
1405;IJsselstein;Totaal particulier huishouden;13.3;34.9;23.4
1406;IJsselstein;Eenpersoonshuishouden;3.6;19.6;19.6
1407;IJsselstein;Paar zonder kinderen;3.8;36.2;26.5
1408;IJsselstein;Paar met kinderen;4.8;45.5;24.4
1409;IJsselstein;Eenoudergezin;0.8;26.9;18.3
1410;Jacobswoude;Totaal particulier huishouden;4.1;38.2;25.0
1411;Jacobswoude;Eenpersoonshuishouden;0.8;20.9;20.9
1412;Jacobswoude;Paar zonder kinderen;1.4;36.4;26.6
1413;Jacobswoude;Paar met kinderen;1.6;48.6;26.0
1414;Jacobswoude;Eenoudergezin;0.2;31.9;21.8
1415;Kampen;Totaal particulier huishouden;18.8;30.3;20.1
1416;Kampen;Eenpersoonshuishouden;5.1;16.7;16.7
1417;Kampen;Paar zonder kinderen;5.5;30.7;22.4
1418;Kampen;Paar met kinderen;6.8;39.9;20.9
1419;Kampen;Eenoudergezin;0.8;25.8;17.4
1420;Kapelle;Totaal particulier huishouden;4.6;33.4;22.1
1421;Kapelle;Eenpersoonshuishouden;1.0;17.4;17.4
1422;Kapelle;Paar zonder kinderen;1.7;34.1;24.9
1423;Kapelle;Paar met kinderen;1.6;42.7;22.5
1424;Kapelle;Eenoudergezin;0.2;28.2;18.9
1425;Katwijk;Totaal particulier huishouden;22.8;33.2;21.6
1426;Katwijk;Eenpersoonshuishouden;5.8;18.5;18.5
1427;Katwijk;Paar zonder kinderen;6.3;31.8;23.2
1428;Katwijk;Paar met kinderen;8.9;43.8;22.8
1429;Katwijk;Eenoudergezin;1.2;26.2;17.6
1430;Kerkrade;Totaal particulier huishouden;22.1;25.8;18.5
1431;Kerkrade;Eenpersoonshuishouden;7.5;16.0;16.0
1432;Kerkrade;Paar zonder kinderen;7.2;28.0;20.4
1433;Kerkrade;Paar met kinderen;5.2;36.4;19.9
1434;Kerkrade;Eenoudergezin;1.6;23.2;16.2
1435;Kessel;Totaal particulier huishouden;1.7;31.0;20.6
1436;Kessel;Eenpersoonshuishouden;0.4;17.8;17.8
1437;Kessel;Paar zonder kinderen;0.6;29.8;21.8
1438;Kessel;Paar met kinderen;0.6;40.1;21.4
1439;Kessel;Eenoudergezin;0.1;26.6;17.5
1440;Koggenland;Totaal particulier huishouden;8.1;34.7;22.7
1441;Koggenland;Eenpersoonshuishouden;2.1;18.9;18.9
1442;Koggenland;Paar zonder kinderen;2.5;33.5;24.5
1443;Koggenland;Paar met kinderen;3.1;45.9;24.1
1444;Koggenland;Eenoudergezin;0.3;28.9;19.8
1445;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.1;28.1;18.7
1446;Kollumerland en Nieuwkruisland;Eenpersoonshuishouden;1.3;15.8;15.8
1447;Kollumerland en Nieuwkruisland;Paar zonder kinderen;1.6;27.8;20.3
1448;Kollumerland en Nieuwkruisland;Paar met kinderen;1.8;36.9;19.4
1449;Kollumerland en Nieuwkruisland;Eenoudergezin;0.3;24.9;16.6
1450;Korendijk;Totaal particulier huishouden;4.1;35.1;22.9
1451;Korendijk;Eenpersoonshuishouden;0.8;17.3;17.3
1452;Korendijk;Paar zonder kinderen;1.5;34.7;25.3
1453;Korendijk;Paar met kinderen;1.5;45.3;23.8
1454;Korendijk;Eenoudergezin;0.2;27.3;18.1
1455;Krimpen aan den IJssel;Totaal particulier huishouden;11.3;35.0;23.4
1456;Krimpen aan den IJssel;Eenpersoonshuishouden;2.9;18.5;18.5
1457;Krimpen aan den IJssel;Paar zonder kinderen;3.7;37.3;27.2
1458;Krimpen aan den IJssel;Paar met kinderen;3.8;45.3;23.9
1459;Krimpen aan den IJssel;Eenoudergezin;0.7;29.1;19.7
1460;Laarbeek;Totaal particulier huishouden;8.4;33.2;21.9
1461;Laarbeek;Eenpersoonshuishouden;2.0;17.4;17.4
1462;Laarbeek;Paar zonder kinderen;2.8;32.9;24.0
1463;Laarbeek;Paar met kinderen;3.0;42.9;22.7
1464;Laarbeek;Eenoudergezin;0.3;30.3;20.6
1465;Landerd;Totaal particulier huishouden;5.4;34.6;22.2
1466;Landerd;Eenpersoonshuishouden;1.2;17.7;17.7
1467;Landerd;Paar zonder kinderen;1.6;32.3;23.6
1468;Landerd;Paar met kinderen;2.2;44.1;23.4
1469;Landerd;Eenoudergezin;0.2;33.7;23.1
1470;Landgraaf;Totaal particulier huishouden;16.8;28.4;19.7
1471;Landgraaf;Eenpersoonshuishouden;4.8;16.7;16.7
1472;Landgraaf;Paar zonder kinderen;5.6;29.5;21.5
1473;Landgraaf;Paar met kinderen;4.8;38.3;20.9
1474;Landgraaf;Eenoudergezin;1.0;25.0;17.2
1475;Landsmeer;Totaal particulier huishouden;4.2;37.9;25.8
1476;Landsmeer;Eenpersoonshuishouden;1.0;23.4;23.4
1477;Landsmeer;Paar zonder kinderen;1.3;38.9;28.4
1478;Landsmeer;Paar met kinderen;1.4;48.6;26.5
1479;Landsmeer;Eenoudergezin;0.3;29.9;20.2
1480;Langedijk;Totaal particulier huishouden;9.9;35.0;23.1
1481;Langedijk;Eenpersoonshuishouden;2.3;19.1;19.1
1482;Langedijk;Paar zonder kinderen;3.2;35.8;26.1
1483;Langedijk;Paar met kinderen;3.7;44.9;23.7
1484;Langedijk;Eenoudergezin;0.5;27.1;18.5
1485;Lansingerland;Totaal particulier huishouden;17.7;39.2;25.5
1486;Lansingerland;Eenpersoonshuishouden;3.7;21.1;21.1
1487;Lansingerland;Paar zonder kinderen;5.3;39.4;28.7
1488;Lansingerland;Paar met kinderen;7.4;48.7;26.0
1489;Lansingerland;Eenoudergezin;0.8;28.3;19.4
1490;Laren (NH.);Totaal particulier huishouden;4.6;45.2;32.2
1491;Laren (NH.);Eenpersoonshuishouden;1.5;30.1;30.1
1492;Laren (NH.);Paar zonder kinderen;1.5;48.6;35.4
1493;Laren (NH.);Paar met kinderen;1.2;59.8;32.1
1494;Laren (NH.);Eenoudergezin;0.2;34.6;23.9
1495;Leek;Totaal particulier huishouden;7.5;31.0;20.8
1496;Leek;Eenpersoonshuishouden;1.8;17.1;17.1
1497;Leek;Paar zonder kinderen;2.5;32.1;23.4
1498;Leek;Paar met kinderen;2.6;40.1;21.3
1499;Leek;Eenoudergezin;0.4;26.3;17.9
1500;Leerdam;Totaal particulier huishouden;8.0;31.5;21.0
1501;Leerdam;Eenpersoonshuishouden;2.2;18.3;18.3
1502;Leerdam;Paar zonder kinderen;2.2;32.0;23.3
1503;Leerdam;Paar met kinderen;2.8;40.6;21.5
1504;Leerdam;Eenoudergezin;0.5;27.0;18.2
1505;Leeuwarden;Totaal particulier huishouden;41.0;26.1;19.2
1506;Leeuwarden;Eenpersoonshuishouden;16.8;17.0;17.0
1507;Leeuwarden;Paar zonder kinderen;11.4;31.0;22.7
1508;Leeuwarden;Paar met kinderen;8.8;37.8;20.4
1509;Leeuwarden;Eenoudergezin;3.0;21.7;14.9
1510;Leeuwarderadeel;Totaal particulier huishouden;4.0;31.0;20.8
1511;Leeuwarderadeel;Eenpersoonshuishouden;0.9;18.9;18.9
1512;Leeuwarderadeel;Paar zonder kinderen;1.4;30.5;22.3
1513;Leeuwarderadeel;Paar met kinderen;1.4;39.0;20.7
1514;Leeuwarderadeel;Eenoudergezin;0.2;27.3;18.6
1515;Leiden;Totaal particulier huishouden;50.3;30.5;22.1
1516;Leiden;Eenpersoonshuishouden;21.0;19.0;19.0
1517;Leiden;Paar zonder kinderen;13.0;36.4;26.6
1518;Leiden;Paar met kinderen;11.9;44.4;24.1
1519;Leiden;Eenoudergezin;3.0;24.9;17.2
1520;Leiderdorp;Totaal particulier huishouden;10.9;35.2;24.4
1521;Leiderdorp;Eenpersoonshuishouden;3.3;21.3;21.3
1522;Leiderdorp;Paar zonder kinderen;3.3;38.6;28.2
1523;Leiderdorp;Paar met kinderen;3.4;46.5;25.0
1524;Leiderdorp;Eenoudergezin;0.6;26.7;18.2
1525;Leidschendam-Voorburg;Totaal particulier huishouden;33.6;33.4;24.3
1526;Leidschendam-Voorburg;Eenpersoonshuishouden;13.0;21.5;21.5
1527;Leidschendam-Voorburg;Paar zonder kinderen;9.8;38.4;28.0
1528;Leidschendam-Voorburg;Paar met kinderen;7.8;47.8;25.8
1529;Leidschendam-Voorburg;Eenoudergezin;2.0;26.1;17.9
1530;Lelystad;Totaal particulier huishouden;29.6;30.0;20.5
1531;Lelystad;Eenpersoonshuishouden;8.7;17.1;17.1
1532;Lelystad;Paar zonder kinderen;8.3;33.7;24.6
1533;Lelystad;Paar met kinderen;8.9;39.3;21.3
1534;Lelystad;Eenoudergezin;2.2;23.0;15.7
1535;Lemsterland;Totaal particulier huishouden;5.4;30.7;20.8
1536;Lemsterland;Eenpersoonshuishouden;1.4;18.3;18.3
1537;Lemsterland;Paar zonder kinderen;1.8;30.6;22.3
1538;Lemsterland;Paar met kinderen;1.8;40.1;21.4
1539;Lemsterland;Eenoudergezin;0.2;23.5;15.6
1540;Leudal;Totaal particulier huishouden;14.3;33.2;22.0
1541;Leudal;Eenpersoonshuishouden;3.3;18.2;18.2
1542;Leudal;Paar zonder kinderen;4.7;32.8;24.0
1543;Leudal;Paar met kinderen;5.3;42.6;22.9
1544;Leudal;Eenoudergezin;0.6;29.8;20.2
1545;Leusden;Totaal particulier huishouden;11.4;37.3;25.2
1546;Leusden;Eenpersoonshuishouden;3.1;21.6;21.6
1547;Leusden;Paar zonder kinderen;3.5;39.7;29.0
1548;Leusden;Paar met kinderen;4.0;47.7;25.4
1549;Leusden;Eenoudergezin;0.5;30.4;20.5
1550;Liesveld;Totaal particulier huishouden;3.5;35.3;22.7
1551;Liesveld;Eenpersoonshuishouden;0.8;18.0;18.0
1552;Liesveld;Paar zonder kinderen;1.1;34.6;25.2
1553;Liesveld;Paar met kinderen;1.4;44.8;23.1
1554;Liesveld;Eenoudergezin;0.1;30.5;20.5
1555;Lingewaal;Totaal particulier huishouden;4.0;35.9;23.2
1556;Lingewaal;Eenpersoonshuishouden;0.8;19.4;19.4
1557;Lingewaal;Paar zonder kinderen;1.3;34.2;24.9
1558;Lingewaal;Paar met kinderen;1.6;45.0;23.8
1559;Lingewaal;Eenoudergezin;0.2;30.6;20.5
1560;Lingewaard;Totaal particulier huishouden;17.4;32.7;21.8
1561;Lingewaard;Eenpersoonshuishouden;4.0;18.7;18.7
1562;Lingewaard;Paar zonder kinderen;5.8;32.3;23.6
1563;Lingewaard;Paar met kinderen;6.3;41.9;22.5
1564;Lingewaard;Eenoudergezin;0.8;26.2;17.8
1565;Lisse;Totaal particulier huishouden;9.1;32.9;22.4
1566;Lisse;Eenpersoonshuishouden;2.7;18.1;18.1
1567;Lisse;Paar zonder kinderen;2.9;35.5;25.9
1568;Lisse;Paar met kinderen;2.9;44.2;23.4
1569;Lisse;Eenoudergezin;0.5;28.6;19.1
1570;Lith;Totaal particulier huishouden;2.3;36.2;22.9
1571;Lith;Eenpersoonshuishouden;0.3;23.4;23.4
1572;Lith;Paar zonder kinderen;0.8;31.5;23.0
1573;Lith;Paar met kinderen;1.0;43.3;22.9
1574;Lith;Eenoudergezin;0.1;32.2;21.6
1575;Littenseradiel;Totaal particulier huishouden;4.0;32.7;21.1
1576;Littenseradiel;Eenpersoonshuishouden;0.8;16.8;16.8
1577;Littenseradiel;Paar zonder kinderen;1.3;30.8;22.5
1578;Littenseradiel;Paar met kinderen;1.6;42.0;22.3
1579;Littenseradiel;Eenoudergezin;0.2;26.8;18.2
1580;Lochem;Totaal particulier huishouden;13.2;35.3;24.1
1581;Lochem;Eenpersoonshuishouden;3.4;21.2;21.2
1582;Lochem;Paar zonder kinderen;4.7;37.5;27.4
1583;Lochem;Paar met kinderen;4.0;43.7;23.5
1584;Lochem;Eenoudergezin;0.5;26.3;18.0
1585;Loenen;Totaal particulier huishouden;3.3;42.0;28.3
1586;Loenen;Eenpersoonshuishouden;0.9;21.8;21.8
1587;Loenen;Paar zonder kinderen;1.1;44.2;32.3
1588;Loenen;Paar met kinderen;1.1;58.6;31.5
1589;Loenen;Eenoudergezin;0.2;31.6;21.5
1590;Loon op Zand;Totaal particulier huishouden;9.0;33.3;22.1
1591;Loon op Zand;Eenpersoonshuishouden;2.0;18.6;18.6
1592;Loon op Zand;Paar zonder kinderen;3.0;32.2;23.5
1593;Loon op Zand;Paar met kinderen;3.2;43.5;23.3
1594;Loon op Zand;Eenoudergezin;0.5;28.5;19.6
1595;Lopik;Totaal particulier huishouden;5.0;36.9;23.7
1596;Lopik;Eenpersoonshuishouden;1.1;18.6;18.6
1597;Lopik;Paar zonder kinderen;1.4;39.4;28.7
1598;Lopik;Paar met kinderen;2.1;44.0;23.2
1599;Lopik;Eenoudergezin;0.2;30.5;20.5
1600;Loppersum;Totaal particulier huishouden;4.3;29.5;20.1
1601;Loppersum;Eenpersoonshuishouden;1.1;17.2;17.2
1602;Loppersum;Paar zonder kinderen;1.5;30.8;22.5
1603;Loppersum;Paar met kinderen;1.4;38.7;20.3
1604;Loppersum;Eenoudergezin;0.2;23.7;16.5
1605;Losser;Totaal particulier huishouden;8.5;31.7;20.8
1606;Losser;Eenpersoonshuishouden;1.9;17.4;17.4
1607;Losser;Paar zonder kinderen;2.9;30.6;22.3
1608;Losser;Paar met kinderen;2.9;40.3;21.4
1609;Losser;Eenoudergezin;0.4;26.9;18.1
1610;Maarssen;Totaal particulier huishouden;16.0;35.5;24.0
1611;Maarssen;Eenpersoonshuishouden;4.3;19.8;19.8
1612;Maarssen;Paar zonder kinderen;4.8;37.7;27.5
1613;Maarssen;Paar met kinderen;5.4;46.6;25.1
1614;Maarssen;Eenoudergezin;1.1;28.2;19.3
1615;Maasbree;Totaal particulier huishouden;4.8;34.2;22.2
1616;Maasbree;Eenpersoonshuishouden;1.0;17.7;17.7
1617;Maasbree;Paar zonder kinderen;1.6;32.9;24.0
1618;Maasbree;Paar met kinderen;2.0;42.7;22.8
1619;Maasbree;Eenoudergezin;0.2;32.2;21.4
1620;Maasdonk;Totaal particulier huishouden;4.0;35.2;22.3
1621;Maasdonk;Eenpersoonshuishouden;0.9;17.0;17.0
1622;Maasdonk;Paar zonder kinderen;1.2;33.1;24.1
1623;Maasdonk;Paar met kinderen;1.6;45.5;23.8
1624;Maasdonk;Eenoudergezin;0.2;27.3;18.5
1625;Maasdriel;Totaal particulier huishouden;8.9;34.9;22.5
1626;Maasdriel;Eenpersoonshuishouden;2.0;18.2;18.2
1627;Maasdriel;Paar zonder kinderen;2.6;32.3;23.6
1628;Maasdriel;Paar met kinderen;3.5;44.8;23.9
1629;Maasdriel;Eenoudergezin;0.4;37.9;24.2
1630;Maasgouw;Totaal particulier huishouden;9.8;32.0;21.6
1631;Maasgouw;Eenpersoonshuishouden;2.4;18.3;18.3
1632;Maasgouw;Paar zonder kinderen;3.3;31.4;22.9
1633;Maasgouw;Paar met kinderen;3.1;42.4;22.9
1634;Maasgouw;Eenoudergezin;0.5;26.7;18.5
1635;Maassluis;Totaal particulier huishouden;13.2;32.0;22.1
1636;Maassluis;Eenpersoonshuishouden;3.9;19.1;19.1
1637;Maassluis;Paar zonder kinderen;4.1;33.6;24.5
1638;Maassluis;Paar met kinderen;3.9;42.6;22.9
1639;Maassluis;Eenoudergezin;0.8;27.8;19.1
1640;Maastricht;Totaal particulier huishouden;51.7;27.4;19.9
1641;Maastricht;Eenpersoonshuishouden;20.1;17.5;17.5
1642;Maastricht;Paar zonder kinderen;15.1;31.0;22.6
1643;Maastricht;Paar met kinderen;11.6;39.4;21.5
1644;Maastricht;Eenoudergezin;3.3;23.8;16.6
1645;Margraten;Totaal particulier huishouden;5.2;34.5;22.7
1646;Margraten;Eenpersoonshuishouden;1.1;18.6;18.6
1647;Margraten;Paar zonder kinderen;1.9;33.0;24.1
1648;Margraten;Paar met kinderen;1.8;44.7;23.9
1649;Margraten;Eenoudergezin;0.2;28.3;19.1
1650;Marum;Totaal particulier huishouden;3.8;31.7;20.9
1651;Marum;Eenpersoonshuishouden;0.9;16.8;16.8
1652;Marum;Paar zonder kinderen;1.2;33.2;24.3
1653;Marum;Paar met kinderen;1.4;40.0;21.2
1654;Marum;Eenoudergezin;0.2;23.5;16.2
1655;Medemblik;Totaal particulier huishouden;10.5;33.6;22.5
1656;Medemblik;Eenpersoonshuishouden;2.8;18.0;18.0
1657;Medemblik;Paar zonder kinderen;3.4;35.1;25.6
