ID;Geslacht;Leeftijd;ZorgvormenBureauJeugdzorg;ZorgvormenJeugdEnOpvoedhulp;Perioden;JongerenInJeugdzorg_1;TotaalZorgduur_2;ZorgduurBureauJeugdzorg_3;ZorgduurJeugdEnOpvoedhulp_4
8572;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg;2011;1460.0;311210.0;81850.0;229360.0
8573;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg;2012;1705.0;373970.0;84050.0;289920.0
8574;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg;2013;1890.0;401300.0;87850.0;313440.0
8575;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg;2014;1685.0;346580.0;54970.0;291610.0
8576;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling;2011;10.0;2610.0;1000.0;1610.0
8577;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling;2012;10.0;2710.0;1130.0;1590.0
8578;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling;2013;5.0;560.0;0.0;560.0
8579;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling;2014;5.0;980.0;200.0;790.0
8580;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg;2011;420.0;108540.0;32660.0;75880.0
8581;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg;2012;470.0;118770.0;36210.0;82560.0
8582;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg;2013;440.0;101750.0;25550.0;76210.0
8583;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg;2014;435.0;100750.0;24780.0;75970.0
8584;Vrouwen;18 tot 23 jaar;Totaal ;Pleegzorg;2011;375.0;112460.0;31360.0;81100.0
8585;Vrouwen;18 tot 23 jaar;Totaal ;Pleegzorg;2012;355.0;110870.0;34180.0;76690.0
8586;Vrouwen;18 tot 23 jaar;Totaal ;Pleegzorg;2013;370.0;115880.0;30540.0;85340.0
8587;Vrouwen;18 tot 23 jaar;Totaal ;Pleegzorg;2014;355.0;110140.0;29560.0;80580.0
8588;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2011;15.0;7330.0;1220.0;6110.0
8589;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2012;35.0;14690.0;3710.0;10980.0
8590;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2013;20.0;7460.0;1640.0;5820.0
8591;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en dagbehandeling;2014;15.0;7860.0;1540.0;6320.0
8592;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2011;960.0;459980.0;74260.0;385730.0
8593;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2012;940.0;469040.0;73430.0;395610.0
8594;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2013;990.0;479730.0;75980.0;403760.0
8595;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante en residentiële jeugdzorg;2014;880.0;435120.0;66130.0;369000.0
8596;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2011;260.0;142740.0;22620.0;120120.0
8597;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2012;250.0;131400.0;19490.0;111910.0
8598;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2013;260.0;130120.0;18370.0;111750.0
8599;Vrouwen;18 tot 23 jaar;Totaal ;Ambulante jeugdzorg en pleegzorg;2014;250.0;134110.0;20210.0;113900.0
8600;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2011;5.0;2060.0;130.0;1920.0
8601;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2012;10.0;4110.0;1080.0;3030.0
8602;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2013;5.0;1910.0;60.0;1850.0
8603;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en dagbehandeling;2014;5.0;2310.0;120.0;2190.0
8604;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2011;25.0;9690.0;2040.0;7650.0
8605;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2012;30.0;15790.0;4790.0;10990.0
8606;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2013;25.0;10540.0;3400.0;7140.0
8607;Vrouwen;18 tot 23 jaar;Totaal ;Residentiële jeugdzorg en pleegzorg;2014;30.0;13110.0;2790.0;10320.0
8608;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling en pleegzorg;2011;0.0;0.0;0.0;0.0
8609;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling en pleegzorg;2012;0.0;0.0;0.0;0.0
8610;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling en pleegzorg;2013;0.0;0.0;0.0;0.0
8611;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehandeling en pleegzorg;2014;0.0;0.0;0.0;0.0
8612;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2011;20.0;13970.0;3750.0;10230.0
8613;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2012;20.0;11680.0;3100.0;8580.0
8614;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2013;15.0;13100.0;3180.0;9920.0
8615;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2014;15.0;10980.0;2280.0;8700.0
8616;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2011;5.0;1540.0;300.0;1230.0
8617;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2012;5.0;720.0;0.0;720.0
8618;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2013;5.0;1040.0;300.0;750.0
8619;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2014;5.0;1170.0;500.0;680.0
8620;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2011;45.0;34850.0;5990.0;28860.0
8621;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2012;65.0;48610.0;9680.0;38930.0
8622;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2013;65.0;42310.0;6660.0;35650.0
8623;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2014;45.0;30890.0;5630.0;25260.0
8624;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2011;0.0;0.0;0.0;0.0
8625;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2012;0.0;0.0;0.0;0.0
8626;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2013;0.0;0.0;0.0;0.0
8627;Vrouwen;18 tot 23 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2014;5.0;930.0;0.0;930.0
8628;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2011;5.0;1880.0;580.0;1300.0
8629;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2012;5.0;860.0;0.0;860.0
8630;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2013;5.0;2220.0;180.0;2040.0
8631;Vrouwen;18 tot 23 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2014;5.0;470.0;0.0;470.0
8632;Vrouwen;18 tot 23 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2011;2370.0;531110.0;531110.0;0.0
8633;Vrouwen;18 tot 23 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2012;2300.0;536150.0;536150.0;0.0
8634;Vrouwen;18 tot 23 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2013;2400.0;531520.0;531520.0;0.0
8635;Vrouwen;18 tot 23 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2014;2110.0;449770.0;449770.0;0.0
8636;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Totaal ;2011;1340.0;399510.0;224430.0;175080.0
8637;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Totaal ;2012;1210.0;383650.0;213940.0;169710.0
8638;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Totaal ;2013;1220.0;381970.0;200340.0;181630.0
8639;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Totaal ;2014;1040.0;311660.0;167110.0;144550.0
8640;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2011;165.0;55810.0;29540.0;26270.0
8641;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2012;130.0;45510.0;23620.0;21880.0
8642;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2013;165.0;57160.0;28400.0;28760.0
8643;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2014;110.0;39420.0;19440.0;19980.0
8644;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2011;0.0;0.0;0.0;0.0
8645;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2012;5.0;1150.0;540.0;610.0
8646;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2013;0.0;0.0;0.0;0.0
8647;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2014;0.0;0.0;0.0;0.0
8648;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2011;70.0;26250.0;13300.0;12950.0
8649;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2012;95.0;33490.0;15920.0;17570.0
8650;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2013;70.0;23350.0;10400.0;12950.0
8651;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2014;55.0;19750.0;8940.0;10810.0
8652;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2011;70.0;27360.0;12330.0;15020.0
8653;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2012;65.0;26110.0;12040.0;14070.0
8654;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2013;60.0;24670.0;10020.0;14650.0
8655;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2014;55.0;24500.0;11400.0;13100.0
8656;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2011;5.0;1600.0;370.0;1230.0
8657;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2012;5.0;1470.0;710.0;760.0
8658;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2013;5.0;1000.0;270.0;730.0
8659;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2014;0.0;0.0;0.0;0.0
8660;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2011;175.0;108890.0;32210.0;76680.0
8661;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2012;185.0;111970.0;34070.0;77900.0
8662;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2013;195.0;126760.0;36240.0;90520.0
8663;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2014;155.0;91990.0;25020.0;66970.0
8664;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2011;55.0;37220.0;10870.0;26350.0
8665;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2012;45.0;27640.0;7710.0;19930.0
8666;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2013;45.0;26970.0;7520.0;19450.0
8667;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2014;55.0;33070.0;9830.0;23240.0
8668;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2011;5.0;500.0;60.0;440.0
8669;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2012;5.0;1500.0;710.0;790.0
8670;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2013;5.0;400.0;10.0;390.0
8671;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2014;5.0;410.0;120.0;290.0
8672;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2011;5.0;3960.0;1450.0;2510.0
8673;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2012;15.0;7740.0;2630.0;5110.0
8674;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2013;5.0;2510.0;1110.0;1400.0
8675;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2014;5.0;2890.0;1040.0;1850.0
8676;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2011;0.0;0.0;0.0;0.0
8677;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2012;0.0;0.0;0.0;0.0
8678;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2013;0.0;0.0;0.0;0.0
8679;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2014;0.0;0.0;0.0;0.0
8680;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2011;10.0;5200.0;1710.0;3490.0
8681;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2012;5.0;2090.0;350.0;1750.0
8682;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2013;5.0;4590.0;810.0;3780.0
8683;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2014;5.0;1500.0;330.0;1170.0
8684;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2011;5.0;1540.0;300.0;1230.0
8685;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2012;0.0;0.0;0.0;0.0
8686;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2013;5.0;1040.0;300.0;750.0
8687;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2014;0.0;0.0;0.0;0.0
8688;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2011;15.0;11380.0;3310.0;8080.0
8689;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2012;15.0;12730.0;3380.0;9340.0
8690;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2013;15.0;11050.0;2800.0;8260.0
8691;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2014;15.0;9390.0;2240.0;7140.0
8692;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2011;0.0;0.0;0.0;0.0
8693;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2012;0.0;0.0;0.0;0.0
8694;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2013;0.0;0.0;0.0;0.0
8695;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2014;0.0;0.0;0.0;0.0
8696;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2011;5.0;1050.0;220.0;830.0
8697;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2012;0.0;0.0;0.0;0.0
8698;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2013;0.0;0.0;0.0;0.0
8699;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2014;0.0;0.0;0.0;0.0
8700;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2011;765.0;118760.0;118760.0;0.0
8701;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2012;655.0;112260.0;112260.0;0.0
8702;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2013;650.0;102480.0;102480.0;0.0
8703;Vrouwen;18 tot 23 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2014;585.0;88760.0;88760.0;0.0
8704;Vrouwen;18 tot 23 jaar;Voogdij;Totaal ;2011;325.0;136480.0;57970.0;78510.0
8705;Vrouwen;18 tot 23 jaar;Voogdij;Totaal ;2012;320.0;140220.0;59730.0;80490.0
8706;Vrouwen;18 tot 23 jaar;Voogdij;Totaal ;2013;355.0;146950.0;65070.0;81880.0
8707;Vrouwen;18 tot 23 jaar;Voogdij;Totaal ;2014;350.0;148150.0;64690.0;83460.0
8708;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg;2011;25.0;8970.0;3830.0;5140.0
8709;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg;2012;20.0;9140.0;3530.0;5610.0
8710;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg;2013;15.0;4260.0;2110.0;2150.0
8711;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg;2014;15.0;3950.0;1920.0;2030.0
8712;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling;2011;0.0;0.0;0.0;0.0
8713;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling;2012;0.0;0.0;0.0;0.0
8714;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling;2013;0.0;0.0;0.0;0.0
8715;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling;2014;0.0;0.0;0.0;0.0
8716;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg;2011;15.0;7040.0;3140.0;3900.0
8717;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg;2012;25.0;9360.0;4430.0;4930.0
8718;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg;2013;20.0;8140.0;4000.0;4130.0
8719;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg;2014;20.0;8610.0;4010.0;4610.0
8720;Vrouwen;18 tot 23 jaar;Voogdij;Pleegzorg;2011;90.0;35660.0;15460.0;20200.0
8721;Vrouwen;18 tot 23 jaar;Voogdij;Pleegzorg;2012;85.0;36640.0;15800.0;20850.0
8722;Vrouwen;18 tot 23 jaar;Voogdij;Pleegzorg;2013;90.0;40560.0;17550.0;23010.0
8723;Vrouwen;18 tot 23 jaar;Voogdij;Pleegzorg;2014;90.0;36530.0;16240.0;20290.0
8724;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2011;0.0;0.0;0.0;0.0
8725;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2012;5.0;750.0;360.0;390.0
8726;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2013;0.0;0.0;0.0;0.0
8727;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2014;0.0;0.0;0.0;0.0
8728;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2011;35.0;22270.0;6790.0;15480.0
8729;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2012;35.0;24740.0;6930.0;17810.0
8730;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2013;40.0;24930.0;6730.0;18210.0
8731;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2014;45.0;33020.0;9390.0;23630.0
8732;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2011;50.0;34360.0;9360.0;25000.0
8733;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2012;40.0;25750.0;7080.0;18660.0
8734;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2013;45.0;28830.0;8260.0;20570.0
8735;Vrouwen;18 tot 23 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2014;45.0;33380.0;8600.0;24780.0
8736;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2011;0.0;0.0;0.0;0.0
8737;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2012;0.0;0.0;0.0;0.0
8738;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2013;0.0;0.0;0.0;0.0
8739;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2014;0.0;0.0;0.0;0.0
8740;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2011;5.0;2060.0;590.0;1470.0
8741;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2012;5.0;2870.0;1250.0;1620.0
8742;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2013;10.0;5230.0;2110.0;3120.0
8743;Vrouwen;18 tot 23 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2014;5.0;3520.0;1140.0;2380.0
8744;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling en pleegzorg;2011;0.0;0.0;0.0;0.0
8745;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling en pleegzorg;2012;0.0;0.0;0.0;0.0
8746;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling en pleegzorg;2013;0.0;0.0;0.0;0.0
8747;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehandeling en pleegzorg;2014;0.0;0.0;0.0;0.0
8748;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2011;0.0;0.0;0.0;0.0
8749;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2012;5.0;770.0;20.0;750.0
8750;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2013;5.0;1020.0;290.0;730.0
8751;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2014;5.0;2640.0;910.0;1730.0
8752;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2011;0.0;0.0;0.0;0.0
8753;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2012;0.0;0.0;0.0;0.0
8754;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2013;0.0;0.0;0.0;0.0
8755;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2014;0.0;0.0;0.0;0.0
8756;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2011;10.0;9220.0;2350.0;6870.0
8757;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2012;15.0;13030.0;3160.0;9870.0
8758;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2013;15.0;11870.0;3030.0;8840.0
8759;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2014;5.0;5530.0;1520.0;4010.0
8760;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2011;0.0;0.0;0.0;0.0
8761;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2012;0.0;0.0;0.0;0.0
8762;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2013;0.0;0.0;0.0;0.0
8763;Vrouwen;18 tot 23 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2014;0.0;0.0;0.0;0.0
8764;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2011;5.0;830.0;360.0;470.0
8765;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2012;0.0;0.0;0.0;0.0
8766;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2013;5.0;1300.0;180.0;1130.0
8767;Vrouwen;18 tot 23 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2014;0.0;0.0;0.0;0.0
8768;Vrouwen;18 tot 23 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2011;95.0;16090.0;16090.0;0.0
8769;Vrouwen;18 tot 23 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2012;90.0;17170.0;17170.0;0.0
8770;Vrouwen;18 tot 23 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2013;120.0;20810.0;20810.0;0.0
8771;Vrouwen;18 tot 23 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2014;120.0;20970.0;20970.0;0.0
8772;Vrouwen;18 tot 23 jaar;Jeugdreclassering;Totaal ;2011;1535.0;422100.0;376470.0;45640.0
8773;Vrouwen;18 tot 23 jaar;Jeugdreclassering;Totaal ;2012;1645.0;462110.0;402930.0;59180.0
8774;Vrouwen;18 tot 23 jaar;Jeugdreclassering;Totaal ;2013;1735.0;471920.0;413920.0;57990.0
