ID;Geslacht;Leeftijd;Generatie;Perioden;AllochtonenBevolking_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
7969;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2040;20200;18038;1955;2871;332;5855;833;2245;3948;2162;891;1008;201;62
7970;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2041;19941;17730;1943;2985;335;5728;834;2134;3772;2211;963;974;197;77
7971;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2042;19483;17305;1875;2885;351;5723;815;2008;3647;2178;1001;930;185;61
7972;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2043;19115;16795;1873;2946;352;5506;825;1922;3371;2320;1157;921;169;72
7973;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2044;18548;16127;1859;2917;368;5125;880;1793;3185;2422;1267;863;186;106
7974;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2045;18663;15902;1891;3018;392;4899;926;1708;3068;2761;1483;959;183;136
7975;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2046;18483;15600;1906;3087;404;4736;926;1607;2933;2883;1598;970;181;133
7976;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2047;18199;15221;1907;3100;409;4562;929;1521;2793;2978;1690;981;178;130
7977;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2048;17898;14839;1905;3089;417;4388;932;1443;2666;3059;1769;989;174;127
7978;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2049;17579;14450;1907;3072;423;4206;936;1371;2535;3129;1834;996;173;125
7979;Mannen en vrouwen;36 jaar;2e Generatie met 2 allochtone ouders;2050;17287;14103;1910;3070;429;4022;945;1311;2415;3184;1887;1002;170;125
7980;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2009;56749;32357;3016;5813;1387;5862;2250;6301;7727;24392;13587;2729;6957;1119
7981;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2010;56164;32406;3526;5913;1427;5730;2224;6058;7529;23756;13380;2943;6386;1048
7982;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2011;53829;31223;3199;5831;1409;5818;2005;5415;7546;22606;13036;2860;5716;994
7983;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2012;53881;31372;3434;5634;1403;6144;1951;5233;7575;22509;13174;2901;5414;1020
7984;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2013;52699;30327;3539;5564;1486;5994;1942;5071;6730;22373;13277;2916;5183;998
7985;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2014;52558;29999;3438;5616;1427;6013;1990;5053;6464;22558;13314;3002;5229;1014
7986;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2015;54234;31713;3570;5747;1486;6514;2101;5179;7117;22521;13562;2917;4974;1068
7987;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2016;55807;32607;3742;6228;1552;6330;2165;5219;7371;23200;13949;2926;5159;1167
7988;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2017;56440;33205;3733;6385;1653;6594;2213;5313;7313;23235;14094;2904;5015;1219
7989;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2018;58314;34420;4095;6802;1664;6485;2398;5560;7416;23894;14467;3012;5133;1280
7990;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2019;59397;35523;4190;7329;1739;6566;2420;5627;7652;23873;14594;3058;4830;1389
7991;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2020;59548;35930;4616;7544;1764;6557;2501;5952;6995;23618;14611;3085;4465;1459
7992;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2021;60146;36520;4832;7741;1804;6526;2541;6094;6982;23626;14646;3186;4312;1482
7993;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2022;61300;37403;5042;7906;1902;6562;2614;6309;7066;23897;14861;3275;4145;1616
7994;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2023;61301;37285;4841;7970;2010;6549;2670;6352;6893;24016;15055;3349;3955;1658
7995;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2024;61891;37472;4814;8133;2068;6416;2741;6401;6897;24419;15288;3445;3955;1730
7996;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2025;62668;38252;4752;8289;2146;6739;2830;6275;7221;24416;15403;3534;3703;1776
7997;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2026;64414;39738;4819;8589;2251;7021;2920;6386;7750;24676;15690;3642;3493;1851
7998;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2027;65518;40864;4935;8809;2301;7242;3065;6307;8207;24654;15832;3710;3265;1849
7999;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2028;67256;42274;5155;9135;2455;7481;3253;6442;8353;24981;16114;3801;3109;1958
8000;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2029;67826;42625;5235;9399;2453;7478;3269;6326;8464;25200;16455;3874;2948;1923
8001;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2030;68476;43357;5377;9699;2542;7730;3346;6145;8517;25119;16511;3940;2726;1943
8002;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2031;68472;43369;5481;9831;2605;7582;3327;6088;8456;25102;16670;3973;2514;1946
8003;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2032;69386;44064;5694;10117;2632;7648;3443;5928;8602;25321;16796;4268;2315;1942
8004;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2033;69348;43964;5770;10397;2651;7542;3450;5885;8269;25385;16963;4419;2116;1886
8005;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2034;70126;44643;5854;10553;2767;7728;3403;5858;8480;25482;17201;4415;2006;1861
8006;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2035;71276;45802;6065;10876;2805;7903;3420;6013;8720;25473;17382;4394;1845;1852
8007;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2036;72455;46668;6226;11184;2872;8187;3532;5937;8730;25787;17600;4525;1809;1853
8008;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2037;73355;47212;6424;11365;2915;8310;3592;6130;8475;26141;17922;4669;1693;1856
8009;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2038;74938;48435;6633;11685;3037;8830;3610;6108;8534;26502;18257;4747;1698;1799
8010;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2039;75054;48495;6747;11780;3089;8802;3692;6081;8304;26560;18250;4909;1572;1828
8011;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2040;75215;48551;6865;11833;3137;8936;3748;5884;8148;26663;18485;4854;1558;1766
8012;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2041;75254;48477;6894;11883;3174;9149;3706;5675;7997;26777;18605;4895;1554;1722
8013;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2042;75261;48388;6896;12107;3207;9150;3665;5475;7890;26873;18693;4900;1525;1755
8014;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2043;74932;48232;6817;12113;3292;9209;3684;5256;7863;26701;18721;4880;1471;1628
8015;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2044;74708;47946;6810;12267;3335;9027;3710;5162;7634;26762;18805;4901;1406;1648
8016;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2045;74438;47533;6799;12285;3360;8812;3797;5019;7462;26904;18987;4812;1414;1692
8017;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2046;75024;47253;6839;12469;3418;8560;3835;4852;7280;27771;19635;4986;1366;1785
8018;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2047;75333;47010;6892;12628;3467;8400;3855;4690;7079;28323;20160;5024;1352;1785
8019;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2048;75421;46640;6913;12700;3505;8222;3872;4553;6877;28781;20598;5059;1346;1779
8020;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2049;75422;46245;6940;12740;3549;8021;3888;4430;6679;29177;20975;5093;1335;1775
8021;Mannen en vrouwen;37 jaar;Totaal 1e en 2e generatie allochtonen;2050;75359;45840;6960;12780;3591;7808;3910;4311;6480;29519;21296;5122;1326;1775
8022;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2009;40619;28989;2814;5551;1275;5586;1677;5037;7048;11630;7654;2403;611;962
8023;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2010;40350;28507;3300;5581;1317;5315;1639;4815;6540;11842;7862;2530;575;875
8024;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2011;39165;27141;2978;5461;1299;5235;1504;4276;6388;12024;8252;2403;556;813
8025;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2012;38923;26575;3176;5217;1275;5398;1408;3880;6222;12348;8588;2405;563;792
8026;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2013;37172;24539;3246;5094;1315;5000;1432;3311;5140;12634;8926;2392;555;761
8027;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2014;36048;23204;3073;5054;1269;4825;1442;2850;4691;12844;9124;2419;545;756
8028;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2015;36859;23798;3157;5075;1283;5029;1472;2934;4850;13060;9391;2344;563;762
8029;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2016;36932;23512;3264;5365;1307;4596;1454;2828;4698;13420;9730;2374;544;772
8030;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2017;36466;22912;3188;5416;1370;4505;1485;2620;4327;13554;9913;2333;542;764
8031;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2018;36099;22233;3438;5696;1372;4080;1580;2163;3904;13866;10115;2427;544;779
8032;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2019;36165;22037;3460;6047;1396;3808;1552;2032;3741;14128;10300;2515;523;789
8033;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2020;36869;22480;3820;6313;1438;3610;1579;2227;3493;14389;10471;2571;549;799
8034;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2021;37183;22545;3970;6408;1447;3475;1619;2257;3369;14638;10558;2732;542;806
8035;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2022;37849;22947;4119;6525;1494;3393;1652;2261;3502;14902;10688;2859;542;813
8036;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2023;37427;22330;3852;6490;1552;3170;1709;2217;3340;15097;10756;2948;572;821
8037;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2024;36836;21548;3705;6551;1575;2849;1683;2086;3098;15288;10857;3040;561;830
8038;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2025;36788;21313;3558;6667;1584;2828;1705;2039;2932;15475;10952;3127;558;838
8039;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2026;36990;21351;3561;6857;1634;2747;1744;1977;2830;15639;11033;3196;567;842
8040;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2027;37213;21433;3545;7004;1667;2595;1822;2024;2777;15780;11109;3245;573;854
8041;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2028;37153;21213;3556;7141;1701;2494;1840;1882;2598;15939;11192;3317;571;859
8042;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2029;37165;21103;3552;7225;1705;2435;1860;1808;2517;16061;11274;3344;575;869
8043;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2030;37275;21136;3567;7330;1719;2334;1909;1768;2508;16139;11377;3312;574;876
8044;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2031;37262;21075;3587;7365;1741;2304;1953;1679;2446;16186;11484;3240;580;883
8045;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2032;37430;21147;3597;7443;1761;2267;2001;1612;2466;16282;11597;3213;581;891
8046;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2033;37620;21234;3622;7440;1795;2265;2025;1649;2438;16387;11719;3186;582;900
8047;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2034;37934;21394;3639;7527;1806;2280;2040;1671;2431;16539;11858;3190;583;909
8048;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2035;38129;21477;3690;7533;1834;2240;2034;1703;2443;16652;11978;3174;584;916
8049;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2036;38066;21310;3688;7480;1842;2211;2032;1649;2409;16756;12098;3148;584;926
8050;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2037;38134;21295;3697;7510;1852;2191;2022;1655;2367;16838;12217;3103;584;934
8051;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2038;38227;21279;3704;7537;1884;2171;2007;1635;2341;16947;12335;3085;584;942
8052;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2039;38338;21271;3703;7559;1887;2161;1987;1638;2337;17068;12448;3083;585;952
8053;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2040;38540;21343;3726;7624;1906;2146;1988;1617;2336;17197;12560;3091;585;961
8054;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2041;38763;21428;3748;7675;1918;2157;2002;1620;2308;17335;12679;3102;583;970
8055;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2042;38946;21478;3771;7716;1940;2117;2014;1625;2296;17468;12785;3120;584;979
8056;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2043;39222;21622;3799;7788;1961;2108;2034;1632;2302;17600;12899;3128;583;990
8057;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2044;39454;21733;3825;7849;1969;2112;2048;1638;2292;17721;12999;3142;583;996
8058;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2045;39589;21775;3817;7872;1977;2109;2060;1641;2300;17814;13079;3146;584;1005
8059;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2046;39714;21823;3828;7891;1982;2114;2071;1646;2291;17891;13139;3154;583;1015
8060;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2047;39860;21881;3839;7915;1992;2117;2082;1646;2290;17979;13207;3165;583;1023
8061;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2048;40011;21951;3851;7944;2003;2122;2092;1649;2291;18060;13272;3175;584;1030
8062;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2049;40154;22017;3864;7974;2014;2124;2101;1649;2292;18137;13331;3185;584;1037
8063;Mannen en vrouwen;37 jaar;Allochtonen 1e generatie;2050;40287;22082;3876;8007;2024;2124;2109;1650;2292;18205;13386;3193;584;1042
8064;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2009;16130;3368;202;262;112;276;573;1264;679;12762;5933;326;6346;157
8065;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2010;15814;3899;226;332;110;415;585;1243;989;11914;5518;413;5811;173
8066;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2011;14664;4082;221;370;110;583;501;1139;1158;10582;4784;457;5160;181
8067;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2012;14958;4797;258;417;128;746;543;1353;1353;10161;4586;496;4851;228
8068;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2013;15527;5788;293;470;171;994;510;1760;1590;9739;4351;524;4628;237
8069;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2014;16510;6795;365;562;158;1188;548;2203;1773;9714;4190;583;4684;258
8070;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2015;17375;7915;413;672;203;1485;629;2245;2267;9461;4171;573;4411;306
8071;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2016;18875;9095;478;863;245;1734;711;2391;2673;9780;4219;552;4615;395
8072;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2017;19974;10293;545;969;283;2089;728;2693;2986;9681;4181;571;4473;455
8073;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2018;22215;12187;657;1106;292;2405;818;3397;3512;10028;4352;585;4589;501
8074;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2019;23232;13486;730;1282;343;2758;868;3595;3911;9745;4294;543;4307;600
8075;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2020;22679;13450;796;1231;326;2947;922;3725;3502;9229;4140;514;3916;660
8076;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2021;22963;13975;862;1333;357;3051;922;3837;3613;8988;4088;454;3770;676
8077;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2022;23451;14456;923;1381;408;3169;962;4048;3564;8995;4173;416;3603;803
8078;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2023;23874;14955;989;1480;458;3379;961;4135;3553;8919;4299;401;3383;837
8079;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2024;25055;15924;1109;1582;493;3567;1058;4315;3799;9131;4431;405;3394;900
8080;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2025;25880;16939;1194;1622;562;3911;1125;4236;4289;8941;4451;407;3145;938
8081;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2026;27424;18387;1258;1732;617;4274;1176;4409;4920;9037;4657;446;2926;1009
8082;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2027;28305;19431;1390;1805;634;4647;1243;4283;5430;8874;4723;465;2692;995
8083;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2028;30103;21061;1599;1994;754;4987;1413;4560;5755;9042;4922;484;2538;1099
8084;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2029;30661;21522;1683;2174;748;5043;1409;4518;5947;9139;5181;530;2373;1054
8085;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2030;31201;22221;1810;2369;823;5396;1437;4377;6009;8980;5134;628;2152;1067
8086;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2031;31210;22294;1894;2466;864;5278;1374;4409;6010;8916;5186;733;1934;1063
8087;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2032;31956;22917;2097;2674;871;5381;1442;4316;6136;9039;5199;1055;1734;1051
8088;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2033;31728;22730;2148;2957;856;5277;1425;4236;5831;8998;5244;1233;1534;986
8089;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2034;32192;23249;2215;3026;961;5448;1363;4187;6049;8943;5343;1225;1423;952
8090;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2035;33147;24325;2375;3343;971;5663;1386;4310;6277;8821;5404;1220;1261;936
8091;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2036;34389;25358;2538;3704;1030;5976;1500;4288;6321;9031;5502;1377;1225;927
8092;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2037;35221;25917;2727;3855;1063;6119;1570;4475;6108;9303;5705;1566;1109;922
8093;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2038;36711;27156;2929;4148;1153;6659;1603;4473;6193;9555;5922;1662;1114;857
8094;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2039;36716;27224;3044;4221;1202;6641;1705;4443;5967;9492;5802;1826;987;876
8095;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2040;36675;27208;3139;4209;1231;6790;1760;4267;5812;9466;5925;1763;973;805
8096;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2041;36491;27049;3146;4208;1256;6992;1704;4055;5689;9442;5926;1793;971;752
8097;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2042;36315;26910;3125;4391;1267;7033;1651;3850;5594;9405;5908;1780;941;776
8098;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2043;35710;26610;3018;4325;1331;7101;1650;3624;5561;9101;5822;1752;888;638
8099;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2044;35254;26213;2985;4418;1366;6915;1662;3524;5342;9041;5806;1759;823;652
8100;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2045;34849;25758;2982;4413;1383;6703;1737;3378;5162;9090;5908;1666;830;687
8101;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2046;35310;25430;3011;4578;1436;6446;1764;3206;4989;9880;6496;1832;783;770
8102;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2047;35473;25129;3053;4713;1475;6283;1773;3044;4789;10344;6953;1859;769;762
8103;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2048;35410;24689;3062;4756;1502;6100;1780;2904;4586;10721;7326;1884;762;749
8104;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2049;35268;24228;3076;4766;1535;5897;1787;2781;4387;11040;7644;1908;751;738
8105;Mannen en vrouwen;37 jaar;Totaal 2e generatie;2050;35072;23758;3084;4773;1567;5684;1801;2661;4188;11314;7910;1929;742;733
8106;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2009;11932;1447;125;119;92;107;434;466;105;10485;5332;237;4775;140
8107;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2010;11320;1547;148;128;90;130;459;489;102;9773;4883;275;4454;160
8108;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2011;10002;1382;129;150;91;116;379;416;100;8620;4210;262;3983;164
8109;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2012;9845;1461;162;152;103;112;403;427;102;8384;4079;281;3813;210
8110;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2013;9591;1507;164;157;136;125;382;460;83;8084;3837;304;3722;221
8111;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2014;9628;1595;183;171;135;142;396;476;93;8033;3681;314;3803;234
8112;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2015;9627;1815;235;190;149;129;439;567;105;7812;3665;311;3555;281
8113;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2016;10082;1973;266;242;176;137;465;585;102;8109;3696;269;3783;361
8114;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2017;10195;2180;301;260;206;181;465;647;120;8015;3648;298;3639;430
8115;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2018;10808;2459;359;323;217;184;495;749;133;8348;3806;336;3734;473
8116;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2019;10816;2678;430;388;254;205;482;764;155;8138;3774;290;3511;563
8117;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2020;10549;2842;448;381;246;220;546;818;182;7707;3601;281;3202;623
8118;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2021;10486;2901;483;411;252;209;550;819;178;7585;3601;263;3081;639
8119;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2022;10821;3154;539;426;317;214;564;895;199;7667;3699;239;2967;761
8120;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2023;10904;3261;550;455;325;262;552;917;199;7643;3762;240;2844;798
8121;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2024;11474;3653;614;542;378;232;624;1032;230;7821;3883;262;2823;852
8122;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2025;11475;3774;657;550;427;244;647;1021;229;7700;3919;254;2633;894
8123;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2026;11797;4000;684;577;446;282;649;1064;297;7797;4123;277;2442;956
8124;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2027;11895;4282;754;661;472;282;638;1137;337;7613;4119;290;2262;942
8125;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2028;12653;4900;869;689;539;344;743;1305;411;7752;4265;312;2142;1033
8126;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2029;12919;5037;886;713;532;369;719;1307;512;7882;4522;342;2011;1007
8127;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2030;13007;5391;959;776;588;413;745;1304;605;7616;4459;347;1807;1003
8128;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2031;13171;5637;998;829;612;457;710;1356;674;7534;4529;394;1607;1005
8129;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2032;13324;5911;1033;808;633;538;775;1387;737;7413;4526;439;1458;990
8130;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2033;13350;6086;1039;921;621;499;773;1439;795;7264;4566;487;1273;938
8131;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2034;13440;6292;1038;920;724;547;735;1483;845;7148;4602;483;1169;893
8132;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2035;13857;6733;1088;1000;706;574;766;1616;983;7124;4686;531;1020;886
8133;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2036;14513;7273;1133;1105;780;685;768;1669;1134;7240;4776;592;996;876
8134;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2037;14896;7552;1169;1136;762;730;790;1720;1245;7343;4948;634;895;866
8135;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2038;15576;8146;1215;1217;813;871;787;1849;1395;7430;5084;652;898;797
8136;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2039;16121;8764;1243;1305;868;995;889;1942;1522;7357;4987;773;787;810
8137;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2040;16445;9081;1252;1349;915;1068;952;1899;1646;7363;5092;748;780;742
8138;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2041;16409;9125;1217;1357;926;1165;878;1820;1761;7285;5036;789;769;691
8139;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2042;16490;9291;1208;1426;934;1333;824;1725;1841;7199;4946;810;743;700
8140;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2043;16339;9412;1167;1458;982;1406;842;1625;1932;6927;4823;825;702;577
8141;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2044;16248;9521;1136;1491;1016;1435;844;1611;1988;6727;4652;841;653;581
8142;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2045;16408;9732;1148;1515;1017;1602;865;1592;1993;6676;4645;805;645;582
8143;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2046;16757;9629;1145;1579;1046;1570;847;1505;1937;7129;5017;876;600;635
8144;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2047;17099;9627;1171;1646;1073;1569;855;1444;1869;7471;5361;892;588;630
8145;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2048;17318;9565;1180;1676;1096;1559;860;1388;1806;7753;5643;906;584;620
8146;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2049;17475;9483;1196;1697;1121;1529;863;1344;1733;7992;5882;922;577;612
