ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
7268;Bruto ontvangen overdrachten;Hoogste 10%-groep van bruto inkomens;1998;450;66.3;4900.0;10.9;8.3
7269;Bruto ontvangen overdrachten;Hoogste 10%-groep van bruto inkomens;1999;446;65.0;4837.0;10.8;7.7
7270;Bruto ontvangen overdrachten;Hoogste 10%-groep van bruto inkomens;2000;454;65.4;5354.0;11.8;7.9
7271;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1990;1422;92.8;12054.0;8.5;82.5
7272;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1991;1449;93.3;12705.0;8.8;82.7
7273;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1992;1474;93.4;13435.0;9.1;82.7
7274;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1993;1494;93.3;13592.0;9.1;83.5
7275;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1994;1507;93.4;13848.0;9.2;82.7
7276;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1995;1530;93.5;14166.0;9.3;81.3
7277;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1996;1539;93.0;14581.0;9.5;81.7
7278;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1997;1526;91.1;14748.0;9.7;78.3
7279;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1998;1542;91.0;15467.0;10.0;80.0
7280;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;1999;1542;90.0;15966.0;10.4;78.5
7281;Bruto ontvangen overdrachten;Laagste 25%-groep van bruto inkomens;2000;1547;89.1;16938.0;11.0;77.4
7282;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1990;1180;77.0;13171.0;11.2;42.0
7283;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1991;1186;76.4;14021.0;11.8;42.2
7284;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1992;1212;76.9;15064.0;12.4;42.9
7285;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1993;1228;76.7;15837.0;12.9;44.4
7286;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1994;1237;76.6;16278.0;13.2;45.8
7287;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1995;1240;75.7;16230.0;13.1;44.6
7288;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1996;1251;75.6;16672.0;13.3;44.3
7289;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1997;1253;74.8;16948.0;13.5;43.8
7290;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1998;1237;73.0;16995.0;13.7;42.1
7291;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;1999;1211;70.6;16886.0;13.9;39.8
7292;Bruto ontvangen overdrachten;2e 25%-groep van bruto inkomens;2000;1215;70.0;17961.0;14.8;39.9
7293;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1990;1188;77.5;10278.0;8.7;20.8
7294;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1991;1197;77.1;10917.0;9.1;20.8
7295;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1992;1215;77.0;11808.0;9.7;21.1
7296;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1993;1237;77.3;12585.0;10.2;22.1
7297;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1994;1231;76.3;12795.0;10.4;22.3
7298;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1995;1226;74.9;12717.0;10.4;21.5
7299;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1996;1239;74.9;12985.0;10.5;21.4
7300;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1997;1217;72.6;13043.0;10.7;21.0
7301;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1998;1211;71.4;13046.0;10.8;20.1
7302;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;1999;1190;69.4;13015.0;10.9;19.0
7303;Bruto ontvangen overdrachten;3e 25%-groep van bruto inkomens;2000;1207;69.6;13939.0;11.5;19.3
7304;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1990;1118;73.0;10221.0;9.1;11.7
7305;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1991;1113;71.7;10616.0;9.5;11.6
7306;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1992;1134;71.9;11660.0;10.3;11.9
7307;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1993;1156;72.2;12225.0;10.6;12.3
7308;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1994;1137;70.5;11996.0;10.6;12.0
7309;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1995;1150;70.3;11955.0;10.4;11.5
7310;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1996;1155;69.8;12175.0;10.5;11.5
7311;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1997;1147;68.4;11944.0;10.4;10.9
7312;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1998;1134;66.9;11557.0;10.2;10.1
7313;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;1999;1124;65.6;11535.0;10.3;9.5
7314;Bruto ontvangen overdrachten;Hoogste 25%-groep van bruto inkomens;2000;1150;66.3;12751.0;11.1;9.9
7315;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1990;2751;44.9;7279.0;2.6;4.0
7316;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1991;2055;33.1;7391.0;3.6;3.8
7317;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1992;2055;32.6;7647.0;3.7;3.7
7318;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1993;2016;31.5;7557.0;3.7;3.6
7319;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1994;2004;31.1;7727.0;3.9;3.7
7320;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1995;1997;30.5;7538.0;3.8;3.5
7321;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1996;1982;29.9;7478.0;3.8;3.4
7322;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1997;1960;29.2;7550.0;3.9;3.3
7323;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1998;1931;28.5;7403.0;3.8;3.1
7324;Overdrachten rechtstreeks van overheid;Totaal huishoudens;1999;1899;27.7;7403.0;3.9;2.9
7325;Overdrachten rechtstreeks van overheid;Totaal huishoudens;2000;1868;26.9;7494.0;4.0;2.8
7326;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1990;1242;62.9;2500.0;2.0;7.8
7327;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1991;799;40.3;2539.0;3.2;7.7
7328;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1992;815;39.9;2637.0;3.2;7.3
7329;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1993;814;38.8;2638.0;3.2;7.1
7330;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1994;814;38.5;2739.0;3.4;7.3
7331;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1995;814;37.6;2708.0;3.3;6.9
7332;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1996;822;37.3;2688.0;3.3;6.6
7333;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1997;825;36.5;2747.0;3.3;6.4
7334;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1998;832;36.0;2772.0;3.3;6.1
7335;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;1999;816;34.6;2735.0;3.4;5.6
7336;Overdrachten rechtstreeks van overheid;Eenpersoonshuishouden;2000;787;32.7;2729.0;3.5;5.1
7337;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1990;1509;36.3;4779.0;3.2;3.2
7338;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1991;1256;29.7;4852.0;3.9;3.0
7339;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1992;1240;29.1;5010.0;4.0;3.0
7340;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1993;1202;27.9;4920.0;4.1;2.9
7341;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1994;1191;27.4;4988.0;4.2;2.9
7342;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1995;1182;27.0;4830.0;4.1;2.7
7343;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1996;1159;26.3;4790.0;4.1;2.6
7344;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1997;1135;25.5;4803.0;4.2;2.6
7345;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1998;1099;24.6;4631.0;4.2;2.4
7346;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;1999;1083;24.1;4669.0;4.3;2.3
7347;Overdrachten rechtstreeks van overheid;Meerpersoonshuishouden;2000;1081;23.9;4765.0;4.4;2.2
7348;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1990;655;36.6;2714.0;4.1;4.2
7349;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1991;621;34.8;2814.0;4.5;4.2
7350;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1992;614;34.4;2957.0;4.8;4.2
7351;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1993;596;33.1;2941.0;4.9;4.2
7352;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1994;593;32.8;2989.0;5.0;4.2
7353;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1995;593;32.6;2943.0;5.0;4.0
7354;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1996;578;31.7;2973.0;5.1;4.0
7355;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1997;577;31.5;3088.0;5.4;4.0
7356;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1998;569;30.8;2985.0;5.2;3.8
7357;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;1999;566;30.5;3022.0;5.3;3.6
7358;Overdrachten rechtstreeks van overheid;Met minderjarige kinderen;2000;578;30.6;3106.0;5.4;3.4
7359;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1990;133;73.0;1118.0;8.4;35.0
7360;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1991;136;73.5;1206.0;8.9;36.4
7361;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1992;145;73.8;1323.0;9.1;34.8
7362;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1993;148;71.6;1331.0;9.0;33.8
7363;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1994;156;73.6;1412.0;9.0;35.3
7364;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1995;161;72.0;1439.0;8.9;35.0
7365;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1996;163;71.4;1483.0;9.1;34.6
7366;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1997;166;71.4;1505.0;9.1;33.3
7367;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1998;172;71.5;1488.0;8.6;31.0
7368;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;1999;182;70.9;1581.0;8.7;28.8
7369;Overdrachten rechtstreeks van overheid;Eén volwassene met kind;2000;190;69.9;1573.0;8.3;25.9
7370;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1990;315;24.2;1045.0;3.3;2.2
7371;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1991;298;22.8;1106.0;3.7;2.2
7372;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1992;280;21.5;1104.0;3.9;2.1
7373;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1993;265;20.2;1093.0;4.1;2.1
7374;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1994;256;19.4;1072.0;4.2;2.0
7375;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1995;250;18.8;1015.0;4.1;1.8
7376;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1996;238;17.9;1026.0;4.3;1.8
7377;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1997;238;17.8;1120.0;4.7;1.9
7378;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1998;227;16.9;1012.0;4.4;1.7
7379;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;1999;217;16.2;939.0;4.3;1.5
7380;Overdrachten rechtstreeks van overheid;Twee volwassenen met kind;2000;216;15.9;964.0;4.5;1.4
7381;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1990;207;68.6;552.0;2.7;3.8
7382;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1991;187;64.4;502.0;2.7;3.5
7383;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1992;189;65.5;530.0;2.8;3.7
7384;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1993;184;65.6;517.0;2.8;3.7
7385;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1994;181;65.9;505.0;2.8;3.6
7386;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1995;182;68.1;489.0;2.7;3.5
7387;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1996;177;67.0;463.0;2.6;3.3
7388;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1997;173;66.3;463.0;2.7;3.2
7389;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1998;170;65.8;485.0;2.9;3.3
7390;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;1999;167;65.5;503.0;3.0;3.3
7391;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen met kind;2000;172;66.8;568.0;3.3;3.4
7392;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1990;854;36.1;2065.0;2.4;2.4
7393;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1991;634;25.9;2038.0;3.2;2.2
7394;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1992;627;25.3;2053.0;3.3;2.1
7395;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1993;606;24.2;1978.0;3.3;2.0
7396;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1994;598;23.6;1999.0;3.3;2.0
7397;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1995;589;23.0;1887.0;3.2;1.8
7398;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1996;582;22.5;1817.0;3.1;1.7
7399;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1997;558;21.4;1715.0;3.1;1.6
7400;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1998;530;20.2;1646.0;3.1;1.4
7401;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;1999;517;19.5;1647.0;3.2;1.4
7402;Overdrachten rechtstreeks van overheid;Zonder minderjarige kinderen;2000;503;19.0;1660.0;3.3;1.3
7403;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1990;522;29.6;1123.0;2.2;2.0
7404;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1991;352;19.0;1193.0;3.4;1.9
7405;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1992;344;18.2;1198.0;3.5;1.8
7406;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1993;333;17.2;1182.0;3.6;1.7
7407;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1994;327;16.6;1217.0;3.7;1.7
7408;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1995;324;16.0;1178.0;3.6;1.6
7409;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1996;328;15.8;1167.0;3.6;1.5
7410;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1997;323;15.3;1122.0;3.5;1.4
7411;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1998;306;14.3;1061.0;3.5;1.2
7412;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;1999;297;13.7;1055.0;3.5;1.2
7413;Overdrachten rechtstreeks van overheid;Twee volwassenen zonder kind;2000;294;13.5;1066.0;3.6;1.1
7414;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1990;332;54.9;942.0;2.8;3.2
7415;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1991;283;47.5;845.0;3.0;2.8
7416;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1992;282;47.7;855.0;3.0;2.7
7417;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1993;274;47.6;796.0;2.9;2.6
7418;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1994;271;48.4;783.0;2.9;2.6
7419;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1995;265;48.9;709.0;2.7;2.4
7420;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1996;254;49.0;650.0;2.6;2.3
7421;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1997;235;47.2;593.0;2.5;2.1
7422;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1998;224;46.3;585.0;2.6;2.1
7423;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;1999;220;45.9;592.0;2.7;2.0
7424;Overdrachten rechtstreeks van overheid;Drie of meer volwassenen zonder kind;2000;209;44.4;594.0;2.8;1.9
7425;Overdrachten rechtstreeks van overheid;Winst;1990;82;25.4;152.0;1.9;1.0
7426;Overdrachten rechtstreeks van overheid;Winst;1991;62;19.9;125.0;2.0;0.8
7427;Overdrachten rechtstreeks van overheid;Winst;1992;62;19.7;122.0;2.0;0.8
7428;Overdrachten rechtstreeks van overheid;Winst;1993;57;18.5;119.0;2.1;0.9
7429;Overdrachten rechtstreeks van overheid;Winst;1994;59;18.9;118.0;2.0;0.8
7430;Overdrachten rechtstreeks van overheid;Winst;1995;64;18.8;126.0;2.0;0.8
7431;Overdrachten rechtstreeks van overheid;Winst;1996;56;17.5;98.0;1.7;0.6
7432;Overdrachten rechtstreeks van overheid;Winst;1997;59;18.0;115.0;2.0;0.7
7433;Overdrachten rechtstreeks van overheid;Winst;1998;56;16.6;110.0;2.0;0.7
7434;Overdrachten rechtstreeks van overheid;Winst;1999;55;16.8;115.0;2.1;0.7
7435;Overdrachten rechtstreeks van overheid;Winst;2000;54;16.2;133.0;2.4;0.7
7436;Overdrachten rechtstreeks van overheid;Loon;1990;951;28.3;1780.0;1.9;1.5
7437;Overdrachten rechtstreeks van overheid;Loon;1991;847;24.8;1737.0;2.1;1.4
7438;Overdrachten rechtstreeks van overheid;Loon;1992;845;24.4;1774.0;2.1;1.3
7439;Overdrachten rechtstreeks van overheid;Loon;1993;800;22.9;1639.0;2.0;1.2
7440;Overdrachten rechtstreeks van overheid;Loon;1994;759;21.9;1541.0;2.0;1.1
7441;Overdrachten rechtstreeks van overheid;Loon;1995;765;21.7;1470.0;1.9;1.0
7442;Overdrachten rechtstreeks van overheid;Loon;1996;795;22.0;1473.0;1.9;1.0
7443;Overdrachten rechtstreeks van overheid;Loon;1997;792;21.3;1504.0;1.9;1.0
7444;Overdrachten rechtstreeks van overheid;Loon;1998;812;21.1;1631.0;2.0;1.0
7445;Overdrachten rechtstreeks van overheid;Loon;1999;817;20.7;1724.0;2.1;1.0
7446;Overdrachten rechtstreeks van overheid;Loon;2000;822;20.4;1901.0;2.3;1.0
7447;Overdrachten rechtstreeks van overheid;Pensioen;1990;975;67.9;512.0;0.5;1.8
7448;Overdrachten rechtstreeks van overheid;Pensioen;1991;433;29.5;507.0;1.2;1.7
7449;Overdrachten rechtstreeks van overheid;Pensioen;1992;438;29.3;534.0;1.2;1.7
7450;Overdrachten rechtstreeks van overheid;Pensioen;1993;430;28.3;542.0;1.3;1.6
7451;Overdrachten rechtstreeks van overheid;Pensioen;1994;438;28.2;553.0;1.3;1.6
7452;Overdrachten rechtstreeks van overheid;Pensioen;1995;436;27.8;569.0;1.3;1.7
7453;Overdrachten rechtstreeks van overheid;Pensioen;1996;444;27.9;611.0;1.4;1.7
7454;Overdrachten rechtstreeks van overheid;Pensioen;1997;461;28.5;658.0;1.4;1.8
7455;Overdrachten rechtstreeks van overheid;Pensioen;1998;453;27.9;705.0;1.6;1.8
7456;Overdrachten rechtstreeks van overheid;Pensioen;1999;445;27.2;714.0;1.6;1.8
7457;Overdrachten rechtstreeks van overheid;Pensioen;2000;443;26.6;749.0;1.7;1.7
7458;Overdrachten rechtstreeks van overheid;Uitkering;1990;722;79.4;4804.0;6.7;35.2
7459;Overdrachten rechtstreeks van overheid;Uitkering;1991;697;75.4;4994.0;7.2;34.5
7460;Overdrachten rechtstreeks van overheid;Uitkering;1992;691;73.3;5187.0;7.5;32.8
7461;Overdrachten rechtstreeks van overheid;Uitkering;1993;709;72.0;5228.0;7.4;32.1
7462;Overdrachten rechtstreeks van overheid;Uitkering;1994;728;71.5;5479.0;7.5;32.3
7463;Overdrachten rechtstreeks van overheid;Uitkering;1995;708;71.1;5331.0;7.5;31.8
7464;Overdrachten rechtstreeks van overheid;Uitkering;1996;659;70.0;5250.0;8.0;32.1
7465;Overdrachten rechtstreeks van overheid;Uitkering;1997;624;70.0;5238.0;8.4;33.3
7466;Overdrachten rechtstreeks van overheid;Uitkering;1998;589;70.3;4923.0;8.4;34.1
7467;Overdrachten rechtstreeks van overheid;Uitkering;1999;559;70.8;4810.0;8.6;34.6
7468;Overdrachten rechtstreeks van overheid;Uitkering;2000;529;69.4;4679.0;8.8;32.5
7469;Overdrachten rechtstreeks van overheid;Overige inkomsten;1990;20;20.1;32.0;1.5;0.7
7470;Overdrachten rechtstreeks van overheid;Overige inkomsten;1991;16;17.4;28.0;1.8;0.6
7471;Overdrachten rechtstreeks van overheid;Overige inkomsten;1992;18;19.3;30.0;1.7;0.6
7472;Overdrachten rechtstreeks van overheid;Overige inkomsten;1993;20;19.6;30.0;1.5;0.6
7473;Overdrachten rechtstreeks van overheid;Overige inkomsten;1994;21;19.9;37.0;1.8;0.7
7474;Overdrachten rechtstreeks van overheid;Overige inkomsten;1995;24;18.5;42.0;1.8;0.6
7475;Overdrachten rechtstreeks van overheid;Overige inkomsten;1996;26;18.6;46.0;1.7;0.6
7476;Overdrachten rechtstreeks van overheid;Overige inkomsten;1997;24;15.7;35.0;1.5;0.4
7477;Overdrachten rechtstreeks van overheid;Overige inkomsten;1998;22;15.2;33.0;1.5;0.4
7478;Overdrachten rechtstreeks van overheid;Overige inkomsten;1999;22;14.3;39.0;1.7;0.5
7479;Overdrachten rechtstreeks van overheid;Overige inkomsten;2000;20;12.7;33.0;1.7;0.4
7480;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1990;254;62.3;914.0;3.6;18.0
7481;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1991;265;63.7;929.0;3.5;17.1
7482;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1992;265;64.3;930.0;3.5;16.4
7483;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1993;262;64.0;954.0;3.6;17.3
7484;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1994;245;64.3;923.0;3.8;18.8
7485;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1995;238;66.2;778.0;3.3;17.2
7486;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1996;232;66.4;678.0;2.9;15.3
7487;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1997;224;65.9;652.0;2.9;15.5
7488;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1998;230;67.6;697.0;3.0;15.9
7489;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;1999;233;67.0;720.0;3.1;14.9
7490;Overdrachten rechtstreeks van overheid;Leeftijd tot 25 jaar;2000;223;64.0;745.0;3.3;14.1
7491;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1990;417;31.3;1904.0;4.6;5.1
7492;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1991;401;30.0;1978.0;4.9;5.0
7493;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1992;393;29.1;2038.0;5.2;4.9
7494;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1993;383;28.1;1992.0;5.2;4.7
7495;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1994;380;27.7;2037.0;5.4;4.8
7496;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1995;370;26.7;1986.0;5.4;4.6
7497;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1996;359;25.9;1926.0;5.4;4.4
7498;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1997;334;24.0;1780.0;5.3;4.0
7499;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1998;321;23.2;1599.0;5.0;3.5
7500;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;1999;292;21.2;1468.0;5.0;3.1
7501;Overdrachten rechtstreeks van overheid;Leeftijd 25 tot 35 jaar;2000;267;19.6;1377.0;5.2;2.8
7502;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1990;415;31.5;1626.0;3.9;3.5
7503;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1991;371;28.6;1601.0;4.3;3.4
7504;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1992;359;27.7;1620.0;4.5;3.3
7505;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1993;341;26.2;1545.0;4.5;3.1
7506;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1994;330;25.2;1601.0;4.8;3.2
7507;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1995;335;25.0;1643.0;4.9;3.2
7508;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1996;333;24.5;1700.0;5.1;3.2
7509;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1997;328;23.8;1806.0;5.5;3.3
7510;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1998;322;23.0;1685.0;5.2;3.0
7511;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;1999;319;22.6;1680.0;5.3;2.8
7512;Overdrachten rechtstreeks van overheid;Leeftijd 35 tot 45 jaar;2000;311;21.6;1695.0;5.4;2.7
7513;Overdrachten rechtstreeks van overheid;Leeftijd 45 tot 55 jaar;1990;423;43.5;1443.0;3.4;3.6
7514;Overdrachten rechtstreeks van overheid;Leeftijd 45 tot 55 jaar;1991;412;39.8;1441.0;3.5;3.3
7515;Overdrachten rechtstreeks van overheid;Leeftijd 45 tot 55 jaar;1992;429;39.2;1545.0;3.6;3.2
7516;Overdrachten rechtstreeks van overheid;Leeftijd 45 tot 55 jaar;1993;433;38.2;1513.0;3.5;3.0
7517;Overdrachten rechtstreeks van overheid;Leeftijd 45 tot 55 jaar;1994;444;38.0;1555.0;3.5;3.0
