ID;WerkzameStoffen;Perioden;GrootteOppervlakteMetGebruik_1;OppervlakteInVanTotaalAreaal_2;OppervlakteInVanToepassingsgroep_3;GebruikPerJaar_4;GebruikInVanTotaalWerkzameStoffen_5;GebruikInVanToepassingsgroep_6
1081;"Trichoderma harzianum Rifai T-22; sch.";1998;0.0;0.0;0.0;0;0.0;0.0
1082;"Trichoderma harzianum Rifai T-22; sch.";2000;0.0;0.0;0.0;0;0.0;0.0
1083;"Trichoderma harzianum Rifai T-22; sch.";2004;0.0;0.0;0.0;0;0.0;0.0
1084;"Trichoderma harzianum Rifai T-22; sch.";2008;951.0;0.1;0.2;1343;0.0;0.0
1085;"Trichoderma harzianum Rifai T-22; sch.";2012;0.0;0.0;0.0;0;0.0;0.0
1086;Trifloxystrobin;1995;0.0;0.0;0.0;0;0.0;0.0
1087;Trifloxystrobin;1998;0.0;0.0;0.0;0;0.0;0.0
1088;Trifloxystrobin;2000;0.0;0.0;0.0;0;0.0;0.0
1089;Trifloxystrobin;2004;49317.0;6.0;10.4;8106;0.1;0.3
1090;Trifloxystrobin;2008;43616.0;5.3;8.7;6495;0.1;0.2
1091;Trifloxystrobin;2012;54429.0;7.0;12.1;9252;0.2;0.3
1092;Triflumizool;1995;984.0;0.1;0.2;802;0.0;0.0
1093;Triflumizool;1998;766.0;0.1;0.2;595;0.0;0.0
1094;Triflumizool;2000;1175.0;0.1;0.3;920;0.0;0.0
1095;Triflumizool;2004;928.0;0.1;0.2;914;0.0;0.0
1096;Triflumizool;2008;1644.0;0.2;0.3;977;0.0;0.0
1097;Triflumizool;2012;1601.0;0.2;0.4;1777;0.0;0.1
1098;Triforine;1995;3774.0;0.5;0.9;1086;0.0;0.0
1099;Triforine;1998;2151.0;0.3;0.5;731;0.0;0.0
1100;Triforine;2000;2762.0;0.3;0.6;1505;0.0;0.1
1101;Triforine;2004;0.0;0.0;0.0;0;0.0;0.0
1102;Triforine;2008;0.0;0.0;0.0;0;0.0;0.0
1103;Triforine;2012;0.0;0.0;0.0;0;0.0;0.0
1104;Validamycine;1995;22994.0;2.9;5.4;979;0.0;0.0
1105;Validamycine;1998;22370.0;2.7;4.7;699;0.0;0.0
1106;Validamycine;2000;19768.0;2.5;4.3;723;0.0;0.0
1107;Validamycine;2004;0.0;0.0;0.0;0;0.0;0.0
1108;Validamycine;2008;0.0;0.0;0.0;0;0.0;0.0
1109;Validamycine;2012;0.0;0.0;0.0;0;0.0;0.0
1110;"Vinchlozolin; tegen schimmels";1995;23880.0;3.0;5.6;16434;0.3;0.6
1111;"Vinchlozolin; tegen schimmels";1998;21985.0;2.7;4.7;14781;0.2;0.4
1112;"Vinchlozolin; tegen schimmels";2000;21462.0;2.7;4.7;11164;0.2;0.4
1113;"Vinchlozolin; tegen schimmels";2004;24668.0;3.0;5.2;10711;0.2;0.4
1114;"Vinchlozolin; tegen schimmels";2008;1188.0;0.1;0.2;179;0.0;0.0
1115;"Vinchlozolin; tegen schimmels";2012;0.0;0.0;0.0;0;0.0;0.0
1116;Waterstofperoxide;1995;0.0;0.0;0.0;0;0.0;0.0
1117;Waterstofperoxide;1998;0.0;0.0;0.0;0;0.0;0.0
1118;Waterstofperoxide;2000;0.0;0.0;0.0;0;0.0;0.0
1119;Waterstofperoxide;2004;0.0;0.0;0.0;0;0.0;0.0
1120;Waterstofperoxide;2008;226.0;0.0;0.0;1644;0.0;0.1
1121;Waterstofperoxide;2012;0.0;0.0;0.0;0;0.0;0.0
1122;Zineb;1995;20707.0;2.6;4.8;72063;1.2;2.6
1123;Zineb;1998;25619.0;3.1;5.4;137065;2.3;4.1
1124;Zineb;2000;22401.0;2.8;4.9;134315;2.5;4.5
1125;Zineb;2004;192.0;0.0;0.0;334;0.0;0.0
1126;Zineb;2008;0.0;0.0;0.0;0;0.0;0.0
1127;Zineb;2012;0.0;0.0;0.0;0;0.0;0.0
1128;Zoxamide;1995;0.0;0.0;0.0;0;0.0;0.0
1129;Zoxamide;1998;0.0;0.0;0.0;0;0.0;0.0
1130;Zoxamide;2000;0.0;0.0;0.0;0;0.0;0.0
1131;Zoxamide;2004;0.0;0.0;0.0;0;0.0;0.0
1132;Zoxamide;2008;9433.0;1.2;1.9;1828;0.0;0.1
1133;Zoxamide;2012;5278.0;0.7;1.2;2029;0.0;0.1
1134;Zwavel;1995;7853.0;1.0;1.8;79089;1.3;2.8
1135;Zwavel;1998;6469.0;0.8;1.4;109936;1.8;3.3
1136;Zwavel;2000;8005.0;1.0;1.8;87504;1.6;2.9
1137;Zwavel;2004;10697.0;1.3;2.3;61519;1.1;2.2
1138;Zwavel;2008;12010.0;1.5;2.4;66802;1.2;2.3
1139;Zwavel;2012;16540.0;2.1;3.7;103378;1.8;3.8
1140;Totaal stoffen tegen onkruiden;1995;743979.0;92.8;100.0;1460516;24.6;100.0
1141;Totaal stoffen tegen onkruiden;1998;775096.0;94.2;100.0;1426952;23.9;100.0
1142;Totaal stoffen tegen onkruiden;2000;737606.0;91.7;100.0;1220241;23.1;100.0
1143;Totaal stoffen tegen onkruiden;2004;789237.0;95.4;100.0;1396992;25.6;100.0
1144;Totaal stoffen tegen onkruiden;2008;741433.0;90.9;100.0;1395376;25.2;100.0
1145;Totaal stoffen tegen onkruiden;2012;694273.0;89.4;100.0;1533390;26.6;100.0
1146;2,4-D;1995;9228.0;1.1;1.2;5509;0.1;0.4
1147;2,4-D;1998;5754.0;0.7;0.7;2930;0.0;0.2
1148;2,4-D;2000;8614.0;1.1;1.2;3724;0.1;0.3
1149;2,4-D;2004;16822.0;2.0;2.1;7348;0.1;0.5
1150;2,4-D;2008;8155.0;1.0;1.1;2531;0.0;0.2
1151;2,4-D;2012;6811.0;0.9;1.0;2585;0.0;0.2
1152;Aclonifen;1995;3144.0;0.4;0.4;3964;0.1;0.3
1153;Aclonifen;1998;2589.0;0.3;0.3;4062;0.1;0.3
1154;Aclonifen;2000;7335.0;0.9;1.0;8553;0.2;0.7
1155;Aclonifen;2004;11227.0;1.4;1.4;9510;0.2;0.7
1156;Aclonifen;2008;18789.0;2.3;2.5;12687;0.2;0.9
1157;Aclonifen;2012;42905.0;5.5;6.2;43688;0.8;2.8
1158;Amidosulfuron;1995;0.0;0.0;0.0;0;0.0;0.0
1159;Amidosulfuron;1998;9690.0;1.2;1.3;600;0.0;0.0
1160;Amidosulfuron;2000;13667.0;1.7;1.9;518;0.0;0.0
1161;Amidosulfuron;2004;0.0;0.0;0.0;0;0.0;0.0
1162;Amidosulfuron;2008;0.0;0.0;0.0;0;0.0;0.0
1163;Amidosulfuron;2012;0.0;0.0;0.0;0;0.0;0.0
1164;Amitrol;1995;8122.0;1.0;1.1;9003;0.2;0.6
1165;Amitrol;1998;3444.0;0.4;0.4;2911;0.0;0.2
1166;Amitrol;2000;8736.0;1.1;1.2;7404;0.1;0.6
1167;Amitrol;2004;10936.0;1.3;1.4;13866;0.3;1.0
1168;Amitrol;2008;10202.0;1.3;1.4;14271;0.3;1.0
1169;Amitrol;2012;8445.0;1.1;1.2;9401;0.2;0.6
1170;Asulam;1995;8235.0;1.0;1.1;11618;0.2;0.8
1171;Asulam;1998;11037.0;1.3;1.4;14120;0.2;1.0
1172;Asulam;2000;17109.0;2.2;2.3;27802;0.5;2.3
1173;Asulam;2004;18642.0;2.3;2.4;32731;0.6;2.3
1174;Asulam;2008;17933.0;2.2;2.4;28849;0.5;2.1
1175;Asulam;2012;12662.0;1.6;1.8;23904;0.4;1.6
1176;Atrazin;1995;202112.0;25.2;27.2;154384;2.6;10.6
1177;Atrazin;1998;192773.0;23.6;25.0;104748;1.7;7.3
1178;Atrazin;2000;2131.0;0.3;0.3;971;0.0;0.1
1179;Atrazin;2004;1644.0;0.2;0.2;321;0.0;0.0
1180;Atrazin;2008;0.0;0.0;0.0;0;0.0;0.0
1181;Atrazin;2012;0.0;0.0;0.0;0;0.0;0.0
1182;Benazolin-ethyl;1995;0.0;0.0;0.0;0;0.0;0.0
1183;Benazolin-ethyl;1998;2558.0;0.3;0.3;274;0.0;0.0
1184;Benazolin-ethyl;2000;0.0;0.0;0.0;0;0.0;0.0
1185;Benazolin-ethyl;2004;0.0;0.0;0.0;0;0.0;0.0
1186;Benazolin-ethyl;2008;0.0;0.0;0.0;0;0.0;0.0
1187;Benazolin-ethyl;2012;0.0;0.0;0.0;0;0.0;0.0
1188;Bentazon;1995;172042.0;21.4;23.1;123428;2.1;8.5
1189;Bentazon;1998;109980.0;13.4;14.3;54797;0.9;3.8
1190;Bentazon;2000;51742.0;6.5;7.0;22695;0.4;1.9
1191;Bentazon;2004;86691.0;10.5;11.0;32866;0.6;2.4
1192;Bentazon;2008;76608.0;9.4;10.3;19983;0.4;1.4
1193;Bentazon;2012;40062.0;5.2;5.8;13583;0.2;0.9
1194;Bifenox;1995;35852.0;4.5;4.8;15136;0.3;1.0
1195;Bifenox;1998;45587.0;5.6;5.9;19072;0.3;1.3
1196;Bifenox;2000;38962.0;4.9;5.3;13916;0.3;1.1
1197;Bifenox;2004;54828.0;6.6;6.9;13617;0.2;1.0
1198;Bifenox;2008;25175.0;3.1;3.4;11795;0.2;0.8
1199;Bifenox;2012;10270.0;1.3;1.5;3235;0.1;0.2
1200;Bromoxynil;1995;19115.0;2.4;2.6;3967;0.1;0.3
1201;Bromoxynil;1998;37548.0;4.6;4.9;5179;0.1;0.4
1202;Bromoxynil;2000;92229.0;11.6;12.5;11132;0.2;0.9
1203;Bromoxynil;2004;49337.0;6.0;6.3;3097;0.1;0.2
1204;Bromoxynil;2008;20744.0;2.5;2.8;2945;0.1;0.2
1205;Bromoxynil;2012;0.0;0.0;0.0;0;0.0;0.0
1206;Carbetamide;1995;2053.0;0.3;0.3;2390;0.0;0.2
1207;Carbetamide;1998;4501.0;0.6;0.6;3670;0.1;0.3
1208;Carbetamide;2000;5336.0;0.7;0.7;3841;0.1;0.3
1209;Carbetamide;2004;6400.0;0.8;0.8;4001;0.1;0.3
1210;Carbetamide;2008;6417.0;0.8;0.9;4623;0.1;0.3
1211;Carbetamide;2012;5355.0;0.7;0.8;4498;0.1;0.3
1212;Chloorbromuron;1995;2436.0;0.3;0.3;1180;0.0;0.1
1213;Chloorbromuron;1998;3346.0;0.4;0.4;1256;0.0;0.1
1214;Chloorbromuron;2000;645.0;0.1;0.1;281;0.0;0.0
1215;Chloorbromuron;2004;0.0;0.0;0.0;0;0.0;0.0
1216;Chloorbromuron;2008;0.0;0.0;0.0;0;0.0;0.0
1217;Chloorbromuron;2012;0.0;0.0;0.0;0;0.0;0.0
1218;"Chloorprofam; tegen onkruid";1995;20851.0;2.6;2.8;32189;0.5;2.2
1219;"Chloorprofam; tegen onkruid";1998;29879.0;3.7;3.9;43971;0.7;3.1
1220;"Chloorprofam; tegen onkruid";2000;29414.0;3.7;4.0;36496;0.7;3.0
1221;"Chloorprofam; tegen onkruid";2004;49974.0;6.0;6.3;56891;1.0;4.1
1222;"Chloorprofam; tegen onkruid";2008;49740.0;6.1;6.7;47182;0.9;3.4
1223;"Chloorprofam; tegen onkruid";2012;42114.0;5.4;6.1;38839;0.7;2.5
1224;Chloridazon;1995;86352.0;10.8;11.6;113670;1.9;7.8
1225;Chloridazon;1998;57166.0;7.0;7.4;61931;1.0;4.3
1226;Chloridazon;2000;8121.0;1.0;1.1;8184;0.2;0.7
1227;Chloridazon;2004;69841.0;8.4;8.8;70963;1.3;5.1
1228;Chloridazon;2008;51142.0;6.3;6.9;46866;0.8;3.4
1229;Chloridazon;2012;65831.0;8.5;9.5;73672;1.3;4.8
1230;Cinidon-ethyl;1995;0.0;0.0;0.0;0;0.0;0.0
1231;Cinidon-ethyl;1998;0.0;0.0;0.0;0;0.0;0.0
1232;Cinidon-ethyl;2000;4369.0;0.5;0.6;368;0.0;0.0
1233;Cinidon-ethyl;2004;7602.0;0.9;1.0;300;0.0;0.0
1234;Cinidon-ethyl;2008;0.0;0.0;0.0;0;0.0;0.0
1235;Cinidon-ethyl;2012;0.0;0.0;0.0;0;0.0;0.0
1236;Clodinafop-propargyl;1995;0.0;0.0;0.0;0;0.0;0.0
1237;Clodinafop-propargyl;1998;20063.0;2.5;2.6;493;0.0;0.0
1238;Clodinafop-propargyl;2000;21565.0;2.7;2.9;883;0.0;0.1
1239;Clodinafop-propargyl;2004;14798.0;1.8;1.9;1440;0.0;0.1
1240;Clodinafop-propargyl;2008;0.0;0.0;0.0;0;0.0;0.0
1241;Clodinafop-propargyl;2012;0.0;0.0;0.0;0;0.0;0.0
1242;Clomazone;1995;0.0;0.0;0.0;0;0.0;0.0
1243;Clomazone;1998;0.0;0.0;0.0;0;0.0;0.0
1244;Clomazone;2000;0.0;0.0;0.0;0;0.0;0.0
1245;Clomazone;2004;17155.0;2.1;2.2;1184;0.0;0.1
1246;Clomazone;2008;32993.0;4.0;4.4;1430;0.0;0.1
1247;Clomazone;2012;22642.0;2.9;3.3;1933;0.0;0.1
1248;Clopyralid;1995;15169.0;1.9;2.0;847;0.0;0.1
1249;Clopyralid;1998;17894.0;2.2;2.3;1243;0.0;0.1
1250;Clopyralid;2000;40440.0;5.1;5.5;3706;0.1;0.3
1251;Clopyralid;2004;20579.0;2.5;2.6;1010;0.0;0.1
1252;Clopyralid;2008;13317.0;1.6;1.8;629;0.0;0.0
1253;Clopyralid;2012;22254.0;2.9;3.2;1068;0.0;0.1
1254;Cloquintoceet-mexyl;1995;0.0;0.0;0.0;0;0.0;0.0
1255;Cloquintoceet-mexyl;1998;20063.0;2.5;2.6;123;0.0;0.0
1256;Cloquintoceet-mexyl;2000;21565.0;2.7;2.9;221;0.0;0.0
1257;Cloquintoceet-mexyl;2004;14798.0;1.8;1.9;360;0.0;0.0
1258;Cloquintoceet-mexyl;2008;0.0;0.0;0.0;0;0.0;0.0
1259;Cloquintoceet-mexyl;2012;0.0;0.0;0.0;0;0.0;0.0
1260;Cyanazin;1995;2802.0;0.3;0.4;1216;0.0;0.1
1261;Cyanazin;1998;1449.0;0.2;0.2;257;0.0;0.0
1262;Cyanazin;2000;0.0;0.0;0.0;0;0.0;0.0
1263;Cyanazin;2004;0.0;0.0;0.0;0;0.0;0.0
1264;Cyanazin;2008;0.0;0.0;0.0;0;0.0;0.0
1265;Cyanazin;2012;0.0;0.0;0.0;0;0.0;0.0
1266;Cycloxydim;1995;12507.0;1.6;1.7;1725;0.0;0.1
1267;Cycloxydim;1998;12817.0;1.6;1.7;1313;0.0;0.1
1268;Cycloxydim;2000;11007.0;1.4;1.5;1518;0.0;0.1
1269;Cycloxydim;2004;25270.0;3.1;3.2;2316;0.0;0.2
1270;Cycloxydim;2008;18399.0;2.3;2.5;3145;0.1;0.2
1271;Cycloxydim;2012;18497.0;2.4;2.7;2740;0.0;0.2
1272;Decaanzuur;1995;0.0;0.0;0.0;0;0.0;0.0
1273;Decaanzuur;1998;0.0;0.0;0.0;0;0.0;0.0
1274;Decaanzuur;2000;0.0;0.0;0.0;0;0.0;0.0
1275;Decaanzuur;2004;0.0;0.0;0.0;0;0.0;0.0
1276;Decaanzuur;2008;11.0;0.0;0.0;271;0.0;0.0
1277;Decaanzuur;2012;0.0;0.0;0.0;0;0.0;0.0
1278;Desmedifam;1995;35875.0;4.5;4.8;1399;0.0;0.1
1279;Desmedifam;1998;50882.0;6.2;6.6;2760;0.0;0.2
1280;Desmedifam;2000;39254.0;4.9;5.3;2425;0.0;0.2
1281;Desmedifam;2004;51832.0;6.3;6.6;3372;0.1;0.2
1282;Desmedifam;2008;29624.0;3.6;4.0;3731;0.1;0.3
1283;Desmedifam;2012;32514.0;4.2;4.7;2172;0.0;0.1
1284;Desmetryn;1995;2228.0;0.3;0.3;420;0.0;0.0
1285;Desmetryn;1998;3567.0;0.4;0.5;493;0.0;0.0
1286;Desmetryn;2000;0.0;0.0;0.0;0;0.0;0.0
1287;Desmetryn;2004;0.0;0.0;0.0;0;0.0;0.0
1288;Desmetryn;2008;0.0;0.0;0.0;0;0.0;0.0
1289;Desmetryn;2012;0.0;0.0;0.0;0;0.0;0.0
1290;Dicamba;1995;21197.0;2.6;2.8;3318;0.1;0.2
1291;Dicamba;1998;56527.0;6.9;7.3;4969;0.1;0.3
1292;Dicamba;2000;38659.0;4.9;5.2;3168;0.1;0.3
1293;Dicamba;2004;63111.0;7.6;8.0;4831;0.1;0.3
1294;Dicamba;2008;26169.0;3.2;3.5;2359;0.0;0.2
1295;Dicamba;2012;3198.0;0.4;0.5;478;0.0;0.0
1296;Dichlobenil;1995;0.0;0.0;0.0;0;0.0;0.0
1297;Dichlobenil;1998;502.0;0.1;0.1;678;0.0;0.0
1298;Dichlobenil;2000;813.0;0.1;0.1;235;0.0;0.0
1299;Dichlobenil;2004;784.0;0.1;0.1;186;0.0;0.0
1300;Dichlobenil;2008;3009.0;0.4;0.4;304;0.0;0.0
1301;Dichlobenil;2012;0.0;0.0;0.0;0;0.0;0.0
1302;Dichloorprop-P;1995;2163.0;0.3;0.3;1002;0.0;0.1
1303;Dichloorprop-P;1998;1475.0;0.2;0.2;630;0.0;0.0
1304;Dichloorprop-P;2000;0.0;0.0;0.0;0;0.0;0.0
1305;Dichloorprop-P;2004;0.0;0.0;0.0;0;0.0;0.0
1306;Dichloorprop-P;2008;0.0;0.0;0.0;0;0.0;0.0
1307;Dichloorprop-P;2012;0.0;0.0;0.0;0;0.0;0.0
1308;Diflufenican;1995;15518.0;1.9;2.1;870;0.0;0.1
1309;Diflufenican;1998;19007.0;2.3;2.5;1180;0.0;0.1
1310;Diflufenican;2000;21234.0;2.7;2.9;1144;0.0;0.1
1311;Diflufenican;2004;17807.0;2.2;2.3;1884;0.0;0.1
1312;Diflufenican;2008;22228.0;2.7;3.0;4145;0.1;0.3
1313;Diflufenican;2012;5584.0;0.7;0.8;2134;0.0;0.1
1314;Dimethenamide-P;1995;0.0;0.0;0.0;0;0.0;0.0
1315;Dimethenamide-P;1998;0.0;0.0;0.0;0;0.0;0.0
1316;Dimethenamide-P;2000;988.0;0.1;0.1;267;0.0;0.0
1317;Dimethenamide-P;2004;125894.0;15.2;16.0;59322;1.1;4.2
1318;Dimethenamide-P;2008;185250.0;22.7;25.0;91124;1.6;6.5
1319;Dimethenamide-P;2012;202981.0;26.1;29.2;137428;2.4;9.0
1320;Dinoterb;1995;27636.0;3.4;3.7;22241;0.4;1.5
1321;Dinoterb;1998;15919.0;1.9;2.1;11612;0.2;0.8
1322;Dinoterb;2000;0.0;0.0;0.0;0;0.0;0.0
1323;Dinoterb;2004;0.0;0.0;0.0;0;0.0;0.0
1324;Dinoterb;2008;0.0;0.0;0.0;0;0.0;0.0
1325;Dinoterb;2012;0.0;0.0;0.0;0;0.0;0.0
1326;"Diquat dibromide; tegen onkruid";1995;17463.0;2.2;2.3;4763;0.1;0.3
1327;"Diquat dibromide; tegen onkruid";1998;24146.0;3.0;3.1;6235;0.1;0.4
1328;"Diquat dibromide; tegen onkruid";2000;24506.0;3.1;3.3;7122;0.1;0.6
1329;"Diquat dibromide; tegen onkruid";2004;37732.0;4.6;4.8;11493;0.2;0.8
1330;"Diquat dibromide; tegen onkruid";2008;48785.0;6.0;6.6;21435;0.4;1.5
1331;"Diquat dibromide; tegen onkruid";2012;2078.0;0.3;0.3;697;0.0;0.0
1332;Diuron;1995;15164.0;1.9;2.0;12100;0.2;0.8
1333;Diuron;1998;13129.0;1.6;1.7;10002;0.2;0.7
1334;Diuron;2000;0.0;0.0;0.0;0;0.0;0.0
1335;Diuron;2004;0.0;0.0;0.0;0;0.0;0.0
1336;Diuron;2008;0.0;0.0;0.0;0;0.0;0.0
1337;Diuron;2012;0.0;0.0;0.0;0;0.0;0.0
1338;EPTC;1995;7163.0;0.9;1.0;12420;0.2;0.9
1339;EPTC;1998;2220.0;0.3;0.3;1081;0.0;0.1
1340;EPTC;2000;0.0;0.0;0.0;0;0.0;0.0
1341;EPTC;2004;0.0;0.0;0.0;0;0.0;0.0
1342;EPTC;2008;0.0;0.0;0.0;0;0.0;0.0
1343;EPTC;2012;0.0;0.0;0.0;0;0.0;0.0
1344;Ethofumesaat;1995;110018.0;13.7;14.8;34481;0.6;2.4
1345;Ethofumesaat;1998;112077.0;13.7;14.6;50528;0.8;3.5
1346;Ethofumesaat;2000;110382.0;13.9;15.0;43080;0.8;3.5
1347;Ethofumesaat;2004;103327.0;12.5;13.1;45907;0.8;3.3
1348;Ethofumesaat;2008;71906.0;8.8;9.7;43179;0.8;3.1
1349;Ethofumesaat;2012;73415.0;9.5;10.6;55706;1.0;3.6
1350;Fenchlorazool-ethyl;1995;27563.0;3.4;3.7;582;0.0;0.0
1351;Fenchlorazool-ethyl;1998;12099.0;1.5;1.6;403;0.0;0.0
1352;Fenchlorazool-ethyl;2000;14710.0;1.8;2.0;270;0.0;0.0
1353;Fenchlorazool-ethyl;2004;0.0;0.0;0.0;0;0.0;0.0
1354;Fenchlorazool-ethyl;2008;0.0;0.0;0.0;0;0.0;0.0
1355;Fenchlorazool-ethyl;2012;0.0;0.0;0.0;0;0.0;0.0
1356;"Fenmedifam; tegen onkruid";1995;110919.0;13.8;14.9;29129;0.5;2.0
1357;"Fenmedifam; tegen onkruid";1998;111394.0;13.6;14.5;36248;0.6;2.5
1358;"Fenmedifam; tegen onkruid";2000;111453.0;14.0;15.1;35341;0.7;2.9
1359;"Fenmedifam; tegen onkruid";2004;99229.0;12.0;12.6;31166;0.6;2.2
1360;"Fenmedifam; tegen onkruid";2008;66603.0;8.2;9.0;30492;0.5;2.2
1361;"Fenmedifam; tegen onkruid";2012;71706.0;9.2;10.3;30295;0.5;2.0
1362;Fenoxaprop-P-ethyl;1995;27563.0;3.4;3.7;1031;0.0;0.1
1363;Fenoxaprop-P-ethyl;1998;12099.0;1.5;1.6;713;0.0;0.0
1364;Fenoxaprop-P-ethyl;2000;14710.0;1.8;2.0;478;0.0;0.0
1365;Fenoxaprop-P-ethyl;2004;11636.0;1.4;1.5;432;0.0;0.0
1366;Fenoxaprop-P-ethyl;2008;3775.0;0.5;0.5;231;0.0;0.0
1367;Fenoxaprop-P-ethyl;2012;4360.0;0.6;0.6;221;0.0;0.0
1368;Florasulam;1995;0.0;0.0;0.0;0;0.0;0.0
1369;Florasulam;1998;0.0;0.0;0.0;0;0.0;0.0
1370;Florasulam;2000;0.0;0.0;0.0;0;0.0;0.0
1371;Florasulam;2004;36809.0;4.5;4.7;208;0.0;0.0
1372;Florasulam;2008;44125.0;5.4;6.0;245;0.0;0.0
1373;Florasulam;2012;253544.0;32.6;36.5;674;0.0;0.0
1374;Fluazifop-P-butyl;1995;21878.0;2.7;2.9;2031;0.0;0.1
1375;Fluazifop-P-butyl;1998;15832.0;1.9;2.1;1142;0.0;0.1
1376;Fluazifop-P-butyl;2000;12435.0;1.6;1.7;1093;0.0;0.1
1377;Fluazifop-P-butyl;2004;8207.0;1.0;1.0;869;0.0;0.1
1378;Fluazifop-P-butyl;2008;5325.0;0.7;0.7;319;0.0;0.0
1379;Fluazifop-P-butyl;2012;32967.0;4.2;4.7;3811;0.1;0.2
1380;Fluroxypyr;1995;93441.0;11.6;12.6;11458;0.2;0.8
1381;Fluroxypyr;1998;105739.0;12.9;13.7;14118;0.2;1.0
1382;Fluroxypyr;2000;136161.0;17.1;18.5;20953;0.4;1.7
1383;Fluroxypyr;2004;128564.0;15.5;16.3;17458;0.3;1.2
1384;Fluroxypyr;2008;220588.0;27.0;29.8;17766;0.3;1.3
1385;Fluroxypyr;2012;33679.0;4.3;4.9;4767;0.1;0.3
1386;Fluroxypyr-meptyl;1995;0.0;0.0;0.0;0;0.0;0.0
1387;Fluroxypyr-meptyl;1998;0.0;0.0;0.0;0;0.0;0.0
1388;Fluroxypyr-meptyl;2000;0.0;0.0;0.0;0;0.0;0.0
1389;Fluroxypyr-meptyl;2004;0.0;0.0;0.0;0;0.0;0.0
1390;Fluroxypyr-meptyl;2008;0.0;0.0;0.0;0;0.0;0.0
1391;Fluroxypyr-meptyl;2012;256383.0;33.0;36.9;36351;0.6;2.4
1392;Foramsulfuron;1995;0.0;0.0;0.0;0;0.0;0.0
1393;Foramsulfuron;1998;0.0;0.0;0.0;0;0.0;0.0
1394;Foramsulfuron;2000;0.0;0.0;0.0;0;0.0;0.0
1395;Foramsulfuron;2004;10077.0;1.2;1.3;304;0.0;0.0
1396;Foramsulfuron;2008;45310.0;5.6;6.1;1672;0.0;0.1
1397;Foramsulfuron;2012;11574.0;1.5;1.7;4806;0.1;0.3
1398;"Glufosinaat-ammonium; tegen onkruid";1995;4262.0;0.5;0.6;1511;0.0;0.1
1399;"Glufosinaat-ammonium; tegen onkruid";1998;3003.0;0.4;0.4;748;0.0;0.1
1400;"Glufosinaat-ammonium; tegen onkruid";2000;4501.0;0.6;0.6;1966;0.0;0.2
1401;"Glufosinaat-ammonium; tegen onkruid";2004;7958.0;1.0;1.0;2414;0.0;0.2
1402;"Glufosinaat-ammonium; tegen onkruid";2008;14759.0;1.8;2.0;5499;0.1;0.4
1403;"Glufosinaat-ammonium; tegen onkruid";2012;24411.0;3.1;3.5;9275;0.2;0.6
1404;"Glyfosaat; tegen onkruid";1995;87634.0;10.9;11.8;64922;1.1;4.4
1405;"Glyfosaat; tegen onkruid";1998;118901.0;14.5;15.4;100294;1.7;7.0
1406;"Glyfosaat; tegen onkruid";2000;125411.0;15.8;17.0;105114;2.0;8.6
1407;"Glyfosaat; tegen onkruid";2004;169285.0;20.5;21.4;162605;3.0;11.6
1408;"Glyfosaat; tegen onkruid";2008;189226.0;23.2;25.5;213697;3.9;15.3
1409;"Glyfosaat; tegen onkruid";2012;143445.0;18.5;20.7;150353;2.6;9.8
1410;"Glyfosaat-trimesium; tegen onkruid";1995;9917.0;1.2;1.3;8545;0.1;0.6
1411;"Glyfosaat-trimesium; tegen onkruid";1998;14145.0;1.7;1.8;11777;0.2;0.8
1412;"Glyfosaat-trimesium; tegen onkruid";2000;4654.0;0.6;0.6;5795;0.1;0.5
1413;"Glyfosaat-trimesium; tegen onkruid";2004;6272.0;0.8;0.8;8191;0.2;0.6
1414;"Glyfosaat-trimesium; tegen onkruid";2008;0.0;0.0;0.0;0;0.0;0.0
1415;"Glyfosaat-trimesium; tegen onkruid";2012;0.0;0.0;0.0;0;0.0;0.0
1416;Haloxyfop-ethoxyethyl;1995;0.0;0.0;0.0;0;0.0;0.0
1417;Haloxyfop-ethoxyethyl;1998;0.0;0.0;0.0;0;0.0;0.0
1418;Haloxyfop-ethoxyethyl;2000;0.0;0.0;0.0;0;0.0;0.0
1419;Haloxyfop-ethoxyethyl;2004;2667.0;0.3;0.3;151;0.0;0.0
1420;Haloxyfop-ethoxyethyl;2008;0.0;0.0;0.0;0;0.0;0.0
1421;Haloxyfop-ethoxyethyl;2012;0.0;0.0;0.0;0;0.0;0.0
1422;Haloxyfop-P-methyl;1995;0.0;0.0;0.0;0;0.0;0.0
1423;Haloxyfop-P-methyl;1998;23292.0;2.8;3.0;1602;0.0;0.1
1424;Haloxyfop-P-methyl;2000;19567.0;2.5;2.7;1343;0.0;0.1
1425;Haloxyfop-P-methyl;2004;23997.0;2.9;3.0;1245;0.0;0.1
1426;Haloxyfop-P-methyl;2008;41749.0;5.1;5.6;2557;0.0;0.2
1427;Haloxyfop-P-methyl;2012;0.0;0.0;0.0;0;0.0;0.0
1428;IJzer(II)sulfaat;1995;0.0;0.0;0.0;0;0.0;0.0
1429;IJzer(II)sulfaat;1998;0.0;0.0;0.0;0;0.0;0.0
1430;IJzer(II)sulfaat;2000;0.0;0.0;0.0;0;0.0;0.0
1431;IJzer(II)sulfaat;2004;0.0;0.0;0.0;0;0.0;0.0
1432;IJzer(II)sulfaat;2008;0.0;0.0;0.0;0;0.0;0.0
1433;IJzer(II)sulfaat;2012;21.0;0.0;0.0;800;0.0;0.1
