ID;Afstudeerrichting;LeeftijdEnHerkomst;Geslacht;Peilmoment;Perioden;TotaalGeslaagden_1;GeslaagdenMetWerk_2;Werknemers_3;k_0105ABLandbouwEnVisserij_4;k_1045CFNijverheid_5;k_5052GHandel_6;k_55HHoreca_7;k_6064IVervoerEnCommunicatie_8;k_6567JFinancieleInstellingen_9;k_7074K1ZakDienstExclUitzendbranch_10;k_745K2Uitzendbranche_11;k_75LOpenbaarBestuur_12;k_80KOnderwijs_13;k_85NGezondheidsEnWelzijnszorg_14;k_90OCultuurEnOvDienstenIncl99_15;k_95PParticuliereHuishoudens_16;BedrijfstakSBIOnbekend_17;GemiddeldDagloonVanWerknemers_18;k_0105ABLandbouwEnVisserij_19;k_1045CFNijverheid_20;k_5052GHandel_21;k_55HHoreca_22;k_6064IVervoerEnCommunicatie_23;k_6567JFinancieleInstellingen_24;k_7074K1ZakDienstExclUitzendbranch_25;k_745K2Uitzendbranche_26;k_75LOpenbaarBestuur_27;k_80KOnderwijs_28;k_85NGezondheidsEnWelzijnszorg_29;k_90OCultuurEnOvDienstenIncl99_30;k_95PParticuliereHuishoudens_31;BedrijfstakSBIOnbekend_32;Zelfstandigen_33;k_0105ABLandbouwEnVisserij_34;k_1045CFNijverheid_35;k_5052GHandel_36;k_55HHoreca_37;k_6064IVervoerEnCommunicatie_38;k_6567JFinancieleInstellingen_39;k_7074K1ZakDienstExclUitzendbranch_40;k_745K2Uitzendbranche_41;k_75LOpenbaarBestuur_42;k_80KOnderwijs_43;k_85NGezondheidsEnWelzijnszorg_44;k_90OCultuurEnOvDienstenIncl99_45;k_95PParticuliereHuishoudens_46;BedrijfstakSBIOnbekend_47;GeslaagdenMetEenUitkering_48;Arbeidsongeschiktheidsuitkering_49;Bijstandsuitkering_50;Werkloosheidsuitkering_51;GeslaagdenDieVerderStuderen_52;VoltijdHogerOnderwijs_53;DeeltijdHogerOnderwijs_54;GeslaagdenMetAndereArbeidsmarktpos_55
6572;Gezondheid (wo);24 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;200.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;40.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;120.0;0.0;30.0
6573;Gezondheid (wo);24 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;210.0;60.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;20.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;120.0;0.0;20.0
6574;Gezondheid (wo);24 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;160.0;60.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;40.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;70.0;70.0;0.0;30.0
6575;Gezondheid (wo);24 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6576;Gezondheid (wo);24 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;210.0;120.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;70.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;30.0
6577;Gezondheid (wo);24 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6578;Gezondheid (wo);24 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6579;Gezondheid (wo);24 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;360.0;110.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0;50.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;200.0;0.0;50.0
6580;Gezondheid (wo);24 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;340.0;120.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;10.0;50.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;170.0;170.0;0.0;50.0
6581;Gezondheid (wo);24 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;440.0;130.0;130.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;0.0;20.0;80.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;240.0;240.0;0.0;60.0
6582;Gezondheid (wo);24 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;360.0;150.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;60.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;180.0;180.0;0.0;40.0
6583;Gezondheid (wo);24 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;340.0;150.0;140.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;80.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;150.0;150.0;0.0;40.0
6584;Gezondheid (wo);24 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6585;Gezondheid (wo);24 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;360.0;230.0;210.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;140.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;80.0;80.0;0.0;60.0
6586;Gezondheid (wo);24 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6587;Gezondheid (wo);24 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6588;Gezondheid (wo);25 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;640.0;260.0;250.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;30.0;170.0;0.0;0.0;;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;220.0;220.0;0.0;150.0
6589;Gezondheid (wo);25 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;680.0;310.0;290.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;30.0;10.0;30.0;200.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;190.0;190.0;0.0;170.0
6590;Gezondheid (wo);25 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;670.0;280.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;10.0;20.0;200.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;250.0;250.0;0.0;140.0
6591;Gezondheid (wo);25 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;640.0;320.0;290.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;10.0;30.0;180.0;40.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;190.0;190.0;0.0;130.0
6592;Gezondheid (wo);25 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;680.0;390.0;370.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;10.0;10.0;30.0;260.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;160.0;160.0;0.0;130.0
6593;Gezondheid (wo);25 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6594;Gezondheid (wo);25 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;640.0;430.0;400.0;0.0;10.0;10.0;0.0;0.0;0.0;20.0;10.0;10.0;20.0;270.0;60.0;0.0;0.0;;;;;;;;;;;;;;;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;70.0;70.0;0.0;140.0
6595;Gezondheid (wo);25 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6596;Gezondheid (wo);25 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6597;Gezondheid (wo);25 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;230.0;80.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;50.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;110.0;0.0;40.0
6598;Gezondheid (wo);25 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;240.0;110.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;70.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;80.0;80.0;0.0;50.0
6599;Gezondheid (wo);25 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;270.0;110.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;80.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;110.0;0.0;50.0
6600;Gezondheid (wo);25 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;230.0;90.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;50.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;90.0;90.0;0.0;50.0
6601;Gezondheid (wo);25 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;240.0;130.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;90.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;70.0;0.0;40.0
6602;Gezondheid (wo);25 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6603;Gezondheid (wo);25 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;230.0;150.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;90.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;50.0
6604;Gezondheid (wo);25 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6605;Gezondheid (wo);25 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6606;Gezondheid (wo);25 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;410.0;180.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0;130.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;120.0;120.0;0.0;110.0
6607;Gezondheid (wo);25 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;440.0;200.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;20.0;130.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;120.0;120.0;0.0;130.0
6608;Gezondheid (wo);25 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;400.0;170.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;120.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;140.0;0.0;90.0
6609;Gezondheid (wo);25 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;410.0;230.0;210.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;20.0;130.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;100.0;100.0;0.0;90.0
6610;Gezondheid (wo);25 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;440.0;260.0;250.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;170.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;90.0;90.0;0.0;100.0
6611;Gezondheid (wo);25 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6612;Gezondheid (wo);25 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;410.0;280.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;20.0;180.0;50.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;90.0
6613;Gezondheid (wo);25 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6614;Gezondheid (wo);25 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6615;Gezondheid (wo);26 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;570.0;280.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;30.0;200.0;10.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;20.0;20.0;0.0;0.0;130.0;130.0;0.0;150.0
6616;Gezondheid (wo);26 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;560.0;270.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;30.0;190.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;110.0;110.0;0.0;170.0
6617;Gezondheid (wo);26 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;510.0;260.0;260.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;210.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;130.0;0.0;120.0
6618;Gezondheid (wo);26 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;570.0;310.0;290.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;30.0;200.0;40.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;110.0;110.0;0.0;150.0
6619;Gezondheid (wo);26 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;560.0;360.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0;30.0;250.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;90.0;0.0;110.0
6620;Gezondheid (wo);26 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6621;Gezondheid (wo);26 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;570.0;430.0;400.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;280.0;70.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;30.0;30.0;0.0;110.0
6622;Gezondheid (wo);26 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6623;Gezondheid (wo);26 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6624;Gezondheid (wo);26 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;230.0;110.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;70.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;60.0;60.0;0.0;50.0
6625;Gezondheid (wo);26 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;210.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;70.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;60.0
6626;Gezondheid (wo);26 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;230.0;110.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;80.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;70.0;0.0;50.0
6627;Gezondheid (wo);26 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;230.0;130.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;80.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;50.0
6628;Gezondheid (wo);26 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;210.0;130.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;90.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;40.0
6629;Gezondheid (wo);26 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6630;Gezondheid (wo);26 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;230.0;170.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;100.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;50.0
6631;Gezondheid (wo);26 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6632;Gezondheid (wo);26 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6633;Gezondheid (wo);26 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;340.0;170.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;130.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;70.0;70.0;0.0;90.0
6634;Gezondheid (wo);26 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;350.0;170.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;120.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;60.0;60.0;0.0;110.0
6635;Gezondheid (wo);26 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;290.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;130.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;0.0;70.0
6636;Gezondheid (wo);26 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;340.0;180.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;120.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;0.0;100.0
6637;Gezondheid (wo);26 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;350.0;230.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;160.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;70.0
6638;Gezondheid (wo);26 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6639;Gezondheid (wo);26 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;340.0;260.0;250.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;180.0;50.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;70.0
6640;Gezondheid (wo);26 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6641;Gezondheid (wo);26 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
