ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
3086;Breda;Pensioenontvanger;27.8;16.7
3087;Deurne;Totaal sociaal-economische categorie;21.4;16.9
3088;Deurne;Totaal actief;14.0;18.8
3089;Deurne;Werknemer;11.9;19.0
3090;Deurne;Zelfstandige;2.0;17.2
3091;Deurne;Totaal niet-actief;7.5;13.4
3092;Deurne;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.9
3093;Deurne;Pensioenontvanger;4.9;15.0
3094;Pekela;Totaal sociaal-economische categorie;8.9;15.0
3095;Pekela;Totaal actief;5.1;17.1
3096;Pekela;Werknemer;4.6;17.4
3097;Pekela;Zelfstandige;0.4;14.4
3098;Pekela;Totaal niet-actief;3.8;12.3
3099;Pekela;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.3
3100;Pekela;Pensioenontvanger;2.3;13.2
3101;Dongen;Totaal sociaal-economische categorie;17.0;17.1
3102;Dongen;Totaal actief;11.5;18.9
3103;Dongen;Werknemer;10.3;19.1
3104;Dongen;Zelfstandige;1.2;16.4
3105;Dongen;Totaal niet-actief;5.5;13.6
3106;Dongen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
3107;Dongen;Pensioenontvanger;3.8;15.2
3108;Eersel;Totaal sociaal-economische categorie;12.2;18.1
3109;Eersel;Totaal actief;8.0;19.5
3110;Eersel;Werknemer;6.8;19.7
3111;Eersel;Zelfstandige;1.2;18.6
3112;Eersel;Totaal niet-actief;4.2;15.6
3113;Eersel;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.7
3114;Eersel;Pensioenontvanger;2.9;17.8
3115;Eindhoven;Totaal sociaal-economische categorie;142.5;17.2
3116;Eindhoven;Totaal actief;83.6;19.4
3117;Eindhoven;Werknemer;75.7;19.9
3118;Eindhoven;Zelfstandige;7.8;15.3
3119;Eindhoven;Totaal niet-actief;58.9;14.1
3120;Eindhoven;Werkloosheids- en bijstandsuitk. ontv.;7.3;11.7
3121;Eindhoven;Pensioenontvanger;35.2;16.5
3122;Etten-Leur;Totaal sociaal-economische categorie;26.6;17.7
3123;Etten-Leur;Totaal actief;17.9;19.4
3124;Etten-Leur;Werknemer;16.2;19.8
3125;Etten-Leur;Zelfstandige;1.7;16.1
3126;Etten-Leur;Totaal niet-actief;8.7;14.0
3127;Etten-Leur;Werkloosheids- en bijstandsuitk. ontv.;0.8;13.1
3128;Etten-Leur;Pensioenontvanger;5.6;15.9
3129;Geertruidenberg;Totaal sociaal-economische categorie;14.5;17.2
3130;Geertruidenberg;Totaal actief;9.9;18.8
3131;Geertruidenberg;Werknemer;8.8;19.1
3132;Geertruidenberg;Zelfstandige;1.0;16.4
3133;Geertruidenberg;Totaal niet-actief;4.7;13.7
3134;Geertruidenberg;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.4
3135;Geertruidenberg;Pensioenontvanger;3.1;15.3
3136;Gilze en Rijen;Totaal sociaal-economische categorie;16.9;16.9
3137;Gilze en Rijen;Totaal actief;11.2;18.6
3138;Gilze en Rijen;Werknemer;10.0;19.1
3139;Gilze en Rijen;Zelfstandige;1.2;14.6
3140;Gilze en Rijen;Totaal niet-actief;5.7;13.5
3141;Gilze en Rijen;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.9
3142;Gilze en Rijen;Pensioenontvanger;3.7;15.4
3143;Goirle;Totaal sociaal-economische categorie;15.6;18.2
3144;Goirle;Totaal actief;10.4;20.1
3145;Goirle;Werknemer;9.4;20.1
3146;Goirle;Zelfstandige;0.9;20.9
3147;Goirle;Totaal niet-actief;5.2;14.3
3148;Goirle;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.8
3149;Goirle;Pensioenontvanger;3.5;16.5
3150;Grave;Totaal sociaal-economische categorie;8.7;16.8
3151;Grave;Totaal actief;5.7;18.8
3152;Grave;Werknemer;4.9;18.3
3153;Grave;Zelfstandige;0.8;21.9
3154;Grave;Totaal niet-actief;3.0;13.2
3155;Grave;Werkloosheids- en bijstandsuitk. ontv.;;
3156;Grave;Pensioenontvanger;1.8;15.1
3157;Haaren;Totaal sociaal-economische categorie;9.5;17.8
3158;Haaren;Totaal actief;6.2;19.9
3159;Haaren;Werknemer;5.2;20.7
3160;Haaren;Zelfstandige;1.0;15.7
3161;Haaren;Totaal niet-actief;3.3;14.0
3162;Haaren;Werkloosheids- en bijstandsuitk. ontv.;;
3163;Haaren;Pensioenontvanger;2.1;15.8
3164;Helmond;Totaal sociaal-economische categorie;56.1;16.7
3165;Helmond;Totaal actief;36.1;18.5
3166;Helmond;Werknemer;32.8;18.7
3167;Helmond;Zelfstandige;3.3;16.2
3168;Helmond;Totaal niet-actief;19.9;13.4
3169;Helmond;Werkloosheids- en bijstandsuitk. ontv.;2.9;11.6
3170;Helmond;Pensioenontvanger;11.4;15.3
3171;'s-Hertogenbosch;Totaal sociaal-economische categorie;92.2;17.9
3172;'s-Hertogenbosch;Totaal actief;58.8;20.0
3173;'s-Hertogenbosch;Werknemer;52.6;20.4
3174;'s-Hertogenbosch;Zelfstandige;6.1;16.7
3175;'s-Hertogenbosch;Totaal niet-actief;33.4;14.2
3176;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk. ontv.;4.3;11.3
3177;'s-Hertogenbosch;Pensioenontvanger;19.8;16.5
3178;Heusden;Totaal sociaal-economische categorie;28.2;17.8
3179;Heusden;Totaal actief;18.9;19.8
3180;Heusden;Werknemer;16.7;20.0
3181;Heusden;Zelfstandige;2.2;19.2
3182;Heusden;Totaal niet-actief;9.2;13.6
3183;Heusden;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.2
3184;Heusden;Pensioenontvanger;5.9;15.4
3185;Hilvarenbeek;Totaal sociaal-economische categorie;10.1;17.8
3186;Hilvarenbeek;Totaal actief;7.1;19.3
3187;Hilvarenbeek;Werknemer;5.8;19.8
3188;Hilvarenbeek;Zelfstandige;1.2;17.1
3189;Hilvarenbeek;Totaal niet-actief;3.0;14.2
3190;Hilvarenbeek;Werkloosheids- en bijstandsuitk. ontv.;;
3191;Hilvarenbeek;Pensioenontvanger;2.1;15.8
3192;Lith;Totaal sociaal-economische categorie;4.4;16.6
3193;Lith;Totaal actief;3.1;17.9
3194;Lith;Werknemer;2.5;19.3
3195;Lith;Zelfstandige;0.6;12.0
3196;Lith;Totaal niet-actief;1.3;13.6
3197;Lith;Werkloosheids- en bijstandsuitk. ontv.;;
3198;Lith;Pensioenontvanger;0.8;14.6
3199;Loon op Zand;Totaal sociaal-economische categorie;15.8;17.3
3200;Loon op Zand;Totaal actief;10.6;19.1
3201;Loon op Zand;Werknemer;9.4;19.4
3202;Loon op Zand;Zelfstandige;1.1;17.0
3203;Loon op Zand;Totaal niet-actief;5.2;13.8
3204;Loon op Zand;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.8
3205;Loon op Zand;Pensioenontvanger;3.5;15.2
3206;Mill en Sint Hubert;Totaal sociaal-economische categorie;7.5;15.7
3207;Mill en Sint Hubert;Totaal actief;5.1;17.2
3208;Mill en Sint Hubert;Werknemer;4.2;17.6
3209;Mill en Sint Hubert;Zelfstandige;0.8;14.9
3210;Mill en Sint Hubert;Totaal niet-actief;2.4;12.5
3211;Mill en Sint Hubert;Werkloosheids- en bijstandsuitk. ontv.;;
3212;Mill en Sint Hubert;Pensioenontvanger;1.7;13.1
3213;Nuenen, Gerwen en Nederwetten;Totaal sociaal-economische categorie;15.3;20.5
3214;Nuenen, Gerwen en Nederwetten;Totaal actief;10.3;22.3
3215;Nuenen, Gerwen en Nederwetten;Werknemer;9.0;22.8
3216;Nuenen, Gerwen en Nederwetten;Zelfstandige;1.3;18.9
3217;Nuenen, Gerwen en Nederwetten;Totaal niet-actief;5.1;16.9
3218;Nuenen, Gerwen en Nederwetten;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.4
3219;Nuenen, Gerwen en Nederwetten;Pensioenontvanger;3.6;19.7
3220;Oirschot;Totaal sociaal-economische categorie;12.0;17.6
3221;Oirschot;Totaal actief;8.2;19.1
3222;Oirschot;Werknemer;6.9;19.8
3223;Oirschot;Zelfstandige;1.3;15.6
3224;Oirschot;Totaal niet-actief;3.8;14.3
3225;Oirschot;Werkloosheids- en bijstandsuitk. ontv.;;
3226;Oirschot;Pensioenontvanger;2.8;15.5
3227;Oisterwijk;Totaal sociaal-economische categorie;17.4;18.8
3228;Oisterwijk;Totaal actief;11.0;20.8
3229;Oisterwijk;Werknemer;9.5;21.2
3230;Oisterwijk;Zelfstandige;1.4;18.1
3231;Oisterwijk;Totaal niet-actief;6.4;15.5
3232;Oisterwijk;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.1
3233;Oisterwijk;Pensioenontvanger;4.6;17.3
3234;Oosterhout;Totaal sociaal-economische categorie;35.9;18.0
3235;Oosterhout;Totaal actief;23.1;20.1
3236;Oosterhout;Werknemer;21.0;20.4
3237;Oosterhout;Zelfstandige;2.1;17.2
3238;Oosterhout;Totaal niet-actief;12.7;14.3
3239;Oosterhout;Werkloosheids- en bijstandsuitk. ontv.;1.1;12.5
3240;Oosterhout;Pensioenontvanger;8.6;15.9
3241;Oss;Totaal sociaal-economische categorie;51.2;17.3
3242;Oss;Totaal actief;32.2;19.3
3243;Oss;Werknemer;28.8;19.8
3244;Oss;Zelfstandige;3.4;15.2
3245;Oss;Totaal niet-actief;19.0;14.0
3246;Oss;Werkloosheids- en bijstandsuitk. ontv.;1.7;12.0
3247;Oss;Pensioenontvanger;11.7;15.8
3248;Rucphen;Totaal sociaal-economische categorie;15.7;16.9
3249;Rucphen;Totaal actief;9.7;19.1
3250;Rucphen;Werknemer;8.1;19.4
3251;Rucphen;Zelfstandige;1.6;18.2
3252;Rucphen;Totaal niet-actief;6.0;13.2
3253;Rucphen;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.1
3254;Rucphen;Pensioenontvanger;3.6;14.5
3255;Schijndel;Totaal sociaal-economische categorie;15.9;16.9
3256;Schijndel;Totaal actief;10.7;18.3
3257;Schijndel;Werknemer;9.3;18.5
3258;Schijndel;Zelfstandige;1.4;17.5
3259;Schijndel;Totaal niet-actief;5.2;14.0
3260;Schijndel;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.4
3261;Schijndel;Pensioenontvanger;3.4;15.4
3262;Sint-Michielsgestel;Totaal sociaal-economische categorie;18.5;18.2
3263;Sint-Michielsgestel;Totaal actief;12.3;19.7
3264;Sint-Michielsgestel;Werknemer;10.3;20.2
3265;Sint-Michielsgestel;Zelfstandige;1.9;17.1
3266;Sint-Michielsgestel;Totaal niet-actief;6.2;15.3
3267;Sint-Michielsgestel;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.9
3268;Sint-Michielsgestel;Pensioenontvanger;4.5;16.7
3269;Sint-Oedenrode;Totaal sociaal-economische categorie;11.4;17.2
3270;Sint-Oedenrode;Totaal actief;7.7;18.8
3271;Sint-Oedenrode;Werknemer;6.5;19.4
3272;Sint-Oedenrode;Zelfstandige;1.2;15.4
3273;Sint-Oedenrode;Totaal niet-actief;3.7;14.1
3274;Sint-Oedenrode;Werkloosheids- en bijstandsuitk. ontv.;;
3275;Sint-Oedenrode;Pensioenontvanger;2.6;15.5
3276;Someren;Totaal sociaal-economische categorie;12.0;16.1
3277;Someren;Totaal actief;7.9;17.6
3278;Someren;Werknemer;6.6;18.6
3279;Someren;Zelfstandige;1.2;12.5
3280;Someren;Totaal niet-actief;4.1;13.3
3281;Someren;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.8
3282;Someren;Pensioenontvanger;2.7;14.4
3283;Son en Breugel;Totaal sociaal-economische categorie;10.0;19.7
3284;Son en Breugel;Totaal actief;6.1;20.8
3285;Son en Breugel;Werknemer;5.3;21.3
3286;Son en Breugel;Zelfstandige;0.8;17.9
3287;Son en Breugel;Totaal niet-actief;3.9;17.9
3288;Son en Breugel;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.0
3289;Son en Breugel;Pensioenontvanger;2.9;20.5
3290;Steenbergen;Totaal sociaal-economische categorie;15.7;17.5
3291;Steenbergen;Totaal actief;10.4;19.4
3292;Steenbergen;Werknemer;8.8;19.7
3293;Steenbergen;Zelfstandige;1.6;18.0
3294;Steenbergen;Totaal niet-actief;5.3;13.8
3295;Steenbergen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
3296;Steenbergen;Pensioenontvanger;3.8;14.5
3297;Waterland;Totaal sociaal-economische categorie;11.7;19.5
3298;Waterland;Totaal actief;7.8;21.8
3299;Waterland;Werknemer;6.7;22.2
3300;Waterland;Zelfstandige;1.1;19.2
3301;Waterland;Totaal niet-actief;3.9;14.8
3302;Waterland;Werkloosheids- en bijstandsuitk. ontv.;;
3303;Waterland;Pensioenontvanger;2.9;16.3
3304;Tilburg;Totaal sociaal-economische categorie;135.0;16.4
3305;Tilburg;Totaal actief;82.8;18.7
3306;Tilburg;Werknemer;75.6;19.0
3307;Tilburg;Zelfstandige;7.0;15.9
3308;Tilburg;Totaal niet-actief;52.2;12.9
3309;Tilburg;Werkloosheids- en bijstandsuitk. ontv.;6.5;11.4
3310;Tilburg;Pensioenontvanger;28.5;15.2
3311;Uden;Totaal sociaal-economische categorie;27.0;17.8
3312;Uden;Totaal actief;17.5;19.2
3313;Uden;Werknemer;15.5;19.7
3314;Uden;Zelfstandige;2.0;16.0
3315;Uden;Totaal niet-actief;9.4;15.0
3316;Uden;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.0
3317;Uden;Pensioenontvanger;6.1;16.5
3318;Valkenswaard;Totaal sociaal-economische categorie;21.2;17.5
3319;Valkenswaard;Totaal actief;13.3;19.2
3320;Valkenswaard;Werknemer;11.7;19.9
3321;Valkenswaard;Zelfstandige;1.6;14.3
3322;Valkenswaard;Totaal niet-actief;7.9;14.6
3323;Valkenswaard;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.7
3324;Valkenswaard;Pensioenontvanger;5.7;16.1
3325;Veghel;Totaal sociaal-economische categorie;24.5;17.2
3326;Veghel;Totaal actief;16.4;18.7
3327;Veghel;Werknemer;14.4;19.0
3328;Veghel;Zelfstandige;2.0;16.5
3329;Veghel;Totaal niet-actief;8.1;14.3
3330;Veghel;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.7
3331;Veghel;Pensioenontvanger;5.3;16.2
3332;Veldhoven;Totaal sociaal-economische categorie;28.7;18.1
3333;Veldhoven;Totaal actief;18.6;20.1
3334;Veldhoven;Werknemer;17.0;20.3
3335;Veldhoven;Zelfstandige;1.7;17.3
3336;Veldhoven;Totaal niet-actief;10.1;14.6
3337;Veldhoven;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.3
3338;Veldhoven;Pensioenontvanger;6.6;16.7
3339;Vught;Totaal sociaal-economische categorie;17.1;19.6
3340;Vught;Totaal actief;10.5;22.0
3341;Vught;Werknemer;9.2;22.2
3342;Vught;Zelfstandige;1.3;20.5
3343;Vught;Totaal niet-actief;6.6;15.9
3344;Vught;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.5
3345;Vught;Pensioenontvanger;4.6;18.1
3346;Waalre;Totaal sociaal-economische categorie;10.7;21.4
3347;Waalre;Totaal actief;6.6;22.9
3348;Waalre;Werknemer;5.7;23.6
3349;Waalre;Zelfstandige;0.8;17.7
3350;Waalre;Totaal niet-actief;4.2;19.0
3351;Waalre;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.5
3352;Waalre;Pensioenontvanger;3.3;21.2
3353;Waalwijk;Totaal sociaal-economische categorie;30.9;17.2
3354;Waalwijk;Totaal actief;20.0;19.1
3355;Waalwijk;Werknemer;18.0;19.3
3356;Waalwijk;Zelfstandige;2.0;17.6
3357;Waalwijk;Totaal niet-actief;10.8;13.7
3358;Waalwijk;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.6
3359;Waalwijk;Pensioenontvanger;7.1;15.3
3360;Werkendam;Totaal sociaal-economische categorie;16.9;17.9
3361;Werkendam;Totaal actief;11.8;19.6
3362;Werkendam;Werknemer;10.2;20.0
3363;Werkendam;Zelfstandige;1.6;17.2
3364;Werkendam;Totaal niet-actief;5.1;14.2
3365;Werkendam;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.6
3366;Werkendam;Pensioenontvanger;3.8;15.5
3367;Woensdrecht;Totaal sociaal-economische categorie;13.8;17.2
3368;Woensdrecht;Totaal actief;8.8;18.6
3369;Woensdrecht;Werknemer;7.7;18.9
3370;Woensdrecht;Zelfstandige;1.1;16.5
3371;Woensdrecht;Totaal niet-actief;5.0;14.6
3372;Woensdrecht;Werkloosheids- en bijstandsuitk. ontv.;0.4;14.8
3373;Woensdrecht;Pensioenontvanger;3.6;16.1
3374;Woudrichem;Totaal sociaal-economische categorie;9.3;17.6
3375;Woudrichem;Totaal actief;6.6;19.2
3376;Woudrichem;Werknemer;5.7;19.3
3377;Woudrichem;Zelfstandige;0.9;18.5
3378;Woudrichem;Totaal niet-actief;2.7;13.6
3379;Woudrichem;Werkloosheids- en bijstandsuitk. ontv.;;
3380;Woudrichem;Pensioenontvanger;1.9;15.1
3381;Zundert;Totaal sociaal-economische categorie;13.9;17.1
3382;Zundert;Totaal actief;9.2;19.0
3383;Zundert;Werknemer;7.4;19.4
3384;Zundert;Zelfstandige;1.9;17.2
3385;Zundert;Totaal niet-actief;4.7;13.4
3386;Zundert;Werkloosheids- en bijstandsuitk. ontv.;;
3387;Zundert;Pensioenontvanger;3.4;14.4
3388;Wormerland;Totaal sociaal-economische categorie;10.6;18.4
3389;Wormerland;Totaal actief;7.0;20.5
3390;Wormerland;Werknemer;6.3;21.0
3391;Wormerland;Zelfstandige;0.7;16.6
3392;Wormerland;Totaal niet-actief;3.6;14.3
3393;Wormerland;Werkloosheids- en bijstandsuitk. ontv.;;
3394;Wormerland;Pensioenontvanger;2.6;15.5
3395;Onderbanken;Totaal sociaal-economische categorie;5.4;16.3
3396;Onderbanken;Totaal actief;3.1;18.3
3397;Onderbanken;Werknemer;2.7;18.5
3398;Onderbanken;Zelfstandige;0.4;17.1
3399;Onderbanken;Totaal niet-actief;2.3;13.6
3400;Onderbanken;Werkloosheids- en bijstandsuitk. ontv.;;
3401;Onderbanken;Pensioenontvanger;1.5;15.2
3402;Landgraaf;Totaal sociaal-economische categorie;26.8;16.1
3403;Landgraaf;Totaal actief;15.4;18.0
3404;Landgraaf;Werknemer;13.9;18.3
3405;Landgraaf;Zelfstandige;1.4;14.3
3406;Landgraaf;Totaal niet-actief;11.4;13.6
3407;Landgraaf;Werkloosheids- en bijstandsuitk. ontv.;1.3;11.1
3408;Landgraaf;Pensioenontvanger;7.1;15.3
3409;Arcen en Velden;Totaal sociaal-economische categorie;6.1;16.4
3410;Arcen en Velden;Totaal actief;4.1;17.8
3411;Arcen en Velden;Werknemer;3.5;18.3
3412;Arcen en Velden;Zelfstandige;0.6;15.3
3413;Arcen en Velden;Totaal niet-actief;2.0;13.5
3414;Arcen en Velden;Werkloosheids- en bijstandsuitk. ontv.;;
3415;Arcen en Velden;Pensioenontvanger;1.4;15.0
3416;Beek (L.);Totaal sociaal-economische categorie;11.4;18.0
3417;Beek (L.);Totaal actief;7.0;20.0
3418;Beek (L.);Werknemer;6.2;20.4
3419;Beek (L.);Zelfstandige;0.7;17.0
3420;Beek (L.);Totaal niet-actief;4.5;14.9
3421;Beek (L.);Werkloosheids- en bijstandsuitk. ontv.;0.4;12.6
3422;Beek (L.);Pensioenontvanger;2.9;16.6
3423;Beesel;Totaal sociaal-economische categorie;8.9;16.4
3424;Beesel;Totaal actief;5.9;18.1
3425;Beesel;Werknemer;5.3;18.5
3426;Beesel;Zelfstandige;0.6;14.4
3427;Beesel;Totaal niet-actief;3.0;13.1
3428;Beesel;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.5
3429;Beesel;Pensioenontvanger;2.0;14.7
3430;Bergen (L.);Totaal sociaal-economische categorie;9.0;15.5
3431;Bergen (L.);Totaal actief;5.9;16.9
3432;Bergen (L.);Werknemer;5.1;17.7
3433;Bergen (L.);Zelfstandige;0.8;12.0
3434;Bergen (L.);Totaal niet-actief;3.1;13.0
3435;Bergen (L.);Werkloosheids- en bijstandsuitk. ontv.;;
3436;Bergen (L.);Pensioenontvanger;2.1;14.3
3437;Brunssum;Totaal sociaal-economische categorie;20.0;15.8
3438;Brunssum;Totaal actief;10.8;17.6
3439;Brunssum;Werknemer;10.0;17.9
3440;Brunssum;Zelfstandige;0.8;14.3
3441;Brunssum;Totaal niet-actief;9.2;13.7
3442;Brunssum;Werkloosheids- en bijstandsuitk. ontv.;1.1;11.0
3443;Brunssum;Pensioenontvanger;5.9;15.4
3444;Eijsden;Totaal sociaal-economische categorie;7.7;18.0
3445;Eijsden;Totaal actief;5.0;20.0
3446;Eijsden;Werknemer;4.4;20.2
3447;Eijsden;Zelfstandige;0.7;18.4
3448;Eijsden;Totaal niet-actief;2.7;14.2
3449;Eijsden;Werkloosheids- en bijstandsuitk. ontv.;;
3450;Eijsden;Pensioenontvanger;2.0;15.5
3451;Gennep;Totaal sociaal-economische categorie;11.8;16.6
3452;Gennep;Totaal actief;7.3;18.4
3453;Gennep;Werknemer;6.5;18.5
3454;Gennep;Zelfstandige;0.8;17.4
3455;Gennep;Totaal niet-actief;4.4;13.6
3456;Gennep;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.7
3457;Gennep;Pensioenontvanger;2.7;15.6
3458;Haelen;Totaal sociaal-economische categorie;6.8;17.7
3459;Haelen;Totaal actief;4.3;19.2
3460;Haelen;Werknemer;3.9;19.4
3461;Haelen;Zelfstandige;0.4;18.0
3462;Haelen;Totaal niet-actief;2.5;15.3
3463;Haelen;Werkloosheids- en bijstandsuitk. ontv.;;
3464;Haelen;Pensioenontvanger;2.0;16.4
3465;Heerlen;Totaal sociaal-economische categorie;63.7;16.0
3466;Heerlen;Totaal actief;33.3;18.0
3467;Heerlen;Werknemer;30.4;18.4
3468;Heerlen;Zelfstandige;2.9;14.0
3469;Heerlen;Totaal niet-actief;30.4;13.8
3470;Heerlen;Werkloosheids- en bijstandsuitk. ontv.;4.8;11.2
3471;Heerlen;Pensioenontvanger;18.0;15.7
3472;Helden;Totaal sociaal-economische categorie;13.5;15.8
3473;Helden;Totaal actief;9.0;17.2
3474;Helden;Werknemer;7.8;17.9
3475;Helden;Zelfstandige;1.2;13.0
3476;Helden;Totaal niet-actief;4.5;12.9
3477;Helden;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.9
3478;Helden;Pensioenontvanger;2.9;14.4
3479;Heythuysen;Totaal sociaal-economische categorie;8.3;16.9
3480;Heythuysen;Totaal actief;5.7;18.2
3481;Heythuysen;Werknemer;4.7;19.4
3482;Heythuysen;Zelfstandige;0.9;11.8
3483;Heythuysen;Totaal niet-actief;2.6;14.1
3484;Heythuysen;Werkloosheids- en bijstandsuitk. ontv.;;
3485;Heythuysen;Pensioenontvanger;1.9;15.5
3486;Hunsel;Totaal sociaal-economische categorie;4.1;16.6
3487;Hunsel;Totaal actief;2.9;17.6
3488;Hunsel;Werknemer;2.4;19.2
3489;Hunsel;Zelfstandige;0.5;10.3
3490;Hunsel;Totaal niet-actief;1.1;14.1
3491;Hunsel;Werkloosheids- en bijstandsuitk. ontv.;;
3492;Hunsel;Pensioenontvanger;0.8;14.9
3493;Kerkrade;Totaal sociaal-economische categorie;32.3;15.4
3494;Kerkrade;Totaal actief;16.7;17.4
3495;Kerkrade;Werknemer;15.0;17.9
3496;Kerkrade;Zelfstandige;1.6;13.8
3497;Kerkrade;Totaal niet-actief;15.6;13.3
3498;Kerkrade;Werkloosheids- en bijstandsuitk. ontv.;1.9;11.5
3499;Kerkrade;Pensioenontvanger;9.8;14.7
3500;Kessel;Totaal sociaal-economische categorie;2.9;16.0
3501;Kessel;Totaal actief;2.1;17.2
3502;Kessel;Werknemer;1.8;17.7
3503;Kessel;Zelfstandige;0.3;14.5
3504;Kessel;Totaal niet-actief;0.9;13.1
3505;Kessel;Werkloosheids- en bijstandsuitk. ontv.;;
3506;Kessel;Pensioenontvanger;0.6;14.2
3507;Maasbracht;Totaal sociaal-economische categorie;9.3;17.0
3508;Maasbracht;Totaal actief;5.7;18.8
3509;Maasbracht;Werknemer;4.9;19.3
3510;Maasbracht;Zelfstandige;0.8;16.8
3511;Maasbracht;Totaal niet-actief;3.6;14.0
3512;Maasbracht;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.8
3513;Maasbracht;Pensioenontvanger;2.5;15.2
3514;Maasbree;Totaal sociaal-economische categorie;8.7;17.0
3515;Maasbree;Totaal actief;6.1;18.6
3516;Maasbree;Werknemer;5.3;19.1
3517;Maasbree;Zelfstandige;0.8;16.0
3518;Maasbree;Totaal niet-actief;2.6;13.1
3519;Maasbree;Werkloosheids- en bijstandsuitk. ontv.;;
3520;Maasbree;Pensioenontvanger;1.6;14.8
3521;Maastricht;Totaal sociaal-economische categorie;82.8;16.5
3522;Maastricht;Totaal actief;43.4;19.6
3523;Maastricht;Werknemer;38.8;20.0
3524;Maastricht;Zelfstandige;4.5;16.0
3525;Maastricht;Totaal niet-actief;39.4;13.1
3526;Maastricht;Werkloosheids- en bijstandsuitk. ontv.;4.5;11.4
3527;Maastricht;Pensioenontvanger;22.0;15.6
3528;Margraten;Totaal sociaal-economische categorie;8.9;18.4
3529;Margraten;Totaal actief;5.6;20.8
3530;Margraten;Werknemer;4.7;21.4
3531;Margraten;Zelfstandige;0.9;17.5
3532;Margraten;Totaal niet-actief;3.3;14.5
3533;Margraten;Werkloosheids- en bijstandsuitk. ontv.;;
3534;Margraten;Pensioenontvanger;2.4;16.4
3535;Meerssen;Totaal sociaal-economische categorie;13.5;18.3
3536;Meerssen;Totaal actief;8.2;20.4
3537;Meerssen;Werknemer;7.2;21.0
3538;Meerssen;Zelfstandige;1.0;16.4
3539;Meerssen;Totaal niet-actief;5.3;15.1
3540;Meerssen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
3541;Meerssen;Pensioenontvanger;3.7;16.7
3542;Meijel;Totaal sociaal-economische categorie;4.1;16.0
3543;Meijel;Totaal actief;2.8;17.5
3544;Meijel;Werknemer;2.3;17.8
3545;Meijel;Zelfstandige;0.5;16.1
3546;Meijel;Totaal niet-actief;1.3;12.7
3547;Meijel;Werkloosheids- en bijstandsuitk. ontv.;;
3548;Meijel;Pensioenontvanger;0.9;13.7
3549;Mook en Middelaar;Totaal sociaal-economische categorie;5.4;19.4
3550;Mook en Middelaar;Totaal actief;3.6;21.1
3551;Mook en Middelaar;Werknemer;3.1;21.6
3552;Mook en Middelaar;Zelfstandige;0.5;17.5
3553;Mook en Middelaar;Totaal niet-actief;1.9;16.3
3554;Mook en Middelaar;Werkloosheids- en bijstandsuitk. ontv.;;
3555;Mook en Middelaar;Pensioenontvanger;1.4;18.0
3556;Nederweert;Totaal sociaal-economische categorie;11.0;16.5
3557;Nederweert;Totaal actief;7.4;18.3
3558;Nederweert;Werknemer;6.2;19.2
3559;Nederweert;Zelfstandige;1.1;13.5
3560;Nederweert;Totaal niet-actief;3.7;12.9
3561;Nederweert;Werkloosheids- en bijstandsuitk. ontv.;;
3562;Nederweert;Pensioenontvanger;2.5;13.9
3563;Nuth;Totaal sociaal-economische categorie;11.0;17.7
3564;Nuth;Totaal actief;6.5;19.9
3565;Nuth;Werknemer;5.5;20.5
3566;Nuth;Zelfstandige;0.9;16.8
3567;Nuth;Totaal niet-actief;4.5;14.4
3568;Nuth;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.5
3569;Nuth;Pensioenontvanger;3.2;15.6
3570;Roermond;Totaal sociaal-economische categorie;30.4;16.7
3571;Roermond;Totaal actief;17.7;18.7
