ID;Geslacht;Leeftijd;DiagnoseIndelingBeldozo;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
8941;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;1994;;;;;
8942;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;1995;;;;;
8943;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;1996;;;;;
8944;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;1997;;;;;
8945;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;1998;5.0;0.0;33.0;0.1;6.6
8946;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;1999;;;;;
8947;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2000;7.0;0.0;11.0;0.0;1.6
8948;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2001;;;;;
8949;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2002;5.0;0.0;8.0;0.0;1.6
8950;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2003;;;;;
8951;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2004;5.0;0.0;11.0;0.0;2.2
8952;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2005;;;;;
8953;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2006;;;;;
8954;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2007;;;;;
8955;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2008;;;;;
8956;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2009;;;;;
8957;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2010;5.0;0.0;7.0;0.0;1.4
8958;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2011;;;;;
8959;Totaal mannen en vrouwen;1 tot 20 jaar;19.3 Moord,door ander toegebracht letsel;2012;;;;;
8960;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1981;;;;;
8961;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1982;;;;;
8962;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1983;;;;;
8963;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1984;;;;;
8964;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1985;;;;;
8965;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1986;;;;;
8966;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1987;;;;;
8967;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1988;;;;;
8968;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1989;;;;;
8969;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1990;;;;;
8970;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1991;;;;;
8971;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1992;;;;;
8972;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1993;;;;;
8973;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1994;;;;;
8974;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1995;;;;;
8975;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1996;;;;;
8976;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1997;;;;;
8977;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1998;;;;;
8978;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;1999;;;;;
8979;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2000;;;;;
8980;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2001;;;;;
8981;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2002;;;;;
8982;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2003;;;;;
8983;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2004;;;;;
8984;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2005;;;;;
8985;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2006;;;;;
8986;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2007;;;;;
8987;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2008;;;;;
8988;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2009;;;;;
8989;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2010;;;;;
8990;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2011;;;;;
8991;Totaal mannen en vrouwen;1 tot 20 jaar;19.4 Gebeurtenissen wv opzet onbekend;2012;;;;;
8992;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1981;8.0;0.0;93.0;0.2;12.2
8993;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1982;6.0;0.0;68.0;0.2;12.2
8994;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1983;;;;;
8995;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1984;5.0;0.0;123.0;0.3;23.5
8996;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1985;7.0;0.0;224.0;0.6;32.0
8997;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1986;;;;;
8998;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1987;10.0;0.0;214.0;0.6;20.9
8999;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1988;9.0;0.0;203.0;0.5;23.5
9000;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1989;;;;;
9001;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1990;;;;;
9002;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1991;;;;;
9003;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1992;;;;;
9004;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1993;;;;;
9005;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1994;5.0;0.0;119.0;0.3;23.8
9006;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1995;;;;;
9007;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1996;;;;;
9008;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1997;;;;;
9009;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1998;;;;;
9010;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;1999;;;;;
9011;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2000;;;;;
9012;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2001;;;;;
9013;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2002;;;;;
9014;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2003;;;;;
9015;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2004;;;;;
9016;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2005;;;;;
9017;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2006;;;;;
9018;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2007;7.0;0.0;118.0;0.3;16.9
9019;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2008;;;;;
9020;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2009;;;;;
9021;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2010;;;;;
9022;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2011;;;;;
9023;Totaal mannen en vrouwen;1 tot 20 jaar;19.5 Overige externe oorzaken;2012;;;;;
9024;Totaal mannen en vrouwen;20 tot 45 jaar;1;1981;1739.0;3.2;31040.0;57.5;17.8
9025;Totaal mannen en vrouwen;20 tot 45 jaar;1;1982;1782.0;3.2;29083.0;53.0;16.3
9026;Totaal mannen en vrouwen;20 tot 45 jaar;1;1983;1757.0;3.2;28358.0;50.9;16.1
9027;Totaal mannen en vrouwen;20 tot 45 jaar;1;1984;1746.0;3.1;29758.0;52.6;17.0
9028;Totaal mannen en vrouwen;20 tot 45 jaar;1;1985;1751.0;3.0;29450.0;51.3;16.8
9029;Totaal mannen en vrouwen;20 tot 45 jaar;1;1986;1780.0;3.1;28992.0;49.7;16.3
9030;Totaal mannen en vrouwen;20 tot 45 jaar;1;1987;1746.0;3.0;27772.0;46.9;15.9
9031;Totaal mannen en vrouwen;20 tot 45 jaar;1;1988;1787.0;3.0;28545.0;47.6;16.0
9032;Totaal mannen en vrouwen;20 tot 45 jaar;1;1989;1704.0;2.8;27284.0;45.1;16.0
9033;Totaal mannen en vrouwen;20 tot 45 jaar;1;1990;1823.0;3.0;26738.0;43.6;14.7
9034;Totaal mannen en vrouwen;20 tot 45 jaar;1;1991;1801.0;2.9;27054.0;43.8;15.0
9035;Totaal mannen en vrouwen;20 tot 45 jaar;1;1992;1806.0;2.9;26690.0;43.2;14.8
9036;Totaal mannen en vrouwen;20 tot 45 jaar;1;1993;1834.0;3.0;26419.0;42.9;14.4
9037;Totaal mannen en vrouwen;20 tot 45 jaar;1;1994;1844.0;3.0;24453.0;39.8;13.3
9038;Totaal mannen en vrouwen;20 tot 45 jaar;1;1995;1754.0;2.9;24259.0;39.7;13.8
9039;Totaal mannen en vrouwen;20 tot 45 jaar;1;1996;1769.0;2.9;26051.0;42.9;14.7
9040;Totaal mannen en vrouwen;20 tot 45 jaar;1;1997;1680.0;2.8;23192.0;38.4;13.8
9041;Totaal mannen en vrouwen;20 tot 45 jaar;1;1998;1653.0;2.7;22417.0;37.3;13.6
9042;Totaal mannen en vrouwen;20 tot 45 jaar;1;1999;1649.0;2.8;21357.0;35.7;13.0
9043;Totaal mannen en vrouwen;20 tot 45 jaar;1;2000;1617.0;2.7;21467.0;36.0;13.3
9044;Totaal mannen en vrouwen;20 tot 45 jaar;1;2001;1591.0;2.7;20805.0;35.0;13.1
9045;Totaal mannen en vrouwen;20 tot 45 jaar;1;2002;1476.0;2.5;18667.0;31.5;12.6
9046;Totaal mannen en vrouwen;20 tot 45 jaar;1;2003;1484.0;2.5;18527.0;31.6;12.5
9047;Totaal mannen en vrouwen;20 tot 45 jaar;1;2004;1303.0;2.2;15200.0;26.2;11.7
9048;Totaal mannen en vrouwen;20 tot 45 jaar;1;2005;1254.0;2.2;14316.0;24.9;11.4
9049;Totaal mannen en vrouwen;20 tot 45 jaar;1;2006;1161.0;2.0;14435.0;25.5;12.4
9050;Totaal mannen en vrouwen;20 tot 45 jaar;1;2007;1021.0;1.8;11928.0;21.3;11.7
9051;Totaal mannen en vrouwen;20 tot 45 jaar;1;2008;1045.0;1.9;11384.0;20.5;10.9
9052;Totaal mannen en vrouwen;20 tot 45 jaar;1;2009;1017.0;1.8;12681.0;23.0;12.5
9053;Totaal mannen en vrouwen;20 tot 45 jaar;1;2010;951.0;1.7;10900.0;19.9;11.5
9054;Totaal mannen en vrouwen;20 tot 45 jaar;1;2011;868.0;1.6;9714.0;17.8;11.2
9055;Totaal mannen en vrouwen;20 tot 45 jaar;1;2012;874.0;1.6;9669.0;17.9;11.1
9056;Totaal mannen en vrouwen;20 tot 45 jaar;2;1981;28.0;0.1;338.0;0.6;12.0
9057;Totaal mannen en vrouwen;20 tot 45 jaar;2;1982;38.0;0.1;525.0;1.0;13.8
9058;Totaal mannen en vrouwen;20 tot 45 jaar;2;1983;23.0;0.0;561.0;1.0;24.4
9059;Totaal mannen en vrouwen;20 tot 45 jaar;2;1984;30.0;0.1;660.0;1.2;22.0
9060;Totaal mannen en vrouwen;20 tot 45 jaar;2;1985;40.0;0.1;868.0;1.5;21.7
9061;Totaal mannen en vrouwen;20 tot 45 jaar;2;1986;62.0;0.1;1546.0;2.7;24.9
9062;Totaal mannen en vrouwen;20 tot 45 jaar;2;1987;75.0;0.1;1600.0;2.7;21.3
9063;Totaal mannen en vrouwen;20 tot 45 jaar;2;1988;92.0;0.2;1644.0;2.7;17.9
9064;Totaal mannen en vrouwen;20 tot 45 jaar;2;1989;118.0;0.2;2712.0;4.5;23.0
9065;Totaal mannen en vrouwen;20 tot 45 jaar;2;1990;123.0;0.2;2819.0;4.6;22.9
9066;Totaal mannen en vrouwen;20 tot 45 jaar;2;1991;148.0;0.2;2959.0;4.8;20.0
9067;Totaal mannen en vrouwen;20 tot 45 jaar;2;1992;156.0;0.3;3525.0;5.7;22.6
9068;Totaal mannen en vrouwen;20 tot 45 jaar;2;1993;166.0;0.3;3379.0;5.5;20.4
9069;Totaal mannen en vrouwen;20 tot 45 jaar;2;1994;144.0;0.2;2753.0;4.5;19.1
9070;Totaal mannen en vrouwen;20 tot 45 jaar;2;1995;153.0;0.3;2706.0;4.4;17.7
9071;Totaal mannen en vrouwen;20 tot 45 jaar;2;1996;126.0;0.2;2645.0;4.4;21.0
9072;Totaal mannen en vrouwen;20 tot 45 jaar;2;1997;91.0;0.2;2014.0;3.3;22.1
9073;Totaal mannen en vrouwen;20 tot 45 jaar;2;1998;88.0;0.1;1663.0;2.8;18.9
9074;Totaal mannen en vrouwen;20 tot 45 jaar;2;1999;81.0;0.1;1431.0;2.4;17.7
9075;Totaal mannen en vrouwen;20 tot 45 jaar;2;2000;98.0;0.2;1838.0;3.1;18.8
9076;Totaal mannen en vrouwen;20 tot 45 jaar;2;2001;81.0;0.1;1154.0;1.9;14.2
9077;Totaal mannen en vrouwen;20 tot 45 jaar;2;2002;77.0;0.1;1645.0;2.8;21.4
9078;Totaal mannen en vrouwen;20 tot 45 jaar;2;2003;73.0;0.1;1215.0;2.1;16.6
9079;Totaal mannen en vrouwen;20 tot 45 jaar;2;2004;55.0;0.1;1010.0;1.7;18.4
9080;Totaal mannen en vrouwen;20 tot 45 jaar;2;2005;49.0;0.1;931.0;1.6;19.0
9081;Totaal mannen en vrouwen;20 tot 45 jaar;2;2006;43.0;0.1;624.0;1.1;14.5
9082;Totaal mannen en vrouwen;20 tot 45 jaar;2;2007;46.0;0.1;754.0;1.3;16.4
9083;Totaal mannen en vrouwen;20 tot 45 jaar;2;2008;31.0;0.1;613.0;1.1;19.8
9084;Totaal mannen en vrouwen;20 tot 45 jaar;2;2009;50.0;0.1;1090.0;2.0;21.8
9085;Totaal mannen en vrouwen;20 tot 45 jaar;2;2010;34.0;0.1;446.0;0.8;13.1
9086;Totaal mannen en vrouwen;20 tot 45 jaar;2;2011;30.0;0.1;540.0;1.0;18.0
9087;Totaal mannen en vrouwen;20 tot 45 jaar;2;2012;34.0;0.1;483.0;0.9;14.2
9088;Totaal mannen en vrouwen;20 tot 45 jaar;3;1981;;;;;
9089;Totaal mannen en vrouwen;20 tot 45 jaar;3;1982;5.0;0.0;63.0;0.1;12.5
9090;Totaal mannen en vrouwen;20 tot 45 jaar;3;1983;;;;;
9091;Totaal mannen en vrouwen;20 tot 45 jaar;3;1984;;;;;
9092;Totaal mannen en vrouwen;20 tot 45 jaar;3;1985;;;;;
9093;Totaal mannen en vrouwen;20 tot 45 jaar;3;1986;;;;;
9094;Totaal mannen en vrouwen;20 tot 45 jaar;3;1987;;;;;
9095;Totaal mannen en vrouwen;20 tot 45 jaar;3;1988;5.0;0.0;75.0;0.1;15.0
9096;Totaal mannen en vrouwen;20 tot 45 jaar;3;1989;;;;;
9097;Totaal mannen en vrouwen;20 tot 45 jaar;3;1990;;;;;
9098;Totaal mannen en vrouwen;20 tot 45 jaar;3;1991;;;;;
9099;Totaal mannen en vrouwen;20 tot 45 jaar;3;1992;;;;;
9100;Totaal mannen en vrouwen;20 tot 45 jaar;3;1993;;;;;
9101;Totaal mannen en vrouwen;20 tot 45 jaar;3;1994;6.0;0.0;190.0;0.3;31.7
9102;Totaal mannen en vrouwen;20 tot 45 jaar;3;1995;5.0;0.0;44.0;0.1;8.8
9103;Totaal mannen en vrouwen;20 tot 45 jaar;3;1996;;;;;
9104;Totaal mannen en vrouwen;20 tot 45 jaar;3;1997;5.0;0.0;81.0;0.1;16.2
9105;Totaal mannen en vrouwen;20 tot 45 jaar;3;1998;5.0;0.0;139.0;0.2;27.8
9106;Totaal mannen en vrouwen;20 tot 45 jaar;3;1999;7.0;0.0;183.0;0.3;26.1
9107;Totaal mannen en vrouwen;20 tot 45 jaar;3;2000;6.0;0.0;104.0;0.2;17.3
9108;Totaal mannen en vrouwen;20 tot 45 jaar;3;2001;5.0;0.0;70.0;0.1;14.0
9109;Totaal mannen en vrouwen;20 tot 45 jaar;3;2002;;;;;
9110;Totaal mannen en vrouwen;20 tot 45 jaar;3;2003;6.0;0.0;49.0;0.1;8.2
9111;Totaal mannen en vrouwen;20 tot 45 jaar;3;2004;;;;;
9112;Totaal mannen en vrouwen;20 tot 45 jaar;3;2005;;;;;
9113;Totaal mannen en vrouwen;20 tot 45 jaar;3;2006;;;;;
9114;Totaal mannen en vrouwen;20 tot 45 jaar;3;2007;;;;;
9115;Totaal mannen en vrouwen;20 tot 45 jaar;3;2008;;;;;
9116;Totaal mannen en vrouwen;20 tot 45 jaar;3;2009;;;;;
9117;Totaal mannen en vrouwen;20 tot 45 jaar;3;2010;;;;;
9118;Totaal mannen en vrouwen;20 tot 45 jaar;3;2011;;;;;
9119;Totaal mannen en vrouwen;20 tot 45 jaar;3;2012;;;;;
9120;Totaal mannen en vrouwen;20 tot 45 jaar;4;1981;;;;;
9121;Totaal mannen en vrouwen;20 tot 45 jaar;4;1982;;;;;
9122;Totaal mannen en vrouwen;20 tot 45 jaar;4;1983;;;;;
9123;Totaal mannen en vrouwen;20 tot 45 jaar;4;1984;;;;;
9124;Totaal mannen en vrouwen;20 tot 45 jaar;4;1985;7.0;0.0;15.0;0.0;2.1
9125;Totaal mannen en vrouwen;20 tot 45 jaar;4;1986;;;;;
9126;Totaal mannen en vrouwen;20 tot 45 jaar;4;1987;;;;;
9127;Totaal mannen en vrouwen;20 tot 45 jaar;4;1988;;;;;
9128;Totaal mannen en vrouwen;20 tot 45 jaar;4;1989;;;;;
9129;Totaal mannen en vrouwen;20 tot 45 jaar;4;1990;5.0;0.0;14.0;0.0;2.8
9130;Totaal mannen en vrouwen;20 tot 45 jaar;4;1991;5.0;0.0;11.0;0.0;2.2
9131;Totaal mannen en vrouwen;20 tot 45 jaar;4;1992;;;;;
9132;Totaal mannen en vrouwen;20 tot 45 jaar;4;1993;5.0;0.0;139.0;0.2;27.8
9133;Totaal mannen en vrouwen;20 tot 45 jaar;4;1994;;;;;
9134;Totaal mannen en vrouwen;20 tot 45 jaar;4;1995;;;;;
9135;Totaal mannen en vrouwen;20 tot 45 jaar;4;1996;;;;;
9136;Totaal mannen en vrouwen;20 tot 45 jaar;4;1997;;;;;
9137;Totaal mannen en vrouwen;20 tot 45 jaar;4;1998;;;;;
9138;Totaal mannen en vrouwen;20 tot 45 jaar;4;1999;;;;;
9139;Totaal mannen en vrouwen;20 tot 45 jaar;4;2000;5.0;0.0;73.0;0.1;14.6
9140;Totaal mannen en vrouwen;20 tot 45 jaar;4;2001;;;;;
9141;Totaal mannen en vrouwen;20 tot 45 jaar;4;2002;5.0;0.0;6.0;0.0;1.2
9142;Totaal mannen en vrouwen;20 tot 45 jaar;4;2003;;;;;
9143;Totaal mannen en vrouwen;20 tot 45 jaar;4;2004;;;;;
9144;Totaal mannen en vrouwen;20 tot 45 jaar;4;2005;;;;;
9145;Totaal mannen en vrouwen;20 tot 45 jaar;4;2006;;;;;
9146;Totaal mannen en vrouwen;20 tot 45 jaar;4;2007;;;;;
9147;Totaal mannen en vrouwen;20 tot 45 jaar;4;2008;;;;;
9148;Totaal mannen en vrouwen;20 tot 45 jaar;4;2009;;;;;
9149;Totaal mannen en vrouwen;20 tot 45 jaar;4;2010;;;;;
9150;Totaal mannen en vrouwen;20 tot 45 jaar;4;2011;;;;;
9151;Totaal mannen en vrouwen;20 tot 45 jaar;4;2012;;;;;
9152;Totaal mannen en vrouwen;20 tot 45 jaar;5;1981;6.0;0.0;159.0;0.3;26.5
9153;Totaal mannen en vrouwen;20 tot 45 jaar;5;1982;6.0;0.0;58.0;0.1;9.7
9154;Totaal mannen en vrouwen;20 tot 45 jaar;5;1983;;;;;
9155;Totaal mannen en vrouwen;20 tot 45 jaar;5;1984;;;;;
9156;Totaal mannen en vrouwen;20 tot 45 jaar;5;1985;5.0;0.0;67.0;0.1;13.4
9157;Totaal mannen en vrouwen;20 tot 45 jaar;5;1986;;;;;
9158;Totaal mannen en vrouwen;20 tot 45 jaar;5;1987;;;;;
9159;Totaal mannen en vrouwen;20 tot 45 jaar;5;1988;5.0;0.0;54.0;0.1;10.8
9160;Totaal mannen en vrouwen;20 tot 45 jaar;5;1989;;;;;
9161;Totaal mannen en vrouwen;20 tot 45 jaar;5;1990;;;;;
9162;Totaal mannen en vrouwen;20 tot 45 jaar;5;1991;;;;;
9163;Totaal mannen en vrouwen;20 tot 45 jaar;5;1992;;;;;
9164;Totaal mannen en vrouwen;20 tot 45 jaar;5;1993;;;;;
9165;Totaal mannen en vrouwen;20 tot 45 jaar;5;1994;;;;;
9166;Totaal mannen en vrouwen;20 tot 45 jaar;5;1995;;;;;
9167;Totaal mannen en vrouwen;20 tot 45 jaar;5;1996;;;;;
9168;Totaal mannen en vrouwen;20 tot 45 jaar;5;1997;;;;;
9169;Totaal mannen en vrouwen;20 tot 45 jaar;5;1998;;;;;
9170;Totaal mannen en vrouwen;20 tot 45 jaar;5;1999;;;;;
9171;Totaal mannen en vrouwen;20 tot 45 jaar;5;2000;;;;;
9172;Totaal mannen en vrouwen;20 tot 45 jaar;5;2001;;;;;
9173;Totaal mannen en vrouwen;20 tot 45 jaar;5;2002;;;;;
9174;Totaal mannen en vrouwen;20 tot 45 jaar;5;2003;;;;;
9175;Totaal mannen en vrouwen;20 tot 45 jaar;5;2004;;;;;
9176;Totaal mannen en vrouwen;20 tot 45 jaar;5;2005;;;;;
9177;Totaal mannen en vrouwen;20 tot 45 jaar;5;2006;;;;;
9178;Totaal mannen en vrouwen;20 tot 45 jaar;5;2007;;;;;
9179;Totaal mannen en vrouwen;20 tot 45 jaar;5;2008;;;;;
9180;Totaal mannen en vrouwen;20 tot 45 jaar;5;2009;;;;;
9181;Totaal mannen en vrouwen;20 tot 45 jaar;5;2010;;;;;
9182;Totaal mannen en vrouwen;20 tot 45 jaar;5;2011;;;;;
9183;Totaal mannen en vrouwen;20 tot 45 jaar;5;2012;;;;;
9184;Totaal mannen en vrouwen;20 tot 45 jaar;6;1981;;;;;
9185;Totaal mannen en vrouwen;20 tot 45 jaar;6;1982;;;;;
9186;Totaal mannen en vrouwen;20 tot 45 jaar;6;1983;;;;;
9187;Totaal mannen en vrouwen;20 tot 45 jaar;6;1984;;;;;
9188;Totaal mannen en vrouwen;20 tot 45 jaar;6;1985;;;;;
9189;Totaal mannen en vrouwen;20 tot 45 jaar;6;1986;;;;;
9190;Totaal mannen en vrouwen;20 tot 45 jaar;6;1987;;;;;
9191;Totaal mannen en vrouwen;20 tot 45 jaar;6;1988;;;;;
9192;Totaal mannen en vrouwen;20 tot 45 jaar;6;1989;;;;;
9193;Totaal mannen en vrouwen;20 tot 45 jaar;6;1990;;;;;
9194;Totaal mannen en vrouwen;20 tot 45 jaar;6;1991;;;;;
9195;Totaal mannen en vrouwen;20 tot 45 jaar;6;1992;;;;;
9196;Totaal mannen en vrouwen;20 tot 45 jaar;6;1993;;;;;
9197;Totaal mannen en vrouwen;20 tot 45 jaar;6;1994;;;;;
9198;Totaal mannen en vrouwen;20 tot 45 jaar;6;1995;;;;;
9199;Totaal mannen en vrouwen;20 tot 45 jaar;6;1996;;;;;
9200;Totaal mannen en vrouwen;20 tot 45 jaar;6;1997;;;;;
9201;Totaal mannen en vrouwen;20 tot 45 jaar;6;1998;;;;;
9202;Totaal mannen en vrouwen;20 tot 45 jaar;6;1999;;;;;
9203;Totaal mannen en vrouwen;20 tot 45 jaar;6;2000;;;;;
9204;Totaal mannen en vrouwen;20 tot 45 jaar;6;2001;;;;;
9205;Totaal mannen en vrouwen;20 tot 45 jaar;6;2002;;;;;
9206;Totaal mannen en vrouwen;20 tot 45 jaar;6;2003;;;;;
9207;Totaal mannen en vrouwen;20 tot 45 jaar;6;2004;;;;;
9208;Totaal mannen en vrouwen;20 tot 45 jaar;6;2005;;;;;
9209;Totaal mannen en vrouwen;20 tot 45 jaar;6;2006;;;;;
9210;Totaal mannen en vrouwen;20 tot 45 jaar;6;2007;;;;;
9211;Totaal mannen en vrouwen;20 tot 45 jaar;6;2008;;;;;
9212;Totaal mannen en vrouwen;20 tot 45 jaar;6;2009;;;;;
9213;Totaal mannen en vrouwen;20 tot 45 jaar;6;2010;;;;;
9214;Totaal mannen en vrouwen;20 tot 45 jaar;6;2011;;;;;
9215;Totaal mannen en vrouwen;20 tot 45 jaar;6;2012;;;;;
9216;Totaal mannen en vrouwen;20 tot 45 jaar;7;1981;17.0;0.0;130.0;0.2;7.6
9217;Totaal mannen en vrouwen;20 tot 45 jaar;7;1982;25.0;0.0;401.0;0.7;16.0
9218;Totaal mannen en vrouwen;20 tot 45 jaar;7;1983;16.0;0.0;442.0;0.8;27.6
9219;Totaal mannen en vrouwen;20 tot 45 jaar;7;1984;22.0;0.0;479.0;0.8;21.8
9220;Totaal mannen en vrouwen;20 tot 45 jaar;7;1985;24.0;0.0;699.0;1.2;29.1
9221;Totaal mannen en vrouwen;20 tot 45 jaar;7;1986;56.0;0.1;1484.0;2.5;26.5
9222;Totaal mannen en vrouwen;20 tot 45 jaar;7;1987;66.0;0.1;1429.0;2.4;21.7
9223;Totaal mannen en vrouwen;20 tot 45 jaar;7;1988;79.0;0.1;1469.0;2.5;18.6
