ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;SoortHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
7120;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal eigen huishouden;2004/'05;2640.0;780.0;1850.0;29.7
7121;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal eigen huishouden;2005/'06;3440.0;900.0;2530.0;26.3
7122;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal eigen huishouden;2006/'07;3810.0;1040.0;2780.0;27.1
7123;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal eigen huishouden;2007/'08;3780.0;1020.0;2770.0;26.8
7124;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal eigen huishouden;2008/'09;3420.0;810.0;2610.0;23.7
7125;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;2260.0;680.0;1580.0;29.9
7126;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;2930.0;780.0;2150.0;26.5
7127;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;3290.0;900.0;2390.0;27.4
7128;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;3170.0;860.0;2310.0;27.2
7129;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;2810.0;680.0;2120.0;24.4
7130;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, overig;2004/'05;380.0;110.0;270.0;28.5
7131;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, overig;2005/'06;510.0;130.0;380.0;25.3
7132;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, overig;2006/'07;520.0;130.0;390.0;25.6
7133;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, overig;2007/'08;610.0;150.0;460.0;25.1
7134;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Eigen huishouden, overig;2008/'09;620.0;130.0;490.0;20.5
7135;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal overige huishoudens;2004/'05;1230.0;410.0;820.0;33.0
7136;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal overige huishoudens;2005/'06;1520.0;470.0;1050.0;31.1
7137;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal overige huishoudens;2006/'07;1940.0;580.0;1360.0;30.1
7138;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal overige huishoudens;2007/'08;1380.0;400.0;970.0;29.4
7139;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal overige huishoudens;2008/'09;1560.0;450.0;1110.0;28.6
7140;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;IIT-bewoner;2004/'05;230.0;110.0;120.0;47.4
7141;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;IIT-bewoner;2005/'06;270.0;120.0;160.0;42.6
7142;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;IIT-bewoner;2006/'07;290.0;130.0;160.0;44.5
7143;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;IIT-bewoner;2007/'08;360.0;160.0;200.0;44.8
7144;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;IIT-bewoner;2008/'09;350.0;180.0;170.0;50.4
7145;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Overig en onbekend;2004/'05;1000.0;300.0;700.0;29.7
7146;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Overig en onbekend;2005/'06;1250.0;360.0;890.0;28.7
7147;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Overig en onbekend;2006/'07;1650.0;460.0;1200.0;27.6
7148;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Overig en onbekend;2007/'08;1020.0;240.0;780.0;23.9
7149;Mannen;0;18 tot 23 jaar;Wel verdacht van misdrijf;Overig en onbekend;2008/'09;1210.0;270.0;940.0;22.3
7150;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal soort huishouden;2004/'05;15090.0;3000.0;12090.0;19.9
7151;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal soort huishouden;2005/'06;18290.0;3240.0;15050.0;17.7
7152;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal soort huishouden;2006/'07;19900.0;3420.0;16480.0;17.2
7153;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal soort huishouden;2007/'08;20840.0;3550.0;17290.0;17.0
7154;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal soort huishouden;2008/'09;21410.0;3260.0;18160.0;15.2
7155;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal thuiswonend;2004/'05;12620.0;2370.0;10250.0;18.7
7156;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal thuiswonend;2005/'06;15120.0;2480.0;12640.0;16.4
7157;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal thuiswonend;2006/'07;16400.0;2610.0;13790.0;15.9
7158;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal thuiswonend;2007/'08;17740.0;2840.0;14900.0;16.0
7159;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal thuiswonend;2008/'09;18360.0;2620.0;15750.0;14.3
7160;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;9700.0;1680.0;8020.0;17.3
7161;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;11480.0;1650.0;9830.0;14.4
7162;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;12480.0;1740.0;10750.0;13.9
7163;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;13350.0;1860.0;11500.0;13.9
7164;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;13890.0;1770.0;12120.0;12.7
7165;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;2920.0;690.0;2240.0;23.5
7166;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;3640.0;830.0;2810.0;22.8
7167;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;3920.0;870.0;3040.0;22.2
7168;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;4390.0;980.0;3410.0;22.3
7169;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;4470.0;850.0;3620.0;19.0
7170;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal eigen huishouden;2004/'05;1710.0;440.0;1280.0;25.5
7171;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal eigen huishouden;2005/'06;2250.0;510.0;1730.0;22.8
7172;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal eigen huishouden;2006/'07;2340.0;530.0;1820.0;22.6
7173;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal eigen huishouden;2007/'08;2300.0;530.0;1780.0;22.8
7174;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal eigen huishouden;2008/'09;2150.0;420.0;1730.0;19.6
7175;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;1440.0;370.0;1070.0;25.4
7176;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;1910.0;440.0;1470.0;23.0
7177;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;2000.0;450.0;1550.0;22.6
7178;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;1910.0;450.0;1460.0;23.4
7179;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;1750.0;360.0;1400.0;20.3
7180;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, overig;2004/'05;270.0;70.0;200.0;25.9
7181;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, overig;2005/'06;330.0;70.0;260.0;21.5
7182;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, overig;2006/'07;340.0;80.0;260.0;22.6
7183;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, overig;2007/'08;390.0;80.0;310.0;19.7
7184;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;400.0;70.0;330.0;16.7
7185;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;750.0;200.0;560.0;26.4
7186;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;920.0;250.0;680.0;26.9
7187;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;1160.0;290.0;870.0;24.9
7188;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;800.0;190.0;610.0;23.6
7189;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;900.0;220.0;690.0;24.1
7190;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;IIT-bewoner;2004/'05;120.0;50.0;70.0;39.2
7191;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;IIT-bewoner;2005/'06;140.0;50.0;90.0;36.8
7192;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;IIT-bewoner;2006/'07;150.0;60.0;90.0;41.4
7193;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;IIT-bewoner;2007/'08;180.0;70.0;110.0;38.9
7194;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;IIT-bewoner;2008/'09;180.0;80.0;110.0;42.0
7195;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Overig en onbekend;2004/'05;630.0;150.0;480.0;24.0
7196;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Overig en onbekend;2005/'06;790.0;200.0;590.0;25.3
7197;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Overig en onbekend;2006/'07;1010.0;230.0;780.0;22.5
7198;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Overig en onbekend;2007/'08;630.0;120.0;510.0;19.3
7199;Mannen;0;18 tot 23 jaar;1 keer verdacht van misdrijf;Overig en onbekend;2008/'09;720.0;140.0;580.0;19.7
7200;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2004/'05;6180.0;1980.0;4200.0;32.0
7201;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2005/'06;8160.0;2300.0;5870.0;28.1
7202;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2006/'07;9620.0;2800.0;6810.0;29.1
7203;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2007/'08;10560.0;3010.0;7550.0;28.5
7204;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2008/'09;10700.0;2870.0;7830.0;26.8
7205;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2004/'05;4780.0;1430.0;3360.0;29.8
7206;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2005/'06;6380.0;1680.0;4700.0;26.3
7207;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2006/'07;7360.0;2000.0;5360.0;27.2
7208;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2007/'08;8500.0;2310.0;6200.0;27.1
7209;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2008/'09;8770.0;2250.0;6520.0;25.7
7210;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;3260.0;930.0;2330.0;28.5
7211;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;4290.0;1010.0;3280.0;23.5
7212;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;5000.0;1220.0;3790.0;24.3
7213;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;5700.0;1390.0;4310.0;24.3
7214;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;5930.0;1380.0;4540.0;23.3
7215;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;1520.0;500.0;1030.0;32.6
7216;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;2090.0;670.0;1410.0;32.3
7217;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;2360.0;790.0;1580.0;33.2
7218;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;2800.0;920.0;1880.0;32.8
7219;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;2850.0;870.0;1980.0;30.6
7220;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2004/'05;920.0;350.0;580.0;37.6
7221;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2005/'06;1190.0;390.0;800.0;32.9
7222;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2006/'07;1470.0;510.0;960.0;34.4
7223;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2007/'08;1480.0;490.0;990.0;33.1
7224;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2008/'09;1280.0;390.0;890.0;30.5
7225;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;820.0;310.0;510.0;37.9
7226;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;1020.0;340.0;680.0;33.0
7227;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;1290.0;450.0;840.0;34.9
7228;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;1260.0;410.0;850.0;32.8
7229;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;1050.0;330.0;730.0;31.2
7230;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2004/'05;100.0;40.0;70.0;35.3
7231;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2005/'06;170.0;60.0;120.0;32.8
7232;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2006/'07;180.0;60.0;130.0;31.3
7233;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2007/'08;220.0;80.0;150.0;34.4
7234;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;220.0;60.0;160.0;27.1
7235;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;470.0;210.0;270.0;43.5
7236;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;600.0;230.0;370.0;37.6
7237;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;780.0;300.0;490.0;37.8
7238;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;570.0;220.0;360.0;37.5
7239;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;660.0;230.0;430.0;34.8
7240;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;IIT-bewoner;2004/'05;110.0;60.0;50.0;56.4
7241;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;IIT-bewoner;2005/'06;130.0;70.0;70.0;48.5
7242;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;IIT-bewoner;2006/'07;150.0;70.0;80.0;47.6
7243;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;IIT-bewoner;2007/'08;180.0;90.0;90.0;50.5
7244;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;IIT-bewoner;2008/'09;170.0;100.0;70.0;59.5
7245;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Overig en onbekend;2004/'05;360.0;140.0;220.0;39.6
7246;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Overig en onbekend;2005/'06;460.0;160.0;300.0;34.5
7247;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Overig en onbekend;2006/'07;640.0;230.0;410.0;35.6
7248;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Overig en onbekend;2007/'08;390.0;120.0;270.0;31.4
7249;Mannen;0;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Overig en onbekend;2008/'09;490.0;130.0;360.0;26.3
7250;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;47390.0;11920.0;35470.0;25.2
7251;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;54280.0;11950.0;42340.0;22.0
7252;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;58270.0;11680.0;46590.0;20.0
7253;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;65140.0;13100.0;52040.0;20.1
7254;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;67310.0;11590.0;55720.0;17.2
7255;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;13750.0;2830.0;10920.0;20.6
7256;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2005/'06;15400.0;2600.0;12800.0;16.9
7257;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2006/'07;16050.0;2310.0;13730.0;14.4
7258;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2007/'08;18570.0;2510.0;16060.0;13.5
7259;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2008/'09;19650.0;2340.0;17310.0;11.9
7260;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;10950.0;2140.0;8810.0;19.5
7261;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;12200.0;1890.0;10310.0;15.5
7262;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;12570.0;1640.0;10930.0;13.0
7263;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;14390.0;1690.0;12700.0;11.8
7264;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;15180.0;1610.0;13570.0;10.6
7265;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;2800.0;690.0;2110.0;24.5
7266;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;3200.0;710.0;2490.0;22.3
7267;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;3480.0;680.0;2810.0;19.4
7268;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;4170.0;810.0;3360.0;19.5
7269;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;4470.0;730.0;3740.0;16.4
7270;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2004/'05;31640.0;8440.0;23200.0;26.7
7271;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2005/'06;36320.0;8630.0;27700.0;23.8
7272;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2006/'07;38930.0;8600.0;30330.0;22.1
7273;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2007/'08;43890.0;9910.0;33980.0;22.6
7274;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal eigen huishouden;2008/'09;45130.0;8660.0;36470.0;19.2
7275;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;9710.0;2890.0;6830.0;29.7
7276;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;11740.0;3050.0;8690.0;26.0
7277;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;13120.0;3170.0;9950.0;24.2
7278;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;14380.0;3490.0;10890.0;24.3
7279;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;14540.0;3140.0;11400.0;21.6
7280;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2004/'05;21930.0;5550.0;16380.0;25.3
7281;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2005/'06;24580.0;5580.0;19000.0;22.7
7282;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2006/'07;25810.0;5430.0;20380.0;21.0
7283;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2007/'08;29520.0;6430.0;23090.0;21.8
7284;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Eigen huishouden, overig;2008/'09;30590.0;5520.0;25070.0;18.0
7285;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2004/'05;2010.0;660.0;1350.0;32.8
7286;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2005/'06;2560.0;710.0;1850.0;27.9
7287;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2006/'07;3290.0;770.0;2520.0;23.3
7288;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2007/'08;2680.0;670.0;2000.0;25.2
7289;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal overige huishoudens;2008/'09;2530.0;590.0;1940.0;23.2
7290;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2004/'05;280.0;140.0;140.0;49.8
7291;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2005/'06;340.0;160.0;180.0;47.5
7292;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2006/'07;390.0;150.0;240.0;38.7
7293;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2007/'08;490.0;210.0;280.0;42.6
7294;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;IIT-bewoner;2008/'09;520.0;220.0;290.0;43.5
7295;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2004/'05;1730.0;520.0;1210.0;30.0
7296;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2005/'06;2220.0;550.0;1670.0;24.9
7297;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2006/'07;2890.0;610.0;2280.0;21.2
7298;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2007/'08;2190.0;460.0;1720.0;21.2
7299;Mannen;0;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Overig en onbekend;2008/'09;2020.0;360.0;1650.0;18.1
7300;Mannen;0;23 jaar of ouder;Niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;43210.0;10520.0;32680.0;24.4
7301;Mannen;0;23 jaar of ouder;Niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;48880.0;10300.0;38590.0;21.1
7302;Mannen;0;23 jaar of ouder;Niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;51970.0;9930.0;42040.0;19.1
7303;Mannen;0;23 jaar of ouder;Niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;57950.0;11230.0;46720.0;19.4
7304;Mannen;0;23 jaar of ouder;Niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;59610.0;9780.0;49830.0;16.4
7305;Mannen;0;23 jaar of ouder;Niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;12210.0;2410.0;9810.0;19.7
