ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;PersonenMetPensioenaanspraken_1;BrutoJaarbedragOpgebouwdPensioen_2;BrutoJaarbedragTeBereikenPensioen_3
6761;Mannen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2021;3646550.0;31421754.0;58539563.0
6762;Mannen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2022;3620990.0;33056181.0;63924420.0
6763;Mannen;10000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2023;3643530.0;33872296.0;65396972.0
6764;Mannen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2020;;;
6765;Mannen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2021;;;
6766;Mannen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2022;;;
6767;Mannen;10000;Totaal burgerlijke staat;Nederland;Onbekend;2023;;;
6768;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2020;824930.0;2073512.0;5255926.0
6769;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2021;887570.0;2157135.0;5427534.0
6770;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2022;980920.0;2464179.0;6954828.0
6771;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2023;1056570.0;2585232.0;7507087.0
6772;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2020;120450.0;866498.0;1687514.0
6773;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2021;122290.0;871105.0;1687587.0
6774;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2022;124130.0;929085.0;1899000.0
6775;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2023;126730.0;955196.0;1962726.0
6776;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2020;704490.0;1207015.0;3568412.0
6777;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2021;765280.0;1286029.0;3739947.0
6778;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2022;856780.0;1535094.0;5055828.0
6779;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2023;929830.0;1630036.0;5544361.0
6780;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;120450.0;866498.0;1687514.0
6781;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;122290.0;871105.0;1687587.0
6782;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;124130.0;929085.0;1899000.0
6783;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;126730.0;955196.0;1962726.0
6784;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
6785;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
6786;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
6787;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
6788;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2020;;;
6789;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2021;;;
6790;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2022;;;
6791;Mannen;10000;Totaal burgerlijke staat;Europa (exclusief Nederland);Onbekend;2023;;;
6792;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2020;924290.0;3636369.0;8539044.0
6793;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2021;960050.0;3760292.0;8834456.0
6794;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2022;1014790.0;4207918.0;10751819.0
6795;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Totaal;2023;1061420.0;4402012.0;11422959.0
6796;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2020;325520.0;1538491.0;3779647.0
6797;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2021;339100.0;1599959.0;3922164.0
6798;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2022;355540.0;1795888.0;4644245.0
6799;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2023;370180.0;1870628.0;4858959.0
6800;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2020;598770.0;2097877.0;4759397.0
6801;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2021;620940.0;2160333.0;4912292.0
6802;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;659240.0;2412030.0;6107575.0
6803;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;691250.0;2531384.0;6564000.0
6804;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;325520.0;1538491.0;3779647.0
6805;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;339100.0;1599959.0;3922164.0
6806;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;355540.0;1795888.0;4644245.0
6807;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;370180.0;1870628.0;4858959.0
6808;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
6809;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
6810;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
6811;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
6812;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2020;;;
6813;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2021;;;
6814;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2022;;;
6815;Mannen;10000;Totaal burgerlijke staat;Buiten Europa;Onbekend;2023;;;
6816;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2020;15740.0;7052.0;8005.0
6817;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2021;15610.0;6787.0;7543.0
6818;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2022;15490.0;7354.0;8339.0
6819;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2023;15170.0;6937.0;7822.0
6820;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
6821;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
6822;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
6823;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
6824;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2020;15660.0;6517.0;7364.0
6825;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2021;15540.0;6364.0;7047.0
6826;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2022;15370.0;6603.0;7428.0
6827;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2023;15170.0;6937.0;7822.0
6828;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
6829;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
6830;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
6831;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
6832;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
6833;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
6834;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
6835;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
6836;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2020;90.0;535.0;641.0
6837;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2021;80.0;423.0;496.0
6838;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2022;120.0;751.0;912.0
6839;Mannen;10000;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
6840;Mannen;10000;Ongehuwd;Totaal;Totaal;2020;2341690.0;8020052.0;24440282.0
6841;Mannen;10000;Ongehuwd;Totaal;Totaal;2021;2422160.0;8386929.0;24947050.0
6842;Mannen;10000;Ongehuwd;Totaal;Totaal;2022;2538420.0;9536257.0;29957284.0
6843;Mannen;10000;Ongehuwd;Totaal;Totaal;2023;2623270.0;9835072.0;31104305.0
6844;Mannen;10000;Ongehuwd;Totaal;Geboren in Nederland;2020;1803660.0;7200826.0;21338740.0
6845;Mannen;10000;Ongehuwd;Totaal;Geboren in Nederland;2021;1847430.0;7507326.0;21671310.0
6846;Mannen;10000;Ongehuwd;Totaal;Geboren in Nederland;2022;1900760.0;8455530.0;25432663.0
6847;Mannen;10000;Ongehuwd;Totaal;Geboren in Nederland;2023;1934950.0;8680369.0;26149264.0
6848;Mannen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2020;537960.0;818727.0;3100937.0
6849;Mannen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2021;574670.0;879299.0;3275363.0
6850;Mannen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2022;637570.0;1080131.0;4523909.0
6851;Mannen;10000;Ongehuwd;Totaal;Geboren buiten Nederland;2023;688320.0;1154703.0;4955042.0
6852;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;253230.0;642161.0;2220317.0
6853;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;264180.0;681395.0;2334401.0
6854;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;281190.0;798263.0;2901049.0
6855;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;292680.0;828636.0;3035607.0
6856;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2020;1550430.0;6558665.0;19118423.0
6857;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2021;1583250.0;6825930.0;19336909.0
6858;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2022;1619580.0;7657267.0;22531614.0
6859;Mannen;10000;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2023;1642270.0;7851733.0;23113657.0
6860;Mannen;10000;Ongehuwd;Totaal;Onbekend;2020;80.0;499.0;605.0
6861;Mannen;10000;Ongehuwd;Totaal;Onbekend;2021;70.0;304.0;377.0
6862;Mannen;10000;Ongehuwd;Totaal;Onbekend;2022;90.0;596.0;712.0
6863;Mannen;10000;Ongehuwd;Totaal;Onbekend;2023;0.0;0.0;0.0
6864;Mannen;10000;Ongehuwd;Nederland;Totaal;2020;1550430.0;6558665.0;19118423.0
6865;Mannen;10000;Ongehuwd;Nederland;Totaal;2021;1583250.0;6825930.0;19336909.0
6866;Mannen;10000;Ongehuwd;Nederland;Totaal;2022;1619580.0;7657267.0;22531614.0
6867;Mannen;10000;Ongehuwd;Nederland;Totaal;2023;1642270.0;7851733.0;23113657.0
6868;Mannen;10000;Ongehuwd;Nederland;Geboren in Nederland;2020;1550430.0;6558665.0;19118423.0
6869;Mannen;10000;Ongehuwd;Nederland;Geboren in Nederland;2021;1583250.0;6825930.0;19336909.0
6870;Mannen;10000;Ongehuwd;Nederland;Geboren in Nederland;2022;1619580.0;7657267.0;22531614.0
6871;Mannen;10000;Ongehuwd;Nederland;Geboren in Nederland;2023;1642270.0;7851733.0;23113657.0
6872;Mannen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2020;;;
6873;Mannen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2021;;;
6874;Mannen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2022;;;
6875;Mannen;10000;Ongehuwd;Nederland;Geboren buiten Nederland;2023;;;
6876;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
6877;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
6878;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
6879;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
6880;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2020;1550430.0;6558665.0;19118423.0
6881;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2021;1583250.0;6825930.0;19336909.0
6882;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2022;1619580.0;7657267.0;22531614.0
6883;Mannen;10000;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2023;1642270.0;7851733.0;23113657.0
6884;Mannen;10000;Ongehuwd;Nederland;Onbekend;2020;;;
6885;Mannen;10000;Ongehuwd;Nederland;Onbekend;2021;;;
6886;Mannen;10000;Ongehuwd;Nederland;Onbekend;2022;;;
6887;Mannen;10000;Ongehuwd;Nederland;Onbekend;2023;;;
6888;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2020;366170.0;606613.0;2285399.0
6889;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2021;393190.0;652332.0;2387125.0
6890;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2022;433600.0;797919.0;3210274.0
6891;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Totaal;2023;470720.0;849491.0;3509590.0
6892;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;61440.0;211425.0;626133.0
6893;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;63830.0;221471.0;647231.0
6894;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;67270.0;251707.0;784432.0
6895;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;69620.0;259624.0;817754.0
6896;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;304730.0;395188.0;1659267.0
6897;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;329360.0;430861.0;1739894.0
6898;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;366340.0;546212.0;2425842.0
6899;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;401110.0;589867.0;2691837.0
6900;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;61440.0;211425.0;626133.0
6901;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;63830.0;221471.0;647231.0
6902;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;67270.0;251707.0;784432.0
6903;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;69620.0;259624.0;817754.0
6904;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
6905;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
6906;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
6907;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
6908;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Onbekend;2020;;;
6909;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Onbekend;2021;;;
6910;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Onbekend;2022;;;
6911;Mannen;10000;Ongehuwd;Europa (exclusief Nederland);Onbekend;2023;;;
6912;Mannen;10000;Ongehuwd;Buiten Europa;Totaal;2020;424560.0;853785.0;3035078.0
6913;Mannen;10000;Ongehuwd;Buiten Europa;Totaal;2021;445200.0;907850.0;3221853.0
6914;Mannen;10000;Ongehuwd;Buiten Europa;Totaal;2022;484710.0;1079926.0;4213809.0
6915;Mannen;10000;Ongehuwd;Buiten Europa;Totaal;2023;509690.0;1132853.0;4479667.0
6916;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in Nederland;2020;191790.0;430736.0;1594184.0
6917;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in Nederland;2021;200350.0;459924.0;1687170.0
6918;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in Nederland;2022;213920.0;546556.0;2116616.0
6919;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in Nederland;2023;223070.0;569012.0;2217853.0
6920;Mannen;10000;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2020;232780.0;423049.0;1440893.0
6921;Mannen;10000;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2021;244850.0;447926.0;1534683.0
6922;Mannen;10000;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2022;270790.0;533370.0;2097193.0
6923;Mannen;10000;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2023;286630.0;563841.0;2261814.0
6924;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;191790.0;430736.0;1594184.0
6925;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;200350.0;459924.0;1687170.0
6926;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;213920.0;546556.0;2116616.0
6927;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;223070.0;569012.0;2217853.0
6928;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
6929;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
6930;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
6931;Mannen;10000;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
6932;Mannen;10000;Ongehuwd;Buiten Europa;Onbekend;2020;;;
6933;Mannen;10000;Ongehuwd;Buiten Europa;Onbekend;2021;;;
6934;Mannen;10000;Ongehuwd;Buiten Europa;Onbekend;2022;;;
6935;Mannen;10000;Ongehuwd;Buiten Europa;Onbekend;2023;;;
6936;Mannen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2020;530.0;990.0;1382.0
6937;Mannen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2021;520.0;817.0;1163.0
6938;Mannen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2022;530.0;1145.0;1586.0
6939;Mannen;10000;Ongehuwd;Onbekend herkomstland;Totaal;2023;590.0;995.0;1391.0
6940;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
6941;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
6942;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
6943;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
6944;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2020;450.0;491.0;777.0
6945;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2021;460.0;512.0;786.0
6946;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2022;450.0;549.0;874.0
6947;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2023;590.0;995.0;1391.0
6948;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
6949;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
6950;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
6951;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
6952;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
6953;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
6954;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
6955;Mannen;10000;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
6956;Mannen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2020;80.0;499.0;605.0
6957;Mannen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2021;70.0;304.0;377.0
6958;Mannen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2022;90.0;596.0;712.0
6959;Mannen;10000;Ongehuwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
6960;Mannen;10000;Gehuwd;Totaal;Totaal;2020;2267670.0;24411924.0;41579607.0
6961;Mannen;10000;Gehuwd;Totaal;Totaal;2021;2268300.0;24337382.0;40772231.0
6962;Mannen;10000;Gehuwd;Totaal;Totaal;2022;2236350.0;25415138.0;43976105.0
6963;Mannen;10000;Gehuwd;Totaal;Totaal;2023;2264690.0;26084121.0;45239806.0
6964;Mannen;10000;Gehuwd;Totaal;Geboren in Nederland;2020;1874730.0;22481282.0;37422227.0
6965;Mannen;10000;Gehuwd;Totaal;Geboren in Nederland;2021;1862480.0;22341515.0;36539874.0
6966;Mannen;10000;Gehuwd;Totaal;Geboren in Nederland;2022;1815310.0;23173805.0;38862917.0
6967;Mannen;10000;Gehuwd;Totaal;Geboren in Nederland;2023;1821660.0;23734269.0;39749211.0
6968;Mannen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2020;392940.0;1930614.0;4157352.0
6969;Mannen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2021;405810.0;1995840.0;4232329.0
6970;Mannen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2022;421030.0;2241303.0;5113153.0
6971;Mannen;10000;Gehuwd;Totaal;Geboren buiten Nederland;2023;443030.0;2349851.0;5490595.0
6972;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;155210.0;1453815.0;2756473.0
6973;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;159040.0;1475595.0;2781479.0
6974;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;160770.0;1598806.0;3114219.0
6975;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;165850.0;1655492.0;3238243.0
6976;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;1719520.0;21027468.0;34665754.0
6977;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;1703440.0;20865920.0;33758395.0
6978;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;1654550.0;21574999.0;35748697.0
6979;Mannen;10000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;1655810.0;22078777.0;36510969.0
6980;Mannen;10000;Gehuwd;Totaal;Onbekend;2020;0.0;;
6981;Mannen;10000;Gehuwd;Totaal;Onbekend;2021;0.0;;
6982;Mannen;10000;Gehuwd;Totaal;Onbekend;2022;0.0;;
6983;Mannen;10000;Gehuwd;Totaal;Onbekend;2023;0.0;0.0;0.0
6984;Mannen;10000;Gehuwd;Nederland;Totaal;2020;1719520.0;21027468.0;34665754.0
6985;Mannen;10000;Gehuwd;Nederland;Totaal;2021;1703440.0;20865920.0;33758395.0
6986;Mannen;10000;Gehuwd;Nederland;Totaal;2022;1654550.0;21574999.0;35748697.0
6987;Mannen;10000;Gehuwd;Nederland;Totaal;2023;1655810.0;22078777.0;36510969.0
6988;Mannen;10000;Gehuwd;Nederland;Geboren in Nederland;2020;1719520.0;21027468.0;34665754.0
6989;Mannen;10000;Gehuwd;Nederland;Geboren in Nederland;2021;1703440.0;20865920.0;33758395.0
6990;Mannen;10000;Gehuwd;Nederland;Geboren in Nederland;2022;1654550.0;21574999.0;35748697.0
6991;Mannen;10000;Gehuwd;Nederland;Geboren in Nederland;2023;1655810.0;22078777.0;36510969.0
6992;Mannen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2020;;;
6993;Mannen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2021;;;
6994;Mannen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2022;;;
6995;Mannen;10000;Gehuwd;Nederland;Geboren buiten Nederland;2023;;;
6996;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
6997;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
6998;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
6999;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
7000;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2020;1719520.0;21027468.0;34665754.0
7001;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2021;1703440.0;20865920.0;33758395.0
7002;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2022;1654550.0;21574999.0;35748697.0
7003;Mannen;10000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2023;1655810.0;22078777.0;36510969.0
7004;Mannen;10000;Gehuwd;Nederland;Onbekend;2020;;;
7005;Mannen;10000;Gehuwd;Nederland;Onbekend;2021;;;
7006;Mannen;10000;Gehuwd;Nederland;Onbekend;2022;;;
7007;Mannen;10000;Gehuwd;Nederland;Onbekend;2023;;;
7008;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2020;153760.0;1099524.0;2207539.0
7009;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2021;158100.0;1125455.0;2210167.0
7010;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2022;162410.0;1246552.0;2583041.0
7011;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Totaal;2023;171600.0;1293559.0;2722044.0
7012;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;46540.0;539943.0;889498.0
