ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
8920;Soort vakantie: actief;Waarde;Overijssel (PV);2022;243.0;1.7;256.0;1.1;1.9;7.6;7.2;1.6;6.6;6.2;84.0;344.0;326.0;45.0
8921;Soort vakantie: actief;Waarde;Overijssel (PV);2023;196.0;1.3;208.0;1.1;1.4;7.2;6.8;1.2;6.2;5.8;67.0;343.0;323.0;47.0
8922;Soort vakantie: actief;Waarde;Flevoland (PV);2021;;;;;;;;;;;;;;
8923;Soort vakantie: actief;Waarde;Flevoland (PV);2022;;;;;;;;;;;;;;
8924;Soort vakantie: actief;Waarde;Flevoland (PV);2023;;;;;;;;;;;;;;
8925;Soort vakantie: actief;Waarde;Gelderland (PV);2021;544.0;3.7;623.0;1.1;3.7;6.8;5.9;3.1;5.7;4.9;169.0;310.0;271.0;46.0
8926;Soort vakantie: actief;Waarde;Gelderland (PV);2022;423.0;2.9;495.0;1.2;3.0;7.1;6.0;2.5;5.9;5.0;135.0;318.0;272.0;45.0
8927;Soort vakantie: actief;Waarde;Gelderland (PV);2023;405.0;2.7;465.0;1.1;2.8;7.0;6.1;2.4;5.9;5.1;144.0;354.0;308.0;50.0
8928;Soort vakantie: actief;Waarde;Utrecht (PV);2021;82.0;0.6;84.0;1.0;0.6;6.8;6.6;0.5;5.8;5.6;32.0;393.0;384.0;58.0
8929;Soort vakantie: actief;Waarde;Utrecht (PV);2022;88.0;0.6;94.0;1.1;0.5;5.9;5.5;0.4;4.8;4.5;24.0;274.0;255.0;47.0
8930;Soort vakantie: actief;Waarde;Utrecht (PV);2023;84.0;0.6;91.0;1.1;0.5;6.2;5.7;0.4;5.1;4.7;24.0;284.0;263.0;46.0
8931;Soort vakantie: actief;Waarde;Noord-Holland (PV);2021;323.0;2.2;357.0;1.1;2.2;6.9;6.2;1.9;5.8;5.2;122.0;379.0;343.0;55.0
8932;Soort vakantie: actief;Waarde;Noord-Holland (PV);2022;278.0;1.9;304.0;1.1;1.8;6.6;6.0;1.5;5.5;5.0;101.0;363.0;332.0;55.0
8933;Soort vakantie: actief;Waarde;Noord-Holland (PV);2023;188.0;1.3;205.0;1.1;1.7;8.8;8.1;1.5;7.7;7.1;76.0;404.0;370.0;46.0
8934;Soort vakantie: actief;Waarde;Zuid-Holland (PV);2021;163.0;1.1;168.0;1.0;1.0;6.0;5.8;0.8;4.9;4.8;50.0;309.0;300.0;52.0
8935;Soort vakantie: actief;Waarde;Zuid-Holland (PV);2022;102.0;0.7;107.0;1.1;0.5;5.3;5.1;0.4;4.3;4.1;25.0;247.0;235.0;46.0
8936;Soort vakantie: actief;Waarde;Zuid-Holland (PV);2023;82.0;0.6;83.0;1.0;0.4;4.9;4.9;0.3;3.9;3.9;22.0;262.0;259.0;53.0
8937;Soort vakantie: actief;Waarde;Zeeland (PV);2021;213.0;1.5;229.0;1.1;1.6;7.6;7.1;1.4;6.6;6.1;87.0;410.0;382.0;54.0
8938;Soort vakantie: actief;Waarde;Zeeland (PV);2022;143.0;1.0;155.0;1.1;1.0;6.9;6.3;0.8;5.8;5.3;52.0;362.0;334.0;53.0
8939;Soort vakantie: actief;Waarde;Zeeland (PV);2023;128.0;0.9;134.0;1.0;1.0;7.7;7.3;0.9;6.7;6.3;54.0;420.0;400.0;54.0
8940;Soort vakantie: actief;Waarde;Noord-Brabant (PV);2021;208.0;1.4;241.0;1.2;1.6;7.7;6.6;1.4;6.5;5.6;52.0;251.0;217.0;33.0
8941;Soort vakantie: actief;Waarde;Noord-Brabant (PV);2022;168.0;1.1;185.0;1.1;1.1;6.4;5.8;0.9;5.2;4.8;46.0;273.0;248.0;43.0
8942;Soort vakantie: actief;Waarde;Noord-Brabant (PV);2023;145.0;1.0;154.0;1.1;1.0;6.9;6.5;0.8;5.8;5.5;45.0;314.0;294.0;46.0
8943;Soort vakantie: actief;Waarde;Limburg (PV);2021;463.0;3.2;536.0;1.2;3.2;6.9;5.9;2.6;5.7;4.9;163.0;352.0;304.0;51.0
8944;Soort vakantie: actief;Waarde;Limburg (PV);2022;307.0;2.1;331.0;1.1;2.0;6.4;5.9;1.6;5.3;4.9;103.0;336.0;312.0;53.0
8945;Soort vakantie: actief;Waarde;Limburg (PV);2023;283.0;1.9;304.0;1.1;2.2;7.7;7.1;1.9;6.6;6.1;121.0;429.0;399.0;56.0
8946;Soort vakantie: actief;Waarde;Provincie onbekend (PV);2021;112.0;0.8;125.0;1.1;0.9;7.7;6.9;0.7;6.6;5.9;47.0;420.0;376.0;55.0
8947;Soort vakantie: actief;Waarde;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
8948;Soort vakantie: actief;Waarde;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
8949;Soort vakantie: actief;Waarde;Kust (TG);2021;616.0;4.2;697.0;1.1;4.6;7.4;6.6;3.9;6.3;5.6;268.0;435.0;385.0;59.0
8950;Soort vakantie: actief;Waarde;Kust (TG);2022;505.0;3.4;593.0;1.2;3.8;7.6;6.5;3.2;6.4;5.5;214.0;423.0;360.0;56.0
8951;Soort vakantie: actief;Waarde;Kust (TG);2023;437.0;2.9;493.0;1.1;3.3;7.5;6.6;2.8;6.4;5.6;193.0;442.0;392.0;59.0
8952;Soort vakantie: actief;Waarde;Watersportgebieden (TG);2021;264.0;1.8;290.0;1.1;1.8;7.0;6.3;1.5;5.9;5.3;83.0;316.0;288.0;45.0
8953;Soort vakantie: actief;Waarde;Watersportgebieden (TG);2022;228.0;1.6;247.0;1.1;1.4;6.0;5.6;1.1;5.0;4.6;68.0;297.0;274.0;49.0
8954;Soort vakantie: actief;Waarde;Watersportgebieden (TG);2023;179.0;1.2;186.0;1.0;1.4;7.7;7.4;1.2;6.6;6.4;68.0;380.0;366.0;49.0
8955;Soort vakantie: actief;Waarde;Bos en Heide Midden-Nederland (TG);2021;562.0;3.9;639.0;1.1;3.8;6.8;6.0;3.2;5.6;5.0;173.0;308.0;271.0;45.0
8956;Soort vakantie: actief;Waarde;Bos en Heide Midden-Nederland (TG);2022;414.0;2.8;493.0;1.2;3.0;7.1;6.0;2.5;5.9;5.0;133.0;322.0;270.0;45.0
8957;Soort vakantie: actief;Waarde;Bos en Heide Midden-Nederland (TG);2023;399.0;2.7;467.0;1.2;2.8;6.9;5.9;2.3;5.8;4.9;142.0;355.0;303.0;51.0
8958;Soort vakantie: actief;Waarde;Bos en Heide Noordoost-Nederland (TG);2021;487.0;3.4;575.0;1.2;3.9;8.0;6.7;3.3;6.8;5.7;167.0;342.0;290.0;43.0
8959;Soort vakantie: actief;Waarde;Bos en Heide Noordoost-Nederland (TG);2022;430.0;2.9;477.0;1.1;3.4;8.0;7.2;3.0;6.9;6.2;147.0;341.0;307.0;43.0
8960;Soort vakantie: actief;Waarde;Bos en Heide Noordoost-Nederland (TG);2023;322.0;2.2;365.0;1.1;2.5;7.8;6.9;2.2;6.7;5.9;122.0;378.0;334.0;48.0
8961;Soort vakantie: actief;Waarde;Bos en Heide Zuid-Nederland (TG);2021;658.0;4.5;805.0;1.2;5.0;7.5;6.2;4.1;6.3;5.2;223.0;338.0;277.0;45.0
8962;Soort vakantie: actief;Waarde;Bos en Heide Zuid-Nederland (TG);2022;480.0;3.3;534.0;1.1;3.1;6.5;5.9;2.6;5.4;4.9;153.0;317.0;286.0;49.0
8963;Soort vakantie: actief;Waarde;Bos en Heide Zuid-Nederland (TG);2023;440.0;3.0;490.0;1.1;3.5;7.8;7.0;3.0;6.7;6.0;177.0;401.0;361.0;51.0
8964;Soort vakantie: actief;Waarde;Overig Nederland (TG);2021;213.0;1.5;238.0;1.1;1.5;7.0;6.2;1.2;5.9;5.2;81.0;381.0;342.0;55.0
8965;Soort vakantie: actief;Waarde;Overig Nederland (TG);2022;142.0;1.0;156.0;1.1;0.8;5.5;5.0;0.6;4.4;4.0;38.0;268.0;244.0;49.0
8966;Soort vakantie: actief;Waarde;Overig Nederland (TG);2023;138.0;0.9;150.0;1.1;0.8;5.8;5.4;0.7;4.7;4.4;42.0;302.0;279.0;52.0
8967;Soort vakantie: actief;Waarde;Toeristengebied (groep) onbekend (TG);2021;112.0;0.8;125.0;1.1;0.9;7.7;6.9;0.7;6.6;5.9;47.0;420.0;376.0;55.0
8968;Soort vakantie: actief;Waarde;Toeristengebied (groep) onbekend (TG);2022;66.0;0.5;83.0;1.3;0.6;9.0;7.1;0.5;7.7;6.1;32.0;482.0;382.0;54.0
8969;Soort vakantie: actief;Waarde;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
8970;Soort vakantie: actief;Ondergrens 95%-interval;Nederland               ;2021;2042.0;14.1;3173.0;1.5;20.0;9.5;;16.8;7.9;;977.0;463.0;;
8971;Soort vakantie: actief;Ondergrens 95%-interval;Nederland               ;2022;1669.0;11.4;2434.0;1.4;15.1;8.7;;12.6;7.3;;733.0;424.0;;
8972;Soort vakantie: actief;Ondergrens 95%-interval;Nederland               ;2023;1444.0;9.7;2037.0;1.4;13.4;8.8;;11.3;7.4;;694.0;459.0;;
8973;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Nederland (LD);2021;522.0;3.6;596.0;1.1;3.9;7.1;;3.3;5.9;;195.0;349.0;;
8974;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Nederland (LD);2022;473.0;3.3;548.0;1.1;3.6;7.1;;3.0;5.9;;171.0;335.0;;
8975;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Nederland (LD);2023;407.0;2.8;452.0;1.1;2.8;6.3;;2.4;5.2;;162.0;371.0;;
8976;Soort vakantie: actief;Ondergrens 95%-interval;Oost-Nederland (LD);2021;728.0;5.0;875.0;1.2;5.3;6.9;;4.4;5.7;;241.0;316.0;;
8977;Soort vakantie: actief;Ondergrens 95%-interval;Oost-Nederland (LD);2022;595.0;4.1;709.0;1.2;4.5;7.1;;3.7;6.0;;204.0;325.0;;
8978;Soort vakantie: actief;Ondergrens 95%-interval;Oost-Nederland (LD);2023;498.0;3.4;603.0;1.2;3.7;7.0;;3.1;5.8;;179.0;330.0;;
8979;Soort vakantie: actief;Ondergrens 95%-interval;West-Nederland (LD);2021;652.0;4.5;754.0;1.1;4.7;6.8;;3.9;5.7;;252.0;366.0;;
8980;Soort vakantie: actief;Ondergrens 95%-interval;West-Nederland (LD);2022;518.0;3.6;597.0;1.1;3.4;6.2;;2.8;5.1;;180.0;325.0;;
8981;Soort vakantie: actief;Ondergrens 95%-interval;West-Nederland (LD);2023;391.0;2.7;444.0;1.1;2.9;6.9;;2.5;5.8;;147.0;343.0;;
8982;Soort vakantie: actief;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;577.0;4.0;695.0;1.2;4.2;6.8;;3.5;5.6;;190.0;310.0;;
8983;Soort vakantie: actief;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;411.0;2.8;462.0;1.1;2.7;6.1;;2.2;5.0;;132.0;300.0;;
8984;Soort vakantie: actief;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;355.0;2.4;396.0;1.1;2.6;6.8;;2.2;5.7;;139.0;356.0;;
8985;Soort vakantie: actief;Ondergrens 95%-interval;Landsdeel onbekend (LD);2021;87.0;0.6;97.0;1.0;0.7;6.5;;0.5;5.4;;35.0;356.0;;
8986;Soort vakantie: actief;Ondergrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
8987;Soort vakantie: actief;Ondergrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
8988;Soort vakantie: actief;Ondergrens 95%-interval;Groningen (PV);2021;57.0;0.4;59.0;1.0;0.3;4.9;;0.3;3.9;;13.0;193.0;;
8989;Soort vakantie: actief;Ondergrens 95%-interval;Groningen (PV);2022;27.0;0.2;30.0;1.0;0.1;4.7;;0.1;3.6;;7.0;193.0;;
8990;Soort vakantie: actief;Ondergrens 95%-interval;Groningen (PV);2023;;;;;;;;;;;;;;
8991;Soort vakantie: actief;Ondergrens 95%-interval;Fryslân (PV);2021;268.0;1.9;284.0;1.0;1.9;6.5;;1.6;5.5;;106.0;362.0;;
8992;Soort vakantie: actief;Ondergrens 95%-interval;Fryslân (PV);2022;267.0;1.8;300.0;1.1;1.9;6.6;;1.6;5.4;;100.0;338.0;;
8993;Soort vakantie: actief;Ondergrens 95%-interval;Fryslân (PV);2023;245.0;1.7;265.0;1.0;1.7;6.0;;1.4;4.9;;100.0;379.0;;
8994;Soort vakantie: actief;Ondergrens 95%-interval;Drenthe (PV);2021;197.0;1.4;212.0;1.0;1.4;6.3;;1.1;5.2;;61.0;281.0;;
8995;Soort vakantie: actief;Ondergrens 95%-interval;Drenthe (PV);2022;168.0;1.2;181.0;1.0;1.2;6.7;;1.1;5.7;;52.0;280.0;;
8996;Soort vakantie: actief;Ondergrens 95%-interval;Drenthe (PV);2023;101.0;0.7;109.0;1.0;0.7;6.3;;0.6;5.3;;38.0;316.0;;
8997;Soort vakantie: actief;Ondergrens 95%-interval;Overijssel (PV);2021;251.0;1.7;279.0;1.1;1.8;6.4;;1.5;5.3;;80.0;292.0;;
8998;Soort vakantie: actief;Ondergrens 95%-interval;Overijssel (PV);2022;210.0;1.5;222.0;1.0;1.5;6.6;;1.3;5.5;;70.0;305.0;;
8999;Soort vakantie: actief;Ondergrens 95%-interval;Overijssel (PV);2023;160.0;1.1;171.0;1.0;1.1;6.1;;0.9;5.0;;53.0;295.0;;
9000;Soort vakantie: actief;Ondergrens 95%-interval;Flevoland (PV);2021;;;;;;;;;;;;;;
9001;Soort vakantie: actief;Ondergrens 95%-interval;Flevoland (PV);2022;;;;;;;;;;;;;;
9002;Soort vakantie: actief;Ondergrens 95%-interval;Flevoland (PV);2023;;;;;;;;;;;;;;
9003;Soort vakantie: actief;Ondergrens 95%-interval;Gelderland (PV);2021;488.0;3.4;556.0;1.1;3.2;6.2;;2.6;5.0;;148.0;285.0;;
9004;Soort vakantie: actief;Ondergrens 95%-interval;Gelderland (PV);2022;381.0;2.6;443.0;1.1;2.6;6.4;;2.1;5.2;;119.0;292.0;;
9005;Soort vakantie: actief;Ondergrens 95%-interval;Gelderland (PV);2023;345.0;2.3;393.0;1.1;2.4;6.3;;2.0;5.2;;111.0;291.0;;
9006;Soort vakantie: actief;Ondergrens 95%-interval;Utrecht (PV);2021;59.0;0.4;61.0;1.0;0.3;4.9;;0.3;3.9;;13.0;186.0;;
9007;Soort vakantie: actief;Ondergrens 95%-interval;Utrecht (PV);2022;67.0;0.5;72.0;1.0;0.4;4.8;;0.3;3.7;;17.0;224.0;;
9008;Soort vakantie: actief;Ondergrens 95%-interval;Utrecht (PV);2023;58.0;0.4;61.0;1.0;0.3;4.8;;0.2;3.7;;15.0;214.0;;
9009;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Holland (PV);2021;277.0;1.9;303.0;1.0;1.8;5.9;;1.4;4.8;;100.0;335.0;;
9010;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Holland (PV);2022;240.0;1.7;261.0;1.0;1.5;5.7;;1.2;4.6;;83.0;317.0;;
9011;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Holland (PV);2023;151.0;1.0;165.0;1.0;1.1;6.8;;1.0;5.7;;55.0;322.0;;
9012;Soort vakantie: actief;Ondergrens 95%-interval;Zuid-Holland (PV);2021;131.0;0.9;135.0;1.0;0.8;5.1;;0.6;4.1;;38.0;261.0;;
9013;Soort vakantie: actief;Ondergrens 95%-interval;Zuid-Holland (PV);2022;78.0;0.6;81.0;1.0;0.4;4.5;;0.3;3.4;;18.0;205.0;;
9014;Soort vakantie: actief;Ondergrens 95%-interval;Zuid-Holland (PV);2023;56.0;0.4;57.0;1.0;0.3;4.0;;0.2;3.0;;14.0;184.0;;
9015;Soort vakantie: actief;Ondergrens 95%-interval;Zeeland (PV);2021;176.0;1.2;189.0;1.0;1.3;6.7;;1.1;5.6;;67.0;344.0;;
9016;Soort vakantie: actief;Ondergrens 95%-interval;Zeeland (PV);2022;119.0;0.8;128.0;1.0;0.8;6.1;;0.7;5.0;;42.0;316.0;;
9017;Soort vakantie: actief;Ondergrens 95%-interval;Zeeland (PV);2023;96.0;0.7;101.0;1.0;0.7;6.4;;0.6;5.4;;40.0;346.0;;
9018;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Brabant (PV);2021;173.0;1.2;195.0;1.1;1.2;6.2;;1.0;5.1;;42.0;220.0;;
9019;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Brabant (PV);2022;139.0;1.0;150.0;1.0;0.9;5.5;;0.7;4.4;;37.0;241.0;;
9020;Soort vakantie: actief;Ondergrens 95%-interval;Noord-Brabant (PV);2023;112.0;0.8;119.0;1.0;0.7;5.7;;0.6;4.6;;34.0;259.0;;
9021;Soort vakantie: actief;Ondergrens 95%-interval;Limburg (PV);2021;409.0;2.8;471.0;1.1;2.7;6.2;;2.3;5.1;;140.0;319.0;;
9022;Soort vakantie: actief;Ondergrens 95%-interval;Limburg (PV);2022;270.0;1.9;291.0;1.1;1.7;5.7;;1.4;4.7;;88.0;302.0;;
9023;Soort vakantie: actief;Ondergrens 95%-interval;Limburg (PV);2023;234.0;1.6;253.0;1.0;1.7;6.5;;1.5;5.5;;96.0;369.0;;
9024;Soort vakantie: actief;Ondergrens 95%-interval;Provincie onbekend (PV);2021;87.0;0.6;97.0;1.0;0.7;6.5;;0.5;5.4;;35.0;356.0;;
9025;Soort vakantie: actief;Ondergrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
9026;Soort vakantie: actief;Ondergrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
9027;Soort vakantie: actief;Ondergrens 95%-interval;Kust (TG);2021;555.0;3.8;624.0;1.1;4.0;6.8;;3.3;5.7;;233.0;397.0;;
9028;Soort vakantie: actief;Ondergrens 95%-interval;Kust (TG);2022;455.0;3.1;530.0;1.1;3.3;6.9;;2.8;5.7;;187.0;386.0;;
9029;Soort vakantie: actief;Ondergrens 95%-interval;Kust (TG);2023;376.0;2.6;418.0;1.1;2.7;6.6;;2.3;5.5;;161.0;391.0;;
9030;Soort vakantie: actief;Ondergrens 95%-interval;Watersportgebieden (TG);2021;222.0;1.6;244.0;1.1;1.5;6.1;;1.3;5.0;;68.0;274.0;;
9031;Soort vakantie: actief;Ondergrens 95%-interval;Watersportgebieden (TG);2022;188.0;1.3;205.0;1.0;1.1;5.3;;0.9;4.2;;47.0;218.0;;
9032;Soort vakantie: actief;Ondergrens 95%-interval;Watersportgebieden (TG);2023;130.0;0.9;136.0;1.0;0.9;5.6;;0.7;4.5;;35.0;267.0;;
9033;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;505.0;3.5;572.0;1.1;3.3;6.1;;2.7;5.0;;152.0;284.0;;
9034;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;372.0;2.6;440.0;1.1;2.5;6.4;;2.1;5.3;;117.0;295.0;;
9035;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;339.0;2.3;393.0;1.1;2.3;6.2;;1.9;5.1;;109.0;291.0;;
9036;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;434.0;3.0;509.0;1.1;3.4;7.2;;2.8;6.1;;146.0;314.0;;
9037;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;384.0;2.6;425.0;1.1;3.0;7.2;;2.5;6.1;;129.0;313.0;;
9038;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;277.0;1.9;312.0;1.1;2.1;6.9;;1.8;5.7;;102.0;334.0;;
9039;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;595.0;4.1;721.0;1.2;4.4;6.9;;3.6;5.7;;197.0;313.0;;
9040;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;434.0;3.0;482.0;1.1;2.8;6.0;;2.3;4.9;;135.0;293.0;;
9041;Soort vakantie: actief;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;379.0;2.6;424.0;1.1;2.9;7.0;;2.5;5.9;;148.0;356.0;;
9042;Soort vakantie: actief;Ondergrens 95%-interval;Overig Nederland (TG);2021;175.0;1.2;191.0;1.0;1.1;5.8;;0.9;4.7;;56.0;287.0;;
9043;Soort vakantie: actief;Ondergrens 95%-interval;Overig Nederland (TG);2022;113.0;0.8;123.0;1.0;0.6;4.8;;0.5;3.7;;29.0;232.0;;
9044;Soort vakantie: actief;Ondergrens 95%-interval;Overig Nederland (TG);2023;103.0;0.7;111.0;1.0;0.6;4.5;;0.4;3.4;;29.0;236.0;;
9045;Soort vakantie: actief;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;87.0;0.6;97.0;1.0;0.7;6.5;;0.5;5.4;;35.0;356.0;;
9046;Soort vakantie: actief;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;49.0;0.3;49.0;1.0;0.4;7.4;;0.3;6.3;;22.0;410.0;;
9047;Soort vakantie: actief;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
9048;Soort vakantie: actief;Bovengrens 95%-interval;Nederland               ;2021;2264.0;15.6;3563.0;1.6;22.8;10.4;;19.2;8.8;;1109.0;506.0;;
9049;Soort vakantie: actief;Bovengrens 95%-interval;Nederland               ;2022;1851.0;12.7;2732.0;1.5;17.1;9.6;;14.4;8.1;;833.0;466.0;;
9050;Soort vakantie: actief;Bovengrens 95%-interval;Nederland               ;2023;1676.0;11.3;2387.0;1.5;16.0;10.0;;13.6;8.6;;843.0;527.0;;
9051;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Nederland (LD);2021;642.0;4.4;744.0;1.2;5.0;8.3;;4.3;7.2;;246.0;408.0;;
9052;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Nederland (LD);2022;585.0;4.0;682.0;1.2;4.6;8.3;;3.9;7.1;;227.0;417.0;;
9053;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Nederland (LD);2023;550.0;3.7;617.0;1.2;4.1;8.1;;3.5;6.9;;246.0;481.0;;
9054;Soort vakantie: actief;Bovengrens 95%-interval;Oost-Nederland (LD);2021;862.0;6.0;1046.0;1.2;6.5;8.0;;5.5;6.8;;296.0;360.0;;
9055;Soort vakantie: actief;Bovengrens 95%-interval;Oost-Nederland (LD);2022;700.0;4.8;843.0;1.2;5.6;8.4;;4.7;7.2;;250.0;376.0;;
9056;Soort vakantie: actief;Bovengrens 95%-interval;Oost-Nederland (LD);2023;636.0;4.3;776.0;1.3;5.0;8.4;;4.2;7.1;;251.0;428.0;;
9057;Soort vakantie: actief;Bovengrens 95%-interval;West-Nederland (LD);2021;787.0;5.4;919.0;1.2;6.0;8.1;;5.1;6.9;;331.0;446.0;;
9058;Soort vakantie: actief;Bovengrens 95%-interval;West-Nederland (LD);2022;625.0;4.3;725.0;1.2;4.3;7.3;;3.6;6.2;;225.0;383.0;;
9059;Soort vakantie: actief;Bovengrens 95%-interval;West-Nederland (LD);2023;510.0;3.5;583.0;1.2;4.2;8.9;;3.6;7.8;;203.0;434.0;;
9060;Soort vakantie: actief;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;703.0;4.9;859.0;1.3;5.4;8.1;;4.5;6.9;;241.0;362.0;;
9061;Soort vakantie: actief;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;503.0;3.5;571.0;1.2;3.4;7.2;;2.8;6.0;;166.0;352.0;;
9062;Soort vakantie: actief;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;471.0;3.2;521.0;1.1;3.7;8.5;;3.2;7.4;;195.0;450.0;;
9063;Soort vakantie: actief;Bovengrens 95%-interval;Landsdeel onbekend (LD);2021;136.0;1.0;153.0;1.2;1.1;8.8;;0.9;7.7;;59.0;484.0;;
9064;Soort vakantie: actief;Bovengrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
9065;Soort vakantie: actief;Bovengrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
9066;Soort vakantie: actief;Bovengrens 95%-interval;Groningen (PV);2021;107.0;0.8;110.0;1.1;0.7;7.5;;0.6;6.4;;26.0;289.0;;
9067;Soort vakantie: actief;Bovengrens 95%-interval;Groningen (PV);2022;54.0;0.4;61.0;1.2;0.3;6.4;;0.2;5.3;;14.0;302.0;;
9068;Soort vakantie: actief;Bovengrens 95%-interval;Groningen (PV);2023;;;;;;;;;;;;;;
9069;Soort vakantie: actief;Bovengrens 95%-interval;Fryslân (PV);2021;357.0;2.5;380.0;1.1;2.6;8.0;;2.3;6.9;;149.0;455.0;;
9070;Soort vakantie: actief;Bovengrens 95%-interval;Fryslân (PV);2022;355.0;2.4;405.0;1.2;2.7;8.2;;2.3;7.0;;151.0;468.0;;
9071;Soort vakantie: actief;Bovengrens 95%-interval;Fryslân (PV);2023;369.0;2.5;409.0;1.2;2.7;8.3;;2.3;7.2;;179.0;530.0;;
9072;Soort vakantie: actief;Bovengrens 95%-interval;Drenthe (PV);2021;270.0;1.9;294.0;1.1;2.0;8.3;;1.7;7.2;;86.0;346.0;;
9073;Soort vakantie: actief;Bovengrens 95%-interval;Drenthe (PV);2022;235.0;1.6;252.0;1.1;1.9;8.6;;1.6;7.6;;75.0;351.0;;
9074;Soort vakantie: actief;Bovengrens 95%-interval;Drenthe (PV);2023;160.0;1.1;175.0;1.2;1.3;9.1;;1.1;8.0;;64.0;462.0;;
9075;Soort vakantie: actief;Bovengrens 95%-interval;Overijssel (PV);2021;334.0;2.3;372.0;1.2;2.5;8.0;;2.1;6.9;;111.0;362.0;;
9076;Soort vakantie: actief;Bovengrens 95%-interval;Overijssel (PV);2022;275.0;1.9;290.0;1.1;2.2;8.6;;1.9;7.6;;97.0;383.0;;
9077;Soort vakantie: actief;Bovengrens 95%-interval;Overijssel (PV);2023;231.0;1.6;244.0;1.1;1.7;8.4;;1.5;7.4;;81.0;391.0;;
9078;Soort vakantie: actief;Bovengrens 95%-interval;Flevoland (PV);2021;;;;;;;;;;;;;;
9079;Soort vakantie: actief;Bovengrens 95%-interval;Flevoland (PV);2022;;;;;;;;;;;;;;
9080;Soort vakantie: actief;Bovengrens 95%-interval;Flevoland (PV);2023;;;;;;;;;;;;;;
9081;Soort vakantie: actief;Bovengrens 95%-interval;Gelderland (PV);2021;599.0;4.1;689.0;1.2;4.2;7.4;;3.5;6.3;;190.0;336.0;;
9082;Soort vakantie: actief;Bovengrens 95%-interval;Gelderland (PV);2022;466.0;3.2;546.0;1.2;3.4;7.7;;2.9;6.6;;150.0;343.0;;
9083;Soort vakantie: actief;Bovengrens 95%-interval;Gelderland (PV);2023;466.0;3.2;538.0;1.2;3.3;7.7;;2.8;6.6;;176.0;417.0;;
9084;Soort vakantie: actief;Bovengrens 95%-interval;Utrecht (PV);2021;104.0;0.7;107.0;1.1;0.8;8.7;;0.7;7.6;;52.0;601.0;;
9085;Soort vakantie: actief;Bovengrens 95%-interval;Utrecht (PV);2022;108.0;0.8;116.0;1.1;0.6;7.0;;0.5;5.9;;31.0;325.0;;
