ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
8090;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 februari;11.0;6.0
8091;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 maart;16.0;8.0
8092;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 april;12.0;5.0
8093;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 mei;14.0;9.0
8094;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 juni;15.0;6.0
8095;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 juli;12.0;5.0
8096;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 augustus;15.0;6.0
8097;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 september;11.0;6.0
8098;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 oktober;13.0;8.0
8099;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 november;12.0;5.0
8100;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022 december;15.0;5.0
8101;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2022;158.0;77.0
8102;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 januari;11.0;6.0
8103;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 februari;13.0;6.0
8104;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 maart;11.0;8.0
8105;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 april;11.0;6.0
8106;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 mei;12.0;7.0
8107;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 juni;12.0;6.0
8108;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 juli;12.0;7.0
8109;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 augustus;11.0;6.0
8110;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 september;10.0;6.0
8111;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 oktober;11.0;7.0
8112;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 november;8.0;7.0
8113;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023 december;10.0;6.0
8114;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2023;133.0;78.0
8115;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 januari;8.0;6.0
8116;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 februari;9.0;6.0
8117;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 maart;10.0;7.0
8118;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 april;10.0;7.0
8119;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 mei;12.0;6.0
8120;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 juni;10.0;7.0
8121;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 juli;9.0;8.0
8122;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 augustus;12.0;7.0
8123;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 september;11.0;8.0
8124;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 oktober;11.0;8.0
8125;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 november;10.0;7.0
8126;Totaal landen;66471 Gehard ('hardglas') veiligheids...;2024 januari-november;111.0;76.0
8127;Totaal landen;66472 Gelaagd veiligheidsglas;2015 januari;8.0;3.0
8128;Totaal landen;66472 Gelaagd veiligheidsglas;2015 februari;8.0;3.0
8129;Totaal landen;66472 Gelaagd veiligheidsglas;2015 maart;9.0;6.0
8130;Totaal landen;66472 Gelaagd veiligheidsglas;2015 april;8.0;4.0
8131;Totaal landen;66472 Gelaagd veiligheidsglas;2015 mei;8.0;4.0
8132;Totaal landen;66472 Gelaagd veiligheidsglas;2015 juni;11.0;5.0
8133;Totaal landen;66472 Gelaagd veiligheidsglas;2015 juli;9.0;5.0
8134;Totaal landen;66472 Gelaagd veiligheidsglas;2015 augustus;8.0;4.0
8135;Totaal landen;66472 Gelaagd veiligheidsglas;2015 september;9.0;5.0
8136;Totaal landen;66472 Gelaagd veiligheidsglas;2015 oktober;9.0;5.0
8137;Totaal landen;66472 Gelaagd veiligheidsglas;2015 november;10.0;5.0
8138;Totaal landen;66472 Gelaagd veiligheidsglas;2015 december;8.0;4.0
8139;Totaal landen;66472 Gelaagd veiligheidsglas;2015 ;105.0;53.0
8140;Totaal landen;66472 Gelaagd veiligheidsglas;2016 januari;8.0;4.0
8141;Totaal landen;66472 Gelaagd veiligheidsglas;2016 februari;8.0;4.0
8142;Totaal landen;66472 Gelaagd veiligheidsglas;2016 maart;10.0;5.0
8143;Totaal landen;66472 Gelaagd veiligheidsglas;2016 april;9.0;5.0
8144;Totaal landen;66472 Gelaagd veiligheidsglas;2016 mei;8.0;5.0
8145;Totaal landen;66472 Gelaagd veiligheidsglas;2016 juni;9.0;6.0
8146;Totaal landen;66472 Gelaagd veiligheidsglas;2016 juli;9.0;5.0
8147;Totaal landen;66472 Gelaagd veiligheidsglas;2016 augustus;8.0;5.0
8148;Totaal landen;66472 Gelaagd veiligheidsglas;2016 september;9.0;6.0
8149;Totaal landen;66472 Gelaagd veiligheidsglas;2016 oktober;9.0;6.0
8150;Totaal landen;66472 Gelaagd veiligheidsglas;2016 november;9.0;5.0
8151;Totaal landen;66472 Gelaagd veiligheidsglas;2016 december;8.0;4.0
8152;Totaal landen;66472 Gelaagd veiligheidsglas;2016;104.0;59.0
8153;Totaal landen;66472 Gelaagd veiligheidsglas;2017 januari;8.0;4.0
8154;Totaal landen;66472 Gelaagd veiligheidsglas;2017 februari;9.0;4.0
8155;Totaal landen;66472 Gelaagd veiligheidsglas;2017 maart;11.0;6.0
8156;Totaal landen;66472 Gelaagd veiligheidsglas;2017 april;9.0;5.0
8157;Totaal landen;66472 Gelaagd veiligheidsglas;2017 mei;9.0;6.0
8158;Totaal landen;66472 Gelaagd veiligheidsglas;2017 juni;10.0;5.0
8159;Totaal landen;66472 Gelaagd veiligheidsglas;2017 juli;9.0;6.0
8160;Totaal landen;66472 Gelaagd veiligheidsglas;2017 augustus;8.0;5.0
8161;Totaal landen;66472 Gelaagd veiligheidsglas;2017 september;9.0;5.0
8162;Totaal landen;66472 Gelaagd veiligheidsglas;2017 oktober;9.0;5.0
8163;Totaal landen;66472 Gelaagd veiligheidsglas;2017 november;10.0;6.0
8164;Totaal landen;66472 Gelaagd veiligheidsglas;2017 december;8.0;4.0
8165;Totaal landen;66472 Gelaagd veiligheidsglas;2017;108.0;61.0
8166;Totaal landen;66472 Gelaagd veiligheidsglas;2018 januari;8.0;6.0
8167;Totaal landen;66472 Gelaagd veiligheidsglas;2018 februari;8.0;6.0
8168;Totaal landen;66472 Gelaagd veiligheidsglas;2018 maart;9.0;6.0
8169;Totaal landen;66472 Gelaagd veiligheidsglas;2018 april;10.0;7.0
8170;Totaal landen;66472 Gelaagd veiligheidsglas;2018 mei;10.0;8.0
8171;Totaal landen;66472 Gelaagd veiligheidsglas;2018 juni;12.0;9.0
8172;Totaal landen;66472 Gelaagd veiligheidsglas;2018 juli;10.0;7.0
8173;Totaal landen;66472 Gelaagd veiligheidsglas;2018 augustus;9.0;8.0
8174;Totaal landen;66472 Gelaagd veiligheidsglas;2018 september;11.0;7.0
8175;Totaal landen;66472 Gelaagd veiligheidsglas;2018 oktober;12.0;8.0
8176;Totaal landen;66472 Gelaagd veiligheidsglas;2018 november;10.0;7.0
8177;Totaal landen;66472 Gelaagd veiligheidsglas;2018 december;9.0;5.0
8178;Totaal landen;66472 Gelaagd veiligheidsglas;2018 ;118.0;82.0
8179;Totaal landen;66472 Gelaagd veiligheidsglas;2019 januari;10.0;8.0
8180;Totaal landen;66472 Gelaagd veiligheidsglas;2019 februari;10.0;7.0
8181;Totaal landen;66472 Gelaagd veiligheidsglas;2019 maart;9.0;7.0
8182;Totaal landen;66472 Gelaagd veiligheidsglas;2019 april;10.0;7.0
8183;Totaal landen;66472 Gelaagd veiligheidsglas;2019 mei;11.0;9.0
8184;Totaal landen;66472 Gelaagd veiligheidsglas;2019 juni;10.0;7.0
8185;Totaal landen;66472 Gelaagd veiligheidsglas;2019 juli;10.0;7.0
8186;Totaal landen;66472 Gelaagd veiligheidsglas;2019 augustus;8.0;6.0
8187;Totaal landen;66472 Gelaagd veiligheidsglas;2019 september;10.0;8.0
8188;Totaal landen;66472 Gelaagd veiligheidsglas;2019 oktober;11.0;9.0
8189;Totaal landen;66472 Gelaagd veiligheidsglas;2019 november;10.0;8.0
8190;Totaal landen;66472 Gelaagd veiligheidsglas;2019 december;8.0;6.0
8191;Totaal landen;66472 Gelaagd veiligheidsglas;2019;120.0;90.0
8192;Totaal landen;66472 Gelaagd veiligheidsglas;2020 januari;11.0;8.0
8193;Totaal landen;66472 Gelaagd veiligheidsglas;2020 februari;11.0;9.0
8194;Totaal landen;66472 Gelaagd veiligheidsglas;2020 maart;10.0;8.0
8195;Totaal landen;66472 Gelaagd veiligheidsglas;2020 april;9.0;7.0
8196;Totaal landen;66472 Gelaagd veiligheidsglas;2020 mei;7.0;6.0
8197;Totaal landen;66472 Gelaagd veiligheidsglas;2020 juni;9.0;10.0
8198;Totaal landen;66472 Gelaagd veiligheidsglas;2020 juli;9.0;7.0
8199;Totaal landen;66472 Gelaagd veiligheidsglas;2020 augustus;8.0;7.0
8200;Totaal landen;66472 Gelaagd veiligheidsglas;2020 september;11.0;10.0
8201;Totaal landen;66472 Gelaagd veiligheidsglas;2020 oktober;11.0;10.0
8202;Totaal landen;66472 Gelaagd veiligheidsglas;2020 november;10.0;9.0
8203;Totaal landen;66472 Gelaagd veiligheidsglas;2020 december;8.0;7.0
8204;Totaal landen;66472 Gelaagd veiligheidsglas;2020;115.0;97.0
8205;Totaal landen;66472 Gelaagd veiligheidsglas;2021 januari;;
8206;Totaal landen;66472 Gelaagd veiligheidsglas;2021 februari;;
8207;Totaal landen;66472 Gelaagd veiligheidsglas;2021 maart;;
8208;Totaal landen;66472 Gelaagd veiligheidsglas;2021 april;;
8209;Totaal landen;66472 Gelaagd veiligheidsglas;2021 mei;;
8210;Totaal landen;66472 Gelaagd veiligheidsglas;2021 juni;;
8211;Totaal landen;66472 Gelaagd veiligheidsglas;2021 juli;;
8212;Totaal landen;66472 Gelaagd veiligheidsglas;2021 augustus;;
8213;Totaal landen;66472 Gelaagd veiligheidsglas;2021 september;;
8214;Totaal landen;66472 Gelaagd veiligheidsglas;2021 oktober;;
8215;Totaal landen;66472 Gelaagd veiligheidsglas;2021 november;;
8216;Totaal landen;66472 Gelaagd veiligheidsglas;2021 december;;
8217;Totaal landen;66472 Gelaagd veiligheidsglas;2021;;
8218;Totaal landen;66472 Gelaagd veiligheidsglas;2022 januari;10.0;11.0
8219;Totaal landen;66472 Gelaagd veiligheidsglas;2022 februari;9.0;9.0
8220;Totaal landen;66472 Gelaagd veiligheidsglas;2022 maart;12.0;12.0
8221;Totaal landen;66472 Gelaagd veiligheidsglas;2022 april;12.0;11.0
8222;Totaal landen;66472 Gelaagd veiligheidsglas;2022 mei;10.0;13.0
8223;Totaal landen;66472 Gelaagd veiligheidsglas;2022 juni;10.0;11.0
8224;Totaal landen;66472 Gelaagd veiligheidsglas;2022 juli;13.0;11.0
8225;Totaal landen;66472 Gelaagd veiligheidsglas;2022 augustus;12.0;11.0
8226;Totaal landen;66472 Gelaagd veiligheidsglas;2022 september;16.0;15.0
8227;Totaal landen;66472 Gelaagd veiligheidsglas;2022 oktober;15.0;15.0
8228;Totaal landen;66472 Gelaagd veiligheidsglas;2022 november;14.0;14.0
8229;Totaal landen;66472 Gelaagd veiligheidsglas;2022 december;12.0;10.0
8230;Totaal landen;66472 Gelaagd veiligheidsglas;2022;147.0;141.0
8231;Totaal landen;66472 Gelaagd veiligheidsglas;2023 januari;12.0;10.0
8232;Totaal landen;66472 Gelaagd veiligheidsglas;2023 februari;14.0;13.0
8233;Totaal landen;66472 Gelaagd veiligheidsglas;2023 maart;16.0;15.0
8234;Totaal landen;66472 Gelaagd veiligheidsglas;2023 april;14.0;13.0
8235;Totaal landen;66472 Gelaagd veiligheidsglas;2023 mei;16.0;14.0
8236;Totaal landen;66472 Gelaagd veiligheidsglas;2023 juni;16.0;15.0
8237;Totaal landen;66472 Gelaagd veiligheidsglas;2023 juli;16.0;12.0
8238;Totaal landen;66472 Gelaagd veiligheidsglas;2023 augustus;12.0;11.0
8239;Totaal landen;66472 Gelaagd veiligheidsglas;2023 september;16.0;14.0
8240;Totaal landen;66472 Gelaagd veiligheidsglas;2023 oktober;16.0;12.0
8241;Totaal landen;66472 Gelaagd veiligheidsglas;2023 november;13.0;11.0
8242;Totaal landen;66472 Gelaagd veiligheidsglas;2023 december;15.0;14.0
8243;Totaal landen;66472 Gelaagd veiligheidsglas;2023;178.0;155.0
8244;Totaal landen;66472 Gelaagd veiligheidsglas;2024 januari;14.0;11.0
8245;Totaal landen;66472 Gelaagd veiligheidsglas;2024 februari;19.0;12.0
8246;Totaal landen;66472 Gelaagd veiligheidsglas;2024 maart;15.0;12.0
8247;Totaal landen;66472 Gelaagd veiligheidsglas;2024 april;18.0;13.0
8248;Totaal landen;66472 Gelaagd veiligheidsglas;2024 mei;17.0;14.0
8249;Totaal landen;66472 Gelaagd veiligheidsglas;2024 juni;13.0;11.0
8250;Totaal landen;66472 Gelaagd veiligheidsglas;2024 juli;13.0;10.0
8251;Totaal landen;66472 Gelaagd veiligheidsglas;2024 augustus;14.0;10.0
8252;Totaal landen;66472 Gelaagd veiligheidsglas;2024 september;14.0;11.0
8253;Totaal landen;66472 Gelaagd veiligheidsglas;2024 oktober;16.0;14.0
8254;Totaal landen;66472 Gelaagd veiligheidsglas;2024 november;16.0;12.0
8255;Totaal landen;66472 Gelaagd veiligheidsglas;2024 januari-november;169.0;132.0
8256;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 januari;2.0;1.0
8257;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 februari;2.0;1.0
8258;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 maart;2.0;1.0
8259;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 april;2.0;1.0
8260;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 mei;2.0;1.0
8261;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 juni;2.0;1.0
8262;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 juli;2.0;1.0
8263;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 augustus;2.0;1.0
8264;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 september;2.0;1.0
8265;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 oktober;2.0;1.0
8266;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 november;2.0;1.0
8267;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 december;2.0;1.0
8268;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2015 ;22.0;13.0
8269;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 januari;2.0;1.0
8270;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 februari;2.0;1.0
8271;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 maart;2.0;1.0
8272;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 april;2.0;1.0
8273;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 mei;2.0;1.0
8274;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 juni;2.0;1.0
8275;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 juli;2.0;1.0
8276;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 augustus;1.0;1.0
8277;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 september;2.0;1.0
8278;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 oktober;2.0;1.0
8279;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 november;2.0;1.0
8280;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016 december;2.0;1.0
8281;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2016;25.0;13.0
8282;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 januari;3.0;1.0
8283;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 februari;3.0;1.0
8284;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 maart;3.0;1.0
8285;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 april;3.0;1.0
8286;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 mei;3.0;1.0
8287;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 juni;4.0;1.0
8288;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 juli;3.0;1.0
8289;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 augustus;2.0;1.0
8290;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 september;3.0;1.0
8291;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 oktober;3.0;1.0
8292;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 november;3.0;1.0
8293;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017 december;3.0;1.0
8294;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2017;36.0;13.0
8295;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 januari;4.0;1.0
8296;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 februari;3.0;1.0
8297;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 maart;4.0;1.0
8298;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 april;3.0;1.0
8299;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 mei;4.0;1.0
8300;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 juni;3.0;1.0
8301;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 juli;3.0;1.0
8302;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 augustus;4.0;1.0
8303;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 september;4.0;1.0
8304;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 oktober;4.0;1.0
8305;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 november;4.0;1.0
8306;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 december;3.0;1.0
8307;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2018 ;44.0;13.0
8308;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 januari;4.0;1.0
8309;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 februari;4.0;1.0
8310;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 maart;3.0;1.0
8311;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 april;4.0;1.0
8312;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 mei;3.0;1.0
8313;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 juni;4.0;1.0
8314;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 juli;3.0;1.0
8315;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 augustus;3.0;1.0
8316;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 september;3.0;1.0
8317;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 oktober;4.0;1.0
8318;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 november;3.0;1.0
8319;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019 december;3.0;1.0
8320;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2019;42.0;12.0
8321;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 januari;4.0;1.0
8322;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 februari;3.0;1.0
8323;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 maart;3.0;1.0
8324;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 april;2.0;1.0
8325;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 mei;2.0;1.0
8326;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 juni;3.0;1.0
8327;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 juli;3.0;1.0
8328;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 augustus;3.0;1.0
8329;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 september;4.0;1.0
8330;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 oktober;4.0;1.0
8331;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 november;3.0;1.0
8332;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020 december;3.0;1.0
8333;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2020;36.0;11.0
8334;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 januari;;
8335;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 februari;;
8336;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 maart;;
8337;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 april;;
8338;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 mei;;
8339;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 juni;;
8340;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 juli;;
8341;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 augustus;;
8342;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 september;;
8343;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 oktober;;
8344;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 november;;
8345;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021 december;;
8346;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2021;;
8347;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 januari;3.0;1.0
8348;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 februari;2.0;1.0
8349;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 maart;2.0;1.0
8350;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 april;3.0;1.0
8351;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 mei;4.0;1.0
8352;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 juni;4.0;1.0
8353;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 juli;4.0;1.0
8354;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 augustus;2.0;1.0
8355;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 september;3.0;1.0
8356;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 oktober;4.0;1.0
8357;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 november;4.0;1.0
8358;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022 december;3.0;1.0
8359;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2022;37.0;11.0
8360;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 januari;4.0;1.0
8361;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 februari;3.0;1.0
8362;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 maart;4.0;1.0
8363;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 april;4.0;1.0
8364;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 mei;3.0;1.0
8365;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 juni;4.0;1.0
8366;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 juli;4.0;1.0
8367;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 augustus;4.0;1.0
8368;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 september;4.0;1.0
8369;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 oktober;4.0;1.0
8370;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 november;3.0;1.0
8371;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023 december;2.0;1.0
8372;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2023;42.0;12.0
8373;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 januari;3.0;1.0
8374;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 februari;2.0;2.0
8375;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 maart;2.0;1.0
8376;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 april;3.0;1.0
8377;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 mei;3.0;1.0
8378;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 juni;3.0;1.0
8379;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 juli;2.0;1.0
8380;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 augustus;2.0;1.0
8381;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 september;2.0;1.0
8382;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 oktober;2.0;1.0
8383;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 november;2.0;1.0
8384;Totaal landen;66481 Achteruitkijkspiegels voor voer...;2024 januari-november;27.0;13.0
8385;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 januari;3.0;2.0
8386;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 februari;3.0;2.0
8387;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 maart;3.0;3.0
8388;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 april;3.0;2.0
8389;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 mei;2.0;2.0
8390;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 juni;3.0;3.0
8391;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 juli;3.0;2.0
8392;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 augustus;3.0;2.0
8393;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 september;3.0;2.0
8394;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 oktober;3.0;2.0
8395;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 november;2.0;2.0
8396;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 december;3.0;3.0
8397;Totaal landen;66489 Andere glazen spiegels, al dan ...;2015 ;35.0;26.0
8398;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 januari;3.0;2.0
8399;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 februari;3.0;2.0
8400;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 maart;3.0;2.0
8401;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 april;2.0;2.0
8402;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 mei;3.0;2.0
8403;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 juni;4.0;2.0
8404;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 juli;3.0;2.0
8405;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 augustus;3.0;2.0
8406;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 september;4.0;2.0
8407;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 oktober;3.0;3.0
8408;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 november;3.0;2.0
8409;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016 december;3.0;2.0
8410;Totaal landen;66489 Andere glazen spiegels, al dan ...;2016;37.0;27.0
8411;Totaal landen;66489 Andere glazen spiegels, al dan ...;2017 januari;3.0;2.0
8412;Totaal landen;66489 Andere glazen spiegels, al dan ...;2017 februari;4.0;2.0
8413;Totaal landen;66489 Andere glazen spiegels, al dan ...;2017 maart;4.0;3.0
