ID;Bestemmingen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
7066;Frankrijk (FR);Soort vakantie: overig, onbekend;Waarde;2022;128.0;0.9;145.0;1.1;1.4;10.6;9.4;1.2;9.4;8.4;76.0;595.0;527.0;56.0
7067;Frankrijk (FR);Soort vakantie: overig, onbekend;Waarde;2023;161.0;1.1;179.0;1.1;1.7;10.4;9.4;1.5;9.3;8.4;90.0;562.0;505.0;54.0
7068;Frankrijk (FR);Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2021;47.0;0.3;49.0;1.0;0.6;10.3;;0.5;9.2;;32.0;578.0;;
7069;Frankrijk (FR);Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2022;99.0;0.7;110.0;1.0;0.9;7.8;;0.8;6.7;;52.0;442.0;;
7070;Frankrijk (FR);Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2023;110.0;0.8;121.0;1.0;1.0;7.5;;0.8;6.4;;55.0;420.0;;
7071;Frankrijk (FR);Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2021;92.0;0.7;96.0;1.1;1.3;16.5;;1.2;15.5;;67.0;846.0;;
7072;Frankrijk (FR);Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2022;157.0;1.1;179.0;1.2;1.8;13.4;;1.6;12.2;;100.0;747.0;;
7073;Frankrijk (FR);Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2023;211.0;1.5;237.0;1.2;2.4;13.4;;2.2;12.3;;126.0;704.0;;
7074;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Waarde;2021;246.0;1.7;276.0;1.1;0.9;3.7;3.3;0.6;2.6;2.3;104.0;421.0;375.0;112.0
7075;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Waarde;2022;536.0;3.7;584.0;1.1;2.0;3.7;3.4;1.4;2.7;2.4;212.0;396.0;364.0;106.0
7076;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Waarde;2023;519.0;3.5;597.0;1.2;1.9;3.7;3.2;1.3;2.6;2.2;225.0;435.0;377.0;116.0
7077;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2021;198.0;1.4;219.0;1.0;0.7;3.5;;0.5;2.4;;80.0;368.0;;
7078;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2022;465.0;3.2;506.0;1.0;1.7;3.6;;1.2;2.5;;181.0;364.0;;
7079;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2023;419.0;2.9;461.0;1.1;1.5;3.4;;1.0;2.4;;176.0;381.0;;
7080;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2021;293.0;2.0;332.0;1.2;1.1;4.0;;0.8;2.9;;127.0;475.0;;
7081;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2022;607.0;4.2;663.0;1.1;2.3;3.9;;1.6;2.8;;244.0;428.0;;
7082;Frankrijk (FR);Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2023;619.0;4.2;733.0;1.2;2.4;4.0;;1.6;2.8;;275.0;488.0;;
7083;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Waarde;2021;1490.0;10.3;1686.0;1.1;25.7;17.3;15.3;24.0;16.1;14.3;1218.0;817.0;722.0;47.0
7084;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Waarde;2022;2010.0;13.7;2327.0;1.2;34.4;17.1;14.8;32.1;16.0;13.8;1703.0;848.0;732.0;50.0
7085;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Waarde;2023;1941.0;13.1;2318.0;1.2;34.5;17.8;14.9;32.2;16.6;13.9;1853.0;954.0;799.0;54.0
7086;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2021;1386.0;9.6;1560.0;1.1;23.6;16.3;;22.0;15.2;;1116.0;777.0;;
7087;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2022;1892.0;13.0;2186.0;1.1;32.1;16.4;;29.9;15.2;;1590.0;810.0;;
7088;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2023;1774.0;12.0;2106.0;1.2;30.9;16.5;;28.7;15.4;;1672.0;897.0;;
7089;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2021;1594.0;11.0;1812.0;1.2;27.9;18.2;;26.1;17.1;;1319.0;858.0;;
7090;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2022;2127.0;14.5;2469.0;1.2;36.7;17.8;;34.3;16.7;;1816.0;885.0;;
7091;Frankrijk (FR);Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2023;2109.0;14.2;2530.0;1.2;38.1;19.0;;35.6;17.8;;2034.0;1012.0;;
7092;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Waarde;2021;420.0;2.9;448.0;1.1;2.9;6.9;6.5;2.5;5.9;5.5;229.0;545.0;512.0;79.0
7093;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Waarde;2022;655.0;4.5;713.0;1.1;4.8;7.4;6.8;4.1;6.3;5.8;360.0;550.0;505.0;75.0
7094;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Waarde;2023;657.0;4.4;728.0;1.1;4.8;7.2;6.5;4.0;6.1;5.5;396.0;602.0;544.0;83.0
7095;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2021;359.0;2.5;382.0;1.0;2.5;6.6;;2.1;5.6;;192.0;496.0;;
7096;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2022;585.0;4.0;635.0;1.1;4.3;7.1;;3.6;6.0;;315.0;507.0;;
7097;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2023;555.0;3.8;605.0;1.0;4.0;6.8;;3.4;5.8;;317.0;540.0;;
7098;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2021;482.0;3.3;514.0;1.1;3.3;7.2;;2.8;6.1;;267.0;594.0;;
7099;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2022;726.0;5.0;792.0;1.1;5.4;7.6;;4.6;6.5;;406.0;592.0;;
7100;Frankrijk (FR);Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2023;760.0;5.2;851.0;1.2;5.5;7.7;;4.7;6.5;;475.0;665.0;;
7101;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Waarde;2021;535.0;3.7;554.0;1.0;6.7;12.6;12.2;6.2;11.6;11.2;390.0;730.0;704.0;58.0
7102;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Waarde;2022;753.0;5.1;797.0;1.1;9.6;12.7;12.0;8.8;11.7;11.0;545.0;724.0;683.0;57.0
7103;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Waarde;2023;727.0;4.9;780.0;1.1;9.3;12.9;12.0;8.6;11.8;11.0;614.0;845.0;788.0;66.0
7104;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2021;470.0;3.3;487.0;1.0;5.9;12.3;;5.4;11.2;;335.0;675.0;;
7105;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2022;678.0;4.7;716.0;1.0;8.6;12.4;;7.9;11.3;;486.0;680.0;;
7106;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2023;620.0;4.2;664.0;1.0;8.0;12.3;;7.3;11.2;;513.0;764.0;;
7107;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2021;601.0;4.2;622.0;1.1;7.6;12.9;;6.9;11.9;;446.0;785.0;;
7108;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2022;828.0;5.7;878.0;1.1;10.6;13.1;;9.7;12.0;;604.0;767.0;;
7109;Frankrijk (FR);Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2023;835.0;5.7;896.0;1.1;10.7;13.4;;9.8;12.3;;715.0;926.0;;
7110;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Waarde;2021;652.0;4.5;684.0;1.0;16.1;24.7;23.5;15.4;23.6;22.5;598.0;917.0;875.0;37.0
7111;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Waarde;2022;769.0;5.3;817.0;1.1;20.0;26.0;24.5;19.2;24.9;23.5;798.0;1038.0;977.0;40.0
7112;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Waarde;2023;763.0;5.1;810.0;1.1;20.4;26.7;25.2;19.6;25.7;24.2;843.0;1105.0;1040.0;41.0
7113;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2021;587.0;4.1;614.0;1.0;14.2;23.1;;13.6;22.0;;529.0;861.0;;
7114;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2022;700.0;4.8;743.0;1.0;18.0;24.7;;17.3;23.6;;717.0;969.0;;
7115;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2023;664.0;4.5;707.0;1.0;17.3;24.6;;16.5;23.5;;728.0;1018.0;;
7116;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2021;717.0;5.0;753.0;1.1;18.0;26.2;;17.2;25.2;;667.0;973.0;;
7117;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2022;838.0;5.7;890.0;1.1;21.9;27.3;;21.0;26.2;;880.0;1107.0;;
7118;Frankrijk (FR);Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2023;861.0;5.8;913.0;1.1;23.5;28.9;;22.6;27.8;;957.0;1192.0;;
7119;Frankrijk (FR);Vervoerwijze: auto;Waarde;2021;1409.0;9.7;1616.0;1.1;22.5;16.0;13.9;20.9;14.8;12.9;1083.0;768.0;670.0;48.0
7120;Frankrijk (FR);Vervoerwijze: auto;Waarde;2022;1881.0;12.8;2216.0;1.2;29.0;15.4;13.1;26.8;14.2;12.1;1474.0;784.0;665.0;51.0
7121;Frankrijk (FR);Vervoerwijze: auto;Waarde;2023;1849.0;12.5;2228.0;1.2;29.6;16.0;13.3;27.4;14.8;12.3;1629.0;881.0;731.0;55.0
7122;Frankrijk (FR);Vervoerwijze: auto;Ondergrens 95%-interval;2021;1307.0;9.0;1489.0;1.1;20.5;15.0;;19.0;13.9;;991.0;728.0;;
7123;Frankrijk (FR);Vervoerwijze: auto;Ondergrens 95%-interval;2022;1766.0;12.1;2074.0;1.1;26.9;14.7;;24.8;13.5;;1375.0;749.0;;
7124;Frankrijk (FR);Vervoerwijze: auto;Ondergrens 95%-interval;2023;1679.0;11.4;2014.0;1.2;26.4;14.8;;24.4;13.6;;1468.0;824.0;;
7125;Frankrijk (FR);Vervoerwijze: auto;Bovengrens 95%-interval;2021;1511.0;10.4;1742.0;1.2;24.5;16.9;;22.8;15.8;;1175.0;808.0;;
7126;Frankrijk (FR);Vervoerwijze: auto;Bovengrens 95%-interval;2022;1996.0;13.6;2357.0;1.2;31.1;16.2;;28.8;15.0;;1574.0;819.0;;
7127;Frankrijk (FR);Vervoerwijze: auto;Bovengrens 95%-interval;2023;2019.0;13.6;2442.0;1.3;32.8;17.3;;30.5;16.0;;1790.0;939.0;;
7128;Frankrijk (FR);Vervoerwijze: vliegtuig;Waarde;2021;;;;;;;;;;;;;;
7129;Frankrijk (FR);Vervoerwijze: vliegtuig;Waarde;2022;109.0;0.7;119.0;1.1;1.1;10.1;9.3;1.0;9.0;8.3;71.0;648.0;594.0;64.0
7130;Frankrijk (FR);Vervoerwijze: vliegtuig;Waarde;2023;99.0;0.7;108.0;1.1;1.0;10.2;9.3;0.9;9.1;8.3;68.0;689.0;634.0;68.0
7131;Frankrijk (FR);Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7132;Frankrijk (FR);Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2022;77.0;0.6;82.0;1.0;0.7;8.4;;0.6;7.3;;46.0;495.0;;
7133;Frankrijk (FR);Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2023;58.0;0.4;63.0;0.9;0.5;8.0;;0.5;7.0;;27.0;391.0;;
7134;Frankrijk (FR);Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7135;Frankrijk (FR);Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2022;142.0;1.0;157.0;1.2;1.5;11.9;;1.3;10.7;;96.0;801.0;;
7136;Frankrijk (FR);Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2023;140.0;1.0;152.0;1.2;1.5;12.3;;1.3;11.2;;110.0;988.0;;
7137;Frankrijk (FR);Vervoerwijze: trein;Waarde;2021;95.0;0.7;107.0;1.1;0.8;8.0;7.1;0.6;6.8;6.1;58.0;616.0;547.0;77.0
7138;Frankrijk (FR);Vervoerwijze: trein;Waarde;2022;275.0;1.9;301.0;1.1;2.0;7.4;6.8;1.7;6.3;5.8;194.0;706.0;645.0;95.0
7139;Frankrijk (FR);Vervoerwijze: trein;Waarde;2023;279.0;1.9;287.0;1.0;1.8;6.4;6.2;1.5;5.3;5.2;179.0;643.0;624.0;101.0
7140;Frankrijk (FR);Vervoerwijze: trein;Ondergrens 95%-interval;2021;64.0;0.5;68.0;1.0;0.4;5.0;;0.3;4.0;;34.0;457.0;;
7141;Frankrijk (FR);Vervoerwijze: trein;Ondergrens 95%-interval;2022;226.0;1.6;245.0;1.0;1.6;6.2;;1.3;5.1;;145.0;579.0;;
7142;Frankrijk (FR);Vervoerwijze: trein;Ondergrens 95%-interval;2023;210.0;1.5;216.0;1.0;1.1;4.5;;0.8;3.5;;129.0;544.0;;
7143;Frankrijk (FR);Vervoerwijze: trein;Bovengrens 95%-interval;2021;126.0;0.9;146.0;1.3;1.1;10.9;;1.0;9.7;;83.0;775.0;;
7144;Frankrijk (FR);Vervoerwijze: trein;Bovengrens 95%-interval;2022;323.0;2.2;356.0;1.2;2.5;8.7;;2.2;7.6;;243.0;833.0;;
7145;Frankrijk (FR);Vervoerwijze: trein;Bovengrens 95%-interval;2023;348.0;2.4;359.0;1.1;2.5;8.3;;2.2;7.2;;229.0;743.0;;
7146;Frankrijk (FR);Vervoerwijze: overige ;Waarde;2021;140.0;1.0;164.0;1.2;2.7;19.2;16.4;2.5;18.0;15.4;108.0;772.0;659.0;40.0
7147;Frankrijk (FR);Vervoerwijze: overige ;Waarde;2022;248.0;1.7;276.0;1.1;4.2;17.1;15.4;4.0;16.0;14.4;177.0;713.0;639.0;42.0
7148;Frankrijk (FR);Vervoerwijze: overige ;Waarde;2023;256.0;1.7;292.0;1.1;4.0;15.8;13.8;3.7;14.6;12.8;202.0;788.0;690.0;50.0
7149;Frankrijk (FR);Vervoerwijze: overige ;Ondergrens 95%-interval;2021;107.0;0.8;121.0;1.1;2.0;15.8;;1.9;14.7;;79.0;641.0;;
7150;Frankrijk (FR);Vervoerwijze: overige ;Ondergrens 95%-interval;2022;202.0;1.4;225.0;1.0;3.4;14.5;;3.2;13.4;;144.0;608.0;;
7151;Frankrijk (FR);Vervoerwijze: overige ;Ondergrens 95%-interval;2023;184.0;1.3;207.0;1.0;2.5;10.8;;2.3;9.7;;142.0;628.0;;
7152;Frankrijk (FR);Vervoerwijze: overige ;Bovengrens 95%-interval;2021;173.0;1.2;208.0;1.3;3.4;22.6;;3.2;21.4;;138.0;903.0;;
7153;Frankrijk (FR);Vervoerwijze: overige ;Bovengrens 95%-interval;2022;293.0;2.0;327.0;1.2;5.1;19.8;;4.7;18.6;;209.0;818.0;;
7154;Frankrijk (FR);Vervoerwijze: overige ;Bovengrens 95%-interval;2023;328.0;2.3;377.0;1.3;5.5;20.8;;5.2;19.6;;261.0;949.0;;
7155;Griekenland (EL);Totaal vakanties;Waarde;2021;563.0;3.9;628.0;1.1;8.0;14.2;12.7;7.4;13.1;11.7;830.0;1475.0;1321.0;104.0
7156;Griekenland (EL);Totaal vakanties;Waarde;2022;747.0;5.1;803.0;1.1;10.2;13.7;12.7;9.4;12.6;11.7;960.0;1284.0;1196.0;94.0
7157;Griekenland (EL);Totaal vakanties;Waarde;2023;728.0;4.9;781.0;1.1;9.6;13.1;12.2;8.8;12.1;11.2;977.0;1343.0;1251.0;102.0
7158;Griekenland (EL);Totaal vakanties;Ondergrens 95%-interval;2021;491.0;3.4;543.0;1.1;6.8;13.0;;6.2;12.0;;714.0;1371.0;;
7159;Griekenland (EL);Totaal vakanties;Ondergrens 95%-interval;2022;673.0;4.6;720.0;1.0;8.8;12.4;;8.1;11.3;;851.0;1193.0;;
7160;Griekenland (EL);Totaal vakanties;Ondergrens 95%-interval;2023;608.0;4.2;653.0;1.0;7.6;11.8;;6.9;10.7;;810.0;1206.0;;
7161;Griekenland (EL);Totaal vakanties;Bovengrens 95%-interval;2021;634.0;4.4;714.0;1.2;9.2;15.3;;8.5;14.2;;946.0;1579.0;;
7162;Griekenland (EL);Totaal vakanties;Bovengrens 95%-interval;2022;821.0;5.6;885.0;1.1;11.6;15.0;;10.7;13.9;;1068.0;1376.0;;
7163;Griekenland (EL);Totaal vakanties;Bovengrens 95%-interval;2023;847.0;5.8;909.0;1.1;11.5;14.5;;10.6;13.4;;1144.0;1480.0;;
7164;Griekenland (EL);Seizoen: zomer;Waarde;2021;469.0;3.2;501.0;1.1;6.5;13.8;12.9;6.0;12.7;11.9;681.0;1452.0;1360.0;105.0
7165;Griekenland (EL);Seizoen: zomer;Waarde;2022;653.0;4.5;681.0;1.0;8.8;13.5;12.9;8.1;12.4;11.9;826.0;1265.0;1213.0;94.0
7166;Griekenland (EL);Seizoen: zomer;Waarde;2023;599.0;4.0;621.0;1.0;7.9;13.2;12.7;7.3;12.1;11.7;801.0;1338.0;1290.0;102.0
7167;Griekenland (EL);Seizoen: zomer;Ondergrens 95%-interval;2021;403.0;2.8;427.0;1.0;5.4;12.6;;5.0;11.6;;576.0;1341.0;;
7168;Griekenland (EL);Seizoen: zomer;Ondergrens 95%-interval;2022;583.0;4.0;607.0;1.0;7.5;12.2;;6.9;11.1;;729.0;1175.0;;
7169;Griekenland (EL);Seizoen: zomer;Ondergrens 95%-interval;2023;486.0;3.4;505.0;1.0;6.0;11.7;;5.5;10.7;;645.0;1185.0;;
7170;Griekenland (EL);Seizoen: zomer;Bovengrens 95%-interval;2021;536.0;3.7;575.0;1.1;7.6;15.0;;7.0;13.9;;787.0;1562.0;;
7171;Griekenland (EL);Seizoen: zomer;Bovengrens 95%-interval;2022;723.0;5.0;754.0;1.1;10.1;14.8;;9.3;13.7;;924.0;1354.0;;
7172;Griekenland (EL);Seizoen: zomer;Bovengrens 95%-interval;2023;711.0;4.8;738.0;1.1;9.8;14.6;;9.0;13.6;;958.0;1492.0;;
7173;Griekenland (EL);Seizoen: winter;Waarde;2021;126.0;0.9;127.0;1.0;1.5;11.9;11.8;1.4;10.9;10.8;149.0;1177.0;1169.0;99.0
7174;Griekenland (EL);Seizoen: winter;Waarde;2022;118.0;0.8;122.0;1.0;1.4;12.0;11.6;1.3;11.0;10.6;134.0;1137.0;1098.0;95.0
7175;Griekenland (EL);Seizoen: winter;Waarde;2023;154.0;1.0;160.0;1.0;1.7;10.8;10.4;1.5;9.7;9.4;176.0;1140.0;1099.0;106.0
7176;Griekenland (EL);Seizoen: winter;Ondergrens 95%-interval;2021;94.0;0.7;95.0;1.0;1.1;10.3;;1.0;9.3;;109.0;1005.0;;
7177;Griekenland (EL);Seizoen: winter;Ondergrens 95%-interval;2022;89.0;0.6;92.0;1.0;1.0;9.6;;0.9;8.6;;96.0;920.0;;
7178;Griekenland (EL);Seizoen: winter;Ondergrens 95%-interval;2023;109.0;0.8;113.0;1.0;1.2;9.2;;1.1;8.2;;125.0;963.0;;
7179;Griekenland (EL);Seizoen: winter;Bovengrens 95%-interval;2021;158.0;1.1;159.0;1.0;1.9;13.5;;1.7;12.5;;188.0;1350.0;;
7180;Griekenland (EL);Seizoen: winter;Bovengrens 95%-interval;2022;146.0;1.0;151.0;1.1;1.8;14.4;;1.7;13.4;;172.0;1353.0;;
7181;Griekenland (EL);Seizoen: winter;Bovengrens 95%-interval;2023;199.0;1.4;206.0;1.1;2.1;12.3;;1.9;11.3;;226.0;1317.0;;
7182;Griekenland (EL);Accommodatie: hotel, pension, B&B;Waarde;2021;322.0;2.2;350.0;1.1;3.9;12.2;11.3;3.6;11.2;10.3;497.0;1542.0;1419.0;126.0
7183;Griekenland (EL);Accommodatie: hotel, pension, B&B;Waarde;2022;374.0;2.6;391.0;1.0;4.2;11.2;10.7;3.8;10.2;9.7;489.0;1307.0;1251.0;117.0
7184;Griekenland (EL);Accommodatie: hotel, pension, B&B;Waarde;2023;427.0;2.9;446.0;1.0;4.4;10.4;9.9;4.0;9.3;8.9;530.0;1242.0;1187.0;120.0
7185;Griekenland (EL);Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2021;268.0;1.9;290.0;1.0;3.2;11.2;;2.9;10.2;;403.0;1399.0;;
7186;Griekenland (EL);Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2022;323.0;2.2;338.0;1.0;3.6;10.5;;3.3;9.5;;417.0;1203.0;;
7187;Griekenland (EL);Accommodatie: hotel, pension, B&B;Ondergrens 95%-interval;2023;343.0;2.4;359.0;1.0;3.6;9.6;;3.2;8.6;;416.0;1072.0;;
7188;Griekenland (EL);Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2021;376.0;2.6;410.0;1.1;4.7;13.3;;4.2;12.1;;591.0;1686.0;;
7189;Griekenland (EL);Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2022;426.0;2.9;445.0;1.1;4.8;11.9;;4.3;10.9;;562.0;1410.0;;
7190;Griekenland (EL);Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;2023;510.0;3.5;533.0;1.1;5.3;11.1;;4.7;10.1;;643.0;1413.0;;
7191;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Waarde;2021;;;;;;;;;;;;;;
7192;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Waarde;2022;79.0;0.5;82.0;1.0;1.4;18.2;17.7;1.4;17.2;16.7;89.0;1121.0;1088.0;62.0
7193;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Waarde;2023;;;;;;;;;;;;;;
7194;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7195;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2022;55.0;0.4;56.0;1.0;0.7;11.4;;0.7;10.4;;55.0;817.0;;
7196;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7197;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7198;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2022;104.0;0.7;107.0;1.1;2.1;24.9;;2.0;23.9;;122.0;1425.0;;
7199;Griekenland (EL);Accommodatie: vakantiehuis, stacaravan;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7200;Griekenland (EL);Accommodatie: appartement;Waarde;2021;139.0;1.0;148.0;1.1;1.9;13.6;12.8;1.8;12.6;11.8;187.0;1339.0;1258.0;98.0
7201;Griekenland (EL);Accommodatie: appartement;Waarde;2022;243.0;1.7;252.0;1.0;3.3;13.4;13.0;3.0;12.4;12.0;294.0;1208.0;1165.0;90.0
7202;Griekenland (EL);Accommodatie: appartement;Waarde;2023;205.0;1.4;216.0;1.1;3.0;14.6;13.8;2.8;13.5;12.8;271.0;1323.0;1254.0;91.0
7203;Griekenland (EL);Accommodatie: appartement;Ondergrens 95%-interval;2021;105.0;0.7;112.0;1.0;1.4;11.8;;1.3;10.7;;141.0;1175.0;;
7204;Griekenland (EL);Accommodatie: appartement;Ondergrens 95%-interval;2022;201.0;1.4;209.0;1.0;2.4;11.0;;2.2;10.0;;235.0;1050.0;;
7205;Griekenland (EL);Accommodatie: appartement;Ondergrens 95%-interval;2023;126.0;0.9;136.0;1.0;1.6;12.3;;1.4;11.3;;180.0;1125.0;;
7206;Griekenland (EL);Accommodatie: appartement;Bovengrens 95%-interval;2021;174.0;1.2;184.0;1.1;2.4;15.5;;2.2;14.4;;232.0;1503.0;;
7207;Griekenland (EL);Accommodatie: appartement;Bovengrens 95%-interval;2022;286.0;2.0;295.0;1.1;4.1;15.8;;3.8;14.8;;352.0;1366.0;;
7208;Griekenland (EL);Accommodatie: appartement;Bovengrens 95%-interval;2023;284.0;2.0;297.0;1.1;4.4;16.9;;4.1;15.8;;363.0;1521.0;;
7209;Griekenland (EL);Accommodatie: kampeerverblijf;Waarde;2021;;;;;;;;;;;;;;
7210;Griekenland (EL);Accommodatie: kampeerverblijf;Waarde;2022;;;;;;;;;;;;;;
7211;Griekenland (EL);Accommodatie: kampeerverblijf;Waarde;2023;;;;;;;;;;;;;;
7212;Griekenland (EL);Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7213;Griekenland (EL);Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7214;Griekenland (EL);Accommodatie: kampeerverblijf;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7215;Griekenland (EL);Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7216;Griekenland (EL);Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7217;Griekenland (EL);Accommodatie: kampeerverblijf;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7218;Griekenland (EL);Accommodatie: particulier (alle);Waarde;2021;;;;;;;;;;;;;;
7219;Griekenland (EL);Accommodatie: particulier (alle);Waarde;2022;;;;;;;;;;;;;;
7220;Griekenland (EL);Accommodatie: particulier (alle);Waarde;2023;;;;;;;;;;;;;;
7221;Griekenland (EL);Accommodatie: particulier (alle);Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7222;Griekenland (EL);Accommodatie: particulier (alle);Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7223;Griekenland (EL);Accommodatie: particulier (alle);Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7224;Griekenland (EL);Accommodatie: particulier (alle);Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7225;Griekenland (EL);Accommodatie: particulier (alle);Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7226;Griekenland (EL);Accommodatie: particulier (alle);Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7227;Griekenland (EL);Accommodatie: overig, onbekend;Waarde;2021;;;;;;;;;;;;;;
7228;Griekenland (EL);Accommodatie: overig, onbekend;Waarde;2022;;;;;;;;;;;;;;
7229;Griekenland (EL);Accommodatie: overig, onbekend;Waarde;2023;;;;;;;;;;;;;;
