ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
634;D Energievoorziening;2009 3e kwartaal;;;;;;;;;;;;
635;D Energievoorziening;2009 4e kwartaal;;;;;;;;;;;;
636;D Energievoorziening;2010 1e kwartaal;;;;;;;;;;;;
637;D Energievoorziening;2010 2e kwartaal;;;;;;;;;;;;
638;D Energievoorziening;2010 3e kwartaal;;;;;;;;;;;;
639;D Energievoorziening;2010 4e kwartaal;;;;;;;;;;;;
640;D Energievoorziening;2011 1e kwartaal;;;;;;;;;;;;
641;D Energievoorziening;2011 2e kwartaal;;;;;;;;;;;;
642;D Energievoorziening;2011 3e kwartaal;;;;;;;;;;;;
643;D Energievoorziening;2011 4e kwartaal;;;;;;;;;;;;
644;D Energievoorziening;2012 1e kwartaal;;;;;;;;;;;;
645;D Energievoorziening;2012 2e kwartaal;;;;;;;;;;;;
646;D Energievoorziening;2012 3e kwartaal;;;;;;;;;;;;
647;D Energievoorziening;2012 4e kwartaal;;;;;;;;;;;;
648;D Energievoorziening;2013 1e kwartaal;;;;;;;;;;;;
649;D Energievoorziening;2013 2e kwartaal;;;;;;;;;;;;
650;D Energievoorziening;2013 3e kwartaal;;;;;;;;;;;;
651;D Energievoorziening;2013 4e kwartaal;;;;;;;;;;;;
652;D Energievoorziening;2014 1e kwartaal;;;;;;;;;;;;
653;D Energievoorziening;2014 2e kwartaal;;;;;;;;;;;;
654;D Energievoorziening;2014 3e kwartaal;;;;;;;;;;;;
655;D Energievoorziening;2014 4e kwartaal;;;;;;;;;;;;
656;D Energievoorziening;2015 1e kwartaal;;;;;;;;;;;;
657;D Energievoorziening;2015 2e kwartaal;;;;;;;;;;;;
658;D Energievoorziening;2015 3e kwartaal;;;;;;;;;;;;
659;D Energievoorziening;2015 4e kwartaal;;;;;;;;;;;;
660;D Energievoorziening;2016 1e kwartaal;;;;;;;;;;;;
661;D Energievoorziening;2016 2e kwartaal;;;;;;;;;;;;
662;D Energievoorziening;2016 3e kwartaal;;;;;;;;;;;;
663;D Energievoorziening;2016 4e kwartaal;;;;;;;;;;;;
664;D Energievoorziening;2017 1e kwartaal;;;;;;;;;;;;
665;D Energievoorziening;2017 2e kwartaal;;;;;;;;;;;;
666;D Energievoorziening;2017 3e kwartaal;;;;;;;;;;;;
667;D Energievoorziening;2017 4e kwartaal;;;;;;;;;;;;
668;D Energievoorziening;2018 1e kwartaal;;;;;;;;;;;;
669;D Energievoorziening;2018 2e kwartaal;;;;;;;;;;;;
670;D Energievoorziening;2018 3e kwartaal;;;;;;;;;;;;
671;D Energievoorziening;2018 4e kwartaal;;;;;;;;;;;;
672;D Energievoorziening;2019 1e kwartaal;;;;;;;;;;;;
673;D Energievoorziening;2019 2e kwartaal;;;;;;;;;;;;
674;D Energievoorziening;2019 3e kwartaal;;;;;;;;;;;;
675;D Energievoorziening;2019 4e kwartaal;;;;;;;;;;;;
676;D Energievoorziening;2020 1e kwartaal;;;;;;;;;;;;
677;D Energievoorziening;2020 2e kwartaal;;;;;;;;;;;;
678;D Energievoorziening;2020 3e kwartaal;;;;;;;;;;;;
679;D Energievoorziening;2020 4e kwartaal;;;;;;;;;;;;
680;D Energievoorziening;2021 1e kwartaal;;;;;;;;;;;;
681;D Energievoorziening;2021 2e kwartaal;;;;;;;;;;;;
682;D Energievoorziening;2021 3e kwartaal;;;;;;;;;;;;
683;D Energievoorziening;2021 4e kwartaal;;;;;;;;;;;;
684;D Energievoorziening;2022 1e kwartaal;;;;;;;;;;;;
685;D Energievoorziening;2022 2e kwartaal;;;;;;;;;;;;
686;D Energievoorziening;2022 3e kwartaal;;;;;;;;;;;;
687;D Energievoorziening;2022 4e kwartaal;;;;;;;;;;;;
688;D Energievoorziening;2023 1e kwartaal;;;;;;;;;;;;
689;D Energievoorziening;2023 2e kwartaal;;;;;;;;;;;;
690;D Energievoorziening;2023 3e kwartaal;;;;;;;;;;;;
691;D Energievoorziening;2023 4e kwartaal;;;;;;;;;;;;
692;D Energievoorziening;2024 1e kwartaal;;;;;;;;;;;;
693;D Energievoorziening;2024 2e kwartaal;;;;;;;;;;;;
694;D Energievoorziening;2024 3e kwartaal;;;;;;;;;;;;
695;D Energievoorziening;2024 4e kwartaal;;;;;;;;;;;;
696;E Waterbedrijven en afvalbeheer;1996 1e kwartaal;;;;;;;;;;;;
697;E Waterbedrijven en afvalbeheer;1996 2e kwartaal;;;;;;;;;;;;
698;E Waterbedrijven en afvalbeheer;1996 3e kwartaal;;;;;;;;;;;;
699;E Waterbedrijven en afvalbeheer;1996 4e kwartaal;;;;;;;;;;;;
700;E Waterbedrijven en afvalbeheer;1997 1e kwartaal;;;;;;;;;;;;
701;E Waterbedrijven en afvalbeheer;1997 2e kwartaal;;;;;;;;;;;;
702;E Waterbedrijven en afvalbeheer;1997 3e kwartaal;;;;;;;;;;;;
703;E Waterbedrijven en afvalbeheer;1997 4e kwartaal;;;;;;;;;;;;
704;E Waterbedrijven en afvalbeheer;1998 1e kwartaal;;;;;;;;;;;;
705;E Waterbedrijven en afvalbeheer;1998 2e kwartaal;;;;;;;;;;;;
706;E Waterbedrijven en afvalbeheer;1998 3e kwartaal;;;;;;;;;;;;
707;E Waterbedrijven en afvalbeheer;1998 4e kwartaal;;;;;;;;;;;;
708;E Waterbedrijven en afvalbeheer;1999 1e kwartaal;;;;;;;;;;;;
709;E Waterbedrijven en afvalbeheer;1999 2e kwartaal;;;;;;;;;;;;
710;E Waterbedrijven en afvalbeheer;1999 3e kwartaal;;;;;;;;;;;;
711;E Waterbedrijven en afvalbeheer;1999 4e kwartaal;;;;;;;;;;;;
712;E Waterbedrijven en afvalbeheer;2000 1e kwartaal;;;;;;;;;;;;
713;E Waterbedrijven en afvalbeheer;2000 2e kwartaal;;;;;;;;;;;;
714;E Waterbedrijven en afvalbeheer;2000 3e kwartaal;;;;;;;;;;;;
715;E Waterbedrijven en afvalbeheer;2000 4e kwartaal;;;;;;;;;;;;
716;E Waterbedrijven en afvalbeheer;2001 1e kwartaal;;;;;;;;;;;;
717;E Waterbedrijven en afvalbeheer;2001 2e kwartaal;;;;;;;;;;;;
718;E Waterbedrijven en afvalbeheer;2001 3e kwartaal;;;;;;;;;;;;
719;E Waterbedrijven en afvalbeheer;2001 4e kwartaal;;;;;;;;;;;;
720;E Waterbedrijven en afvalbeheer;2002 1e kwartaal;;;;;;;;;;;;
721;E Waterbedrijven en afvalbeheer;2002 2e kwartaal;;;;;;;;;;;;
722;E Waterbedrijven en afvalbeheer;2002 3e kwartaal;;;;;;;;;;;;
723;E Waterbedrijven en afvalbeheer;2002 4e kwartaal;;;;;;;;;;;;
724;E Waterbedrijven en afvalbeheer;2003 1e kwartaal;;;;;;;;;;;;
725;E Waterbedrijven en afvalbeheer;2003 2e kwartaal;;;;;;;;;;;;
726;E Waterbedrijven en afvalbeheer;2003 3e kwartaal;;;;;;;;;;;;
727;E Waterbedrijven en afvalbeheer;2003 4e kwartaal;;;;;;;;;;;;
728;E Waterbedrijven en afvalbeheer;2004 1e kwartaal;;;;;;;;;;;;
729;E Waterbedrijven en afvalbeheer;2004 2e kwartaal;;;;;;;;;;;;
730;E Waterbedrijven en afvalbeheer;2004 3e kwartaal;;;;;;;;;;;;
731;E Waterbedrijven en afvalbeheer;2004 4e kwartaal;;;;;;;;;;;;
732;E Waterbedrijven en afvalbeheer;2005 1e kwartaal;;;;;;;;;;;;
733;E Waterbedrijven en afvalbeheer;2005 2e kwartaal;;;;;;;;;;;;
734;E Waterbedrijven en afvalbeheer;2005 3e kwartaal;;;;;;;;;;;;
735;E Waterbedrijven en afvalbeheer;2005 4e kwartaal;;;;;;;;;;;;
736;E Waterbedrijven en afvalbeheer;2006 1e kwartaal;;;;;;;;;;;;
737;E Waterbedrijven en afvalbeheer;2006 2e kwartaal;;;;;;;;;;;;
738;E Waterbedrijven en afvalbeheer;2006 3e kwartaal;;;;;;;;;;;;
739;E Waterbedrijven en afvalbeheer;2006 4e kwartaal;;;;;;;;;;;;
740;E Waterbedrijven en afvalbeheer;2007 1e kwartaal;;;;;;;;;;;;
741;E Waterbedrijven en afvalbeheer;2007 2e kwartaal;;;;;;;;;;;;
742;E Waterbedrijven en afvalbeheer;2007 3e kwartaal;;;;;;;;;;;;
743;E Waterbedrijven en afvalbeheer;2007 4e kwartaal;;;;;;;;;;;;
744;E Waterbedrijven en afvalbeheer;2008 1e kwartaal;;;;;;;;;;;;
745;E Waterbedrijven en afvalbeheer;2008 2e kwartaal;;;;;;;;;;;;
746;E Waterbedrijven en afvalbeheer;2008 3e kwartaal;;;;;;;;;;;;
747;E Waterbedrijven en afvalbeheer;2008 4e kwartaal;;;;;;;;;;;;
748;E Waterbedrijven en afvalbeheer;2009 1e kwartaal;;;;;;;;;;;;
749;E Waterbedrijven en afvalbeheer;2009 2e kwartaal;;;;;;;;;;;;
750;E Waterbedrijven en afvalbeheer;2009 3e kwartaal;;;;;;;;;;;;
751;E Waterbedrijven en afvalbeheer;2009 4e kwartaal;;;;;;;;;;;;
752;E Waterbedrijven en afvalbeheer;2010 1e kwartaal;;;;;;;;;;;;
753;E Waterbedrijven en afvalbeheer;2010 2e kwartaal;;;;;;;;;;;;
754;E Waterbedrijven en afvalbeheer;2010 3e kwartaal;;;;;;;;;;;;
755;E Waterbedrijven en afvalbeheer;2010 4e kwartaal;;;;;;;;;;;;
756;E Waterbedrijven en afvalbeheer;2011 1e kwartaal;;;;;;;;;;;;
757;E Waterbedrijven en afvalbeheer;2011 2e kwartaal;;;;;;;;;;;;
758;E Waterbedrijven en afvalbeheer;2011 3e kwartaal;;;;;;;;;;;;
759;E Waterbedrijven en afvalbeheer;2011 4e kwartaal;;;;;;;;;;;;
760;E Waterbedrijven en afvalbeheer;2012 1e kwartaal;;;;;;;;;;;;
761;E Waterbedrijven en afvalbeheer;2012 2e kwartaal;;;;;;;;;;;;
762;E Waterbedrijven en afvalbeheer;2012 3e kwartaal;;;;;;;;;;;;
763;E Waterbedrijven en afvalbeheer;2012 4e kwartaal;;;;;;;;;;;;
764;E Waterbedrijven en afvalbeheer;2013 1e kwartaal;;;;;;;;;;;;
765;E Waterbedrijven en afvalbeheer;2013 2e kwartaal;;;;;;;;;;;;
766;E Waterbedrijven en afvalbeheer;2013 3e kwartaal;;;;;;;;;;;;
767;E Waterbedrijven en afvalbeheer;2013 4e kwartaal;;;;;;;;;;;;
768;E Waterbedrijven en afvalbeheer;2014 1e kwartaal;;;;;;;;;;;;
769;E Waterbedrijven en afvalbeheer;2014 2e kwartaal;;;;;;;;;;;;
770;E Waterbedrijven en afvalbeheer;2014 3e kwartaal;;;;;;;;;;;;
771;E Waterbedrijven en afvalbeheer;2014 4e kwartaal;;;;;;;;;;;;
772;E Waterbedrijven en afvalbeheer;2015 1e kwartaal;;;;;;;;;;;;
773;E Waterbedrijven en afvalbeheer;2015 2e kwartaal;;;;;;;;;;;;
774;E Waterbedrijven en afvalbeheer;2015 3e kwartaal;;;;;;;;;;;;
775;E Waterbedrijven en afvalbeheer;2015 4e kwartaal;;;;;;;;;;;;
776;E Waterbedrijven en afvalbeheer;2016 1e kwartaal;;;;;;;;;;;;
777;E Waterbedrijven en afvalbeheer;2016 2e kwartaal;;;;;;;;;;;;
778;E Waterbedrijven en afvalbeheer;2016 3e kwartaal;;;;;;;;;;;;
779;E Waterbedrijven en afvalbeheer;2016 4e kwartaal;;;;;;;;;;;;
780;E Waterbedrijven en afvalbeheer;2017 1e kwartaal;;;;;;;;;;;;
781;E Waterbedrijven en afvalbeheer;2017 2e kwartaal;;;;;;;;;;;;
782;E Waterbedrijven en afvalbeheer;2017 3e kwartaal;;;;;;;;;;;;
783;E Waterbedrijven en afvalbeheer;2017 4e kwartaal;;;;;;;;;;;;
784;E Waterbedrijven en afvalbeheer;2018 1e kwartaal;;;;;;;;;;;;
785;E Waterbedrijven en afvalbeheer;2018 2e kwartaal;;;;;;;;;;;;
786;E Waterbedrijven en afvalbeheer;2018 3e kwartaal;;;;;;;;;;;;
787;E Waterbedrijven en afvalbeheer;2018 4e kwartaal;;;;;;;;;;;;
788;E Waterbedrijven en afvalbeheer;2019 1e kwartaal;;;;;;;;;;;;
789;E Waterbedrijven en afvalbeheer;2019 2e kwartaal;;;;;;;;;;;;
790;E Waterbedrijven en afvalbeheer;2019 3e kwartaal;;;;;;;;;;;;
791;E Waterbedrijven en afvalbeheer;2019 4e kwartaal;;;;;;;;;;;;
792;E Waterbedrijven en afvalbeheer;2020 1e kwartaal;;;;;;;;;;;;
793;E Waterbedrijven en afvalbeheer;2020 2e kwartaal;;;;;;;;;;;;
794;E Waterbedrijven en afvalbeheer;2020 3e kwartaal;;;;;;;;;;;;
795;E Waterbedrijven en afvalbeheer;2020 4e kwartaal;;;;;;;;;;;;
796;E Waterbedrijven en afvalbeheer;2021 1e kwartaal;;;;;;;;;;;;
797;E Waterbedrijven en afvalbeheer;2021 2e kwartaal;;;;;;;;;;;;
798;E Waterbedrijven en afvalbeheer;2021 3e kwartaal;;;;;;;;;;;;
799;E Waterbedrijven en afvalbeheer;2021 4e kwartaal;;;;;;;;;;;;
800;E Waterbedrijven en afvalbeheer;2022 1e kwartaal;;;;;;;;;;;;
801;E Waterbedrijven en afvalbeheer;2022 2e kwartaal;;;;;;;;;;;;
802;E Waterbedrijven en afvalbeheer;2022 3e kwartaal;;;;;;;;;;;;
803;E Waterbedrijven en afvalbeheer;2022 4e kwartaal;;;;;;;;;;;;
804;E Waterbedrijven en afvalbeheer;2023 1e kwartaal;;;;;;;;;;;;
805;E Waterbedrijven en afvalbeheer;2023 2e kwartaal;;;;;;;;;;;;
806;E Waterbedrijven en afvalbeheer;2023 3e kwartaal;;;;;;;;;;;;
807;E Waterbedrijven en afvalbeheer;2023 4e kwartaal;;;;;;;;;;;;
808;E Waterbedrijven en afvalbeheer;2024 1e kwartaal;;;;;;;;;;;;
809;E Waterbedrijven en afvalbeheer;2024 2e kwartaal;;;;;;;;;;;;
810;E Waterbedrijven en afvalbeheer;2024 3e kwartaal;;;;;;;;;;;;
811;E Waterbedrijven en afvalbeheer;2024 4e kwartaal;;;;;;;;;;;;
812;F Bouwnijverheid;1996 1e kwartaal;64.6;70.6;69.4;76.2;6.8;7.2;19.4;20.5;12.8;12.6;30.9;29.9
813;F Bouwnijverheid;1996 2e kwartaal;66.9;64.2;66.6;63.7;9.4;8.5;20.9;19.0;17.2;16.3;34.7;33.2
814;F Bouwnijverheid;1996 3e kwartaal;68.5;63.8;68.9;63.3;8.2;8.5;19.6;19.0;14.6;16.4;31.5;33.3
815;F Bouwnijverheid;1996 4e kwartaal;60.0;64.3;59.5;63.5;8.3;8.4;18.0;18.8;17.0;16.1;33.4;32.8
816;F Bouwnijverheid;1997 1e kwartaal;66.0;70.1;67.2;71.2;7.5;8.0;18.8;19.3;14.0;14.1;30.9;30.2
817;F Bouwnijverheid;1997 2e kwartaal;68.1;65.5;68.2;65.6;9.1;8.2;20.5;19.0;16.3;15.4;33.2;32.2
818;F Bouwnijverheid;1997 3e kwartaal;71.5;66.3;72.9;66.5;8.0;8.3;20.1;19.4;13.6;15.4;30.5;32.4
819;F Bouwnijverheid;1997 4e kwartaal;62.9;67.0;63.2;67.0;8.3;8.4;18.7;19.4;16.2;15.4;32.7;32.2
820;F Bouwnijverheid;1998 1e kwartaal;64.0;68.3;63.1;67.5;8.1;8.5;18.5;19.4;15.5;15.4;32.5;32.0
821;F Bouwnijverheid;1998 2e kwartaal;70.7;67.8;71.1;68.0;9.3;8.5;21.8;20.0;16.2;15.4;33.8;32.7
822;F Bouwnijverheid;1998 3e kwartaal;73.0;68.0;74.7;68.3;8.2;8.6;21.3;20.4;13.7;15.5;31.5;33.2
823;F Bouwnijverheid;1998 4e kwartaal;66.3;71.2;67.1;71.9;8.7;8.7;20.1;21.2;16.0;15.1;33.1;32.7
824;F Bouwnijverheid;1999 1e kwartaal;64.1;68.3;64.7;69.6;8.4;8.8;20.5;21.6;16.0;15.9;35.0;34.4
825;F Bouwnijverheid;1999 2e kwartaal;70.7;68.1;72.0;69.1;9.8;8.9;23.3;21.4;17.0;16.1;35.8;34.5
826;F Bouwnijverheid;1999 3e kwartaal;74.6;69.4;76.9;70.0;8.6;9.1;22.6;21.5;14.1;16.1;32.5;34.1
827;F Bouwnijverheid;1999 4e kwartaal;65.8;70.7;65.6;70.8;9.2;9.3;20.1;21.5;17.1;16.1;33.9;33.8
828;F Bouwnijverheid;2000 1e kwartaal;66.4;72.4;64.7;72.0;9.0;9.4;20.0;21.9;16.6;16.0;34.2;33.9
829;F Bouwnijverheid;2000 2e kwartaal;73.9;71.6;74.0;71.3;10.4;9.5;24.3;22.3;17.2;16.3;36.3;34.7
830;F Bouwnijverheid;2000 3e kwartaal;80.4;74.3;83.6;75.0;9.1;9.5;25.4;23.5;13.8;15.8;33.6;34.8
831;F Bouwnijverheid;2000 4e kwartaal;70.2;73.6;71.1;73.8;9.5;9.6;22.8;23.3;16.6;16.1;35.3;35.1
832;F Bouwnijverheid;2001 1e kwartaal;69.1;74.1;67.6;73.7;9.2;9.7;21.2;23.0;16.3;16.1;34.7;34.7
833;F Bouwnijverheid;2001 2e kwartaal;77.6;74.9;77.9;74.7;10.7;9.7;25.3;23.0;16.9;15.9;35.9;34.3
834;F Bouwnijverheid;2001 3e kwartaal;80.9;75.3;83.2;75.2;9.3;9.8;25.5;23.5;14.1;16.0;33.9;34.7
835;F Bouwnijverheid;2001 4e kwartaal;71.3;75.4;71.5;75.3;9.8;9.9;22.7;23.8;16.8;16.2;35.0;35.2
836;F Bouwnijverheid;2002 1e kwartaal;70.7;76.6;69.7;76.3;9.6;10.1;22.4;24.1;16.5;16.2;35.6;35.2
837;F Bouwnijverheid;2002 2e kwartaal;84.5;80.7;84.5;80.5;11.4;10.2;27.5;24.6;16.5;15.6;35.9;33.9
838;F Bouwnijverheid;2002 3e kwartaal;83.2;78.3;84.9;77.8;9.7;10.2;26.4;24.7;14.3;16.1;34.4;35.2
839;F Bouwnijverheid;2002 4e kwartaal;76.7;80.3;76.5;79.9;10.0;10.2;23.2;24.6;15.9;15.6;33.5;34.2
840;F Bouwnijverheid;2003 1e kwartaal;73.7;79.5;72.1;79.4;9.6;10.2;22.6;24.5;16.0;15.8;34.7;34.3
841;F Bouwnijverheid;2003 2e kwartaal;86.0;81.3;86.6;80.6;11.9;10.6;29.0;25.6;16.9;16.0;37.0;35.3
842;F Bouwnijverheid;2003 3e kwartaal;87.5;83.3;89.4;83.0;10.3;10.8;27.9;26.1;14.3;15.9;34.5;34.9
843;F Bouwnijverheid;2003 4e kwartaal;81.0;84.5;80.9;84.5;10.5;10.7;24.3;26.0;15.8;15.6;33.1;34.2
844;F Bouwnijverheid;2004 1e kwartaal;76.9;84.3;75.6;85.1;10.2;10.8;23.9;26.3;16.3;15.8;34.9;34.4
845;F Bouwnijverheid;2004 2e kwartaal;91.3;87.4;93.1;87.2;12.3;11.0;30.6;26.7;16.5;15.4;36.3;34.0
846;F Bouwnijverheid;2004 3e kwartaal;90.4;86.1;92.5;86.1;10.4;10.9;28.4;26.6;14.0;15.6;33.9;34.3
847;F Bouwnijverheid;2004 4e kwartaal;80.4;84.5;79.2;84.0;10.8;11.0;24.1;26.7;16.4;16.0;33.6;35.4
848;F Bouwnijverheid;2005 1e kwartaal;78.8;84.2;76.6;83.7;10.5;11.0;24.8;27.0;16.2;16.1;35.8;35.8
849;F Bouwnijverheid;2005 2e kwartaal;84.7;83.0;86.3;83.5;12.5;11.2;30.7;27.5;18.0;16.5;39.3;36.5
850;F Bouwnijverheid;2005 3e kwartaal;86.3;83.0;88.8;83.2;10.5;11.1;28.7;26.9;14.9;16.4;35.7;36.0
851;F Bouwnijverheid;2005 4e kwartaal;79.1;80.9;79.5;81.5;10.8;10.9;24.8;26.6;16.6;16.6;34.5;36.3
852;F Bouwnijverheid;2006 1e kwartaal;77.1;83.4;74.7;83.8;10.5;11.1;24.2;27.2;16.7;16.3;35.8;36.0
853;F Bouwnijverheid;2006 2e kwartaal;83.5;81.3;86.1;82.0;12.2;11.0;30.9;27.2;17.9;16.7;39.7;36.9
854;F Bouwnijverheid;2006 3e kwartaal;85.6;82.0;88.1;81.8;10.8;11.4;30.2;28.0;15.4;17.1;37.9;38.1
855;F Bouwnijverheid;2006 4e kwartaal;82.1;82.7;83.1;82.7;11.5;11.6;27.1;28.4;17.1;17.3;36.0;38.2
856;F Bouwnijverheid;2007 1e kwartaal;76.0;81.3;74.4;82.7;11.0;11.5;25.3;28.0;17.7;17.4;37.6;37.7
857;F Bouwnijverheid;2007 2e kwartaal;81.7;80.1;84.4;80.2;12.5;11.3;31.6;27.4;18.6;17.4;41.4;37.9
858;F Bouwnijverheid;2007 3e kwartaal;85.3;82.1;88.6;82.6;11.0;11.7;30.7;28.5;15.8;17.5;38.2;38.3
859;F Bouwnijverheid;2007 4e kwartaal;83.1;83.1;83.3;83.2;11.8;11.9;27.2;28.9;17.4;17.6;36.0;38.6
860;F Bouwnijverheid;2008 1e kwartaal;75.5;81.4;73.1;81.3;11.5;12.0;26.7;29.1;18.6;18.1;40.4;39.8
861;F Bouwnijverheid;2008 2e kwartaal;82.9;82.1;85.2;82.2;13.2;12.0;33.4;29.2;19.4;18.0;43.2;39.5
862;F Bouwnijverheid;2008 3e kwartaal;88.2;85.3;91.0;86.6;11.5;12.2;31.4;29.9;16.0;17.6;38.1;38.3
863;F Bouwnijverheid;2008 4e kwartaal;87.3;86.2;86.8;85.4;12.2;12.3;27.9;29.8;17.1;17.5;35.6;38.8
864;F Bouwnijverheid;2009 1e kwartaal;77.2;82.4;74.3;81.9;11.7;12.2;27.3;29.6;18.5;18.2;40.6;40.1
865;F Bouwnijverheid;2009 2e kwartaal;88.6;87.2;91.9;87.0;13.6;12.4;35.3;30.2;18.7;17.5;42.5;38.5
866;F Bouwnijverheid;2009 3e kwartaal;91.9;90.5;94.3;91.0;11.7;12.4;31.7;30.6;15.6;16.8;37.1;37.4
867;F Bouwnijverheid;2009 4e kwartaal;95.0;93.7;94.4;93.4;12.3;12.4;27.4;29.8;15.8;16.2;32.0;35.4
868;F Bouwnijverheid;2010 1e kwartaal;92.9;98.3;90.5;99.4;12.2;12.6;29.4;31.5;16.0;15.7;35.9;35.2
869;F Bouwnijverheid;2010 2e kwartaal;95.0;93.9;99.0;93.1;13.6;12.4;36.4;30.4;17.6;16.3;40.6;36.3
870;F Bouwnijverheid;2010 3e kwartaal;97.5;96.6;97.1;95.0;11.8;12.5;30.8;30.3;14.8;16.0;35.0;35.4
871;F Bouwnijverheid;2010 4e kwartaal;100.9;100.6;99.9;99.9;12.5;12.6;28.0;30.9;15.2;15.5;30.9;34.4
872;F Bouwnijverheid;2011 1e kwartaal;86.6;91.7;82.7;91.5;12.5;12.8;28.7;30.9;17.6;17.2;38.3;37.5
873;F Bouwnijverheid;2011 2e kwartaal;98.5;98.1;101.0;96.8;14.0;12.8;36.1;31.1;17.4;16.0;39.5;35.7
874;F Bouwnijverheid;2011 3e kwartaal;101.5;100.8;101.1;99.4;12.1;12.9;30.8;30.8;14.6;15.7;33.7;34.4
875;F Bouwnijverheid;2011 4e kwartaal;105.8;104.1;105.2;102.4;12.8;13.0;29.1;31.0;14.8;15.3;30.5;33.7
876;F Bouwnijverheid;2012 1e kwartaal;98.8;107.5;92.9;105.6;12.8;13.2;29.5;31.9;15.8;15.1;35.0;33.6
877;F Bouwnijverheid;2012 2e kwartaal;109.4;108.0;112.5;107.2;14.5;13.2;37.5;31.9;16.2;15.1;36.8;33.1
878;F Bouwnijverheid;2012 3e kwartaal;108.3;106.9;108.1;104.8;12.5;13.3;32.2;31.9;14.1;15.3;32.9;33.8
879;F Bouwnijverheid;2012 4e kwartaal;113.8;111.3;112.6;109.1;13.2;13.4;30.6;32.5;14.2;14.8;30.0;33.1
880;F Bouwnijverheid;2013 1e kwartaal;105.5;113.2;100.2;111.1;13.1;13.4;31.1;32.5;15.1;14.6;34.3;32.5
881;F Bouwnijverheid;2013 2e kwartaal;112.2;110.7;112.8;107.2;14.8;13.5;37.0;31.6;16.2;15.0;36.3;32.8
882;F Bouwnijverheid;2013 3e kwartaal;109.5;108.0;108.8;106.1;12.7;13.5;31.8;32.0;14.2;15.4;32.3;33.5
883;F Bouwnijverheid;2013 4e kwartaal;107.9;105.1;107.7;103.7;13.1;13.4;29.7;31.5;14.9;15.7;30.5;33.7
884;F Bouwnijverheid;2014 1e kwartaal;100.5;109.7;93.4;105.7;13.3;13.7;30.0;31.4;16.2;15.4;35.6;33.1
885;F Bouwnijverheid;2014 2e kwartaal;113.2;111.0;115.5;110.0;15.1;13.7;37.5;32.7;16.3;15.2;35.9;33.1
886;F Bouwnijverheid;2014 3e kwartaal;108.4;108.5;107.2;103.4;13.0;13.7;31.7;31.8;14.6;15.6;32.7;34.1
887;F Bouwnijverheid;2014 4e kwartaal;102.4;98.4;101.4;96.8;13.7;14.0;30.8;32.6;16.4;17.5;33.6;37.5
888;F Bouwnijverheid;2015 1e kwartaal;91.3;101.4;85.7;98.7;13.2;13.7;30.1;31.6;17.7;16.6;38.8;35.5
889;F Bouwnijverheid;2015 2e kwartaal;99.7;97.8;103.4;96.8;15.1;13.7;37.9;32.1;18.6;17.3;40.5;36.9
890;F Bouwnijverheid;2015 3e kwartaal;102.2;98.6;104.8;99.4;13.0;13.7;32.5;32.4;15.5;17.1;34.3;36.3
891;F Bouwnijverheid;2015 4e kwartaal;98.9;95.3;99.0;95.7;13.4;13.7;29.8;32.2;16.6;17.7;33.3;37.4
892;F Bouwnijverheid;2016 1e kwartaal;84.1;94.1;83.0;95.5;13.5;14.0;31.5;32.9;19.7;18.3;41.9;38.2
893;F Bouwnijverheid;2016 2e kwartaal;96.6;94.8;100.2;95.7;15.5;14.0;37.5;33.0;19.6;18.2;41.4;38.3
894;F Bouwnijverheid;2016 3e kwartaal;95.9;91.8;98.2;93.2;13.3;14.0;33.4;33.4;17.0;18.8;37.6;39.8
895;F Bouwnijverheid;2016 4e kwartaal;91.8;90.1;93.1;90.0;13.7;14.0;31.2;33.1;18.3;19.1;37.0;40.9
896;F Bouwnijverheid;2017 1e kwartaal;79.9;88.8;77.1;89.3;13.5;13.9;30.7;33.0;20.6;19.3;44.1;41.1
897;F Bouwnijverheid;2017 2e kwartaal;93.4;89.6;97.4;92.4;15.5;14.1;37.7;32.7;20.3;19.3;42.8;39.4
898;F Bouwnijverheid;2017 3e kwartaal;91.8;89.6;91.4;86.2;13.4;14.2;33.4;32.9;17.9;19.4;40.4;42.5
899;F Bouwnijverheid;2017 4e kwartaal;92.6;90.1;94.8;90.4;14.0;14.3;32.2;33.6;18.5;19.6;37.5;41.3
900;F Bouwnijverheid;2018 1e kwartaal;84.3;93.5;83.2;96.1;13.9;14.3;32.3;34.0;20.1;18.9;42.9;39.4
901;F Bouwnijverheid;2018 2e kwartaal;90.6;90.3;92.7;88.5;15.9;14.4;38.7;33.7;21.4;19.6;46.1;42.4
902;F Bouwnijverheid;2018 3e kwartaal;97.9;92.5;99.4;93.1;13.8;14.6;34.3;33.8;17.3;19.4;38.2;40.4
903;F Bouwnijverheid;2018 4e kwartaal;93.2;90.4;95.0;90.9;14.4;14.7;32.4;34.2;18.9;20.0;37.6;41.8
