ID;Populatie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
6760;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Venray;2011;12.5;71;27.4;25.3;44.4;40.5;4.0;6.0;8.0;10.0;11.0;13.0;13.0;13.0;12.0;11.0
6761;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Venray;2012;12.5;70;28.0;25.6;45.3;40.8;4.0;6.0;8.0;10.0;11.0;13.0;13.0;13.0;12.0;11.0
6762;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Venray;2013;12.6;70;28.1;25.8;45.2;41.2;4.0;6.0;8.0;10.0;11.0;12.0;13.0;13.0;13.0;10.0
6763;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Venray;2014;12.6;70;29.2;26.5;47.1;42.2;4.0;6.0;8.0;10.0;11.0;12.0;13.0;13.0;13.0;10.0
6764;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Venray;2015;12.7;70;29.0;27.0;46.7;42.7;4.0;6.0;8.0;9.0;11.0;12.0;14.0;13.0;13.0;10.0
6765;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vianen;2011;5.9;73;29.2;26.4;47.4;42.5;3.0;5.0;7.0;8.0;11.0;12.0;13.0;13.0;15.0;13.0
6766;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vianen;2012;5.9;73;29.1;26.3;47.1;42.6;4.0;5.0;7.0;9.0;11.0;12.0;12.0;13.0;13.0;13.0
6767;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vianen;2013;5.9;73;29.3;26.6;47.4;43.0;3.0;5.0;7.0;9.0;11.0;13.0;12.0;12.0;14.0;13.0
6768;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vianen;2014;5.9;73;31.1;27.3;50.3;44.4;4.0;5.0;7.0;9.0;11.0;12.0;13.0;13.0;13.0;13.0
6769;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vianen;2015;5.9;73;30.2;27.7;48.7;44.6;4.0;5.0;8.0;9.0;11.0;12.0;13.0;13.0;13.0;13.0
6770;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlaardingen;2011;20.4;61;26.4;24.1;41.6;37.6;6.0;8.0;10.0;10.0;10.0;11.0;11.0;11.0;12.0;10.0
6771;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlaardingen;2012;20.4;61;26.5;24.3;41.7;37.7;7.0;8.0;10.0;10.0;10.0;11.0;11.0;12.0;11.0;10.0
6772;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlaardingen;2013;20.3;61;26.5;24.3;41.8;37.9;8.0;9.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0
6773;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlaardingen;2014;20.4;61;27.8;24.9;43.9;39.0;7.0;9.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0
6774;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlaardingen;2015;20.5;61;27.9;25.4;44.0;39.6;7.0;9.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0
6775;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlagtwedde;2011;4.9;70;24.9;22.8;39.3;35.9;5.0;9.0;11.0;13.0;13.0;13.0;11.0;10.0;9.0;7.0
6776;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlagtwedde;2012;4.9;69;25.0;23.1;39.4;36.4;5.0;8.0;11.0;13.0;13.0;12.0;11.0;10.0;9.0;7.0
6777;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlagtwedde;2013;4.9;69;25.1;23.3;39.5;36.4;5.0;8.0;10.0;13.0;12.0;13.0;12.0;10.0;9.0;7.0
6778;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlagtwedde;2014;4.8;69;26.2;24.0;41.2;37.3;4.0;9.0;10.0;13.0;13.0;12.0;12.0;11.0;9.0;7.0
6779;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlagtwedde;2015;4.9;68;26.4;24.4;41.3;37.6;5.0;8.0;10.0;13.0;13.0;12.0;12.0;10.0;9.0;7.0
6780;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlieland;2011;0.3;59;27.0;24.7;42.4;39.8;;;;;;;;;;
6781;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlieland;2012;0.3;57;28.3;25.1;44.2;40.4;;;;;;;;;;
6782;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlieland;2013;0.3;55;32.8;26.1;50.2;40.2;;;;;;;;;;
6783;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlieland;2014;0.3;53;31.6;27.7;48.8;40.9;;;;;;;;;;
6784;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlieland;2015;0.3;53;31.9;26.9;48.5;40.4;;;;;;;;;;
6785;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlissingen;2011;12.8;60;25.6;24.1;39.9;37.4;5.0;8.0;9.0;11.0;12.0;12.0;13.0;13.0;11.0;7.0
6786;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlissingen;2012;12.8;60;25.9;24.4;40.2;37.7;5.0;8.0;9.0;11.0;11.0;12.0;13.0;13.0;11.0;7.0
6787;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlissingen;2013;12.7;59;26.3;24.5;40.9;37.9;5.0;8.0;9.0;11.0;12.0;12.0;12.0;12.0;11.0;8.0
6788;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlissingen;2014;12.7;59;27.2;25.2;42.4;39.0;5.0;8.0;9.0;10.0;12.0;12.0;12.0;12.0;11.0;8.0
6789;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vlissingen;2015;12.6;58;27.6;25.7;43.1;39.7;5.0;8.0;9.0;11.0;12.0;12.0;13.0;12.0;11.0;8.0
6790;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voerendaal;2011;4.0;74;29.0;26.4;45.6;41.5;3.0;5.0;7.0;10.0;9.0;12.0;13.0;14.0;14.0;12.0
6791;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voerendaal;2012;4.1;74;29.0;26.5;45.6;41.4;3.0;5.0;7.0;10.0;10.0;12.0;13.0;14.0;15.0;12.0
6792;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voerendaal;2013;4.1;74;29.3;27.0;46.0;41.9;3.0;5.0;7.0;10.0;10.0;12.0;14.0;14.0;14.0;13.0
6793;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voerendaal;2014;4.0;73;30.8;27.9;48.2;43.1;3.0;4.0;7.0;9.0;11.0;11.0;13.0;14.0;14.0;13.0
6794;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voerendaal;2015;4.0;73;31.4;28.4;49.0;44.2;2.0;4.0;7.0;10.0;11.0;11.0;13.0;14.0;14.0;14.0
6795;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorschoten;2011;7.0;69;34.9;30.4;55.9;48.5;3.0;3.0;5.0;6.0;7.0;9.0;11.0;13.0;17.0;26.0
6796;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorschoten;2012;7.1;68;35.0;30.8;56.0;49.3;3.0;4.0;5.0;6.0;7.0;8.0;11.0;13.0;17.0;26.0
6797;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorschoten;2013;7.2;68;34.8;30.9;55.7;49.2;3.0;4.0;6.0;7.0;7.0;8.0;10.0;14.0;16.0;26.0
6798;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorschoten;2014;7.3;68;37.2;31.8;59.7;50.7;4.0;4.0;5.0;6.0;7.0;8.0;10.0;13.0;17.0;25.0
6799;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorschoten;2015;7.4;68;36.1;32.2;57.9;51.3;4.0;4.0;5.0;6.0;7.0;9.0;10.0;13.0;17.0;25.0
6800;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorst;2011;7.0;75;29.5;26.5;47.9;42.4;2.0;4.0;7.0;9.0;11.0;12.0;14.0;14.0;14.0;13.0
6801;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorst;2012;7.0;75;29.8;26.7;48.1;42.7;3.0;4.0;6.0;9.0;12.0;12.0;13.0;14.0;14.0;13.0
6802;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorst;2013;7.0;74;30.0;27.0;48.4;43.3;3.0;4.0;6.0;9.0;12.0;12.0;13.0;14.0;14.0;14.0
6803;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorst;2014;7.1;74;31.3;27.7;50.3;44.3;3.0;4.0;6.0;9.0;11.0;12.0;13.0;13.0;13.0;13.0
6804;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Voorst;2015;7.2;74;30.8;28.2;49.5;45.0;3.0;5.0;6.0;9.0;11.0;12.0;13.0;13.0;13.0;13.0
6805;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vught;2011;7.2;68;33.4;28.3;54.1;45.3;4.0;5.0;7.0;7.0;9.0;10.0;11.0;13.0;15.0;21.0
6806;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vught;2012;7.2;68;34.3;28.4;55.4;45.7;4.0;4.0;7.0;7.0;9.0;10.0;11.0;12.0;15.0;21.0
6807;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vught;2013;7.2;67;34.6;28.7;56.0;46.0;4.0;5.0;7.0;7.0;9.0;10.0;11.0;12.0;15.0;21.0
6808;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vught;2014;7.2;68;40.0;29.8;63.8;47.7;4.0;5.0;6.0;7.0;9.0;9.0;11.0;12.0;15.0;22.0
6809;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Vught;2015;7.3;67;36.6;30.6;59.3;48.7;3.0;5.0;7.0;7.0;8.0;10.0;11.0;13.0;15.0;21.0
6810;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalre;2011;5.0;73;34.6;29.6;55.2;46.7;3.0;4.0;6.0;7.0;8.0;9.0;11.0;13.0;17.0;22.0
6811;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalre;2012;5.0;72;35.6;29.9;56.6;47.6;3.0;4.0;5.0;7.0;8.0;9.0;11.0;13.0;17.0;23.0
6812;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalre;2013;5.1;72;35.0;30.0;55.8;47.8;3.0;4.0;5.0;7.0;8.0;9.0;11.0;13.0;17.0;23.0
6813;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalre;2014;5.1;71;38.5;31.1;61.3;49.5;3.0;4.0;5.0;7.0;8.0;9.0;11.0;13.0;16.0;23.0
6814;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalre;2015;5.1;71;37.1;31.7;59.2;50.3;3.0;4.0;5.0;7.0;7.0;9.0;12.0;14.0;16.0;24.0
6815;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalwijk;2011;13.9;70;27.7;24.9;44.3;39.7;3.0;6.0;9.0;10.0;11.0;12.0;12.0;13.0;12.0;11.0
6816;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalwijk;2012;13.9;70;28.1;25.2;44.9;40.1;4.0;6.0;9.0;10.0;11.0;12.0;12.0;12.0;12.0;10.0
6817;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalwijk;2013;13.9;69;28.2;25.4;45.2;40.4;4.0;6.0;9.0;10.0;12.0;12.0;12.0;12.0;12.0;11.0
6818;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalwijk;2014;13.9;69;29.9;26.1;47.8;41.6;4.0;6.0;9.0;10.0;12.0;12.0;12.0;12.0;12.0;11.0
6819;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waalwijk;2015;14.0;69;29.0;26.6;46.4;42.1;4.0;7.0;9.0;10.0;12.0;11.0;13.0;12.0;12.0;10.0
6820;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waddinxveen;2011;7.5;72;29.6;26.5;47.9;42.8;3.0;5.0;8.0;9.0;10.0;11.0;13.0;13.0;14.0;14.0
6821;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waddinxveen;2012;7.5;72;29.7;26.7;48.1;42.9;3.0;5.0;8.0;9.0;10.0;12.0;12.0;13.0;14.0;15.0
6822;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waddinxveen;2013;7.5;71;30.0;27.0;48.4;43.5;3.0;5.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;14.0
6823;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waddinxveen;2014;7.6;72;31.5;27.6;50.9;44.3;3.0;5.0;8.0;9.0;10.0;11.0;13.0;13.0;14.0;14.0
6824;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waddinxveen;2015;7.6;71;30.5;28.0;49.2;45.0;3.0;6.0;8.0;9.0;10.0;11.0;13.0;13.0;14.0;13.0
6825;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wageningen;2011;8.3;47;29.0;26.3;45.9;41.5;5.0;6.0;7.0;9.0;9.0;11.0;11.0;12.0;14.0;15.0
6826;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wageningen;2012;8.4;46;29.3;26.5;46.2;41.6;6.0;6.0;8.0;9.0;9.0;10.0;11.0;12.0;13.0;16.0
6827;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wageningen;2013;8.5;46;29.6;26.7;46.6;41.9;7.0;6.0;8.0;9.0;9.0;10.0;11.0;12.0;14.0;16.0
6828;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wageningen;2014;8.6;45;30.9;27.4;48.6;42.9;8.0;6.0;8.0;8.0;8.0;10.0;10.0;12.0;14.0;16.0
6829;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wageningen;2015;8.7;45;30.0;27.8;47.1;43.5;9.0;7.0;7.0;8.0;8.0;10.0;11.0;12.0;14.0;15.0
6830;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wassenaar;2011;7.3;66;48.6;32.0;78.6;50.9;6.0;5.0;6.0;5.0;6.0;7.0;8.0;9.0;12.0;36.0
6831;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wassenaar;2012;7.3;66;50.0;32.3;80.7;51.0;6.0;5.0;6.0;6.0;6.0;7.0;8.0;9.0;12.0;36.0
6832;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wassenaar;2013;7.3;66;47.8;32.1;77.0;51.0;6.0;5.0;6.0;6.0;7.0;7.0;8.0;9.0;11.0;36.0
6833;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wassenaar;2014;7.3;65;56.3;33.7;90.3;53.8;6.0;5.0;6.0;6.0;6.0;7.0;7.0;9.0;12.0;36.0
6834;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wassenaar;2015;7.3;66;52.6;34.2;84.6;54.1;6.0;5.0;6.0;6.0;6.0;7.0;8.0;9.0;12.0;36.0
6835;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waterland;2011;5.1;72;32.7;29.1;53.0;46.9;3.0;3.0;5.0;7.0;8.0;10.0;12.0;14.0;17.0;21.0
6836;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waterland;2012;5.1;71;33.1;29.3;53.7;47.3;3.0;3.0;5.0;7.0;8.0;10.0;12.0;14.0;17.0;21.0
6837;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waterland;2013;5.2;71;33.4;29.5;54.0;47.4;3.0;4.0;5.0;8.0;8.0;10.0;12.0;13.0;17.0;21.0
6838;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waterland;2014;5.2;71;35.5;30.5;57.1;48.7;3.0;3.0;5.0;7.0;9.0;10.0;12.0;13.0;17.0;21.0
6839;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Waterland;2015;5.2;70;34.9;30.8;56.3;49.0;3.0;3.0;6.0;7.0;9.0;10.0;12.0;13.0;16.0;20.0
6840;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weert;2011;14.5;69;27.9;25.3;44.6;40.2;4.0;6.0;7.0;10.0;12.0;12.0;13.0;13.0;12.0;11.0
6841;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weert;2012;14.5;69;28.2;25.5;45.0;40.4;4.0;6.0;7.0;10.0;12.0;13.0;13.0;12.0;12.0;11.0
6842;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weert;2013;14.5;68;28.3;25.8;45.1;40.9;4.0;6.0;7.0;9.0;12.0;13.0;13.0;13.0;13.0;11.0
6843;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weert;2014;14.6;68;29.7;26.6;47.3;42.1;4.0;6.0;7.0;10.0;12.0;12.0;13.0;13.0;13.0;11.0
6844;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weert;2015;14.5;67;29.5;27.2;47.1;42.9;4.0;6.0;7.0;10.0;11.0;12.0;13.0;13.0;12.0;11.0
6845;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weesp;2011;5.1;61;29.8;27.0;47.3;42.0;5.0;6.0;7.0;8.0;9.0;10.0;11.0;12.0;14.0;17.0
6846;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weesp;2012;5.1;60;30.1;27.4;47.8;42.4;5.0;6.0;7.0;8.0;9.0;10.0;10.0;13.0;15.0;17.0
6847;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weesp;2013;5.1;61;30.1;27.4;47.8;42.8;5.0;7.0;7.0;8.0;9.0;9.0;11.0;12.0;14.0;17.0
6848;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weesp;2014;5.1;61;32.2;28.5;51.1;44.4;5.0;6.0;7.0;8.0;9.0;9.0;11.0;12.0;14.0;18.0
6849;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weesp;2015;5.2;61;31.7;28.9;50.3;44.9;5.0;7.0;7.0;8.0;9.0;9.0;11.0;13.0;14.0;18.0
6850;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Werkendam;2011;7.7;77;29.3;26.2;48.5;42.8;3.0;5.0;8.0;10.0;10.0;11.0;12.0;14.0;13.0;13.0
6851;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Werkendam;2012;7.8;76;28.9;26.3;47.6;42.6;3.0;5.0;9.0;10.0;11.0;11.0;13.0;13.0;13.0;13.0
6852;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Werkendam;2013;7.8;76;29.1;26.4;48.0;43.1;3.0;4.0;9.0;10.0;11.0;11.0;13.0;13.0;13.0;13.0
6853;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Werkendam;2014;7.8;76;30.7;27.3;50.6;44.6;3.0;5.0;9.0;9.0;11.0;11.0;13.0;13.0;14.0;12.0
6854;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Werkendam;2015;7.8;75;30.1;27.8;49.7;44.9;3.0;5.0;8.0;10.0;12.0;11.0;13.0;13.0;13.0;13.0
6855;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;West Maas en Waal;2011;5.5;75;28.5;26.0;46.5;42.2;4.0;5.0;8.0;10.0;10.0;12.0;12.0;14.0;14.0;12.0
6856;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;West Maas en Waal;2012;5.5;75;29.1;26.2;47.1;42.2;4.0;5.0;8.0;10.0;11.0;11.0;12.0;13.0;14.0;12.0
6857;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;West Maas en Waal;2013;5.6;74;29.0;26.5;46.9;42.7;4.0;4.0;8.0;9.0;11.0;12.0;12.0;13.0;14.0;12.0
6858;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;West Maas en Waal;2014;5.6;74;30.8;27.2;49.6;43.8;3.0;5.0;8.0;10.0;11.0;12.0;12.0;13.0;14.0;12.0
6859;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;West Maas en Waal;2015;5.7;72;30.6;27.7;49.0;44.4;3.0;5.0;8.0;10.0;11.0;11.0;12.0;13.0;14.0;12.0
6860;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westerveld;2011;5.8;71;28.3;25.4;44.7;40.4;4.0;5.0;8.0;10.0;12.0;12.0;12.0;12.0;13.0;12.0
6861;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westerveld;2012;5.8;71;28.7;25.7;45.3;40.7;4.0;5.0;8.0;9.0;12.0;13.0;12.0;12.0;13.0;12.0
6862;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westerveld;2013;5.8;70;28.8;26.1;45.4;40.9;4.0;4.0;7.0;10.0;11.0;13.0;13.0;13.0;12.0;12.0
6863;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westerveld;2014;5.7;70;30.7;26.9;48.3;42.3;4.0;4.0;7.0;10.0;12.0;12.0;13.0;12.0;13.0;12.0
6864;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westerveld;2015;5.7;70;29.9;27.5;47.1;42.8;4.0;5.0;8.0;10.0;11.0;12.0;13.0;13.0;12.0;13.0
6865;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westervoort;2011;4.7;74;26.1;24.6;42.0;39.4;4.0;7.0;9.0;10.0;12.0;12.0;13.0;12.0;13.0;8.0
6866;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westervoort;2012;4.7;73;26.3;24.7;42.2;39.7;4.0;6.0;9.0;10.0;12.0;13.0;12.0;13.0;12.0;8.0
6867;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westervoort;2013;4.7;72;26.4;24.8;42.2;39.4;5.0;7.0;9.0;11.0;11.0;13.0;12.0;12.0;12.0;8.0
6868;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westervoort;2014;4.7;72;27.8;25.7;44.2;40.7;5.0;7.0;9.0;11.0;11.0;12.0;13.0;12.0;12.0;8.0
6869;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westervoort;2015;4.6;72;28.0;26.4;44.3;41.5;4.0;7.0;9.0;10.0;11.0;13.0;13.0;12.0;13.0;9.0
6870;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westland;2011;29.3;75;29.8;27.3;49.0;44.4;3.0;5.0;7.0;8.0;9.0;11.0;13.0;14.0;15.0;15.0
6871;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westland;2012;29.5;71;29.9;27.4;49.1;44.6;3.0;4.0;7.0;8.0;10.0;11.0;13.0;14.0;15.0;15.0
6872;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westland;2013;29.7;71;30.1;27.7;49.4;44.9;3.0;4.0;7.0;8.0;10.0;11.0;13.0;14.0;15.0;15.0
6873;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westland;2014;29.9;70;32.9;28.6;53.8;46.3;3.0;5.0;7.0;8.0;10.0;11.0;13.0;14.0;15.0;15.0
6874;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westland;2015;30.2;70;31.6;29.2;51.6;47.0;3.0;5.0;7.0;8.0;9.0;11.0;13.0;14.0;15.0;14.0
6875;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weststellingwerf;2011;7.7;71;25.3;23.1;40.5;36.9;5.0;8.0;11.0;12.0;12.0;12.0;12.0;10.0;9.0;8.0
6876;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weststellingwerf;2012;7.7;70;25.6;23.5;40.9;37.5;5.0;8.0;11.0;12.0;13.0;13.0;12.0;11.0;9.0;8.0
6877;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weststellingwerf;2013;7.6;70;25.8;23.7;41.2;37.7;5.0;8.0;11.0;11.0;13.0;13.0;11.0;11.0;10.0;7.0
6878;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weststellingwerf;2014;7.6;69;27.2;24.6;43.4;39.0;5.0;8.0;10.0;12.0;12.0;13.0;12.0;10.0;10.0;8.0
6879;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Weststellingwerf;2015;7.6;69;27.0;24.9;42.9;39.3;5.0;8.0;10.0;12.0;13.0;13.0;12.0;11.0;10.0;8.0
6880;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westvoorne;2011;4.3;72;35.2;30.4;55.8;47.6;4.0;3.0;5.0;7.0;8.0;9.0;10.0;13.0;17.0;25.0
6881;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westvoorne;2012;4.3;70;35.8;30.8;56.5;48.2;3.0;3.0;5.0;7.0;7.0;9.0;10.0;13.0;17.0;26.0
6882;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westvoorne;2013;4.3;70;36.9;31.1;58.2;48.9;3.0;3.0;5.0;7.0;8.0;8.0;11.0;12.0;17.0;26.0
6883;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westvoorne;2014;4.3;70;41.8;32.0;66.0;49.6;3.0;4.0;5.0;6.0;7.0;9.0;11.0;13.0;17.0;26.0
6884;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Westvoorne;2015;4.4;70;37.7;32.5;59.3;50.6;4.0;3.0;5.0;6.0;8.0;8.0;11.0;13.0;17.0;25.0
6885;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wierden;2011;6.9;78;28.7;26.1;47.8;42.7;3.0;5.0;7.0;10.0;12.0;12.0;13.0;14.0;13.0;12.0
6886;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wierden;2012;7.0;77;29.1;26.5;48.4;43.3;3.0;5.0;6.0;10.0;11.0;12.0;14.0;14.0;14.0;12.0
6887;Particuliere huishoudens incl. studenten;Type: Meerpersoonshuishouden;Wierden;2013;7.0;77;30.6;26.8;51.0;43.9;3.0;4.0;6.0;10.0;11.0;12.0;13.0;14.0;14.0;12.0
