ID;Geslacht;Leeftijd;TypeInstelling;Herkomstgroepering;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
3062;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2006;7610;0.12;8840.0;0.13;2700.0
3063;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2007;7330;0.11;;;
3064;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2008;7630;0.12;8890.0;0.13;2725.0
3065;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2009;7990;0.12;9445.0;0.14;2852.0
3066;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2004;5565;0.11;6650.0;0.12;1992.0
3067;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2005;5885;0.11;6990.0;0.13;2098.0
3068;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2006;6270;0.12;7310.0;0.14;2233.0
3069;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2007;5980;0.11;;;
3070;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2008;6155;0.12;7170.0;0.13;2205.0
3071;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Autochtoon;2009;6390;0.12;7555.0;0.14;2293.0
3072;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2004;1095;0.09;1280.0;0.11;379.0
3073;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2005;1190;0.1;1385.0;0.12;411.0
3074;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2006;1340;0.11;1530.0;0.13;466.0
3075;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2007;1350;0.11;;;
3076;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2008;1475;0.12;1720.0;0.14;520.0
3077;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal allochtoon;2009;1600;0.12;1890.0;0.15;559.0
3078;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2004;770;0.12;900.0;0.15;277.0
3079;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2005;815;0.13;940.0;0.15;283.0
3080;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2006;885;0.14;1005.0;0.16;313.0
3081;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2007;855;0.13;;;
3082;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2008;890;0.14;1045.0;0.17;319.0
3083;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Westerse allochtoon;2009;915;0.14;1085.0;0.17;329.0
3084;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2004;325;0.06;380.0;0.07;103.0
3085;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2005;375;0.07;450.0;0.08;128.0
3086;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2006;455;0.08;525.0;0.09;154.0
3087;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2007;495;0.08;;;
3088;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2008;585;0.09;675.0;0.11;201.0
3089;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2009;685;0.11;805.0;0.13;230.0
3090;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2004;25;0.03;30.0;0.03;8.0
3091;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2005;35;0.04;35.0;0.04;10.0
3092;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2006;40;0.04;50.0;0.05;13.0
3093;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2007;45;0.05;;;
3094;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2008;55;0.06;65.0;0.07;19.0
3095;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Marokko;2009;70;0.07;85.0;0.08;21.0
3096;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2004;25;0.02;25.0;0.02;9.0
3097;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2005;30;0.02;35.0;0.03;10.0
3098;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2006;40;0.03;45.0;0.04;13.0
3099;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2007;40;0.03;;;
3100;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2008;50;0.04;55.0;0.05;17.0
3101;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Turkije;2009;60;0.05;70.0;0.05;20.0
3102;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2004;135;0.11;160.0;0.13;43.0
3103;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2005;150;0.12;190.0;0.15;52.0
3104;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2006;170;0.13;210.0;0.16;60.0
3105;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2007;185;0.14;;;
3106;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2008;210;0.15;245.0;0.18;73.0
3107;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Suriname;2009;255;0.18;285.0;0.21;86.0
3108;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2004;55;0.12;70.0;0.16;19.0
3109;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2005;60;0.13;70.0;0.15;20.0
3110;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2006;70;0.15;80.0;0.18;23.0
3111;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2007;75;0.16;;;
3112;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2008;90;0.19;105.0;0.23;31.0
3113;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2009;105;0.21;125.0;0.26;35.0
3114;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2004;85;0.05;95.0;0.06;24.0
3115;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2005;100;0.06;125.0;0.07;35.0
3116;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2006;135;0.07;145.0;0.08;44.0
3117;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2007;150;0.08;;;
3118;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2008;175;0.08;200.0;0.11;61.0
3119;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overig niet-westers;2009;200;0.09;240.0;0.12;68.0
3120;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2004;7065;0.4;8095.0;0.47;2436.0
3121;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2005;7685;0.45;8745.0;0.52;2607.0
3122;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2006;8210;0.48;9400.0;0.56;2827.0
3123;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2007;8530;0.51;;;
3124;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2008;9170;0.54;10395.0;0.64;3263.0
3125;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2009;9885;0.58;11215.0;0.68;3500.0
3126;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2004;5955;0.45;6800.0;0.52;2060.0
3127;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2005;6425;0.5;7305.0;0.57;2186.0
3128;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2006;6790;0.54;7770.0;0.62;2346.0
3129;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2007;6990;0.56;;;
3130;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2008;7420;0.6;8385.0;0.68;2649.0
3131;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Autochtoon;2009;7945;0.64;8965.0;0.73;2823.0
3132;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2004;1110;0.25;1295.0;0.31;376.0
3133;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2005;1265;0.29;1445.0;0.35;421.0
3134;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2006;1420;0.32;1630.0;0.39;481.0
3135;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2007;1540;0.35;;;
3136;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2008;1745;0.38;2010.0;0.49;614.0
3137;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal allochtoon;2009;1940;0.42;2250.0;0.53;678.0
3138;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2004;475;0.28;545.0;0.35;163.0
3139;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2005;530;0.32;595.0;0.38;175.0
3140;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2006;565;0.34;645.0;0.43;193.0
3141;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2007;575;0.34;;;
3142;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2008;625;0.36;725.0;0.48;223.0
3143;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Westerse allochtoon;2009;680;0.38;790.0;0.51;242.0
3144;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2004;635;0.23;750.0;0.29;213.0
3145;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2005;735;0.27;850.0;0.32;246.0
3146;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2006;855;0.31;985.0;0.38;288.0
3147;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2007;970;0.35;;;
3148;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2008;1120;0.4;1290.0;0.49;391.0
3149;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2009;1260;0.44;1455.0;0.54;436.0
3150;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2004;80;0.15;95.0;0.18;26.0
3151;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2005;95;0.18;105.0;0.21;31.0
3152;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2006;100;0.19;120.0;0.23;35.0
3153;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2007;120;0.22;;;
3154;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2008;130;0.24;155.0;0.3;46.0
3155;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Marokko;2009;145;0.27;170.0;0.33;47.0
3156;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2004;80;0.13;105.0;0.18;30.0
3157;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2005;90;0.15;105.0;0.18;32.0
3158;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2006;115;0.2;130.0;0.23;38.0
3159;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2007;125;0.22;;;
3160;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2008;155;0.27;170.0;0.31;54.0
3161;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Turkije;2009;175;0.3;215.0;0.38;62.0
3162;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2004;230;0.46;255.0;0.53;75.0
3163;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2005;255;0.52;300.0;0.62;85.0
3164;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2006;295;0.61;335.0;0.7;100.0
3165;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2007;330;0.68;;;
3166;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2008;355;0.73;410.0;0.87;124.0
3167;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Suriname;2009;390;0.8;435.0;0.91;133.0
3168;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2004;115;0.51;130.0;0.62;39.0
3169;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2005;125;0.57;135.0;0.65;41.0
3170;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2006;135;0.63;155.0;0.76;44.0
3171;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2007;145;0.66;;;
3172;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2008;175;0.77;195.0;0.94;59.0
3173;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2009;210;0.91;245.0;1.12;74.0
3174;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2004;135;0.15;165.0;0.2;44.0
3175;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2005;170;0.19;205.0;0.24;57.0
3176;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2006;205;0.23;240.0;0.29;71.0
3177;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2007;250;0.27;;;
3178;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2008;305;0.31;355.0;0.42;108.0
3179;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overig niet-westers;2009;340;0.33;395.0;0.44;119.0
3180;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2004;175;0.01;235.0;0.01;61.0
3181;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2005;170;0.01;250.0;0.01;60.0
3182;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2006;175;0.01;245.0;0.01;60.0
3183;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2007;325;0.02;;;
3184;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2008;360;0.02;485.0;0.03;125.0
3185;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2009;405;0.02;555.0;0.03;136.0
3186;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2004;145;0.01;195.0;0.01;50.0
3187;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2005;145;0.01;200.0;0.02;49.0
3188;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2006;150;0.01;205.0;0.02;51.0
3189;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2007;265;0.02;;;
3190;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2008;290;0.02;385.0;0.03;101.0
3191;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Autochtoon;2009;335;0.03;440.0;0.04;113.0
3192;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2004;30;0.01;45.0;0.01;11.0
3193;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2005;30;0.01;45.0;0.01;11.0
3194;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2006;25;0.01;40.0;0.01;10.0
3195;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2007;60;0.01;;;
3196;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2008;70;0.02;105.0;0.03;25.0
3197;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal allochtoon;2009;70;0.01;115.0;0.03;23.0
3198;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2004;10;0.01;10.0;0.01;3.0
3199;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2005;10;0.0;15.0;0.01;3.0
3200;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2006;5;0.0;15.0;0.01;3.0
3201;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2007;25;0.01;;;
3202;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2008;25;0.01;35.0;0.02;9.0
3203;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Westerse allochtoon;2009;25;0.01;40.0;0.02;9.0
3204;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2004;20;0.01;35.0;0.01;9.0
3205;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2005;20;0.01;35.0;0.01;7.0
3206;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2006;20;0.01;25.0;0.01;7.0
3207;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2007;35;0.01;;;
3208;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2008;45;0.02;70.0;0.03;16.0
3209;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2009;45;0.01;75.0;0.03;14.0
3210;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2004;5;0.01;5.0;0.01;2.0
3211;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2005;5;0.01;10.0;0.02;2.0
3212;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2006;5;0.01;5.0;0.01;2.0
3213;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2007;5;0.01;;;
3214;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2008;5;0.01;10.0;0.02;2.0
3215;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Marokko;2009;5;0.01;10.0;0.02;1.0
3216;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2004;5;0.01;5.0;0.01;2.0
3217;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2005;5;0.01;10.0;0.02;2.0
3218;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2006;5;0.01;5.0;0.01;1.0
3219;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2007;10;0.01;;;
3220;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2008;10;0.02;15.0;0.02;3.0
3221;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Turkije;2009;10;0.02;15.0;0.02;3.0
3222;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2004;5;0.01;10.0;0.02;2.0
3223;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2005;5;0.01;5.0;0.01;1.0
3224;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2006;5;0.01;5.0;0.01;2.0
3225;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2007;10;0.02;;;
3226;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2008;15;0.03;20.0;0.04;4.0
3227;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Suriname;2009;10;0.02;25.0;0.05;4.0
3228;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2004;0;0.01;5.0;0.02;1.0
3229;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2005;0;0.01;5.0;0.01;1.0
3230;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2006;0;0.01;0.0;0.01;0.0
3231;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2007;5;0.02;;;
3232;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2008;10;0.04;5.0;0.03;2.0
3233;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2009;10;0.04;15.0;0.07;3.0
3234;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2004;5;0.0;5.0;0.01;2.0
3235;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2005;5;0.0;5.0;0.01;1.0
3236;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2006;5;0.0;5.0;0.01;2.0
3237;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2007;10;0.01;;;
3238;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2008;10;0.01;20.0;0.02;4.0
3239;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overig niet-westers;2009;5;0.01;15.0;0.02;2.0
3240;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2004;5890;0.33;6605.0;0.38;2058.0
3241;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2005;6305;0.37;7025.0;0.41;2162.0
3242;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2006;6670;0.39;7505.0;0.45;2308.0
3243;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2007;7100;0.42;;;
3244;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2008;7525;0.45;8420.0;0.51;2708.0
3245;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2009;8090;0.48;9010.0;0.55;2896.0
3246;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2004;5005;0.38;5585.0;0.43;1750.0
3247;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2005;5305;0.41;5910.0;0.46;1825.0
3248;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2006;5545;0.44;6240.0;0.5;1925.0
3249;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2007;5860;0.47;;;
3250;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2008;6135;0.5;6845.0;0.56;2215.0
3251;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Autochtoon;2009;6540;0.53;7245.0;0.59;2344.0
3252;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal allochtoon;2004;885;0.2;1020.0;0.24;308.0
3253;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal allochtoon;2005;1005;0.23;1115.0;0.27;337.0
3254;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal allochtoon;2006;1125;0.26;1265.0;0.31;383.0
3255;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal allochtoon;2007;1240;0.28;;;
3256;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal allochtoon;2008;1390;0.3;1575.0;0.38;493.0
3257;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal allochtoon;2009;1550;0.33;1765.0;0.42;552.0
3258;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Westerse allochtoon;2004;380;0.22;430.0;0.27;133.0
3259;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Westerse allochtoon;2005;420;0.25;450.0;0.29;139.0
3260;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Westerse allochtoon;2006;445;0.27;500.0;0.33;153.0
3261;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Westerse allochtoon;2007;470;0.28;;;
3262;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Westerse allochtoon;2008;505;0.29;565.0;0.38;181.0
3263;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Westerse allochtoon;2009;550;0.31;630.0;0.4;197.0
3264;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2004;505;0.18;590.0;0.23;175.0
3265;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2005;585;0.21;665.0;0.25;198.0
3266;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2006;680;0.25;770.0;0.29;230.0
3267;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2007;775;0.28;;;
3268;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2008;885;0.32;1010.0;0.39;312.0
3269;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2009;1000;0.35;1140.0;0.42;354.0
3270;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Marokko;2004;60;0.11;70.0;0.14;19.0
3271;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Marokko;2005;65;0.12;75.0;0.15;22.0
3272;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Marokko;2006;70;0.13;85.0;0.16;25.0
3273;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Marokko;2007;85;0.16;;;
3274;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Marokko;2008;95;0.17;110.0;0.22;33.0
3275;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Marokko;2009;110;0.2;125.0;0.24;37.0
