ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;InkomstenUitEenBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
8185;Vrouwen;0;23 jaar of ouder;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;360.0;100.0;260.0;27.8
8186;Vrouwen;0;23 jaar of ouder;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;400.0;90.0;310.0;22.5
8187;Vrouwen;0;23 jaar of ouder;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;490.0;100.0;390.0;21.2
8188;Vrouwen;0;23 jaar of ouder;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;640.0;130.0;510.0;20.9
8189;Vrouwen;0;23 jaar of ouder;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;740.0;170.0;570.0;22.4
8190;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal populatie;2004/'05;770.0;220.0;560.0;27.8
8191;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal populatie;2005/'06;1090.0;280.0;810.0;25.9
8192;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal populatie;2006/'07;1360.0;340.0;1020.0;25.1
8193;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal populatie;2007/'08;1580.0;330.0;1250.0;21.0
8194;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal populatie;2008/'09;1770.0;410.0;1360.0;23.2
8195;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;240.0;70.0;170.0;27.9
8196;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;460.0;150.0;310.0;32.2
8197;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;550.0;180.0;370.0;32.3
8198;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;550.0;140.0;400.0;26.4
8199;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;620.0;180.0;440.0;29.2
8200;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;530.0;150.0;380.0;27.8
8201;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;630.0;140.0;500.0;21.4
8202;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;810.0;160.0;650.0;20.2
8203;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;1040.0;190.0;850.0;18.1
8204;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;1150.0;230.0;920.0;20.0
8205;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;110.0;20.0;90.0;20.7
8206;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;150.0;30.0;120.0;22.8
8207;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;190.0;30.0;160.0;14.3
8208;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;260.0;40.0;220.0;15.6
8209;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;240.0;30.0;210.0;12.1
8210;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;90.0;30.0;50.0;37.2
8211;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;130.0;30.0;100.0;22.9
8212;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;180.0;40.0;140.0;23.2
8213;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;220.0;40.0;180.0;17.8
8214;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;260.0;60.0;190.0;25.0
8215;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;340.0;90.0;240.0;27.8
8216;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;350.0;70.0;280.0;20.3
8217;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;440.0;100.0;350.0;21.4
8218;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;560.0;110.0;450.0;19.4
8219;Vrouwen;0;23 jaar of ouder;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;650.0;140.0;520.0;21.0
8220;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal populatie;2004/'05;120.0;40.0;80.0;37.0
8221;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal populatie;2005/'06;210.0;90.0;130.0;40.4
8222;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal populatie;2006/'07;290.0;80.0;210.0;28.8
8223;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal populatie;2007/'08;360.0;110.0;250.0;31.0
8224;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal populatie;2008/'09;370.0;110.0;260.0;30.2
8225;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;70.0;30.0;40.0;46.4
8226;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;130.0;50.0;70.0;41.3
8227;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;170.0;70.0;100.0;38.9
8228;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;170.0;60.0;110.0;34.7
8229;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;180.0;60.0;120.0;33.5
8230;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;50.0;10.0;40.0;24.0
8231;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;90.0;30.0;50.0;39.1
8232;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;120.0;20.0;100.0;14.9
8233;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;190.0;50.0;130.0;27.6
8234;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;190.0;50.0;140.0;27.1
8235;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;10.0;;;
8236;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;20.0;;20.0;
8237;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;40.0;;30.0;
8238;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;60.0;10.0;50.0;21.0
8239;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;60.0;10.0;50.0;19.7
8240;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;10.0;;;
8241;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;20.0;10.0;;57.9
8242;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;40.0;;30.0;
8243;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;40.0;10.0;30.0;31.6
8244;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;50.0;10.0;30.0;26.7
8245;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;30.0;;20.0;
8246;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;50.0;20.0;30.0;39.1
8247;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;50.0;;40.0;
8248;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;90.0;30.0;60.0;30.6
8249;Vrouwen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;90.0;30.0;60.0;32.6
8250;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2004/'05;428610.0;7460.0;421150.0;1.7
8251;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2005/'06;450270.0;6940.0;443320.0;1.5
8252;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2006/'07;452240.0;6220.0;446020.0;1.4
8253;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2007/'08;452380.0;5280.0;447110.0;1.2
8254;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2008/'09;449300.0;4420.0;444880.0;1.0
8255;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;370520.0;5850.0;364670.0;1.6
8256;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;391840.0;5630.0;386210.0;1.4
8257;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;388460.0;4930.0;383530.0;1.3
8258;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;375850.0;4040.0;371800.0;1.1
8259;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;367910.0;3320.0;364590.0;0.9
8260;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;58100.0;1610.0;56490.0;2.8
8261;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;58430.0;1310.0;57120.0;2.2
8262;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;63780.0;1290.0;62490.0;2.0
8263;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;76540.0;1230.0;75300.0;1.6
8264;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;81390.0;1100.0;80290.0;1.3
8265;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;51740.0;1330.0;50410.0;2.6
8266;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;52370.0;1110.0;51260.0;2.1
8267;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;53630.0;1000.0;52630.0;1.9
8268;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;64560.0;960.0;63610.0;1.5
8269;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;72280.0;910.0;71370.0;1.3
8270;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;5680.0;250.0;5430.0;4.3
8271;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;5500.0;180.0;5320.0;3.2
8272;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;8610.0;240.0;8370.0;2.7
8273;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;10290.0;230.0;10060.0;2.3
8274;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;8490.0;170.0;8310.0;2.0
8275;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;680.0;30.0;650.0;4.8
8276;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;560.0;30.0;530.0;4.8
8277;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;1550.0;60.0;1490.0;3.9
8278;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;1690.0;50.0;1640.0;2.8
8279;Vrouwen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;620.0;20.0;600.0;2.4
8280;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal populatie;2004/'05;424750.0;6940.0;417810.0;1.6
8281;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal populatie;2005/'06;445390.0;6450.0;438940.0;1.4
8282;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal populatie;2006/'07;446710.0;5690.0;441020.0;1.3
8283;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal populatie;2007/'08;446220.0;4850.0;441370.0;1.1
8284;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal populatie;2008/'09;443420.0;4020.0;439400.0;0.9
8285;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;367250.0;5420.0;361840.0;1.5
8286;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;387650.0;5210.0;382450.0;1.3
8287;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;383820.0;4480.0;379330.0;1.2
8288;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;370940.0;3690.0;367250.0;1.0
8289;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;363430.0;3010.0;360430.0;0.8
8290;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;57500.0;1520.0;55980.0;2.6
8291;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;57740.0;1240.0;56500.0;2.1
8292;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;62890.0;1210.0;61680.0;1.9
8293;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;75280.0;1160.0;74120.0;1.5
8294;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;79990.0;1020.0;78980.0;1.3
8295;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;51230.0;1260.0;49970.0;2.5
8296;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;51770.0;1050.0;50720.0;2.0
8297;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;52900.0;940.0;51960.0;1.8
8298;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;63570.0;900.0;62670.0;1.4
8299;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;71110.0;840.0;70280.0;1.2
8300;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;5600.0;230.0;5370.0;4.1
8301;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;5420.0;170.0;5250.0;3.0
8302;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;8470.0;220.0;8250.0;2.5
8303;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;10070.0;220.0;9860.0;2.2
8304;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;8290.0;170.0;8120.0;2.0
8305;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;670.0;30.0;630.0;4.7
8306;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;550.0;30.0;520.0;4.6
8307;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;1520.0;60.0;1470.0;3.7
8308;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;1640.0;40.0;1600.0;2.5
8309;Vrouwen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;590.0;10.0;580.0;2.2
8310;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal populatie;2004/'05;3860.0;520.0;3340.0;13.6
8311;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal populatie;2005/'06;4880.0;500.0;4380.0;10.2
8312;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal populatie;2006/'07;5530.0;530.0;5010.0;9.5
8313;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal populatie;2007/'08;6160.0;430.0;5740.0;6.9
8314;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal populatie;2008/'09;5870.0;390.0;5480.0;6.7
8315;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;3260.0;430.0;2830.0;13.2
8316;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;4190.0;430.0;3760.0;10.2
8317;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;4640.0;440.0;4200.0;9.5
8318;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;4900.0;350.0;4550.0;7.2
8319;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;4480.0;310.0;4170.0;7.0
8320;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;600.0;90.0;510.0;15.3
8321;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;690.0;70.0;620.0;10.6
8322;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;890.0;80.0;810.0;9.3
8323;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;1260.0;80.0;1180.0;6.0
8324;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;1390.0;80.0;1310.0;5.7
8325;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;510.0;80.0;430.0;14.8
8326;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;600.0;60.0;540.0;9.9
8327;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;730.0;60.0;670.0;8.1
8328;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;1000.0;60.0;940.0;5.6
8329;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;1170.0;70.0;1100.0;6.0
8330;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;80.0;20.0;60.0;19.5
8331;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;80.0;10.0;70.0;14.6
8332;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;140.0;20.0;120.0;14.2
8333;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;210.0;10.0;200.0;6.6
8334;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;200.0;;200.0;
8335;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;20.0;;20.0;
8336;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;10.0;;10.0;
8337;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;30.0;;20.0;
8338;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;50.0;;40.0;
8339;Vrouwen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;20.0;;20.0;
8340;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal populatie;2004/'05;3350.0;420.0;2930.0;12.4
8341;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal populatie;2005/'06;4190.0;370.0;3820.0;8.8
8342;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal populatie;2006/'07;4690.0;390.0;4300.0;8.4
8343;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal populatie;2007/'08;5200.0;300.0;4900.0;5.8
8344;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal populatie;2008/'09;4920.0;270.0;4650.0;5.5
8345;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;2810.0;340.0;2460.0;12.2
8346;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;3570.0;310.0;3250.0;8.8
8347;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;3910.0;330.0;3580.0;8.4
8348;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;4100.0;240.0;3860.0;5.8
8349;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;3720.0;210.0;3520.0;5.5
8350;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;550.0;80.0;470.0;13.7
8351;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;620.0;60.0;560.0;8.9
8352;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;780.0;70.0;710.0;8.6
8353;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;1100.0;60.0;1040.0;5.6
8354;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;1200.0;60.0;1130.0;5.4
8355;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;460.0;60.0;400.0;13.1
8356;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;540.0;50.0;490.0;8.4
8357;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;640.0;50.0;590.0;7.7
8358;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;870.0;50.0;830.0;5.2
8359;Vrouwen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;1010.0;60.0;950.0;5.6
