ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
9035;Total countries;51451 Acyclic monoamines and their de...;2015 June;3.0;1.0
9036;Total countries;51451 Acyclic monoamines and their de...;2015 July;3.0;1.0
9037;Total countries;51451 Acyclic monoamines and their de...;2015 August;3.0;1.0
9038;Total countries;51451 Acyclic monoamines and their de...;2015 September;3.0;1.0
9039;Total countries;51451 Acyclic monoamines and their de...;2015 October;3.0;1.0
9040;Total countries;51451 Acyclic monoamines and their de...;2015 November;2.0;1.0
9041;Total countries;51451 Acyclic monoamines and their de...;2015 December;2.0;1.0
9042;Total countries;51451 Acyclic monoamines and their de...;2015;33.0;15.0
9043;Total countries;51451 Acyclic monoamines and their de...;2016 January;2.0;1.0
9044;Total countries;51451 Acyclic monoamines and their de...;2016 February;2.0;1.0
9045;Total countries;51451 Acyclic monoamines and their de...;2016 March;3.0;1.0
9046;Total countries;51451 Acyclic monoamines and their de...;2016 April;3.0;1.0
9047;Total countries;51451 Acyclic monoamines and their de...;2016 May;3.0;1.0
9048;Total countries;51451 Acyclic monoamines and their de...;2016 June;3.0;1.0
9049;Total countries;51451 Acyclic monoamines and their de...;2016 July;3.0;1.0
9050;Total countries;51451 Acyclic monoamines and their de...;2016 August;2.0;1.0
9051;Total countries;51451 Acyclic monoamines and their de...;2016 September;2.0;2.0
9052;Total countries;51451 Acyclic monoamines and their de...;2016 October;3.0;1.0
9053;Total countries;51451 Acyclic monoamines and their de...;2016 November;3.0;1.0
9054;Total countries;51451 Acyclic monoamines and their de...;2016 December;2.0;1.0
9055;Total countries;51451 Acyclic monoamines and their de...;2016;32.0;15.0
9056;Total countries;51451 Acyclic monoamines and their de...;2017 January;3.0;2.0
9057;Total countries;51451 Acyclic monoamines and their de...;2017 February;2.0;2.0
9058;Total countries;51451 Acyclic monoamines and their de...;2017 March;4.0;2.0
9059;Total countries;51451 Acyclic monoamines and their de...;2017 April;3.0;2.0
9060;Total countries;51451 Acyclic monoamines and their de...;2017 May;5.0;2.0
9061;Total countries;51451 Acyclic monoamines and their de...;2017 June;3.0;2.0
9062;Total countries;51451 Acyclic monoamines and their de...;2017 July;4.0;2.0
9063;Total countries;51451 Acyclic monoamines and their de...;2017 August;5.0;2.0
9064;Total countries;51451 Acyclic monoamines and their de...;2017 September;5.0;2.0
9065;Total countries;51451 Acyclic monoamines and their de...;2017 October;4.0;2.0
9066;Total countries;51451 Acyclic monoamines and their de...;2017 November;4.0;2.0
9067;Total countries;51451 Acyclic monoamines and their de...;2017 December;4.0;2.0
9068;Total countries;51451 Acyclic monoamines and their de...;2017;46.0;22.0
9069;Total countries;51451 Acyclic monoamines and their de...;2018 January;5.0;2.0
9070;Total countries;51451 Acyclic monoamines and their de...;2018 February;4.0;2.0
9071;Total countries;51451 Acyclic monoamines and their de...;2018 March;4.0;2.0
9072;Total countries;51451 Acyclic monoamines and their de...;2018 April;4.0;2.0
9073;Total countries;51451 Acyclic monoamines and their de...;2018 May;4.0;2.0
9074;Total countries;51451 Acyclic monoamines and their de...;2018 June;3.0;2.0
9075;Total countries;51451 Acyclic monoamines and their de...;2018 July;4.0;2.0
9076;Total countries;51451 Acyclic monoamines and their de...;2018 August;5.0;2.0
9077;Total countries;51451 Acyclic monoamines and their de...;2018 September;4.0;3.0
9078;Total countries;51451 Acyclic monoamines and their de...;2018 October;5.0;2.0
9079;Total countries;51451 Acyclic monoamines and their de...;2018 November;4.0;2.0
9080;Total countries;51451 Acyclic monoamines and their de...;2018 December;4.0;2.0
9081;Total countries;51451 Acyclic monoamines and their de...;2018;49.0;24.0
9082;Total countries;51451 Acyclic monoamines and their de...;2019 January;5.0;3.0
9083;Total countries;51451 Acyclic monoamines and their de...;2019 February;4.0;2.0
9084;Total countries;51451 Acyclic monoamines and their de...;2019 March;5.0;3.0
9085;Total countries;51451 Acyclic monoamines and their de...;2019 April;5.0;3.0
9086;Total countries;51451 Acyclic monoamines and their de...;2019 May;4.0;2.0
9087;Total countries;51451 Acyclic monoamines and their de...;2019 June;4.0;2.0
9088;Total countries;51451 Acyclic monoamines and their de...;2019 July;4.0;2.0
9089;Total countries;51451 Acyclic monoamines and their de...;2019 August;4.0;2.0
9090;Total countries;51451 Acyclic monoamines and their de...;2019 September;4.0;2.0
9091;Total countries;51451 Acyclic monoamines and their de...;2019 October;3.0;2.0
9092;Total countries;51451 Acyclic monoamines and their de...;2019 November;3.0;2.0
9093;Total countries;51451 Acyclic monoamines and their de...;2019 December;3.0;2.0
9094;Total countries;51451 Acyclic monoamines and their de...;2019;48.0;26.0
9095;Total countries;51451 Acyclic monoamines and their de...;2020 January;3.0;2.0
9096;Total countries;51451 Acyclic monoamines and their de...;2020 February;3.0;2.0
9097;Total countries;51451 Acyclic monoamines and their de...;2020 March;3.0;2.0
9098;Total countries;51451 Acyclic monoamines and their de...;2020 April;5.0;3.0
9099;Total countries;51451 Acyclic monoamines and their de...;2020 May;3.0;1.0
9100;Total countries;51451 Acyclic monoamines and their de...;2020 June;4.0;2.0
9101;Total countries;51451 Acyclic monoamines and their de...;2020 July;3.0;3.0
9102;Total countries;51451 Acyclic monoamines and their de...;2020 August;3.0;1.0
9103;Total countries;51451 Acyclic monoamines and their de...;2020 September;3.0;2.0
9104;Total countries;51451 Acyclic monoamines and their de...;2020 October;4.0;2.0
9105;Total countries;51451 Acyclic monoamines and their de...;2020 November;3.0;2.0
9106;Total countries;51451 Acyclic monoamines and their de...;2020 December;4.0;2.0
9107;Total countries;51451 Acyclic monoamines and their de...;2020;42.0;23.0
9108;Total countries;51451 Acyclic monoamines and their de...;2021 January;;
9109;Total countries;51451 Acyclic monoamines and their de...;2021 February;;
9110;Total countries;51451 Acyclic monoamines and their de...;2021 March;;
9111;Total countries;51451 Acyclic monoamines and their de...;2021 April;;
9112;Total countries;51451 Acyclic monoamines and their de...;2021 May;;
9113;Total countries;51451 Acyclic monoamines and their de...;2021 June;;
9114;Total countries;51451 Acyclic monoamines and their de...;2021 July;;
9115;Total countries;51451 Acyclic monoamines and their de...;2021 August;;
9116;Total countries;51451 Acyclic monoamines and their de...;2021 September;;
9117;Total countries;51451 Acyclic monoamines and their de...;2021 October;;
9118;Total countries;51451 Acyclic monoamines and their de...;2021 November;;
9119;Total countries;51451 Acyclic monoamines and their de...;2021 December;;
9120;Total countries;51451 Acyclic monoamines and their de...;2021;;
9121;Total countries;51451 Acyclic monoamines and their de...;2022 January;5.0;2.0
9122;Total countries;51451 Acyclic monoamines and their de...;2022 February;4.0;3.0
9123;Total countries;51451 Acyclic monoamines and their de...;2022 March;7.0;3.0
9124;Total countries;51451 Acyclic monoamines and their de...;2022 April;6.0;3.0
9125;Total countries;51451 Acyclic monoamines and their de...;2022 May;8.0;3.0
9126;Total countries;51451 Acyclic monoamines and their de...;2022 June;6.0;4.0
9127;Total countries;51451 Acyclic monoamines and their de...;2022 July;6.0;3.0
9128;Total countries;51451 Acyclic monoamines and their de...;2022 August;6.0;3.0
9129;Total countries;51451 Acyclic monoamines and their de...;2022 September;6.0;3.0
9130;Total countries;51451 Acyclic monoamines and their de...;2022 October;6.0;3.0
9131;Total countries;51451 Acyclic monoamines and their de...;2022 November;6.0;4.0
9132;Total countries;51451 Acyclic monoamines and their de...;2022 December;5.0;3.0
9133;Total countries;51451 Acyclic monoamines and their de...;2022;73.0;38.0
9134;Total countries;51451 Acyclic monoamines and their de...;2023 January;4.0;3.0
9135;Total countries;51451 Acyclic monoamines and their de...;2023 February;5.0;3.0
9136;Total countries;51451 Acyclic monoamines and their de...;2023 March;5.0;3.0
9137;Total countries;51451 Acyclic monoamines and their de...;2023 April;3.0;2.0
9138;Total countries;51451 Acyclic monoamines and their de...;2023 May;4.0;3.0
9139;Total countries;51451 Acyclic monoamines and their de...;2023 June;4.0;2.0
9140;Total countries;51451 Acyclic monoamines and their de...;2023 July;4.0;3.0
9141;Total countries;51451 Acyclic monoamines and their de...;2023 August;3.0;2.0
9142;Total countries;51451 Acyclic monoamines and their de...;2023 September;5.0;1.0
9143;Total countries;51451 Acyclic monoamines and their de...;2023 October;3.0;2.0
9144;Total countries;51451 Acyclic monoamines and their de...;2023 November;3.0;2.0
9145;Total countries;51451 Acyclic monoamines and their de...;2023 December;4.0;2.0
9146;Total countries;51451 Acyclic monoamines and their de...;2023;47.0;26.0
9147;Total countries;51451 Acyclic monoamines and their de...;2024 January;4.0;2.0
9148;Total countries;51451 Acyclic monoamines and their de...;2024 February;3.0;1.0
9149;Total countries;51451 Acyclic monoamines and their de...;2024 March;4.0;1.0
9150;Total countries;51451 Acyclic monoamines and their de...;2024 April;4.0;2.0
9151;Total countries;51451 Acyclic monoamines and their de...;2024 May;3.0;2.0
9152;Total countries;51451 Acyclic monoamines and their de...;2024 June;3.0;2.0
9153;Total countries;51451 Acyclic monoamines and their de...;2024 July;4.0;1.0
9154;Total countries;51451 Acyclic monoamines and their de...;2024 August;4.0;2.0
9155;Total countries;51451 Acyclic monoamines and their de...;2024 September;3.0;2.0
9156;Total countries;51451 Acyclic monoamines and their de...;2024 October;4.0;3.0
9157;Total countries;51451 Acyclic monoamines and their de...;2024 November;3.0;2.0
9158;Total countries;51451 Acyclic monoamines and their de...;2024 January-November;39.0;20.0
9159;Total countries;51452 Acyclic polyamines and their de...;2015 January;16.0;18.0
9160;Total countries;51452 Acyclic polyamines and their de...;2015 February;9.0;17.0
9161;Total countries;51452 Acyclic polyamines and their de...;2015 March;13.0;16.0
9162;Total countries;51452 Acyclic polyamines and their de...;2015 April;15.0;19.0
9163;Total countries;51452 Acyclic polyamines and their de...;2015 May;15.0;19.0
9164;Total countries;51452 Acyclic polyamines and their de...;2015 June;13.0;18.0
9165;Total countries;51452 Acyclic polyamines and their de...;2015 July;14.0;17.0
9166;Total countries;51452 Acyclic polyamines and their de...;2015 August;16.0;14.0
9167;Total countries;51452 Acyclic polyamines and their de...;2015 September;13.0;18.0
9168;Total countries;51452 Acyclic polyamines and their de...;2015 October;12.0;17.0
9169;Total countries;51452 Acyclic polyamines and their de...;2015 November;15.0;17.0
9170;Total countries;51452 Acyclic polyamines and their de...;2015 December;16.0;15.0
9171;Total countries;51452 Acyclic polyamines and their de...;2015;167.0;205.0
9172;Total countries;51452 Acyclic polyamines and their de...;2016 January;;15.0
9173;Total countries;51452 Acyclic polyamines and their de...;2016 February;;18.0
9174;Total countries;51452 Acyclic polyamines and their de...;2016 March;;18.0
9175;Total countries;51452 Acyclic polyamines and their de...;2016 April;;14.0
9176;Total countries;51452 Acyclic polyamines and their de...;2016 May;;15.0
9177;Total countries;51452 Acyclic polyamines and their de...;2016 June;;15.0
9178;Total countries;51452 Acyclic polyamines and their de...;2016 July;;15.0
9179;Total countries;51452 Acyclic polyamines and their de...;2016 August;;15.0
9180;Total countries;51452 Acyclic polyamines and their de...;2016 September;;16.0
9181;Total countries;51452 Acyclic polyamines and their de...;2016 October;;11.0
9182;Total countries;51452 Acyclic polyamines and their de...;2016 November;;13.0
9183;Total countries;51452 Acyclic polyamines and their de...;2016 December;;14.0
9184;Total countries;51452 Acyclic polyamines and their de...;2016;;181.0
9185;Total countries;51452 Acyclic polyamines and their de...;2017 January;;16.0
9186;Total countries;51452 Acyclic polyamines and their de...;2017 February;;16.0
9187;Total countries;51452 Acyclic polyamines and their de...;2017 March;;17.0
9188;Total countries;51452 Acyclic polyamines and their de...;2017 April;;12.0
9189;Total countries;51452 Acyclic polyamines and their de...;2017 May;;18.0
9190;Total countries;51452 Acyclic polyamines and their de...;2017 June;;14.0
9191;Total countries;51452 Acyclic polyamines and their de...;2017 July;;14.0
9192;Total countries;51452 Acyclic polyamines and their de...;2017 August;;15.0
9193;Total countries;51452 Acyclic polyamines and their de...;2017 September;;18.0
9194;Total countries;51452 Acyclic polyamines and their de...;2017 October;;17.0
9195;Total countries;51452 Acyclic polyamines and their de...;2017 November;;18.0
9196;Total countries;51452 Acyclic polyamines and their de...;2017 December;;15.0
9197;Total countries;51452 Acyclic polyamines and their de...;2017;;189.0
9198;Total countries;51452 Acyclic polyamines and their de...;2018 January;;17.0
9199;Total countries;51452 Acyclic polyamines and their de...;2018 February;;17.0
9200;Total countries;51452 Acyclic polyamines and their de...;2018 March;;17.0
9201;Total countries;51452 Acyclic polyamines and their de...;2018 April;;11.0
9202;Total countries;51452 Acyclic polyamines and their de...;2018 May;;14.0
9203;Total countries;51452 Acyclic polyamines and their de...;2018 June;;20.0
9204;Total countries;51452 Acyclic polyamines and their de...;2018 July;;20.0
9205;Total countries;51452 Acyclic polyamines and their de...;2018 August;;21.0
9206;Total countries;51452 Acyclic polyamines and their de...;2018 September;;19.0
9207;Total countries;51452 Acyclic polyamines and their de...;2018 October;;19.0
9208;Total countries;51452 Acyclic polyamines and their de...;2018 November;;19.0
9209;Total countries;51452 Acyclic polyamines and their de...;2018 December;;15.0
9210;Total countries;51452 Acyclic polyamines and their de...;2018;;210.0
9211;Total countries;51452 Acyclic polyamines and their de...;2019 January;20.0;24.0
9212;Total countries;51452 Acyclic polyamines and their de...;2019 February;15.0;19.0
9213;Total countries;51452 Acyclic polyamines and their de...;2019 March;12.0;17.0
9214;Total countries;51452 Acyclic polyamines and their de...;2019 April;16.0;20.0
9215;Total countries;51452 Acyclic polyamines and their de...;2019 May;10.0;26.0
9216;Total countries;51452 Acyclic polyamines and their de...;2019 June;19.0;19.0
9217;Total countries;51452 Acyclic polyamines and their de...;2019 July;12.0;20.0
9218;Total countries;51452 Acyclic polyamines and their de...;2019 August;13.0;15.0
9219;Total countries;51452 Acyclic polyamines and their de...;2019 September;13.0;16.0
9220;Total countries;51452 Acyclic polyamines and their de...;2019 October;11.0;20.0
9221;Total countries;51452 Acyclic polyamines and their de...;2019 November;10.0;18.0
9222;Total countries;51452 Acyclic polyamines and their de...;2019 December;14.0;16.0
9223;Total countries;51452 Acyclic polyamines and their de...;2019;163.0;231.0
9224;Total countries;51452 Acyclic polyamines and their de...;2020 January;23.0;30.0
9225;Total countries;51452 Acyclic polyamines and their de...;2020 February;15.0;19.0
9226;Total countries;51452 Acyclic polyamines and their de...;2020 March;13.0;30.0
9227;Total countries;51452 Acyclic polyamines and their de...;2020 April;15.0;20.0
9228;Total countries;51452 Acyclic polyamines and their de...;2020 May;13.0;15.0
9229;Total countries;51452 Acyclic polyamines and their de...;2020 June;13.0;12.0
9230;Total countries;51452 Acyclic polyamines and their de...;2020 July;9.0;17.0
9231;Total countries;51452 Acyclic polyamines and their de...;2020 August;5.0;11.0
9232;Total countries;51452 Acyclic polyamines and their de...;2020 September;5.0;17.0
9233;Total countries;51452 Acyclic polyamines and their de...;2020 October;4.0;15.0
9234;Total countries;51452 Acyclic polyamines and their de...;2020 November;9.0;13.0
9235;Total countries;51452 Acyclic polyamines and their de...;2020 December;5.0;12.0
9236;Total countries;51452 Acyclic polyamines and their de...;2020;129.0;212.0
9237;Total countries;51452 Acyclic polyamines and their de...;2021 January;;
9238;Total countries;51452 Acyclic polyamines and their de...;2021 February;;
9239;Total countries;51452 Acyclic polyamines and their de...;2021 March;;
9240;Total countries;51452 Acyclic polyamines and their de...;2021 April;;
9241;Total countries;51452 Acyclic polyamines and their de...;2021 May;;
9242;Total countries;51452 Acyclic polyamines and their de...;2021 June;;
9243;Total countries;51452 Acyclic polyamines and their de...;2021 July;;
9244;Total countries;51452 Acyclic polyamines and their de...;2021 August;;
9245;Total countries;51452 Acyclic polyamines and their de...;2021 September;;
9246;Total countries;51452 Acyclic polyamines and their de...;2021 October;;
9247;Total countries;51452 Acyclic polyamines and their de...;2021 November;;
9248;Total countries;51452 Acyclic polyamines and their de...;2021 December;;
9249;Total countries;51452 Acyclic polyamines and their de...;2021;;
9250;Total countries;51452 Acyclic polyamines and their de...;2022 January;20.0;20.0
9251;Total countries;51452 Acyclic polyamines and their de...;2022 February;15.0;23.0
9252;Total countries;51452 Acyclic polyamines and their de...;2022 March;22.0;23.0
9253;Total countries;51452 Acyclic polyamines and their de...;2022 April;22.0;27.0
9254;Total countries;51452 Acyclic polyamines and their de...;2022 May;32.0;30.0
9255;Total countries;51452 Acyclic polyamines and their de...;2022 June;20.0;40.0
9256;Total countries;51452 Acyclic polyamines and their de...;2022 July;24.0;35.0
9257;Total countries;51452 Acyclic polyamines and their de...;2022 August;9.0;25.0
9258;Total countries;51452 Acyclic polyamines and their de...;2022 September;11.0;25.0
9259;Total countries;51452 Acyclic polyamines and their de...;2022 October;7.0;28.0
9260;Total countries;51452 Acyclic polyamines and their de...;2022 November;22.0;17.0
9261;Total countries;51452 Acyclic polyamines and their de...;2022 December;26.0;22.0
9262;Total countries;51452 Acyclic polyamines and their de...;2022;230.0;314.0
9263;Total countries;51452 Acyclic polyamines and their de...;2023 January;24.0;29.0
9264;Total countries;51452 Acyclic polyamines and their de...;2023 February;17.0;24.0
9265;Total countries;51452 Acyclic polyamines and their de...;2023 March;28.0;34.0
9266;Total countries;51452 Acyclic polyamines and their de...;2023 April;17.0;22.0
9267;Total countries;51452 Acyclic polyamines and their de...;2023 May;13.0;23.0
9268;Total countries;51452 Acyclic polyamines and their de...;2023 June;12.0;15.0
9269;Total countries;51452 Acyclic polyamines and their de...;2023 July;14.0;17.0
9270;Total countries;51452 Acyclic polyamines and their de...;2023 August;10.0;14.0
9271;Total countries;51452 Acyclic polyamines and their de...;2023 September;9.0;14.0
9272;Total countries;51452 Acyclic polyamines and their de...;2023 October;13.0;15.0
9273;Total countries;51452 Acyclic polyamines and their de...;2023 November;10.0;17.0
9274;Total countries;51452 Acyclic polyamines and their de...;2023 December;20.0;12.0
9275;Total countries;51452 Acyclic polyamines and their de...;2023;189.0;236.0
9276;Total countries;51452 Acyclic polyamines and their de...;2024 January;14.0;21.0
9277;Total countries;51452 Acyclic polyamines and their de...;2024 February;13.0;17.0
9278;Total countries;51452 Acyclic polyamines and their de...;2024 March;24.0;15.0
9279;Total countries;51452 Acyclic polyamines and their de...;2024 April;17.0;23.0
9280;Total countries;51452 Acyclic polyamines and their de...;2024 May;14.0;29.0
9281;Total countries;51452 Acyclic polyamines and their de...;2024 June;12.0;24.0
9282;Total countries;51452 Acyclic polyamines and their de...;2024 July;16.0;30.0
9283;Total countries;51452 Acyclic polyamines and their de...;2024 August;10.0;20.0
9284;Total countries;51452 Acyclic polyamines and their de...;2024 September;12.0;20.0
9285;Total countries;51452 Acyclic polyamines and their de...;2024 October;18.0;23.0
9286;Total countries;51452 Acyclic polyamines and their de...;2024 November;12.0;16.0
9287;Total countries;51452 Acyclic polyamines and their de...;2024 January-November;163.0;239.0
9288;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 January;1.0;1.0
9289;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 February;1.0;1.0
9290;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 March;1.0;1.0
9291;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 April;1.0;1.0
9292;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 May;1.0;1.0
9293;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 June;1.0;1.0
9294;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 July;1.0;1.0
9295;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 August;1.0;0.0
9296;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 September;1.0;1.0
9297;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 October;1.0;1.0
9298;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 November;1.0;0.0
9299;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015 December;1.0;0.0
9300;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2015;10.0;8.0
9301;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 January;1.0;1.0
9302;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 February;1.0;1.0
9303;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 March;1.0;1.0
9304;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 April;1.0;1.0
9305;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 May;1.0;1.0
9306;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 June;1.0;0.0
9307;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 July;1.0;1.0
9308;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 August;1.0;1.0
9309;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 September;1.0;1.0
9310;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 October;1.0;1.0
9311;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 November;1.0;1.0
9312;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016 December;1.0;0.0
9313;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2016;11.0;8.0
9314;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 January;1.0;1.0
9315;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 February;1.0;1.0
9316;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 March;1.0;1.0
9317;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 April;1.0;0.0
9318;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 May;1.0;1.0
9319;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 June;1.0;1.0
9320;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 July;1.0;1.0
9321;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 August;1.0;1.0
9322;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 September;1.0;1.0
9323;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 October;1.0;1.0
9324;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 November;1.0;1.0
9325;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017 December;1.0;0.0
9326;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2017;11.0;8.0
9327;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 January;1.0;1.0
9328;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 February;1.0;1.0
9329;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 March;1.0;1.0
9330;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 April;1.0;1.0
9331;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 May;1.0;1.0
9332;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 June;1.0;1.0
9333;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 July;2.0;1.0
9334;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 August;1.0;2.0
9335;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 September;1.0;1.0
9336;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 October;1.0;1.0
9337;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 November;1.0;1.0
9338;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018 December;1.0;1.0
9339;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2018;14.0;13.0
9340;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 January;2.0;2.0
9341;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 February;3.0;2.0
9342;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 March;1.0;1.0
9343;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 April;1.0;1.0
9344;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 May;1.0;1.0
9345;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 June;2.0;1.0
9346;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 July;2.0;1.0
9347;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 August;1.0;2.0
9348;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 September;1.0;1.0
9349;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 October;1.0;1.0
9350;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 November;1.0;1.0
9351;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019 December;2.0;0.0
9352;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2019;17.0;13.0
9353;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 January;1.0;2.0
9354;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 February;1.0;2.0
9355;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 March;1.0;1.0
9356;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 April;1.0;1.0
9357;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 May;1.0;1.0
9358;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 June;1.0;0.0
9359;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 July;1.0;1.0
9360;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 August;1.0;1.0
9361;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 September;1.0;2.0
9362;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 October;2.0;0.0
9363;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 November;1.0;0.0
9364;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020 December;1.0;2.0
9365;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2020;14.0;12.0
9366;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 January;;
9367;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 February;;
9368;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 March;;
9369;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 April;;
9370;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 May;;
9371;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 June;;
9372;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 July;;
9373;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 August;;
9374;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 September;;
9375;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 October;;
9376;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 November;;
9377;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021 December;;
9378;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2021;;
9379;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 January;2.0;2.0
9380;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 February;2.0;2.0
9381;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 March;2.0;2.0
9382;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 April;2.0;2.0
9383;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 May;3.0;2.0
9384;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 June;1.0;3.0
9385;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 July;2.0;1.0
9386;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 August;3.0;1.0
9387;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 September;2.0;3.0
9388;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 October;1.0;2.0
9389;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 November;1.0;2.0
9390;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022 December;1.0;1.0
9391;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2022;24.0;21.0
9392;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 January;1.0;1.0
9393;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 February;1.0;1.0
9394;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 March;1.0;1.0
