ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;GemiddeldBesteedBedrag_1
2050;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 10%-groep;2015;0.8
2051;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 10%-groep;2020;0.5
2052;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 10%-groep;2015;0.9
2053;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 10%-groep;2020;0.8
2054;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 10%-groep;2015;1.3
2055;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 10%-groep;2020;1.0
2056;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 10%-groep;2015;1.5
2057;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 10%-groep;2020;1.3
2058;110000 Restaurants en hotels;Besteedbaar inkomen: 6e 10%-groep;2015;1.8
2059;110000 Restaurants en hotels;Besteedbaar inkomen: 6e 10%-groep;2020;1.6
2060;110000 Restaurants en hotels;Besteedbaar inkomen: 7e 10%-groep;2015;2.2
2061;110000 Restaurants en hotels;Besteedbaar inkomen: 7e 10%-groep;2020;1.7
2062;110000 Restaurants en hotels;Besteedbaar inkomen: 8e 10%-groep;2015;2.6
2063;110000 Restaurants en hotels;Besteedbaar inkomen: 8e 10%-groep;2020;2.3
2064;110000 Restaurants en hotels;Besteedbaar inkomen: 9e 10%-groep;2015;3.2
2065;110000 Restaurants en hotels;Besteedbaar inkomen: 9e 10%-groep;2020;2.8
2066;110000 Restaurants en hotels;Besteedbaar inkomen: 10e 10%-groep;2015;4.8
2067;110000 Restaurants en hotels;Besteedbaar inkomen: 10e 10%-groep;2020;3.9
2068;110000 Restaurants en hotels;Besteedbaar inkomen: 1e 20%-groep;2015;0.9
2069;110000 Restaurants en hotels;Besteedbaar inkomen: 1e 20%-groep;2020;0.6
2070;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 20%-groep;2015;1.1
2071;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 20%-groep;2020;0.9
2072;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 20%-groep;2015;1.6
2073;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 20%-groep;2020;1.4
2074;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 20%-groep;2015;2.4
2075;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 20%-groep;2020;2.0
2076;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 20%-groep;2015;4.0
2077;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 20%-groep;2020;3.4
2078;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 10%-groep;2015;1.0
2079;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.8
2080;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 10%-groep;2015;0.8
2081;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 10%-groep;2020;0.6
2082;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.0
2083;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 10%-groep;2020;0.8
2084;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 10%-groep;2015;1.2
2085;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.1
2086;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 10%-groep;2015;1.6
2087;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 10%-groep;2020;1.4
2088;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 6e 10%-groep;2015;1.9
2089;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 6e 10%-groep;2020;1.6
2090;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 7e 10%-groep;2015;2.2
2091;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 7e 10%-groep;2020;1.8
2092;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 8e 10%-groep;2015;2.7
2093;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 8e 10%-groep;2020;2.4
2094;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 9e 10%-groep;2015;3.1
2095;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 9e 10%-groep;2020;2.8
2096;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 10e 10%-groep;2015;4.6
2097;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 10e 10%-groep;2020;3.5
2098;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.9
2099;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.7
2100;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.1
2101;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 20%-groep;2020;0.9
2102;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 20%-groep;2015;1.7
2103;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 20%-groep;2020;1.5
2104;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 20%-groep;2015;2.4
2105;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 20%-groep;2020;2.1
2106;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 20%-groep;2015;3.8
2107;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 20%-groep;2020;3.1
2108;110000 Restaurants en hotels;Inkomen tot lage-inkomensgrens;2015;0.7
2109;110000 Restaurants en hotels;Inkomen tot lage-inkomensgrens;2020;0.5
2110;110000 Restaurants en hotels;Inkomen boven lage-inkomensgrens;2015;2.2
2111;110000 Restaurants en hotels;Inkomen boven lage-inkomensgrens;2020;1.8
2112;120000 Diverse goederen en diensten;Particuliere huishoudens;2015;2.6
2113;120000 Diverse goederen en diensten;Particuliere huishoudens;2020;2.7
2114;120000 Diverse goederen en diensten;Type: Eenpersoonshuishouden;2015;1.5
2115;120000 Diverse goederen en diensten;Type: Eenpersoonshuishouden;2020;1.6
2116;120000 Diverse goederen en diensten;Type: Alleenstaande man;2015;1.4
2117;120000 Diverse goederen en diensten;Type: Alleenstaande man;2020;1.5
2118;120000 Diverse goederen en diensten;Type: Alleenstaande man onder AOW-lft;2015;1.4
2119;120000 Diverse goederen en diensten;Type: Alleenstaande man onder AOW-lft;2020;1.4
2120;120000 Diverse goederen en diensten;Type: Alleenstaande man vanaf AOW-lft;2015;1.7
2121;120000 Diverse goederen en diensten;Type: Alleenstaande man vanaf AOW-lft;2020;1.7
2122;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw;2015;1.6
2123;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw;2020;1.7
2124;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw onder AOW-lft;2015;1.5
2125;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw onder AOW-lft;2020;1.6
2126;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw vanaf AOW-lft;2015;1.7
2127;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw vanaf AOW-lft;2020;1.8
2128;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden;2015;3.2
2129;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden;2020;3.4
2130;120000 Diverse goederen en diensten;Type: Eenoudergezin;2015;2.3
2131;120000 Diverse goederen en diensten;Type: Eenoudergezin;2020;2.4
2132;120000 Diverse goederen en diensten;Type: Eenouder, alle kinderen < 18 jr;2015;2.3
2133;120000 Diverse goederen en diensten;Type: Eenouder, alle kinderen < 18 jr;2020;2.4
2134;120000 Diverse goederen en diensten;Type: Eenouder, minst. één kind >= 18 jr;2015;2.4
2135;120000 Diverse goederen en diensten;Type: Eenouder, minst. één kind >= 18 jr;2020;2.3
2136;120000 Diverse goederen en diensten;Type: Paar, totaal;2015;3.3
2137;120000 Diverse goederen en diensten;Type: Paar, totaal;2020;3.5
2138;120000 Diverse goederen en diensten;Type: Paar, met kind(eren);2015;4.0
2139;120000 Diverse goederen en diensten;Type: Paar, met kind(eren);2020;4.2
2140;120000 Diverse goederen en diensten;Type: Paar, alle kinderen < 18 jr;2015;4.2
2141;120000 Diverse goederen en diensten;Type: Paar, alle kinderen < 18 jr;2020;4.5
2142;120000 Diverse goederen en diensten;Type: Paar, minstens één kind >= 18 jr;2015;3.6
2143;120000 Diverse goederen en diensten;Type: Paar, minstens één kind >= 18 jr;2020;3.9
2144;120000 Diverse goederen en diensten;Type: Paar, zonder kind;2015;2.7
2145;120000 Diverse goederen en diensten;Type: Paar, zonder kind;2020;2.8
2146;120000 Diverse goederen en diensten;Type: Paar, zonder kind, onder AOW-lft;2015;2.8
2147;120000 Diverse goederen en diensten;Type: Paar, zonder kind, onder AOW-lft;2020;2.9
2148;120000 Diverse goederen en diensten;Type: Paar, zonder kind, vanaf AOW-lft;2015;2.6
2149;120000 Diverse goederen en diensten;Type: Paar, zonder kind, vanaf AOW-lft;2020;2.8
2150;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden, overig;2015;2.8
2151;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden, overig;2020;3.2
2152;120000 Diverse goederen en diensten;Huishoudensgrootte: 1 persoon;2015;1.5
2153;120000 Diverse goederen en diensten;Huishoudensgrootte: 1 persoon;2020;1.6
2154;120000 Diverse goederen en diensten;Huishoudensgrootte: 2 personen;2015;2.7
2155;120000 Diverse goederen en diensten;Huishoudensgrootte: 2 personen;2020;2.8
2156;120000 Diverse goederen en diensten;Huishoudensgrootte: 3 personen;2015;3.4
2157;120000 Diverse goederen en diensten;Huishoudensgrootte: 3 personen;2020;3.7
2158;120000 Diverse goederen en diensten;Huishoudensgrootte: 4 personen;2015;4.1
2159;120000 Diverse goederen en diensten;Huishoudensgrootte: 4 personen;2020;4.3
2160;120000 Diverse goederen en diensten;Huishoudensgrootte: 5 of meer personen;2015;3.9
2161;120000 Diverse goederen en diensten;Huishoudensgrootte: 5 of meer personen;2020;4.2
2162;120000 Diverse goederen en diensten;Hoofdkostwinner: tot 25 jaar;2015;1.0
2163;120000 Diverse goederen en diensten;Hoofdkostwinner: tot 25 jaar;2020;1.3
2164;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 35 jaar;2015;2.4
2165;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 35 jaar;2020;2.3
2166;120000 Diverse goederen en diensten;Hoofdkostwinner: 35 tot 45 jaar;2015;3.2
2167;120000 Diverse goederen en diensten;Hoofdkostwinner: 35 tot 45 jaar;2020;3.4
2168;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 55 jaar;2015;3.0
2169;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 55 jaar;2020;3.2
2170;120000 Diverse goederen en diensten;Hoofdkostwinner: 55 tot 65 jaar;2015;2.8
2171;120000 Diverse goederen en diensten;Hoofdkostwinner: 55 tot 65 jaar;2020;2.8
2172;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 tot 75 jaar;2015;2.2
2173;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 tot 75 jaar;2020;2.4
2174;120000 Diverse goederen en diensten;Hoofdkostwinner: 75 jaar of ouder;2015;2.0
2175;120000 Diverse goederen en diensten;Hoofdkostwinner: 75 jaar of ouder;2020;2.2
2176;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 45 jaar;2015;2.8
2177;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 45 jaar;2020;2.8
2178;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 65 jaar;2015;2.9
2179;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 65 jaar;2020;3.0
2180;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 jaar of ouder;2015;2.2
2181;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 jaar of ouder;2020;2.3
2182;120000 Diverse goederen en diensten;Herkomst: geb. in NL, ouders in NL;2015;2.6
2183;120000 Diverse goederen en diensten;Herkomst: geb. in NL, ouders in NL;2020;2.7
2184;120000 Diverse goederen en diensten;Herkomst: geb. in NL, ouder(s) buiten NL;2015;2.4
2185;120000 Diverse goederen en diensten;Herkomst: geb. in NL, ouder(s) buiten NL;2020;2.6
2186;120000 Diverse goederen en diensten;Herkomst: geb. in NL, 1 ouder geboren NL;2015;2.4
2187;120000 Diverse goederen en diensten;Herkomst: geb. in NL, 1 ouder geboren NL;2020;2.7
2188;120000 Diverse goederen en diensten;Herkomst: geb. in NL, 2 ouders buiten NL;2015;2.6
2189;120000 Diverse goederen en diensten;Herkomst: geb. in NL, 2 ouders buiten NL;2020;2.3
2190;120000 Diverse goederen en diensten;Herkomst: geboren buiten Nederland;2015;2.5
2191;120000 Diverse goederen en diensten;Herkomst: geboren buiten Nederland;2020;2.5
2192;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer/zelfstandige;2015;3.0
2193;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer/zelfstandige;2020;3.1
2194;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer;2015;3.0
2195;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer;2020;2.9
2196;120000 Diverse goederen en diensten;Bron: Inkomen als zelfstandige (totaal);2015;3.5
2197;120000 Diverse goederen en diensten;Bron: Inkomen als zelfstandige (totaal);2020;3.8
2198;120000 Diverse goederen en diensten;Bron: Overdrachtsinkomen;2015;1.9
2199;120000 Diverse goederen en diensten;Bron: Overdrachtsinkomen;2020;2.0
2200;120000 Diverse goederen en diensten;Bron: Uitkering inkomensverzekering;2015;2.1
2201;120000 Diverse goederen en diensten;Bron: Uitkering inkomensverzekering;2020;2.2
2202;120000 Diverse goederen en diensten;Bron: Uitkering werkloosheid;2015;1.9
2203;120000 Diverse goederen en diensten;Bron: Uitkering werkloosheid;2020;1.7
2204;120000 Diverse goederen en diensten;Bron: Uitkering arbeidsongeschiktheid;2015;1.7
2205;120000 Diverse goederen en diensten;Bron: Uitkering arbeidsongeschiktheid;2020;1.9
2206;120000 Diverse goederen en diensten;Bron: Uitkering pensioen;2015;2.2
2207;120000 Diverse goederen en diensten;Bron: Uitkering pensioen;2020;2.3
2208;120000 Diverse goederen en diensten;Bron: Uitkering sociale voorziening;2015;1.2
2209;120000 Diverse goederen en diensten;Bron: Uitkering sociale voorziening;2020;1.1
2210;120000 Diverse goederen en diensten;Bron: Uitkering bijstand;2015;1.1
2211;120000 Diverse goederen en diensten;Bron: Uitkering bijstand;2020;1.0
2212;120000 Diverse goederen en diensten;Bron: Uitk. sociale voorziening, overig;2015;1.2
2213;120000 Diverse goederen en diensten;Bron: Uitk. sociale voorziening, overig;2020;1.2
2214;120000 Diverse goederen en diensten;Bron: Studiefinanciering;2015;0.7
2215;120000 Diverse goederen en diensten;Bron: Studiefinanciering;2020;0.9
2216;120000 Diverse goederen en diensten;Woningbezit: eigen woning;2015;3.3
2217;120000 Diverse goederen en diensten;Woningbezit: eigen woning;2020;3.4
2218;120000 Diverse goederen en diensten;Woningbezit: huurwoning;2015;1.7
2219;120000 Diverse goederen en diensten;Woningbezit: huurwoning;2020;1.7
2220;120000 Diverse goederen en diensten;Woningbezit: huurwoning met huurtoeslag;2015;1.3
2221;120000 Diverse goederen en diensten;Woningbezit: huurwoning met huurtoeslag;2020;1.3
2222;120000 Diverse goederen en diensten;Woningbezit: huurwoning geen huurtoeslag;2015;2.3
2223;120000 Diverse goederen en diensten;Woningbezit: huurwoning geen huurtoeslag;2020;2.0
2224;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 10%-groep;2015;1.1
2225;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 10%-groep;2020;1.2
2226;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 10%-groep;2015;1.1
2227;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 10%-groep;2020;1.4
2228;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 10%-groep;2015;1.7
2229;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 10%-groep;2020;1.6
2230;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 10%-groep;2015;1.9
2231;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 10%-groep;2020;2.0
2232;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 10%-groep;2015;2.2
2233;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 10%-groep;2020;2.2
2234;120000 Diverse goederen en diensten;Besteedbaar inkomen: 6e 10%-groep;2015;2.5
2235;120000 Diverse goederen en diensten;Besteedbaar inkomen: 6e 10%-groep;2020;2.5
2236;120000 Diverse goederen en diensten;Besteedbaar inkomen: 7e 10%-groep;2015;2.8
2237;120000 Diverse goederen en diensten;Besteedbaar inkomen: 7e 10%-groep;2020;3.1
2238;120000 Diverse goederen en diensten;Besteedbaar inkomen: 8e 10%-groep;2015;3.4
2239;120000 Diverse goederen en diensten;Besteedbaar inkomen: 8e 10%-groep;2020;3.5
2240;120000 Diverse goederen en diensten;Besteedbaar inkomen: 9e 10%-groep;2015;4.0
2241;120000 Diverse goederen en diensten;Besteedbaar inkomen: 9e 10%-groep;2020;4.0
2242;120000 Diverse goederen en diensten;Besteedbaar inkomen: 10e 10%-groep;2015;5.1
2243;120000 Diverse goederen en diensten;Besteedbaar inkomen: 10e 10%-groep;2020;5.3
2244;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 20%-groep;2015;1.1
2245;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 20%-groep;2020;1.3
2246;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 20%-groep;2015;1.8
2247;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 20%-groep;2020;1.8
2248;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 20%-groep;2015;2.4
2249;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 20%-groep;2020;2.4
2250;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 20%-groep;2015;3.1
2251;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 20%-groep;2020;3.3
2252;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 20%-groep;2015;4.6
2253;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 20%-groep;2020;4.6
2254;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 10%-groep;2015;1.2
2255;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 10%-groep;2020;1.3
2256;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 10%-groep;2015;1.4
2257;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 10%-groep;2020;1.4
2258;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.6
2259;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 10%-groep;2020;1.9
2260;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 10%-groep;2015;2.0
2261;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 10%-groep;2020;2.2
2262;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 10%-groep;2015;2.4
2263;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 10%-groep;2020;2.4
2264;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 6e 10%-groep;2015;2.7
2265;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 6e 10%-groep;2020;2.8
2266;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 7e 10%-groep;2015;3.0
2267;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 7e 10%-groep;2020;3.0
2268;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 8e 10%-groep;2015;3.2
2269;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 8e 10%-groep;2020;3.4
2270;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 9e 10%-groep;2015;3.8
2271;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 9e 10%-groep;2020;3.8
2272;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 10e 10%-groep;2015;4.6
2273;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 10e 10%-groep;2020;4.6
2274;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 20%-groep;2015;1.3
2275;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 20%-groep;2020;1.4
2276;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.8
2277;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 20%-groep;2020;2.0
2278;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 20%-groep;2015;2.5
2279;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 20%-groep;2020;2.6
2280;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 20%-groep;2015;3.1
2281;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 20%-groep;2020;3.2
2282;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 20%-groep;2015;4.2
2283;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 20%-groep;2020;4.2
2284;120000 Diverse goederen en diensten;Inkomen tot lage-inkomensgrens;2015;1.3
2285;120000 Diverse goederen en diensten;Inkomen tot lage-inkomensgrens;2020;1.1
2286;120000 Diverse goederen en diensten;Inkomen boven lage-inkomensgrens;2015;2.8
2287;120000 Diverse goederen en diensten;Inkomen boven lage-inkomensgrens;2020;2.9
2288;130000 Consumptiegebonden belastingen;Particuliere huishoudens;2015;0.6
2289;130000 Consumptiegebonden belastingen;Particuliere huishoudens;2020;0.6
2290;130000 Consumptiegebonden belastingen;Type: Eenpersoonshuishouden;2015;0.3
2291;130000 Consumptiegebonden belastingen;Type: Eenpersoonshuishouden;2020;0.3
2292;130000 Consumptiegebonden belastingen;Type: Alleenstaande man;2015;0.3
2293;130000 Consumptiegebonden belastingen;Type: Alleenstaande man;2020;0.3
2294;130000 Consumptiegebonden belastingen;Type: Alleenstaande man onder AOW-lft;2015;0.3
2295;130000 Consumptiegebonden belastingen;Type: Alleenstaande man onder AOW-lft;2020;0.3
2296;130000 Consumptiegebonden belastingen;Type: Alleenstaande man vanaf AOW-lft;2015;0.4
2297;130000 Consumptiegebonden belastingen;Type: Alleenstaande man vanaf AOW-lft;2020;0.4
2298;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw;2015;0.2
2299;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw;2020;0.2
2300;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw onder AOW-lft;2015;0.2
2301;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw onder AOW-lft;2020;0.2
2302;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.2
2303;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw vanaf AOW-lft;2020;0.2
2304;130000 Consumptiegebonden belastingen;Type: Meerpersoonshuishouden;2015;0.8
2305;130000 Consumptiegebonden belastingen;Type: Meerpersoonshuishouden;2020;0.8
2306;130000 Consumptiegebonden belastingen;Type: Eenoudergezin;2015;0.5
2307;130000 Consumptiegebonden belastingen;Type: Eenoudergezin;2020;0.5
2308;130000 Consumptiegebonden belastingen;Type: Eenouder, alle kinderen < 18 jr;2015;0.4
2309;130000 Consumptiegebonden belastingen;Type: Eenouder, alle kinderen < 18 jr;2020;0.5
2310;130000 Consumptiegebonden belastingen;Type: Eenouder, minst. één kind >= 18 jr;2015;0.5
2311;130000 Consumptiegebonden belastingen;Type: Eenouder, minst. één kind >= 18 jr;2020;0.6
2312;130000 Consumptiegebonden belastingen;Type: Paar, totaal;2015;0.8
2313;130000 Consumptiegebonden belastingen;Type: Paar, totaal;2020;0.8
2314;130000 Consumptiegebonden belastingen;Type: Paar, met kind(eren);2015;0.9
2315;130000 Consumptiegebonden belastingen;Type: Paar, met kind(eren);2020;0.9
2316;130000 Consumptiegebonden belastingen;Type: Paar, alle kinderen < 18 jr;2015;0.9
2317;130000 Consumptiegebonden belastingen;Type: Paar, alle kinderen < 18 jr;2020;0.9
2318;130000 Consumptiegebonden belastingen;Type: Paar, minstens één kind >= 18 jr;2015;1.0
2319;130000 Consumptiegebonden belastingen;Type: Paar, minstens één kind >= 18 jr;2020;1.0
2320;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind;2015;0.7
2321;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind;2020;0.7
2322;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind, onder AOW-lft;2015;0.8
2323;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind, onder AOW-lft;2020;0.8
2324;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind, vanaf AOW-lft;2015;0.7
2325;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind, vanaf AOW-lft;2020;0.7
2326;130000 Consumptiegebonden belastingen;Type: Meerpersoonshuishouden, overig;2015;0.7
2327;130000 Consumptiegebonden belastingen;Type: Meerpersoonshuishouden, overig;2020;0.6
2328;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 1 persoon;2015;0.3
2329;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 1 persoon;2020;0.3
2330;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 2 personen;2015;0.7
2331;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 2 personen;2020;0.7
2332;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 3 personen;2015;0.8
2333;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 3 personen;2020;0.8
2334;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 4 personen;2015;0.9
2335;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 4 personen;2020;0.9
2336;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 5 of meer personen;2015;1.0
2337;130000 Consumptiegebonden belastingen;Huishoudensgrootte: 5 of meer personen;2020;0.9
2338;130000 Consumptiegebonden belastingen;Hoofdkostwinner: tot 25 jaar;2015;0.2
2339;130000 Consumptiegebonden belastingen;Hoofdkostwinner: tot 25 jaar;2020;0.2
2340;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 25 tot 35 jaar;2015;0.5
2341;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 25 tot 35 jaar;2020;0.5
2342;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 35 tot 45 jaar;2015;0.7
2343;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 35 tot 45 jaar;2020;0.6
2344;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 45 tot 55 jaar;2015;0.7
2345;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 45 tot 55 jaar;2020;0.7
2346;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 55 tot 65 jaar;2015;0.7
2347;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 55 tot 65 jaar;2020;0.7
2348;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 65 tot 75 jaar;2015;0.6
2349;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 65 tot 75 jaar;2020;0.6
2350;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 75 jaar of ouder;2015;0.4
2351;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 75 jaar of ouder;2020;0.5
2352;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 25 tot 45 jaar;2015;0.6
2353;130000 Consumptiegebonden belastingen;Hoofdkostwinner: 25 tot 45 jaar;2020;0.6
