ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Onderwijsniveau;Perioden;Bevolking_1
9512;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2019 3e kwartaal;56
9513;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2019 4e kwartaal;56
9514;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2019;55
9515;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2020 1e kwartaal;56
9516;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2020 2e kwartaal;53
9517;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2020 3e kwartaal;57
9518;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2020 4e kwartaal;60
9519;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2020;56
9520;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2021 1e kwartaal;56
9521;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2021 2e kwartaal;61
9522;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2021 3e kwartaal;60
9523;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2021 4e kwartaal;62
9524;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2021;60
9525;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2022 1e kwartaal;62
9526;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2022 2e kwartaal;61
9527;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2022 3e kwartaal;56
9528;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2022 4e kwartaal;61
9529;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2022;60
9530;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2023 1e kwartaal;62
9531;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2023 2e kwartaal;62
9532;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2023 3e kwartaal;58
9533;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2023 4e kwartaal;58
9534;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2023;60
9535;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2024 1e kwartaal;63
9536;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2024 2e kwartaal;61
9537;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2024 3e kwartaal;61
9538;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2024 4e kwartaal;64
9539;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;311 Hbo-, wo-bachelor;2024;62
9540;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2013 1e kwartaal;19
9541;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2013 2e kwartaal;19
9542;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2013 3e kwartaal;19
9543;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2013 4e kwartaal;20
9544;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2013;19
9545;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2014 1e kwartaal;19
9546;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2014 2e kwartaal;16
9547;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2014 3e kwartaal;18
9548;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2014 4e kwartaal;20
9549;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2014;18
9550;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2015 1e kwartaal;21
9551;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2015 2e kwartaal;22
9552;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2015 3e kwartaal;23
9553;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2015 4e kwartaal;21
9554;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2015;22
9555;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2016 1e kwartaal;21
9556;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2016 2e kwartaal;20
9557;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2016 3e kwartaal;20
9558;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2016 4e kwartaal;20
9559;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2016;20
9560;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2017 1e kwartaal;20
9561;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2017 2e kwartaal;23
9562;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2017 3e kwartaal;21
9563;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2017 4e kwartaal;21
9564;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2017;22
9565;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2018 1e kwartaal;19
9566;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2018 2e kwartaal;19
9567;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2018 3e kwartaal;21
9568;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2018 4e kwartaal;22
9569;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2018;20
9570;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2019 1e kwartaal;20
9571;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2019 2e kwartaal;25
9572;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2019 3e kwartaal;26
9573;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2019 4e kwartaal;27
9574;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2019;25
9575;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2020 1e kwartaal;25
9576;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2020 2e kwartaal;24
9577;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2020 3e kwartaal;27
9578;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2020 4e kwartaal;27
9579;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2020;26
9580;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2021 1e kwartaal;23
9581;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2021 2e kwartaal;23
9582;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2021 3e kwartaal;26
9583;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2021 4e kwartaal;31
9584;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2021;26
9585;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2022 1e kwartaal;28
9586;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2022 2e kwartaal;32
9587;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2022 3e kwartaal;33
9588;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2022 4e kwartaal;29
9589;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2022;30
9590;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2023 1e kwartaal;29
9591;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2023 2e kwartaal;25
9592;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2023 3e kwartaal;23
9593;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2023 4e kwartaal;26
9594;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2023;26
9595;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2024 1e kwartaal;29
9596;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2024 2e kwartaal;30
9597;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2024 3e kwartaal;31
9598;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2024 4e kwartaal;30
9599;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;32 Hbo-, wo-master, doctor;2024;30
9600;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2013 1e kwartaal;19
9601;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2013 2e kwartaal;19
9602;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2013 3e kwartaal;19
9603;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2013 4e kwartaal;20
9604;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2013;19
9605;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2014 1e kwartaal;19
9606;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2014 2e kwartaal;16
9607;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2014 3e kwartaal;18
9608;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2014 4e kwartaal;20
9609;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2014;18
9610;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2015 1e kwartaal;21
9611;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2015 2e kwartaal;22
9612;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2015 3e kwartaal;23
9613;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2015 4e kwartaal;21
9614;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2015;22
9615;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2016 1e kwartaal;21
9616;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2016 2e kwartaal;20
9617;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2016 3e kwartaal;20
9618;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2016 4e kwartaal;20
9619;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2016;20
9620;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2017 1e kwartaal;20
9621;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2017 2e kwartaal;23
9622;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2017 3e kwartaal;21
9623;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2017 4e kwartaal;21
9624;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2017;22
9625;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2018 1e kwartaal;19
9626;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2018 2e kwartaal;19
9627;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2018 3e kwartaal;21
9628;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2018 4e kwartaal;22
9629;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2018;20
9630;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2019 1e kwartaal;20
9631;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2019 2e kwartaal;25
9632;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2019 3e kwartaal;26
9633;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2019 4e kwartaal;27
9634;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2019;25
9635;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2020 1e kwartaal;25
9636;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2020 2e kwartaal;24
9637;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2020 3e kwartaal;27
9638;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2020 4e kwartaal;27
9639;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2020;26
9640;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2021 1e kwartaal;23
9641;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2021 2e kwartaal;23
9642;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2021 3e kwartaal;26
9643;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2021 4e kwartaal;31
9644;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2021;26
9645;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2022 1e kwartaal;28
9646;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2022 2e kwartaal;32
9647;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2022 3e kwartaal;33
9648;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2022 4e kwartaal;29
9649;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2022;30
9650;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2023 1e kwartaal;29
9651;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2023 2e kwartaal;25
9652;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2023 3e kwartaal;23
9653;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2023 4e kwartaal;26
9654;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2023;26
9655;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2024 1e kwartaal;29
9656;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2024 2e kwartaal;30
9657;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2024 3e kwartaal;31
9658;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2024 4e kwartaal;30
9659;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;321 Hbo-, wo-master, doctor;2024;30
9660;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2013 1e kwartaal;11
9661;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2013 2e kwartaal;13
9662;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2013 3e kwartaal;13
9663;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2013 4e kwartaal;14
9664;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2013;13
9665;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2014 1e kwartaal;13
9666;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2014 2e kwartaal;11
9667;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2014 3e kwartaal;9
9668;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2014 4e kwartaal;7
9669;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2014;10
9670;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2015 1e kwartaal;7
9671;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2015 2e kwartaal;7
9672;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2015 3e kwartaal;8
9673;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2015 4e kwartaal;9
9674;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2015;8
9675;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2016 1e kwartaal;10
9676;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2016 2e kwartaal;10
9677;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2016 3e kwartaal;8
9678;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2016 4e kwartaal;9
9679;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2016;9
9680;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2017 1e kwartaal;8
9681;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2017 2e kwartaal;11
9682;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2017 3e kwartaal;12
9683;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2017 4e kwartaal;13
9684;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2017;11
9685;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2018 1e kwartaal;11
9686;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2018 2e kwartaal;9
9687;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2018 3e kwartaal;10
9688;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2018 4e kwartaal;10
9689;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2018;10
9690;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2019 1e kwartaal;13
9691;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2019 2e kwartaal;13
9692;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2019 3e kwartaal;14
9693;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2019 4e kwartaal;11
9694;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2019;13
9695;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2020 1e kwartaal;9
9696;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2020 2e kwartaal;9
9697;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2020 3e kwartaal;9
9698;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2020 4e kwartaal;8
9699;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2020;9
9700;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2021 1e kwartaal;6
9701;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2021 2e kwartaal;11
9702;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2021 3e kwartaal;11
9703;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2021 4e kwartaal;9
9704;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2021;9
9705;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2022 1e kwartaal;10
9706;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2022 2e kwartaal;10
9707;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2022 3e kwartaal;10
9708;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2022 4e kwartaal;9
9709;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2022;10
9710;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2023 1e kwartaal;7
9711;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2023 2e kwartaal;6
9712;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2023 3e kwartaal;6
9713;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2023 4e kwartaal;5
9714;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2023;6
9715;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2024 1e kwartaal;7
9716;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2024 2e kwartaal;7
9717;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2024 3e kwartaal;7
9718;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2024 4e kwartaal;7
9719;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Suriname;Weet niet of onbekend;2024;7
9720;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2013 1e kwartaal;285
9721;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2013 2e kwartaal;284
9722;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2013 3e kwartaal;284
9723;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2013 4e kwartaal;283
9724;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2013;284
9725;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2014 1e kwartaal;290
9726;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2014 2e kwartaal;289
9727;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2014 3e kwartaal;287
9728;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2014 4e kwartaal;292
9729;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2014;290
9730;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2015 1e kwartaal;296
9731;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2015 2e kwartaal;302
9732;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Turkije;Totaal;2015 3e kwartaal;297
