ID;Inkomensgroepen;DuurInkomenspositie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AantalPersonen_2;AantalMinderjarigeKinderen_3;HuishoudensInVanDeDoelpopulatie_4;PersonenInVanDeDoelpopulatie_5;MinderjarigeKinderenInDoelpopulatie_6
7107;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2006;28.3;28.3;;124.1;124.1;
7108;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2007;28.5;28.5;;124.4;124.4;
7109;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2008;29.3;29.3;;123.2;123.2;
7110;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2009 voor methodewijziging;29.7;29.7;;123.6;123.6;
7111;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2009 na methodewijziging;29.2;29.2;;120.1;120.1;
7112;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2010;29.8;29.8;;119.9;119.9;
7113;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2011;30.3;30.3;;120.5;120.5;
7114;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2012;30.9;30.9;;119.4;119.4;
7115;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2013;32.4;32.4;;119.4;119.4;
7116;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (SG);2014;32.7;32.7;;120.5;120.5;
7117;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2005;25.1;25.1;;121.8;121.8;
7118;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2006;25.4;25.4;;119.4;119.4;
7119;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2007;26.0;26.0;;120.5;120.5;
7120;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2008;26.7;26.7;;119.5;119.5;
7121;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2009 voor methodewijziging;26.9;26.9;;119.4;119.4;
7122;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2009 na methodewijziging;26.8;26.8;;116.9;116.9;
7123;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2010;27.2;27.2;;116.6;116.6;
7124;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2011;27.5;27.5;;116.8;116.8;
7125;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2012;27.8;27.8;;116.2;116.2;
7126;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2013;27.7;27.7;;115.4;115.4;
7127;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (SG);2014;28.3;28.3;;116.4;116.4;
7128;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2005;49.7;49.7;;128.3;128.3;
7129;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2006;50.5;50.5;;124.7;124.7;
7130;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2007;51.1;51.1;;125.6;125.6;
7131;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2008;52.0;52.0;;123.2;123.2;
7132;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2009 voor methodewijziging;52.9;52.9;;123.0;123.0;
7133;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2009 na methodewijziging;52.6;52.6;;121.0;121.0;
7134;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2010;52.6;52.6;;120.5;120.5;
7135;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2011;53.4;53.4;;119.8;119.8;
7136;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2012;53.9;53.9;;118.9;118.9;
7137;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2013;53.1;53.1;;119.1;119.1;
7138;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (SG);2014;54.0;54.0;;120.1;120.1;
7139;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2005;26.9;26.9;;109.2;109.2;
7140;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2006;27.2;27.2;;107.3;107.3;
7141;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2007;27.2;27.2;;107.4;107.4;
7142;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2008;27.6;27.6;;107.0;107.0;
7143;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2009 voor methodewijziging;28.3;28.3;;106.2;106.2;
7144;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2009 na methodewijziging;27.8;27.8;;105.7;105.7;
7145;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2010;28.0;28.0;;105.5;105.5;
7146;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2011;28.5;28.5;;105.7;105.7;
7147;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2012;29.2;29.2;;105.3;105.3;
7148;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2013;29.5;29.5;;105.4;105.4;
7149;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (SG);2014;30.1;30.1;;105.9;105.9;
7150;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2005;54.3;54.3;;118.3;118.3;
7151;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2006;55.1;55.1;;115.9;115.9;
7152;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2007;56.2;56.2;;115.9;115.9;
7153;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2008;57.3;57.3;;115.8;115.8;
7154;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2009 voor methodewijziging;58.5;58.5;;115.7;115.7;
7155;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2009 na methodewijziging;58.2;58.2;;113.6;113.6;
7156;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2010;58.8;58.8;;113.5;113.5;
7157;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2011;59.9;59.9;;113.5;113.5;
7158;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2012;60.9;60.9;;113.2;113.2;
7159;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2013;60.4;60.4;;113.2;113.2;
7160;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (SG);2014;61.5;61.5;;113.9;113.9;
7161;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2005;53.2;53.2;;139.2;139.2;
7162;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2006;54.4;54.4;;138.0;138.0;
7163;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2007;55.2;55.2;;138.7;138.7;
7164;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2008;56.1;56.1;;138.7;138.7;
7165;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2009 voor methodewijziging;57.3;57.3;;137.9;137.9;
7166;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2009 na methodewijziging;57.1;57.1;;134.5;134.5;
7167;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2010;57.8;57.8;;134.7;134.7;
7168;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2011;58.9;58.9;;134.8;134.8;
7169;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2012;60.2;60.2;;135.1;135.1;
7170;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2013;60.9;60.9;;135.8;135.8;
7171;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (SG);2014;58.4;58.4;;140.2;140.2;
7172;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2005;35.1;35.1;;109.9;109.9;
7173;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2006;35.2;35.2;;109.3;109.3;
7174;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2007;36.4;36.4;;109.5;109.5;
7175;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2008;37.0;37.0;;109.2;109.2;
7176;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2009 voor methodewijziging;37.6;37.6;;109.1;109.1;
7177;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2009 na methodewijziging;37.3;37.3;;107.8;107.8;
7178;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2010;37.5;37.5;;108.0;108.0;
7179;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2011;38.4;38.4;;107.7;107.7;
7180;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2012;38.8;38.8;;107.2;107.2;
7181;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2013;39.4;39.4;;107.2;107.2;
7182;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (SG);2014;39.9;39.9;;107.4;107.4;
7183;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2005;114.9;114.9;;139.0;139.0;
7184;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2006;118.2;118.2;;136.4;136.4;
7185;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2007;120.4;120.4;;137.1;137.1;
7186;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2008;122.1;122.1;;136.5;136.5;
7187;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2009 voor methodewijziging;124.9;124.9;;135.8;135.8;
7188;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2009 na methodewijziging;125.3;125.3;;133.1;133.1;
7189;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2010;128.3;128.3;;132.2;132.2;
7190;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2011;129.2;129.2;;131.3;131.3;
7191;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2012;130.3;130.3;;130.3;130.3;
7192;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2013;130.8;130.8;;131.4;131.4;
7193;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (SG);2014;134.1;134.1;;132.3;132.3;
7194;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2005;310.2;310.2;;120.4;120.4;
7195;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2006;314.0;314.0;;117.9;117.9;
7196;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2007;316.2;316.2;;118.4;118.4;
7197;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2008;321.1;321.1;;118.9;118.9;
7198;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2009 voor methodewijziging;327.0;327.0;;119.0;119.0;
7199;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2009 na methodewijziging;325.1;325.1;;116.8;116.8;
7200;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2010;326.8;326.8;;117.3;117.3;
7201;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2011;332.6;332.6;;117.4;117.4;
7202;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2012;336.2;336.2;;117.5;117.5;
7203;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2013;337.6;337.6;;118.2;118.2;
7204;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amsterdam (SG);2014;346.8;346.8;;119.2;119.2;
7205;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2005;66.9;66.9;;110.6;110.6;
7206;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2006;68.0;68.0;;108.4;108.4;
7207;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2007;68.8;68.8;;108.7;108.7;
7208;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2008;69.4;69.4;;108.4;108.4;
7209;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2009 voor methodewijziging;70.5;70.5;;108.5;108.5;
7210;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2009 na methodewijziging;69.9;69.9;;107.5;107.5;
7211;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2010;70.5;70.5;;107.7;107.7;
7212;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2011;71.0;71.0;;107.4;107.4;
7213;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2012;71.8;71.8;;107.4;107.4;
7214;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2013;72.2;72.2;;107.3;107.3;
7215;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Haarlem (SG);2014;73.3;73.3;;107.6;107.6;
7216;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2005;53.6;53.6;;128.4;128.4;
7217;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2006;54.5;54.5;;124.9;124.9;
7218;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2007;55.8;55.8;;125.5;125.5;
7219;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2008;56.3;56.3;;124.6;124.6;
7220;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2009 voor methodewijziging;57.4;57.4;;124.3;124.3;
7221;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2009 na methodewijziging;57.0;57.0;;122.6;122.6;
7222;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2010;57.5;57.5;;123.6;123.6;
7223;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2011;59.0;59.0;;124.0;124.0;
7224;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2012;60.3;60.3;;124.5;124.5;
7225;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2013;60.8;60.8;;124.7;124.7;
7226;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leiden (SG);2014;62.0;62.0;;126.3;126.3;
7227;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2005;189.9;189.9;;120.6;120.6;
7228;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2006;190.0;190.0;;117.3;117.3;
7229;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2007;189.9;189.9;;117.0;117.0;
7230;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2008;193.5;193.5;;117.2;117.2;
7231;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2009 voor methodewijziging;196.5;196.5;;117.1;117.1;
7232;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2009 na methodewijziging;194.2;194.2;;115.3;115.3;
7233;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2010;195.3;195.3;;115.3;115.3;
7234;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2011;200.3;200.3;;115.9;115.9;
7235;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2012;202.0;202.0;;115.7;115.7;
7236;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2013;201.0;201.0;;116.2;116.2;
7237;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Gravenhage (SG);2014;206.7;206.7;;117.2;117.2;
7238;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2005;209.3;209.3;;116.1;116.1;
7239;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2006;210.7;210.7;;113.5;113.5;
7240;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2007;211.7;211.7;;113.6;113.6;
7241;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2008;216.2;216.2;;113.8;113.8;
7242;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2009 voor methodewijziging;218.7;218.7;;113.2;113.2;
7243;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2009 na methodewijziging;218.4;218.4;;111.8;111.8;
7244;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2010;221.8;221.8;;111.8;111.8;
7245;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2011;224.5;224.5;;112.4;112.4;
7246;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2012;224.9;224.9;;112.0;112.0;
7247;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2013;222.8;222.8;;112.3;112.3;
7248;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Rotterdam (SG);2014;225.8;225.8;;113.4;113.4;
7249;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2005;38.1;38.1;;108.5;108.5;
7250;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2006;37.7;37.7;;106.3;106.3;
7251;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2007;38.1;38.1;;106.9;106.9;
7252;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2008;39.1;39.1;;106.6;106.6;
7253;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2009 voor methodewijziging;40.2;40.2;;106.4;106.4;
7254;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2009 na methodewijziging;40.0;40.0;;106.2;106.2;
7255;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2010;40.5;40.5;;106.0;106.0;
7256;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2011;40.8;40.8;;106.3;106.3;
7257;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2012;41.1;41.1;;105.6;105.6;
7258;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2013;40.7;40.7;;105.1;105.1;
7259;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Dordrecht (SG);2014;41.4;41.4;;105.8;105.8;
7260;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2005;44.8;44.8;;119.1;119.1;
7261;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2006;46.1;46.1;;117.0;117.0;
7262;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2007;46.9;46.9;;117.7;117.7;
7263;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2008;48.3;48.3;;117.6;117.6;
7264;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2009 voor methodewijziging;48.9;48.9;;117.7;117.7;
7265;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2009 na methodewijziging;49.1;49.1;;116.0;116.0;
7266;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2010;49.4;49.4;;116.3;116.3;
7267;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2011;50.7;50.7;;115.7;115.7;
7268;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2012;51.8;51.8;;115.3;115.3;
7269;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2013;51.9;51.9;;116.6;116.6;
7270;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Breda (SG);2014;53.3;53.3;;117.5;117.5;
7271;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2005;46.3;46.3;;134.2;134.2;
7272;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2006;47.7;47.7;;130.7;130.7;
7273;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2007;48.9;48.9;;130.7;130.7;
7274;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2008;50.0;50.0;;130.1;130.1;
7275;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2009 voor methodewijziging;51.6;51.6;;130.5;130.5;
7276;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2009 na methodewijziging;50.9;50.9;;126.9;126.9;
7277;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2010;51.5;51.5;;126.6;126.6;
7278;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2011;52.4;52.4;;126.5;126.5;
7279;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2012;53.2;53.2;;125.4;125.4;
7280;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2013;53.9;53.9;;126.9;126.9;
7281;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Tilburg (SG);2014;55.5;55.5;;128.4;128.4;
7282;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2005;28.3;28.3;;114.9;114.9;
7283;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2006;28.9;28.9;;113.3;113.3;
7284;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2007;29.7;29.7;;113.5;113.5;
7285;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2008;30.2;30.2;;113.2;113.2;
