ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
5986;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1998;;3.8
5987;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);1999;;-17.7
5988;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2000;;2.8
5989;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2001;;4.5
5990;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2002;;-11.4
5991;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2003;;-5.4
5992;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2004;;8.1
5993;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2005;;-17.5
5994;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2006;;3.9
5995;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2007;;0.2
5996;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2008;;-15.4
5997;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2009;;4.4
5998;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2010;;-4.2
5999;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2011;;0.8
6000;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2012;;-15.8
6001;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2013;;-3.6
6002;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2014;;4.5
6003;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2015;;7.9
6004;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2016;;
6005;B-E Nijverheid (geen bouw) en energie;Het Gooi en Vechtstreek (CR);2017;;
6006;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1996;;4.4
6007;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1997;;0.9
6008;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1998;;3.0
6009;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);1999;;8.6
6010;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2000;;1.1
6011;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2001;;6.9
6012;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2002;;-8.7
6013;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2003;;5.8
6014;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2004;;4.9
6015;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2005;;-8.4
6016;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2006;;11.8
6017;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2007;;3.9
6018;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2008;;-2.6
6019;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2009;;-14.4
6020;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2010;;8.8
6021;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2011;;-2.1
6022;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2012;;1.7
6023;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2013;;4.8
6024;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2014;;-1.6
6025;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2015;;3.9
6026;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2016;;
6027;B-E Nijverheid (geen bouw) en energie;Agglomeratie Leiden en Bollenstreek (CR);2017;;
6028;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1996;;-0.1
6029;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1997;;6.8
6030;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1998;;4.4
6031;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);1999;;1.2
6032;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2000;;3.8
6033;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2001;;-7.8
6034;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2002;;7.8
6035;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2003;;6.5
6036;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2004;;8.8
6037;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2005;;-9.6
6038;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2006;;-3.4
6039;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2007;;3.3
6040;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2008;;-6.9
6041;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2009;;-7.1
6042;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2010;;-1.1
6043;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2011;;-13.6
6044;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2012;;-7.1
6045;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2013;;2.4
6046;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2014;;2.9
6047;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2015;;1.6
6048;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2016;;
6049;B-E Nijverheid (geen bouw) en energie;Agglomeratie 's-Gravenhage (CR);2017;;
6050;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1996;;-1.0
6051;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1997;;5.0
6052;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1998;;8.1
6053;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);1999;;9.8
6054;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2000;;3.4
6055;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2001;;-5.7
6056;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2002;;10.7
6057;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2003;;-2.3
6058;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2004;;-15.3
6059;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2005;;-1.4
6060;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2006;;-0.9
6061;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2007;;27.3
6062;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2008;;-5.9
6063;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2009;;-35.2
6064;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2010;;-4.9
6065;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2011;;8.0
6066;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2012;;0.4
6067;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2013;;1.8
6068;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2014;;-1.0
6069;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2015;;11.7
6070;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2016;;
6071;B-E Nijverheid (geen bouw) en energie;Delft en Westland (CR);2017;;
6072;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);1996;;2.4
6073;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);1997;;0.1
6074;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);1998;;4.0
6075;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);1999;;4.6
6076;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2000;;7.0
6077;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2001;;7.9
6078;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2002;;3.2
6079;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2003;;5.0
6080;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2004;;-2.4
6081;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2005;;5.2
6082;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2006;;-0.5
6083;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2007;;4.8
6084;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2008;;-7.6
6085;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2009;;-6.1
6086;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2010;;-6.4
6087;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2011;;4.5
6088;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2012;;-9.6
6089;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2013;;-0.2
6090;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2014;;3.1
6091;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2015;;5.6
6092;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2016;;
6093;B-E Nijverheid (geen bouw) en energie;Oost-Zuid-Holland (CR);2017;;
6094;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);1996;;-0.3
6095;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);1997;;-3.9
6096;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);1998;;9.4
6097;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);1999;;-4.6
6098;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2000;;12.2
6099;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2001;;8.6
6100;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2002;;-0.3
6101;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2003;;4.6
6102;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2004;;8.3
6103;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2005;;19.0
6104;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2006;;-7.7
6105;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2007;;4.4
6106;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2008;;-0.3
6107;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2009;;-14.0
6108;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2010;;7.4
6109;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2011;;7.6
6110;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2012;;1.2
6111;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2013;;-10.4
6112;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2014;;-1.9
6113;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2015;;-3.1
6114;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2016;;
6115;B-E Nijverheid (geen bouw) en energie;Groot-Rijnmond (CR);2017;;
6116;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);1996;;3.7
6117;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);1997;;2.0
6118;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);1998;;6.5
6119;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);1999;;4.5
6120;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2000;;2.5
6121;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2001;;5.6
6122;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2002;;0.0
6123;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2003;;-7.7
6124;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2004;;9.2
6125;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2005;;-4.6
6126;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2006;;9.6
6127;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2007;;4.6
6128;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2008;;1.1
6129;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2009;;-4.5
6130;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2010;;-3.7
6131;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2011;;-1.4
6132;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2012;;-5.6
6133;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2013;;-0.3
6134;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2014;;7.0
6135;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2015;;2.7
6136;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2016;;
6137;B-E Nijverheid (geen bouw) en energie;Zuidoost-Zuid-Holland (CR);2017;;
6138;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);1996;;-3.6
6139;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);1997;;-7.2
6140;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);1998;;-1.4
6141;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);1999;;-11.0
6142;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2000;;22.7
6143;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2001;;5.5
6144;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2002;;18.3
6145;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2003;;-0.5
6146;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2004;;8.9
6147;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2005;;2.7
6148;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2006;;4.4
6149;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2007;;8.5
6150;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2008;;7.9
6151;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2009;;-37.3
6152;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2010;;16.8
6153;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2011;;0.9
6154;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2012;;-5.1
6155;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2013;;3.2
6156;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2014;;-0.7
6157;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2015;;4.4
6158;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2016;;
6159;B-E Nijverheid (geen bouw) en energie;Zeeuwsch-Vlaanderen (CR);2017;;
6160;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);1996;;-3.4
6161;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);1997;;-10.7
6162;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);1998;;12.4
6163;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);1999;;6.6
6164;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2000;;0.2
6165;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2001;;3.3
6166;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2002;;14.8
6167;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2003;;0.2
6168;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2004;;9.1
6169;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2005;;0.4
6170;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2006;;-3.4
6171;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2007;;20.4
6172;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2008;;9.9
6173;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2009;;-8.0
6174;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2010;;16.1
6175;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2011;;-5.4
6176;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2012;;-8.1
6177;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2013;;-2.1
6178;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2014;;8.7
6179;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2015;;1.4
6180;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2016;;
6181;B-E Nijverheid (geen bouw) en energie;Overig Zeeland (CR);2017;;
6182;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);1996;;7.7
6183;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);1997;;11.3
6184;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);1998;;-1.9
6185;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);1999;;6.4
6186;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2000;;8.2
6187;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2001;;0.9
6188;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2002;;1.9
6189;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2003;;-0.9
6190;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2004;;-1.1
6191;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2005;;9.8
6192;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2006;;-1.1
6193;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2007;;2.9
6194;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2008;;-3.7
6195;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2009;;-11.2
6196;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2010;;-1.8
6197;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2011;;-1.7
6198;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2012;;5.5
6199;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2013;;-3.5
6200;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2014;;-1.9
6201;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2015;;-6.4
6202;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2016;;
6203;B-E Nijverheid (geen bouw) en energie;West-Noord-Brabant (CR);2017;;
6204;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);1996;;4.8
6205;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);1997;;-6.7
6206;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);1998;;6.6
6207;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);1999;;3.1
6208;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2000;;3.0
6209;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2001;;4.4
6210;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2002;;0.6
6211;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2003;;-4.5
6212;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2004;;-2.8
6213;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2005;;-0.3
6214;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2006;;-2.3
6215;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2007;;9.8
6216;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2008;;0.1
6217;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2009;;-4.4
6218;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2010;;0.8
6219;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2011;;-1.7
6220;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2012;;-3.6
6221;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2013;;1.7
6222;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2014;;0.3
6223;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2015;;5.2
6224;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2016;;
6225;B-E Nijverheid (geen bouw) en energie;Midden-Noord-Brabant (CR);2017;;
6226;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);1996;;4.8
6227;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);1997;;5.2
6228;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);1998;;3.4
6229;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);1999;;9.4
6230;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2000;;1.9
6231;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2001;;5.3
6232;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2002;;-0.6
6233;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2003;;-0.4
6234;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2004;;1.1
6235;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2005;;8.2
6236;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2006;;0.7
6237;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2007;;-4.8
6238;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2008;;7.0
6239;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2009;;3.5
6240;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2010;;-11.5
6241;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2011;;10.6
6242;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2012;;14.0
6243;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2013;;-2.3
6244;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2014;;0.2
6245;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2015;;1.6
6246;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2016;;
6247;B-E Nijverheid (geen bouw) en energie;Noordoost-Noord-Brabant (CR);2017;;
6248;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);1996;;5.2
6249;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);1997;;4.1
6250;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);1998;;-0.5
6251;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);1999;;12.8
6252;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2000;;16.4
6253;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2001;;-8.7
6254;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2002;;-13.0
6255;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2003;;-0.7
6256;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2004;;20.4
6257;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2005;;3.0
6258;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2006;;15.7
6259;B-E Nijverheid (geen bouw) en energie;Zuidoost-Noord-Brabant (CR);2007;;2.8
