ID;Arbeidspositie;Onderwijs;Geslacht;Leeftijd;Perioden;BeroepsEnNietBeroepsbevolking_1
9094;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2019;460
9095;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2020 1e kwartaal;411
9096;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2020 2e kwartaal;416
9097;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2020 3e kwartaal;406
9098;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2020 4e kwartaal;403
9099;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2020;409
9100;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2021 1e kwartaal;451
9101;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2021 2e kwartaal;440
9102;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2021 3e kwartaal;422
9103;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2021 4e kwartaal;416
9104;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2021;432
9105;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2022 1e kwartaal;405
9106;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2022 2e kwartaal;410
9107;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2022 3e kwartaal;383
9108;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2022 4e kwartaal;393
9109;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2022;398
9110;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2023 1e kwartaal;389
9111;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2023 2e kwartaal;404
9112;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2023 3e kwartaal;388
9113;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2023 4e kwartaal;381
9114;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2023;390
9115;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2024 1e kwartaal;377
9116;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2024 2e kwartaal;373
9117;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2024 3e kwartaal;356
9118;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2024 4e kwartaal;362
9119;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;45 tot 55 jaar;2024;367
9120;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2013 1e kwartaal;678
9121;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2013 2e kwartaal;652
9122;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2013 3e kwartaal;641
9123;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2013 4e kwartaal;602
9124;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2013;643
9125;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2014 1e kwartaal;601
9126;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2014 2e kwartaal;585
9127;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2014 3e kwartaal;555
9128;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2014 4e kwartaal;560
9129;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2014;575
9130;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2015 1e kwartaal;561
9131;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2015 2e kwartaal;557
9132;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2015 3e kwartaal;560
9133;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2015 4e kwartaal;569
9134;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2015 ;561
9135;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2016 1e kwartaal;565
9136;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2016 2e kwartaal;572
9137;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2016 3e kwartaal;571
9138;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2016 4e kwartaal;573
9139;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2016;570
9140;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2017 1e kwartaal;561
9141;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2017 2e kwartaal;558
9142;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2017 3e kwartaal;556
9143;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2017 4e kwartaal;570
9144;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2017;561
9145;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2018 1e kwartaal;572
9146;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2018 2e kwartaal;572
9147;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2018 3e kwartaal;559
9148;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2018 4e kwartaal;568
9149;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2018;568
9150;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2019 1e kwartaal;568
9151;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2019 2e kwartaal;571
9152;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2019 3e kwartaal;569
9153;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2019 4e kwartaal;570
9154;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2019;570
9155;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2020 1e kwartaal;574
9156;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2020 2e kwartaal;570
9157;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2020 3e kwartaal;586
9158;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2020 4e kwartaal;559
9159;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2020;572
9160;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2021 1e kwartaal;592
9161;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2021 2e kwartaal;615
9162;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2021 3e kwartaal;612
9163;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2021 4e kwartaal;615
9164;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2021;608
9165;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2022 1e kwartaal;611
9166;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2022 2e kwartaal;606
9167;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2022 3e kwartaal;605
9168;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2022 4e kwartaal;610
9169;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2022;608
9170;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2023 1e kwartaal;618
9171;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2023 2e kwartaal;614
9172;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2023 3e kwartaal;616
9173;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2023 4e kwartaal;597
9174;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2023;611
9175;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2024 1e kwartaal;604
9176;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2024 2e kwartaal;604
9177;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2024 3e kwartaal;602
9178;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2024 4e kwartaal;599
9179;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;55 tot 65 jaar;2024;602
9180;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2013 1e kwartaal;635
9181;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2013 2e kwartaal;619
9182;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2013 3e kwartaal;611
9183;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2013 4e kwartaal;585
9184;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2013;612
9185;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2014 1e kwartaal;557
9186;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2014 2e kwartaal;548
9187;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2014 3e kwartaal;537
9188;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2014 4e kwartaal;526
9189;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2014;542
9190;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2015 1e kwartaal;539
9191;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2015 2e kwartaal;543
9192;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2015 3e kwartaal;553
9193;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2015 4e kwartaal;556
9194;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2015 ;548
9195;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2016 1e kwartaal;568
9196;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2016 2e kwartaal;561
9197;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2016 3e kwartaal;559
9198;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2016 4e kwartaal;558
9199;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2016;561
9200;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2017 1e kwartaal;569
9201;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2017 2e kwartaal;571
9202;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2017 3e kwartaal;574
9203;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2017 4e kwartaal;569
9204;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2017;571
9205;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2018 1e kwartaal;575
9206;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2018 2e kwartaal;589
9207;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2018 3e kwartaal;581
9208;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2018 4e kwartaal;576
9209;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2018;580
9210;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2019 1e kwartaal;568
9211;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2019 2e kwartaal;568
9212;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2019 3e kwartaal;570
9213;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2019 4e kwartaal;569
9214;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2019;569
9215;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2020 1e kwartaal;575
9216;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2020 2e kwartaal;586
9217;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2020 3e kwartaal;588
9218;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2020 4e kwartaal;590
9219;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2020;585
9220;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2021 1e kwartaal;544
9221;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2021 2e kwartaal;623
9222;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2021 3e kwartaal;633
9223;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2021 4e kwartaal;610
9224;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2021;602
9225;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2022 1e kwartaal;604
9226;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2022 2e kwartaal;617
9227;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2022 3e kwartaal;600
9228;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2022 4e kwartaal;601
9229;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2022;606
9230;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2023 1e kwartaal;608
9231;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2023 2e kwartaal;602
9232;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2023 3e kwartaal;588
9233;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2023 4e kwartaal;580
9234;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2023;594
9235;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2024 1e kwartaal;565
9236;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2024 2e kwartaal;573
9237;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2024 3e kwartaal;570
9238;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2024 4e kwartaal;557
9239;Beroeps- en niet beroepsbevolking;00 Algemeen;Totaal mannen en vrouwen;65 tot 75 jaar;2024;566
9240;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2013 1e kwartaal;1815
9241;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2013 2e kwartaal;1799
9242;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2013 3e kwartaal;1737
9243;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2013 4e kwartaal;1701
9244;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2013;1763
9245;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2014 1e kwartaal;1695
9246;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2014 2e kwartaal;1668
9247;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2014 3e kwartaal;1628
9248;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2014 4e kwartaal;1622
9249;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2014;1653
9250;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2015 1e kwartaal;1633
9251;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2015 2e kwartaal;1657
9252;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2015 3e kwartaal;1639
9253;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2015 4e kwartaal;1651
9254;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2015 ;1645
9255;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2016 1e kwartaal;1664
9256;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2016 2e kwartaal;1675
9257;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2016 3e kwartaal;1663
9258;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2016 4e kwartaal;1649
9259;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2016;1663
9260;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2017 1e kwartaal;1657
9261;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2017 2e kwartaal;1657
9262;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2017 3e kwartaal;1625
9263;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2017 4e kwartaal;1641
9264;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2017;1645
9265;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2018 1e kwartaal;1688
9266;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2018 2e kwartaal;1705
9267;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2018 3e kwartaal;1666
9268;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2018 4e kwartaal;1667
9269;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2018;1681
9270;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2019 1e kwartaal;1687
9271;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2019 2e kwartaal;1691
9272;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2019 3e kwartaal;1663
9273;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2019 4e kwartaal;1660
9274;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2019;1675
9275;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2020 1e kwartaal;1657
9276;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2020 2e kwartaal;1669
9277;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2020 3e kwartaal;1653
9278;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2020 4e kwartaal;1657
9279;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2020;1659
9280;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2021 1e kwartaal;1667
9281;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2021 2e kwartaal;1708
9282;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2021 3e kwartaal;1714
9283;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2021 4e kwartaal;1708
9284;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2021;1699
9285;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2022 1e kwartaal;1738
9286;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2022 2e kwartaal;1736
9287;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2022 3e kwartaal;1673
9288;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2022 4e kwartaal;1703
9289;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2022;1713
9290;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2023 1e kwartaal;1730
9291;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2023 2e kwartaal;1763
9292;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2023 3e kwartaal;1721
9293;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2023 4e kwartaal;1719
9294;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2023;1733
9295;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2024 1e kwartaal;1753
9296;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2024 2e kwartaal;1733
9297;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2024 3e kwartaal;1694
9298;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2024 4e kwartaal;1698
9299;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 75 jaar;2024;1719
9300;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2013 1e kwartaal;614
9301;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2013 2e kwartaal;622
9302;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2013 3e kwartaal;605
9303;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2013 4e kwartaal;613
9304;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2013;614
9305;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2014 1e kwartaal;633
9306;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2014 2e kwartaal;649
9307;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2014 3e kwartaal;630
9308;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2014 4e kwartaal;639
9309;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2014;638
9310;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2015 1e kwartaal;649
9311;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2015 2e kwartaal;666
9312;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2015 3e kwartaal;638
9313;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2015 4e kwartaal;641
9314;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2015 ;648
9315;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2016 1e kwartaal;648
