ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Geslacht;KinderenInHuishouden;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
3231;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 2e kwartaal;1367;109;1258
3232;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 3e kwartaal;1401;145;1256
3233;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 4e kwartaal;1434;120;1314
3234;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003;1404;243;1161
3235;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 1e kwartaal;1420;94;1326
3236;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 2e kwartaal;1409;97;1312
3237;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 3e kwartaal;1449;138;1311
3238;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 4e kwartaal;1485;123;1362
3239;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004;1420;245;1175
3240;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 1e kwartaal;1435;76;1358
3241;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 2e kwartaal;1401;98;1303
3242;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 3e kwartaal;1459;131;1328
3243;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 4e kwartaal;1460;110;1350
3244;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005;1395;211;1183
3245;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 1e kwartaal;1431;80;1351
3246;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 2e kwartaal;1372;86;1286
3247;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 3e kwartaal;1369;121;1248
3248;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 4e kwartaal;1384;89;1295
3249;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006;1300;162;1138
3250;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 1e kwartaal;1251;74;1177
3251;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 2e kwartaal;1222;97;1124
3252;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 3e kwartaal;1261;138;1123
3253;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 4e kwartaal;1292;120;1172
3254;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008;1306;262;1044
3255;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 1e kwartaal;1299;113;1187
3256;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 2e kwartaal;1312;140;1173
3257;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 3e kwartaal;1386;169;1217
3258;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 4e kwartaal;1427;140;1287
3259;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009;1389;296;1093
3260;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 1e kwartaal;1415;108;1307
3261;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 2e kwartaal;1359;114;1245
3262;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 3e kwartaal;1380;136;1243
3263;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 4e kwartaal;1420;134;1285
3264;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 1e kwartaal;694;42;652
3265;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 2e kwartaal;677;59;618
3266;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 3e kwartaal;698;89;609
3267;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003 4e kwartaal;720;58;662
3268;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2003;665;113;552
3269;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 1e kwartaal;731;44;687
3270;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 2e kwartaal;730;58;672
3271;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 3e kwartaal;752;85;666
3272;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004 4e kwartaal;766;58;708
3273;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2004;692;102;590
3274;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 1e kwartaal;721;39;682
3275;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 2e kwartaal;696;55;641
3276;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 3e kwartaal;729;76;653
3277;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005 4e kwartaal;726;51;675
3278;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2005;658;91;567
3279;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 1e kwartaal;717;42;675
3280;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 2e kwartaal;683;47;636
3281;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 3e kwartaal;696;76;621
3282;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006 4e kwartaal;700;43;657
3283;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2006;616;75;540
3284;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 1e kwartaal;632;36;597
3285;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 2e kwartaal;617;56;561
3286;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 3e kwartaal;660;84;576
3287;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008 4e kwartaal;685;59;625
3288;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2008;633;123;510
3289;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 1e kwartaal;697;59;638
3290;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 2e kwartaal;681;73;608
3291;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 3e kwartaal;736;104;632
3292;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009 4e kwartaal;750;70;680
3293;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2009;688;141;548
3294;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 1e kwartaal;731;50;681
3295;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 2e kwartaal;699;62;637
3296;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 3e kwartaal;726;87;638
3297;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met kinderen;2010 4e kwartaal;745;72;672
3298;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 1e kwartaal;479;27;452
3299;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 2e kwartaal;461;36;425
3300;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 3e kwartaal;479;58;420
3301;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003 4e kwartaal;498;36;462
3302;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2003;456;73;383
3303;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 1e kwartaal;505;29;476
3304;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 2e kwartaal;491;35;456
3305;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 3e kwartaal;509;55;454
3306;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004 4e kwartaal;524;35;489
3307;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2004;468;65;403
3308;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 1e kwartaal;510;26;484
3309;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 2e kwartaal;482;32;449
3310;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 3e kwartaal;513;53;460
3311;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005 4e kwartaal;502;28;474
3312;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2005;455;53;402
3313;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 1e kwartaal;493;26;468
3314;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 2e kwartaal;470;29;441
3315;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 3e kwartaal;476;49;427
3316;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006 4e kwartaal;478;26;452
3317;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2006;419;45;375
3318;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 1e kwartaal;421;23;399
3319;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 2e kwartaal;417;32;385
3320;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 3e kwartaal;451;55;397
3321;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008 4e kwartaal;459;34;425
3322;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2008;418;72;345
3323;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 1e kwartaal;466;35;431
3324;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 2e kwartaal;449;45;403
3325;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 3e kwartaal;484;61;423
3326;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009 4e kwartaal;507;44;463
3327;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2009;466;86;379
3328;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 1e kwartaal;492;29;463
3329;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 2e kwartaal;463;39;424
3330;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 3e kwartaal;488;58;430
3331;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind < 18 jaar;2010 4e kwartaal;488;42;445
3332;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 1e kwartaal;215;15;200
3333;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 2e kwartaal;216;23;193
3334;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 3e kwartaal;219;30;189
3335;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003 4e kwartaal;222;22;200
3336;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2003;209;40;169
3337;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 1e kwartaal;226;15;211
3338;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 2e kwartaal;239;23;216
3339;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 3e kwartaal;243;30;213
3340;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004 4e kwartaal;242;23;219
3341;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2004;224;37;187
3342;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 1e kwartaal;211;14;197
3343;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 2e kwartaal;214;23;191
3344;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 3e kwartaal;216;23;193
3345;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005 4e kwartaal;224;23;201
3346;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2005;203;39;164
3347;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 1e kwartaal;223;16;207
3348;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 2e kwartaal;213;17;196
3349;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 3e kwartaal;220;26;194
3350;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006 4e kwartaal;222;16;206
3351;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2006;196;31;166
3352;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008 1e kwartaal;211;13;198
3353;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008 2e kwartaal;200;24;176
3354;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008 3e kwartaal;209;29;180
3355;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008 4e kwartaal;225;25;200
3356;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2008;215;51;164
3357;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2009 1e kwartaal;231;24;207
3358;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2009 2e kwartaal;232;27;205
3359;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2009 3e kwartaal;252;43;208
3360;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2009 4e kwartaal;243;27;217
3361;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2009;223;54;168
3362;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2010 1e kwartaal;239;21;218
3363;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2010 2e kwartaal;236;23;213
3364;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2010 3e kwartaal;238;29;208
3365;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden met jongste kind >= 18 jaar;2010 4e kwartaal;257;30;227
3366;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2003 1e kwartaal;692;52;640
3367;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2003 2e kwartaal;691;50;641
3368;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2003 3e kwartaal;703;56;647
3369;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2003 4e kwartaal;714;62;652
3370;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2003;740;130;609
3371;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2004 1e kwartaal;690;50;639
3372;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2004 2e kwartaal;680;40;640
3373;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2004 3e kwartaal;697;53;644
3374;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2004 4e kwartaal;719;65;654
3375;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2004;728;143;585
3376;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2005 1e kwartaal;714;37;677
3377;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2005 2e kwartaal;705;43;662
3378;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2005 3e kwartaal;730;55;675
3379;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2005 4e kwartaal;734;60;675
3380;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2005;737;120;617
3381;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2006 1e kwartaal;715;39;676
3382;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2006 2e kwartaal;689;39;650
3383;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2006 3e kwartaal;672;45;627
3384;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2006 4e kwartaal;684;46;638
3385;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2006;684;87;597
3386;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2008 1e kwartaal;619;39;580
3387;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2008 2e kwartaal;605;42;563
3388;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2008 3e kwartaal;601;54;547
3389;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2008 4e kwartaal;607;60;547
3390;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2008;673;139;535
3391;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2009 1e kwartaal;602;53;549
3392;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2009 2e kwartaal;632;67;565
3393;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2009 3e kwartaal;650;65;585
3394;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2009 4e kwartaal;677;70;608
3395;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2009;701;156;545
3396;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2010 1e kwartaal;684;58;626
3397;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2010 2e kwartaal;660;52;608
3398;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2010 3e kwartaal;654;49;605
3399;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;2;Huishouden zonder kinderen;2010 4e kwartaal;675;62;613
3400;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2003 1e kwartaal;2549;101;2448
3401;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2003 2e kwartaal;2517;107;2410
3402;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2003 3e kwartaal;2560;146;2414
3403;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2003 4e kwartaal;2586;111;2475
3404;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2003;2557;238;2320
3405;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2004 1e kwartaal;2565;86;2480
3406;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2004 2e kwartaal;2509;94;2415
3407;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2004 3e kwartaal;2545;135;2410
3408;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2004 4e kwartaal;2565;105;2459
3409;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2004;2532;232;2301
3410;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2005 1e kwartaal;2541;83;2457
3411;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2005 2e kwartaal;2496;102;2394
3412;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2005 3e kwartaal;2472;125;2347
3413;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2005 4e kwartaal;2490;104;2386
3414;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2005;2448;203;2245
3415;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2006 1e kwartaal;2456;76;2380
3416;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2006 2e kwartaal;2408;97;2310
3417;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2006 3e kwartaal;2413;125;2288
3418;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2006 4e kwartaal;2394;101;2292
