ID;Geslacht;Persoonskenmerken;Vervoerwijzen;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
6970;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zuid-Holland (PV);2012;0.07;2.78;5.38;24.0;968.0;31.3
6971;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zuid-Holland (PV);2013;0.07;2.84;5.57;25.0;990.0;32.3
6972;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zuid-Holland (PV);2014;0.05;2.16;4.21;19.0;752.0;24.4
6973;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zuid-Holland (PV);2015;0.06;2.37;4.18;21.0;826.0;24.3
6974;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zuid-Holland (PV);2016;0.06;2.56;4.68;22.0;894.0;27.2
6975;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zuid-Holland (PV);2017;0.07;2.85;5.48;25.0;986.0;31.6
6976;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2010;;;;;;
6977;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2011;;;;;;
6978;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2012;;;;;;
6979;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2013;;;;;;
6980;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2014;;;;;;
6981;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2015;;;;;;
6982;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2016;;;;;;
6983;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeeland (PV);2017;;;;;;
6984;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2010;0.04;1.6;2.9;12.0;556.0;16.8
6985;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2011;0.05;2.37;3.8;16.0;824.0;22.0
6986;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2012;0.05;2.62;4.22;17.0;915.0;24.5
6987;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2013;0.05;2.38;3.86;16.0;829.0;22.4
6988;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2014;0.04;2.17;3.78;15.0;755.0;21.9
6989;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2015;0.05;2.28;3.98;16.0;794.0;23.1
6990;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2016;0.04;1.63;3.01;12.0;569.0;17.5
6991;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Noord-Brabant (PV);2017;0.04;2.23;3.73;15.0;772.0;21.6
6992;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2010;0.04;1.87;3.42;15.0;649.0;19.8
6993;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2011;0.06;3.12;4.78;20.0;1086.0;27.7
6994;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2012;;;;;;
6995;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2013;;;;;;
6996;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2014;0.05;2.53;5.25;18.0;881.0;30.4
6997;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2015;0.05;2.53;3.85;17.0;882.0;22.4
6998;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2016;;;;;;
6999;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Limburg (PV);2017;;;;;;
7000;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2010;0.1;5.13;8.38;35.0;1787.0;48.6
7001;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2011;0.1;4.97;7.84;36.0;1729.0;45.5
7002;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2012;0.13;5.82;10.29;44.0;2032.0;59.8
7003;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2013;0.12;6.3;10.33;43.0;2196.0;60.0
7004;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2014;0.1;4.77;8.53;34.0;1663.0;49.6
7005;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2015;0.11;4.76;8.52;38.0;1661.0;49.5
7006;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2016;0.1;4.88;7.91;36.0;1705.0;46.1
7007;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Zeer sterk stedelijk;2017;0.12;5.97;9.98;43.0;2069.0;57.7
7008;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2010;0.06;2.77;4.83;20.0;962.0;28.0
7009;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2011;0.07;3.04;5.21;23.0;1057.0;30.2
7010;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2012;0.07;3.43;5.79;26.0;1196.0;33.6
7011;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2013;0.07;3.21;5.75;26.0;1116.0;33.4
7012;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2014;0.07;3.18;5.4;23.0;1108.0;31.3
7013;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2015;0.06;2.76;4.76;22.0;960.0;27.7
7014;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2016;0.07;3.19;5.49;24.0;1114.0;31.9
7015;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Sterk stedelijk;2017;0.07;3.24;5.62;25.0;1125.0;32.5
7016;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2010;0.05;1.92;3.68;18.0;669.0;21.3
7017;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2011;0.05;2.5;3.93;19.0;870.0;22.8
7018;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2012;0.05;1.85;3.54;17.0;645.0;20.6
7019;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2013;0.05;2.28;4.11;18.0;793.0;23.8
7020;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2014;0.06;2.35;4.6;19.0;818.0;26.7
7021;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2015;0.05;2.24;4.07;18.0;779.0;23.6
7022;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2016;0.04;1.92;3.71;16.0;671.0;21.6
7023;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Matig stedelijk;2017;0.06;2.41;4.28;19.0;834.0;24.7
7024;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2010;0.03;1.34;2.62;12.0;466.0;15.2
7025;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2011;0.04;1.48;2.78;12.0;513.0;16.1
7026;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2012;0.03;1.34;2.61;10.0;468.0;15.1
7027;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2013;0.03;1.39;2.38;11.0;485.0;13.8
7028;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2014;0.03;1.6;3.04;12.0;556.0;17.6
7029;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2015;0.04;1.88;3.13;14.0;653.0;18.2
7030;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2016;0.03;1.54;2.53;10.0;537.0;14.7
7031;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Weinig stedelijk;2017;0.03;1.49;2.9;11.0;515.0;16.7
7032;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2010;0.03;0.89;2.19;10.0;308.0;12.7
7033;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2011;0.03;1.19;2.06;10.0;413.0;12.0
7034;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2012;0.03;1.34;2.38;11.0;466.0;13.8
7035;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2013;0.03;1.45;2.64;10.0;503.0;15.3
7036;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2014;0.02;1.09;2.13;9.0;379.0;12.4
7037;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2015;;;;;;
7038;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2016;;;;;;
7039;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Trein;Niet stedelijk;2017;;;;;;
7040;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2010;0.05;0.77;2.25;18.0;268.0;13.1
7041;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2011;0.05;0.77;2.31;18.0;268.0;13.4
7042;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2012;0.05;0.74;2.16;16.0;257.0;12.5
7043;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2013;0.05;0.74;2.14;17.0;256.0;12.4
7044;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2014;0.05;0.73;2.1;16.0;253.0;12.2
7045;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2015;0.05;0.73;2.16;17.0;254.0;12.5
7046;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2016;0.05;0.74;2.1;17.0;258.0;12.2
7047;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Nederland;2017;0.05;0.72;2.09;16.0;250.0;12.1
7048;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2010;0.03;0.79;1.8;11.0;275.0;10.4
7049;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2011;0.04;0.84;2.07;13.0;294.0;12.0
7050;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2012;0.04;0.84;2.2;13.0;294.0;12.8
7051;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2013;0.04;0.85;1.82;12.0;296.0;10.6
7052;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2014;0.03;0.91;2.27;12.0;318.0;13.2
7053;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2015;0.03;0.6;1.53;11.0;211.0;8.9
7054;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2016;0.03;0.76;1.78;11.0;267.0;10.4
7055;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Nederland (LD);2017;0.03;0.84;1.79;12.0;290.0;10.3
7056;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2010;0.03;0.6;1.39;11.0;208.0;8.1
7057;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2011;0.04;0.67;1.72;13.0;233.0;10.0
7058;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2012;0.03;0.49;1.33;10.0;169.0;7.7
7059;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2013;0.03;0.45;1.33;10.0;155.0;7.7
7060;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2014;0.03;0.54;1.24;9.0;188.0;7.2
7061;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2015;0.03;0.56;1.26;10.0;194.0;7.3
7062;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2016;0.03;0.47;1.06;10.0;163.0;6.2
7063;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Oost-Nederland (LD);2017;0.03;0.5;1.1;9.0;172.0;6.3
7064;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2010;0.08;0.99;3.3;27.0;346.0;19.1
7065;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2011;0.07;0.93;3.16;26.0;325.0;18.3
7066;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2012;0.07;0.95;2.95;23.0;333.0;17.1
7067;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2013;0.07;1.01;3.13;25.0;352.0;18.2
7068;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2014;0.07;0.9;2.93;24.0;314.0;17.0
7069;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2015;0.07;0.96;3.15;26.0;333.0;18.3
7070;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2016;0.07;0.97;3.08;25.0;338.0;17.9
7071;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;West-Nederland (LD);2017;0.07;0.92;3.07;24.0;320.0;17.7
7072;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2010;0.03;0.5;1.31;10.0;175.0;7.6
7073;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2011;0.03;0.51;1.36;11.0;179.0;7.9
7074;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2012;0.03;0.51;1.41;10.0;179.0;8.2
7075;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2013;0.03;0.43;1.15;9.0;149.0;6.6
7076;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2014;0.03;0.47;1.25;10.0;165.0;7.2
7077;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2015;0.03;0.52;1.46;10.0;183.0;8.5
7078;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2016;0.03;0.55;1.36;10.0;193.0;7.9
7079;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Nederland (LD);2017;0.03;0.49;1.35;10.0;170.0;7.8
7080;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2010;0.04;1.02;2.07;14.0;355.0;12.0
7081;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2011;0.05;0.9;2.06;16.0;314.0;11.9
7082;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2012;0.05;1.06;2.46;17.0;372.0;14.3
7083;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2013;0.05;1.08;2.17;16.0;375.0;12.6
7084;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2014;0.04;1.24;2.82;14.0;430.0;16.4
7085;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2015;;;;;;
7086;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2016;;;;;;
7087;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Groningen (PV);2017;;;;;;
7088;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2010;0.03;0.73;1.93;11.0;254.0;11.2
7089;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2011;;;;;;
7090;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2012;;;;;;
7091;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2013;;;;;;
7092;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2014;;;;;;
7093;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2015;;;;;;
7094;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2016;;;;;;
7095;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Friesland (PV);2017;;;;;;
7096;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2010;;;;;;
7097;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2011;0.03;0.68;1.67;12.0;237.0;9.7
7098;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2012;;;;;;
7099;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2013;;;;;;
7100;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2014;;;;;;
7101;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2015;;;;;;
7102;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2016;;;;;;
7103;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Drenthe (PV);2017;;;;;;
7104;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2010;;;;;;
7105;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2011;;;;;;
7106;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2012;;;;;;
7107;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2013;;;;;;
7108;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2014;;;;;;
7109;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2015;;;;;;
7110;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2016;;;;;;
7111;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Overijssel (PV);2017;;;;;;
7112;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2010;0.07;1.29;2.8;23.0;450.0;16.2
7113;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2011;0.07;1.59;3.11;26.0;553.0;18.1
7114;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2012;0.07;1.22;2.78;24.0;425.0;16.2
7115;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2013;0.07;0.93;2.57;23.0;323.0;14.9
7116;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2014;0.07;1.16;2.64;24.0;405.0;15.3
7117;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2015;;;;;;
7118;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2016;;;;;;
7119;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Flevoland (PV);2017;;;;;;
7120;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2010;0.03;0.5;1.23;10.0;174.0;7.1
7121;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2011;0.04;0.64;1.87;13.0;223.0;10.8
7122;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2012;0.03;0.46;1.19;11.0;162.0;6.9
7123;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2013;0.03;0.44;1.46;11.0;153.0;8.5
7124;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2014;;;;;;
7125;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2015;0.03;0.62;1.4;10.0;217.0;8.2
7126;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2016;;;;;;
7127;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Gelderland (PV);2017;0.03;0.57;1.23;10.0;198.0;7.1
7128;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2010;0.05;0.8;2.52;19.0;279.0;14.6
7129;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2011;0.05;0.66;2.53;18.0;229.0;14.7
7130;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2012;;;;;;
7131;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2013;0.06;1.06;2.73;21.0;369.0;15.9
7132;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2014;0.05;0.82;2.48;19.0;286.0;14.4
7133;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2015;0.04;0.65;1.84;14.0;226.0;10.7
7134;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2016;;;;;;
7135;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Utrecht (PV);2017;;;;;;
7136;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2010;0.08;1.12;3.61;28.0;389.0;20.9
7137;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2011;0.07;0.9;2.97;25.0;312.0;17.2
7138;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2012;0.08;1.0;3.21;26.0;347.0;18.7
7139;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2013;0.08;1.01;3.46;28.0;351.0;20.0
7140;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2014;0.08;0.98;3.02;26.0;342.0;17.5
7141;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2015;0.08;1.07;3.25;27.0;374.0;18.9
7142;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2016;0.08;0.92;3.36;27.0;323.0;19.6
7143;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Holland (PV);2017;0.08;0.96;3.49;28.0;332.0;20.1
7144;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2010;0.09;1.02;3.63;32.0;356.0;21.1
7145;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2011;0.09;1.1;3.77;32.0;384.0;21.8
7146;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2012;0.08;0.99;3.4;26.0;344.0;19.8
7147;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2013;0.08;1.02;3.22;27.0;355.0;18.7
7148;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2014;0.08;0.89;3.23;27.0;308.0;18.8
7149;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2015;0.09;1.0;3.69;31.0;348.0;21.4
7150;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2016;0.08;1.14;3.47;29.0;396.0;20.2
7151;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zuid-Holland (PV);2017;0.08;1.08;3.55;29.0;373.0;20.5
7152;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2010;;;;;;
7153;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2011;;;;;;
7154;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2012;;;;;;
7155;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2013;0.04;0.82;1.69;12.0;287.0;9.8
7156;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2014;;;;;;
7157;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2015;;;;;;
7158;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2016;;;;;;
7159;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeeland (PV);2017;;;;;;
7160;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2010;0.03;0.52;1.31;10.0;180.0;7.6
7161;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2011;0.02;0.48;1.27;8.0;165.0;7.4
7162;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2012;0.03;0.44;1.19;9.0;155.0;6.9
