ID;Geslacht;OnderwijssoortInDetail;Herkomstland;GeboortelandOuders;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
7485;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Totaal;2021/'22;110.0;80.0;73.0
7486;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Totaal;2022/'23;90.0;60.0;68.0
7487;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Totaal;2023/'24;90.0;70.0;82.0
7488;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2011/'12;80.0;70.0;82.0
7489;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2012/'13;80.0;70.0;83.0
7490;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2013/'14;80.0;70.0;85.0
7491;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2014/'15;90.0;70.0;80.0
7492;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2015/'16;120.0;110.0;86.0
7493;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2016/'17;130.0;110.0;88.0
7494;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2017/'18;110.0;100.0;87.0
7495;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2018/'19;140.0;110.0;81.0
7496;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2019/'20;110.0;110.0;99.0
7497;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2020/'21;130.0;110.0;83.0
7498;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2021/'22;100.0;80.0;74.0
7499;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2022/'23;80.0;50.0;66.0
7500;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in Nederland;2023/'24;80.0;70.0;84.0
7501;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2011/'12;;;
7502;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2012/'13;;;
7503;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2013/'14;;;
7504;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2014/'15;;;
7505;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2015/'16;;;
7506;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2016/'17;;;
7507;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2017/'18;;;
7508;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2018/'19;;;
7509;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2019/'20;;;
7510;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2020/'21;;;
7511;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2021/'22;;;
7512;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2022/'23;;;
7513;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouders in NL;2023/'24;;;
7514;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2011/'12;80.0;70.0;82.0
7515;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;80.0;70.0;83.0
7516;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;80.0;70.0;85.0
7517;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;90.0;70.0;80.0
7518;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;120.0;110.0;86.0
7519;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;130.0;110.0;88.0
7520;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;110.0;100.0;87.0
7521;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;140.0;110.0;81.0
7522;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2019/'20;110.0;110.0;99.0
7523;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;130.0;110.0;83.0
7524;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;100.0;80.0;74.0
7525;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;80.0;50.0;66.0
7526;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren in NL, ouder(s) buiten NL;2023/'24;80.0;70.0;84.0
7527;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2011/'12;10.0;10.0;80.0
7528;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2012/'13;10.0;10.0;
7529;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2013/'14;10.0;10.0;
7530;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2014/'15;10.0;0.0;
7531;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2015/'16;10.0;0.0;
7532;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2016/'17;10.0;10.0;
7533;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2017/'18;10.0;0.0;
7534;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2018/'19;10.0;10.0;
7535;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2019/'20;10.0;10.0;100.0
7536;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2020/'21;0.0;0.0;
7537;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2021/'22;10.0;0.0;
7538;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2022/'23;10.0;10.0;
7539;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Suriname;Geboren buiten Nederland;2023/'24;10.0;10.0;
7540;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2011/'12;50.0;40.0;83.0
7541;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2012/'13;40.0;30.0;81.0
7542;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2013/'14;60.0;60.0;90.0
7543;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2014/'15;50.0;50.0;96.0
7544;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2015/'16;50.0;40.0;84.0
7545;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2016/'17;50.0;40.0;83.0
7546;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2017/'18;50.0;40.0;88.0
7547;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2018/'19;50.0;50.0;96.0
7548;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2019/'20;60.0;60.0;98.0
7549;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2020/'21;50.0;40.0;82.0
7550;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2021/'22;30.0;30.0;93.0
7551;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2022/'23;40.0;30.0;78.0
7552;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Totaal;2023/'24;40.0;40.0;91.0
7553;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2011/'12;30.0;30.0;88.0
7554;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2012/'13;30.0;20.0;79.0
7555;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2013/'14;50.0;50.0;96.0
7556;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2014/'15;30.0;30.0;97.0
7557;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2015/'16;40.0;30.0;89.0
7558;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2016/'17;40.0;30.0;91.0
7559;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2017/'18;40.0;40.0;90.0
7560;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2018/'19;50.0;40.0;96.0
7561;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2019/'20;50.0;50.0;98.0
7562;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2020/'21;40.0;40.0;83.0
7563;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2021/'22;20.0;20.0;92.0
7564;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2022/'23;30.0;20.0;81.0
7565;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in Nederland;2023/'24;40.0;40.0;90.0
7566;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2011/'12;;;
7567;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2012/'13;;;
7568;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2013/'14;;;
7569;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2014/'15;;;
7570;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2015/'16;;;
7571;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2016/'17;;;
7572;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2017/'18;;;
7573;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2018/'19;;;
7574;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2019/'20;;;
7575;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2020/'21;;;
7576;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2021/'22;;;
7577;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2022/'23;;;
7578;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouders in NL;2023/'24;;;
7579;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2011/'12;30.0;30.0;88.0
7580;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2012/'13;30.0;20.0;79.0
7581;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2013/'14;50.0;50.0;96.0
7582;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2014/'15;30.0;30.0;97.0
7583;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2015/'16;40.0;30.0;89.0
7584;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2016/'17;40.0;30.0;91.0
7585;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2017/'18;40.0;40.0;90.0
7586;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2018/'19;50.0;40.0;96.0
7587;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2019/'20;50.0;50.0;98.0
7588;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2020/'21;40.0;40.0;83.0
7589;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2021/'22;20.0;20.0;92.0
7590;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2022/'23;30.0;20.0;81.0
7591;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2023/'24;40.0;40.0;90.0
7592;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2011/'12;20.0;10.0;73.0
7593;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2012/'13;10.0;10.0;86.0
7594;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2013/'14;10.0;10.0;69.0
7595;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2014/'15;20.0;20.0;95.0
7596;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2015/'16;20.0;10.0;73.0
7597;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2016/'17;20.0;10.0;67.0
7598;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2017/'18;10.0;10.0;
7599;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2018/'19;10.0;10.0;
7600;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2019/'20;10.0;10.0;
7601;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2020/'21;10.0;10.0;
7602;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2021/'22;0.0;0.0;
7603;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2022/'23;10.0;10.0;70.0
7604;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Nederlandse Cariben;Geboren buiten Nederland;2023/'24;0.0;0.0;
7605;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2011/'12;70.0;60.0;87.0
7606;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2012/'13;50.0;40.0;86.0
7607;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2013/'14;50.0;40.0;79.0
7608;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2014/'15;50.0;50.0;92.0
7609;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2015/'16;50.0;50.0;90.0
7610;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2016/'17;60.0;50.0;82.0
7611;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2017/'18;50.0;40.0;84.0
7612;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2018/'19;40.0;40.0;93.0
7613;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2019/'20;50.0;40.0;98.0
7614;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2020/'21;30.0;30.0;82.0
7615;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2021/'22;40.0;40.0;88.0
7616;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2022/'23;30.0;30.0;90.0
7617;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Totaal;2023/'24;40.0;40.0;95.0
7618;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2011/'12;70.0;60.0;87.0
7619;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2012/'13;50.0;40.0;86.0
7620;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2013/'14;40.0;30.0;77.0
7621;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2014/'15;50.0;40.0;92.0
7622;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2015/'16;50.0;40.0;94.0
7623;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2016/'17;50.0;40.0;84.0
7624;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2017/'18;40.0;40.0;86.0
7625;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2018/'19;40.0;40.0;92.0
7626;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2019/'20;40.0;40.0;98.0
7627;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2020/'21;30.0;30.0;83.0
7628;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2021/'22;40.0;40.0;90.0
7629;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2022/'23;30.0;20.0;88.0
7630;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in Nederland;2023/'24;40.0;30.0;94.0
7631;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2011/'12;;;
7632;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2012/'13;;;
7633;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2013/'14;;;
7634;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2014/'15;;;
7635;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2015/'16;;;
7636;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2016/'17;;;
7637;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2017/'18;;;
7638;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2018/'19;;;
7639;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2019/'20;;;
7640;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2020/'21;;;
7641;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2021/'22;;;
7642;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2022/'23;;;
7643;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouders in NL;2023/'24;;;
7644;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2011/'12;70.0;60.0;87.0
7645;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2012/'13;50.0;40.0;86.0
7646;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2013/'14;40.0;30.0;77.0
7647;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2014/'15;50.0;40.0;92.0
7648;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2015/'16;50.0;40.0;94.0
7649;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2016/'17;50.0;40.0;84.0
7650;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2017/'18;40.0;40.0;86.0
7651;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2018/'19;40.0;40.0;92.0
7652;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2019/'20;40.0;40.0;98.0
7653;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2020/'21;30.0;30.0;83.0
7654;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2021/'22;40.0;40.0;90.0
7655;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2022/'23;30.0;20.0;88.0
7656;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren in NL, ouder(s) buiten NL;2023/'24;40.0;30.0;94.0
7657;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2011/'12;0.0;0.0;
7658;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2012/'13;0.0;0.0;
7659;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2013/'14;0.0;0.0;
7660;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2014/'15;10.0;10.0;
7661;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2015/'16;0.0;0.0;
7662;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2016/'17;10.0;0.0;
7663;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2017/'18;10.0;10.0;
7664;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2018/'19;0.0;0.0;
7665;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2019/'20;0.0;0.0;
7666;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2020/'21;0.0;0.0;
7667;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2021/'22;0.0;0.0;
7668;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2022/'23;0.0;0.0;
7669;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Indonesië;Geboren buiten Nederland;2023/'24;0.0;0.0;
7670;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2011/'12;370.0;300.0;82.0
7671;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2012/'13;370.0;290.0;78.0
7672;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2013/'14;440.0;380.0;86.0
