ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
8564;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gouda;2014;45500;27900;21800;2900;1600;1000;700;17600;900;1200;1200;1600;12700;300;200;700;700;1200;1000;800;12700
8565;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gouda;2015;45500;27800;21400;3100;1500;1000;800;17700;900;1100;1200;1600;12900;400;300;700;600;1200;900;800;12900
8566;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gouda;2016;45600;28200;21300;3100;1700;1100;900;17400;800;1000;1100;1600;13000;300;200;700;600;1000;900;800;13000
8567;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2004;8900;5700;4500;500;300;200;100;3300;200;200;200;300;2300;100;100;200;100;300;200;100;2300
8568;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2005;9000;5700;4500;500;300;200;100;3300;100;200;200;300;2400;0;0;100;100;300;200;100;2400
8569;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2006;8900;5700;4500;500;300;200;200;3200;100;200;200;300;2300;100;0;100;100;300;200;200;2300
8570;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2007;9000;5800;4400;600;300;300;200;3100;200;200;200;300;2300;100;0;100;100;200;200;100;2300
8571;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2008;9000;5800;4500;500;300;300;200;3200;100;200;200;300;2300;100;100;100;100;200;100;100;2300
8572;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2009;9000;5800;4500;600;400;200;200;3200;200;200;200;300;2400;100;0;200;100;200;100;100;2400
8573;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2010;9100;5800;4500;600;300;200;200;3300;200;200;200;300;2400;100;100;100;100;200;200;100;2400
8574;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2011;9100;5800;4400;600;300;200;200;3300;200;200;200;300;2400;100;100;100;100;200;200;100;2400
8575;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2012;9000;5700;4400;600;300;200;200;3300;200;200;200;300;2400;100;0;100;100;200;200;100;2400
8576;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2013;9000;5600;4300;600;300;200;200;3400;200;200;200;300;2400;100;100;100;100;300;200;200;2400
8577;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2014;9100;5500;4300;600;300;200;100;3500;200;200;200;300;2500;100;100;200;100;200;200;200;2500
8578;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2015;9100;5600;4300;600;300;200;200;3500;200;200;200;300;2600;100;0;100;100;200;200;200;2600
8579;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grave;2016;9100;5700;4300;600;300;200;200;3400;100;200;200;300;2600;0;0;100;100;200;200;100;2600
8580;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2004;225900;129600;101500;14100;7600;3900;2600;96300;4200;6200;5900;7700;72200;1400;1200;3500;3500;6600;4400;3500;72200
8581;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2005;224400;129900;102000;13300;7600;4200;2800;94600;3600;5600;6000;8000;71400;1300;1200;3300;3300;5900;4600;3700;71400
8582;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2006;221600;128700;98500;13500;8200;4900;3600;92900;4700;5300;5200;7800;69900;1500;1200;4000;2900;6000;3700;3600;69900
8583;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2007;219400;130200;97100;15200;8700;5500;3900;89100;3400;4800;5300;7400;68200;1600;1100;3200;2600;5200;4200;3000;68200
8584;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2008;217500;129800;96700;15500;8800;5300;3500;87800;3600;4600;5300;7800;66400;2000;1400;3400;2600;4900;3700;3400;66400
8585;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2009;217100;129200;96300;16200;8700;5000;3000;87900;4300;5100;5100;7500;65800;2000;1300;3600;3400;5500;3300;3000;65800
8586;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2010;216700;128700;97200;16000;8200;4600;2800;87900;4300;5600;5700;7300;65000;1600;1400;3600;3400;6000;4100;2800;65000
8587;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2011;215700;128700;97300;15600;8300;4500;3000;87000;4600;5300;5900;7400;63900;1600;1500;3800;3600;5400;4100;3200;63900
8588;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2012;214500;126900;96700;15000;7600;4800;2700;87600;4600;5800;6000;7800;63400;1500;1400;3700;3700;6300;4000;3500;63400
8589;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2013;213900;124700;95000;14600;8200;4200;2700;89200;5000;6100;6500;8100;63500;1600;1500;3800;3800;6700;4800;3400;63500
8590;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2014;212900;124000;94200;14600;7800;4500;2800;89000;4500;6100;6400;8400;63500;1800;1400;3600;3500;6200;4800;4100;63500
8591;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2015;211100;123000;92400;14600;8100;4800;3100;88200;4200;5500;6200;8300;64000;1900;1400;3300;3200;5900;4500;4000;64000
8592;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2016;209900;123000;91400;14800;8400;5100;3300;86900;3700;5200;5700;8000;64200;1600;1400;3300;3000;5300;4300;3700;64200
8593;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2004;129800;75900;51100;11600;7200;3900;2100;53900;3300;5200;5800;7500;32100;1300;1300;5300;3600;5100;3100;2100;32100
8594;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2005;129600;76700;51800;11000;7200;4200;2500;52900;3000;4700;5400;7600;32100;1300;1300;5000;3100;4700;3000;2300;32100
8595;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2006;130100;78900;51000;11700;8000;5200;3100;51200;2800;4200;5000;7300;32000;1600;1300;4400;2300;4700;2800;2100;32000
8596;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2007;130600;80300;50200;12500;8700;5600;3400;50300;2800;3900;5000;7100;31500;1800;1300;4800;2300;3800;2800;1900;31500
8597;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2008;130700;80200;50400;13000;8500;5300;2900;50500;2900;4300;5000;7400;30900;2200;1600;4900;2500;4100;2200;2000;30900
8598;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2009;132100;80300;50900;13500;8500;4800;2500;51800;3500;4700;5500;7300;30800;2200;1500;5100;3100;4900;2600;1700;30800
8599;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2010;133000;81200;51900;14000;8100;4500;2700;51800;3400;4900;5700;7300;30500;1800;1600;5100;2900;5000;3000;1900;30500
8600;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2011;134300;82400;52800;14100;8100;4800;2600;51800;3400;4900;5700;7600;30200;1800;1700;5100;3100;4600;3100;2200;30200
8601;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2012;135200;82300;52900;13900;8200;4700;2700;52800;3600;5100;5900;7700;30500;1700;1700;5100;3300;5200;3100;2400;30500
8602;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2013;136500;81700;52500;13900;8000;4600;2600;54900;3900;5600;6200;8100;31100;1900;1600;5200;3300;5800;3500;2400;31100
8603;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2014;137600;82000;52500;13900;8000;4700;2900;55600;3800;5800;6400;8200;31500;2000;1600;5200;3400;5500;3800;2700;31500
8604;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2015;137500;82700;52000;14000;8400;5200;3100;54800;3600;5400;6100;8000;31800;2000;1500;4900;3200;5200;3400;2800;31800
8605;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Groningen (gemeente);2016;136700;83300;51700;14100;8800;5500;3300;53400;3300;4900;5700;7500;32000;1600;1500;5000;3100;4600;3200;2500;32000
8606;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2004;9100;5400;4200;500;300;200;100;3800;200;300;200;400;2800;100;100;200;100;300;200;100;2800
8607;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2005;9200;5400;4200;500;300;200;200;3700;100;200;200;400;2700;100;100;200;100;200;200;100;2700
8608;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2006;9200;5600;4200;600;300;300;200;3600;100;200;200;400;2700;0;100;200;100;200;100;200;2700
8609;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2007;9300;5700;4300;600;400;300;200;3600;100;200;200;300;2700;100;100;200;100;200;200;100;2700
8610;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2008;9300;5800;4300;600;400;300;200;3500;200;200;200;400;2600;100;0;200;100;200;200;100;2600
8611;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2009;9300;5800;4400;500;300;300;200;3500;200;200;200;400;2600;100;0;200;100;200;100;100;2600
8612;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2010;9400;5800;4500;600;400;200;200;3500;100;200;200;300;2700;100;0;200;100;200;200;100;2700
8613;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2011;9400;5900;4600;600;300;200;200;3600;200;200;200;300;2700;100;100;200;100;200;200;100;2700
8614;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2012;9400;5800;4600;600;300;200;200;3600;100;200;200;300;2700;100;0;200;100;200;200;100;2700
8615;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2013;9400;5800;4500;600;300;200;200;3700;200;200;200;400;2700;100;100;200;100;200;200;100;2700
8616;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2014;9400;5800;4500;600;300;200;200;3700;200;200;200;300;2700;100;100;200;100;200;200;100;2700
8617;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2015;9500;5800;4500;600;300;300;200;3700;200;200;200;300;2800;100;100;200;100;200;200;100;2800
8618;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Grootegast;2016;9600;5900;4500;600;400;200;200;3600;200;200;200;300;2800;100;100;100;100;200;100;100;2800
8619;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2004;10900;6400;5100;600;400;200;200;4500;200;300;300;500;3300;100;100;200;200;300;200;200;3300
8620;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2005;10900;6400;5100;600;300;200;100;4500;200;300;300;500;3300;100;100;200;100;300;200;200;3300
8621;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2006;10900;6400;5000;600;400;200;200;4500;200;200;300;400;3300;100;100;100;100;300;200;200;3300
8622;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2007;10800;6500;4900;600;400;300;200;4300;100;200;300;400;3300;100;100;200;100;200;200;200;3300
8623;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2008;10800;6600;5000;600;400;300;300;4200;200;200;200;400;3200;100;100;200;100;200;200;200;3200
8624;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2009;10900;6500;5000;600;400;300;200;4500;200;300;300;400;3200;100;100;200;200;300;200;100;3200
8625;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2010;10900;6500;5000;600;400;300;200;4500;200;300;300;400;3200;100;100;200;100;400;200;100;3200
8626;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2011;11000;6600;5100;600;400;300;200;4400;200;200;300;500;3200;100;100;200;200;200;300;200;3200
8627;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2012;11000;6500;5100;600;400;300;100;4500;200;300;300;500;3300;100;100;200;200;300;200;200;3300
8628;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2013;11000;6400;5000;600;400;200;100;4600;200;300;300;300;3400;100;100;200;200;300;200;200;3400
8629;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2014;11000;6400;5000;700;300;200;200;4600;200;300;300;400;3500;100;100;100;200;300;200;200;3500
8630;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2015;11000;6300;5000;700;300;200;100;4700;200;300;300;400;3500;100;100;100;100;300;200;200;3500
8631;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2016;11000;6400;5000;600;400;200;200;4600;200;200;300;400;3500;100;100;100;100;200;200;200;3500
8632;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2004;17400;10700;8700;900;500;400;200;6600;300;400;400;600;4900;100;100;300;200;400;300;300;4900
8633;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2005;17400;10800;8800;900;600;300;300;6600;200;400;400;600;5000;100;100;200;200;500;300;200;5000
8634;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2006;17500;10900;8600;900;600;400;300;6600;300;400;400;500;5000;200;100;200;200;400;300;300;5000
8635;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2007;17500;11200;8700;1000;600;500;400;6300;200;300;400;500;4900;100;100;200;100;300;300;300;4900
8636;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2008;17600;11200;8800;1000;600;500;400;6400;300;300;400;500;4900;100;100;200;200;400;300;200;4900
8637;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2009;17600;11100;8700;1000;600;400;300;6500;400;400;400;500;4900;100;100;300;200;400;300;200;4900
8638;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2010;17600;11100;8800;1000;600;400;300;6500;300;400;400;500;4900;100;100;300;200;500;300;200;4900
8639;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2011;17600;11200;8800;1000;600;400;400;6400;300;300;400;500;4800;100;100;200;200;300;300;200;4800
8640;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2012;17600;11100;8800;1000;600;400;300;6600;300;400;400;600;4900;100;100;200;300;400;300;300;4900
8641;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2013;17700;10900;8600;1100;600;400;300;6800;400;400;400;600;5000;100;100;200;300;500;300;200;5000
8642;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2014;17800;11000;8700;1100;500;400;300;6800;400;400;400;600;5000;200;100;300;200;500;400;300;5000
8643;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2015;17900;11000;8600;1100;600;400;300;6900;400;300;400;600;5100;100;100;300;200;400;400;300;5100
8644;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaksbergen;2016;18000;11200;8600;1200;600;400;400;6800;300;400;400;600;5200;100;100;200;200;400;300;300;5200
8645;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2004;10500;6500;5300;500;400;200;100;4000;200;200;200;400;2900;0;0;200;100;300;200;200;2900
8646;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2005;10400;6500;5300;500;300;200;200;3900;200;200;200;400;2900;0;0;200;100;300;200;100;2900
8647;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2006;10500;6600;5200;600;400;300;200;3900;200;200;200;400;2900;100;0;100;100;300;200;200;2900
8648;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2007;10500;6700;5100;600;400;300;200;3900;100;200;200;400;2900;100;100;100;100;200;200;100;2900
8649;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2008;10500;6700;5200;600;400;300;200;3800;200;200;200;400;2900;100;0;100;100;200;200;200;2900
8650;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2009;10500;6600;5100;600;400;300;200;3900;200;300;200;400;2900;100;0;100;100;300;100;100;2900
8651;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2010;10500;6600;5200;600;400;200;200;4000;200;200;300;300;2900;100;0;200;100;300;200;100;2900
8652;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2011;10600;6700;5300;600;400;300;200;3900;200;200;200;400;2900;100;0;200;100;200;200;200;2900
8653;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2012;10600;6700;5200;600;400;300;200;3900;200;300;200;400;2900;100;100;200;100;300;200;200;2900
8654;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2013;10700;6700;5200;700;400;300;200;4000;200;300;300;400;2900;100;100;200;200;300;200;200;2900
8655;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2014;10700;6700;5300;600;400;200;200;4000;200;200;300;400;3000;100;100;100;100;300;200;200;3000
8656;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2015;10800;6800;5300;700;400;300;200;4000;200;200;200;400;3000;100;100;200;100;200;200;200;3000
8657;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haaren;2016;11100;7000;5500;600;400;300;200;4100;200;200;200;400;3100;100;100;100;100;300;200;200;3100
8658;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2004;95700;57800;45300;6300;3400;1800;1000;37900;1900;2400;2400;3200;28000;500;500;1600;1500;2600;1800;1500;28000
8659;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2005;95300;58000;45600;6100;3300;1700;1200;37300;1600;2300;2400;3200;27900;500;500;1400;1300;2500;1700;1500;27900
8660;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2006;95100;58700;45000;6400;3500;2100;1700;36400;1700;2100;2100;3000;27500;700;500;1400;1100;2300;1600;1400;27500
8661;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2007;95100;58900;44000;6800;3900;2400;1800;36100;2300;1900;2200;3000;26800;1500;500;1400;1100;1900;1600;1200;26800
8662;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2008;94700;59800;44800;7100;3900;2400;1700;34900;1600;2000;2000;3100;26200;900;600;1400;1000;2100;1400;1300;26200
8663;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2009;95000;59700;44800;7600;3800;2200;1300;35300;2000;2200;2100;2900;26000;800;600;1600;1400;2200;1500;1100;26000
8664;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2010;95000;59700;45000;8000;3600;1900;1300;35200;2000;2300;2300;2900;25700;700;600;1600;1400;2400;1700;1300;25700
8665;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2011;95000;60300;45600;7700;3600;2000;1400;34600;2000;2200;2200;2900;25400;700;600;1500;1400;2100;1600;1300;25400
8666;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2012;95000;60000;45800;7500;3400;2100;1300;35000;2100;2300;2300;2900;25300;700;600;1600;1500;2400;1600;1400;25300
8667;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2013;95800;60000;45800;7500;3600;1800;1200;35900;2200;2600;2500;3000;25600;700;600;1600;1600;2600;1900;1300;25600
8668;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2014;96200;60200;46300;7400;3400;1900;1300;36000;2100;2500;2500;3200;25700;700;600;1500;1400;2600;1900;1600;25700
8669;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2015;96400;60800;46200;7500;3500;2100;1500;35700;2000;2300;2400;3200;25700;800;600;1500;1400;2300;1800;1600;25700
8670;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlem;2016;96100;61000;46000;7500;3700;2200;1600;35100;1700;2200;2300;3100;25800;700;600;1500;1300;2200;1600;1500;25800
8671;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2004;4000;2500;2100;200;100;100;100;1400;100;100;100;100;1000;0;0;100;100;100;100;0;1000
8672;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2005;4000;2600;2000;200;100;100;100;1400;100;100;100;100;1000;0;0;100;100;100;100;100;1000
8673;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2006;3900;2500;2000;200;100;100;100;1400;100;100;100;100;1000;0;0;100;0;100;100;100;1000
8674;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2007;3900;2500;2000;200;100;100;100;1400;100;100;100;100;1000;0;0;100;0;100;100;100;1000
8675;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2008;3900;2600;2000;300;200;100;100;1400;100;100;100;100;1000;0;0;100;0;100;100;100;1000
8676;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2009;3900;2500;1900;300;200;100;100;1400;100;100;100;100;1000;0;0;100;100;100;100;0;1000
8677;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2010;4000;2600;2000;300;200;100;100;1400;100;100;100;100;1000;0;0;100;100;100;100;0;1000
8678;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2011;4000;2600;2000;300;200;100;100;1300;100;100;100;100;1000;0;0;100;100;100;100;100;1000
8679;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2012;4000;2600;2000;300;200;100;100;1400;100;100;100;100;1000;0;0;100;100;100;100;0;1000
8680;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2013;4000;2600;2000;300;200;100;100;1400;100;100;100;100;1000;0;0;100;100;100;100;0;1000
8681;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2014;4100;2600;2100;300;200;100;100;1400;100;100;100;200;1000;0;0;100;100;100;100;100;1000
8682;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2015;4100;2700;2000;300;100;100;100;1400;100;100;100;100;1000;0;0;100;0;100;100;100;1000
8683;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2016;4100;2700;2100;300;100;100;100;1400;100;100;100;100;1000;0;0;100;0;100;100;100;1000
8684;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2004;84100;57100;46700;5100;2900;1500;1100;27000;1600;2000;1900;2600;18800;400;400;1300;1200;2200;1500;1200;18800
8685;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2005;85600;58100;47700;4900;2700;1600;1300;27400;1500;2100;1900;2700;19200;400;400;1300;1100;2200;1500;1200;19200
8686;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2006;87100;59600;47600;5300;3000;2000;1700;27500;1700;1900;1800;2600;19500;600;400;1200;1100;2100;1400;1200;19500
8687;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2007;88100;60700;47500;5700;3300;2200;1900;27400;1500;1800;1900;2600;19600;800;400;1100;900;1800;1400;1200;19600
8688;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2008;88400;61200;47600;5800;3500;2500;1900;27200;1400;1800;1800;2600;19500;700;500;1200;1000;1900;1300;1200;19500
8689;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2009;88500;60300;47100;6100;3400;2300;1400;28200;1900;2000;1800;2600;19900;800;500;1400;1300;2000;1300;1100;19900
8690;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2010;88700;60100;47100;6400;3300;1800;1500;28700;1700;2100;2000;2600;20200;600;500;1300;1300;2200;1500;1100;20200
8691;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2011;88900;60500;47300;6400;3100;2000;1600;28400;1700;1800;2000;2600;20300;600;500;1300;1300;1800;1500;1100;20300
8692;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2012;89100;59800;47100;6100;2900;2200;1400;29300;1900;2100;2000;2700;20500;600;600;1400;1300;2200;1300;1300;20500
8693;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2013;89200;58800;46400;5900;3200;1800;1400;30400;2000;2200;2300;2700;21200;700;500;1500;1400;2300;1700;1100;21200
8694;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2014;89300;58700;46400;6000;2900;1900;1500;30600;1800;2200;2200;2900;21500;700;500;1200;1300;2300;1700;1400;21500
8695;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2015;89400;58900;46100;5900;3100;2100;1700;30500;1700;2100;2100;2800;21800;700;500;1200;1300;2100;1500;1400;21800
8696;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Haarlemmermeer;2016;89800;59600;46000;6000;3300;2300;1900;30200;1600;1900;2000;2800;22000;600;500;1200;1100;1900;1500;1300;22000
8697;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Halderberge;2004;21900;13000;10400;1100;800;400;300;8900;400;500;600;900;6500;100;100;400;300;600;400;400;6500
8698;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Halderberge;2005;21900;13000;10400;1100;700;500;300;8900;300;500;500;900;6500;100;100;400;300;600;400;400;6500
8699;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Halderberge;2006;21800;13100;10300;1200;800;500;400;8700;400;500;500;900;6500;100;100;400;300;600;400;300;6500
