ID;Geslacht;Arbeidskenmerken;GeregistreerdWerkzoekendeBijUWV;Onderwijsvolgend;Persoonskenmerken;Uitkering;Perioden;Jongeren15Tot27Jaar_1
9433;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2014;
9434;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2015;
9435;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2016;
9436;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2017;
9437;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2018;100.0
9438;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2019;200.0
9439;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2020;900.0
9440;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2021;800.0
9441;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2022;900.0
9442;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Met uitkering sociale zekerheid;2023;1000.0
9443;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2005;
9444;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2006;
9445;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2007;
9446;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2008;
9447;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2009;
9448;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2010;
9449;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2011;
9450;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2012;
9451;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2013;
9452;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2014;
9453;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2015;
9454;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2016;
9455;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2017;
9456;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2018;464800.0
9457;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2019;459200.0
9458;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2020;451200.0
9459;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2021;438900.0
9460;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2022;429800.0
9461;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar bij paar;Zonder uitkering sociale zekerheid;2023;428500.0
9462;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2005;
9463;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2006;
9464;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2007;
9465;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2008;
9466;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2009;
9467;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2010;
9468;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2011;
9469;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2012;
9470;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2013;
9471;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2014;
9472;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2015;
9473;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2016;
9474;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2017;
9475;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2018;124700.0
9476;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2019;123900.0
9477;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2020;122900.0
9478;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2021;121100.0
9479;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2022;120200.0
9480;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Totaal met of zonder uitkering;2023;121400.0
9481;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2005;
9482;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2006;
9483;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2007;
9484;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2008;
9485;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2009;
9486;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2010;
9487;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2011;
9488;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2012;
9489;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2013;
9490;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2014;
9491;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2015;
9492;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2016;
9493;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2017;
9494;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2018;100.0
9495;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2019;100.0
9496;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2020;300.0
9497;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2021;300.0
9498;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2022;300.0
9499;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Met uitkering sociale zekerheid;2023;400.0
9500;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2005;
9501;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2006;
9502;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2007;
9503;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2008;
9504;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2009;
9505;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2010;
9506;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2011;
9507;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2012;
9508;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2013;
9509;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2014;
9510;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2015;
9511;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2016;
9512;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2017;
9513;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2018;124600.0
9514;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2019;123800.0
9515;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2020;122700.0
9516;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2021;120800.0
9517;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2022;119900.0
9518;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: kind <18 jaar, eenoudergezin;Zonder uitkering sociale zekerheid;2023;121000.0
9519;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2005;
9520;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2006;
9521;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2007;
9522;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2008;
9523;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2009;
9524;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2010;
9525;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2011;
9526;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2012;
9527;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2013;
9528;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2014;
9529;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2015;
9530;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2016;
9531;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2017;
9532;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2018;35300.0
9533;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2019;34800.0
9534;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2020;36100.0
9535;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2021;37200.0
9536;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2022;36400.0
9537;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Totaal met of zonder uitkering;2023;40100.0
9538;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2005;
9539;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2006;
9540;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2007;
9541;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2008;
9542;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2009;
9543;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2010;
9544;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2011;
9545;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2012;
9546;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2013;
9547;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2014;
9548;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2015;
9549;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2016;
9550;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2017;
9551;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2018;100.0
9552;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2019;100.0
9553;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2020;600.0
9554;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2021;400.0
9555;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2022;400.0
9556;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Met uitkering sociale zekerheid;2023;400.0
9557;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2005;
9558;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2006;
9559;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2007;
9560;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2008;
9561;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2009;
9562;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2010;
9563;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2011;
9564;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2012;
9565;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2013;
9566;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2014;
9567;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2015;
9568;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2016;
9569;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2017;
9570;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2018;35200.0
9571;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2019;34600.0
9572;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2020;35600.0
9573;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2021;36800.0
9574;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2022;36000.0
9575;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt formeel onderwijs;Positie: overig lid;Zonder uitkering sociale zekerheid;2023;39700.0
9576;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2005;
9577;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2006;
9578;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2007;
9579;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2008;
9580;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2009;
9581;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2010;
9582;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2011;
9583;Totaal mannen en vrouwen;Totaal;Niet geregistreerd werkzoekende bij UWV;Volgt geen formeel onderwijs;Totaal personen;Totaal met of zonder uitkering;2012;
