ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
8533;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2013;
8534;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2014;
8535;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2015;
8536;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2016;
8537;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2017;
8538;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2018;
8539;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2019;
8540;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2020;
8541;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2021;
8542;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2022;
8543;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2023;
8544;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2012;0.0
8545;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2013;0.0
8546;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2014;0.0
8547;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2015;0.0
8548;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2016;0.0
8549;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2017;0.0
8550;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2018;0.0
8551;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2019;0.0
8552;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2020;0.0
8553;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2021;0.0
8554;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2022;0.0
8555;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;Totaal;2023;0.0
8556;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2012;0.0
8557;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2013;0.0
8558;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2014;0.0
8559;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2015;0.0
8560;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2016;0.0
8561;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2017;0.0
8562;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2018;0.0
8563;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2019;0.0
8564;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2020;0.0
8565;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2021;0.0
8566;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2022;0.0
8567;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2023;0.0
8568;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2012;0.0
8569;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2013;0.0
8570;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2014;0.0
8571;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2015;0.0
8572;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2016;0.0
8573;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2017;0.0
8574;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2018;0.0
8575;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2019;0.0
8576;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2020;0.0
8577;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2021;0.0
8578;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2022;0.0
8579;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2023;0.0
8580;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2012;0.0
8581;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2013;0.0
8582;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2014;0.0
8583;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2015;0.0
8584;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2016;0.0
8585;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2017;0.0
8586;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2018;0.0
8587;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2019;0.0
8588;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2020;0.0
8589;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2021;0.0
8590;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2022;0.0
8591;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2023;0.0
8592;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2012;0.0
8593;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2013;0.0
8594;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2014;0.0
8595;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2015;0.0
8596;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2016;0.0
8597;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2017;0.0
8598;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2018;0.0
8599;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2019;0.0
8600;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2020;0.0
8601;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2021;0.0
8602;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2022;0.0
8603;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2023;0.0
8604;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2012;0.0
8605;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2013;0.0
8606;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2014;0.0
8607;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2015;0.0
8608;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2016;0.0
8609;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2017;0.0
8610;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2018;0.0
8611;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2019;0.0
8612;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2020;0.0
8613;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2021;0.0
8614;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2022;0.0
8615;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;3 tot 4 jaar;2023;0.0
8616;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2012;0.0
8617;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2013;0.0
8618;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2014;0.0
8619;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2015;0.0
8620;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2016;0.0
8621;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2017;0.0
8622;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2018;0.0
8623;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2019;0.0
8624;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2020;0.0
8625;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2021;0.0
8626;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2022;0.0
8627;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;4 tot 5 jaar;2023;0.0
8628;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2012;0.0
8629;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2013;0.0
8630;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2014;0.0
8631;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2015;0.0
8632;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2016;0.0
8633;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2017;0.0
8634;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2018;0.0
8635;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2019;0.0
8636;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2020;0.0
8637;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2021;0.0
8638;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2022;0.0
8639;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekend herkomstland;Onbekend;5 jaar of langer;2023;0.0
8640;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2012;26060.0
8641;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2013;26310.0
8642;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2014;29160.0
8643;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2015;29820.0
8644;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2016;28170.0
8645;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2017;26930.0
8646;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2018;26000.0
8647;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2019;22870.0
8648;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2020;17860.0
8649;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2021;21930.0
8650;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2022;19910.0
8651;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;Totaal;2023;16770.0
8652;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2012;7330.0
8653;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2013;8240.0
8654;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2014;8760.0
8655;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2015;7700.0
8656;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2016;7130.0
8657;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2017;5870.0
8658;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2018;5180.0
8659;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2019;4500.0
8660;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2020;4890.0
8661;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2021;4640.0
8662;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2022;3320.0
8663;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;0 tot 6 maanden;2023;2940.0
8664;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2012;4840.0
8665;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2013;5440.0
8666;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2014;6240.0
8667;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2015;5800.0
8668;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2016;5040.0
8669;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2017;4290.0
8670;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2018;3450.0
8671;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2019;2770.0
8672;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2020;2470.0
8673;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2021;3460.0
8674;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2022;2430.0
8675;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;6 tot 12 maanden;2023;2050.0
8676;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2012;5080.0
8677;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2013;5060.0
8678;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2014;5980.0
8679;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2015;6750.0
8680;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2016;5610.0
8681;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2017;5200.0
8682;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2018;4550.0
8683;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2019;3580.0
8684;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2020;2420.0
8685;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2021;4050.0
8686;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2022;3510.0
8687;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;1 tot 2 jaar;2023;2690.0
8688;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2012;2910.0
8689;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2013;2580.0
8690;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2014;2730.0
8691;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2015;3450.0
8692;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2016;3540.0
8693;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2017;3420.0
8694;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2018;3360.0
8695;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2019;2810.0
8696;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2020;1720.0
8697;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2021;1980.0
8698;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2022;2260.0
8699;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;2 tot 3 jaar;2023;2010.0
8700;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2012;1670.0
8701;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2013;1540.0
8702;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2014;1680.0
8703;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2015;1820.0
8704;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2016;2140.0
8705;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2017;2480.0
8706;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2018;2620.0
8707;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2019;2390.0
8708;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2020;1550.0
8709;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2021;1610.0
8710;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2022;1650.0
8711;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;3 tot 4 jaar;2023;1450.0
8712;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2012;960.0
8713;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2013;1000.0
8714;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2014;1200.0
8715;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2015;1330.0
8716;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2016;1300.0
8717;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2017;1750.0
8718;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2018;1910.0
8719;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2019;1780.0
8720;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2020;1230.0
8721;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2021;1470.0
8722;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2022;1350.0
8723;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;4 tot 5 jaar;2023;1040.0
8724;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2012;3260.0
8725;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2013;2460.0
8726;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2014;2570.0
8727;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2015;2970.0
8728;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2016;3410.0
8729;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2017;3930.0
8730;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2018;4930.0
8731;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2019;5060.0
8732;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2020;3580.0
8733;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2021;4730.0
8734;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2022;5380.0
8735;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Totaal;5 jaar of langer;2023;4580.0
8736;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2012;13500.0
8737;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2013;14320.0
8738;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2014;16050.0
8739;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2015;16760.0
8740;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2016;15560.0
8741;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2017;14330.0
8742;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2018;12850.0
8743;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2019;10730.0
8744;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2020;8780.0
8745;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2021;10140.0
8746;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2022;9060.0
8747;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;Totaal;2023;7270.0
8748;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2012;4320.0
8749;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2013;5110.0
8750;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2014;5440.0
8751;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2015;4810.0
8752;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2016;4420.0
8753;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2017;3530.0
8754;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2018;2930.0
8755;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2019;2480.0
8756;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2020;2620.0
8757;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2021;2380.0
8758;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2022;1700.0
8759;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;0 tot 6 maanden;2023;1410.0
8760;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2012;2610.0
8761;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2013;3100.0
8762;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2014;3590.0
8763;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2015;3380.0
8764;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2016;2910.0
8765;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Geboren in Nederland;6 tot 12 maanden;2017;2460.0
