ID;Geslacht;Leeftijden;TypeZorg;Inkomensgroepen;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
2930;Vrouwen;Totaal 18 jaar of ouder;3;9;2009;1440;0.22;20;14;0.0
2931;Vrouwen;Totaal 18 jaar of ouder;3;9;2010;1300;0.2;18;14;0.0
2932;Vrouwen;Totaal 18 jaar of ouder;3;10e 10%-inkomensgroep (hoog inkomen);2009;1405;0.22;24;17;0.0
2933;Vrouwen;Totaal 18 jaar of ouder;3;10e 10%-inkomensgroep (hoog inkomen);2010;1320;0.2;21;16;0.0
2934;Vrouwen;Totaal 18 jaar of ouder;3;1e 20%-inkomensgroep (laag inkomen);2009;5315;0.38;125;24;0.0
2935;Vrouwen;Totaal 18 jaar of ouder;3;1e 20%-inkomensgroep (laag inkomen);2010;4240;0.31;87;21;0.0
2936;Vrouwen;Totaal 18 jaar of ouder;3;2e 20%-inkomensgroep;2009;5245;0.39;87;17;0.0
2937;Vrouwen;Totaal 18 jaar of ouder;3;2e 20%-inkomensgroep;2010;5500;0.39;93;17;0.0
2938;Vrouwen;Totaal 18 jaar of ouder;3;3e 20%-inkomensgroep;2009;3940;0.31;55;14;0.0
2939;Vrouwen;Totaal 18 jaar of ouder;3;3e 20%-inkomensgroep;2010;3595;0.28;56;16;0.0
2940;Vrouwen;Totaal 18 jaar of ouder;3;4e 20%-inkomensgroep;2009;3415;0.26;48;14;0.0
2941;Vrouwen;Totaal 18 jaar of ouder;3;4e 20%-inkomensgroep;2010;3140;0.24;48;15;0.0
2942;Vrouwen;Totaal 18 jaar of ouder;3;5e 20%-inkomensgroep (hoog inkomen);2009;2845;0.22;45;16;0.0
2943;Vrouwen;Totaal 18 jaar of ouder;3;5e 20%-inkomensgroep (hoog inkomen);2010;2625;0.2;39;15;0.0
2944;Vrouwen;Totaal 18 jaar of ouder;4;0;2009;78875;1.18;19917;253;2.9
2945;Vrouwen;Totaal 18 jaar of ouder;4;0;2010;85450;1.27;22719;266;3.3
2946;Vrouwen;Totaal 18 jaar of ouder;4;1;2009;4955;0.76;1250;252;1.9
2947;Vrouwen;Totaal 18 jaar of ouder;4;1;2010;4100;0.65;1057;258;1.6
2948;Vrouwen;Totaal 18 jaar of ouder;4;2;2009;25720;3.46;6757;263;9.0
2949;Vrouwen;Totaal 18 jaar of ouder;4;2;2010;24110;3.26;6659;276;8.9
2950;Vrouwen;Totaal 18 jaar of ouder;4;3;2009;19595;2.81;4940;252;7.0
2951;Vrouwen;Totaal 18 jaar of ouder;4;3;2010;24385;3.39;6558;269;9.1
2952;Vrouwen;Totaal 18 jaar of ouder;4;4;2009;10560;1.6;2612;247;3.9
2953;Vrouwen;Totaal 18 jaar of ouder;4;4;2010;13435;1.99;3507;261;5.2
2954;Vrouwen;Totaal 18 jaar of ouder;4;5;2009;6055;0.94;1468;243;2.2
2955;Vrouwen;Totaal 18 jaar of ouder;4;5;2010;6745;1.04;1722;255;2.6
2956;Vrouwen;Totaal 18 jaar of ouder;4;6;2009;3985;0.62;961;241;1.4
2957;Vrouwen;Totaal 18 jaar of ouder;4;6;2010;4400;0.68;1136;258;1.7
2958;Vrouwen;Totaal 18 jaar of ouder;4;7;2009;2965;0.45;721;243;1.1
2959;Vrouwen;Totaal 18 jaar of ouder;4;7;2010;3130;0.48;792;253;1.2
2960;Vrouwen;Totaal 18 jaar of ouder;4;8;2009;2165;0.33;512;237;0.7
2961;Vrouwen;Totaal 18 jaar of ouder;4;8;2010;2275;0.34;559;246;0.8
2962;Vrouwen;Totaal 18 jaar of ouder;4;9;2009;1670;0.25;394;235;0.6
2963;Vrouwen;Totaal 18 jaar of ouder;4;9;2010;1635;0.25;417;255;0.6
2964;Vrouwen;Totaal 18 jaar of ouder;4;10e 10%-inkomensgroep (hoog inkomen);2009;1210;0.19;302;250;0.4
2965;Vrouwen;Totaal 18 jaar of ouder;4;10e 10%-inkomensgroep (hoog inkomen);2010;1235;0.19;313;254;0.4
2966;Vrouwen;Totaal 18 jaar of ouder;4;1e 20%-inkomensgroep (laag inkomen);2009;30675;2.2;8007;261;5.7
2967;Vrouwen;Totaal 18 jaar of ouder;4;1e 20%-inkomensgroep (laag inkomen);2010;28205;2.05;7716;274;5.6
2968;Vrouwen;Totaal 18 jaar of ouder;4;2e 20%-inkomensgroep;2009;30155;2.22;7553;250;5.5
2969;Vrouwen;Totaal 18 jaar of ouder;4;2e 20%-inkomensgroep;2010;37825;2.71;10065;266;7.2
2970;Vrouwen;Totaal 18 jaar of ouder;4;3e 20%-inkomensgroep;2009;10035;0.78;2429;242;1.8
2971;Vrouwen;Totaal 18 jaar of ouder;4;3e 20%-inkomensgroep;2010;11150;0.86;2858;256;2.2
2972;Vrouwen;Totaal 18 jaar of ouder;4;4e 20%-inkomensgroep;2009;5130;0.39;1233;240;0.9
2973;Vrouwen;Totaal 18 jaar of ouder;4;4e 20%-inkomensgroep;2010;5405;0.41;1350;250;1.0
2974;Vrouwen;Totaal 18 jaar of ouder;4;5e 20%-inkomensgroep (hoog inkomen);2009;2880;0.22;695;241;0.5
2975;Vrouwen;Totaal 18 jaar of ouder;4;5e 20%-inkomensgroep (hoog inkomen);2010;2865;0.22;730;255;0.5
2976;Vrouwen;Totaal 18 jaar of ouder;5;0;2009;8560;0.13;1287;150;0.1
2977;Vrouwen;Totaal 18 jaar of ouder;5;0;2010;7420;0.11;1156;156;0.1
2978;Vrouwen;Totaal 18 jaar of ouder;5;1;2009;660;0.1;101;153;0.1
2979;Vrouwen;Totaal 18 jaar of ouder;5;1;2010;485;0.08;74;153;0.1
2980;Vrouwen;Totaal 18 jaar of ouder;5;2;2009;2705;0.36;433;160;0.5
2981;Vrouwen;Totaal 18 jaar of ouder;5;2;2010;2170;0.29;360;166;0.4
2982;Vrouwen;Totaal 18 jaar of ouder;5;3;2009;2010;0.29;308;153;0.4
2983;Vrouwen;Totaal 18 jaar of ouder;5;3;2010;1865;0.26;303;163;0.4
2984;Vrouwen;Totaal 18 jaar of ouder;5;4;2009;1155;0.18;170;147;0.2
2985;Vrouwen;Totaal 18 jaar of ouder;5;4;2010;1130;0.17;173;153;0.2
2986;Vrouwen;Totaal 18 jaar of ouder;5;5;2009;685;0.11;96;139;0.1
2987;Vrouwen;Totaal 18 jaar of ouder;5;5;2010;620;0.1;91;147;0.1
2988;Vrouwen;Totaal 18 jaar of ouder;5;6;2009;460;0.07;65;141;0.1
2989;Vrouwen;Totaal 18 jaar of ouder;5;6;2010;415;0.06;55;133;0.0
2990;Vrouwen;Totaal 18 jaar of ouder;5;7;2009;350;0.05;45;131;0.0
2991;Vrouwen;Totaal 18 jaar of ouder;5;7;2010;300;0.05;40;133;0.0
2992;Vrouwen;Totaal 18 jaar of ouder;5;8;2009;240;0.04;30;126;0.0
2993;Vrouwen;Totaal 18 jaar of ouder;5;8;2010;200;0.03;28;139;0.0
2994;Vrouwen;Totaal 18 jaar of ouder;5;9;2009;185;0.03;25;131;0.0
2995;Vrouwen;Totaal 18 jaar of ouder;5;9;2010;140;0.02;19;133;0.0
2996;Vrouwen;Totaal 18 jaar of ouder;5;10e 10%-inkomensgroep (hoog inkomen);2009;115;0.02;14;128;0.0
2997;Vrouwen;Totaal 18 jaar of ouder;5;10e 10%-inkomensgroep (hoog inkomen);2010;95;0.01;12;131;0.0
2998;Vrouwen;Totaal 18 jaar of ouder;5;1e 20%-inkomensgroep (laag inkomen);2009;3365;0.24;534;159;0.3
2999;Vrouwen;Totaal 18 jaar of ouder;5;1e 20%-inkomensgroep (laag inkomen);2010;2660;0.19;435;163;0.3
3000;Vrouwen;Totaal 18 jaar of ouder;5;2e 20%-inkomensgroep;2009;3165;0.23;478;151;0.3
3001;Vrouwen;Totaal 18 jaar of ouder;5;2e 20%-inkomensgroep;2010;2995;0.21;476;159;0.3
3002;Vrouwen;Totaal 18 jaar of ouder;5;3e 20%-inkomensgroep;2009;1145;0.09;161;140;0.1
3003;Vrouwen;Totaal 18 jaar of ouder;5;3e 20%-inkomensgroep;2010;1035;0.08;147;141;0.1
3004;Vrouwen;Totaal 18 jaar of ouder;5;4e 20%-inkomensgroep;2009;585;0.04;76;129;0.0
3005;Vrouwen;Totaal 18 jaar of ouder;5;4e 20%-inkomensgroep;2010;500;0.04;68;135;0.0
3006;Vrouwen;Totaal 18 jaar of ouder;5;5e 20%-inkomensgroep (hoog inkomen);2009;300;0.02;39;130;0.0
3007;Vrouwen;Totaal 18 jaar of ouder;5;5e 20%-inkomensgroep (hoog inkomen);2010;235;0.02;31;133;0.0
3008;Vrouwen;Totaal 18 jaar of ouder;6;0;2009;34270;0.51;4749;139;0.7
3009;Vrouwen;Totaal 18 jaar of ouder;6;0;2010;34565;0.52;4930;143;0.7
3010;Vrouwen;Totaal 18 jaar of ouder;6;1;2009;2130;0.33;313;147;0.4
3011;Vrouwen;Totaal 18 jaar of ouder;6;1;2010;1785;0.28;271;151;0.4
3012;Vrouwen;Totaal 18 jaar of ouder;6;2;2009;6265;0.84;936;149;1.2
3013;Vrouwen;Totaal 18 jaar of ouder;6;2;2010;5735;0.77;889;155;1.2
3014;Vrouwen;Totaal 18 jaar of ouder;6;3;2009;5435;0.78;726;134;1.0
3015;Vrouwen;Totaal 18 jaar of ouder;6;3;2010;6150;0.86;899;146;1.2
3016;Vrouwen;Totaal 18 jaar of ouder;6;4;2009;3920;0.59;499;127;0.7
3017;Vrouwen;Totaal 18 jaar of ouder;6;4;2010;4365;0.65;599;137;0.8
3018;Vrouwen;Totaal 18 jaar of ouder;6;5;2009;3190;0.5;414;130;0.6
3019;Vrouwen;Totaal 18 jaar of ouder;6;5;2010;3285;0.5;415;126;0.6
3020;Vrouwen;Totaal 18 jaar of ouder;6;6;2009;2855;0.44;363;127;0.5
3021;Vrouwen;Totaal 18 jaar of ouder;6;6;2010;3010;0.46;418;139;0.6
3022;Vrouwen;Totaal 18 jaar of ouder;6;7;2009;2825;0.43;385;136;0.5
3023;Vrouwen;Totaal 18 jaar of ouder;6;7;2010;2895;0.44;383;132;0.5
3024;Vrouwen;Totaal 18 jaar of ouder;6;8;2009;2575;0.39;352;137;0.5
3025;Vrouwen;Totaal 18 jaar of ouder;6;8;2010;2550;0.39;357;140;0.5
3026;Vrouwen;Totaal 18 jaar of ouder;6;9;2009;2460;0.37;338;138;0.5
3027;Vrouwen;Totaal 18 jaar of ouder;6;9;2010;2335;0.35;309;132;0.4
3028;Vrouwen;Totaal 18 jaar of ouder;6;10e 10%-inkomensgroep (hoog inkomen);2009;2615;0.4;422;162;0.6
3029;Vrouwen;Totaal 18 jaar of ouder;6;10e 10%-inkomensgroep (hoog inkomen);2010;2455;0.37;391;159;0.6
3030;Vrouwen;Totaal 18 jaar of ouder;6;1e 20%-inkomensgroep (laag inkomen);2009;8400;0.6;1249;149;0.9
3031;Vrouwen;Totaal 18 jaar of ouder;6;1e 20%-inkomensgroep (laag inkomen);2010;7525;0.55;1159;154;0.8
3032;Vrouwen;Totaal 18 jaar of ouder;6;2e 20%-inkomensgroep;2009;9355;0.69;1225;131;0.9
3033;Vrouwen;Totaal 18 jaar of ouder;6;2e 20%-inkomensgroep;2010;10515;0.75;1498;142;1.0
3034;Vrouwen;Totaal 18 jaar of ouder;6;3e 20%-inkomensgroep;2009;6040;0.47;777;129;0.6
3035;Vrouwen;Totaal 18 jaar of ouder;6;3e 20%-inkomensgroep;2010;6295;0.48;833;132;0.6
3036;Vrouwen;Totaal 18 jaar of ouder;6;4e 20%-inkomensgroep;2009;5405;0.41;738;137;0.5
3037;Vrouwen;Totaal 18 jaar of ouder;6;4e 20%-inkomensgroep;2010;5445;0.41;740;136;0.5
3038;Vrouwen;Totaal 18 jaar of ouder;6;5e 20%-inkomensgroep (hoog inkomen);2009;5070;0.39;761;150;0.5
3039;Vrouwen;Totaal 18 jaar of ouder;6;5e 20%-inkomensgroep (hoog inkomen);2010;4790;0.36;700;146;0.5
3040;Vrouwen;Totaal 18 jaar of ouder;7;0;2009;60365;0.91;21647;359;3.2
3041;Vrouwen;Totaal 18 jaar of ouder;7;0;2010;53865;0.8;19519;362;2.9
3042;Vrouwen;Totaal 18 jaar of ouder;7;1;2009;3845;0.59;1346;350;2.0
3043;Vrouwen;Totaal 18 jaar of ouder;7;1;2010;2510;0.39;877;350;1.3
3044;Vrouwen;Totaal 18 jaar of ouder;7;2;2009;19795;2.66;7276;368;9.7
3045;Vrouwen;Totaal 18 jaar of ouder;7;2;2010;15265;2.06;5695;373;7.6
3046;Vrouwen;Totaal 18 jaar of ouder;7;3;2009;14715;2.11;5230;355;7.4
3047;Vrouwen;Totaal 18 jaar of ouder;7;3;2010;15185;2.11;5481;361;7.6
3048;Vrouwen;Totaal 18 jaar of ouder;7;4;2009;7840;1.19;2730;348;4.1
3049;Vrouwen;Totaal 18 jaar of ouder;7;4;2010;7950;1.18;2795;352;4.1
3050;Vrouwen;Totaal 18 jaar of ouder;7;5;2009;4460;0.69;1521;341;2.3
3051;Vrouwen;Totaal 18 jaar of ouder;7;5;2010;4310;0.66;1533;356;2.3
3052;Vrouwen;Totaal 18 jaar of ouder;7;6;2009;3110;0.48;1077;346;1.6
3053;Vrouwen;Totaal 18 jaar of ouder;7;6;2010;2885;0.45;988;343;1.5
3054;Vrouwen;Totaal 18 jaar of ouder;7;7;2009;2335;0.36;846;362;1.3
3055;Vrouwen;Totaal 18 jaar of ouder;7;7;2010;2140;0.33;762;356;1.1
3056;Vrouwen;Totaal 18 jaar of ouder;7;8;2009;1775;0.27;652;368;0.9
3057;Vrouwen;Totaal 18 jaar of ouder;7;8;2010;1545;0.23;556;360;0.8
3058;Vrouwen;Totaal 18 jaar of ouder;7;9;2009;1390;0.21;509;366;0.7
3059;Vrouwen;Totaal 18 jaar of ouder;7;9;2010;1155;0.17;444;385;0.6
3060;Vrouwen;Totaal 18 jaar of ouder;7;10e 10%-inkomensgroep (hoog inkomen);2009;1095;0.17;461;420;0.7
3061;Vrouwen;Totaal 18 jaar of ouder;7;10e 10%-inkomensgroep (hoog inkomen);2010;925;0.14;387;418;0.5
3062;Vrouwen;Totaal 18 jaar of ouder;7;1e 20%-inkomensgroep (laag inkomen);2009;23640;1.69;8622;365;6.1
3063;Vrouwen;Totaal 18 jaar of ouder;7;1e 20%-inkomensgroep (laag inkomen);2010;17775;1.29;6572;370;4.7
3064;Vrouwen;Totaal 18 jaar of ouder;7;2e 20%-inkomensgroep;2009;22560;1.66;7960;353;5.8
3065;Vrouwen;Totaal 18 jaar of ouder;7;2e 20%-inkomensgroep;2010;23135;1.66;8277;358;5.9
3066;Vrouwen;Totaal 18 jaar of ouder;7;3e 20%-inkomensgroep;2009;7570;0.59;2598;343;2.0
3067;Vrouwen;Totaal 18 jaar of ouder;7;3e 20%-inkomensgroep;2010;7190;0.55;2522;351;1.9
3068;Vrouwen;Totaal 18 jaar of ouder;7;4e 20%-inkomensgroep;2009;4110;0.31;1498;365;1.1
3069;Vrouwen;Totaal 18 jaar of ouder;7;4e 20%-inkomensgroep;2010;3685;0.28;1318;358;1.0
3070;Vrouwen;Totaal 18 jaar of ouder;7;5e 20%-inkomensgroep (hoog inkomen);2009;2485;0.19;969;390;0.7
3071;Vrouwen;Totaal 18 jaar of ouder;7;5e 20%-inkomensgroep (hoog inkomen);2010;2080;0.16;831;399;0.6
3072;Vrouwen;Totaal 18 jaar of ouder;8;0;2009;337865;5.07;43894;130;6.5
3073;Vrouwen;Totaal 18 jaar of ouder;8;0;2010;333685;4.98;44222;133;6.6
3074;Vrouwen;Totaal 18 jaar of ouder;8;1;2009;25490;3.92;3276;129;5.0
3075;Vrouwen;Totaal 18 jaar of ouder;8;1;2010;20250;3.19;2610;129;4.1
3076;Vrouwen;Totaal 18 jaar of ouder;8;2;2009;107585;14.45;14792;137;19.8
3077;Vrouwen;Totaal 18 jaar of ouder;8;2;2010;95730;12.93;13279;139;17.9
3078;Vrouwen;Totaal 18 jaar of ouder;8;3;2009;79135;11.33;10531;133;15.0
3079;Vrouwen;Totaal 18 jaar of ouder;8;3;2010;89130;12.39;12203;137;16.9
3080;Vrouwen;Totaal 18 jaar of ouder;8;4;2009;45360;6.88;5862;129;8.8
3081;Vrouwen;Totaal 18 jaar of ouder;8;4;2010;51210;7.59;6768;132;10.0
3082;Vrouwen;Totaal 18 jaar of ouder;8;5;2009;26655;4.14;3301;124;5.1
3083;Vrouwen;Totaal 18 jaar of ouder;8;5;2010;27075;4.16;3450;127;5.3
3084;Vrouwen;Totaal 18 jaar of ouder;8;6;2009;17840;2.77;2085;117;3.2
3085;Vrouwen;Totaal 18 jaar of ouder;8;6;2010;17495;2.7;2098;120;3.2
3086;Vrouwen;Totaal 18 jaar of ouder;8;7;2009;13400;2.05;1533;114;2.3
3087;Vrouwen;Totaal 18 jaar of ouder;8;7;2010;12670;1.93;1502;119;2.2
3088;Vrouwen;Totaal 18 jaar of ouder;8;8;2009;9860;1.5;1108;112;1.6
3089;Vrouwen;Totaal 18 jaar of ouder;8;8;2010;9100;1.38;1049;115;1.5
3090;Vrouwen;Totaal 18 jaar of ouder;8;9;2009;7310;1.11;812;111;1.2
3091;Vrouwen;Totaal 18 jaar of ouder;8;9;2010;6405;0.96;732;114;1.1
3092;Vrouwen;Totaal 18 jaar of ouder;8;10e 10%-inkomensgroep (hoog inkomen);2009;5230;0.8;594;114;0.9
3093;Vrouwen;Totaal 18 jaar of ouder;8;10e 10%-inkomensgroep (hoog inkomen);2010;4620;0.7;531;115;0.8
3094;Vrouwen;Totaal 18 jaar of ouder;8;1e 20%-inkomensgroep (laag inkomen);2009;133075;9.54;18068;136;12.9
3095;Vrouwen;Totaal 18 jaar of ouder;8;1e 20%-inkomensgroep (laag inkomen);2010;115980;8.43;15889;137;11.5
3096;Vrouwen;Totaal 18 jaar of ouder;8;2e 20%-inkomensgroep;2009;124490;9.17;16393;132;12.0
3097;Vrouwen;Totaal 18 jaar of ouder;8;2e 20%-inkomensgroep;2010;140340;10.07;18972;135;13.6
3098;Vrouwen;Totaal 18 jaar of ouder;8;3e 20%-inkomensgroep;2009;44500;3.45;5386;121;4.1
3099;Vrouwen;Totaal 18 jaar of ouder;8;3e 20%-inkomensgroep;2010;44570;3.43;5547;124;4.2
3100;Vrouwen;Totaal 18 jaar of ouder;8;4e 20%-inkomensgroep;2009;23260;1.77;2641;114;2.0
3101;Vrouwen;Totaal 18 jaar of ouder;8;4e 20%-inkomensgroep;2010;21765;1.65;2552;117;1.9
3102;Vrouwen;Totaal 18 jaar of ouder;8;5e 20%-inkomensgroep (hoog inkomen);2009;12540;0.96;1406;112;1.0
3103;Vrouwen;Totaal 18 jaar of ouder;8;5e 20%-inkomensgroep (hoog inkomen);2010;11025;0.83;1263;115;0.9
3104;Vrouwen;Totaal 18 jaar of ouder;9;0;2009;219895;3.3;27089;123;4.0
3105;Vrouwen;Totaal 18 jaar of ouder;9;0;2010;228615;3.41;28402;124;4.2
3106;Vrouwen;Totaal 18 jaar of ouder;9;1;2009;13990;2.15;1713;122;2.6
3107;Vrouwen;Totaal 18 jaar of ouder;9;1;2010;11285;1.78;1338;119;2.1
3108;Vrouwen;Totaal 18 jaar of ouder;9;2;2009;60640;8.15;8057;133;10.8
3109;Vrouwen;Totaal 18 jaar of ouder;9;2;2010;54705;7.39;7347;134;9.9
3110;Vrouwen;Totaal 18 jaar of ouder;9;3;2009;47285;6.77;6005;127;8.6
3111;Vrouwen;Totaal 18 jaar of ouder;9;3;2010;56225;7.82;7318;130;10.1
3112;Vrouwen;Totaal 18 jaar of ouder;9;4;2009;27750;4.21;3241;117;4.9
3113;Vrouwen;Totaal 18 jaar of ouder;9;4;2010;32805;4.86;3957;121;5.8
3114;Vrouwen;Totaal 18 jaar of ouder;9;5;2009;17920;2.78;2040;114;3.1
3115;Vrouwen;Totaal 18 jaar of ouder;9;5;2010;19645;3.02;2260;115;3.4
3116;Vrouwen;Totaal 18 jaar of ouder;9;6;2009;13875;2.15;1574;113;2.4
3117;Vrouwen;Totaal 18 jaar of ouder;9;6;2010;14895;2.3;1721;116;2.6
3118;Vrouwen;Totaal 18 jaar of ouder;9;7;2009;11910;1.83;1377;116;2.1
3119;Vrouwen;Totaal 18 jaar of ouder;9;7;2010;12455;1.9;1401;112;2.1
3120;Vrouwen;Totaal 18 jaar of ouder;9;8;2009;9890;1.5;1108;112;1.6
3121;Vrouwen;Totaal 18 jaar of ouder;9;8;2010;10135;1.53;1124;111;1.7
3122;Vrouwen;Totaal 18 jaar of ouder;9;9;2009;8625;1.3;970;113;1.4
3123;Vrouwen;Totaal 18 jaar of ouder;9;9;2010;8610;1.3;966;112;1.4
3124;Vrouwen;Totaal 18 jaar of ouder;9;10e 10%-inkomensgroep (hoog inkomen);2009;8010;1.23;1002;125;1.5
3125;Vrouwen;Totaal 18 jaar of ouder;9;10e 10%-inkomensgroep (hoog inkomen);2010;7855;1.2;971;124;1.4
3126;Vrouwen;Totaal 18 jaar of ouder;9;1e 20%-inkomensgroep (laag inkomen);2009;74630;5.35;9771;131;7.0
3127;Vrouwen;Totaal 18 jaar of ouder;9;1e 20%-inkomensgroep (laag inkomen);2010;65990;4.8;8685;132;6.3
3128;Vrouwen;Totaal 18 jaar of ouder;9;2e 20%-inkomensgroep;2009;75035;5.53;9246;123;6.8
3129;Vrouwen;Totaal 18 jaar of ouder;9;2e 20%-inkomensgroep;2010;89030;6.39;11275;127;8.0
3130;Vrouwen;Totaal 18 jaar of ouder;9;3e 20%-inkomensgroep;2009;31795;2.47;3614;114;2.8
3131;Vrouwen;Totaal 18 jaar of ouder;9;3e 20%-inkomensgroep;2010;34535;2.66;3981;115;3.0
3132;Vrouwen;Totaal 18 jaar of ouder;9;4e 20%-inkomensgroep;2009;21800;1.66;2485;114;1.8
3133;Vrouwen;Totaal 18 jaar of ouder;9;4e 20%-inkomensgroep;2010;22595;1.72;2525;112;1.9
3134;Vrouwen;Totaal 18 jaar of ouder;9;5e 20%-inkomensgroep (hoog inkomen);2009;16635;1.27;1973;119;1.5
3135;Vrouwen;Totaal 18 jaar of ouder;9;5e 20%-inkomensgroep (hoog inkomen);2010;16465;1.25;1936;118;1.4
3136;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;0;2009;123955;1.86;4110;33;0.6
3137;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;0;2010;114950;1.71;3786;33;0.5
3138;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;1;2009;8455;1.3;301;36;0.4
3139;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;1;2010;6045;0.95;206;34;0.3
3140;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;2;2009;32265;4.33;1182;37;1.5
3141;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;2;2010;26150;3.53;968;37;1.3
3142;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;3;2009;25070;3.59;840;34;1.2
3143;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;3;2010;26305;3.66;888;34;1.2
3144;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;4;2009;15255;2.31;486;32;0.7
3145;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;4;2010;15835;2.35;502;32;0.7
3146;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;5;2009;10370;1.61;308;30;0.4
3147;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;5;2010;10035;1.54;308;31;0.4
3148;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;6;2009;8325;1.29;248;30;0.3
3149;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;6;2010;8080;1.25;240;30;0.3
3150;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;7;2009;7225;1.11;218;30;0.3
3151;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;7;2010;6980;1.07;203;29;0.3
3152;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;8;2009;6285;0.95;194;31;0.2
3153;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;8;2010;5790;0.88;174;30;0.2
3154;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;9;2009;5475;0.83;155;28;0.2
3155;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;9;2010;4930;0.74;140;28;0.2
3156;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;10e 10%-inkomensgroep (hoog inkomen);2009;5230;0.8;179;34;0.2
3157;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;10e 10%-inkomensgroep (hoog inkomen);2010;4795;0.73;156;33;0.2
3158;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;1e 20%-inkomensgroep (laag inkomen);2009;40720;2.92;1483;36;1.0
3159;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;1e 20%-inkomensgroep (laag inkomen);2010;32195;2.34;1174;36;0.8
3160;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;2e 20%-inkomensgroep;2009;40325;2.97;1326;33;0.9
3161;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;2e 20%-inkomensgroep;2010;42140;3.02;1390;33;1.0
3162;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;3e 20%-inkomensgroep;2009;18695;1.45;556;30;0.4
3163;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;3e 20%-inkomensgroep;2010;18115;1.39;548;30;0.4
3164;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;4e 20%-inkomensgroep;2009;13510;1.03;411;30;0.3
3165;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;4e 20%-inkomensgroep;2010;12770;0.97;377;30;0.2
3166;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;5e 20%-inkomensgroep (hoog inkomen);2009;10705;0.82;334;31;0.2
3167;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;5e 20%-inkomensgroep (hoog inkomen);2010;9725;0.74;296;30;0.2
3168;Vrouwen;18  tot 65 jaar;0;0;2009;73825;1.43;9064;123;1.7
3169;Vrouwen;18  tot 65 jaar;0;0;2010;75885;1.46;9578;126;1.8
3170;Vrouwen;18  tot 65 jaar;0;1;2009;12325;2.22;1576;128;2.8
3171;Vrouwen;18  tot 65 jaar;0;1;2010;11285;2.01;1426;126;2.5
3172;Vrouwen;18  tot 65 jaar;0;2;2009;20585;4.53;3056;148;6.7
3173;Vrouwen;18  tot 65 jaar;0;2;2010;23540;4.93;3517;149;7.3
3174;Vrouwen;18  tot 65 jaar;0;3;2009;9535;2.18;1261;132;2.8
3175;Vrouwen;18  tot 65 jaar;0;3;2010;10485;2.44;1449;138;3.3
3176;Vrouwen;18  tot 65 jaar;0;4;2009;7430;1.56;919;124;1.9
3177;Vrouwen;18  tot 65 jaar;0;4;2010;7450;1.6;954;128;2.0
3178;Vrouwen;18  tot 65 jaar;0;5;2009;5945;1.18;666;112;1.3
3179;Vrouwen;18  tot 65 jaar;0;5;2010;5930;1.19;693;117;1.3
3180;Vrouwen;18  tot 65 jaar;0;6;2009;4925;0.94;489;99;0.9
3181;Vrouwen;18  tot 65 jaar;0;6;2010;4820;0.92;490;102;0.9
3182;Vrouwen;18  tot 65 jaar;0;7;2009;4065;0.75;364;90;0.6
3183;Vrouwen;18  tot 65 jaar;0;7;2010;3855;0.71;356;92;0.6
3184;Vrouwen;18  tot 65 jaar;0;8;2009;3550;0.63;308;87;0.5
3185;Vrouwen;18  tot 65 jaar;0;8;2010;3310;0.59;275;83;0.4
3186;Vrouwen;18  tot 65 jaar;0;9;2009;2980;0.52;231;78;0.4
