ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;Arbeidsmarktposities;Perioden;AfgestudeerdenHogerOnderwijs_1;AfgestudeerdenTotaal_2;AfgestudeerdenBachelor_3;AfgestudeerdenMasterVervolgopleiding_4;AfgestudeerdenTotaal_5;AfgestudeerdenBachelor_6;AfgestudeerdenDoctoraalMaster_7;AfgestudeerdenVervolgopleiding_8
6996;Totaal mannen en vrouwen;0;4;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2004/'05;;;;;;;;
6997;Totaal mannen en vrouwen;0;4;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
6998;Totaal mannen en vrouwen;0;4;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
6999;Totaal mannen en vrouwen;0;4;1;Direct na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
7000;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;0;Cohort 2004/'05;9740.0;5880.0;5880.0;0.0;3860.0;80.0;3780.0;0.0
7001;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;0;Cohort 2005/'06;10180.0;5830.0;5830.0;0.0;4350.0;150.0;4210.0;0.0
7002;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;0;Cohort 2006/'07;10090.0;5830.0;5830.0;0.0;4270.0;160.0;4110.0;0.0
7003;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
7004;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;1;Cohort 2004/'05;9120.0;5490.0;5490.0;0.0;3630.0;70.0;3560.0;0.0
7005;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;1;Cohort 2005/'06;9490.0;5400.0;5400.0;0.0;4100.0;120.0;3980.0;0.0
7006;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;1;Cohort 2006/'07;9450.0;5430.0;5430.0;0.0;4020.0;120.0;3900.0;0.0
7007;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
7008;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;2;Cohort 2004/'05;8980.0;5400.0;5400.0;0.0;3580.0;70.0;3510.0;0.0
7009;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;2;Cohort 2005/'06;9320.0;5290.0;5290.0;0.0;4030.0;110.0;3920.0;0.0
7010;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;2;Cohort 2006/'07;9270.0;5320.0;5320.0;0.0;3950.0;120.0;3830.0;0.0
7011;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
7012;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;3;Cohort 2004/'05;7310.0;4200.0;4200.0;0.0;3110.0;50.0;3050.0;0.0
7013;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;3;Cohort 2005/'06;7890.0;4320.0;4320.0;0.0;3570.0;80.0;3490.0;0.0
7014;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;3;Cohort 2006/'07;7900.0;4360.0;4360.0;0.0;3550.0;90.0;3460.0;0.0
7015;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
7016;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;4;Cohort 2004/'05;1670.0;1200.0;1200.0;0.0;470.0;20.0;460.0;0.0
7017;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;4;Cohort 2005/'06;1430.0;970.0;970.0;0.0;460.0;30.0;430.0;0.0
7018;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;4;Cohort 2006/'07;1370.0;970.0;970.0;0.0;400.0;30.0;370.0;0.0
7019;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
7020;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;5;Cohort 2004/'05;140.0;80.0;80.0;0.0;60.0;0.0;60.0;0.0
7021;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;5;Cohort 2005/'06;170.0;100.0;100.0;0.0;70.0;10.0;60.0;0.0
7022;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;5;Cohort 2006/'07;180.0;110.0;110.0;0.0;70.0;10.0;70.0;0.0
7023;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
7024;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;6;Cohort 2004/'05;70.0;50.0;50.0;0.0;20.0;0.0;20.0;0.0
7025;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;6;Cohort 2005/'06;60.0;50.0;50.0;0.0;10.0;0.0;10.0;0.0
7026;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;6;Cohort 2006/'07;60.0;30.0;30.0;0.0;30.0;10.0;20.0;0.0
7027;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
7028;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;7;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7029;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;7;Cohort 2005/'06;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7030;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;7;Cohort 2006/'07;10.0;10.0;10.0;0.0;10.0;0.0;0.0;0.0
7031;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
7032;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;8;Cohort 2004/'05;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
7033;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;8;Cohort 2005/'06;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
7034;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;8;Cohort 2006/'07;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
7035;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
7036;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;9;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7037;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;9;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7038;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;9;Cohort 2006/'07;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7039;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
7040;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Andere uitkering;Cohort 2004/'05;40.0;30.0;30.0;0.0;10.0;0.0;10.0;0.0
7041;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Andere uitkering;Cohort 2005/'06;20.0;20.0;20.0;0.0;10.0;0.0;10.0;0.0
7042;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Andere uitkering;Cohort 2006/'07;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
7043;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
7044;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;40.0;30.0;30.0;0.0;10.0;0.0;0.0;0.0
7045;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;70.0;60.0;60.0;0.0;10.0;0.0;0.0;0.0
7046;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;60.0;60.0;60.0;0.0;10.0;0.0;0.0;0.0
7047;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
7048;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;370.0;240.0;240.0;0.0;130.0;10.0;130.0;0.0
7049;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;420.0;260.0;260.0;0.0;160.0;20.0;140.0;0.0
7050;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;390.0;250.0;250.0;0.0;140.0;20.0;120.0;0.0
7051;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
7052;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;140.0;70.0;70.0;0.0;70.0;0.0;60.0;0.0
7053;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;140.0;60.0;60.0;0.0;80.0;10.0;70.0;0.0
7054;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;130.0;60.0;60.0;0.0;70.0;10.0;60.0;0.0
7055;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
7056;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2004/'05;9740.0;5880.0;5880.0;0.0;3860.0;80.0;3780.0;0.0
7057;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2005/'06;10180.0;5830.0;5830.0;0.0;4350.0;150.0;4210.0;0.0
7058;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;
7059;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
7060;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2004/'05;9220.0;5570.0;5570.0;0.0;3650.0;80.0;3580.0;0.0
7061;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2005/'06;9580.0;5500.0;5500.0;0.0;4090.0;130.0;3960.0;0.0
7062;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;
7063;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
7064;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2004/'05;9050.0;5470.0;5470.0;0.0;3580.0;70.0;3510.0;0.0
7065;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2005/'06;9390.0;5380.0;5380.0;0.0;4020.0;120.0;3900.0;0.0
7066;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;
7067;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
7068;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2004/'05;7800.0;4570.0;4570.0;0.0;3240.0;60.0;3180.0;0.0
7069;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2005/'06;8310.0;4630.0;4630.0;0.0;3680.0;100.0;3580.0;0.0
7070;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;
7071;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
7072;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2004/'05;1250.0;900.0;900.0;0.0;350.0;20.0;330.0;0.0
7073;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2005/'06;1090.0;750.0;750.0;0.0;340.0;30.0;320.0;0.0
7074;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;
7075;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
7076;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2004/'05;170.0;100.0;100.0;0.0;70.0;0.0;60.0;0.0
7077;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2005/'06;190.0;120.0;120.0;0.0;70.0;10.0;60.0;0.0
7078;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
7079;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
7080;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2004/'05;50.0;40.0;40.0;0.0;10.0;0.0;10.0;0.0
7081;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2005/'06;60.0;50.0;50.0;0.0;20.0;0.0;10.0;0.0
7082;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;
7083;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
7084;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7085;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2005/'06;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7086;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;
7087;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
7088;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2004/'05;30.0;20.0;20.0;0.0;10.0;0.0;10.0;0.0
7089;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2005/'06;30.0;20.0;20.0;0.0;10.0;0.0;10.0;0.0
7090;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;
7091;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
7092;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7093;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7094;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;
7095;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
7096;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Andere uitkering;Cohort 2004/'05;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7097;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Andere uitkering;Cohort 2005/'06;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7098;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Andere uitkering;Cohort 2006/'07;;;;;;;;
7099;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
7100;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;40.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
7101;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;40.0;30.0;30.0;0.0;10.0;10.0;10.0;0.0
7102;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;;;;;;;;
7103;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
7104;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;230.0;140.0;140.0;0.0;90.0;10.0;80.0;0.0
7105;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;270.0;160.0;160.0;0.0;110.0;10.0;100.0;0.0
7106;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;;;;;;;;
7107;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
7108;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;210.0;100.0;100.0;0.0;110.0;0.0;110.0;0.0
7109;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;230.0;90.0;90.0;0.0;140.0;10.0;130.0;0.0
7110;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
7111;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
7112;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2004/'05;9740.0;5880.0;5880.0;0.0;3860.0;80.0;3780.0;0.0
7113;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2005/'06;;;;;;;;
7114;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;
7115;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
7116;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2004/'05;9190.0;5580.0;5580.0;0.0;3610.0;80.0;3540.0;0.0
7117;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;
7118;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;
7119;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
7120;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2004/'05;8980.0;5450.0;5450.0;0.0;3530.0;70.0;3460.0;0.0
7121;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2005/'06;;;;;;;;
7122;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;
7123;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
7124;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2004/'05;7840.0;4630.0;4630.0;0.0;3200.0;60.0;3150.0;0.0
7125;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2005/'06;;;;;;;;
7126;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;
7127;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
7128;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2004/'05;1150.0;820.0;820.0;0.0;330.0;20.0;310.0;0.0
7129;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;
7130;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;
7131;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
7132;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2004/'05;210.0;130.0;130.0;0.0;80.0;10.0;80.0;0.0
7133;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;
7134;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
7135;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
7136;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2004/'05;50.0;30.0;30.0;0.0;20.0;0.0;20.0;0.0
7137;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;
7138;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;
7139;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
7140;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7141;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;
7142;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;
7143;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
7144;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2004/'05;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
7145;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;
7146;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;
7147;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
7148;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7149;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;
7150;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;
7151;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
7152;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Andere uitkering;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7153;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Andere uitkering;Cohort 2005/'06;;;;;;;;
7154;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Andere uitkering;Cohort 2006/'07;;;;;;;;
7155;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
7156;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
7157;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;;;;;;;;
7158;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;;;;;;;;
7159;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
7160;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;190.0;120.0;120.0;0.0;70.0;0.0;70.0;0.0
7161;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;;;;;;;;
7162;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;;;;;;;;
7163;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
7164;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;280.0;110.0;110.0;0.0;160.0;0.0;160.0;0.0
7165;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
7166;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
7167;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
7168;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2004/'05;2680.0;1760.0;1760.0;0.0;920.0;50.0;870.0;0.0
7169;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2005/'06;3020.0;1910.0;1910.0;0.0;1110.0;90.0;1020.0;0.0
7170;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2006/'07;3490.0;2070.0;2070.0;0.0;1420.0;90.0;1320.0;0.0
7171;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2007/'08;3290.0;2000.0;2000.0;0.0;1300.0;130.0;1170.0;0.0
7172;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2004/'05;1720.0;1140.0;1140.0;0.0;580.0;30.0;560.0;0.0
7173;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2005/'06;1870.0;1180.0;1180.0;0.0;690.0;30.0;660.0;0.0
7174;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2006/'07;2300.0;1370.0;1370.0;0.0;930.0;50.0;880.0;0.0
7175;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2007/'08;2260.0;1420.0;1420.0;0.0;840.0;70.0;770.0;0.0
7176;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2004/'05;1680.0;1110.0;1110.0;0.0;570.0;20.0;550.0;0.0
7177;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2005/'06;1840.0;1160.0;1160.0;0.0;680.0;30.0;650.0;0.0
7178;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2006/'07;2250.0;1350.0;1350.0;0.0;900.0;40.0;860.0;0.0
7179;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2007/'08;2220.0;1400.0;1400.0;0.0;820.0;70.0;760.0;0.0
7180;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2004/'05;800.0;490.0;490.0;0.0;320.0;10.0;310.0;0.0
7181;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2005/'06;860.0;460.0;460.0;0.0;400.0;20.0;380.0;0.0
7182;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2006/'07;1220.0;670.0;670.0;0.0;550.0;20.0;530.0;0.0
7183;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2007/'08;1160.0;660.0;660.0;0.0;500.0;40.0;460.0;0.0
7184;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;4;Cohort 2004/'05;880.0;630.0;630.0;0.0;260.0;10.0;240.0;0.0
