ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
6969;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;West-Nederland (LD);2015/'16;;;;
6970;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;West-Nederland (LD);2016/'17;;;;
6971;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;West-Nederland (LD);2017/'18;;;;
6972;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;West-Nederland (LD);2018/'19;;;;
6973;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;West-Nederland (LD);2019/'20;;;;
6974;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;West-Nederland (LD);2020/'21;;;;
6975;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;West-Nederland (LD);2021/'22;;;;
6976;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2006/'07;;;;
6977;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2007/'08;;;;
6978;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2008/'09;;;;
6979;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2009/'10;;;;
6980;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2010/'11;;;;
6981;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2011/'12;;;;
6982;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2012/'13;;;;
6983;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2013/'14;;;;
6984;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2014/'15;;;;
6985;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2015/'16;;;;
6986;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2016/'17;;;;
6987;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2017/'18;;;;
6988;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2018/'19;;;;
6989;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2019/'20;;;;
6990;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2020/'21;;;;
6991;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Nederland (LD);2021/'22;;;;
6992;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2006/'07;;;;
6993;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2007/'08;;;;
6994;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2008/'09;;;;
6995;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2009/'10;;;;
6996;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2010/'11;;;;
6997;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2011/'12;;;;
6998;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2012/'13;;;;
6999;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2013/'14;;;;
7000;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2014/'15;;;;
7001;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2015/'16;;;;
7002;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2016/'17;;;;
7003;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2017/'18;;;;
7004;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2018/'19;;;;
7005;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2019/'20;;;;
7006;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2020/'21;;;;
7007;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (LD);2021/'22;;;;
7008;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2006/'07;;;;
7009;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2007/'08;;;;
7010;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2008/'09;;;;
7011;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2009/'10;;;;
7012;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2010/'11;;;;
7013;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2011/'12;;;;
7014;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2012/'13;;;;
7015;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2013/'14;;;;
7016;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2014/'15;;;;
7017;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2015/'16;;;;
7018;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2016/'17;;;;
7019;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2017/'18;;;;
7020;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2018/'19;;;;
7021;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2019/'20;;;;
7022;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2020/'21;;;;
7023;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Groningen (PV);2021/'22;;;;
7024;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2006/'07;;;;
7025;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2007/'08;;;;
7026;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2008/'09;;;;
7027;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2009/'10;;;;
7028;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2010/'11;;;;
7029;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2011/'12;;;;
7030;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2012/'13;;;;
7031;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2013/'14;;;;
7032;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2014/'15;;;;
7033;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2015/'16;;;;
7034;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2016/'17;;;;
7035;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2017/'18;;;;
7036;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2018/'19;;;;
7037;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2019/'20;;;;
7038;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2020/'21;;;;
7039;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Fryslân (PV);2021/'22;;;;
7040;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2006/'07;;;;
7041;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2007/'08;;;;
7042;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2008/'09;;;;
7043;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2009/'10;;;;
7044;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2010/'11;;;;
7045;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2011/'12;;;;
7046;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2012/'13;;;;
7047;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2013/'14;;;;
7048;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2014/'15;;;;
7049;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2015/'16;;;;
7050;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2016/'17;;;;
7051;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2017/'18;;;;
7052;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2018/'19;;;;
7053;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2019/'20;;;;
7054;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2020/'21;;;;
7055;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Drenthe (PV);2021/'22;;;;
7056;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2006/'07;;;;
7057;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2007/'08;;;;
7058;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2008/'09;;;;
7059;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2009/'10;;;;
7060;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2010/'11;;;;
7061;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2011/'12;;;;
7062;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2012/'13;;;;
7063;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2013/'14;;;;
7064;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2014/'15;;;;
7065;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2015/'16;;;;
7066;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2016/'17;;;;
7067;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2017/'18;;;;
7068;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2018/'19;;;;
7069;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2019/'20;;;;
7070;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2020/'21;;;;
7071;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Overijssel (PV);2021/'22;;;;
7072;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2006/'07;;;;
7073;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2007/'08;;;;
7074;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2008/'09;;;;
7075;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2009/'10;;;;
7076;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2010/'11;;;;
7077;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2011/'12;;;;
7078;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2012/'13;;;;
7079;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2013/'14;;;;
7080;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2014/'15;;;;
7081;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2015/'16;;;;
7082;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2016/'17;;;;
7083;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2017/'18;;;;
7084;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2018/'19;;;;
7085;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2019/'20;;;;
7086;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2020/'21;;;;
7087;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Flevoland (PV);2021/'22;;;;
7088;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2006/'07;;;;
7089;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2007/'08;;;;
7090;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2008/'09;;;;
7091;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2009/'10;;;;
7092;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2010/'11;;;;
7093;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2011/'12;;;;
7094;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2012/'13;;;;
7095;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2013/'14;;;;
7096;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2014/'15;;;;
7097;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2015/'16;;;;
7098;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2016/'17;;;;
7099;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2017/'18;;;;
7100;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2018/'19;;;;
7101;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2019/'20;;;;
7102;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2020/'21;;;;
7103;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gelderland (PV);2021/'22;;;;
7104;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2006/'07;;;;
7105;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2007/'08;;;;
7106;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2008/'09;;;;
7107;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2009/'10;;;;
7108;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2010/'11;;;;
7109;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2011/'12;;;;
7110;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2012/'13;;;;
7111;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2013/'14;;;;
7112;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2014/'15;;;;
7113;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2015/'16;;;;
7114;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2016/'17;;;;
7115;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2017/'18;;;;
7116;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2018/'19;;;;
7117;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2019/'20;;;;
7118;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2020/'21;;;;
7119;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (PV);2021/'22;;;;
7120;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2006/'07;;;;
7121;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2007/'08;;;;
7122;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2008/'09;;;;
7123;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2009/'10;;;;
7124;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2010/'11;;;;
7125;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2011/'12;;;;
7126;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2012/'13;;;;
7127;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2013/'14;;;;
7128;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2014/'15;;;;
7129;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2015/'16;;;;
7130;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2016/'17;;;;
7131;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2017/'18;;;;
7132;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2018/'19;;;;
7133;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2019/'20;;;;
7134;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2020/'21;;;;
7135;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Holland (PV);2021/'22;;;;
7136;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2006/'07;;;;
7137;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2007/'08;;;;
7138;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2008/'09;;;;
7139;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2009/'10;;;;
7140;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2010/'11;;;;
7141;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2011/'12;;;;
7142;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2012/'13;;;;
7143;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2013/'14;;;;
7144;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2014/'15;;;;
7145;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2015/'16;;;;
7146;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2016/'17;;;;
7147;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2017/'18;;;;
7148;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2018/'19;;;;
7149;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2019/'20;;;;
7150;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2020/'21;;;;
7151;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zuid-Holland (PV);2021/'22;;;;
7152;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2006/'07;;;;
7153;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2007/'08;;;;
7154;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2008/'09;;;;
7155;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2009/'10;;;;
7156;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2010/'11;;;;
7157;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2011/'12;;;;
7158;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2012/'13;;;;
7159;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2013/'14;;;;
7160;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2014/'15;;;;
7161;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2015/'16;;;;
7162;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2016/'17;;;;
7163;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2017/'18;;;;
7164;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2018/'19;;;;
7165;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2019/'20;;;;
7166;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2020/'21;;;;
7167;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Zeeland (PV);2021/'22;;;;
7168;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2006/'07;;;;
7169;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2007/'08;;;;
7170;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2008/'09;;;;
7171;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2009/'10;;;;
7172;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2010/'11;;;;
7173;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2011/'12;;;;
7174;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2012/'13;;;;
7175;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2013/'14;;;;
7176;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2014/'15;;;;
7177;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2015/'16;;;;
7178;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2016/'17;;;;
7179;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2017/'18;;;;
7180;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2018/'19;;;;
7181;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2019/'20;;;;
7182;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2020/'21;;;;
7183;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Noord-Brabant (PV);2021/'22;;;;
7184;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2006/'07;;;;
7185;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2007/'08;;;;
7186;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2008/'09;;;;
7187;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2009/'10;;;;
7188;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2010/'11;;;;
7189;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2011/'12;;;;
7190;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2012/'13;;;;
7191;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2013/'14;;;;
7192;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2014/'15;;;;
