ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
303;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2020;156683.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2021;157508.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2022;158082.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2023;159963.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Overijssel (CR);2024;160604.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2014;626342.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2015;625976.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2016;626525.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2017;627209.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2018;627848.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2019;629284.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2020;631064.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2021;631733.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2022;633917.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2023;638897.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Twente (CR);2024;640806.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2014;664067.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2015;667946.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2016;672027.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2017;677662.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2018;683240.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2019;688799.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2020;695500.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2021;700975.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2022;706888.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2023;715792.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Veluwe (CR);2024;722493.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2014;399707.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2015;398772.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2016;399260.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2017;399921.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2018;400416.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2019;400685.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2020;401193.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2021;402239.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2022;403396.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2023;406261.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Achterhoek (CR);2024;406785.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2014;718842.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2015;722312.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2016;725759.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2017;730428.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2018;735203.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2019;738436.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2020;742694.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2021;744715.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2022;749220.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2023;756995.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Arnhem/Nijmegen (CR);2024;764138.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2014;237076.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2015;237548.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2016;238305.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2017;239890.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2018;241244.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2019;244052.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2020;246565.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2021;248674.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2022;250968.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2023;254660.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Zuidwest-Gelderland (CR);2024;255655.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2014;1253672.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2015;1263572.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2016;1273613.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2017;1284504.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2018;1295484.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2019;1342158.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2020;1354834.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2021;1361153.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2022;1369873.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2023;1387643.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Utrecht (CR);2024;1400057.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2014;371616.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2015;372095.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2016;372606.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2017;373266.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2018;374461.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2019;375659.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2020;377769.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2021;379304.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2022;381066.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2023;385743.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Kop van Noord-Holland (CR);2024;386554.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2014;233359.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2015;240505.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2016;241621.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2017;243632.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2018;245196.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2019;246730.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2020;248993.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2021;250477.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2022;252618.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2023;255276.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Alkmaar en omgeving (CR);2024;256624.0
396;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2014;193923.0
397;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2015;194138.0
398;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2016;195029.0
399;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2017;196180.0
400;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2018;197182.0
401;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2019;197988.0
402;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2020;199108.0
403;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2021;199389.0
404;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2022;199581.0
405;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2023;200749.0
406;Totaal mannen en vrouwen;Totaal;Totaal;IJmond (CR);2024;201325.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2014;225680.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2015;227647.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2016;229572.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2017;231555.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2018;232834.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2019;228972.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2020;230823.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2021;230734.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2022;231294.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2023;234638.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Haarlem (CR);2024;236484.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2014;166375.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2015;167158.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2016;168130.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2017;169499.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2018;170860.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2019;172214.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2020;173064.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2021;173234.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2022;173547.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2023;176230.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstreek (CR);2024;177941.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2014;1305307.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2015;1313889.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2016;1329572.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2017;1344659.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2018;1357675.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2019;1376826.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2020;1392695.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2021;1396239.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2022;1411057.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2023;1456187.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Amsterdam (CR);2024;1472793.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2014;245109.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2015;246497.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2016;248324.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2017;250692.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2018;252974.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2019;254970.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2020;257075.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2021;259109.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2022;260664.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2023;243799.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2024;244766.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;413101.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;415106.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;418023.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;421296.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2018;424657.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2019;427217.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2020;430358.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2021;431595.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2022;434527.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2023;440312.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2024;445756.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2014;830237.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2015;838015.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2016;845425.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2017;853987.0
466;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2018;864129.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2019;872211.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2020;883720.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2021;887863.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2022;896471.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2023;910352.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2024;917558.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2014;221743.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2015;224041.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2016;224867.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2017;226047.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2018;229083.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2019;231157.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2020;233311.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2021;234377.0
481;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2022;236504.0
482;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2023;240445.0
483;Totaal mannen en vrouwen;Totaal;Totaal;Delft en Westland (CR);2024;244895.0
484;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2014;294815.0
485;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2015;318688.0
486;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2016;320758.0
487;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2017;324054.0
488;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2018;327821.0
489;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2019;331621.0
490;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2020;334617.0
491;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2021;337798.0
492;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2022;340481.0
493;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2023;345570.0
494;Totaal mannen en vrouwen;Totaal;Totaal;Oost-Zuid-Holland (CR);2024;348579.0
495;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2014;1417821.0
496;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2015;1403932.0
497;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2016;1412322.0
498;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2017;1422465.0
499;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2018;1431245.0
500;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2019;1441452.0
501;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2020;1454720.0
502;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2021;1461412.0
503;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2022;1470993.0
504;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2023;1488475.0
505;Totaal mannen en vrouwen;Totaal;Totaal;Groot-Rijnmond (CR);2024;1502582.0
506;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2014;399315.0
507;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2015;400229.0
508;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2016;400908.0
509;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2017;402373.0
510;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2018;404109.0
511;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2019;370235.0
512;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2020;371970.0
513;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2021;373005.0
514;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2022;374968.0
515;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2023;379752.0
516;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2024;381090.0
517;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2014;105917.0
518;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2015;105684.0
519;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2016;105668.0
520;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2017;105641.0
521;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2018;105438.0
522;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2019;105499.0
523;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2020;105192.0
524;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2021;105204.0
525;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2022;105175.0
526;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2023;105832.0
527;Totaal mannen en vrouwen;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2024;105612.0
528;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2014;274704.0
529;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2015;275042.0
530;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2016;275584.0
531;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2017;275927.0
532;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2018;276866.0
533;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2019;277533.0
534;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2020;278296.0
535;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2021;280196.0
536;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2022;281592.0
537;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2023;285292.0
538;Totaal mannen en vrouwen;Totaal;Totaal;Overig Zeeland (CR);2024;286022.0
539;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2014;622052.0
540;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2015;623882.0
541;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2016;625319.0
542;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2017;627967.0
543;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2018;631423.0
544;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2019;634030.0
545;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2020;635904.0
546;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2021;637031.0
547;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2022;640061.0
548;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2023;646718.0
549;Totaal mannen en vrouwen;Totaal;Totaal;West-Noord-Brabant (CR);2024;651175.0
550;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2014;465254.0
551;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2015;466683.0
552;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2016;469184.0
553;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2017;471737.0
554;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2018;475223.0
555;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2019;478957.0
556;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2020;483183.0
557;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2021;493004.0
558;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2022;497266.0
559;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2023;503798.0
560;Totaal mannen en vrouwen;Totaal;Totaal;Midden-Noord-Brabant (CR);2024;507474.0
561;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2014;643642.0
562;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2015;645663.0
563;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2016;647631.0
564;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2017;651064.0
565;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2018;654822.0
566;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2019;658616.0
567;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2020;663257.0
568;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2021;659524.0
569;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2022;664472.0
570;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2023;672514.0
571;Totaal mannen en vrouwen;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2024;676914.0
572;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2014;748326.0
573;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2015;752523.0
574;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2016;756615.0
575;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2017;761763.0
576;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2018;766818.0
577;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2019;773203.0
578;Totaal mannen en vrouwen;Totaal;Totaal;Zuidoost-Noord-Brabant (CR);2020;780611.0
