ID;Bouwfasen;Gezichtspunten;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;Landbouw_5;IndustrieEnBouwnijverheid_6;HandelEnHoreca_7;VervoerEnCommunicatie_8;ZakelijkeDienstverlening_9;OpenbaarBestuur_10;Onderwijs_11;GezondheidsEnWelzijnszorg_12;OverigeDienstverlening_13
3483;Ontvangen orders;Schuren en stallen;2001 4e kwartaal;154.0;;;;;;;;;;;;
3484;Ontvangen orders;Schuren en stallen;2001;485.0;;;;;;;;;;;;
3485;Ontvangen orders;Schuren en stallen;2002 januari;37.0;;;;;;;;;;;;
3486;Ontvangen orders;Schuren en stallen;2002 februari;34.0;;;;;;;;;;;;
3487;Ontvangen orders;Schuren en stallen;2002 maart;40.0;;;;;;;;;;;;
3488;Ontvangen orders;Schuren en stallen;2002 1e kwartaal;111.0;;;;;;;;;;;;
3489;Ontvangen orders;Schuren en stallen;2002 april;50.0;;;;;;;;;;;;
3490;Ontvangen orders;Schuren en stallen;2002 mei;38.0;;;;;;;;;;;;
3491;Ontvangen orders;Schuren en stallen;2002 juni;50.0;;;;;;;;;;;;
3492;Ontvangen orders;Schuren en stallen;2002 2e kwartaal;139.0;;;;;;;;;;;;
3493;Ontvangen orders;Schuren en stallen;2002 juli;46.0;;;;;;;;;;;;
3494;Ontvangen orders;Schuren en stallen;2002 augustus;39.0;;;;;;;;;;;;
3495;Ontvangen orders;Schuren en stallen;2002 september;44.0;;;;;;;;;;;;
3496;Ontvangen orders;Schuren en stallen;2002 3e kwartaal;129.0;;;;;;;;;;;;
3497;Ontvangen orders;Schuren en stallen;2002 oktober;40.0;;;;;;;;;;;;
3498;Ontvangen orders;Schuren en stallen;2002 november;47.0;;;;;;;;;;;;
3499;Ontvangen orders;Schuren en stallen;2002 december;49.0;;;;;;;;;;;;
3500;Ontvangen orders;Schuren en stallen;2002 4e kwartaal;136.0;;;;;;;;;;;;
3501;Ontvangen orders;Schuren en stallen;2002;514.0;;;;;;;;;;;;
3502;Ontvangen orders;Schuren en stallen;2003 januari;21.0;;;;;;;;;;;;
3503;Ontvangen orders;Schuren en stallen;2003 februari;24.0;;;;;;;;;;;;
3504;Ontvangen orders;Schuren en stallen;2003 maart;41.0;;;;;;;;;;;;
3505;Ontvangen orders;Schuren en stallen;2003 1e kwartaal;86.0;;;;;;;;;;;;
3506;Ontvangen orders;Schuren en stallen;2003 april;33.0;;;;;;;;;;;;
3507;Ontvangen orders;Schuren en stallen;2003 mei;25.0;;;;;;;;;;;;
3508;Ontvangen orders;Schuren en stallen;2003 juni;44.0;;;;;;;;;;;;
3509;Ontvangen orders;Schuren en stallen;2003 2e kwartaal;101.0;;;;;;;;;;;;
3510;Ontvangen orders;Schuren en stallen;2003 juli;38.0;;;;;;;;;;;;
3511;Ontvangen orders;Schuren en stallen;2003 augustus;35.0;;;;;;;;;;;;
3512;Ontvangen orders;Schuren en stallen;2003 september;39.0;;;;;;;;;;;;
3513;Ontvangen orders;Schuren en stallen;2003 3e kwartaal;111.0;;;;;;;;;;;;
3514;Ontvangen orders;Schuren en stallen;2003 oktober;32.0;;;;;;;;;;;;
3515;Ontvangen orders;Schuren en stallen;2003 november;35.0;;;;;;;;;;;;
3516;Ontvangen orders;Schuren en stallen;2003 december;46.0;;;;;;;;;;;;
3517;Ontvangen orders;Schuren en stallen;2003 4e kwartaal;113.0;;;;;;;;;;;;
3518;Ontvangen orders;Schuren en stallen;2003;412.0;;;;;;;;;;;;
3519;Ontvangen orders;Schuren en stallen;2004 januari;26.0;;;;;;;;;;;;
3520;Ontvangen orders;Schuren en stallen;2004 februari;23.0;;;;;;;;;;;;
3521;Ontvangen orders;Schuren en stallen;2004 maart;45.0;;;;;;;;;;;;
3522;Ontvangen orders;Schuren en stallen;2004 1e kwartaal;94.0;;;;;;;;;;;;
3523;Ontvangen orders;Schuren en stallen;2004 april;34.0;;;;;;;;;;;;
3524;Ontvangen orders;Schuren en stallen;2004 mei;35.0;;;;;;;;;;;;
3525;Ontvangen orders;Schuren en stallen;2004 juni;49.0;;;;;;;;;;;;
3526;Ontvangen orders;Schuren en stallen;2004 2e kwartaal;119.0;;;;;;;;;;;;
3527;Ontvangen orders;Schuren en stallen;2004 juli;41.0;;;;;;;;;;;;
3528;Ontvangen orders;Schuren en stallen;2004 augustus;48.0;;;;;;;;;;;;
3529;Ontvangen orders;Schuren en stallen;2004 september;33.0;;;;;;;;;;;;
3530;Ontvangen orders;Schuren en stallen;2004 3e kwartaal;121.0;;;;;;;;;;;;
3531;Ontvangen orders;Schuren en stallen;2004 oktober;39.0;;;;;;;;;;;;
3532;Ontvangen orders;Schuren en stallen;2004 november;40.0;;;;;;;;;;;;
3533;Ontvangen orders;Schuren en stallen;2004 december;65.0;;;;;;;;;;;;
3534;Ontvangen orders;Schuren en stallen;2004 4e kwartaal;144.0;;;;;;;;;;;;
3535;Ontvangen orders;Schuren en stallen;2004;478.0;;;;;;;;;;;;
3536;Ontvangen orders;Schuren en stallen;2005 januari;41.0;;;;;;;;;;;;
3537;Ontvangen orders;Schuren en stallen;2005 februari;26.0;;;;;;;;;;;;
3538;Ontvangen orders;Schuren en stallen;2005 maart;33.0;;;;;;;;;;;;
3539;Ontvangen orders;Schuren en stallen;2005 1e kwartaal;101.0;;;;;;;;;;;;
3540;Ontvangen orders;Schuren en stallen;2005 april;41.0;;;;;;;;;;;;
3541;Ontvangen orders;Schuren en stallen;2005 mei;60.0;;;;;;;;;;;;
3542;Ontvangen orders;Schuren en stallen;2005 juni;53.0;;;;;;;;;;;;
3543;Ontvangen orders;Schuren en stallen;2005 2e kwartaal;153.0;;;;;;;;;;;;
3544;Ontvangen orders;Schuren en stallen;2005 juli;37.0;;;;;;;;;;;;
3545;Ontvangen orders;Schuren en stallen;2005 augustus;31.0;;;;;;;;;;;;
3546;Ontvangen orders;Schuren en stallen;2005 september;44.0;;;;;;;;;;;;
3547;Ontvangen orders;Schuren en stallen;2005 3e kwartaal;111.0;;;;;;;;;;;;
3548;Ontvangen orders;Schuren en stallen;2005 oktober;62.0;;;;;;;;;;;;
3549;Ontvangen orders;Schuren en stallen;2005 november;54.0;;;;;;;;;;;;
3550;Ontvangen orders;Schuren en stallen;2005 december;60.0;;;;;;;;;;;;
3551;Ontvangen orders;Schuren en stallen;2005 4e kwartaal;176.0;;;;;;;;;;;;
3552;Ontvangen orders;Schuren en stallen;2005;541.0;;;;;;;;;;;;
3553;Ontvangen orders;Schuren en stallen;2006 januari;29.0;;;;;;;;;;;;
3554;Ontvangen orders;Schuren en stallen;2006 februari;38.0;;;;;;;;;;;;
3555;Ontvangen orders;Schuren en stallen;2006 maart;54.0;;;;;;;;;;;;
3556;Ontvangen orders;Schuren en stallen;2006 1e kwartaal;121.0;;;;;;;;;;;;
3557;Ontvangen orders;Schuren en stallen;2006 april;40.0;;;;;;;;;;;;
3558;Ontvangen orders;Schuren en stallen;2006 mei;48.0;;;;;;;;;;;;
3559;Ontvangen orders;Schuren en stallen;2006 juni;68.0;;;;;;;;;;;;
3560;Ontvangen orders;Schuren en stallen;2006 2e kwartaal;156.0;;;;;;;;;;;;
3561;Ontvangen orders;Schuren en stallen;2006 juli;47.0;;;;;;;;;;;;
3562;Ontvangen orders;Schuren en stallen;2006 augustus;52.0;;;;;;;;;;;;
3563;Ontvangen orders;Schuren en stallen;2006 september;76.0;;;;;;;;;;;;
3564;Ontvangen orders;Schuren en stallen;2006 3e kwartaal;176.0;;;;;;;;;;;;
3565;Ontvangen orders;Schuren en stallen;2006 oktober;56.0;;;;;;;;;;;;
3566;Ontvangen orders;Schuren en stallen;2006 november;52.0;;;;;;;;;;;;
3567;Ontvangen orders;Schuren en stallen;2006 december;78.0;;;;;;;;;;;;
3568;Ontvangen orders;Schuren en stallen;2006 4e kwartaal;186.0;;;;;;;;;;;;
3569;Ontvangen orders;Schuren en stallen;2006;639.0;;;;;;;;;;;;
3570;Ontvangen orders;Schuren en stallen;2007 januari;50.0;;;;;;;;;;;;
3571;Ontvangen orders;Schuren en stallen;2007 februari;45.0;;;;;;;;;;;;
3572;Ontvangen orders;Schuren en stallen;2007 maart;67.0;;;;;;;;;;;;
3573;Ontvangen orders;Schuren en stallen;2007 1e kwartaal;162.0;;;;;;;;;;;;
3574;Ontvangen orders;Schuren en stallen;2007 april;54.0;;;;;;;;;;;;
3575;Ontvangen orders;Schuren en stallen;2007 mei;72.0;;;;;;;;;;;;
3576;Ontvangen orders;Schuren en stallen;2007 juni;68.0;;;;;;;;;;;;
3577;Ontvangen orders;Schuren en stallen;2007 2e kwartaal;195.0;;;;;;;;;;;;
3578;Ontvangen orders;Schuren en stallen;2007 juli;58.0;;;;;;;;;;;;
3579;Ontvangen orders;Schuren en stallen;2007 augustus;64.0;;;;;;;;;;;;
3580;Ontvangen orders;Schuren en stallen;2007 september;78.0;;;;;;;;;;;;
3581;Ontvangen orders;Schuren en stallen;2007 3e kwartaal;201.0;;;;;;;;;;;;
3582;Ontvangen orders;Schuren en stallen;2007 oktober;77.0;;;;;;;;;;;;
3583;Ontvangen orders;Schuren en stallen;2007 november;64.0;;;;;;;;;;;;
3584;Ontvangen orders;Schuren en stallen;2007 december;85.0;;;;;;;;;;;;
3585;Ontvangen orders;Schuren en stallen;2007 4e kwartaal;226.0;;;;;;;;;;;;
3586;Ontvangen orders;Schuren en stallen;2007;784.0;;;;;;;;;;;;
3587;Ontvangen orders;Schuren en stallen;2008 januari;62.0;;;;;;;;;;;;
3588;Ontvangen orders;Schuren en stallen;2008 februari;59.0;;;;;;;;;;;;
3589;Ontvangen orders;Schuren en stallen;2008 maart;80.0;;;;;;;;;;;;
3590;Ontvangen orders;Schuren en stallen;2008 1e kwartaal;201.0;;;;;;;;;;;;
3591;Ontvangen orders;Schuren en stallen;2008 april;74.0;;;;;;;;;;;;
3592;Ontvangen orders;Schuren en stallen;2008 mei;79.0;;;;;;;;;;;;
3593;Ontvangen orders;Schuren en stallen;2008 juni;87.0;;;;;;;;;;;;
3594;Ontvangen orders;Schuren en stallen;2008 2e kwartaal;240.0;;;;;;;;;;;;
3595;Ontvangen orders;Schuren en stallen;2008 juli;100.0;;;;;;;;;;;;
3596;Ontvangen orders;Schuren en stallen;2008 augustus;84.0;;;;;;;;;;;;
3597;Ontvangen orders;Schuren en stallen;2008 september;99.0;;;;;;;;;;;;
3598;Ontvangen orders;Schuren en stallen;2008 3e kwartaal;283.0;;;;;;;;;;;;
3599;Ontvangen orders;Schuren en stallen;2008 oktober;77.0;;;;;;;;;;;;
3600;Ontvangen orders;Schuren en stallen;2008 november;87.0;;;;;;;;;;;;
3601;Ontvangen orders;Schuren en stallen;2008 december;80.0;;;;;;;;;;;;
3602;Ontvangen orders;Schuren en stallen;2008 4e kwartaal;245.0;;;;;;;;;;;;
3603;Ontvangen orders;Schuren en stallen;2008;969.0;;;;;;;;;;;;
3604;Ontvangen orders;Schuren en stallen;2009 januari;54.0;;;;;;;;;;;;
3605;Ontvangen orders;Schuren en stallen;2009 februari;53.0;;;;;;;;;;;;
3606;Ontvangen orders;Schuren en stallen;2009 maart;80.0;;;;;;;;;;;;
3607;Ontvangen orders;Schuren en stallen;2009 1e kwartaal;188.0;;;;;;;;;;;;
3608;Ontvangen orders;Schuren en stallen;2009 april;80.0;;;;;;;;;;;;
3609;Ontvangen orders;Schuren en stallen;2009 mei;81.0;;;;;;;;;;;;
3610;Ontvangen orders;Schuren en stallen;2009 juni;71.0;;;;;;;;;;;;
3611;Ontvangen orders;Schuren en stallen;2009 2e kwartaal;232.0;;;;;;;;;;;;
3612;Ontvangen orders;Schuren en stallen;2009 juli;96.0;;;;;;;;;;;;
3613;Ontvangen orders;Schuren en stallen;2009 augustus;64.0;;;;;;;;;;;;
3614;Ontvangen orders;Schuren en stallen;2009 september;86.0;;;;;;;;;;;;
3615;Ontvangen orders;Schuren en stallen;2009 3e kwartaal;246.0;;;;;;;;;;;;
3616;Ontvangen orders;Schuren en stallen;2009 oktober;80.0;;;;;;;;;;;;
3617;Ontvangen orders;Schuren en stallen;2009 november;58.0;;;;;;;;;;;;
3618;Ontvangen orders;Schuren en stallen;2009 december;94.0;;;;;;;;;;;;
3619;Ontvangen orders;Schuren en stallen;2009 4e kwartaal;231.0;;;;;;;;;;;;
3620;Ontvangen orders;Schuren en stallen;2009;897.0;;;;;;;;;;;;
3621;Ontvangen orders;Schuren en stallen;2010 januari;50.0;;;;;;;;;;;;
3622;Ontvangen orders;Schuren en stallen;2010 februari;44.0;;;;;;;;;;;;
3623;Ontvangen orders;Schuren en stallen;2010 maart;74.0;;;;;;;;;;;;
3624;Ontvangen orders;Schuren en stallen;2010 1e kwartaal;169.0;;;;;;;;;;;;
3625;Ontvangen orders;Schuren en stallen;2010 april;59.0;;;;;;;;;;;;
3626;Ontvangen orders;Schuren en stallen;2010 mei;83.0;;;;;;;;;;;;
3627;Ontvangen orders;Schuren en stallen;2010 juni;72.0;;;;;;;;;;;;
3628;Ontvangen orders;Schuren en stallen;2010 2e kwartaal;215.0;;;;;;;;;;;;
3629;Ontvangen orders;Schuren en stallen;2010 juli;101.0;;;;;;;;;;;;
3630;Ontvangen orders;Schuren en stallen;2010 augustus;63.0;;;;;;;;;;;;
3631;Ontvangen orders;Schuren en stallen;2010 september;63.0;;;;;;;;;;;;
3632;Ontvangen orders;Schuren en stallen;2010 3e kwartaal;226.0;;;;;;;;;;;;
3633;Ontvangen orders;Schuren en stallen;2010 oktober;58.0;;;;;;;;;;;;
3634;Ontvangen orders;Schuren en stallen;2010 november;103.0;;;;;;;;;;;;
3635;Ontvangen orders;Schuren en stallen;2010 december;74.0;;;;;;;;;;;;
3636;Ontvangen orders;Schuren en stallen;2010 4e kwartaal;235.0;;;;;;;;;;;;
3637;Ontvangen orders;Schuren en stallen;2010;846.0;;;;;;;;;;;;
3638;Ontvangen orders;Schuren en stallen;2011 januari;51.0;;;;;;;;;;;;
3639;Ontvangen orders;Schuren en stallen;2011 februari;55.0;;;;;;;;;;;;
3640;Ontvangen orders;Schuren en stallen;2011 maart;66.0;;;;;;;;;;;;
3641;Ontvangen orders;Schuren en stallen;2011 1e kwartaal;172.0;;;;;;;;;;;;
3642;Ontvangen orders;Schuren en stallen;2011 april;68.0;;;;;;;;;;;;
3643;Ontvangen orders;Schuren en stallen;2011 mei;62.0;;;;;;;;;;;;
3644;Ontvangen orders;Schuren en stallen;2011 juni;83.0;;;;;;;;;;;;
3645;Ontvangen orders;Schuren en stallen;2011 2e kwartaal;213.0;;;;;;;;;;;;
3646;Ontvangen orders;Schuren en stallen;2011 juli;74.0;;;;;;;;;;;;
3647;Ontvangen orders;Schuren en stallen;2011 augustus;53.0;;;;;;;;;;;;
3648;Ontvangen orders;Schuren en stallen;2011 september;78.0;;;;;;;;;;;;
3649;Ontvangen orders;Schuren en stallen;2011 3e kwartaal;204.0;;;;;;;;;;;;
3650;Ontvangen orders;Schuren en stallen;2011 oktober;100.0;;;;;;;;;;;;
3651;Ontvangen orders;Schuren en stallen;2011 november;81.0;;;;;;;;;;;;
3652;Ontvangen orders;Schuren en stallen;2011 december;68.0;;;;;;;;;;;;
3653;Ontvangen orders;Schuren en stallen;2011 4e kwartaal;249.0;;;;;;;;;;;;
3654;Ontvangen orders;Schuren en stallen;2011;839.0;;;;;;;;;;;;
3655;Ontvangen orders;Schuren en stallen;2012 januari;71.0;;;;;;;;;;;;
3656;Ontvangen orders;Schuren en stallen;2012 februari;50.0;;;;;;;;;;;;
3657;Ontvangen orders;Schuren en stallen;2012 maart;45.0;;;;;;;;;;;;
3658;Ontvangen orders;Schuren en stallen;2012 1e kwartaal;166.0;;;;;;;;;;;;
3659;Ontvangen orders;Schuren en stallen;2012 april;71.0;;;;;;;;;;;;
3660;Ontvangen orders;Schuren en stallen;2012 mei;59.0;;;;;;;;;;;;
3661;Ontvangen orders;Schuren en stallen;2012 juni;79.0;;;;;;;;;;;;
3662;Ontvangen orders;Schuren en stallen;2012 2e kwartaal;210.0;;;;;;;;;;;;
3663;Ontvangen orders;Schuren en stallen;2012 juli;67.0;;;;;;;;;;;;
3664;Ontvangen orders;Schuren en stallen;2012 augustus;67.0;;;;;;;;;;;;
3665;Ontvangen orders;Schuren en stallen;2012 september;70.0;;;;;;;;;;;;
3666;Ontvangen orders;Schuren en stallen;2012 3e kwartaal;204.0;;;;;;;;;;;;
3667;Ontvangen orders;Schuren en stallen;2012 oktober;66.0;;;;;;;;;;;;
3668;Ontvangen orders;Schuren en stallen;2012 november;63.0;;;;;;;;;;;;
3669;Ontvangen orders;Schuren en stallen;2012 december;50.0;;;;;;;;;;;;
3670;Ontvangen orders;Schuren en stallen;2012 4e kwartaal;179.0;;;;;;;;;;;;
3671;Ontvangen orders;Schuren en stallen;2012;760.0;;;;;;;;;;;;
3672;Ontvangen orders;Schuren en stallen;2013 januari;52.0;;;;;;;;;;;;
3673;Ontvangen orders;Schuren en stallen;2013 februari;49.0;;;;;;;;;;;;
3674;Ontvangen orders;Schuren en stallen;2013 maart;64.0;;;;;;;;;;;;
3675;Ontvangen orders;Schuren en stallen;2013 1e kwartaal;164.0;;;;;;;;;;;;
3676;Ontvangen orders;Schuren en stallen;2013 april;66.0;;;;;;;;;;;;
3677;Ontvangen orders;Schuren en stallen;2013 mei;65.0;;;;;;;;;;;;
3678;Ontvangen orders;Schuren en stallen;2013 juni;58.0;;;;;;;;;;;;
3679;Ontvangen orders;Schuren en stallen;2013 2e kwartaal;189.0;;;;;;;;;;;;
3680;Ontvangen orders;Schuren en stallen;2013 juli;77.0;;;;;;;;;;;;
3681;Ontvangen orders;Schuren en stallen;2013 augustus;56.0;;;;;;;;;;;;
3682;Ontvangen orders;Schuren en stallen;2013 september;65.0;;;;;;;;;;;;
3683;Ontvangen orders;Schuren en stallen;2013 3e kwartaal;199.0;;;;;;;;;;;;
3684;Ontvangen orders;Schuren en stallen;2013 oktober;53.0;;;;;;;;;;;;
3685;Ontvangen orders;Schuren en stallen;2013 november;59.0;;;;;;;;;;;;
3686;Ontvangen orders;Schuren en stallen;2013 dec ember;50.0;;;;;;;;;;;;
3687;Ontvangen orders;Schuren en stallen;2013 4e kwartaal;162.0;;;;;;;;;;;;
3688;Ontvangen orders;Schuren en stallen;2013;714.0;;;;;;;;;;;;
3689;Ontvangen orders;Schuren en stallen;2014 januari;53.0;;;;;;;;;;;;
3690;Ontvangen orders;Schuren en stallen;2014 februari;53.0;;;;;;;;;;;;
3691;Ontvangen orders;Schuren en stallen;2014 maart;68.0;;;;;;;;;;;;
3692;Ontvangen orders;Schuren en stallen;2014 1e kwartaal;175.0;;;;;;;;;;;;
3693;Ontvangen orders;Schuren en stallen;2014 april;62.0;;;;;;;;;;;;
3694;Ontvangen orders;Schuren en stallen;2014 mei;55.0;;;;;;;;;;;;
3695;Ontvangen orders;Schuren en stallen;2014 juni;55.0;;;;;;;;;;;;
3696;Ontvangen orders;Schuren en stallen;2014 2e kwartaal;172.0;;;;;;;;;;;;
3697;Ontvangen orders;Schuren en stallen;2014 juli;53.0;;;;;;;;;;;;
3698;Ontvangen orders;Schuren en stallen;2014 augustus;46.0;;;;;;;;;;;;
3699;Ontvangen orders;Schuren en stallen;2014 september;51.0;;;;;;;;;;;;
3700;Ontvangen orders;Schuren en stallen;2014 3e kwartaal;150.0;;;;;;;;;;;;
3701;Ontvangen orders;Schuren en stallen;2014 oktober;53.0;;;;;;;;;;;;
3702;Ontvangen orders;Schuren en stallen;2014 november;56.0;;;;;;;;;;;;
3703;Ontvangen orders;Schuren en stallen;2014 december;56.0;;;;;;;;;;;;
3704;Ontvangen orders;Schuren en stallen;2014 4e kwartaal;165.0;;;;;;;;;;;;
3705;Ontvangen orders;Schuren en stallen;2014;662.0;;;;;;;;;;;;
3706;Ontvangen orders;Schuren en stallen;2015 januari;37.0;;;;;;;;;;;;
3707;Ontvangen orders;Schuren en stallen;2015 februari;43.0;;;;;;;;;;;;
3708;Ontvangen orders;Schuren en stallen;2015 maart;32.0;;;;;;;;;;;;
3709;Ontvangen orders;Schuren en stallen;2015 1e kwartaal;112.0;;;;;;;;;;;;
3710;Ontvangen orders;Schuren en stallen;2015 april;55.0;;;;;;;;;;;;
3711;Ontvangen orders;Schuren en stallen;2015 mei;41.0;;;;;;;;;;;;
3712;Ontvangen orders;Schuren en stallen;2015 juni;57.0;;;;;;;;;;;;
3713;Ontvangen orders;Schuren en stallen;2015 2e kwartaal;154.0;;;;;;;;;;;;
3714;Ontvangen orders;Schuren en stallen;2015 juli;53.0;;;;;;;;;;;;
3715;Ontvangen orders;Schuren en stallen;2015 augustus;44.0;;;;;;;;;;;;
3716;Ontvangen orders;Schuren en stallen;2015 september;48.0;;;;;;;;;;;;
3717;Ontvangen orders;Schuren en stallen;2015 3e kwartaal;145.0;;;;;;;;;;;;
3718;Ontvangen orders;Schuren en stallen;2015 oktober;34.0;;;;;;;;;;;;
3719;Ontvangen orders;Schuren en stallen;2015 november;32.0;;;;;;;;;;;;
3720;Ontvangen orders;Schuren en stallen;2015 december;41.0;;;;;;;;;;;;
3721;Ontvangen orders;Schuren en stallen;2015 4e kwartaal;107.0;;;;;;;;;;;;
3722;Ontvangen orders;Schuren en stallen;2015;517.0;;;;;;;;;;;;
3723;Ontvangen orders;Schuren en stallen;2016 januari;37.0;;;;;;;;;;;;
3724;Ontvangen orders;Schuren en stallen;2016 februari;31.0;;;;;;;;;;;;
3725;Ontvangen orders;Schuren en stallen;2016 maart;31.0;;;;;;;;;;;;
3726;Ontvangen orders;Schuren en stallen;2016 1e kwartaal;99.0;;;;;;;;;;;;
3727;Ontvangen orders;Schuren en stallen;2016 april;56.0;;;;;;;;;;;;
3728;Ontvangen orders;Schuren en stallen;2016 mei;39.0;;;;;;;;;;;;
3729;Ontvangen orders;Schuren en stallen;2016 juni;46.0;;;;;;;;;;;;
3730;Ontvangen orders;Schuren en stallen;2016 2e kwartaal;140.0;;;;;;;;;;;;
3731;Ontvangen orders;Schuren en stallen;2016 juli;36.0;;;;;;;;;;;;
3732;Ontvangen orders;Schuren en stallen;2016 augustus;40.0;;;;;;;;;;;;
3733;Ontvangen orders;Schuren en stallen;2016 september;38.0;;;;;;;;;;;;
3734;Ontvangen orders;Schuren en stallen;2016 3e kwartaal;113.0;;;;;;;;;;;;
3735;Ontvangen orders;Schuren en stallen;2016 oktober;28.0;;;;;;;;;;;;
3736;Ontvangen orders;Schuren en stallen;2016 november;41.0;;;;;;;;;;;;
3737;Ontvangen orders;Schuren en stallen;2016 december;33.0;;;;;;;;;;;;
3738;Ontvangen orders;Schuren en stallen;2016 4e kwartaal;103.0;;;;;;;;;;;;
3739;Ontvangen orders;Schuren en stallen;2016;455.0;;;;;;;;;;;;
3740;Ontvangen orders;Winkels;1995 januari;;;;;;;;;;;;;
3741;Ontvangen orders;Winkels;1995 februari;;;;;;;;;;;;;
3742;Ontvangen orders;Winkels;1995 maart;;;;;;;;;;;;;
3743;Ontvangen orders;Winkels;1995 1e kwartaal;;;;;;;;;;;;;
3744;Ontvangen orders;Winkels;1995 april;;;;;;;;;;;;;
3745;Ontvangen orders;Winkels;1995 mei;;;;;;;;;;;;;
3746;Ontvangen orders;Winkels;1995 juni;;;;;;;;;;;;;
3747;Ontvangen orders;Winkels;1995 2e kwartaal;;;;;;;;;;;;;
3748;Ontvangen orders;Winkels;1995 juli;;;;;;;;;;;;;
3749;Ontvangen orders;Winkels;1995 augustus;;;;;;;;;;;;;
3750;Ontvangen orders;Winkels;1995 september;;;;;;;;;;;;;
3751;Ontvangen orders;Winkels;1995 3e kwartaal;;;;;;;;;;;;;
3752;Ontvangen orders;Winkels;1995 oktober;;;;;;;;;;;;;
3753;Ontvangen orders;Winkels;1995 november;;;;;;;;;;;;;
3754;Ontvangen orders;Winkels;1995 december;;;;;;;;;;;;;
3755;Ontvangen orders;Winkels;1995 4e kwartaal;;;;;;;;;;;;;
3756;Ontvangen orders;Winkels;1995;;;;;;;;;;;;;
3757;Ontvangen orders;Winkels;1996 januari;;;;;;;;;;;;;
3758;Ontvangen orders;Winkels;1996 februari;;;;;;;;;;;;;
3759;Ontvangen orders;Winkels;1996 maart;;;;;;;;;;;;;
3760;Ontvangen orders;Winkels;1996 1e kwartaal;;;;;;;;;;;;;
3761;Ontvangen orders;Winkels;1996 april;;;;;;;;;;;;;
3762;Ontvangen orders;Winkels;1996 mei;;;;;;;;;;;;;
3763;Ontvangen orders;Winkels;1996 juni;;;;;;;;;;;;;
3764;Ontvangen orders;Winkels;1996 2e kwartaal;;;;;;;;;;;;;
3765;Ontvangen orders;Winkels;1996 juli;;;;;;;;;;;;;
3766;Ontvangen orders;Winkels;1996 augustus;;;;;;;;;;;;;
3767;Ontvangen orders;Winkels;1996 september;;;;;;;;;;;;;
3768;Ontvangen orders;Winkels;1996 3e kwartaal;;;;;;;;;;;;;
3769;Ontvangen orders;Winkels;1996 oktober;;;;;;;;;;;;;
3770;Ontvangen orders;Winkels;1996 november;;;;;;;;;;;;;
3771;Ontvangen orders;Winkels;1996 december;;;;;;;;;;;;;
3772;Ontvangen orders;Winkels;1996 4e kwartaal;;;;;;;;;;;;;
3773;Ontvangen orders;Winkels;1996;;;;;;;;;;;;;
3774;Ontvangen orders;Winkels;1997 januari;;;;;;;;;;;;;
3775;Ontvangen orders;Winkels;1997 februari;;;;;;;;;;;;;
3776;Ontvangen orders;Winkels;1997 maart;;;;;;;;;;;;;
3777;Ontvangen orders;Winkels;1997 1e kwartaal;;;;;;;;;;;;;
3778;Ontvangen orders;Winkels;1997 april;;;;;;;;;;;;;
3779;Ontvangen orders;Winkels;1997 mei;;;;;;;;;;;;;
3780;Ontvangen orders;Winkels;1997 juni;;;;;;;;;;;;;
3781;Ontvangen orders;Winkels;1997 2e kwartaal;;;;;;;;;;;;;
3782;Ontvangen orders;Winkels;1997 juli;;;;;;;;;;;;;
3783;Ontvangen orders;Winkels;1997 augustus;;;;;;;;;;;;;
3784;Ontvangen orders;Winkels;1997 september;;;;;;;;;;;;;
3785;Ontvangen orders;Winkels;1997 3e kwartaal;;;;;;;;;;;;;
3786;Ontvangen orders;Winkels;1997 oktober;;;;;;;;;;;;;
3787;Ontvangen orders;Winkels;1997 november;;;;;;;;;;;;;
3788;Ontvangen orders;Winkels;1997 december;;;;;;;;;;;;;
3789;Ontvangen orders;Winkels;1997 4e kwartaal;;;;;;;;;;;;;
3790;Ontvangen orders;Winkels;1997;;;;;;;;;;;;;
3791;Ontvangen orders;Winkels;1998 januari;;;;;;;;;;;;;
3792;Ontvangen orders;Winkels;1998 februari;;;;;;;;;;;;;
3793;Ontvangen orders;Winkels;1998 maart;;;;;;;;;;;;;
3794;Ontvangen orders;Winkels;1998 1e kwartaal;;;;;;;;;;;;;
3795;Ontvangen orders;Winkels;1998 april;;;;;;;;;;;;;
3796;Ontvangen orders;Winkels;1998 mei;;;;;;;;;;;;;
3797;Ontvangen orders;Winkels;1998 juni;;;;;;;;;;;;;
3798;Ontvangen orders;Winkels;1998 2e kwartaal;;;;;;;;;;;;;
3799;Ontvangen orders;Winkels;1998 juli;;;;;;;;;;;;;
3800;Ontvangen orders;Winkels;1998 augustus;;;;;;;;;;;;;
3801;Ontvangen orders;Winkels;1998 september;;;;;;;;;;;;;
3802;Ontvangen orders;Winkels;1998 3e kwartaal;;;;;;;;;;;;;
3803;Ontvangen orders;Winkels;1998 oktober;;;;;;;;;;;;;
3804;Ontvangen orders;Winkels;1998 november;;;;;;;;;;;;;
3805;Ontvangen orders;Winkels;1998 december;;;;;;;;;;;;;
3806;Ontvangen orders;Winkels;1998 4e kwartaal;;;;;;;;;;;;;
