ID;Geslacht;LeerlingEnStudentkenmerken;CaribischNederland;Perioden;LeerlingenEnStudenten_1
2459;Vrouwen;5 jaar;Bonaire;2020/'21;105.0
2460;Vrouwen;5 jaar;Bonaire;2021/'22;112.0
2461;Vrouwen;5 jaar;Bonaire;2022/'23;106.0
2462;Vrouwen;5 jaar;Bonaire;2023/'24;98.0
2463;Vrouwen;5 jaar;Bonaire;2024/'25;117.0
2464;Vrouwen;5 jaar;Sint Eustatius;2009/'10;21.0
2465;Vrouwen;5 jaar;Sint Eustatius;2010/'11;20.0
2466;Vrouwen;5 jaar;Sint Eustatius;2011/'12;11.0
2467;Vrouwen;5 jaar;Sint Eustatius;2012/'13;18.0
2468;Vrouwen;5 jaar;Sint Eustatius;2013/'14;16.0
2469;Vrouwen;5 jaar;Sint Eustatius;2014/'15;28.0
2470;Vrouwen;5 jaar;Sint Eustatius;2015/'16;21.0
2471;Vrouwen;5 jaar;Sint Eustatius;2016/'17;15.0
2472;Vrouwen;5 jaar;Sint Eustatius;2017/'18;17.0
2473;Vrouwen;5 jaar;Sint Eustatius;2018/'19;17.0
2474;Vrouwen;5 jaar;Sint Eustatius;2019/'20;26.0
2475;Vrouwen;5 jaar;Sint Eustatius;2020/'21;19.0
2476;Vrouwen;5 jaar;Sint Eustatius;2021/'22;20.0
2477;Vrouwen;5 jaar;Sint Eustatius;2022/'23;17.0
2478;Vrouwen;5 jaar;Sint Eustatius;2023/'24;18.0
2479;Vrouwen;5 jaar;Sint Eustatius;2024/'25;19.0
2480;Vrouwen;5 jaar;Saba;2009/'10;12.0
2481;Vrouwen;5 jaar;Saba;2010/'11;11.0
2482;Vrouwen;5 jaar;Saba;2011/'12;11.0
2483;Vrouwen;5 jaar;Saba;2012/'13;8.0
2484;Vrouwen;5 jaar;Saba;2013/'14;7.0
2485;Vrouwen;5 jaar;Saba;2014/'15;6.0
2486;Vrouwen;5 jaar;Saba;2015/'16;10.0
2487;Vrouwen;5 jaar;Saba;2016/'17;10.0
2488;Vrouwen;5 jaar;Saba;2017/'18;7.0
2489;Vrouwen;5 jaar;Saba;2018/'19;8.0
2490;Vrouwen;5 jaar;Saba;2019/'20;14.0
2491;Vrouwen;5 jaar;Saba;2020/'21;10.0
2492;Vrouwen;5 jaar;Saba;2021/'22;10.0
2493;Vrouwen;5 jaar;Saba;2022/'23;13.0
2494;Vrouwen;5 jaar;Saba;2023/'24;13.0
2495;Vrouwen;5 jaar;Saba;2024/'25;9.0
2496;Vrouwen;6 jaar;Caribisch Nederland;2009/'10;117.0
2497;Vrouwen;6 jaar;Caribisch Nederland;2010/'11;118.0
2498;Vrouwen;6 jaar;Caribisch Nederland;2011/'12;120.0
2499;Vrouwen;6 jaar;Caribisch Nederland;2012/'13;119.0
2500;Vrouwen;6 jaar;Caribisch Nederland;2013/'14;126.0
2501;Vrouwen;6 jaar;Caribisch Nederland;2014/'15;143.0
2502;Vrouwen;6 jaar;Caribisch Nederland;2015/'16;142.0
2503;Vrouwen;6 jaar;Caribisch Nederland;2016/'17;143.0
2504;Vrouwen;6 jaar;Caribisch Nederland;2017/'18;130.0
2505;Vrouwen;6 jaar;Caribisch Nederland;2018/'19;138.0
2506;Vrouwen;6 jaar;Caribisch Nederland;2019/'20;142.0
2507;Vrouwen;6 jaar;Caribisch Nederland;2020/'21;156.0
2508;Vrouwen;6 jaar;Caribisch Nederland;2021/'22;144.0
2509;Vrouwen;6 jaar;Caribisch Nederland;2022/'23;145.0
2510;Vrouwen;6 jaar;Caribisch Nederland;2023/'24;137.0
2511;Vrouwen;6 jaar;Caribisch Nederland;2024/'25;139.0
2512;Vrouwen;6 jaar;Bonaire;2009/'10;87.0
2513;Vrouwen;6 jaar;Bonaire;2010/'11;87.0
2514;Vrouwen;6 jaar;Bonaire;2011/'12;87.0
2515;Vrouwen;6 jaar;Bonaire;2012/'13;95.0
2516;Vrouwen;6 jaar;Bonaire;2013/'14;99.0
2517;Vrouwen;6 jaar;Bonaire;2014/'15;120.0
2518;Vrouwen;6 jaar;Bonaire;2015/'16;105.0
2519;Vrouwen;6 jaar;Bonaire;2016/'17;113.0
2520;Vrouwen;6 jaar;Bonaire;2017/'18;101.0
2521;Vrouwen;6 jaar;Bonaire;2018/'19;112.0
2522;Vrouwen;6 jaar;Bonaire;2019/'20;117.0
2523;Vrouwen;6 jaar;Bonaire;2020/'21;118.0
2524;Vrouwen;6 jaar;Bonaire;2021/'22;115.0
2525;Vrouwen;6 jaar;Bonaire;2022/'23;115.0
2526;Vrouwen;6 jaar;Bonaire;2023/'24;109.0
2527;Vrouwen;6 jaar;Bonaire;2024/'25;105.0
2528;Vrouwen;6 jaar;Sint Eustatius;2009/'10;19.0
2529;Vrouwen;6 jaar;Sint Eustatius;2010/'11;22.0
2530;Vrouwen;6 jaar;Sint Eustatius;2011/'12;23.0
2531;Vrouwen;6 jaar;Sint Eustatius;2012/'13;12.0
2532;Vrouwen;6 jaar;Sint Eustatius;2013/'14;18.0
2533;Vrouwen;6 jaar;Sint Eustatius;2014/'15;17.0
2534;Vrouwen;6 jaar;Sint Eustatius;2015/'16;31.0
2535;Vrouwen;6 jaar;Sint Eustatius;2016/'17;20.0
2536;Vrouwen;6 jaar;Sint Eustatius;2017/'18;18.0
2537;Vrouwen;6 jaar;Sint Eustatius;2018/'19;19.0
2538;Vrouwen;6 jaar;Sint Eustatius;2019/'20;17.0
2539;Vrouwen;6 jaar;Sint Eustatius;2020/'21;25.0
2540;Vrouwen;6 jaar;Sint Eustatius;2021/'22;18.0
2541;Vrouwen;6 jaar;Sint Eustatius;2022/'23;22.0
2542;Vrouwen;6 jaar;Sint Eustatius;2023/'24;17.0
2543;Vrouwen;6 jaar;Sint Eustatius;2024/'25;22.0
2544;Vrouwen;6 jaar;Saba;2009/'10;11.0
2545;Vrouwen;6 jaar;Saba;2010/'11;9.0
2546;Vrouwen;6 jaar;Saba;2011/'12;10.0
2547;Vrouwen;6 jaar;Saba;2012/'13;12.0
2548;Vrouwen;6 jaar;Saba;2013/'14;9.0
2549;Vrouwen;6 jaar;Saba;2014/'15;6.0
2550;Vrouwen;6 jaar;Saba;2015/'16;6.0
2551;Vrouwen;6 jaar;Saba;2016/'17;10.0
2552;Vrouwen;6 jaar;Saba;2017/'18;11.0
2553;Vrouwen;6 jaar;Saba;2018/'19;7.0
2554;Vrouwen;6 jaar;Saba;2019/'20;8.0
2555;Vrouwen;6 jaar;Saba;2020/'21;13.0
2556;Vrouwen;6 jaar;Saba;2021/'22;11.0
2557;Vrouwen;6 jaar;Saba;2022/'23;8.0
2558;Vrouwen;6 jaar;Saba;2023/'24;11.0
2559;Vrouwen;6 jaar;Saba;2024/'25;8.0
2560;Vrouwen;7 jaar;Caribisch Nederland;2009/'10;113.0
2561;Vrouwen;7 jaar;Caribisch Nederland;2010/'11;114.0
2562;Vrouwen;7 jaar;Caribisch Nederland;2011/'12;122.0
2563;Vrouwen;7 jaar;Caribisch Nederland;2012/'13;130.0
2564;Vrouwen;7 jaar;Caribisch Nederland;2013/'14;125.0
2565;Vrouwen;7 jaar;Caribisch Nederland;2014/'15;125.0
2566;Vrouwen;7 jaar;Caribisch Nederland;2015/'16;142.0
2567;Vrouwen;7 jaar;Caribisch Nederland;2016/'17;141.0
2568;Vrouwen;7 jaar;Caribisch Nederland;2017/'18;157.0
2569;Vrouwen;7 jaar;Caribisch Nederland;2018/'19;129.0
2570;Vrouwen;7 jaar;Caribisch Nederland;2019/'20;143.0
2571;Vrouwen;7 jaar;Caribisch Nederland;2020/'21;135.0
2572;Vrouwen;7 jaar;Caribisch Nederland;2021/'22;168.0
2573;Vrouwen;7 jaar;Caribisch Nederland;2022/'23;153.0
2574;Vrouwen;7 jaar;Caribisch Nederland;2023/'24;146.0
2575;Vrouwen;7 jaar;Caribisch Nederland;2024/'25;142.0
2576;Vrouwen;7 jaar;Bonaire;2009/'10;79.0
2577;Vrouwen;7 jaar;Bonaire;2010/'11;82.0
2578;Vrouwen;7 jaar;Bonaire;2011/'12;90.0
2579;Vrouwen;7 jaar;Bonaire;2012/'13;98.0
2580;Vrouwen;7 jaar;Bonaire;2013/'14;102.0
2581;Vrouwen;7 jaar;Bonaire;2014/'15;98.0
2582;Vrouwen;7 jaar;Bonaire;2015/'16;120.0
2583;Vrouwen;7 jaar;Bonaire;2016/'17;105.0
2584;Vrouwen;7 jaar;Bonaire;2017/'18;121.0
2585;Vrouwen;7 jaar;Bonaire;2018/'19;99.0
2586;Vrouwen;7 jaar;Bonaire;2019/'20;118.0
2587;Vrouwen;7 jaar;Bonaire;2020/'21;110.0
2588;Vrouwen;7 jaar;Bonaire;2021/'22;129.0
2589;Vrouwen;7 jaar;Bonaire;2022/'23;124.0
2590;Vrouwen;7 jaar;Bonaire;2023/'24;115.0
2591;Vrouwen;7 jaar;Bonaire;2024/'25;114.0
2592;Vrouwen;7 jaar;Sint Eustatius;2009/'10;26.0
2593;Vrouwen;7 jaar;Sint Eustatius;2010/'11;20.0
2594;Vrouwen;7 jaar;Sint Eustatius;2011/'12;23.0
2595;Vrouwen;7 jaar;Sint Eustatius;2012/'13;22.0
2596;Vrouwen;7 jaar;Sint Eustatius;2013/'14;12.0
2597;Vrouwen;7 jaar;Sint Eustatius;2014/'15;18.0
2598;Vrouwen;7 jaar;Sint Eustatius;2015/'16;16.0
2599;Vrouwen;7 jaar;Sint Eustatius;2016/'17;29.0
2600;Vrouwen;7 jaar;Sint Eustatius;2017/'18;24.0
2601;Vrouwen;7 jaar;Sint Eustatius;2018/'19;19.0
2602;Vrouwen;7 jaar;Sint Eustatius;2019/'20;20.0
2603;Vrouwen;7 jaar;Sint Eustatius;2020/'21;17.0
2604;Vrouwen;7 jaar;Sint Eustatius;2021/'22;26.0
2605;Vrouwen;7 jaar;Sint Eustatius;2022/'23;19.0
2606;Vrouwen;7 jaar;Sint Eustatius;2023/'24;23.0
2607;Vrouwen;7 jaar;Sint Eustatius;2024/'25;17.0
2608;Vrouwen;7 jaar;Saba;2009/'10;8.0
2609;Vrouwen;7 jaar;Saba;2010/'11;12.0
2610;Vrouwen;7 jaar;Saba;2011/'12;9.0
2611;Vrouwen;7 jaar;Saba;2012/'13;10.0
2612;Vrouwen;7 jaar;Saba;2013/'14;11.0
2613;Vrouwen;7 jaar;Saba;2014/'15;9.0
2614;Vrouwen;7 jaar;Saba;2015/'16;6.0
2615;Vrouwen;7 jaar;Saba;2016/'17;7.0
2616;Vrouwen;7 jaar;Saba;2017/'18;12.0
2617;Vrouwen;7 jaar;Saba;2018/'19;11.0
2618;Vrouwen;7 jaar;Saba;2019/'20;5.0
2619;Vrouwen;7 jaar;Saba;2020/'21;8.0
2620;Vrouwen;7 jaar;Saba;2021/'22;13.0
2621;Vrouwen;7 jaar;Saba;2022/'23;10.0
2622;Vrouwen;7 jaar;Saba;2023/'24;8.0
2623;Vrouwen;7 jaar;Saba;2024/'25;10.0
2624;Vrouwen;8 jaar;Caribisch Nederland;2009/'10;140.0
2625;Vrouwen;8 jaar;Caribisch Nederland;2010/'11;105.0
2626;Vrouwen;8 jaar;Caribisch Nederland;2011/'12;115.0
2627;Vrouwen;8 jaar;Caribisch Nederland;2012/'13;127.0
2628;Vrouwen;8 jaar;Caribisch Nederland;2013/'14;133.0
2629;Vrouwen;8 jaar;Caribisch Nederland;2014/'15;132.0
2630;Vrouwen;8 jaar;Caribisch Nederland;2015/'16;129.0
2631;Vrouwen;8 jaar;Caribisch Nederland;2016/'17;141.0
2632;Vrouwen;8 jaar;Caribisch Nederland;2017/'18;140.0
2633;Vrouwen;8 jaar;Caribisch Nederland;2018/'19;152.0
2634;Vrouwen;8 jaar;Caribisch Nederland;2019/'20;130.0
2635;Vrouwen;8 jaar;Caribisch Nederland;2020/'21;141.0
2636;Vrouwen;8 jaar;Caribisch Nederland;2021/'22;144.0
2637;Vrouwen;8 jaar;Caribisch Nederland;2022/'23;162.0
2638;Vrouwen;8 jaar;Caribisch Nederland;2023/'24;156.0
2639;Vrouwen;8 jaar;Caribisch Nederland;2024/'25;157.0
2640;Vrouwen;8 jaar;Bonaire;2009/'10;109.0
2641;Vrouwen;8 jaar;Bonaire;2010/'11;83.0
2642;Vrouwen;8 jaar;Bonaire;2011/'12;86.0
2643;Vrouwen;8 jaar;Bonaire;2012/'13;95.0
2644;Vrouwen;8 jaar;Bonaire;2013/'14;101.0
2645;Vrouwen;8 jaar;Bonaire;2014/'15;106.0
2646;Vrouwen;8 jaar;Bonaire;2015/'16;100.0
2647;Vrouwen;8 jaar;Bonaire;2016/'17;120.0
2648;Vrouwen;8 jaar;Bonaire;2017/'18;102.0
2649;Vrouwen;8 jaar;Bonaire;2018/'19;119.0
2650;Vrouwen;8 jaar;Bonaire;2019/'20;100.0
2651;Vrouwen;8 jaar;Bonaire;2020/'21;119.0
2652;Vrouwen;8 jaar;Bonaire;2021/'22;118.0
2653;Vrouwen;8 jaar;Bonaire;2022/'23;123.0
2654;Vrouwen;8 jaar;Bonaire;2023/'24;129.0
2655;Vrouwen;8 jaar;Bonaire;2024/'25;124.0
2656;Vrouwen;8 jaar;Sint Eustatius;2009/'10;26.0
2657;Vrouwen;8 jaar;Sint Eustatius;2010/'11;16.0
2658;Vrouwen;8 jaar;Sint Eustatius;2011/'12;22.0
2659;Vrouwen;8 jaar;Sint Eustatius;2012/'13;22.0
2660;Vrouwen;8 jaar;Sint Eustatius;2013/'14;22.0
2661;Vrouwen;8 jaar;Sint Eustatius;2014/'15;13.0
2662;Vrouwen;8 jaar;Sint Eustatius;2015/'16;20.0
2663;Vrouwen;8 jaar;Sint Eustatius;2016/'17;16.0
2664;Vrouwen;8 jaar;Sint Eustatius;2017/'18;30.0
2665;Vrouwen;8 jaar;Sint Eustatius;2018/'19;24.0
2666;Vrouwen;8 jaar;Sint Eustatius;2019/'20;19.0
2667;Vrouwen;8 jaar;Sint Eustatius;2020/'21;17.0
2668;Vrouwen;8 jaar;Sint Eustatius;2021/'22;17.0
2669;Vrouwen;8 jaar;Sint Eustatius;2022/'23;25.0
2670;Vrouwen;8 jaar;Sint Eustatius;2023/'24;19.0
2671;Vrouwen;8 jaar;Sint Eustatius;2024/'25;22.0
2672;Vrouwen;8 jaar;Saba;2009/'10;5.0
2673;Vrouwen;8 jaar;Saba;2010/'11;6.0
2674;Vrouwen;8 jaar;Saba;2011/'12;7.0
2675;Vrouwen;8 jaar;Saba;2012/'13;10.0
2676;Vrouwen;8 jaar;Saba;2013/'14;10.0
2677;Vrouwen;8 jaar;Saba;2014/'15;13.0
2678;Vrouwen;8 jaar;Saba;2015/'16;9.0
2679;Vrouwen;8 jaar;Saba;2016/'17;5.0
2680;Vrouwen;8 jaar;Saba;2017/'18;8.0
2681;Vrouwen;8 jaar;Saba;2018/'19;9.0
2682;Vrouwen;8 jaar;Saba;2019/'20;11.0
2683;Vrouwen;8 jaar;Saba;2020/'21;5.0
2684;Vrouwen;8 jaar;Saba;2021/'22;9.0
2685;Vrouwen;8 jaar;Saba;2022/'23;14.0
2686;Vrouwen;8 jaar;Saba;2023/'24;8.0
2687;Vrouwen;8 jaar;Saba;2024/'25;8.0
2688;Vrouwen;9 jaar;Caribisch Nederland;2009/'10;130.0
2689;Vrouwen;9 jaar;Caribisch Nederland;2010/'11;152.0
2690;Vrouwen;9 jaar;Caribisch Nederland;2011/'12;116.0
2691;Vrouwen;9 jaar;Caribisch Nederland;2012/'13;115.0
2692;Vrouwen;9 jaar;Caribisch Nederland;2013/'14;120.0
2693;Vrouwen;9 jaar;Caribisch Nederland;2014/'15;136.0
2694;Vrouwen;9 jaar;Caribisch Nederland;2015/'16;137.0
2695;Vrouwen;9 jaar;Caribisch Nederland;2016/'17;132.0
2696;Vrouwen;9 jaar;Caribisch Nederland;2017/'18;144.0
2697;Vrouwen;9 jaar;Caribisch Nederland;2018/'19;143.0
2698;Vrouwen;9 jaar;Caribisch Nederland;2019/'20;155.0
2699;Vrouwen;9 jaar;Caribisch Nederland;2020/'21;135.0
2700;Vrouwen;9 jaar;Caribisch Nederland;2021/'22;152.0
2701;Vrouwen;9 jaar;Caribisch Nederland;2022/'23;150.0
2702;Vrouwen;9 jaar;Caribisch Nederland;2023/'24;167.0
2703;Vrouwen;9 jaar;Caribisch Nederland;2024/'25;156.0
2704;Vrouwen;9 jaar;Bonaire;2009/'10;96.0
2705;Vrouwen;9 jaar;Bonaire;2010/'11;118.0
2706;Vrouwen;9 jaar;Bonaire;2011/'12;91.0
2707;Vrouwen;9 jaar;Bonaire;2012/'13;89.0
2708;Vrouwen;9 jaar;Bonaire;2013/'14;89.0
2709;Vrouwen;9 jaar;Bonaire;2014/'15;103.0
2710;Vrouwen;9 jaar;Bonaire;2015/'16;110.0
2711;Vrouwen;9 jaar;Bonaire;2016/'17;105.0
2712;Vrouwen;9 jaar;Bonaire;2017/'18;121.0
2713;Vrouwen;9 jaar;Bonaire;2018/'19;105.0
2714;Vrouwen;9 jaar;Bonaire;2019/'20;121.0
2715;Vrouwen;9 jaar;Bonaire;2020/'21;104.0
2716;Vrouwen;9 jaar;Bonaire;2021/'22;127.0
2717;Vrouwen;9 jaar;Bonaire;2022/'23;124.0
2718;Vrouwen;9 jaar;Bonaire;2023/'24;127.0
2719;Vrouwen;9 jaar;Bonaire;2024/'25;123.0
2720;Vrouwen;9 jaar;Sint Eustatius;2009/'10;21.0
2721;Vrouwen;9 jaar;Sint Eustatius;2010/'11;28.0
2722;Vrouwen;9 jaar;Sint Eustatius;2011/'12;18.0
2723;Vrouwen;9 jaar;Sint Eustatius;2012/'13;19.0
2724;Vrouwen;9 jaar;Sint Eustatius;2013/'14;21.0
2725;Vrouwen;9 jaar;Sint Eustatius;2014/'15;22.0
2726;Vrouwen;9 jaar;Sint Eustatius;2015/'16;14.0
2727;Vrouwen;9 jaar;Sint Eustatius;2016/'17;18.0
2728;Vrouwen;9 jaar;Sint Eustatius;2017/'18;17.0
2729;Vrouwen;9 jaar;Sint Eustatius;2018/'19;28.0
2730;Vrouwen;9 jaar;Sint Eustatius;2019/'20;23.0
2731;Vrouwen;9 jaar;Sint Eustatius;2020/'21;19.0
2732;Vrouwen;9 jaar;Sint Eustatius;2021/'22;19.0
2733;Vrouwen;9 jaar;Sint Eustatius;2022/'23;18.0
2734;Vrouwen;9 jaar;Sint Eustatius;2023/'24;26.0
2735;Vrouwen;9 jaar;Sint Eustatius;2024/'25;21.0
2736;Vrouwen;9 jaar;Saba;2009/'10;13.0
2737;Vrouwen;9 jaar;Saba;2010/'11;6.0
2738;Vrouwen;9 jaar;Saba;2011/'12;7.0
2739;Vrouwen;9 jaar;Saba;2012/'13;7.0
2740;Vrouwen;9 jaar;Saba;2013/'14;10.0
2741;Vrouwen;9 jaar;Saba;2014/'15;11.0
2742;Vrouwen;9 jaar;Saba;2015/'16;13.0
2743;Vrouwen;9 jaar;Saba;2016/'17;9.0
2744;Vrouwen;9 jaar;Saba;2017/'18;6.0
2745;Vrouwen;9 jaar;Saba;2018/'19;10.0
2746;Vrouwen;9 jaar;Saba;2019/'20;11.0
2747;Vrouwen;9 jaar;Saba;2020/'21;12.0
2748;Vrouwen;9 jaar;Saba;2021/'22;6.0
2749;Vrouwen;9 jaar;Saba;2022/'23;8.0
2750;Vrouwen;9 jaar;Saba;2023/'24;14.0
2751;Vrouwen;9 jaar;Saba;2024/'25;8.0
2752;Vrouwen;10 jaar;Caribisch Nederland;2009/'10;139.0
2753;Vrouwen;10 jaar;Caribisch Nederland;2010/'11;129.0
2754;Vrouwen;10 jaar;Caribisch Nederland;2011/'12;149.0
2755;Vrouwen;10 jaar;Caribisch Nederland;2012/'13;106.0
2756;Vrouwen;10 jaar;Caribisch Nederland;2013/'14;110.0
2757;Vrouwen;10 jaar;Caribisch Nederland;2014/'15;123.0
2758;Vrouwen;10 jaar;Caribisch Nederland;2015/'16;138.0
2759;Vrouwen;10 jaar;Caribisch Nederland;2016/'17;136.0
2760;Vrouwen;10 jaar;Caribisch Nederland;2017/'18;140.0
2761;Vrouwen;10 jaar;Caribisch Nederland;2018/'19;137.0
2762;Vrouwen;10 jaar;Caribisch Nederland;2019/'20;141.0
2763;Vrouwen;10 jaar;Caribisch Nederland;2020/'21;158.0
2764;Vrouwen;10 jaar;Caribisch Nederland;2021/'22;134.0
2765;Vrouwen;10 jaar;Caribisch Nederland;2022/'23;153.0
2766;Vrouwen;10 jaar;Caribisch Nederland;2023/'24;155.0
2767;Vrouwen;10 jaar;Caribisch Nederland;2024/'25;175.0
2768;Vrouwen;10 jaar;Bonaire;2009/'10;108.0
2769;Vrouwen;10 jaar;Bonaire;2010/'11;96.0
2770;Vrouwen;10 jaar;Bonaire;2011/'12;114.0
2771;Vrouwen;10 jaar;Bonaire;2012/'13;83.0
2772;Vrouwen;10 jaar;Bonaire;2013/'14;87.0
2773;Vrouwen;10 jaar;Bonaire;2014/'15;95.0
2774;Vrouwen;10 jaar;Bonaire;2015/'16;106.0
2775;Vrouwen;10 jaar;Bonaire;2016/'17;110.0
2776;Vrouwen;10 jaar;Bonaire;2017/'18;109.0
2777;Vrouwen;10 jaar;Bonaire;2018/'19;117.0
2778;Vrouwen;10 jaar;Bonaire;2019/'20;106.0
2779;Vrouwen;10 jaar;Bonaire;2020/'21;123.0
2780;Vrouwen;10 jaar;Bonaire;2021/'22;110.0
2781;Vrouwen;10 jaar;Bonaire;2022/'23;128.0
2782;Vrouwen;10 jaar;Bonaire;2023/'24;131.0
2783;Vrouwen;10 jaar;Bonaire;2024/'25;134.0
2784;Vrouwen;10 jaar;Sint Eustatius;2009/'10;24.0
2785;Vrouwen;10 jaar;Sint Eustatius;2010/'11;21.0
2786;Vrouwen;10 jaar;Sint Eustatius;2011/'12;29.0
2787;Vrouwen;10 jaar;Sint Eustatius;2012/'13;17.0
2788;Vrouwen;10 jaar;Sint Eustatius;2013/'14;18.0
2789;Vrouwen;10 jaar;Sint Eustatius;2014/'15;19.0
2790;Vrouwen;10 jaar;Sint Eustatius;2015/'16;21.0
2791;Vrouwen;10 jaar;Sint Eustatius;2016/'17;13.0
2792;Vrouwen;10 jaar;Sint Eustatius;2017/'18;22.0
2793;Vrouwen;10 jaar;Sint Eustatius;2018/'19;14.0
2794;Vrouwen;10 jaar;Sint Eustatius;2019/'20;28.0
2795;Vrouwen;10 jaar;Sint Eustatius;2020/'21;23.0
2796;Vrouwen;10 jaar;Sint Eustatius;2021/'22;18.0
2797;Vrouwen;10 jaar;Sint Eustatius;2022/'23;20.0
2798;Vrouwen;10 jaar;Sint Eustatius;2023/'24;17.0
2799;Vrouwen;10 jaar;Sint Eustatius;2024/'25;26.0
2800;Vrouwen;10 jaar;Saba;2009/'10;7.0
2801;Vrouwen;10 jaar;Saba;2010/'11;12.0
2802;Vrouwen;10 jaar;Saba;2011/'12;6.0
2803;Vrouwen;10 jaar;Saba;2012/'13;6.0
2804;Vrouwen;10 jaar;Saba;2013/'14;5.0
2805;Vrouwen;10 jaar;Saba;2014/'15;9.0
2806;Vrouwen;10 jaar;Saba;2015/'16;11.0
2807;Vrouwen;10 jaar;Saba;2016/'17;13.0
2808;Vrouwen;10 jaar;Saba;2017/'18;9.0
2809;Vrouwen;10 jaar;Saba;2018/'19;6.0
2810;Vrouwen;10 jaar;Saba;2019/'20;7.0
2811;Vrouwen;10 jaar;Saba;2020/'21;12.0
2812;Vrouwen;10 jaar;Saba;2021/'22;6.0
2813;Vrouwen;10 jaar;Saba;2022/'23;5.0
2814;Vrouwen;10 jaar;Saba;2023/'24;7.0
2815;Vrouwen;10 jaar;Saba;2024/'25;13.0
2816;Vrouwen;11 jaar;Caribisch Nederland;2009/'10;114.0
2817;Vrouwen;11 jaar;Caribisch Nederland;2010/'11;130.0
2818;Vrouwen;11 jaar;Caribisch Nederland;2011/'12;120.0
2819;Vrouwen;11 jaar;Caribisch Nederland;2012/'13;136.0
2820;Vrouwen;11 jaar;Caribisch Nederland;2013/'14;117.0
2821;Vrouwen;11 jaar;Caribisch Nederland;2014/'15;99.0
2822;Vrouwen;11 jaar;Caribisch Nederland;2015/'16;115.0
2823;Vrouwen;11 jaar;Caribisch Nederland;2016/'17;126.0
2824;Vrouwen;11 jaar;Caribisch Nederland;2017/'18;126.0
2825;Vrouwen;11 jaar;Caribisch Nederland;2018/'19;126.0
2826;Vrouwen;11 jaar;Caribisch Nederland;2019/'20;131.0
2827;Vrouwen;11 jaar;Caribisch Nederland;2020/'21;139.0
2828;Vrouwen;11 jaar;Caribisch Nederland;2021/'22;158.0
2829;Vrouwen;11 jaar;Caribisch Nederland;2022/'23;126.0
2830;Vrouwen;11 jaar;Caribisch Nederland;2023/'24;145.0
2831;Vrouwen;11 jaar;Caribisch Nederland;2024/'25;143.0
2832;Vrouwen;11 jaar;Bonaire;2009/'10;79.0
2833;Vrouwen;11 jaar;Bonaire;2010/'11;101.0
2834;Vrouwen;11 jaar;Bonaire;2011/'12;92.0
2835;Vrouwen;11 jaar;Bonaire;2012/'13;102.0
2836;Vrouwen;11 jaar;Bonaire;2013/'14;95.0
2837;Vrouwen;11 jaar;Bonaire;2014/'15;77.0
2838;Vrouwen;11 jaar;Bonaire;2015/'16;89.0
2839;Vrouwen;11 jaar;Bonaire;2016/'17;99.0
2840;Vrouwen;11 jaar;Bonaire;2017/'18;99.0
2841;Vrouwen;11 jaar;Bonaire;2018/'19;101.0
2842;Vrouwen;11 jaar;Bonaire;2019/'20;110.0
2843;Vrouwen;11 jaar;Bonaire;2020/'21;104.0
2844;Vrouwen;11 jaar;Bonaire;2021/'22;122.0
2845;Vrouwen;11 jaar;Bonaire;2022/'23;99.0
2846;Vrouwen;11 jaar;Bonaire;2023/'24;122.0
2847;Vrouwen;11 jaar;Bonaire;2024/'25;115.0
2848;Vrouwen;11 jaar;Sint Eustatius;2009/'10;25.0
2849;Vrouwen;11 jaar;Sint Eustatius;2010/'11;22.0
2850;Vrouwen;11 jaar;Sint Eustatius;2011/'12;18.0
2851;Vrouwen;11 jaar;Sint Eustatius;2012/'13;29.0
2852;Vrouwen;11 jaar;Sint Eustatius;2013/'14;17.0
2853;Vrouwen;11 jaar;Sint Eustatius;2014/'15;16.0
2854;Vrouwen;11 jaar;Sint Eustatius;2015/'16;17.0
2855;Vrouwen;11 jaar;Sint Eustatius;2016/'17;18.0
2856;Vrouwen;11 jaar;Sint Eustatius;2017/'18;15.0
2857;Vrouwen;11 jaar;Sint Eustatius;2018/'19;17.0
2858;Vrouwen;11 jaar;Sint Eustatius;2019/'20;15.0
2859;Vrouwen;11 jaar;Sint Eustatius;2020/'21;28.0
2860;Vrouwen;11 jaar;Sint Eustatius;2021/'22;21.0
2861;Vrouwen;11 jaar;Sint Eustatius;2022/'23;17.0
2862;Vrouwen;11 jaar;Sint Eustatius;2023/'24;18.0
2863;Vrouwen;11 jaar;Sint Eustatius;2024/'25;16.0
2864;Vrouwen;11 jaar;Saba;2009/'10;10.0
2865;Vrouwen;11 jaar;Saba;2010/'11;7.0
2866;Vrouwen;11 jaar;Saba;2011/'12;10.0
2867;Vrouwen;11 jaar;Saba;2012/'13;5.0
2868;Vrouwen;11 jaar;Saba;2013/'14;5.0
2869;Vrouwen;11 jaar;Saba;2014/'15;6.0
2870;Vrouwen;11 jaar;Saba;2015/'16;9.0
2871;Vrouwen;11 jaar;Saba;2016/'17;9.0
2872;Vrouwen;11 jaar;Saba;2017/'18;12.0
2873;Vrouwen;11 jaar;Saba;2018/'19;8.0
2874;Vrouwen;11 jaar;Saba;2019/'20;6.0
2875;Vrouwen;11 jaar;Saba;2020/'21;7.0
2876;Vrouwen;11 jaar;Saba;2021/'22;15.0
2877;Vrouwen;11 jaar;Saba;2022/'23;10.0
2878;Vrouwen;11 jaar;Saba;2023/'24;5.0
