ID;Geslacht;Leeftijden;TypeZorg;BurgerlijkeStaat;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
3381;Vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2004;181625;25.59;17888;98;25.2
3382;Vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2005;186105;26.35;22333;120;31.62
3383;Vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2006;189895;27.01;23882;126;33.96
3384;Vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2007;183875;26.31;23539;128;33.69
3385;Vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2008;181905;26.09;23351;128;33.49
3386;Vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2009;180070;26.0;23836;132;34.42
3387;Vrouwen;Totaal 18 jaar of ouder;8;Verweduwd;2010;173945;25.24;23468;135;34.05
3388;Vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2004;38825;7.02;3647;94;6.6
3389;Vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2005;41350;7.49;4898;118;8.88
3390;Vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2006;43390;7.7;5344;123;9.49
3391;Vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2007;43200;7.5;5370;124;9.33
3392;Vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2008;45130;7.34;5596;124;9.1
3393;Vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2009;47180;7.5;5993;127;9.53
3394;Vrouwen;Totaal 18 jaar of ouder;8;Gescheiden;2010;49305;7.72;6369;129;9.97
3395;Vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2004;257965;3.96;28429;110;4.37
3396;Vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2005;204735;3.13;21970;107;3.36
3397;Vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2006;198265;3.03;22327;113;3.41
3398;Vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2007;203960;3.11;23561;116;3.59
3399;Vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2008;214480;3.24;25816;120;3.9
3400;Vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2009;219895;3.3;27089;123;4.07
3401;Vrouwen;Totaal 18 jaar of ouder;9;Totaal burgerlijke staat;2010;228615;3.41;28402;124;4.24
3402;Vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2004;22795;1.3;2575;113;1.47
3403;Vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2005;17920;1.0;1952;109;1.09
3404;Vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2006;16830;0.92;1944;116;1.07
3405;Vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2007;16665;0.9;2060;124;1.12
3406;Vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2008;17430;0.93;2245;129;1.2
3407;Vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2009;17450;0.91;2288;131;1.19
3408;Vrouwen;Totaal 18 jaar of ouder;9;Ongehuwd;2010;17835;0.91;2366;133;1.21
3409;Vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2004;69560;1.99;5935;85;1.7
3410;Vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2005;51560;1.48;4071;79;1.17
3411;Vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2006;49725;1.44;4185;84;1.21
3412;Vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2007;51310;1.49;4431;86;1.29
3413;Vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2008;53380;1.55;4791;90;1.4
3414;Vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2009;55450;1.62;5121;92;1.49
3415;Vrouwen;Totaal 18 jaar of ouder;9;Gehuwd/partnerschap;2010;58530;1.71;5495;94;1.61
3416;Vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2004;137905;19.43;17314;126;24.39
3417;Vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2005;115835;16.4;14259;123;20.19
3418;Vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2006;113935;16.2;14570;128;20.72
3419;Vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2007;117915;16.87;15308;130;21.91
3420;Vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2008;124040;17.79;16725;135;23.99
3421;Vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2009;126425;18.26;17456;138;25.21
3422;Vrouwen;Totaal 18 jaar of ouder;9;Verweduwd;2010;129975;18.86;18076;139;26.23
3423;Vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2004;27705;5.01;2605;94;4.71
3424;Vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2005;19420;3.52;1689;87;3.06
3425;Vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2006;17780;3.16;1628;92;2.89
3426;Vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2007;18070;3.14;1762;98;3.06
3427;Vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2008;19635;3.19;2055;105;3.34
3428;Vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2009;20570;3.27;2224;108;3.54
3429;Vrouwen;Totaal 18 jaar of ouder;9;Gescheiden;2010;22280;3.49;2466;111;3.86
3430;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2004;182470;2.8;7942;44;1.22
3431;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2005;181685;2.78;7148;39;1.09
3432;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2006;183960;2.81;7516;41;1.15
3433;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2007;170455;2.6;6933;41;1.06
3434;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2008;145835;2.2;5065;35;0.77
3435;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2009;123955;1.86;4110;33;0.62
3436;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal burgerlijke staat;2010;114950;1.71;3786;33;0.56
3437;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2004;15725;0.9;793;50;0.45
3438;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2005;15855;0.88;706;45;0.39
3439;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2006;16015;0.88;725;45;0.4
3440;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2007;15115;0.82;684;45;0.37
3441;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2008;13145;0.7;541;41;0.29
3442;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2009;11060;0.58;441;40;0.23
3443;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Ongehuwd;2010;9555;0.49;366;38;0.19
3444;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2004;54335;1.55;2090;38;0.6
3445;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2005;53480;1.54;1692;32;0.49
3446;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2006;53430;1.54;1680;31;0.49
3447;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2007;49665;1.44;1528;31;0.44
3448;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2008;43980;1.28;1226;28;0.36
3449;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2009;38515;1.12;1050;27;0.31
3450;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gehuwd/partnerschap;2010;36660;1.07;1002;27;0.29
3451;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2004;96615;13.61;4351;45;6.13
3452;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2005;96110;13.61;4086;43;5.78
3453;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2006;97920;13.93;4420;45;6.29
3454;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2007;89840;12.86;4060;45;5.81
3455;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2008;74555;10.69;2779;37;3.99
3456;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2009;62150;8.97;2181;35;3.15
3457;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Verweduwd;2010;57015;8.27;1990;35;2.89
3458;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2004;15795;2.86;707;45;1.28
3459;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2005;16245;2.94;664;41;1.2
3460;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2006;16595;2.95;692;42;1.23
3461;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2007;15830;2.75;662;42;1.15
3462;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2008;14155;2.3;518;37;0.84
3463;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2009;12230;1.94;438;36;0.7
3464;Vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Gescheiden;2010;11725;1.83;427;36;0.67
3465;Vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2004;90090;1.76;9728;108;1.9
3466;Vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2005;79085;1.54;8943;113;1.74
3467;Vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2006;77575;1.51;8921;115;1.74
3468;Vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2007;75215;1.47;8675;115;1.69
3469;Vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2008;75410;1.46;8785;116;1.7
3470;Vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2009;73825;1.43;9064;123;1.75
3471;Vrouwen;18 tot 65 jaar;0;Totaal burgerlijke staat;2010;75885;1.46;9578;126;1.84
3472;Vrouwen;18 tot 65 jaar;0;Ongehuwd;2004;16550;1.0;1910;115;1.15
3473;Vrouwen;18 tot 65 jaar;0;Ongehuwd;2005;16315;0.96;1960;120;1.15
3474;Vrouwen;18 tot 65 jaar;0;Ongehuwd;2006;17085;0.98;2082;122;1.2
3475;Vrouwen;18 tot 65 jaar;0;Ongehuwd;2007;17205;0.98;2122;123;1.21
3476;Vrouwen;18 tot 65 jaar;0;Ongehuwd;2008;17695;0.99;2235;126;1.25
3477;Vrouwen;18 tot 65 jaar;0;Ongehuwd;2009;17875;0.98;2354;132;1.28
3478;Vrouwen;18 tot 65 jaar;0;Ongehuwd;2010;18605;0.99;2494;134;1.33
3479;Vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2004;45580;1.58;4283;94;1.48
3480;Vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2005;36135;1.26;3462;96;1.21
3481;Vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2006;33780;1.19;3263;97;1.15
3482;Vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2007;31570;1.13;3042;96;1.09
3483;Vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2008;30130;1.09;2925;97;1.06
3484;Vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2009;28055;1.03;2903;103;1.06
3485;Vrouwen;18 tot 65 jaar;0;Gehuwd/partnerschap;2010;27765;1.03;3016;109;1.11
3486;Vrouwen;18 tot 65 jaar;0;Verweduwd;2004;7010;6.13;877;125;7.67
3487;Vrouwen;18 tot 65 jaar;0;Verweduwd;2005;6380;5.69;849;133;7.57
3488;Vrouwen;18 tot 65 jaar;0;Verweduwd;2006;6205;5.62;859;139;7.78
3489;Vrouwen;18 tot 65 jaar;0;Verweduwd;2007;5970;5.5;827;138;7.62
3490;Vrouwen;18 tot 65 jaar;0;Verweduwd;2008;5935;5.55;799;135;7.48
3491;Vrouwen;18 tot 65 jaar;0;Verweduwd;2009;5675;5.46;819;144;7.87
3492;Vrouwen;18 tot 65 jaar;0;Verweduwd;2010;5900;5.78;838;142;8.21
3493;Vrouwen;18 tot 65 jaar;0;Gescheiden;2004;20955;4.55;2660;127;5.78
3494;Vrouwen;18 tot 65 jaar;0;Gescheiden;2005;20255;4.46;2672;132;5.89
3495;Vrouwen;18 tot 65 jaar;0;Gescheiden;2006;20510;4.45;2717;132;5.9
3496;Vrouwen;18 tot 65 jaar;0;Gescheiden;2007;20465;4.38;2684;131;5.74
3497;Vrouwen;18 tot 65 jaar;0;Gescheiden;2008;21650;4.34;2826;131;5.66
3498;Vrouwen;18 tot 65 jaar;0;Gescheiden;2009;22220;4.39;2988;134;5.9
3499;Vrouwen;18 tot 65 jaar;0;Gescheiden;2010;23615;4.64;3231;137;6.34
3500;Vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2004;29435;0.57;2487;85;0.49
3501;Vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2005;37295;0.73;3834;103;0.75
3502;Vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2006;39040;0.76;4104;105;0.8
3503;Vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2007;38310;0.75;4115;107;0.8
3504;Vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2008;38775;0.75;4218;109;0.82
3505;Vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2009;39605;0.77;4521;114;0.87
3506;Vrouwen;18 tot 65 jaar;1;Totaal burgerlijke staat;2010;41635;0.8;4881;117;0.94
3507;Vrouwen;18 tot 65 jaar;1;Ongehuwd;2004;4780;0.29;392;82;0.24
3508;Vrouwen;18 tot 65 jaar;1;Ongehuwd;2005;7360;0.43;723;98;0.42
3509;Vrouwen;18 tot 65 jaar;1;Ongehuwd;2006;8610;0.5;853;99;0.49
3510;Vrouwen;18 tot 65 jaar;1;Ongehuwd;2007;8905;0.51;905;102;0.51
3511;Vrouwen;18 tot 65 jaar;1;Ongehuwd;2008;9230;0.52;964;104;0.54
3512;Vrouwen;18 tot 65 jaar;1;Ongehuwd;2009;9835;0.54;1084;110;0.59
3513;Vrouwen;18 tot 65 jaar;1;Ongehuwd;2010;10785;0.58;1219;113;0.65
3514;Vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2004;15435;0.53;1227;80;0.42
3515;Vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2005;15905;0.56;1556;98;0.54
3516;Vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2006;14970;0.53;1498;100;0.53
3517;Vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2007;13625;0.49;1415;104;0.51
3518;Vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2008;12755;0.46;1340;105;0.48
3519;Vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2009;12235;0.45;1363;111;0.5
3520;Vrouwen;18 tot 65 jaar;1;Gehuwd/partnerschap;2010;12125;0.45;1411;116;0.52
3521;Vrouwen;18 tot 65 jaar;1;Verweduwd;2004;2335;2.04;210;90;1.84
3522;Vrouwen;18 tot 65 jaar;1;Verweduwd;2005;3105;2.77;324;104;2.89
3523;Vrouwen;18 tot 65 jaar;1;Verweduwd;2006;3110;2.82;337;108;3.06
3524;Vrouwen;18 tot 65 jaar;1;Verweduwd;2007;3040;2.8;332;109;3.06
3525;Vrouwen;18 tot 65 jaar;1;Verweduwd;2008;3025;2.83;334;111;3.13
3526;Vrouwen;18 tot 65 jaar;1;Verweduwd;2009;2955;2.84;340;115;3.27
3527;Vrouwen;18 tot 65 jaar;1;Verweduwd;2010;3015;2.95;346;115;3.39
3528;Vrouwen;18 tot 65 jaar;1;Gescheiden;2004;6885;1.5;658;95;1.43
3529;Vrouwen;18 tot 65 jaar;1;Gescheiden;2005;10925;2.41;1231;113;2.71
3530;Vrouwen;18 tot 65 jaar;1;Gescheiden;2006;12350;2.68;1416;115;3.08
3531;Vrouwen;18 tot 65 jaar;1;Gescheiden;2007;12745;2.73;1463;115;3.13
3532;Vrouwen;18 tot 65 jaar;1;Gescheiden;2008;13765;2.76;1580;115;3.16
3533;Vrouwen;18 tot 65 jaar;1;Gescheiden;2009;14580;2.88;1734;119;3.43
3534;Vrouwen;18 tot 65 jaar;1;Gescheiden;2010;15715;3.08;1906;121;3.74
3535;Vrouwen;18 tot 65 jaar;2;Totaal burgerlijke staat;2004;10180;0.2;711;70;0.14
3536;Vrouwen;18 tot 65 jaar;2;Totaal burgerlijke staat;2005;3610;0.07;210;58;0.04
3537;Vrouwen;18 tot 65 jaar;2;Totaal burgerlijke staat;2006;3185;0.06;150;47;0.03
3538;Vrouwen;18 tot 65 jaar;2;Totaal burgerlijke staat;2007;4300;0.08;213;50;0.04
3539;Vrouwen;18 tot 65 jaar;2;Totaal burgerlijke staat;2008;5525;0.11;281;51;0.05
3540;Vrouwen;18 tot 65 jaar;2;Totaal burgerlijke staat;2009;6365;0.12;341;54;0.07
3541;Vrouwen;18 tot 65 jaar;2;Totaal burgerlijke staat;2010;7500;0.14;422;56;0.08
3542;Vrouwen;18 tot 65 jaar;2;Ongehuwd;2004;2110;0.13;147;70;0.09
3543;Vrouwen;18 tot 65 jaar;2;Ongehuwd;2005;965;0.06;67;69;0.04
3544;Vrouwen;18 tot 65 jaar;2;Ongehuwd;2006;855;0.05;59;69;0.03
3545;Vrouwen;18 tot 65 jaar;2;Ongehuwd;2007;1150;0.07;97;84;0.05
3546;Vrouwen;18 tot 65 jaar;2;Ongehuwd;2008;1495;0.08;112;75;0.06
3547;Vrouwen;18 tot 65 jaar;2;Ongehuwd;2009;1665;0.09;123;74;0.07
3548;Vrouwen;18 tot 65 jaar;2;Ongehuwd;2010;1980;0.11;142;72;0.08
3549;Vrouwen;18 tot 65 jaar;2;Gehuwd/partnerschap;2004;5440;0.19;358;66;0.12
3550;Vrouwen;18 tot 65 jaar;2;Gehuwd/partnerschap;2005;1730;0.06;74;43;0.03
3551;Vrouwen;18 tot 65 jaar;2;Gehuwd/partnerschap;2006;1650;0.06;60;36;0.02
3552;Vrouwen;18 tot 65 jaar;2;Gehuwd/partnerschap;2007;2085;0.07;74;36;0.03
3553;Vrouwen;18 tot 65 jaar;2;Gehuwd/partnerschap;2008;2585;0.09;114;44;0.04
3554;Vrouwen;18 tot 65 jaar;2;Gehuwd/partnerschap;2009;3055;0.11;138;45;0.05
3555;Vrouwen;18 tot 65 jaar;2;Gehuwd/partnerschap;2010;3475;0.13;180;52;0.07
3556;Vrouwen;18 tot 65 jaar;2;Verweduwd;2004;545;0.48;48;89;0.42
3557;Vrouwen;18 tot 65 jaar;2;Verweduwd;2005;230;0.2;26;111;0.23
3558;Vrouwen;18 tot 65 jaar;2;Verweduwd;2006;200;0.18;15;76;0.14
3559;Vrouwen;18 tot 65 jaar;2;Verweduwd;2007;315;0.29;18;56;0.16
3560;Vrouwen;18 tot 65 jaar;2;Verweduwd;2008;440;0.41;16;37;0.15
3561;Vrouwen;18 tot 65 jaar;2;Verweduwd;2009;455;0.44;29;64;0.28
3562;Vrouwen;18 tot 65 jaar;2;Verweduwd;2010;535;0.52;35;66;0.34
3563;Vrouwen;18 tot 65 jaar;2;Gescheiden;2004;2085;0.45;157;75;0.34
3564;Vrouwen;18 tot 65 jaar;2;Gescheiden;2005;685;0.15;43;63;0.09
3565;Vrouwen;18 tot 65 jaar;2;Gescheiden;2006;480;0.1;16;34;0.04
3566;Vrouwen;18 tot 65 jaar;2;Gescheiden;2007;755;0.16;25;33;0.05
3567;Vrouwen;18 tot 65 jaar;2;Gescheiden;2008;1000;0.2;39;39;0.08
3568;Vrouwen;18 tot 65 jaar;2;Gescheiden;2009;1190;0.24;51;43;0.1
3569;Vrouwen;18 tot 65 jaar;2;Gescheiden;2010;1515;0.3;64;43;0.13
3570;Vrouwen;18 tot 65 jaar;3;Totaal burgerlijke staat;2004;12670;0.25;239;19;0.05
3571;Vrouwen;18 tot 65 jaar;3;Totaal burgerlijke staat;2005;12080;0.24;166;14;0.03
3572;Vrouwen;18 tot 65 jaar;3;Totaal burgerlijke staat;2006;12275;0.24;168;14;0.03
3573;Vrouwen;18 tot 65 jaar;3;Totaal burgerlijke staat;2007;11955;0.23;191;16;0.04
3574;Vrouwen;18 tot 65 jaar;3;Totaal burgerlijke staat;2008;11225;0.22;189;17;0.04
3575;Vrouwen;18 tot 65 jaar;3;Totaal burgerlijke staat;2009;9060;0.18;153;17;0.03
3576;Vrouwen;18 tot 65 jaar;3;Totaal burgerlijke staat;2010;7815;0.15;115;15;0.02
3577;Vrouwen;18 tot 65 jaar;3;Ongehuwd;2004;2225;0.13;58;26;0.03
3578;Vrouwen;18 tot 65 jaar;3;Ongehuwd;2005;2320;0.14;45;19;0.03
3579;Vrouwen;18 tot 65 jaar;3;Ongehuwd;2006;2435;0.14;55;22;0.03
3580;Vrouwen;18 tot 65 jaar;3;Ongehuwd;2007;2620;0.15;70;27;0.04
3581;Vrouwen;18 tot 65 jaar;3;Ongehuwd;2008;2500;0.14;70;28;0.04
3582;Vrouwen;18 tot 65 jaar;3;Ongehuwd;2009;2080;0.11;58;28;0.03
3583;Vrouwen;18 tot 65 jaar;3;Ongehuwd;2010;1585;0.08;31;20;0.02
3584;Vrouwen;18 tot 65 jaar;3;Gehuwd/partnerschap;2004;8350;0.29;142;17;0.05
3585;Vrouwen;18 tot 65 jaar;3;Gehuwd/partnerschap;2005;7835;0.27;92;12;0.03
3586;Vrouwen;18 tot 65 jaar;3;Gehuwd/partnerschap;2006;7815;0.28;87;11;0.03
3587;Vrouwen;18 tot 65 jaar;3;Gehuwd/partnerschap;2007;7415;0.27;92;12;0.03
3588;Vrouwen;18 tot 65 jaar;3;Gehuwd/partnerschap;2008;6835;0.25;88;13;0.03
3589;Vrouwen;18 tot 65 jaar;3;Gehuwd/partnerschap;2009;5380;0.2;69;13;0.03
3590;Vrouwen;18 tot 65 jaar;3;Gehuwd/partnerschap;2010;4825;0.18;59;12;0.02
3591;Vrouwen;18 tot 65 jaar;3;Verweduwd;2004;615;0.54;12;20;0.11
3592;Vrouwen;18 tot 65 jaar;3;Verweduwd;2005;500;0.45;7;14;0.06
3593;Vrouwen;18 tot 65 jaar;3;Verweduwd;2006;535;0.48;8;14;0.07
3594;Vrouwen;18 tot 65 jaar;3;Verweduwd;2007;465;0.43;7;15;0.06
3595;Vrouwen;18 tot 65 jaar;3;Verweduwd;2008;430;0.4;7;15;0.06
3596;Vrouwen;18 tot 65 jaar;3;Verweduwd;2009;365;0.35;6;17;0.06
3597;Vrouwen;18 tot 65 jaar;3;Verweduwd;2010;350;0.34;7;19;0.06
3598;Vrouwen;18 tot 65 jaar;3;Gescheiden;2004;1475;0.32;27;19;0.06
3599;Vrouwen;18 tot 65 jaar;3;Gescheiden;2005;1420;0.31;21;15;0.05
3600;Vrouwen;18 tot 65 jaar;3;Gescheiden;2006;1490;0.32;19;13;0.04
3601;Vrouwen;18 tot 65 jaar;3;Gescheiden;2007;1455;0.31;22;15;0.05
3602;Vrouwen;18 tot 65 jaar;3;Gescheiden;2008;1460;0.29;25;17;0.05
3603;Vrouwen;18 tot 65 jaar;3;Gescheiden;2009;1235;0.24;20;17;0.04
3604;Vrouwen;18 tot 65 jaar;3;Gescheiden;2010;1055;0.21;18;17;0.04
3605;Vrouwen;18 tot 65 jaar;4;Totaal burgerlijke staat;2004;20945;0.41;2915;139;0.57
3606;Vrouwen;18 tot 65 jaar;4;Totaal burgerlijke staat;2005;8650;0.17;1347;156;0.26
3607;Vrouwen;18 tot 65 jaar;4;Totaal burgerlijke staat;2006;5955;0.12;1039;175;0.2
3608;Vrouwen;18 tot 65 jaar;4;Totaal burgerlijke staat;2007;4460;0.09;882;198;0.17
3609;Vrouwen;18 tot 65 jaar;4;Totaal burgerlijke staat;2008;5110;0.1;1103;216;0.21
3610;Vrouwen;18 tot 65 jaar;4;Totaal burgerlijke staat;2009;5705;0.11;1337;234;0.26
3611;Vrouwen;18 tot 65 jaar;4;Totaal burgerlijke staat;2010;6555;0.13;1586;242;0.31
3612;Vrouwen;18 tot 65 jaar;4;Ongehuwd;2004;4070;0.25;556;137;0.33
3613;Vrouwen;18 tot 65 jaar;4;Ongehuwd;2005;2090;0.12;326;156;0.19
3614;Vrouwen;18 tot 65 jaar;4;Ongehuwd;2006;1545;0.09;292;189;0.17
3615;Vrouwen;18 tot 65 jaar;4;Ongehuwd;2007;1075;0.06;226;210;0.13
3616;Vrouwen;18 tot 65 jaar;4;Ongehuwd;2008;1190;0.07;280;235;0.16
3617;Vrouwen;18 tot 65 jaar;4;Ongehuwd;2009;1435;0.08;348;243;0.19
3618;Vrouwen;18 tot 65 jaar;4;Ongehuwd;2010;1650;0.09;405;246;0.22
3619;Vrouwen;18 tot 65 jaar;4;Gehuwd/partnerschap;2004;9010;0.31;1230;136;0.43
3620;Vrouwen;18 tot 65 jaar;4;Gehuwd/partnerschap;2005;3020;0.11;481;160;0.17
3621;Vrouwen;18 tot 65 jaar;4;Gehuwd/partnerschap;2006;1880;0.07;325;173;0.11
3622;Vrouwen;18 tot 65 jaar;4;Gehuwd/partnerschap;2007;1395;0.05;279;200;0.1
3623;Vrouwen;18 tot 65 jaar;4;Gehuwd/partnerschap;2008;1460;0.05;321;220;0.12
3624;Vrouwen;18 tot 65 jaar;4;Gehuwd/partnerschap;2009;1540;0.06;374;243;0.14
3625;Vrouwen;18 tot 65 jaar;4;Gehuwd/partnerschap;2010;1740;0.06;443;255;0.16
3626;Vrouwen;18 tot 65 jaar;4;Verweduwd;2004;1690;1.48;233;138;2.04
3627;Vrouwen;18 tot 65 jaar;4;Verweduwd;2005;720;0.64;115;160;1.03
3628;Vrouwen;18 tot 65 jaar;4;Verweduwd;2006;620;0.56;102;165;0.92
3629;Vrouwen;18 tot 65 jaar;4;Verweduwd;2007;515;0.48;93;180;0.86
3630;Vrouwen;18 tot 65 jaar;4;Verweduwd;2008;655;0.61;138;210;1.29
3631;Vrouwen;18 tot 65 jaar;4;Verweduwd;2009;735;0.71;178;243;1.72
3632;Vrouwen;18 tot 65 jaar;4;Verweduwd;2010;845;0.83;201;239;1.97
3633;Vrouwen;18 tot 65 jaar;4;Gescheiden;2004;6180;1.34;897;145;1.95
3634;Vrouwen;18 tot 65 jaar;4;Gescheiden;2005;2820;0.62;425;151;0.94
3635;Vrouwen;18 tot 65 jaar;4;Gescheiden;2006;1910;0.41;320;168;0.69
3636;Vrouwen;18 tot 65 jaar;4;Gescheiden;2007;1480;0.32;284;192;0.61
3637;Vrouwen;18 tot 65 jaar;4;Gescheiden;2008;1800;0.36;363;202;0.73
3638;Vrouwen;18 tot 65 jaar;4;Gescheiden;2009;2000;0.4;436;218;0.86
3639;Vrouwen;18 tot 65 jaar;4;Gescheiden;2010;2320;0.46;537;231;1.05
3640;Vrouwen;18 tot 65 jaar;5;Totaal burgerlijke staat;2004;2440;0.05;282;116;0.05
3641;Vrouwen;18 tot 65 jaar;5;Totaal burgerlijke staat;2005;3215;0.06;396;123;0.08
