ID;SIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
9360;4791 Retail sale via internet;2004 September;;;;;;
9361;4791 Retail sale via internet;2004 3rd quarter;;;;;;
9362;4791 Retail sale via internet;2004 October;;;;;;
9363;4791 Retail sale via internet;2004 November;;;;;;
9364;4791 Retail sale via internet;2004 December;;;;;;
9365;4791 Retail sale via internet;2004 4th quarter;;;;;;
9366;4791 Retail sale via internet;2004;;;;;;
9367;4791 Retail sale via internet;2005 January;;;;;;
9368;4791 Retail sale via internet;2005 February;;;;;;
9369;4791 Retail sale via internet;2005 March;;;;;;
9370;4791 Retail sale via internet;2005 1st quarter;;;;;;
9371;4791 Retail sale via internet;2005 April;;;;;;
9372;4791 Retail sale via internet;2005 May;;;;;;
9373;4791 Retail sale via internet;2005 June;;;;;;
9374;4791 Retail sale via internet;2005 2nd quarter;;;;;;
9375;4791 Retail sale via internet;2005 July;;;;;;
9376;4791 Retail sale via internet;2005 August;;;;;;
9377;4791 Retail sale via internet;2005 September;;;;;;
9378;4791 Retail sale via internet;2005 3rd quarter;;;;;;
9379;4791 Retail sale via internet;2005 October;;;;;;
9380;4791 Retail sale via internet;2005 November;;;;;;
9381;4791 Retail sale via internet;2005 December;;;;;;
9382;4791 Retail sale via internet;2005 4th quarter;;;;;;
9383;4791 Retail sale via internet;2005;;;;;;
9384;4791 Retail sale via internet;2006 January;;;;;;
9385;4791 Retail sale via internet;2006 February;;;;;;
9386;4791 Retail sale via internet;2006 March;;;;;;
9387;4791 Retail sale via internet;2006 1st quarter;;;;;;
9388;4791 Retail sale via internet;2006 April;;;;;;
9389;4791 Retail sale via internet;2006 May;;;;;;
9390;4791 Retail sale via internet;2006 June;;;;;;
9391;4791 Retail sale via internet;2006 2nd quarter;;;;;;
9392;4791 Retail sale via internet;2006 July;;;;;;
9393;4791 Retail sale via internet;2006 August;;;;;;
9394;4791 Retail sale via internet;2006 September;;;;;;
9395;4791 Retail sale via internet;2006 3rd quarter;;;;;;
9396;4791 Retail sale via internet;2006 October;;;;;;
9397;4791 Retail sale via internet;2006 November;;;;;;
9398;4791 Retail sale via internet;2006 December;;;;;;
9399;4791 Retail sale via internet;2006 4th quarter;;;;;;
9400;4791 Retail sale via internet;2006;;;;;;
9401;4791 Retail sale via internet;2007 January;;;;;;
9402;4791 Retail sale via internet;2007 February;;;;;;
9403;4791 Retail sale via internet;2007 March;;;;;;
9404;4791 Retail sale via internet;2007 1st quarter;;;;;;
9405;4791 Retail sale via internet;2007 April;;;;;;
9406;4791 Retail sale via internet;2007 May;;;;;;
9407;4791 Retail sale via internet;2007 June;;;;;;
9408;4791 Retail sale via internet;2007 2nd quarter;;;;;;
9409;4791 Retail sale via internet;2007 July;;;;;;
9410;4791 Retail sale via internet;2007 August;;;;;;
9411;4791 Retail sale via internet;2007 September;;;;;;
9412;4791 Retail sale via internet;2007 3rd quarter;;;;;;
9413;4791 Retail sale via internet;2007 October;;;;;;
9414;4791 Retail sale via internet;2007 November;;;;;;
9415;4791 Retail sale via internet;2007 December;;;;;;
9416;4791 Retail sale via internet;2007 4th quarter;;;;;;
9417;4791 Retail sale via internet;2007;;;;;;
9418;4791 Retail sale via internet;2008 January;;;;;;
9419;4791 Retail sale via internet;2008 February;;;;;;
9420;4791 Retail sale via internet;2008 March;;;;;;
9421;4791 Retail sale via internet;2008 1st quarter;;;;;;
9422;4791 Retail sale via internet;2008 April;;;;;;
9423;4791 Retail sale via internet;2008 May;;;;;;
9424;4791 Retail sale via internet;2008 June;;;;;;
9425;4791 Retail sale via internet;2008 2nd quarter;;;;;;
9426;4791 Retail sale via internet;2008 July;;;;;;
9427;4791 Retail sale via internet;2008 August;;;;;;
9428;4791 Retail sale via internet;2008 September;;;;;;
9429;4791 Retail sale via internet;2008 3rd quarter;;;;;;
9430;4791 Retail sale via internet;2008 October;;;;;;
9431;4791 Retail sale via internet;2008 November;;;;;;
9432;4791 Retail sale via internet;2008 December;;;;;;
9433;4791 Retail sale via internet;2008 4th quarter;;;;;;
9434;4791 Retail sale via internet;2008;;;;;;
9435;4791 Retail sale via internet;2009 January;;;;;;
9436;4791 Retail sale via internet;2009 February;;;;;;
9437;4791 Retail sale via internet;2009 March;;;;;;
9438;4791 Retail sale via internet;2009 1st quarter;;;;;;
9439;4791 Retail sale via internet;2009 April;;;;;;
9440;4791 Retail sale via internet;2009 May;;;;;;
9441;4791 Retail sale via internet;2009 June;;;;;;
9442;4791 Retail sale via internet;2009 2nd quarter;;;;;;
9443;4791 Retail sale via internet;2009 July;;;;;;
9444;4791 Retail sale via internet;2009 August;;;;;;
9445;4791 Retail sale via internet;2009 September;;;;;;
9446;4791 Retail sale via internet;2009 3rd quarter;;;;;;
9447;4791 Retail sale via internet;2009 October;;;;;;
9448;4791 Retail sale via internet;2009 November;;;;;;
9449;4791 Retail sale via internet;2009 December;;;;;;
9450;4791 Retail sale via internet;2009 4th quarter;;;;;;
9451;4791 Retail sale via internet;2009;;;;;;
9452;4791 Retail sale via internet;2010 January;126.1;;;4.8;;
9453;4791 Retail sale via internet;2010 February;122.4;;;9.5;;
9454;4791 Retail sale via internet;2010 March;138.6;;;17.3;;
9455;4791 Retail sale via internet;2010 1st quarter;129.0;;;10.5;;
9456;4791 Retail sale via internet;2010 April;134.7;;;20.1;;
9457;4791 Retail sale via internet;2010 May;128.8;;;14.3;;
9458;4791 Retail sale via internet;2010 June;144.2;;;21.2;;
9459;4791 Retail sale via internet;2010 2nd quarter;135.9;;;18.6;;
9460;4791 Retail sale via internet;2010 July;144.1;;;7.7;;
9461;4791 Retail sale via internet;2010 August;202.5;;;15.4;;
9462;4791 Retail sale via internet;2010 September;155.7;;;22.6;;
9463;4791 Retail sale via internet;2010 3rd quarter;167.4;;;15.1;;
9464;4791 Retail sale via internet;2010 October;141.5;;;10.9;;
9465;4791 Retail sale via internet;2010 November;155.4;;;18.1;;
9466;4791 Retail sale via internet;2010 December;160.4;;;13.9;;
9467;4791 Retail sale via internet;2010 4th quarter;152.4;;;14.3;;
9468;4791 Retail sale via internet;2010;146.2;;;14.6;;
9469;4791 Retail sale via internet;2011 January;144.7;;;14.7;;
9470;4791 Retail sale via internet;2011 February;130.5;;;6.6;;
9471;4791 Retail sale via internet;2011 March;141.9;;;2.4;;
9472;4791 Retail sale via internet;2011 1st quarter;139.0;;;7.7;;
9473;4791 Retail sale via internet;2011 April;137.5;;;2.1;;
9474;4791 Retail sale via internet;2011 May;141.6;;;9.9;;
9475;4791 Retail sale via internet;2011 June;144.5;;;0.2;;
9476;4791 Retail sale via internet;2011 2nd quarter;141.2;;;3.9;;
9477;4791 Retail sale via internet;2011 July;154.8;;;7.4;;
9478;4791 Retail sale via internet;2011 August;209.4;;;3.4;;
9479;4791 Retail sale via internet;2011 September;168.7;;;8.3;;
9480;4791 Retail sale via internet;2011 3rd quarter;177.6;;;6.1;;
9481;4791 Retail sale via internet;2011 October;138.9;;;-1.8;;
9482;4791 Retail sale via internet;2011 November;163.1;;;5.0;;
9483;4791 Retail sale via internet;2011 December;159.1;;;-0.8;;
9484;4791 Retail sale via internet;2011 4th quarter;153.7;;;0.8;;
9485;4791 Retail sale via internet;2011;152.9;;;4.6;;
9486;4791 Retail sale via internet;2012 January;159.1;;;10.0;;
9487;4791 Retail sale via internet;2012 February;146.0;;;11.9;;
9488;4791 Retail sale via internet;2012 March;149.4;;;5.3;;
9489;4791 Retail sale via internet;2012 1st quarter;151.5;;;9.0;;
9490;4791 Retail sale via internet;2012 April;143.7;;;4.5;;
9491;4791 Retail sale via internet;2012 May;153.2;;;8.2;;
9492;4791 Retail sale via internet;2012 June;157.0;;;8.7;;
9493;4791 Retail sale via internet;2012 2nd quarter;151.3;;;7.2;;
9494;4791 Retail sale via internet;2012 July;174.6;;;12.8;;
9495;4791 Retail sale via internet;2012 August;226.7;;;8.3;;
9496;4791 Retail sale via internet;2012 September;177.4;;;5.2;;
9497;4791 Retail sale via internet;2012 3rd quarter;192.9;;;8.6;;
9498;4791 Retail sale via internet;2012 October;165.6;;;19.2;;
9499;4791 Retail sale via internet;2012 November;174.2;;;6.8;;
9500;4791 Retail sale via internet;2012 December;173.4;;;9.0;;
9501;4791 Retail sale via internet;2012 4th quarter;171.1;;;11.3;;
9502;4791 Retail sale via internet;2012;166.7;;;9.0;;
9503;Shops for books, papers and other art.;2000 January;81.1;108.5;74.8;;;
9504;Shops for books, papers and other art.;2000 February;86.0;108.5;79.3;;;
9505;Shops for books, papers and other art.;2000 March;102.0;106.9;95.4;;;
9506;Shops for books, papers and other art.;2000 1st quarter;89.7;108.0;83.1;;;
9507;Shops for books, papers and other art.;2000 April;106.9;107.2;99.7;;;
9508;Shops for books, papers and other art.;2000 May;116.3;107.4;108.4;;;
9509;Shops for books, papers and other art.;2000 June;110.5;106.7;103.6;;;
9510;Shops for books, papers and other art.;2000 2nd quarter;111.2;107.1;103.9;;;
9511;Shops for books, papers and other art.;2000 July;109.1;105.6;103.3;;;
9512;Shops for books, papers and other art.;2000 August;107.7;106.0;101.6;;;
9513;Shops for books, papers and other art.;2000 September;101.2;106.6;94.9;;;
9514;Shops for books, papers and other art.;2000 3rd quarter;106.0;106.1;99.9;;;
9515;Shops for books, papers and other art.;2000 October;94.4;107.1;88.2;;;
9516;Shops for books, papers and other art.;2000 November;107.8;107.8;100.0;;;
9517;Shops for books, papers and other art.;2000 December;129.4;108.5;119.3;;;
9518;Shops for books, papers and other art.;2000 4th quarter;110.5;107.8;102.6;;;
9519;Shops for books, papers and other art.;2000;104.4;107.2;97.3;;;
9520;Shops for books, papers and other art.;2001 January;87.4;108.6;80.5;7.8;0.1;7.7
9521;Shops for books, papers and other art.;2001 February;88.5;109.1;81.1;2.9;0.5;2.3
9522;Shops for books, papers and other art.;2001 March;106.8;108.6;98.4;4.7;1.6;3.1
9523;Shops for books, papers and other art.;2001 1st quarter;94.3;108.8;86.7;5.1;0.7;4.3
9524;Shops for books, papers and other art.;2001 April;109.9;109.2;100.6;2.8;1.9;0.9
9525;Shops for books, papers and other art.;2001 May;127.4;109.0;116.9;9.5;1.5;7.9
9526;Shops for books, papers and other art.;2001 June;120.0;108.3;110.8;8.6;1.5;7.0
9527;Shops for books, papers and other art.;2001 2nd quarter;119.1;108.8;109.4;7.1;1.6;5.3
9528;Shops for books, papers and other art.;2001 July;114.0;107.3;106.3;4.5;1.6;2.8
9529;Shops for books, papers and other art.;2001 August;115.7;107.6;107.6;7.4;1.4;5.9
9530;Shops for books, papers and other art.;2001 September;102.7;108.9;94.4;1.5;2.1;-0.6
9531;Shops for books, papers and other art.;2001 3rd quarter;110.8;107.9;102.7;4.5;1.7;2.8
9532;Shops for books, papers and other art.;2001 October;104.3;108.7;95.9;10.4;1.6;8.8
9533;Shops for books, papers and other art.;2001 November;115.7;108.8;106.4;7.3;0.9;6.4
9534;Shops for books, papers and other art.;2001 December;133.1;108.5;122.7;2.9;0.0;2.9
9535;Shops for books, papers and other art.;2001 4th quarter;117.7;108.6;108.3;6.5;0.8;5.6
9536;Shops for books, papers and other art.;2001;110.5;108.5;101.8;5.8;1.2;4.6
9537;Shops for books, papers and other art.;2002 January;92.9;109.6;84.8;6.3;0.9;5.3
9538;Shops for books, papers and other art.;2002 February;92.0;110.1;83.5;3.9;1.0;2.9
9539;Shops for books, papers and other art.;2002 March;113.5;109.6;103.6;6.2;0.9;5.3
9540;Shops for books, papers and other art.;2002 1st quarter;99.5;109.7;90.6;5.5;0.9;4.6
9541;Shops for books, papers and other art.;2002 April;117.9;109.5;107.7;7.4;0.3;7.0
9542;Shops for books, papers and other art.;2002 May;127.1;109.7;115.9;-0.3;0.6;-0.9
9543;Shops for books, papers and other art.;2002 June;121.7;108.7;111.9;1.4;0.4;1.0
9544;Shops for books, papers and other art.;2002 2nd quarter;122.2;109.3;111.8;2.7;0.4;2.2
9545;Shops for books, papers and other art.;2002 July;120.2;107.5;111.8;5.4;0.2;5.2
9546;Shops for books, papers and other art.;2002 August;116.9;107.3;109.0;1.1;-0.3;1.3
9547;Shops for books, papers and other art.;2002 September;106.6;107.9;98.8;3.7;-0.9;4.6
9548;Shops for books, papers and other art.;2002 3rd quarter;114.6;107.6;106.5;3.4;-0.3;3.7
9549;Shops for books, papers and other art.;2002 October;107.8;107.7;100.1;3.3;-1.0;4.3
9550;Shops for books, papers and other art.;2002 November;115.4;107.6;107.2;-0.3;-1.0;0.8
9551;Shops for books, papers and other art.;2002 December;131.0;107.7;121.6;-1.6;-0.7;-0.9
9552;Shops for books, papers and other art.;2002 4th quarter;118.0;107.7;109.6;0.3;-0.9;1.2
9553;Shops for books, papers and other art.;2002;113.6;108.6;104.6;2.8;0.0;2.8
9554;Shops for books, papers and other art.;2003 January;94.1;107.9;87.3;1.3;-1.5;2.9
9555;Shops for books, papers and other art.;2003 February;92.7;108.3;85.6;0.9;-1.6;2.6
9556;Shops for books, papers and other art.;2003 March;106.7;107.3;99.5;-5.9;-2.1;-4.0
9557;Shops for books, papers and other art.;2003 1st quarter;97.9;107.8;90.8;-1.6;-1.7;0.2
9558;Shops for books, papers and other art.;2003 April;112.8;106.5;105.9;-4.4;-2.7;-1.7
9559;Shops for books, papers and other art.;2003 May;121.8;106.8;114.1;-4.1;-2.6;-1.6
9560;Shops for books, papers and other art.;2003 June;110.1;105.0;104.8;-9.5;-3.4;-6.3
9561;Shops for books, papers and other art.;2003 2nd quarter;114.9;106.1;108.3;-6.0;-2.9;-3.2
9562;Shops for books, papers and other art.;2003 July;110.7;104.7;105.8;-7.9;-2.6;-5.4
9563;Shops for books, papers and other art.;2003 August;104.3;104.0;100.3;-10.8;-3.0;-8.0
9564;Shops for books, papers and other art.;2003 September;98.2;105.6;93.0;-7.9;-2.2;-5.9
9565;Shops for books, papers and other art.;2003 3rd quarter;104.4;104.8;99.7;-8.9;-2.6;-6.4
9566;Shops for books, papers and other art.;2003 October;99.8;104.9;95.1;-7.4;-2.6;-4.9
9567;Shops for books, papers and other art.;2003 November;103.5;104.8;98.8;-10.3;-2.7;-7.9
9568;Shops for books, papers and other art.;2003 December;122.1;104.3;117.1;-6.8;-3.2;-3.7
9569;Shops for books, papers and other art.;2003 4th quarter;108.4;104.6;103.6;-8.1;-2.8;-5.5
9570;Shops for books, papers and other art.;2003;106.4;105.8;100.5;-6.3;-2.5;-3.9
9571;Shops for books, papers and other art.;2004 January;87.7;104.5;83.9;-6.9;-3.1;-3.9
9572;Shops for books, papers and other art.;2004 February;84.9;104.6;81.1;-8.5;-3.4;-5.3
9573;Shops for books, papers and other art.;2004 March;97.9;103.7;94.5;-8.2;-3.4;-5.0
9574;Shops for books, papers and other art.;2004 1st quarter;90.2;104.3;86.5;-7.9;-3.3;-4.7
9575;Shops for books, papers and other art.;2004 April;109.6;103.3;106.2;-2.8;-3.1;0.2
9576;Shops for books, papers and other art.;2004 May;113.6;103.1;110.2;-6.8;-3.5;-3.4
9577;Shops for books, papers and other art.;2004 June;109.4;102.1;107.2;-0.6;-2.8;2.2
9578;Shops for books, papers and other art.;2004 2nd quarter;110.9;102.8;107.8;-3.5;-3.1;-0.4
9579;Shops for books, papers and other art.;2004 July;110.4;101.9;108.4;-0.3;-2.6;2.4
9580;Shops for books, papers and other art.;2004 August;98.9;101.0;98.0;-5.1;-2.9;-2.3
9581;Shops for books, papers and other art.;2004 September;96.1;102.0;94.2;-2.1;-3.4;1.4
9582;Shops for books, papers and other art.;2004 3rd quarter;101.8;101.6;100.2;-2.5;-3.0;0.5
9583;Shops for books, papers and other art.;2004 October;93.1;101.8;91.5;-6.7;-2.9;-3.8
9584;Shops for books, papers and other art.;2004 November;98.0;101.9;96.2;-5.3;-2.7;-2.6
9585;Shops for books, papers and other art.;2004 December;118.4;101.2;117.0;-3.1;-3.0;-0.1
9586;Shops for books, papers and other art.;2004 4th quarter;103.2;101.6;101.5;-4.9;-2.9;-2.0
9587;Shops for books, papers and other art.;2004;101.5;102.6;98.9;-4.6;-3.1;-1.6
9588;Shops for books, papers and other art.;2005 January;80.7;101.2;79.8;-7.9;-3.1;-4.9
9589;Shops for books, papers and other art.;2005 February;79.1;101.6;77.9;-6.8;-2.9;-4.0
9590;Shops for books, papers and other art.;2005 March;96.2;101.0;95.2;-1.8;-2.5;0.8
9591;Shops for books, papers and other art.;2005 1st quarter;85.3;101.3;84.3;-5.3;-2.9;-2.6
9592;Shops for books, papers and other art.;2005 April;102.5;100.6;101.8;-6.5;-2.5;-4.1
9593;Shops for books, papers and other art.;2005 May;103.5;100.2;103.3;-8.9;-2.8;-6.2
9594;Shops for books, papers and other art.;2005 June;108.7;99.6;109.2;-0.7;-2.5;1.9
9595;Shops for books, papers and other art.;2005 2nd quarter;104.9;100.1;104.7;-5.4;-2.6;-2.9
9596;Shops for books, papers and other art.;2005 July;106.8;98.5;108.4;-3.3;-3.3;0.0
9597;Shops for books, papers and other art.;2005 August;101.8;99.0;102.8;2.9;-2.0;5.0
9598;Shops for books, papers and other art.;2005 September;98.7;99.1;99.6;2.7;-2.8;5.6
9599;Shops for books, papers and other art.;2005 3rd quarter;102.4;98.9;103.6;0.6;-2.7;3.4
9600;Shops for books, papers and other art.;2005 October;94.8;99.7;95.1;1.8;-2.1;4.0
9601;Shops for books, papers and other art.;2005 November;103.5;99.8;103.7;5.5;-2.1;7.8
9602;Shops for books, papers and other art.;2005 December;123.7;99.6;124.2;4.5;-1.6;6.1
9603;Shops for books, papers and other art.;2005 4th quarter;107.3;99.7;107.7;4.0;-1.9;6.0
9604;Shops for books, papers and other art.;2005;100.0;100.0;100.0;-1.5;-2.5;1.1
9605;Shops for books, papers and other art.;2006 January;86.5;99.5;86.9;7.2;-1.7;9.0
9606;Shops for books, papers and other art.;2006 February;84.8;100.8;84.2;7.2;-0.8;8.1
9607;Shops for books, papers and other art.;2006 March;101.3;99.5;101.8;5.3;-1.6;6.9
9608;Shops for books, papers and other art.;2006 1st quarter;90.9;99.9;91.0;6.5;-1.4;7.9
9609;Shops for books, papers and other art.;2006 April;109.9;99.3;110.6;7.2;-1.3;8.6
9610;Shops for books, papers and other art.;2006 May;119.3;100.4;118.9;15.3;0.2;15.1
9611;Shops for books, papers and other art.;2006 June;116.7;99.4;117.4;7.3;-0.2;7.5
9612;Shops for books, papers and other art.;2006 2nd quarter;115.3;99.7;115.6;9.9;-0.4;10.4
9613;Shops for books, papers and other art.;2006 July;111.4;97.7;114.0;4.4;-0.8;5.2
9614;Shops for books, papers and other art.;2006 August;109.6;99.8;109.9;7.6;0.8;6.8
9615;Shops for books, papers and other art.;2006 September;102.9;99.4;103.6;4.3;0.3;4.0
9616;Shops for books, papers and other art.;2006 3rd quarter;108.0;99.0;109.1;5.4;0.1;5.3
9617;Shops for books, papers and other art.;2006 October;98.9;99.0;100.0;4.4;-0.7;5.1
9618;Shops for books, papers and other art.;2006 November;109.5;98.8;110.8;5.9;-1.0;6.9
9619;Shops for books, papers and other art.;2006 December;129.3;100.0;129.3;4.6;0.5;4.1
9620;Shops for books, papers and other art.;2006 4th quarter;112.6;99.3;113.4;4.9;-0.4;5.3
9621;Shops for books, papers and other art.;2006;106.7;99.5;107.3;6.7;-0.5;7.3
9622;Shops for books, papers and other art.;2007 January;89.7;99.8;89.9;3.7;0.3;3.5
9623;Shops for books, papers and other art.;2007 February;90.1;100.3;89.8;6.2;-0.4;6.7
9624;Shops for books, papers and other art.;2007 March;115.0;100.1;114.9;13.6;0.6;12.9
9625;Shops for books, papers and other art.;2007 1st quarter;98.3;100.1;98.2;8.2;0.2;8.0
9626;Shops for books, papers and other art.;2007 April;119.5;101.2;118.1;8.8;1.9;6.8
9627;Shops for books, papers and other art.;2007 May;125.6;100.6;124.9;5.3;0.2;5.0
9628;Shops for books, papers and other art.;2007 June;126.3;99.3;127.2;8.2;-0.1;8.3
9629;Shops for books, papers and other art.;2007 2nd quarter;123.8;100.4;123.4;7.4;0.7;6.7
9630;Shops for books, papers and other art.;2007 July;117.1;100.1;117.0;5.1;2.4;2.6
9631;Shops for books, papers and other art.;2007 August;115.0;99.1;116.1;4.9;-0.7;5.6
9632;Shops for books, papers and other art.;2007 September;104.2;99.7;104.6;1.2;0.3;0.9
9633;Shops for books, papers and other art.;2007 3rd quarter;112.1;99.6;112.5;3.8;0.7;3.1
9634;Shops for books, papers and other art.;2007 October;105.5;99.5;106.1;6.7;0.5;6.1
9635;Shops for books, papers and other art.;2007 November;114.1;99.0;115.2;4.2;0.2;4.0
9636;Shops for books, papers and other art.;2007 December;132.6;98.9;134.1;2.5;-1.1;3.7
9637;Shops for books, papers and other art.;2007 4th quarter;117.4;99.1;118.4;4.3;-0.2;4.4
9638;Shops for books, papers and other art.;2007;112.9;99.8;113.1;5.8;0.3;5.5
9639;Shops for books, papers and other art.;2008 January;94.9;97.4;97.5;5.8;-2.4;8.4
9640;Shops for books, papers and other art.;2008 February;99.2;99.1;100.1;10.1;-1.2;11.5
9641;Shops for books, papers and other art.;2008 March;107.8;99.2;108.7;-6.3;-0.9;-5.5
9642;Shops for books, papers and other art.;2008 1st quarter;100.6;98.6;102.1;2.4;-1.5;4.0
9643;Shops for books, papers and other art.;2008 April;121.4;98.5;123.3;1.6;-2.7;4.4
9644;Shops for books, papers and other art.;2008 May;133.2;99.7;133.6;6.0;-0.9;7.0
9645;Shops for books, papers and other art.;2008 June;123.8;98.6;125.6;-2.0;-0.7;-1.3
9646;Shops for books, papers and other art.;2008 2nd quarter;126.1;98.9;127.5;1.9;-1.4;3.4
9647;Shops for books, papers and other art.;2008 July;120.7;97.7;123.6;3.1;-2.4;5.7
9648;Shops for books, papers and other art.;2008 August;114.4;97.9;116.9;-0.5;-1.2;0.7
9649;Shops for books, papers and other art.;2008 September;106.7;98.5;108.4;2.4;-1.2;3.7
9650;Shops for books, papers and other art.;2008 3rd quarter;114.0;98.0;116.3;1.7;-1.6;3.3
9651;Shops for books, papers and other art.;2008 October;110.8;99.3;111.6;5.0;-0.2;5.2
9652;Shops for books, papers and other art.;2008 November;115.1;99.6;115.6;0.9;0.5;0.3
9653;Shops for books, papers and other art.;2008 December;144.4;99.7;144.8;8.9;0.8;7.9
9654;Shops for books, papers and other art.;2008 4th quarter;123.4;99.5;124.0;5.1;0.4;4.7
9655;Shops for books, papers and other art.;2008;116.0;98.7;117.5;2.8;-1.0;3.9
9656;Shops for books, papers and other art.;2009 January;90.6;99.3;91.3;-4.6;2.0;-6.4
9657;Shops for books, papers and other art.;2009 February;84.3;99.5;84.7;-15.0;0.4;-15.4
9658;Shops for books, papers and other art.;2009 March;98.3;99.5;98.8;-8.8;0.3;-9.1
9659;Shops for books, papers and other art.;2009 1st quarter;91.1;99.4;91.6;-9.5;0.9;-10.3
9660;Shops for books, papers and other art.;2009 April;111.0;99.3;111.8;-8.5;0.8;-9.3
9661;Shops for books, papers and other art.;2009 May;117.8;100.3;117.5;-11.5;0.6;-12.1
9662;Shops for books, papers and other art.;2009 June;110.8;99.8;111.0;-10.5;1.3;-11.6
9663;Shops for books, papers and other art.;2009 2nd quarter;113.2;99.8;113.4;-10.2;0.9;-11.0
9664;Shops for books, papers and other art.;2009 July;111.0;99.1;112.0;-8.0;1.5;-9.4
9665;Shops for books, papers and other art.;2009 August;102.4;99.2;103.3;-10.5;1.4;-11.7
9666;Shops for books, papers and other art.;2009 September;97.9;100.2;97.7;-8.2;1.8;-9.9
9667;Shops for books, papers and other art.;2009 3rd quarter;103.8;99.5;104.3;-8.9;1.6;-10.3
9668;Shops for books, papers and other art.;2009 October;98.5;100.8;97.7;-11.1;1.6;-12.5
9669;Shops for books, papers and other art.;2009 November;101.2;101.2;100.1;-12.1;1.6;-13.5
9670;Shops for books, papers and other art.;2009 December;127.3;101.7;125.2;-11.8;2.0;-13.5
9671;Shops for books, papers and other art.;2009 4th quarter;109.0;101.2;107.7;-11.7;1.7;-13.2
9672;Shops for books, papers and other art.;2009;104.3;100.0;104.3;-10.1;1.3;-11.3
9673;Shops for books, papers and other art.;2010 January;81.3;100.3;81.0;-10.3;1.1;-11.2
9674;Shops for books, papers and other art.;2010 February;78.8;101.3;77.8;-6.5;1.8;-8.1
9675;Shops for books, papers and other art.;2010 March;100.3;101.5;98.9;2.0;2.0;0.1
9676;Shops for books, papers and other art.;2010 1st quarter;86.8;101.0;85.9;-4.7;1.6;-6.2
9677;Shops for books, papers and other art.;2010 April;110.4;100.5;109.9;-0.5;1.2;-1.7
9678;Shops for books, papers and other art.;2010 May;113.7;101.7;111.9;-3.5;1.4;-4.8
9679;Shops for books, papers and other art.;2010 June;110.3;101.2;109.0;-0.5;1.3;-1.8
9680;Shops for books, papers and other art.;2010 2nd quarter;111.5;101.1;110.3;-1.5;1.3;-2.8
9681;Shops for books, papers and other art.;2010 July;110.1;99.3;110.9;-0.8;0.1;-0.9
9682;Shops for books, papers and other art.;2010 August;99.1;99.8;99.4;-3.2;0.6;-3.8
9683;Shops for books, papers and other art.;2010 September;95.1;100.8;94.3;-2.9;0.6;-3.4
9684;Shops for books, papers and other art.;2010 3rd quarter;101.5;100.0;101.5;-2.3;0.4;-2.7
9685;Shops for books, papers and other art.;2010 October;96.4;101.9;94.6;-2.1;1.1;-3.1
9686;Shops for books, papers and other art.;2010 November;104.4;101.6;102.8;3.2;0.4;2.8
9687;Shops for books, papers and other art.;2010 December;124.4;102.3;121.6;-2.2;0.6;-2.8
9688;Shops for books, papers and other art.;2010 4th quarter;108.4;101.9;106.4;-0.5;0.7;-1.2
9689;Shops for books, papers and other art.;2010;102.0;101.0;101.0;-2.1;1.0;-3.1
9690;Shops for books, papers and other art.;2011 January;80.6;102.2;79.0;-0.8;1.8;-2.5
9691;Shops for books, papers and other art.;2011 February;81.2;103.2;78.7;3.1;1.9;1.2
9692;Shops for books, papers and other art.;2011 March;100.2;102.7;97.5;-0.2;1.2;-1.4
9693;Shops for books, papers and other art.;2011 1st quarter;87.3;102.7;85.1;0.6;1.6;-1.0
9694;Shops for books, papers and other art.;2011 April;110.9;102.2;108.5;0.4;1.7;-1.2
9695;Shops for books, papers and other art.;2011 May;112.3;103.1;108.9;-1.3;1.4;-2.7
9696;Shops for books, papers and other art.;2011 June;107.4;102.4;104.9;-2.6;1.3;-3.8
9697;Shops for books, papers and other art.;2011 2nd quarter;110.2;102.6;107.4;-1.1;1.5;-2.6
9698;Shops for books, papers and other art.;2011 July;106.2;102.4;103.8;-3.5;3.1;-6.4
9699;Shops for books, papers and other art.;2011 August;97.1;102.2;95.0;-2.0;2.5;-4.4
9700;Shops for books, papers and other art.;2011 September;91.2;103.1;88.4;-4.1;2.3;-6.2
9701;Shops for books, papers and other art.;2011 3rd quarter;98.2;102.6;95.7;-3.2;2.6;-5.7
9702;Shops for books, papers and other art.;2011 October;90.4;103.2;87.7;-6.3;1.2;-7.4
9703;Shops for books, papers and other art.;2011 November;101.3;104.4;97.0;-3.0;2.8;-5.7
9704;Shops for books, papers and other art.;2011 December;123.2;104.4;118.0;-1.0;2.0;-3.0
9705;Shops for books, papers and other art.;2011 4th quarter;104.9;104.0;100.9;-3.2;2.0;-5.1
9706;Shops for books, papers and other art.;2011;100.2;102.9;97.3;-1.8;1.9;-3.7
9707;Shops for books, papers and other art.;2012 January;78.2;104.6;74.8;-3.0;2.4;-5.3
9708;Shops for books, papers and other art.;2012 February;76.3;104.8;72.8;-6.1;1.6;-7.6
9709;Shops for books, papers and other art.;2012 March;101.0;104.8;96.3;0.8;2.0;-1.2
9710;Shops for books, papers and other art.;2012 1st quarter;85.1;104.7;81.3;-2.5;2.0;-4.4
9711;Shops for books, papers and other art.;2012 April;95.9;104.3;91.9;-13.6;2.1;-15.3
9712;Shops for books, papers and other art.;2012 May;109.1;105.4;103.5;-2.9;2.2;-5.0
