ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
8800;Totaal mannen en vrouwen;16 jaar;1;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8801;Totaal mannen en vrouwen;16 jaar;1;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8802;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;13000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8803;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8804;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;13000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8805;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
8806;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8807;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
8808;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;13000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8809;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8810;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;13000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8811;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;13000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8812;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8813;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;13000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8814;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8815;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8816;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8817;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8818;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8819;Totaal mannen en vrouwen;16 jaar;1;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8820;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;30850.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8821;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8822;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;30850.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8823;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8824;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8825;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8826;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;30850.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8827;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8828;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;30850.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8829;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;30850.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8830;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8831;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;30850.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8832;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8833;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8834;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8835;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8836;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8837;Totaal mannen en vrouwen;16 jaar;1;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8838;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8839;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
8840;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
8841;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8842;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8843;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8844;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8845;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8846;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8847;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8848;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8849;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8850;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8851;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
8852;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8853;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8854;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8855;Totaal mannen en vrouwen;16 jaar;1;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8856;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;13250.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8857;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8858;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;13250.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8859;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8860;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8861;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8862;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;13250.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8863;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8864;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;13250.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8865;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;13250.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8866;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8867;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;13250.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8868;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8869;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8870;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8871;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8872;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8873;Totaal mannen en vrouwen;16 jaar;3;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8874;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;3750.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8875;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8876;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;3750.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8877;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8878;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8879;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8880;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;3750.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8881;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8882;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;3750.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8883;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;3750.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8884;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8885;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;3750.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8886;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8887;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8888;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8889;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8890;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8891;Totaal mannen en vrouwen;16 jaar;3;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8892;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;9500.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8893;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8894;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;9500.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8895;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8896;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8897;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8898;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;9500.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8899;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8900;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;9500.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8901;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;9500.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8902;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8903;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;9500.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8904;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8905;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8906;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8907;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8908;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8909;Totaal mannen en vrouwen;16 jaar;3;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8910;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8911;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
8912;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
8913;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8914;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8915;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8916;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8917;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8918;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8919;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8920;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8921;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8922;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8923;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
8924;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8925;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8926;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8927;Totaal mannen en vrouwen;16 jaar;3;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8928;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;30650.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8929;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8930;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;30650.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8931;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
8932;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8933;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
8934;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;30600.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8935;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8936;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;30600.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8937;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;30600.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8938;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8939;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;30600.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8940;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8941;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8942;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
