ID;Geslacht;Leeftijd;Onderwijssoort;Vooropleiding;Studierichting;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
7675;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;1995/'96;213
7676;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;1996/'97;214
7677;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;1997/'98;177
7678;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;1998/'99;176
7679;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;1999/'00;238
7680;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2000/'01;251
7681;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2001/'02;258
7682;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2002/'03;272
7683;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2003/'04;260
7684;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2004/'05;208
7685;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2005/'06;199
7686;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2006/'07;212
7687;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2007/'08;198
7688;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2008/'09;243
7689;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2009/'10;293
7690;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2010/'11;302
7691;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2011/'12;266
7692;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2012/'13;235
7693;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2013/'14;267
7694;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2014/'15;213
7695;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Bachelor- en doctoraalopleidingen;2015/'16;0
7696;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1990/'91;0
7697;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1991/'92;0
7698;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1992/'93;0
7699;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1993/'94;0
7700;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1994/'95;0
7701;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1995/'96;0
7702;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1996/'97;0
7703;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1997/'98;0
7704;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1998/'99;0
7705;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;1999/'00;0
7706;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2000/'01;0
7707;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2001/'02;0
7708;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2002/'03;0
7709;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2003/'04;3
7710;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2004/'05;3
7711;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2005/'06;12
7712;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2006/'07;6
7713;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2007/'08;11
7714;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2008/'09;8
7715;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2009/'10;10
7716;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2010/'11;17
7717;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2011/'12;6
7718;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2012/'13;5
7719;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2013/'14;10
7720;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2014/'15;16
7721;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31206 Culturele antropologie;Master- en vervolgopleidingen;2015/'16;0
7722;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1990/'91;0
7723;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1991/'92;47
7724;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1992/'93;48
7725;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1993/'94;96
7726;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1994/'95;96
7727;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1995/'96;72
7728;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1996/'97;95
7729;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1997/'98;110
7730;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1998/'99;113
7731;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;1999/'00;109
7732;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2000/'01;128
7733;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2001/'02;132
7734;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2002/'03;145
7735;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2003/'04;155
7736;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2004/'05;143
7737;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2005/'06;151
7738;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2006/'07;209
7739;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2007/'08;245
7740;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2008/'09;241
7741;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2009/'10;274
7742;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2010/'11;284
7743;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2011/'12;248
7744;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2012/'13;247
7745;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2013/'14;206
7746;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2014/'15;209
7747;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Totaal opleidingsfase;2015/'16;0
7748;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1990/'91;0
7749;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1991/'92;47
7750;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1992/'93;48
7751;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1993/'94;96
7752;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1994/'95;96
7753;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1995/'96;72
7754;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1996/'97;95
7755;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1997/'98;110
7756;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1998/'99;113
7757;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;1999/'00;109
7758;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2000/'01;128
7759;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2001/'02;132
7760;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2002/'03;145
7761;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2003/'04;154
7762;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2004/'05;142
7763;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2005/'06;141
7764;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2006/'07;200
7765;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2007/'08;241
7766;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2008/'09;237
7767;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2009/'10;270
7768;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2010/'11;281
7769;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2011/'12;243
7770;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2012/'13;247
7771;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2013/'14;206
7772;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2014/'15;209
7773;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Bachelor- en doctoraalopleidingen;2015/'16;0
7774;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1990/'91;0
7775;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1991/'92;0
7776;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1992/'93;0
7777;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1993/'94;0
7778;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1994/'95;0
7779;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1995/'96;0
7780;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1996/'97;0
7781;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1997/'98;0
7782;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1998/'99;0
7783;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;1999/'00;0
7784;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2000/'01;0
7785;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2001/'02;0
7786;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2002/'03;0
7787;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2003/'04;1
7788;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2004/'05;1
7789;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2005/'06;10
7790;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2006/'07;9
7791;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2007/'08;4
7792;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2008/'09;4
7793;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2009/'10;4
7794;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2010/'11;3
7795;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2011/'12;5
7796;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2012/'13;0
7797;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2013/'14;0
7798;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2014/'15;0
7799;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31209 Cultuurwetenschappen;Master- en vervolgopleidingen;2015/'16;0
7800;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1990/'91;0
7801;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1991/'92;2
7802;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1992/'93;4
7803;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1993/'94;4
7804;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1994/'95;2
7805;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1995/'96;4
7806;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1996/'97;9
7807;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1997/'98;12
7808;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1998/'99;8
7809;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;1999/'00;136
7810;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2000/'01;12
7811;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2001/'02;7
7812;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2002/'03;288
7813;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2003/'04;315
7814;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2004/'05;310
7815;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2005/'06;386
7816;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2006/'07;296
7817;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2007/'08;305
7818;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2008/'09;345
7819;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2009/'10;412
7820;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2010/'11;408
7821;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2011/'12;441
7822;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2012/'13;356
7823;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2013/'14;396
7824;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2014/'15;348
7825;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Totaal opleidingsfase;2015/'16;0
7826;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1990/'91;0
7827;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1991/'92;2
7828;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1992/'93;4
7829;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1993/'94;4
7830;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1994/'95;2
7831;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1995/'96;4
7832;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1996/'97;1
7833;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1997/'98;2
7834;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1998/'99;1
7835;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;1999/'00;127
7836;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2000/'01;1
7837;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2001/'02;0
7838;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2002/'03;276
7839;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2003/'04;288
7840;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2004/'05;277
7841;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2005/'06;338
7842;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2006/'07;247
7843;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2007/'08;261
7844;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2008/'09;293
7845;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2009/'10;372
7846;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2010/'11;354
7847;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2011/'12;344
7848;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2012/'13;245
7849;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2013/'14;285
7850;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2014/'15;223
7851;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Bachelor- en doctoraalopleidingen;2015/'16;0
7852;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1990/'91;0
7853;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1991/'92;0
7854;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1992/'93;0
7855;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1993/'94;0
7856;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1994/'95;0
7857;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1995/'96;0
7858;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1996/'97;8
7859;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1997/'98;10
7860;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1998/'99;7
7861;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;1999/'00;9
7862;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2000/'01;11
7863;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2001/'02;7
7864;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2002/'03;12
7865;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2003/'04;27
7866;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2004/'05;33
7867;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2005/'06;48
7868;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2006/'07;49
7869;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2007/'08;44
7870;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2008/'09;52
7871;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2009/'10;40
7872;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2010/'11;54
7873;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2011/'12;97
7874;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2012/'13;111
7875;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2013/'14;111
7876;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2014/'15;125
7877;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31212 Media en cultuur;Master- en vervolgopleidingen;2015/'16;0
7878;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31215 Planologie en sociale geografie;Totaal opleidingsfase;1990/'91;320
7879;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31215 Planologie en sociale geografie;Totaal opleidingsfase;1991/'92;317
7880;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31215 Planologie en sociale geografie;Totaal opleidingsfase;1992/'93;409
7881;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31215 Planologie en sociale geografie;Totaal opleidingsfase;1993/'94;381
7882;Totaal mannen en vrouwen;0;Hoger onderwijs;0;31215 Planologie en sociale geografie;Totaal opleidingsfase;1994/'95;412
