ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
7834;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);1994/'95;;;;;;;;;;
7835;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);1995/'96;;;;;;;;;;
7836;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);1996/'97;;;;;;;;;;
7837;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);1997/'98;;;;;;;;;;
7838;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);1998/'99;;;;;;;;;;
7839;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);1999/'00;;;;;;;;;;
7840;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2000/'01;;;;;;;;;;
7841;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2001/'02;;;;;;;;;;
7842;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2002/'03;;;;;;;;;;
7843;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2003/'04;;;;;;;;;;
7844;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2004/'05;;;;;;;;;;
7845;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2005/'06;1945.0;169.0;656.0;386.0;725.0;9.0;;;;
7846;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2006/'07;2068.0;180.0;670.0;434.0;771.0;13.0;;;;
7847;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2007/'08;2134.0;170.0;726.0;438.0;787.0;13.0;;;;
7848;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2008/'09;2091.0;144.0;692.0;464.0;781.0;10.0;;;;
7849;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2009/'10;2284.0;179.0;694.0;549.0;855.0;7.0;;;;
7850;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2010/'11;2256.0;133.0;704.0;554.0;862.0;3.0;;;;
7851;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2011/'12;2250.0;140.0;681.0;574.0;855.0;;;;;
7852;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2012/'13;2139.0;138.0;616.0;533.0;852.0;;;;;
7853;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2013/'14;2093.0;134.0;584.0;518.0;857.0;;;;;
7854;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2014/'15;1996.0;90.0;526.0;497.0;883.0;;;;;
7855;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2015/'16;2016.0;104.0;515.0;492.0;905.0;;;;;
7856;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Oost-Nederland (LD);2016/'17;2181.0;100.0;537.0;526.0;1016.0;2.0;;;;
7857;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1990/'91;;;;;;;;;;
7858;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1991/'92;;;;;;;;;;
7859;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1992/'93;;;;;;;;;;
7860;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1993/'94;;;;;;;;;;
7861;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1994/'95;;;;;;;;;;
7862;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1995/'96;;;;;;;;;;
7863;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1996/'97;;;;;;;;;;
7864;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1997/'98;;;;;;;;;;
7865;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1998/'99;;;;;;;;;;
7866;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);1999/'00;;;;;;;;;;
7867;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2000/'01;;;;;;;;;;
7868;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2001/'02;;;;;;;;;;
7869;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2002/'03;;;;;;;;;;
7870;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2003/'04;;;;;;;;;;
7871;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2004/'05;;;;;;;;;;
7872;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2005/'06;14470.0;1429.0;4890.0;3223.0;4870.0;58.0;;;;
7873;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2006/'07;15323.0;1332.0;5204.0;3520.0;5213.0;54.0;;;;
7874;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2007/'08;15891.0;1175.0;5301.0;3696.0;5670.0;49.0;;;;
7875;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2008/'09;15686.0;1073.0;5073.0;3472.0;6022.0;46.0;;;;
7876;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2009/'10;15805.0;1015.0;4976.0;3595.0;6181.0;38.0;;;;
7877;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2010/'11;15829.0;944.0;4983.0;3803.0;6065.0;34.0;;;;
7878;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2011/'12;15488.0;1032.0;4640.0;3805.0;5989.0;22.0;;;;
7879;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2012/'13;15145.0;990.0;4467.0;3729.0;5949.0;10.0;;;;
7880;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2013/'14;14840.0;962.0;4184.0;3779.0;5912.0;3.0;;;;
7881;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2014/'15;14257.0;782.0;3894.0;3587.0;5991.0;3.0;;;;
7882;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2015/'16;14042.0;777.0;3526.0;3676.0;6063.0;;;;;
7883;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;West-Nederland (LD);2016/'17;14435.0;686.0;3534.0;3603.0;6611.0;1.0;;;;
7884;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1990/'91;;;;;;;;;;
7885;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1991/'92;;;;;;;;;;
7886;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1992/'93;;;;;;;;;;
7887;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1993/'94;;;;;;;;;;
7888;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1994/'95;;;;;;;;;;
7889;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1995/'96;;;;;;;;;;
7890;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1996/'97;;;;;;;;;;
7891;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1997/'98;;;;;;;;;;
7892;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1998/'99;;;;;;;;;;
7893;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);1999/'00;;;;;;;;;;
7894;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2000/'01;;;;;;;;;;
7895;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2001/'02;;;;;;;;;;
7896;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2002/'03;;;;;;;;;;
7897;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2003/'04;;;;;;;;;;
7898;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2004/'05;;;;;;;;;;
7899;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2005/'06;3097.0;320.0;998.0;593.0;1173.0;13.0;;;;
7900;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2006/'07;3234.0;356.0;1056.0;605.0;1204.0;13.0;;;;
7901;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2007/'08;3391.0;368.0;1143.0;598.0;1268.0;14.0;;;;
7902;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2008/'09;3374.0;296.0;1138.0;679.0;1250.0;11.0;;;;
7903;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2009/'10;3376.0;327.0;1020.0;767.0;1251.0;11.0;;;;
7904;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2010/'11;3390.0;278.0;987.0;808.0;1304.0;13.0;;;;
7905;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2011/'12;3235.0;225.0;914.0;843.0;1246.0;7.0;;;;
7906;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2012/'13;3201.0;224.0;931.0;823.0;1219.0;4.0;;;;
7907;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2013/'14;3156.0;208.0;902.0;786.0;1260.0;;;;;
7908;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2014/'15;3034.0;157.0;800.0;742.0;1335.0;;;;;
7909;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2015/'16;2919.0;123.0;773.0;698.0;1325.0;;;;;
7910;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Zuid-Nederland (LD);2016/'17;3063.0;127.0;764.0;710.0;1460.0;2.0;;;;
7911;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1990/'91;;;;;;;;;;
7912;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1991/'92;;;;;;;;;;
7913;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1992/'93;;;;;;;;;;
7914;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1993/'94;;;;;;;;;;
7915;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1994/'95;;;;;;;;;;
7916;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1995/'96;;;;;;;;;;
7917;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1996/'97;;;;;;;;;;
7918;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1997/'98;;;;;;;;;;
7919;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1998/'99;;;;;;;;;;
7920;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);1999/'00;;;;;;;;;;
7921;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2000/'01;;;;;;;;;;
7922;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2001/'02;;;;;;;;;;
7923;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2002/'03;;;;;;;;;;
7924;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2003/'04;;;;;;;;;;
7925;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2004/'05;;;;;;;;;;
7926;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2005/'06;111.0;24.0;37.0;20.0;30.0;;;;;
7927;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2006/'07;119.0;11.0;42.0;32.0;34.0;;;;;
7928;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2007/'08;79.0;13.0;26.0;17.0;23.0;;;;;
7929;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2008/'09;150.0;15.0;52.0;36.0;47.0;;;;;
7930;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2009/'10;179.0;15.0;69.0;33.0;60.0;2.0;;;;
7931;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2010/'11;213.0;11.0;69.0;39.0;91.0;3.0;;;;
7932;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2011/'12;133.0;7.0;43.0;29.0;52.0;2.0;;;;
7933;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2012/'13;37.0;1.0;9.0;13.0;14.0;;;;;
7934;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2013/'14;25.0;;7.0;8.0;10.0;;;;;
7935;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2014/'15;26.0;2.0;4.0;10.0;10.0;;;;;
7936;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2015/'16;25.0;;6.0;8.0;11.0;;;;;
7937;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Totaal generatie;Niet in te delen (LD);2016/'17;34.0;4.0;7.0;8.0;15.0;;;;;
7938;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1990/'91;;;;;;;;;;
7939;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1991/'92;;;;;;;;;;
7940;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1992/'93;;;;;;;;;;
7941;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1993/'94;;;;;;;;;;
7942;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1994/'95;;;;;;;;;;
7943;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1995/'96;;;;;;;;;;
7944;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1996/'97;;;;;;;;;;
7945;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1997/'98;;;;;;;;;;
7946;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1998/'99;;;;;;;;;;
7947;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;1999/'00;;;;;;;;;;
7948;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2000/'01;;;;;;;;;;
7949;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2001/'02;;;;;;;;;;
7950;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2002/'03;;;;;;;;;;
7951;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2003/'04;;;;;;;;;;
7952;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2004/'05;;;;;;;;;;
7953;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2005/'06;6603.0;929.0;2350.0;1543.0;1729.0;52.0;;;;
7954;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2006/'07;6594.0;855.0;2415.0;1599.0;1671.0;54.0;;;;
7955;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2007/'08;6471.0;773.0;2427.0;1592.0;1628.0;51.0;;;;
7956;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2008/'09;5754.0;589.0;2161.0;1431.0;1530.0;43.0;;;;
7957;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2009/'10;5280.0;588.0;1901.0;1376.0;1376.0;39.0;;;;
7958;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2010/'11;4784.0;526.0;1780.0;1290.0;1152.0;36.0;;;;
7959;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2011/'12;3974.0;432.0;1441.0;1090.0;986.0;25.0;;;;
7960;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2012/'13;3489.0;422.0;1221.0;951.0;884.0;11.0;;;;
7961;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2013/'14;3074.0;431.0;1026.0;803.0;813.0;1.0;;;;
7962;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2014/'15;2352.0;221.0;752.0;705.0;674.0;;;;;
7963;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2015/'16;1996.0;213.0;565.0;619.0;599.0;;;;;
7964;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Nederland;2016/'17;1811.0;196.0;523.0;548.0;543.0;1.0;;;;
7965;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1990/'91;;;;;;;;;;
7966;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1991/'92;;;;;;;;;;
7967;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1992/'93;;;;;;;;;;
7968;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1993/'94;;;;;;;;;;
7969;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1994/'95;;;;;;;;;;
7970;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1995/'96;;;;;;;;;;
7971;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1996/'97;;;;;;;;;;
7972;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;Allochtoon, 1e generatie;Vier grootste gemeenten (G4);1997/'98;;;;;;;;;;
